"Step","VACL_sl_oldversion_minarchivelength_seed3 - cover_rate_5step"
"32592000","1"
"32613000","1"
"32634000","1"
"32655000","1"
"32676000","1"
"32697000","1"
"32718000","1"
"32739000","1"
"32760000","1"
"32781000","1"
"32802000","1"
"32823000","1"
"32844000","1"
"32865000","1"
"32886000","1"
"32907000","1"
"32928000","1"
"32949000","1"
"32970000","1"
"32991000","1"
"33012000","1"
"33033000","1"
"33054000","1"
"33075000","1"
"33096000","1"
"33117000","1"
"33138000","1"
"33159000","1"
"33180000","1"
"33201000","1"
"33222000","1"
"33243000","1"
"33264000","1"
"33285000","1"
"33306000","1"
"33327000","1"
"33348000","1"
"33369000","1"
"33390000","1"
"33411000","1"
"33432000","1"
"33453000","1"
"33474000","1"
"33495000","1"
"33516000","1"
"33537000","1"
"33558000","0.994"
"33579000","1"
"33600000","1"
"33621000","1"
"33642000","1"
"33663000","1"
"33684000","1"
"33705000","1"
"33726000","1"
"33747000","1"
"33768000","1"
"33789000","1"
"33810000","1"
"33831000","1"
"33852000","1"
"33873000","1"
"33894000","1"
"33915000","1"
"33936000","1"
"33957000","1"
"33978000","1"
"33999000","1"
"34020000","1"
"34041000","1"
"34062000","1"
"34083000","1"
"34104000","1"
"34125000","1"
"34146000","1"
"34167000","1"
"34188000","0.99"
"34209000","1"
"34230000","1"
"34251000","1"
"34272000","1"
"34293000","1"
"34314000","1"
"34335000","1"
"34356000","1"
"34377000","1"
"34398000","1"
"34419000","1"
"34440000","1"
"34461000","1"
"34482000","1"
"34503000","1"
"34524000","1"
"34545000","1"
"34566000","1"
"34587000","1"
"34608000","1"
"34629000","1"
"34650000","1"
"34671000","1"
"34692000","1"
"34713000","1"
"34734000","1"
"34755000","1"
"34776000","1"
"34797000","1"
"34818000","1"
"34839000","1"
"34860000","1"
"34881000","1"
"34902000","1"
"34923000","1"
"34944000","1"
"34965000","1"
"34986000","1"
"35007000","1"
"35028000","1"
"35049000","1"
"35070000","1"
"35091000","1"
"35112000","1"
"35133000","1"
"35154000","1"
"35175000","1"
"35196000","1"
"35217000","1"
"35238000","1"
"35259000","1"
"35280000","1"
"35301000","1"
"35322000","1"
"35343000","1"
"35364000","1"
"35385000","1"
"35406000","1"
"35427000","1"
"35448000","1"
"35469000","1"
"35490000","1"
"35511000","1"
"35532000","1"
"35553000","1"
"35574000","1"
"35595000","1"
"35616000","1"
"35637000","1"
"35658000","1"
"35679000","1"
"35700000","1"
"35721000","1"
"35742000","1"
"35763000","1"
"35784000","1"
"35805000","1"
"35826000","1"
"35847000","1"
"35868000","1"
"35889000","1"
"35910000","1"
"35931000","1"
"35952000","1"
"35973000","1"
"35994000","1"
"36015000","1"
"36036000","1"
"36057000","1"
"36078000","1"
"36099000","1"
"36120000","1"
"36141000","1"
"36162000","1"
"36183000","1"
"36204000","1"
"36225000","1"
"36246000","1"
"36267000","1"
"36288000","1"
"36309000","1"
"36330000","1"
"36351000","1"
"36372000","1"
"36393000","1"
"36414000","1"
"36435000","1"
"36456000","1"
"36477000","1"
"36498000","1"
"36519000","1"
"36540000","1"
"36561000","1"
"36582000","1"
"36603000","1"
"36624000","1"
"36645000","1"
"36666000","1"
"36687000","1"
"36708000","0.99"
"36729000","1"
"36750000","1"
"36771000","1"
"36792000","1"
"36813000","1"
"36834000","1"
"36855000","1"
"36876000","1"
"36897000","1"
"36918000","1"
"36939000","1"
"36960000","1"
"36981000","1"
"37002000","1"
"37023000","1"
"37044000","1"
"37065000","1"
"37086000","1"
"37107000","0.992"
"37128000","1"
"37149000","1"
"37170000","1"
"37191000","1"
"37212000","1"
"37233000","1"
"37254000","1"
"37275000","1"
"37296000","1"
"37317000","1"
"37338000","1"
"37359000","1"
"37380000","1"
"37401000","1"
"37422000","1"
"37443000","1"
"37464000","1"
"37485000","1"
"37506000","1"
"37527000","1"
"37548000","1"
"37569000","1"
"37590000","1"
"37611000","1"
"37632000","1"
"37653000","1"
"37674000","1"
"37695000","1"
"37716000","1"
"37737000","1"
"37758000","1"
"37779000","1"
"37800000","1"
"37821000","1"
"37842000","1"
"37863000","1"
"37884000","1"
"37905000","1"
"37926000","1"
"37947000","1"
"37968000","1"
"37989000","1"
"38010000","1"
"38031000","1"
"38052000","1"
"38073000","1"
"38094000","1"
"38115000","1"
"38136000","1"
"38157000","1"
"38178000","1"
"38199000","1"
"38220000","1"
"38241000","1"
"38262000","1"
"38283000","1"
"38304000","1"
"38325000","1"
"38346000","1"
"38367000","1"
"38388000","1"
"38409000","1"
"38430000","1"
"38451000","1"
"38472000","1"
"38493000","1"
"38514000","1"
"38535000","1"
"38556000","1"
"38577000","1"
"38598000","1"
"38619000","1"
"38640000","1"
"38661000","1"
"38682000","1"
"38703000","1"
"38724000","1"
"38745000","1"
"38766000","1"
"38787000","1"
"38808000","1"
"38829000","1"
"38850000","1"
"38871000","1"
"38892000","1"
"38913000","1"
"38934000","1"
"38955000","1"
"38976000","1"
"38997000","1"
"39018000","1"
"39039000","1"
"39060000","1"
"39081000","1"
"39102000","1"
"39123000","1"
"39144000","1"
"39165000","1"
"39186000","1"
"39207000","1"
"39228000","1"
"39249000","1"
"39270000","1"
"39291000","1"
"39312000","1"
"39333000","1"
"39354000","1"
"39375000","1"
"39396000","1"
"39417000","1"
"39438000","1"
"39459000","1"
"39480000","1"
"39501000","1"
"39522000","1"
"39543000","1"
"39564000","1"
"39585000","1"
"39606000","1"
"39627000","1"
"39648000","1"
"39669000","1"
"39690000","1"
"39711000","1"
"39732000","1"
"39753000","1"
"39774000","1"
"39795000","1"
"39816000","1"
"39837000","1"
"39858000","1"
"39879000","1"
"39900000","1"
"39921000","1"
"39942000","1"
"39963000","1"
"39984000","1"
"40005000","1"
"40026000","1"
"40047000","1"
"40068000","1"
"40089000","1"
"40110000","1"
"40131000","1"
"40152000","1"
"40173000","1"
"40194000","1"
"40215000","1"
"40236000","1"
"40257000","1"
"40278000","1"
"40299000","1"
"40320000","1"
"40341000","1"
"40362000","1"
"40383000","1"
"40404000","1"
"40425000","1"
"40446000","1"
"40467000","1"
"40488000","1"
"40509000","1"
"40530000","1"
"40551000","1"
"40572000","1"
"40593000","1"
"40614000","1"
"40635000","1"
"40656000","1"
"40677000","1"
"40698000","1"
"40719000","1"
"40740000","1"
"40761000","1"
"40782000","1"
"40803000","1"
"40824000","1"
"40845000","1"
"40866000","1"
"40887000","1"
"40908000","1"
"40929000","1"
"40950000","1"
"40971000","1"
"40992000","1"
"41013000","1"
"41034000","1"
"41055000","1"
"41076000","1"
"41097000","1"
"41118000","1"
"41139000","1"
"41160000","1"
"41181000","1"
"41202000","1"
"41223000","1"
"41244000","1"
"41265000","1"
"41286000","1"
"41307000","1"
"41328000","1"
"41349000","1"
"41370000","1"
"41391000","1"
"41412000","1"
"41433000","1"
"41454000","1"
"41475000","1"
"41496000","1"
"41517000","1"
"41538000","1"
"41559000","1"
"41580000","1"
"41601000","1"
"41622000","1"
"41643000","1"
"41664000","1"
"41685000","1"
"41706000","1"
"41727000","1"
"41748000","1"
"41769000","1"
"41790000","1"
"41811000","1"
"41832000","1"
"41853000","1"
"41874000","1"
"41895000","1"
"41916000","1"
"41937000","1"
"41958000","1"
"41979000","1"
"42000000","1"
"42021000","1"
"42042000","1"
"42063000","1"
"42084000","1"
"42105000","1"
"42126000","1"
"42147000","1"
"42168000","1"
"42189000","1"
"42210000","1"
"42231000","1"
"42252000","1"
"42273000","1"
"42294000","1"
"42315000","1"
"42336000","1"
"42357000","1"
"42378000","1"
"42399000","1"
"42420000","1"
"42441000","1"
"42462000","1"
"42483000","1"
"42504000","1"
"42525000","1"
"42546000","1"
"42567000","1"
"42588000","1"
"42609000","1"
"42630000","1"
"42651000","1"
"42672000","1"
"42693000","1"
"42714000","1"
"42735000","1"
"42756000","1"
"42777000","1"
"42798000","1"
"42819000","0.998"
"42840000","1"
"42861000","1"
"42882000","1"
"42903000","1"
"42924000","1"
"42945000","1"
"42966000","1"
"42987000","1"
"43008000","1"
"43029000","1"
"43050000","1"
"43071000","1"
"43092000","1"
"43113000","1"
"43134000","1"
"43155000","1"
"43176000","1"
"43197000","1"
"43218000","1"
"43239000","1"
"43260000","1"
"43281000","1"
"43302000","1"
"43323000","1"
"43344000","1"
"43365000","1"
"43386000","1"
"43407000","1"
"43428000","1"
"43449000","1"
"43470000","1"
"43491000","1"
"43512000","1"
"43533000","1"
"43554000","1"
"43575000","1"
"43596000","1"
"43617000","1"
"43638000","1"
"43659000","1"
"43680000","1"
"43701000","1"
"43722000","1"
"43743000","1"
"43764000","1"
"43785000","1"
"43806000","1"
"43827000","1"
"43848000","1"
"43869000","1"
"43890000","1"
"43911000","1"
"43932000","1"
"43953000","1"
"43974000","1"
"43995000","1"
"44016000","1"
"44037000","1"
"44058000","1"
"44079000","1"
"44100000","1"
"44121000","1"
"44142000","1"
"44163000","1"
"44184000","1"
"44205000","1"
"44226000","1"
"44247000","1"
"44268000","1"
"44289000","1"
"44310000","1"
"44331000","1"
"44352000","1"
"44373000","1"
"44394000","1"
"44415000","1"
"44436000","1"
"44457000","1"
"44478000","1"
"44499000","1"
"44520000","1"
"44541000","1"
"44562000","1"
"44583000","1"
"44604000","1"
"44625000","1"
"44646000","1"
"44667000","1"
"44688000","1"
"44709000","1"
"44730000","1"
"44751000","1"
"44772000","1"
"44793000","1"
"44814000","1"
"44835000","1"
"44856000","1"
"44877000","1"
"44898000","1"
"44919000","1"
"44940000","1"
"44961000","1"
"44982000","1"
"45003000","1"
"45024000","1"
"45045000","1"
"45066000","1"
"45087000","1"
"45108000","1"
"45129000","1"
"45150000","1"
"45171000","1"
"45192000","1"
"45213000","1"
"45234000","1"
"45255000","1"
"45276000","1"
"45297000","0.99"
"45318000","1"
"45339000","1"
"45360000","1"
"45381000","0.99"
"45402000","1"
"45423000","1"
"45444000","1"
"45465000","1"
"45486000","1"
"45507000","1"
"45528000","1"
"45549000","1"
"45570000","1"
"45591000","1"
"45612000","1"
"45633000","1"
"45654000","1"
"45675000","1"
"45696000","1"
"45717000","1"
"45738000","1"
"45759000","1"
"45780000","0.99"
"45801000","1"
"45822000","1"
"45843000","1"
"45864000","1"
"45885000","1"
"45906000","1"
"45927000","1"
"45948000","1"
"45969000","1"
"45990000","1"
"46011000","1"
"46032000","0.994"
"46053000","1"
"46074000","1"
"46095000","1"
"46116000","1"
"46137000","1"
"46158000","1"
"46179000","1"
"46200000","1"
"46221000","1"
"46242000","1"
"46263000","1"
"46284000","1"
"46305000","1"
"46326000","1"
"46347000","1"
"46368000","1"
"46389000","1"
"46410000","1"
"46431000","1"
"46452000","1"
"46473000","1"
"46494000","1"
"46515000","1"
"46536000","1"
"46557000","1"
"46578000","1"
"46599000","1"
"46620000","1"
"46641000","1"
"46662000","1"
"46683000","1"
"46704000","1"
"46725000","1"
"46746000","1"
"46767000","1"
"46788000","1"
"46809000","1"
"46830000","1"
"46851000","1"
"46872000","1"
"46893000","1"
"46914000","1"
"46935000","1"
"46956000","1"
"46977000","1"
"46998000","1"
"47019000","1"
"47040000","1"
"47061000","1"
"47082000","1"
"47103000","1"
"47124000","1"
"47145000","1"
"47166000","1"
"47187000","1"
"47208000","1"
"47229000","0.99"
"47250000","1"
"47271000","1"
"47292000","1"
"47313000","1"
"47334000","1"
"47355000","1"
"47376000","1"
"47397000","1"
"47418000","1"
"47439000","1"
"47460000","1"
"47481000","1"
"47502000","1"
"47523000","1"
"47544000","1"
"47565000","1"
"47586000","1"
"47607000","1"
"47628000","1"
"47649000","1"
"47670000","1"
"47691000","1"
"47712000","1"
"47733000","1"
"47754000","1"
"47775000","1"
"47796000","1"
"47817000","1"
"47838000","1"
"47859000","1"
"47880000","1"
"47901000","1"
"47922000","1"
"47943000","1"
"47964000","1"
"47985000","1"
"48006000","1"
"48027000","1"
"48048000","1"
"48069000","1"
"48090000","1"
"48111000","1"
"48132000","1"
"48153000","1"
"48174000","1"
"48195000","1"
"48216000","1"
"48237000","1"
"48258000","1"
"48279000","1"
"48300000","1"
"48321000","1"
"48342000","1"
"48363000","1"
"48384000","0.99"
"48405000","1"
"48426000","1"
"48447000","1"
"48468000","1"
"48489000","1"
"48510000","0.99"
"48531000","1"
"48552000","1"
"48573000","1"
"48594000","0.994"
"48615000","1"
"48636000","1"
"48657000","1"
"48678000","1"
"48699000","1"
"48720000","1"
"48741000","1"
"48762000","0.99"
"48783000","1"
"48804000","1"
"48825000","1"
"48846000","1"
"48867000","1"
"48888000","1"
"48909000","1"
"48930000","1"
"48951000","1"
"48972000","1"
"48993000","1"
"49014000","1"
"49035000","1"
"49056000","1"
"49077000","1"
"49098000","1"
"49119000","1"
"49140000","1"
"49161000","1"
"49182000","1"
"49203000","1"
"49224000","1"
"49245000","1"
"49266000","1"
"49287000","1"
"49308000","1"
"49329000","1"
"49350000","1"
"49371000","1"
"49392000","1"
"49413000","1"
"49434000","1"
"49455000","1"
"49476000","1"
"49497000","1"
"49518000","1"
"49539000","1"
"49560000","1"
"49581000","1"
"49602000","0.99"
"49623000","1"
"49644000","1"
"49665000","0.99"
"49686000","1"
"49707000","1"
"49728000","1"
"49749000","1"
"49770000","1"
"49791000","1"
"49812000","1"
"49833000","1"
"49854000","1"
"49875000","1"
"49896000","1"
"49917000","1"
"49938000","1"
"49959000","1"
"49980000","1"
"50001000","1"
"50022000","1"
"50043000","1"
"50064000","1"
"50085000","1"
"50106000","1"
"50127000","1"
"50148000","1"
"50169000","1"
"50190000","1"
"50211000","1"
"50232000","1"
"50253000","1"
"50274000","1"
"50295000","1"
"50316000","1"
"50337000","1"
"50358000","1"
"50379000","1"
"50400000","0.998"
"50421000","1"
"50442000","1"
"50463000","1"
"50484000","1"
"50505000","1"
"50526000","1"
"50547000","1"
"50568000","1"
"50589000","1"
"50610000","1"
"50631000","1"
"50652000","1"
"50673000","1"
"50694000","1"
"50715000","1"
"50736000","1"
"50757000","1"
"50778000","1"
"50799000","1"
"50820000","0.99"
"50841000","1"
"50862000","1"
"50883000","1"
"50904000","1"
"50925000","1"
"50946000","1"
"50967000","1"
"50988000","1"
"51009000","1"
"51030000","1"
"51051000","1"
"51072000","1"
"51093000","1"
"51114000","1"
"51135000","1"
"51156000","1"
"51177000","1"
"51198000","1"
"51219000","1"
"51240000","1"
"51261000","1"
"51282000","1"
"51303000","0.998"
"51324000","1"
"51345000","1"
"51366000","0.99"
"51387000","1"
"51408000","0.99"
"51429000","1"
"51450000","1"
"51471000","1"
"51492000","1"
"51513000","1"
"51534000","1"
"51555000","1"
"51576000","1"
"51597000","1"
"51618000","0.99"
"51639000","1"
"51660000","1"
"51681000","1"
"51702000","1"
"51723000","1"
"51744000","1"
"51765000","1"
"51786000","1"
"51807000","1"
"51828000","1"
"51849000","1"
"51870000","1"
"51891000","1"
"51912000","1"
"51933000","1"
"51954000","1"
"51975000","1"
"51996000","1"
"52017000","1"
"52038000","1"
"52059000","1"
"52080000","1"
"52101000","1"
"52122000","1"
"52143000","1"
"52164000","1"
"52185000","1"
"52206000","1"
"52227000","1"
"52248000","1"
"52269000","1"
"52290000","1"
"52311000","1"
"52332000","1"
"52353000","1"
"52374000","0.996"
"52395000","1"
"52416000","1"
"52437000","1"
"52458000","1"
"52479000","1"
"52500000","1"
"52521000","1"
"52542000","1"
"52563000","1"
"52584000","1"
"52605000","1"
"52626000","1"
"52647000","1"
"52668000","1"
"52689000","1"
"52710000","0.994"
"52731000","1"
"52752000","1"
"52773000","1"
"52794000","1"
"52815000","1"
"52836000","1"
"52857000","1"
"52878000","1"
"52899000","1"
"52920000","1"
"52941000","1"
"52962000","1"
"52983000","1"
"53004000","1"
"53025000","1"
"53046000","1"
"53067000","1"
"53088000","0.99"
"53109000","1"
"53130000","1"
"53151000","1"
"53172000","1"
"53193000","1"
"53214000","1"
"53235000","0.99"
"53256000","1"
"53277000","1"
"53298000","1"
"53319000","1"
"53340000","1"
"53361000","1"
"53382000","1"
"53403000","1"
"53424000","1"
"53445000","1"
"53466000","1"
"53487000","1"
"53508000","1"
"53529000","1"
"53550000","1"
"53571000","1"
"53592000","1"
"53613000","1"
"53634000","0.99"
"53655000","1"
"53676000","1"
"53697000","1"
"53718000","1"
"53739000","1"
"53760000","1"
"53781000","1"
"53802000","1"
"53823000","1"
"53844000","1"
"53865000","1"
"53886000","0.99"
"53907000","1"
"53928000","1"
"53949000","1"
"53970000","1"
"53991000","0.99"
"54012000","0.99"
"54033000","1"
"54054000","1"
"54075000","1"
"54096000","0.998"
"54117000","1"
"54138000","1"
"54159000","1"
"54180000","1"
"54201000","1"
"54222000","1"
"54243000","1"
"54264000","1"
"54285000","1"
"54306000","1"
"54327000","1"
"54348000","1"
"54369000","1"
"54390000","1"
"54411000","1"
"54432000","1"
"54453000","1"
"54474000","1"
"54495000","1"
"54516000","1"
"54537000","1"
"54558000","1"
"54579000","1"
"54600000","1"
"54621000","0.998"
"54642000","1"
"54663000","1"
"54684000","1"
"54705000","1"
"54726000","1"
"54747000","1"
"54768000","1"
"54789000","1"
"54810000","0.99"
"54831000","1"
"54852000","1"
"54873000","1"
"54894000","1"
"54915000","1"
"54936000","1"
"54957000","1"
"54978000","1"
"54999000","1"
"55020000","1"
"55041000","1"
"55062000","1"
"55083000","1"
"55104000","1"
"55125000","1"
"55146000","1"
"55167000","1"
"55188000","1"
"55209000","0.99"
"55230000","1"
"55251000","1"
"55272000","0.99"
"55293000","1"
"55314000","1"
"55335000","1"
"55356000","1"
"55377000","1"
"55398000","1"
"55419000","1"
"55440000","1"
"55461000","1"
"55482000","1"
"55503000","1"
"55524000","1"
"55545000","1"
"55566000","1"
"55587000","1"
"55608000","1"
"55629000","1"
"55650000","1"
"55671000","1"
"55692000","1"
"55713000","1"
"55734000","1"
"55755000","1"
"55776000","1"
"55797000","1"
"55818000","1"
"55839000","1"
"55860000","1"
"55881000","1"
"55902000","1"
"55923000","1"
"55944000","1"
"55965000","1"
"55986000","1"
"56007000","1"
"56028000","1"
"56049000","1"
"56070000","1"
"56091000","1"
"56112000","1"
"56133000","1"
"56154000","1"
"56175000","1"
"56196000","1"
"56217000","1"
"56238000","1"
"56259000","1"
"56280000","1"
"56301000","1"
"56322000","1"
"56343000","1"
"56364000","1"
"56385000","1"
"56406000","1"
"56427000","1"
"56448000","1"
"56469000","1"
"56490000","1"
"56511000","1"
"56532000","1"
"56553000","1"
"56574000","1"
"56595000","1"
"56616000","1"
"56637000","1"
"56658000","1"
"56679000","1"
"56700000","1"
"56721000","1"
"56742000","1"
"56763000","1"
"56784000","1"
"56805000","0.99"
"56826000","1"
"56847000","1"
"56868000","1"
"56889000","1"
"56910000","1"
"56931000","1"
"56952000","1"
"56973000","1"
"56994000","1"
"57015000","1"
"57036000","1"
"57057000","1"
"57078000","1"
"57099000","0.99"
"57120000","1"
"57141000","1"
"57162000","0.99"
"57183000","1"
"57204000","1"
"57225000","1"
"57246000","1"
"57267000","1"
"57288000","1"
"57309000","1"
"57330000","1"
"57351000","1"
"57372000","1"
"57393000","1"
"57414000","1"
"57435000","1"
"57456000","1"
"57477000","1"
"57498000","1"
"57519000","1"
"57540000","1"
"57561000","0.99"
"57582000","1"
"57603000","1"
"57624000","1"
"57645000","1"
"57666000","1"
"57687000","1"
"57708000","1"
"57729000","1"
"57750000","1"
"57771000","1"
"57792000","1"
"57813000","1"
"57834000","1"
"57855000","1"
"57876000","1"
"57897000","1"
"57918000","1"
"57939000","1"
"57960000","1"
"57981000","0.99"
"58002000","1"
"58023000","0.99"
"58044000","1"
"58065000","1"
"58086000","1"
"58107000","1"
"58128000","1"
"58149000","1"
"58170000","1"
"58191000","1"
"58212000","1"
"58233000","1"
"58254000","1"
"58275000","1"
"58296000","1"
"58317000","1"
"58338000","1"
"58359000","1"
"58380000","1"
"58401000","1"
"58422000","1"
"58443000","1"
"58464000","1"
"58485000","1"
"58506000","1"
"58527000","1"
"58548000","1"
"58569000","1"
"58590000","1"
"58611000","1"
"58632000","1"
"58653000","1"
"58674000","1"
"58695000","1"
"58716000","1"
"58737000","1"
"58758000","1"
"58779000","1"
"58800000","1"
"58821000","1"
"58842000","1"
"58863000","1"
"58884000","1"
"58905000","1"
"58926000","1"
"58947000","1"
"58968000","0.99"
"58989000","1"
"59010000","1"
"59031000","1"
"59052000","1"
"59073000","0.99"
"59094000","1"
"59115000","1"
"59136000","1"
"59157000","1"
"59178000","1"
"59199000","1"
"59220000","1"
"59241000","1"
"59262000","1"
"59283000","1"
"59304000","1"
"59325000","1"
"59346000","1"
"59367000","1"
"59388000","1"
"59409000","1"
"59430000","1"
"59451000","1"
"59472000","1"
"59493000","1"
"59514000","1"
"59535000","1"
"59556000","1"
"59577000","1"
"59598000","1"
"59619000","1"
"59640000","1"
"59661000","1"
"59682000","1"
"59703000","1"
"59724000","1"
"59745000","1"
"59766000","1"
"59787000","0.99"
"59808000","1"
"59829000","1"
"59850000","1"
"59871000","1"
"59892000","1"
"59913000","1"
"59934000","1"
"59955000","1"
"59976000","1"
"59997000","1"
"60018000","0.99"
"60039000","1"
"60060000","1"
"60081000","1"
"60102000","1"
"60123000","1"
"60144000","1"
"60165000","1"
"60186000","1"
"60207000","1"
"60228000","1"
"60249000","1"
"60270000","1"
"60291000","1"
"60312000","1"
"60333000","1"
"60354000","1"
"60375000","1"
"60396000","1"
"60417000","1"
"60438000","1"
"60459000","1"
"60480000","1"
"60501000","1"
"60522000","1"
"60543000","1"
"60564000","0.99"
"60585000","1"
"60606000","0.99"
"60627000","1"
"60648000","1"
"60669000","0.99"
"60690000","1"
"60711000","1"
"60732000","1"
"60753000","1"
"60774000","0.994"
"60795000","1"
"60816000","1"
"60837000","1"
"60858000","1"
"60879000","1"
"60900000","1"
"60921000","1"
"60942000","1"
"60963000","1"
"60984000","1"
"61005000","1"
"61026000","1"
"61047000","1"
"61068000","1"
"61089000","1"
"61110000","1"
"61131000","1"
"61152000","1"
"61173000","1"
"61194000","1"
"61215000","1"
"61236000","1"
"61257000","1"
"61278000","1"
"61299000","1"
"61320000","1"
"61341000","1"
"61362000","0.994"
"61383000","1"
"61404000","1"
"61425000","1"
"61446000","1"
"61467000","1"
"61488000","1"
"61509000","1"
"61530000","1"
"61551000","1"
"61572000","1"
"61593000","1"
"61614000","1"
"61635000","1"
"61656000","0.998"
"61677000","1"
"61698000","1"
"61719000","1"
"61740000","1"
"61761000","1"
"61782000","1"
"61803000","1"
"61824000","1"
"61845000","1"
"61866000","1"
"61887000","1"
"61908000","1"
"61929000","1"
"61950000","1"
"61971000","1"
"61992000","1"
"62013000","1"
"62034000","1"
"62055000","1"
"62076000","1"
"62097000","1"
"62118000","1"
"62139000","1"
"62160000","1"
"62181000","1"
"62202000","1"
"62223000","1"
"62244000","1"
"62265000","1"
"62286000","1"
"62307000","1"
"62328000","1"
"62349000","1"
"62370000","1"
"62391000","1"
"62412000","1"
"62433000","1"
"62454000","1"
"62475000","1"
"62496000","1"
"62517000","1"
"62538000","1"
"62559000","1"
"62580000","1"
"62601000","1"
"62622000","1"
"62643000","1"
"62664000","1"
"62685000","1"
"62706000","1"
"62727000","1"
"62748000","1"
"62769000","1"
"62790000","1"
"62811000","1"
"62832000","1"
"62853000","1"
"62874000","1"
"62895000","1"
"62916000","1"
"62937000","1"
"62958000","1"
"62979000","1"
"63000000","1"
"63021000","1"
"63042000","1"
"63063000","1"
"63084000","1"
"63105000","0.996"
"63126000","1"
"63147000","1"
"63168000","1"
"63189000","1"
"63210000","1"
"63231000","1"
"63252000","0.996"
"63273000","1"
"63294000","1"
"63315000","1"
"63336000","1"
"63357000","0.99"
"63378000","1"
"63399000","1"
"63420000","1"
"63441000","1"
"63462000","1"
"63483000","1"
"63504000","1"
"63525000","1"
"63546000","1"
"63567000","1"
"63588000","1"
"63609000","1"
"63630000","1"
"63651000","1"
"63672000","1"
"63693000","1"
"63714000","1"
"63735000","1"
"63756000","1"
"63777000","1"
"63798000","1"
"63819000","1"
"63840000","1"
"63861000","1"
"63882000","1"
"63903000","1"
"63924000","1"
"63945000","1"
"63966000","1"
"63987000","1"
"64008000","1"
"64029000","1"
"64050000","1"
"64071000","1"
"64092000","1"
"64113000","1"
"64134000","1"
"64155000","1"
"64176000","1"
"64197000","1"
"64218000","1"
"64239000","1"
"64260000","1"
"64281000","1"
"64302000","1"
"64323000","1"
"64344000","1"
"64365000","1"
"64386000","1"
"64407000","1"
"64428000","1"
"64449000","0.99"
"64470000","1"
"64491000","1"
"64512000","1"
"64533000","1"
"64554000","1"
"64575000","1"
"64596000","1"
"64617000","1"
"64638000","1"
"64659000","1"
"64680000","1"
"64701000","1"
"64722000","1"
"64743000","1"
"64764000","1"
"64785000","1"
"64806000","1"
"64827000","1"
"64848000","1"
"64869000","1"
"64890000","1"
"64911000","1"
"64932000","1"
"64953000","1"
"64974000","1"
"64995000","1"
"65016000","1"
"65037000","1"
"65058000","1"
"65079000","1"
"65100000","1"
"65121000","1"
"65142000","1"
"65163000","1"
"65184000","1"
"65205000","1"
"65226000","1"
"65247000","1"
"65268000","1"
"65289000","1"
"65310000","1"
"65331000","1"
"65352000","1"
"65373000","1"
"65394000","1"
"65415000","1"
"65436000","1"
"65457000","1"
"65478000","1"
"65499000","1"
"65520000","1"
"65541000","1"
"65562000","1"
"65583000","1"
"65604000","1"
"65625000","1"
"65646000","1"
"65667000","1"
"65688000","1"
"65709000","1"
"65730000","1"
"65751000","0.998"
"65772000","1"
"65793000","1"
"65814000","1"
"65835000","1"
"65856000","1"
"65877000","1"
"65898000","1"
"65919000","1"
"65940000","1"
"65961000","1"
"65982000","1"
"66003000","1"
"66024000","1"
"66045000","1"
"66066000","1"
"66087000","1"
"66108000","1"
"66129000","1"
"66150000","1"
"66171000","1"
"66192000","1"
"66213000","1"
"66234000","1"
"66255000","1"
"66276000","1"
"66297000","1"
"66318000","1"
"66339000","0.99"
"66360000","1"
"66381000","1"
"66402000","1"
"66423000","1"
"66444000","1"
"66465000","1"
"66486000","1"
"66507000","1"
"66528000","1"
"66549000","1"
"66570000","1"
"66591000","1"
"66612000","0.994"
"66633000","1"
"66654000","1"
"66675000","0.98"
"66696000","1"
"66717000","1"
"66738000","1"
"66759000","0.99"
"66780000","1"
"66801000","0.998"
"66822000","1"
"66843000","1"
"66864000","1"
"66885000","0.986"
"66906000","1"
"66927000","1"
"66948000","1"
"66969000","1"
"66990000","1"
"67011000","1"
"67032000","1"
"67053000","1"
"67074000","1"
"67095000","1"
"67116000","1"
"67137000","1"
"67158000","0.992"
"67179000","1"
"67200000","1"
"67221000","0.998"
"67242000","1"
"67263000","1"
"67284000","1"
"67305000","1"
"67326000","1"
"67347000","1"
"67368000","1"
"67389000","1"
"67410000","1"
"67431000","1"
"67452000","1"
"67473000","1"
"67494000","1"
"67515000","1"
"67536000","1"
"67557000","1"
"67578000","1"
"67599000","1"
"67620000","1"
"67641000","1"
"67662000","1"
"67683000","1"
"67704000","1"
"67725000","1"
"67746000","1"
"67767000","1"
"67788000","1"
"67809000","1"
"67830000","1"
"67851000","1"
"67872000","1"
"67893000","1"
"67914000","1"
"67935000","1"
"67956000","1"
"67977000","1"
"67998000","1"
"68019000","1"
"68040000","0.996"
"68061000","0.994"
"68082000","1"
"68103000","1"
"68124000","0.99"
"68145000","1"
"68166000","1"
"68187000","1"
"68208000","1"
"68229000","1"
"68250000","1"
"68271000","1"
"68292000","1"
"68313000","0.99"
"68334000","1"
"68355000","1"
"68376000","1"
"68397000","1"
"68418000","1"
"68439000","1"
"68460000","1"
"68481000","1"
"68502000","1"
"68523000","1"
"68544000","1"
"68565000","1"
"68586000","1"
"68607000","1"
"68628000","1"
"68649000","1"
"68670000","1"
"68691000","1"
"68712000","1"
"68733000","1"
"68754000","1"
"68775000","1"
"68796000","1"
"68817000","1"
"68838000","1"
"68859000","1"
