"Step","gan_sl_seed3 - 2cover_rate_1step"
"19558000","0.76"
"19572000","0.82"
"19586000","0.83"
"19600000","0.8"
"19614000","0.78"
"19628000","0.8"
"19642000","0.77"
"19656000","0.82"
"19670000","0.84"
"19684000","0.74"
"19698000","0.84"
"19712000","0.72"
"19726000","0.8"
"19740000","0.8"
"19754000","0.81"
"19768000","0.85"
"19782000","0.84"
"19796000","0.82"
"19810000","0.82"
"19824000","0.82"
"19838000","0.79"
"19852000","0.81"
"19866000","0.75"
"19880000","0.73"
"19894000","0.71"
"19908000","0.77"
"19922000","0.81"
"19936000","0.72"
"19950000","0.73"
"19964000","0.71"
"19978000","0.73"
"19992000","0.76"
"20006000","0.77"
"20020000","0.75"
"20034000","0.73"
"20048000","0.83"
"20062000","0.72"
"20076000","0.82"
"20090000","0.71"
"20104000","0.75"
"20118000","0.82"
"20132000","0.73"
"20146000","0.81"
"20160000","0.73"
"20174000","0.73"
"20188000","0.72"
"20202000","0.8"
"20216000","0.73"
"20230000","0.82"
"20244000","0.71"
"20258000","0.72"
"20272000","0.68"
"20286000","0.7"
"20300000","0.71"
"20314000","0.78"
"20328000","0.73"
"20342000","0.66"
"20356000","0.71"
"20370000","0.72"
"20384000","0.8"
"20398000","0.77"
"20412000","0.74"
"20426000","0.67"
"20440000","0.71"
"20454000","0.73"
"20468000","0.75"
"20482000","0.78"
"20496000","0.81"
"20510000","0.79"
"20524000","0.8"
"20538000","0.85"
"20552000","0.82"
"20566000","0.77"
"20580000","0.75"
"20594000","0.82"
"20608000","0.77"
"20622000","0.79"
"20636000","0.74"
"20650000","0.82"
"20664000","0.77"
"20678000","0.72"
"20692000","0.69"
"20706000","0.73"
"20720000","0.74"
"20734000","0.74"
"20748000","0.73"
"20762000","0.79"
"20776000","0.71"
"20790000","0.67"
"20804000","0.72"
"20818000","0.75"
"20832000","0.81"
"20846000","0.75"
"20860000","0.7"
"20874000","0.76"
"20888000","0.77"
"20902000","0.75"
"20916000","0.78"
"20930000","0.84"
"20944000","0.79"
"20958000","0.78"
"20972000","0.72"
"20986000","0.8"
"21000000","0.81"
"21014000","0.71"
"21028000","0.79"
"21042000","0.76"
"21056000","0.78"
"21070000","0.84"
"21084000","0.78"
"21098000","0.84"
"21112000","0.75"
"21126000","0.76"
"21140000","0.74"
"21154000","0.8"
"21168000","0.74"
"21182000","0.77"
"21196000","0.73"
"21210000","0.83"
"21224000","0.85"
"21238000","0.81"
"21252000","0.83"
"21266000","0.77"
"21280000","0.77"
"21294000","0.83"
"21308000","0.8"
"21322000","0.81"
"21336000","0.77"
"21350000","0.76"
"21364000","0.8"
"21378000","0.81"
"21392000","0.82"
"21406000","0.75"
"21420000","0.76"
"21434000","0.79"
"21448000","0.76"
"21462000","0.75"
"21476000","0.75"
"21490000","0.8"
"21504000","0.78"
"21518000","0.7"
"21532000","0.73"
"21546000","0.73"
"21560000","0.74"
"21574000","0.85"
"21588000","0.73"
"21602000","0.79"
"21616000","0.82"
"21630000","0.7"
"21644000","0.81"
"21658000","0.75"
"21672000","0.73"
"21686000","0.75"
"21700000","0.86"
"21714000","0.84"
"21728000","0.75"
"21742000","0.79"
"21756000","0.84"
"21770000","0.81"
"21784000","0.79"
"21798000","0.89"
"21812000","0.79"
"21826000","0.84"
"21840000","0.79"
"21854000","0.84"
"21868000","0.87"
"21882000","0.7"
"21896000","0.77"
"21910000","0.84"
"21924000","0.81"
"21938000","0.75"
"21952000","0.74"
"21966000","0.82"
"21980000","0.81"
"21994000","0.78"
"22008000","0.81"
"22022000","0.84"
"22036000","0.83"
"22050000","0.79"
"22064000","0.82"
"22078000","0.84"
"22092000","0.83"
"22106000","0.87"
"22120000","0.78"
"22134000","0.88"
"22148000","0.82"
"22162000","0.88"
"22176000","0.77"
"22190000","0.78"
"22204000","0.84"
"22218000","0.78"
"22232000","0.72"
"22246000","0.87"
"22260000","0.88"
"22274000","0.83"
"22288000","0.72"
"22302000","0.85"
"22316000","0.83"
"22330000","0.76"
"22344000","0.83"
"22358000","0.83"
"22372000","0.87"
"22386000","0.8"
"22400000","0.85"
"22414000","0.75"
"22428000","0.76"
"22442000","0.76"
"22456000","0.74"
"22470000","0.76"
"22484000","0.67"
"22498000","0.76"
"22512000","0.75"
"22526000","0.73"
"22540000","0.73"
"22554000","0.75"
"22568000","0.8"
"22582000","0.81"
"22596000","0.8"
"22610000","0.73"
"22624000","0.74"
"22638000","0.77"
"22652000","0.77"
"22666000","0.72"
"22680000","0.74"
"22694000","0.75"
"22708000","0.78"
"22722000","0.74"
"22736000","0.72"
"22750000","0.77"
"22764000","0.81"
"22778000","0.81"
"22792000","0.73"
"22806000","0.81"
"22820000","0.71"
"22834000","0.67"
"22848000","0.73"
"22862000","0.85"
"22876000","0.81"
"22890000","0.79"
"22904000","0.81"
"22918000","0.79"
"22932000","0.82"
"22946000","0.78"
"22960000","0.72"
"22974000","0.78"
"22988000","0.73"
"23002000","0.73"
"23016000","0.77"
"23030000","0.77"
"23044000","0.81"
"23058000","0.76"
"23072000","0.82"
"23086000","0.8"
"23100000","0.82"
"23114000","0.78"
"23128000","0.81"
"23142000","0.78"
"23156000","0.81"
"23170000","0.8"
"23184000","0.83"
"23198000","0.84"
"23212000","0.84"
"23226000","0.83"
"23240000","0.86"
"23254000","0.82"
"23268000","0.85"
"23282000","0.77"
"23296000","0.81"
"23310000","0.82"
"23324000","0.83"
"23338000","0.77"
"23352000","0.77"
"23366000","0.86"
"23380000","0.78"
"23394000","0.73"
"23408000","0.77"
"23422000","0.75"
"23436000","0.77"
"23450000","0.76"
"23464000","0.86"
"23478000","0.81"
"23492000","0.8"
"23506000","0.87"
"23520000","0.81"
"23534000","0.78"
"23548000","0.81"
"23562000","0.8"
"23576000","0.83"
"23590000","0.76"
"23604000","0.8"
"23618000","0.78"
"23632000","0.81"
"23646000","0.78"
"23660000","0.8"
"23674000","0.83"
"23688000","0.82"
"23702000","0.8"
"23716000","0.8"
"23730000","0.8"
"23744000","0.82"
"23758000","0.89"
"23772000","0.77"
"23786000","0.79"
"23800000","0.79"
"23814000","0.82"
"23828000","0.84"
"23842000","0.78"
"23856000","0.8"
"23870000","0.82"
"23884000","0.79"
"23898000","0.84"
"23912000","0.83"
"23926000","0.83"
"23940000","0.77"
"23954000","0.76"
"23968000","0.76"
"23982000","0.77"
"23996000","0.69"
"24010000","0.77"
"24024000","0.84"
"24038000","0.82"
"24052000","0.81"
"24066000","0.81"
"24080000","0.79"
"24094000","0.78"
"24108000","0.78"
"24122000","0.86"
"24136000","0.86"
"24150000","0.78"
"24164000","0.84"
"24178000","0.8"
"24192000","0.83"
"24206000","0.85"
"24220000","0.81"
"24234000","0.85"
"24248000","0.84"
"24262000","0.88"
"24276000","0.87"
"24290000","0.87"
"24304000","0.86"
"24318000","0.78"
"24332000","0.87"
"24346000","0.88"
"24360000","0.83"
"24374000","0.85"
"24388000","0.86"
"24402000","0.81"
"24416000","0.83"
"24430000","0.8"
"24444000","0.8"
"24458000","0.81"
"24472000","0.87"
"24486000","0.89"
"24500000","0.87"
"24514000","0.79"
"24528000","0.77"
"24542000","0.84"
"24556000","0.87"
"24570000","0.9"
"24584000","0.81"
"24598000","0.83"
"24612000","0.8"
"24626000","0.87"
"24640000","0.85"
"24654000","0.82"
"24668000","0.74"
"24682000","0.89"
"24696000","0.86"
"24710000","0.84"
"24724000","0.82"
"24738000","0.86"
"24752000","0.84"
"24766000","0.8"
"24780000","0.8"
"24794000","0.89"
"24808000","0.86"
"24822000","0.81"
"24836000","0.84"
"24850000","0.77"
"24864000","0.81"
"24878000","0.85"
"24892000","0.84"
"24906000","0.87"
"24920000","0.79"
"24934000","0.8"
"24948000","0.8"
"24962000","0.85"
"24976000","0.77"
"24990000","0.82"
"25004000","0.84"
"25018000","0.79"
"25032000","0.8"
"25046000","0.84"
"25060000","0.8"
"25074000","0.78"
"25088000","0.78"
"25102000","0.81"
"25116000","0.82"
"25130000","0.86"
"25144000","0.83"
"25158000","0.82"
"25172000","0.84"
"25186000","0.86"
"25200000","0.79"
"25214000","0.8"
"25228000","0.87"
"25242000","0.83"
"25256000","0.83"
"25270000","0.83"
"25284000","0.8"
"25298000","0.83"
"25312000","0.82"
"25326000","0.8"
"25340000","0.85"
"25354000","0.85"
"25368000","0.81"
"25382000","0.8"
"25396000","0.76"
"25410000","0.83"
"25424000","0.84"
"25438000","0.83"
"25452000","0.89"
"25466000","0.79"
"25480000","0.82"
"25494000","0.86"
"25508000","0.8"
"25522000","0.82"
"25536000","0.88"
"25550000","0.85"
"25564000","0.82"
"25578000","0.84"
"25592000","0.85"
"25606000","0.88"
"25620000","0.81"
"25634000","0.84"
"25648000","0.78"
"25662000","0.86"
"25676000","0.79"
"25690000","0.78"
"25704000","0.82"
"25718000","0.86"
"25732000","0.86"
"25746000","0.81"
"25760000","0.81"
"25774000","0.88"
"25788000","0.82"
"25802000","0.87"
"25816000","0.81"
"25830000","0.75"
"25844000","0.86"
"25858000","0.79"
"25872000","0.85"
"25886000","0.83"
"25900000","0.82"
"25914000","0.77"
"25928000","0.83"
"25942000","0.84"
"25956000","0.84"
"25970000","0.85"
"25984000","0.79"
"25998000","0.81"
"26012000","0.85"
"26026000","0.87"
"26040000","0.89"
"26054000","0.87"
"26068000","0.86"
"26082000","0.86"
"26096000","0.88"
"26110000","0.85"
"26124000","0.83"
"26138000","0.81"
"26152000","0.85"
"26166000","0.85"
"26180000","0.85"
"26194000","0.88"
"26208000","0.82"
"26222000","0.83"
"26236000","0.88"
"26250000","0.82"
"26264000","0.85"
"26278000","0.88"
"26292000","0.85"
"26306000","0.88"
"26320000","0.87"
"26334000","0.85"
"26348000","0.86"
"26362000","0.82"
"26376000","0.84"
"26390000","0.86"
"26404000","0.88"
"26418000","0.84"
"26432000","0.87"
"26446000","0.83"
"26460000","0.84"
"26474000","0.9"
"26488000","0.88"
"26502000","0.83"
"26516000","0.88"
"26530000","0.85"
"26544000","0.88"
"26558000","0.83"
"26572000","0.86"
"26586000","0.84"
"26600000","0.83"
"26614000","0.85"
"26628000","0.82"
"26642000","0.9"
"26656000","0.83"
"26670000","0.85"
"26684000","0.9"
"26698000","0.82"
"26712000","0.87"
"26726000","0.89"
"26740000","0.89"
"26754000","0.86"
"26768000","0.88"
"26782000","0.92"
"26796000","0.84"
"26810000","0.8"
"26824000","0.91"
"26838000","0.94"
"26852000","0.88"
"26866000","0.82"
"26880000","0.82"
"26894000","0.87"
"26908000","0.91"
"26922000","0.83"
"26936000","0.9"
"26950000","0.82"
"26964000","0.85"
"26978000","0.83"
"26992000","0.83"
"27006000","0.83"
"27020000","0.85"
"27034000","0.88"
"27048000","0.93"
"27062000","0.93"
"27076000","0.92"
"27090000","0.92"
"27104000","0.9"
"27118000","0.87"
"27132000","0.92"
"27146000","0.85"
"27160000","0.9"
"27174000","0.82"
"27188000","0.86"
"27202000","0.91"
"27216000","0.88"
"27230000","0.86"
"27244000","0.91"
"27258000","0.84"
"27272000","0.87"
"27286000","0.83"
"27300000","0.91"
"27314000","0.75"
"27328000","0.84"
"27342000","0.87"
"27356000","0.86"
"27370000","0.87"
"27384000","0.83"
"27398000","0.93"
"27412000","0.87"
"27426000","0.9"
"27440000","0.9"
"27454000","0.86"
"27468000","0.88"
"27482000","0.88"
"27496000","0.86"
"27510000","0.85"
"27524000","0.88"
"27538000","0.89"
"27552000","0.86"
"27566000","0.88"
"27580000","0.82"
"27594000","0.82"
"27608000","0.9"
"27622000","0.82"
"27636000","0.89"
"27650000","0.85"
"27664000","0.88"
"27678000","0.87"
"27692000","0.86"
"27706000","0.85"
"27720000","0.85"
"27734000","0.92"
"27748000","0.9"
"27762000","0.86"
"27776000","0.88"
"27790000","0.87"
"27804000","0.86"
"27818000","0.93"
"27832000","0.87"
"27846000","0.87"
"27860000","0.87"
"27874000","0.83"
"27888000","0.86"
"27902000","0.89"
"27916000","0.92"
"27930000","0.97"
"27944000","0.86"
"27958000","0.88"
"27972000","0.89"
"27986000","0.86"
"28000000","0.89"
"28014000","0.92"
"28028000","0.89"
"28042000","0.93"
"28056000","0.93"
"28070000","0.92"
"28084000","0.89"
"28098000","0.87"
"28112000","0.91"
"28126000","0.9"
"28140000","0.93"
"28154000","0.92"
"28168000","0.9"
"28182000","0.88"
"28196000","0.88"
"28210000","0.89"
"28224000","0.88"
"28238000","0.89"
"28252000","0.92"
"28266000","0.86"
"28280000","0.86"
"28294000","0.85"
"28308000","0.94"
"28322000","0.92"
"28336000","0.89"
"28350000","0.89"
"28364000","0.89"
"28378000","0.89"
"28392000","0.87"
"28406000","0.9"
"28420000","0.88"
"28434000","0.9"
"28448000","0.88"
"28462000","0.9"
"28476000","0.88"
"28490000","0.86"
"28504000","0.91"
"28518000","0.9"
"28532000","0.89"
"28546000","0.89"
"28560000","0.9"
"28574000","0.89"
"28588000","0.87"
"28602000","0.84"
"28616000","0.9"
"28630000","0.88"
"28644000","0.83"
"28658000","0.88"
"28672000","0.85"
"28686000","0.93"
"28700000","0.85"
"28714000","0.87"
"28728000","0.93"
"28742000","0.89"
"28756000","0.95"
"28770000","0.88"
"28784000","0.88"
"28798000","0.92"
"28812000","0.89"
"28826000","0.91"
"28840000","0.88"
"28854000","0.89"
"28868000","0.88"
"28882000","0.85"
"28896000","0.91"
"28910000","0.93"
"28924000","0.91"
"28938000","0.92"
"28952000","0.96"
"28966000","0.88"
"28980000","0.91"
"28994000","0.9"
"29008000","0.86"
"29022000","0.92"
"29036000","0.84"
"29050000","0.9"
"29064000","0.93"
"29078000","0.88"
"29092000","0.87"
"29106000","0.91"
"29120000","0.91"
"29134000","0.97"
"29148000","0.92"
"29162000","0.93"
"29176000","0.91"
"29190000","0.86"
"29204000","0.94"
"29218000","0.93"
"29232000","0.88"
"29246000","0.93"
"29260000","0.9"
"29274000","0.93"
"29288000","0.92"
"29302000","0.91"
"29316000","0.9"
"29330000","0.91"
"29344000","0.86"
"29358000","0.91"
"29372000","0.9"
"29386000","0.93"
"29400000","0.9"
"29414000","0.97"
"29428000","0.89"
"29442000","0.89"
"29456000","0.87"
"29470000","0.9"
"29484000","0.9"
"29498000","0.85"
"29512000","0.88"
"29526000","0.89"
"29540000","0.86"
"29554000","0.86"
"29568000","0.92"
"29582000","0.88"
"29596000","0.79"
"29610000","0.84"
"29624000","0.89"
"29638000","0.88"
"29652000","0.9"
"29666000","0.9"
"29680000","0.92"
"29694000","0.87"
"29708000","0.89"
"29722000","0.83"
"29736000","0.91"
"29750000","0.9"
"29764000","0.94"
"29778000","0.87"
"29792000","0.9"
"29806000","0.92"
"29820000","0.89"
"29834000","0.93"
"29848000","0.89"
"29862000","0.91"
"29876000","0.9"
"29890000","0.9"
"29904000","0.92"
"29918000","0.94"
"29932000","0.9"
"29946000","0.94"
"29960000","0.87"
"29974000","0.86"
"29988000","0.94"
"30002000","0.93"
"30016000","0.87"
"30030000","0.87"
"30044000","0.93"
"30058000","0.93"
"30072000","0.89"
"30086000","0.91"
"30100000","0.94"
"30114000","0.91"
"30128000","0.84"
"30142000","0.95"
"30156000","0.92"
"30170000","0.91"
"30184000","0.92"
"30198000","0.91"
"30212000","0.95"
"30226000","0.94"
"30240000","0.88"
"30254000","0.87"
"30268000","0.93"
"30282000","0.93"
"30296000","0.91"
"30310000","0.83"
"30324000","0.91"
"30338000","0.89"
"30352000","0.9"
"30366000","0.87"
"30380000","0.88"
"30394000","0.93"
"30408000","0.91"
"30422000","0.87"
"30436000","0.92"
"30450000","0.86"
"30464000","0.87"
"30478000","0.88"
"30492000","0.91"
"30506000","0.91"
"30520000","0.9"
"30534000","0.87"
"30548000","0.92"
"30562000","0.9"
"30576000","0.91"
"30590000","0.94"
"30604000","0.95"
"30618000","0.91"
"30632000","0.95"
"30646000","0.89"
"30660000","0.89"
"30674000","0.95"
"30688000","0.89"
"30702000","0.88"
"30716000","0.95"
"30730000","0.94"
"30744000","0.94"
"30758000","0.92"
"30772000","0.89"
"30786000","0.94"
"30800000","0.92"
"30814000","0.89"
"30828000","0.92"
"30842000","0.91"
"30856000","0.93"
"30870000","0.91"
"30884000","0.89"
"30898000","0.88"
"30912000","0.91"
"30926000","0.93"
"30940000","0.91"
"30954000","0.89"
"30968000","0.9"
"30982000","0.9"
"30996000","0.91"
"31010000","0.89"
"31024000","0.91"
"31038000","0.96"
"31052000","0.9"
"31066000","0.95"
"31080000","0.89"
"31094000","0.95"
"31108000","0.9"
"31122000","0.88"
"31136000","0.91"
"31150000","0.85"
"31164000","0.91"
"31178000","0.87"
"31192000","0.98"
"31206000","0.92"
"31220000","0.88"
"31234000","0.87"
"31248000","0.95"
"31262000","0.97"
"31276000","0.91"
"31290000","0.93"
"31304000","0.94"
"31318000","0.92"
"31332000","0.92"
"31346000","0.92"
"31360000","0.93"
"31374000","0.92"
"31388000","0.91"
"31402000","0.87"
"31416000","0.94"
"31430000","0.87"
"31444000","0.9"
"31458000","0.91"
"31472000","0.88"
"31486000","0.95"
"31500000","0.89"
"31514000","0.93"
"31528000","0.93"
"31542000","0.91"
"31556000","0.88"
"31570000","0.92"
"31584000","0.94"
"31598000","0.91"
"31612000","0.92"
"31626000","0.89"
"31640000","0.95"
"31654000","0.91"
"31668000","0.95"
"31682000","0.97"
"31696000","0.93"
"31710000","0.94"
"31724000","0.94"
"31738000","0.96"
"31752000","0.91"
"31766000","0.92"
"31780000","0.93"
"31794000","0.93"
"31808000","0.89"
"31822000","0.92"
"31836000","0.9"
"31850000","0.94"
"31864000","0.93"
"31878000","0.92"
"31892000","0.87"
"31906000","0.9"
"31920000","0.9"
"31934000","0.95"
"31948000","0.92"
"31962000","0.95"
"31976000","0.91"
"31990000","0.96"
"32004000","0.94"
"32018000","0.95"
"32032000","0.86"
"32046000","0.92"
"32060000","0.9"
"32074000","0.95"
"32088000","0.88"
"32102000","0.97"
"32116000","0.9"
"32130000","0.95"
"32144000","0.93"
"32158000","0.96"
"32172000","0.97"
"32186000","0.9"
"32200000","0.91"
"32214000","0.94"
"32228000","0.93"
"32242000","0.86"
"32256000","0.98"
"32270000","0.92"
"32284000","0.92"
"32298000","0.95"
"32312000","0.89"
"32326000","0.91"
"32340000","0.84"
"32354000","0.91"
"32368000","0.92"
"32382000","0.82"
"32396000","0.91"
"32410000","0.93"
"32424000","0.9"
"32438000","0.97"
"32452000","0.93"
"32466000","0.94"
"32480000","0.92"
"32494000","0.97"
"32508000","0.93"
"32522000","0.94"
"32536000","0.92"
"32550000","0.93"
"32564000","0.95"
"32578000","0.91"
"32592000","0.94"
"32606000","0.9"
"32620000","0.97"
"32634000","0.92"
"32648000","0.93"
"32662000","0.96"
"32676000","0.9"
"32690000","0.96"
"32704000","0.94"
"32718000","0.96"
"32732000","0.95"
"32746000","0.95"
"32760000","0.93"
"32774000","0.91"
"32788000","0.93"
"32802000","0.92"
"32816000","0.91"
"32830000","0.91"
"32844000","0.94"
"32858000","0.93"
"32872000","0.92"
"32886000","0.93"
"32900000","0.94"
"32914000","0.94"
"32928000","0.9"
"32942000","0.88"
"32956000","0.94"
"32970000","0.92"
"32984000","0.91"
"32998000","0.92"
"33012000","0.92"
"33026000","0.95"
"33040000","0.93"
"33054000","0.87"
"33068000","0.92"
"33082000","0.91"
"33096000","0.94"
"33110000","0.94"
"33124000","0.93"
"33138000","0.95"
"33152000","0.93"
"33166000","0.91"
"33180000","0.9"
"33194000","0.93"
"33208000","0.9"
"33222000","0.92"
"33236000","0.91"
"33250000","0.95"
"33264000","0.94"
"33278000","0.95"
"33292000","0.94"
"33306000","0.92"
"33320000","0.94"
"33334000","0.92"
"33348000","0.96"
"33362000","0.93"
"33376000","0.91"
"33390000","0.93"
"33404000","0.96"
"33418000","0.89"
"33432000","0.89"
"33446000","0.93"
"33460000","0.94"
"33474000","0.94"
"33488000","0.97"
"33502000","0.93"
"33516000","0.96"
"33530000","0.95"
"33544000","0.94"
"33558000","0.93"
"33572000","0.92"
"33586000","0.96"
"33600000","0.93"
"33614000","0.96"
"33628000","0.9"
"33642000","0.89"
"33656000","0.93"
"33670000","0.89"
"33684000","0.93"
"33698000","0.93"
"33712000","0.94"
"33726000","0.96"
"33740000","0.94"
"33754000","0.97"
"33768000","0.99"
"33782000","0.94"
"33796000","0.94"
"33810000","0.94"
"33824000","0.94"
"33838000","0.96"
"33852000","0.94"
"33866000","0.92"
"33880000","0.9"
"33894000","0.94"
"33908000","0.91"
"33922000","0.97"
"33936000","0.92"
"33950000","0.97"
"33964000","0.92"
"33978000","0.97"
"33992000","0.96"
"34006000","0.94"
"34020000","0.96"
"34034000","0.91"
"34048000","0.92"
"34062000","0.86"
"34076000","0.95"
"34090000","0.97"
"34104000","0.93"
"34118000","0.95"
"34132000","0.97"
"34146000","0.92"
"34160000","0.97"
"34174000","0.95"
"34188000","0.89"
"34202000","0.94"
"34216000","0.96"
"34230000","0.94"
"34244000","0.95"
"34258000","0.92"
"34272000","0.93"
"34286000","0.9"
"34300000","0.94"
"34314000","0.95"
"34328000","0.98"
"34342000","0.97"
"34356000","0.89"
"34370000","0.96"
"34384000","0.98"
"34398000","0.96"
"34412000","0.96"
"34426000","0.93"
"34440000","0.95"
"34454000","0.98"
"34468000","0.97"
"34482000","0.94"
"34496000","0.96"
"34510000","0.94"
"34524000","0.93"
"34538000","0.94"
"34552000","0.94"
"34566000","0.91"
"34580000","0.94"
"34594000","0.9"
"34608000","0.93"
"34622000","0.98"
"34636000","0.91"
"34650000","0.94"
"34664000","0.93"
"34678000","0.96"
"34692000","0.97"
"34706000","0.95"
"34720000","0.98"
"34734000","0.95"
"34748000","0.94"
"34762000","0.95"
"34776000","0.97"
"34790000","0.94"
"34804000","0.92"
"34818000","0.95"
"34832000","0.99"
"34846000","0.95"
"34860000","0.96"
"34874000","0.94"
"34888000","0.95"
"34902000","0.92"
"34916000","0.91"
"34930000","0.88"
"34944000","0.96"
"34958000","0.91"
"34972000","0.92"
"34986000","0.92"
"35000000","0.88"
"35014000","0.92"
"35028000","0.93"
"35042000","0.92"
"35056000","0.91"
"35070000","0.93"
"35084000","0.9"
"35098000","0.96"
"35112000","0.94"
"35126000","0.98"
"35140000","0.94"
"35154000","0.95"
"35168000","0.9"
"35182000","0.93"
"35196000","0.98"
"35210000","0.94"
"35224000","0.94"
"35238000","0.95"
"35252000","0.93"
"35266000","0.94"
"35280000","0.97"
"35294000","0.95"
"35308000","0.94"
"35322000","0.96"
"35336000","0.93"
"35350000","0.97"
"35364000","0.96"
"35378000","0.96"
"35392000","0.98"
"35406000","0.99"
"35420000","0.98"
"35434000","0.94"
"35448000","0.97"
"35462000","0.91"
"35476000","0.99"
"35490000","0.95"
"35504000","0.94"
"35518000","0.96"
"35532000","0.97"
"35546000","0.94"
"35560000","0.95"
"35574000","0.93"
"35588000","0.94"
"35602000","0.94"
"35616000","0.96"
"35630000","0.97"
"35644000","0.92"
"35658000","0.88"
"35672000","0.97"
"35686000","0.97"
"35700000","0.97"
"35714000","0.95"
"35728000","0.9"
"35742000","0.93"
"35756000","0.93"
"35770000","0.97"
"35784000","0.93"
"35798000","0.96"
"35812000","0.97"
"35826000","0.94"
"35840000","0.95"
"35854000","0.96"
"35868000","0.93"
"35882000","0.95"
"35896000","0.98"
"35910000","0.93"
"35924000","0.96"
"35938000","0.94"
"35952000","0.94"
"35966000","0.95"
"35980000","0.95"
"35994000","0.98"
"36008000","0.94"
"36022000","0.96"
"36036000","0.95"
"36050000","0.94"
"36064000","0.95"
"36078000","0.93"
"36092000","0.96"
"36106000","0.95"
"36120000","0.95"
"36134000","0.94"
"36148000","0.95"
"36162000","0.93"
"36176000","0.96"
"36190000","0.96"
"36204000","0.98"
"36218000","0.98"
"36232000","0.98"
"36246000","0.97"
"36260000","0.97"
"36274000","0.93"
"36288000","0.96"
"36302000","0.99"
"36316000","0.91"
"36330000","0.99"
"36344000","0.92"
"36358000","0.94"
"36372000","0.95"
"36386000","0.96"
"36400000","0.92"
"36414000","0.95"
"36428000","0.94"
"36442000","0.97"
"36456000","0.95"
"36470000","0.97"
"36484000","0.96"
"36498000","0.95"
"36512000","0.96"
"36526000","0.93"
"36540000","0.94"
"36554000","0.96"
"36568000","0.95"
"36582000","0.96"
"36596000","0.97"
"36610000","0.97"
"36624000","1"
"36638000","0.96"
"36652000","0.99"
"36666000","0.97"
"36680000","0.98"
"36694000","0.94"
"36708000","0.93"
"36722000","0.93"
"36736000","0.97"
"36750000","0.91"
"36764000","0.91"
"36778000","0.94"
"36792000","0.95"
"36806000","0.97"
"36820000","0.93"
"36834000","0.96"
"36848000","0.98"
"36862000","0.99"
"36876000","0.99"
"36890000","0.96"
"36904000","0.96"
"36918000","0.95"
"36932000","0.98"
"36946000","0.96"
"36960000","0.97"
"36974000","0.97"
"36988000","0.98"
"37002000","0.97"
"37016000","0.95"
"37030000","0.96"
"37044000","0.95"
"37058000","0.9"
"37072000","0.99"
"37086000","0.96"
"37100000","0.99"
"37114000","0.97"
"37128000","0.98"
"37142000","0.97"
"37156000","0.98"
"37170000","0.92"
"37184000","0.95"
"37198000","0.98"
"37212000","0.96"
"37226000","0.97"
"37240000","0.94"
"37254000","0.94"
"37268000","0.97"
"37282000","0.96"
"37296000","0.98"
"37310000","0.95"
"37324000","0.94"
"37338000","0.96"
"37352000","0.92"
"37366000","0.98"
"37380000","0.95"
"37394000","0.99"
"37408000","0.98"
"37422000","0.93"
"37436000","0.93"
"37450000","0.95"
"37464000","0.99"
"37478000","0.97"
"37492000","0.96"
"37506000","0.96"
"37520000","0.97"
"37534000","0.99"
"37548000","0.94"
"37562000","0.95"
"37576000","0.92"
"37590000","0.94"
"37604000","0.96"
"37618000","0.95"
"37632000","0.95"
"37646000","0.98"
"37660000","0.97"
"37674000","0.97"
"37688000","0.97"
"37702000","0.98"
"37716000","0.97"
"37730000","0.96"
"37744000","0.98"
"37758000","0.95"
"37772000","0.94"
"37786000","0.96"
"37800000","0.93"
"37814000","0.99"
"37828000","0.92"
"37842000","0.94"
"37856000","0.96"
"37870000","0.98"
"37884000","0.96"
"37898000","0.96"
"37912000","0.95"
"37926000","0.93"
"37940000","0.96"
"37954000","0.93"
"37968000","0.96"
"37982000","0.95"
"37996000","0.99"
"38010000","0.96"
"38024000","0.94"
"38038000","0.95"
"38052000","0.95"
"38066000","0.95"
"38080000","0.96"
"38094000","0.97"
"38108000","0.99"
"38122000","0.93"
"38136000","0.95"
"38150000","0.92"
"38164000","0.98"
"38178000","0.99"
"38192000","0.93"
"38206000","0.97"
"38220000","1"
"38234000","0.99"
"38248000","0.98"
"38262000","0.96"
"38276000","0.99"
"38290000","0.95"
"38304000","0.96"
"38318000","0.96"
"38332000","0.97"
"38346000","0.93"
"38360000","0.96"
"38374000","0.97"
"38388000","0.94"
"38402000","0.95"
"38416000","0.96"
"38430000","0.98"
"38444000","0.99"
"38458000","0.94"
"38472000","0.95"
"38486000","0.93"
"38500000","0.95"
"38514000","0.93"
"38528000","0.95"
"38542000","0.95"
"38556000","0.96"
"38570000","0.98"
"38584000","0.96"
"38598000","0.94"
"38612000","0.97"
"38626000","0.92"
"38640000","0.97"
"38654000","0.97"
"38668000","0.93"
"38682000","0.97"
"38696000","0.99"
"38710000","0.99"
"38724000","0.96"
"38738000","0.97"
"38752000","0.97"
"38766000","0.93"
"38780000","0.97"
"38794000","0.99"
"38808000","0.97"
"38822000","1"
"38836000","0.96"
"38850000","0.98"
"38864000","0.98"
"38878000","0.98"
"38892000","0.99"
"38906000","0.99"
"38920000","0.98"
"38934000","0.95"
"38948000","0.99"
"38962000","1"
"38976000","0.99"
"38990000","0.97"
"39004000","0.98"
"39018000","0.98"
"39032000","0.97"
"39046000","0.97"
"39060000","0.95"
"39074000","0.97"
"39088000","0.98"
"39102000","0.98"
"39116000","0.96"
