"Step","VACL_sp_4agents_act4000_sol4000_seed2 - cover_rate_5step"
"105000","0"
"210000","0.002"
"315000","0.0022"
"420000","0.0072"
"525000","0.007300000000000001"
"630000","0.008"
"735000","0.0055"
"840000","0.006"
"945000","0.0103"
"1050000","0.016399999999999998"
"1155000","0.0613"
"1260000","0.1163"
"1365000","0.1466"
"1470000","0.2132"
"1575000","0.2173"
"1680000","0.20739999999999997"
"1785000","0.2172"
"1890000","0.2113"
"1995000","0.2621"
"2100000","0.2962"
"2205000","0.2905"
"2310000","0.30110000000000003"
"2415000","0.32589999999999997"
"2520000","0.3235"
"2625000","0.308"
"2730000","0.3291"
"2835000","0.3345"
"2940000","0.35"
"3045000","0.3579"
"3150000","0.364"
"3255000","0.3788"
"3360000","0.3749"
"3465000","0.3575"
"3570000","0.36180000000000007"
"3675000","0.3496"
"3780000","0.4053"
"3885000","0.3896"
"3990000","0.3862"
"4095000","0.404"
"4200000","0.4005"
"4305000","0.4299"
"4410000","0.4425"
"4515000","0.4429"
"4620000","0.4184"
"4725000","0.4435"
"4830000","0.4451"
"4935000","0.4521"
"5040000","0.4293"
"5145000","0.4388"
"5250000","0.4485"
"5355000","0.4228"
"5460000","0.45269999999999994"
"5565000","0.4348"
"5670000","0.4438"
"5775000","0.4525"
"5880000","0.4732"
"5985000","0.47570000000000007"
"6090000","0.4772"
"6195000","0.495"
"6300000","0.5003"
"6405000","0.4905"
"6510000","0.4994"
"6615000","0.5171"
"6720000","0.5455"
"6825000","0.5424000000000001"
"6930000","0.5288"
"7035000","0.532"
"7140000","0.5337000000000001"
"7245000","0.5437000000000001"
"7350000","0.5565"
"7455000","0.571"
"7560000","0.5939000000000001"
"7665000","0.6105"
"7770000","0.6035"
"7875000","0.5922"
"7980000","0.6367"
"8085000","0.6292000000000001"
"8190000","0.6267"
"8295000","0.647"
"8400000","0.6319"
"8505000","0.6123"
"8610000","0.6162000000000001"
"8715000","0.6353000000000001"
"8820000","0.6451"
"8925000","0.6360999999999999"
"9030000","0.6372000000000001"
"9135000","0.6427"
"9240000","0.6404000000000001"
"9345000","0.6528999999999999"
"9450000","0.6845"
"9555000","0.6643"
"9660000","0.6642"
"9765000","0.6561"
"9870000","0.6569"
"9975000","0.6634000000000001"
