"Step","mixdecay4n8_finalversion_seed2 - 8cover_rate"
"44239650","0.87275"
"44391900","0.8760999999999999"
"44544150","0.8757249999999999"
"44696400","0.8884749999999999"
"44848650","0.8747249999999999"
"45000900","0.889625"
"45153150","0.880625"
"45305400","0.8775749999999999"
"45452400","0.8944249999999999"
"45599400","0.8964500000000001"
"45746400","0.8954749999999999"
"45893400","0.908875"
"46040400","0.899875"
"46187400","0.88955"
"46334400","0.909325"
"46481400","0.89255"
"46628400","0.908975"
"46775400","0.913375"
"46916940","0.91155"
"47058480","0.9042749999999998"
"47200020","0.9029"
"47341560","0.900475"
"47483100","0.890125"
"47624640","0.879325"
"47766180","0.9"
"47907720","0.90925"
"48049260","0.91375"
"48190800","0.93205"
"48327510","0.937"
"48464220","0.937725"
"48600930","0.9292"
"48737640","0.93925"
"48874350","0.944875"
"49011060","0.9398"
"49147770","0.9391"
"49284480","0.94305"
"49421190","0.9391499999999998"
"49557900","0.9428999999999998"
"49689150","0.9473"
"49820400","0.953325"
"49951650","0.93995"
"50082900","0.93325"
"50214150","0.93625"
"50345400","0.942175"
"50476650","0.9339"
"50607900","0.942"
"50739150","0.941725"
"50870400","0.92365"
"50996400","0.938275"
"51122400","0.949175"
"51248400","0.9501499999999998"
"51374400","0.9513"
"51500400","0.959"
"51626400","0.96"
"51752400","0.962475"
"51878400","0.968125"
"52004400","0.974"
"52130400","0.969525"
"52250940","0.965625"
"52371480","0.968525"
"52492020","0.976325"
"52612560","0.97675"
"52733100","0.980625"
"52853640","0.980775"
"52974180","0.983675"
"53094720","0.98125"
"53215260","0.98355"
"53335800","0.980925"
"53451510","0.981075"
"53567220","0.979725"
"53682930","0.9808"
"53798640","0.9809"
"53914350","0.98045"
"54030060","0.974225"
"54145770","0.971175"
"54261480","0.976475"
"54377190","0.980175"
"54492900","0.978475"
"54603150","0.98"
"54713400","0.98135"
"54823650","0.98295"
"54933900","0.976975"
"55044150","0.982925"
"55154400","0.980875"
"55264650","0.981175"
"55374900","0.98145"
"55485150","0.9856"
"55595400","0.9857"
"55700400","0.987225"
"55805400","0.983875"
"55910400","0.98345"
"56015400","0.983875"
"56120400","0.98315"
"56225400","0.9834"
"56330400","0.985825"
"56435400","0.9828"
"56540400","0.985075"
"56645400","0.9819"
"56750400","0.9855"
"56855400","0.986575"
"56960400","0.984525"
"57065400","0.98675"
"57170400","0.9863"
"57275400","0.983525"
"57380400","0.985825"
"57485400","0.984625"
"57590400","0.989525"
"57695400","0.9853"
"57800400","0.985925"
"57905400","0.984575"
"58010400","0.985925"
"58115400","0.988125"
"58220400","0.9881"
"58325400","0.98845"
"58430400","0.99175"
"58535400","0.9887"
"58640400","0.9866"
"58745400","0.9881749999999998"
"58850400","0.982075"
"58955400","0.98605"
"59060400","0.983675"
"59165400","0.981225"
"59270400","0.984475"
"59375400","0.980925"
"59480400","0.9846"
"59585400","0.98865"
"59690400","0.990675"
"59795400","0.989775"
"59900400","0.9884"
"60005400","0.990325"
"60110400","0.9926"
"60215400","0.9913"
"60320400","0.992675"
"60425400","0.98905"
"60530400","0.991375"
"60635400","0.993075"
"60740400","0.9922"
"60845400","0.99195"
"60950400","0.9916"
"61055400","0.981675"
"61160400","0.980875"
"61265400","0.979425"
"61370400","0.9829"
"61475400","0.985575"
"61580400","0.98595"
"61685400","0.9856"
"61790400","0.986475"
"61895400","0.9892"
"62000400","0.987725"
"62105400","0.989575"
"62210400","0.988575"
"62315400","0.990475"
"62420400","0.99005"
"62525400","0.99155"
"62630400","0.9938"
"62735400","0.9927"
"62840400","0.99175"
"62945400","0.989925"
"63050400","0.990275"
"63155400","0.9911"
"63260400","0.9923"
"63365400","0.99495"
"63470400","0.993325"
"63575400","0.994025"
"63680400","0.994725"
"63785400","0.99495"
"63890400","0.9932"
"63995400","0.9944"
"64100400","0.994625"
"64205400","0.9953"
"64310400","0.99545"
"64415400","0.9963"
"64520400","0.994825"
"64625400","0.994575"
"64730400","0.99435"
"64835400","0.99305"
"64940400","0.9929"
"65045400","0.9949"
"65150400","0.989525"
"65255400","0.989275"
"65360400","0.989375"
"65465400","0.99095"
"65570400","0.9875"
"65675400","0.98595"
"65780400","0.988525"
"65885400","0.97915"
"65990400","0.985175"
"66095400","0.986425"
"66200400","0.98365"
"66305400","0.980375"
"66410400","0.980625"
"66515400","0.982975"
"66620400","0.981875"
"66725400","0.984"
"66830400","0.986675"
"66935400","0.98185"
"67040400","0.98425"
"67145400","0.98835"
"67250400","0.98615"
"67355400","0.98315"
"67460400","0.9862"
"67565400","0.98475"
"67670400","0.983625"
"67775400","0.985475"
"67880400","0.97875"
"67985400","0.981425"
"68090400","0.983325"
"68195400","0.987425"
"68300400","0.987425"
"68405400","0.97965"
"68510400","0.979975"
"68615400","0.9787"
"68720400","0.979825"
"68825400","0.9769"
"68930400","0.981525"
"69035400","0.9796"
"69140400","0.98015"
"69245400","0.98165"
"69350400","0.9752"
"69455400","0.97865"
"69560400","0.983825"
"69665400","0.981425"
"69770400","0.97895"
"69875400","0.9879"
"69980400","0.9817749999999998"
"70085400","0.983225"
"70190400","0.985075"
"70295400","0.9766"
"70400400","0.979925"
"70505400","0.98215"
"70610400","0.978975"
"70715400","0.978625"
"70820400","0.9764"
"70925400","0.9847"
"71030400","0.98845"
"71135400","0.9906"
"71240400","0.988825"
"71345400","0.9914"
"71450400","0.9906"
"71555400","0.990275"
"71660400","0.990075"
"71765400","0.983925"
"71870400","0.981325"
"71975400","0.9813"
"72080400","0.9788"
"72185400","0.983425"
"72290400","0.98355"
"72395400","0.9852"
"72500400","0.98325"
"72605400","0.988275"
"72710400","0.985525"
"72815400","0.989475"
"72920400","0.9862"
"73025400","0.984925"
"73130400","0.980825"
"73235400","0.982425"
"73340400","0.98745"
"73445400","0.989425"
"73550400","0.9901"
"73655400","0.9925"
"73760400","0.992825"
"73865400","0.99175"
"73970400","0.991225"
"74075400","0.992"
"74180400","0.986525"
"74285400","0.988875"
"74390400","0.990725"
"74495400","0.9913"
"74600400","0.990775"
"74705400","0.991125"
"74810400","0.984625"
"74915400","0.983075"
"75020400","0.986475"
"75125400","0.985775"
"75230400","0.986"
"75335400","0.9803"
"75440400","0.978325"
"75545400","0.989625"
"75650400","0.98665"
"75755400","0.98575"
"75860400","0.98535"
"75965400","0.98675"
"76070400","0.983875"
"76175400","0.9833"
"76280400","0.9844"
"76385400","0.989675"
"76490400","0.991"
"76595400","0.9907"
"76700400","0.9698"
"76805400","0.971"
"76910400","0.9753"
"77015400","0.973625"
"77120400","0.97745"
"77225400","0.977625"
"77330400","0.97485"
"77435400","0.9777"
"77540400","0.96855"
"77645400","0.97685"
"77750400","0.975625"
"77855400","0.9706"
"77960400","0.975925"
"78065400","0.973325"
"78170400","0.97475"
"78275400","0.9766"
"78380400","0.969725"
"78485400","0.972025"
"78590400","0.9762"
"78695400","0.97785"
"78800400","0.979125"
"78905400","0.979575"
"79010400","0.985825"
"79115400","0.9839"
"79220400","0.9879"
"79325400","0.989075"
"79430400","0.9823"
"79535400","0.98395"
"79640400","0.98505"
"79745400","0.986175"
"79850400","0.988225"
"79955400","0.9878"
"80060400","0.987225"
"80165400","0.98595"
"80270400","0.9858"
"80375400","0.98535"
"80480400","0.987775"
"80585400","0.9867"
"80690400","0.9863"
"80795400","0.983725"
"80900400","0.988"
"81005400","0.986825"
"81110400","0.9874"
"81215400","0.9903"
"81320400","0.9904"
"81425400","0.99145"
"81530400","0.990025"
"81635400","0.991625"
"81740400","0.979575"
"81845400","0.980175"
"81950400","0.9805"
"82055400","0.981375"
"82160400","0.980125"
"82265400","0.985175"
"82370400","0.9809"
"82475400","0.9845"
"82580400","0.986275"
"82685400","0.98505"
"82790400","0.985425"
"82895400","0.985775"
"83000400","0.98675"
"83105400","0.98705"
"83210400","0.988125"
"83315400","0.988775"
"83420400","0.987375"
"83525400","0.987075"
"83630400","0.987375"
"83735400","0.984375"
"83840400","0.988925"
"83945400","0.9883999999999998"
"84050400","0.98735"
"84155400","0.9855"
"84260400","0.984675"
"84365400","0.9815"
"84470400","0.983325"
"84575400","0.987625"
"84680400","0.9888"
"84785400","0.988275"
"84890400","0.98985"
"84995400","0.987575"
"85100400","0.988175"
"85205400","0.991125"
"85310400","0.989625"
"85415400","0.990475"
"85520400","0.990725"
"85625400","0.9794"
"85730400","0.9805"
"85835400","0.982975"
"85940400","0.976475"
"86045400","0.98445"
"86150400","0.9833"
"86255400","0.981925"
"86360400","0.984825"
"86465400","0.987375"
"86570400","0.987225"
"86675400","0.9838"
"86780400","0.98535"
"86885400","0.98135"
"86990400","0.98855"
"87095400","0.9867"
"87200400","0.988575"
"87305400","0.989225"
"87410400","0.985425"
"87515400","0.984675"
"87620400","0.985525"
"87725400","0.983675"
"87830400","0.985275"
"87935400","0.985925"
"88040400","0.98765"
"88145400","0.988325"
"88250400","0.99315"
