"Step","sp_gradient_sampling_h1_seed2 - cover_rate_5step"
"23940000","0.8687999999999999"
"24045000","0.8886000000000001"
"24150000","0.8795999999999999"
"24255000","0.8859000000000001"
"24360000","0.8877999999999999"
"24465000","0.8791"
"24570000","0.8701"
"24675000","0.8880999999999999"
"24780000","0.8959"
"24885000","0.8896000000000001"
"24990000","0.8981"
"25095000","0.8816999999999999"
"25200000","0.8816"
"25305000","0.908"
"25410000","0.8807"
"25515000","0.8769000000000001"
"25620000","0.8822"
"25725000","0.8887"
"25830000","0.9087"
"25935000","0.9135"
"26040000","0.9015"
"26145000","0.924"
"26250000","0.9257"
"26355000","0.9095"
"26460000","0.9202"
"26565000","0.9197"
"26670000","0.914"
"26775000","0.9097"
"26880000","0.8986"
"26985000","0.8862000000000001"
"27090000","0.89"
"27195000","0.9011"
"27300000","0.9054"
"27405000","0.8894"
"27510000","0.8997999999999999"
"27615000","0.9014"
"27720000","0.91"
"27825000","0.9041"
"27930000","0.8906"
"28035000","0.8896"
"28140000","0.8813"
"28245000","0.8488"
"28350000","0.8543"
"28455000","0.8767"
"28560000","0.8997"
"28665000","0.8911"
"28770000","0.8815"
"28875000","0.8989000000000001"
"28980000","0.8964"
"29085000","0.8993"
"29190000","0.909"
"29295000","0.901"
"29400000","0.9075"
"29505000","0.9016"
"29610000","0.9057"
"29715000","0.8974000000000001"
"29820000","0.9164"
"29925000","0.9076"
"30030000","0.8932"
"30135000","0.9131"
"30240000","0.8857"
"30345000","0.88"
"30450000","0.8785999999999999"
"30555000","0.8640999999999999"
"30660000","0.8592"
"30765000","0.8510999999999999"
"30870000","0.8837"
"30975000","0.8749"
"31080000","0.8762"
"31185000","0.8995"
"31290000","0.8867"
"31395000","0.8933000000000001"
"31500000","0.9015"
"31605000","0.9135"
"31710000","0.8998999999999999"
"31815000","0.9137"
"31920000","0.9119"
"32025000","0.9119"
"32130000","0.9183"
"32235000","0.9132"
"32340000","0.9181"
"32445000","0.9236"
"32550000","0.9006"
"32655000","0.9013"
"32760000","0.93"
"32865000","0.9215"
"32970000","0.9329"
"33075000","0.9298"
"33180000","0.9164"
"33285000","0.9177"
"33390000","0.9377"
"33495000","0.9384"
"33600000","0.9345"
"33705000","0.936"
"33810000","0.9338"
"33915000","0.9314"
"34020000","0.9299"
"34125000","0.9182"
"34230000","0.9311"
"34335000","0.9339"
"34440000","0.9369"
"34545000","0.9443"
"34650000","0.9437"
"34755000","0.9481"
"34860000","0.9422"
"34965000","0.9575"
"35070000","0.9473"
"35175000","0.9421"
"35280000","0.9445"
"35385000","0.9414"
"35490000","0.9327"
"35595000","0.9413"
"35700000","0.9383"
"35805000","0.939"
"35910000","0.9367"
"36015000","0.9368"
"36120000","0.936"
"36225000","0.9376"
"36330000","0.9425"
"36435000","0.9404"
"36540000","0.9258"
"36645000","0.9431"
"36750000","0.9528"
"36855000","0.9448"
"36960000","0.9556"
"37065000","0.9508"
"37170000","0.953"
"37275000","0.9354"
"37380000","0.9405"
"37485000","0.9375"
"37590000","0.9396"
"37695000","0.9481"
"37800000","0.9285"
"37905000","0.9548"
"38010000","0.9588"
"38115000","0.9414"
"38220000","0.9604"
"38325000","0.9572"
"38430000","0.9383"
"38535000","0.9446"
"38640000","0.9383"
"38745000","0.9512"
"38850000","0.944"
"38955000","0.9466"
"39060000","0.9478"
"39165000","0.959"
"39270000","0.9472"
"39375000","0.9562"
"39480000","0.9459"
"39585000","0.9575"
"39690000","0.9504"
"39795000","0.9471"
"39900000","0.9405"
