"Step","gan_sp_8agents_seed2 - cover_rate_5step"
"42980000","0.00965"
"43050000","0.006950000000000001"
"43120000","0.01635"
"43190000","0.0107"
"43260000","0.0121"
"43330000","0.0135"
"43400000","0.00985"
"43470000","0.00825"
"43540000","0.007"
"43610000","0.0031500000000000005"
"43680000","0.00525"
"43750000","0.007149999999999999"
"43820000","0.011100000000000002"
"43890000","0.01225"
"43960000","0.007699999999999999"
"44030000","0.00945"
"44100000","0.00515"
"44170000","0.00795"
"44240000","0.0103"
"44310000","0.00745"
"44380000","0.008"
"44450000","0.004900000000000001"
"44520000","0.0088"
"44590000","0.0055499999999999985"
"44660000","0.0031"
"44730000","0.0088"
"44800000","0.00915"
"44870000","0.0102"
"44940000","0.0102"
"45010000","0.00825"
"45080000","0.01135"
"45150000","0.01175"
"45220000","0.0111"
"45290000","0.00915"
"45360000","0.01135"
"45430000","0.00135"
"45500000","0.01345"
"45570000","0.0104"
"45640000","0.0119"
"45710000","0.006549999999999999"
"45780000","0.006449999999999999"
"45850000","0.0125"
"45920000","0.0102"
"45990000","0.00975"
"46060000","0.01225"
"46130000","0.005849999999999999"
"46200000","0.01265"
"46270000","0.0112"
"46340000","0.00905"
"46410000","0.01105"
"46480000","0.0128"
"46550000","0.0114"
"46620000","0.0134"
"46690000","0.0154"
"46760000","0.0093"
"46830000","0.0114"
"46900000","0.01025"
"46970000","0.00885"
"47040000","0.00855"
"47110000","0.0066500000000000005"
"47180000","0.0065499999999999985"
"47250000","0.0045"
"47320000","0.004900000000000001"
"47390000","0.0058"
"47460000","0.007549999999999999"
"47530000","0.01085"
"47600000","0.0125"
"47670000","0.0075"
"47740000","0.00385"
"47810000","0.0108"
"47880000","0.01155"
"47950000","0.0123"
"48020000","0.01165"
"48090000","0.00795"
"48160000","0.010649999999999998"
"48230000","0.00905"
"48300000","0.01035"
"48370000","0.0102"
"48440000","0.0122"
"48510000","0.01555"
"48580000","0.012350000000000002"
"48650000","0.012299999999999998"
"48720000","0.00955"
"48790000","0.0109"
"48860000","0.01085"
"48930000","0.011"
"49000000","0.010899999999999998"
"49070000","0.01525"
"49140000","0.0088"
"49210000","0.0081"
"49280000","0.0062"
"49350000","0.008150000000000001"
"49420000","0.0089"
"49490000","0.00965"
"49560000","0.01055"
"49630000","0.0117"
"49700000","0.0119"
"49770000","0.01315"
"49840000","0.00965"
"49910000","0.01335"
"49980000","0.01405"
"50050000","0.01575"
"50120000","0.012599999999999998"
"50190000","0.016649999999999998"
"50260000","0.016200000000000003"
"50330000","0.01055"
"50400000","0.0078"
"50470000","0.00945"
"50540000","0.00985"
"50610000","0.0096"
"50680000","0.009450000000000002"
"50750000","0.01365"
"50820000","0.0067"
"50890000","0.00615"
"50960000","0.01005"
"51030000","0.01"
"51100000","0.01045"
"51170000","0.01285"
"51240000","0.0112"
"51310000","0.0087"
"51380000","0.01365"
"51450000","0.008199999999999999"
"51520000","0.0056"
"51590000","0.0074"
"51660000","0.005"
"51730000","0.006849999999999999"
"51800000","0.0050999999999999995"
"51870000","0.0113"
"51940000","0.007"
"52010000","0.0030999999999999995"
"52080000","0.00275"
"52150000","0.0033"
"52220000","0.00375"
"52290000","0.0038"
"52360000","0.00275"
"52430000","0.003850000000000001"
"52500000","0.0036"
"52570000","0.0035"
"52640000","0.005199999999999999"
"52710000","0.006550000000000001"
"52780000","0.00535"
"52850000","0.006549999999999999"
"52920000","0.00555"
"52990000","0.01155"
"53060000","0.0128"
"53130000","0.015"
"53200000","0.0128"
"53270000","0.010350000000000002"
"53340000","0.01335"
"53410000","0.00975"
"53480000","0.002"
"53550000","0.00195"
"53620000","0.00525"
"53690000","0.011100000000000002"
"53760000","0.0075"
"53830000","0.01475"
"53900000","0.00775"
"53970000","0.007000000000000001"
"54040000","0.0072"
"54110000","0.01155"
"54180000","0.01195"
"54250000","0.009"
"54320000","0.010399999999999998"
"54390000","0.00755"
"54460000","0.01025"
"54530000","0.00795"
"54600000","0.0074"
"54670000","0.00475"
"54740000","0.00875"
"54810000","0.01115"
"54880000","0.0098"
"54950000","0.0101"
"55020000","0.0044"
"55090000","0.0039"
"55160000","0.005550000000000001"
"55230000","0.0086"
"55300000","0.005550000000000001"
"55370000","0.0063"
"55440000","0.0065"
"55510000","0.01135"
"55580000","0.0107"
"55650000","0.0096"
"55720000","0.0066500000000000005"
"55790000","0.0083"
"55860000","0.008150000000000001"
"55930000","0.008399999999999998"
"56000000","0.00905"
"56070000","0.00705"
"56140000","0.00695"
"56210000","0.0087"
"56280000","0.0085"
"56350000","0.0055"
"56420000","0.008600000000000002"
"56490000","0.00595"
"56560000","0.0085"
"56630000","0.0074"
"56700000","0.00695"
"56770000","0.0079"
"56840000","0.00625"
"56910000","0.0078"
"56980000","0.0093"
"57050000","0.00525"
"57120000","0.0043"
"57190000","0.0045"
"57260000","0.00855"
"57330000","0.00895"
"57400000","0.00855"
"57470000","0.0072"
"57540000","0.005900000000000001"
"57610000","0.0050999999999999995"
"57680000","0.00695"
"57750000","0.0067"
"57820000","0.006449999999999999"
"57890000","0.01025"
"57960000","0.00825"
"58030000","0.0075"
"58100000","0.0085"
"58170000","0.006199999999999999"
"58240000","0.0096"
"58310000","0.013"
"58380000","0.00605"
"58450000","0.0072"
"58520000","0.0055"
"58590000","0.008649999999999998"
"58660000","0.01055"
"58730000","0.01255"
"58800000","0.01335"
"58870000","0.01135"
"58940000","0.0111"
"59010000","0.015450000000000002"
"59080000","0.0118"
"59150000","0.0117"
"59220000","0.0127"
"59290000","0.0125"
"59360000","0.012"
"59430000","0.01385"
"59500000","0.00955"
"59570000","0.006849999999999999"
"59640000","0.011450000000000002"
"59710000","0.01025"
"59780000","0.00965"
"59850000","0.01335"
"59920000","0.01345"
"59990000","0.0118"
"60060000","0.00895"
"60130000","0.01095"
"60200000","0.0097"
"60270000","0.0125"
"60340000","0.00805"
"60410000","0.012850000000000002"
"60480000","0.01155"
"60550000","0.006550000000000001"
"60620000","0.00675"
"60690000","0.01375"
"60760000","0.0092"
"60830000","0.0066"
"60900000","0.008549999999999999"
"60970000","0.01205"
"61040000","0.01045"
"61110000","0.0107"
"61180000","0.01045"
"61250000","0.01015"
"61320000","0.0071"
"61390000","0.0079"
"61460000","0.00515"
"61530000","0.006449999999999999"
"61600000","0.01145"
"61670000","0.01095"
"61740000","0.00805"
"61810000","0.00575"
"61880000","0.005"
"61950000","0.008199999999999999"
"62020000","0.004449999999999999"
"62090000","0.0068"
"62160000","0.00725"
"62230000","0.006550000000000001"
"62300000","0.01175"
"62370000","0.0092"
"62440000","0.010299999999999998"
"62510000","0.00725"
"62580000","0.005"
"62650000","0.00875"
"62720000","0.00525"
"62790000","0.00615"
"62860000","0.00735"
"62930000","0.0132"
"63000000","0.01345"
"63070000","0.01255"
"63140000","0.01095"
"63210000","0.005300000000000001"
"63280000","0.00945"
"63350000","0.0050999999999999995"
"63420000","0.006"
"63490000","0.0147"
"63560000","0.0060999999999999995"
"63630000","0.007850000000000001"
"63700000","0.007850000000000001"
"63770000","0.00185"
"63840000","0.0056500000000000005"
"63910000","0.00435"
"63980000","0.0088"
"64050000","0.00895"
"64120000","0.00625"
"64190000","0.00935"
"64260000","0.00665"
"64330000","0.004300000000000001"
"64400000","0.008850000000000002"
"64470000","0.01315"
"64540000","0.00925"
"64610000","0.005300000000000001"
"64680000","0.008400000000000001"
"64750000","0.010399999999999998"
"64820000","0.0092"
"64890000","0.00825"
"64960000","0.0112"
"65030000","0.01275"
"65100000","0.008199999999999999"
"65170000","0.005900000000000001"
"65240000","0.0078"
"65310000","0.0117"
"65380000","0.00965"
"65450000","0.01265"
"65520000","0.00725"
"65590000","0.01305"
"65660000","0.006900000000000001"
"65730000","0.0056500000000000005"
"65800000","0.008400000000000001"
"65870000","0.0111"
"65940000","0.01225"
"66010000","0.0125"
"66080000","0.013200000000000002"
"66150000","0.0103"
"66220000","0.00725"
"66290000","0.006550000000000001"
"66360000","0.00935"
"66430000","0.01075"
"66500000","0.01055"
"66570000","0.0072"
"66640000","0.01195"
"66710000","0.01115"
"66780000","0.0135"
"66850000","0.0123"
"66920000","0.008199999999999999"
"66990000","0.003650000000000001"
"67060000","0.0089"
"67130000","0.01215"
"67200000","0.008150000000000001"
"67270000","0.008"
"67340000","0.0125"
"67410000","0.0095"
"67480000","0.007600000000000001"
"67550000","0.0077"
"67620000","0.0032"
"67690000","0.004849999999999999"
"67760000","0.0039"
"67830000","0.004"
"67900000","0.0083"
"67970000","0.0112"
"68040000","0.01015"
"68110000","0.01335"
"68180000","0.00905"
"68250000","0.007"
"68320000","0.01175"
"68390000","0.0116"
"68460000","0.00795"
"68530000","0.0115"
"68600000","0.01425"
"68670000","0.0092"
"68740000","0.0095"
"68810000","0.00925"
"68880000","0.00385"
"68950000","0.008"
"69020000","0.0108"
"69090000","0.0060999999999999995"
"69160000","0.0128"
"69230000","0.0085"
"69300000","0.0117"
"69370000","0.0081"
"69440000","0.0103"
"69510000","0.007949999999999999"
"69580000","0.0124"
"69650000","0.0163"
"69720000","0.0129"
"69790000","0.0097"
"69860000","0.014"
"69930000","0.01585"
"70000000","0.01095"
"70070000","0.00895"
"70140000","0.0093"
"70210000","0.013150000000000002"
"70280000","0.0128"
"70350000","0.0062"
"70420000","0.00665"
"70490000","0.01205"
"70560000","0.0122"
"70630000","0.012850000000000002"
"70700000","0.0152"
"70770000","0.0074"
"70840000","0.00495"
"70910000","0.0037"
"70980000","0.0114"
"71050000","0.01475"
"71120000","0.01115"
"71190000","0.01265"
"71260000","0.00665"
"71330000","0.006600000000000001"
"71400000","0.0144"
"71470000","0.009100000000000002"
"71540000","0.0111"
"71610000","0.0132"
"71680000","0.01005"
"71750000","0.013900000000000004"
"71820000","0.01735"
"71890000","0.01635"
"71960000","0.0122"
"72030000","0.0071"
"72100000","0.00875"
"72170000","0.0107"
"72240000","0.0056500000000000005"
"72310000","0.0037"
"72380000","0.003"
"72450000","0.0103"
"72520000","0.0152"
"72590000","0.008600000000000002"
"72660000","0.008199999999999999"
"72730000","0.01335"
"72800000","0.01245"
"72870000","0.0119"
"72940000","0.0132"
"73010000","0.014600000000000002"
"73080000","0.0116"
"73150000","0.01105"
"73220000","0.013650000000000002"
"73290000","0.014"
"73360000","0.01275"
"73430000","0.01515"
"73500000","0.0089"
"73570000","0.00765"
"73640000","0.00885"
"73710000","0.0085"
"73780000","0.00795"
"73850000","0.0081"
"73920000","0.0087"
"73990000","0.00935"
"74060000","0.006600000000000001"
"74130000","0.00955"
"74200000","0.0094"
"74270000","0.012899999999999998"
"74340000","0.01065"
"74410000","0.0089"
"74480000","0.0109"
"74550000","0.00725"
"74620000","0.006050000000000001"
"74690000","0.01055"
"74760000","0.0114"
"74830000","0.013149999999999998"
"74900000","0.0103"
"74970000","0.006749999999999999"
"75040000","0.0020499999999999997"
"75110000","0.00030000000000000003"
"75180000","0.00435"
"75250000","0.00595"
"75320000","0.0088"
"75390000","0.006549999999999999"
"75460000","0.01415"
"75530000","0.006050000000000001"
"75600000","0.0103"
"75670000","0.0086"
"75740000","0.01415"
"75810000","0.01045"
"75880000","0.009"
"75950000","0.01225"
"76020000","0.013100000000000002"
"76090000","0.01245"
"76160000","0.00905"
"76230000","0.0034500000000000004"
"76300000","0.0053"
"76370000","0.0083"
"76440000","0.0046500000000000005"
"76510000","0.004900000000000001"
"76580000","0.00625"
"76650000","0.0091"
"76720000","0.004950000000000001"
"76790000","0.00445"
"76860000","0.00845"
"76930000","0.0076"
"77000000","0.00795"
"77070000","0.00925"
"77140000","0.0107"
"77210000","0.01175"
"77280000","0.0098"
"77350000","0.0116"
"77420000","0.01255"
"77490000","0.01025"
"77560000","0.0095"
"77630000","0.01045"
"77700000","0.01375"
"77770000","0.01435"
"77840000","0.0114"
"77910000","0.0155"
"77980000","0.0101"
"78050000","0.01235"
"78120000","0.009"
"78190000","0.00695"
"78260000","0.00925"
"78330000","0.012649999999999998"
"78400000","0.0189"
"78470000","0.01835"
"78540000","0.0070999999999999995"
"78610000","0.004"
"78680000","0.002"
"78750000","0.0031500000000000005"
"78820000","0.00185"
"78890000","0.004600000000000001"
"78960000","0.0045"
"79030000","0.0060999999999999995"
"79100000","0.013"
"79170000","0.0105"
"79240000","0.0119"
"79310000","0.0066500000000000005"
"79380000","0.00855"
"79450000","0.00985"
"79520000","0.0123"
"79590000","0.00875"
"79660000","0.008150000000000001"
"79730000","0.00935"
"79800000","0.00385"
"79870000","0.006449999999999999"
"79940000","0.00615"
