"Step","mix46_seed2 - 4cover_rate"
"234000","0.6295999999999999"
"486000","0.6227999999999999"
"738000","0.6593"
"990000","0.6382000000000001"
"1242000","0.656"
"1494000","0.6597999999999999"
"1746000","0.6668000000000001"
"1998000","0.656"
"2250000","0.661"
"2502000","0.6695"
"2754000","0.6489000000000001"
"3006000","0.6395"
"3258000","0.6437999999999999"
"3510000","0.653"
"3762000","0.6275"
"4014000","0.631"
"4266000","0.6232"
"4518000","0.6292000000000001"
"4770000","0.6430999999999999"
"5022000","0.6452"
"5274000","0.653"
"5526000","0.6514"
"5778000","0.6554"
"6030000","0.6309"
"6282000","0.6484"
"6534000","0.6514"
"6786000","0.6721999999999999"
"7038000","0.6437999999999999"
"7290000","0.6343"
"7542000","0.6583"
"7794000","0.6475"
"8046000","0.6726"
"8298000","0.6651"
"8550000","0.6539"
"8802000","0.6514"
"9054000","0.6532"
"9306000","0.6514"
"9558000","0.6640999999999999"
"9810000","0.6594000000000001"
"10062000","0.6576"
"10314000","0.6602"
"10566000","0.658"
"10818000","0.6582"
"11070000","0.6447"
"11322000","0.6721999999999999"
"11574000","0.655"
"11826000","0.6748999999999999"
"12078000","0.6557999999999999"
"12330000","0.671"
"12582000","0.6655"
"12834000","0.6512"
"13086000","0.6749"
"13338000","0.6539"
"13590000","0.671"
"13842000","0.6807000000000001"
"14094000","0.6653"
"14346000","0.6527"
"14598000","0.6607999999999999"
"14850000","0.6526000000000001"
"15102000","0.6636"
"15354000","0.6507000000000001"
"15606000","0.6564000000000001"
"15858000","0.6698"
"16110000","0.6571"
"16362000","0.6524"
"16614000","0.6563"
"16866000","0.6535"
"17118000","0.6585"
"17370000","0.6564000000000001"
"17622000","0.6474"
"17874000","0.6678"
"18126000","0.6513"
"18378000","0.6529"
"18630000","0.6529"
"18882000","0.6536000000000001"
"19134000","0.6563"
"19386000","0.6855999999999999"
"19638000","0.6663"
"19890000","0.6482"
"20142000","0.6428"
"20394000","0.6537000000000001"
"20646000","0.6569"
"20898000","0.6482"
"21150000","0.6605"
"21402000","0.6412"
"21654000","0.6675"
"21906000","0.6553000000000001"
"22158000","0.6364"
"22410000","0.6583"
"22662000","0.6584000000000001"
"22914000","0.6539"
"23166000","0.6596000000000001"
"23418000","0.6645999999999999"
"23670000","0.6764000000000001"
"23922000","0.687"
"24174000","0.6657000000000001"
"24426000","0.6564000000000001"
"24678000","0.6942"
"24930000","0.6811"
"25182000","0.6241000000000001"
"25434000","0.6359"
"25686000","0.6412"
"25938000","0.6347999999999999"
"26190000","0.6366"
"26442000","0.6325"
"26694000","0.6374000000000001"
"26946000","0.6476000000000001"
"27198000","0.643"
"27450000","0.6435"
"27702000","0.6531999999999999"
"27954000","0.6248999999999999"
"28206000","0.657"
"28458000","0.6407999999999999"
"28710000","0.6293000000000001"
"28962000","0.6244000000000001"
"29214000","0.6397"
"29466000","0.6246"
"29718000","0.6558999999999999"
"29970000","0.6277"
"30222000","0.6423"
"30474000","0.6454000000000001"
"30726000","0.6429"
"30978000","0.6310999999999999"
"31230000","0.6386000000000001"
"31482000","0.627"
"31734000","0.6536000000000001"
"31986000","0.6592"
"32238000","0.667"
"32490000","0.6615"
"32742000","0.6581"
"32994000","0.6731"
"33246000","0.6792"
"33498000","0.6694"
