"Step","sl_reverse_finalversion_seed2 - cover_rate_5step"
"17395000","0.99"
"17402000","1"
"17409000","0.988"
"17416000","0.996"
"17423000","1"
"17430000","1"
"17437000","0.986"
"17444000","1"
"17451000","0.996"
"17458000","0.99"
"17465000","1"
"17472000","0.99"
"17479000","0.99"
"17486000","1"
"17493000","1"
"17500000","0.99"
"17507000","1"
"17514000","0.99"
"17521000","1"
"17528000","0.986"
"17535000","1"
"17542000","1"
"17549000","0.978"
"17556000","1"
"17563000","1"
"17570000","0.996"
"17577000","0.996"
"17584000","0.994"
"17591000","0.98"
"17598000","0.98"
"17605000","1"
"17612000","1"
"17619000","0.996"
"17626000","1"
"17633000","0.974"
"17640000","0.996"
"17647000","1"
"17654000","0.98"
"17661000","1"
"17668000","0.99"
"17675000","1"
"17682000","1"
"17689000","0.998"
"17696000","1"
"17703000","0.992"
"17710000","1"
"17717000","0.988"
"17724000","1"
"17731000","0.988"
"17738000","0.98"
"17745000","0.996"
"17752000","1"
"17759000","0.99"
"17766000","1"
"17773000","1"
"17780000","1"
"17787000","1"
"17794000","0.996"
"17801000","1"
"17808000","1"
"17815000","1"
"17822000","0.99"
"17829000","0.996"
"17836000","1"
"17843000","1"
"17850000","0.992"
"17857000","1"
"17864000","1"
"17871000","1"
"17878000","1"
"17885000","0.98"
"17892000","1"
"17899000","1"
"17906000","1"
"17913000","1"
"17920000","1"
"17927000","0.994"
"17934000","0.99"
"17941000","0.99"
"17948000","0.994"
"17955000","1"
"17962000","0.99"
"17969000","1"
"17976000","0.99"
"17983000","0.99"
"17990000","0.99"
"17997000","1"
"18004000","1"
"18011000","0.98"
"18018000","0.994"
"18025000","1"
"18032000","0.992"
"18039000","1"
"18046000","1"
"18053000","0.99"
"18060000","0.99"
"18067000","1"
"18074000","1"
"18081000","1"
"18088000","0.99"
"18095000","0.99"
"18102000","1"
"18109000","0.998"
"18116000","0.998"
"18123000","1"
"18130000","0.99"
"18137000","1"
"18144000","0.99"
"18151000","1"
"18158000","1"
"18165000","0.99"
"18172000","0.976"
"18179000","0.99"
"18186000","1"
"18193000","0.988"
"18200000","1"
"18207000","0.99"
"18214000","0.996"
"18221000","0.98"
"18228000","0.982"
"18235000","0.986"
"18242000","1"
"18249000","1"
"18256000","0.99"
"18263000","0.99"
"18270000","1"
"18277000","1"
"18284000","0.986"
"18291000","0.986"
"18298000","0.998"
"18305000","0.99"
"18312000","0.998"
"18319000","0.99"
"18326000","1"
"18333000","0.98"
"18340000","0.99"
"18347000","0.99"
"18354000","1"
"18361000","0.994"
"18368000","0.996"
"18375000","0.996"
"18382000","1"
"18389000","0.99"
"18396000","0.99"
"18403000","1"
"18410000","1"
"18417000","1"
"18424000","0.99"
"18431000","0.984"
"18438000","0.994"
"18445000","0.99"
"18452000","1"
"18459000","0.984"
"18466000","0.984"
"18473000","1"
"18480000","0.998"
"18487000","0.984"
"18494000","1"
"18501000","0.99"
"18508000","1"
"18515000","1"
"18522000","1"
"18529000","0.99"
"18536000","1"
"18543000","1"
"18550000","0.99"
"18557000","1"
"18564000","0.996"
"18571000","0.996"
"18578000","0.994"
"18585000","1"
"18592000","0.996"
"18599000","0.99"
"18606000","0.982"
"18613000","1"
"18620000","0.99"
"18627000","0.98"
"18634000","0.99"
"18641000","0.992"
"18648000","0.99"
"18655000","1"
"18662000","1"
"18669000","0.994"
"18676000","1"
"18683000","0.988"
"18690000","0.978"
"18697000","1"
"18704000","0.994"
"18711000","1"
"18718000","0.99"
"18725000","0.98"
"18732000","0.994"
"18739000","0.992"
"18746000","1"
"18753000","1"
"18760000","0.99"
"18767000","1"
"18774000","0.99"
"18781000","0.996"
"18788000","1"
"18795000","0.994"
"18802000","1"
"18809000","0.994"
"18816000","0.998"
"18823000","0.996"
"18830000","1"
"18837000","1"
"18844000","0.98"
"18851000","1"
"18858000","0.98"
"18865000","0.986"
"18872000","0.99"
"18879000","1"
"18886000","0.996"
"18893000","1"
"18900000","0.99"
"18907000","1"
"18914000","0.984"
"18921000","0.988"
"18928000","0.99"
"18935000","0.99"
"18942000","1"
"18949000","1"
"18956000","1"
"18963000","0.984"
"18970000","1"
"18977000","1"
"18984000","1"
"18991000","0.99"
"18998000","0.994"
"19005000","0.99"
"19012000","1"
"19019000","0.984"
"19026000","1"
"19033000","1"
"19040000","1"
"19047000","0.994"
"19054000","1"
"19061000","0.99"
"19068000","0.99"
"19075000","1"
"19082000","0.99"
"19089000","0.98"
"19096000","1"
"19103000","0.99"
"19110000","0.99"
"19117000","1"
"19124000","1"
"19131000","0.99"
"19138000","1"
"19145000","0.994"
"19152000","1"
"19159000","1"
"19166000","1"
"19173000","1"
"19180000","1"
"19187000","1"
"19194000","0.98"
"19201000","1"
"19208000","0.99"
"19215000","1"
"19222000","1"
"19229000","1"
"19236000","0.984"
"19243000","0.994"
"19250000","1"
"19257000","1"
"19264000","1"
"19271000","0.996"
"19278000","0.99"
"19285000","0.998"
"19292000","1"
"19299000","0.966"
"19306000","0.98"
"19313000","0.98"
"19320000","0.994"
"19327000","0.992"
"19334000","0.974"
"19341000","0.99"
"19348000","0.986"
"19355000","1"
"19362000","1"
"19369000","0.99"
"19376000","1"
"19383000","0.986"
"19390000","0.99"
"19397000","1"
"19404000","0.99"
"19411000","0.994"
"19418000","0.974"
"19425000","1"
"19432000","0.976"
"19439000","1"
"19446000","1"
"19453000","0.996"
"19460000","0.99"
"19467000","0.976"
"19474000","0.996"
"19481000","0.98"
"19488000","1"
"19495000","0.984"
"19502000","1"
"19509000","0.994"
"19516000","0.996"
"19523000","0.994"
"19530000","1"
"19537000","1"
"19544000","0.99"
"19551000","0.996"
"19558000","1"
"19565000","0.97"
"19572000","1"
"19579000","1"
"19586000","1"
"19593000","1"
"19600000","0.98"
"19607000","1"
"19614000","1"
"19621000","1"
"19628000","0.99"
"19635000","1"
"19642000","1"
"19649000","1"
"19656000","1"
"19663000","1"
"19670000","1"
"19677000","0.99"
"19684000","1"
"19691000","1"
"19698000","0.99"
"19705000","1"
"19712000","1"
"19719000","1"
"19726000","1"
"19733000","1"
"19740000","1"
"19747000","1"
"19754000","1"
"19761000","0.98"
"19768000","0.99"
"19775000","0.99"
"19782000","0.99"
"19789000","1"
"19796000","0.99"
"19803000","0.99"
"19810000","1"
"19817000","1"
"19824000","1"
"19831000","0.996"
"19838000","0.98"
"19845000","1"
"19852000","1"
"19859000","1"
"19866000","1"
"19873000","1"
"19880000","0.998"
"19887000","1"
"19894000","0.99"
"19901000","0.99"
"19908000","1"
"19915000","1"
"19922000","1"
"19929000","1"
"19936000","0.99"
"19943000","1"
"19950000","0.992"
"19957000","0.994"
"19964000","1"
"19971000","0.986"
"19978000","0.996"
"19985000","0.984"
"19992000","0.988"
"19999000","1"
"20006000","1"
"20013000","1"
"20020000","1"
"20027000","0.994"
"20034000","1"
"20041000","0.994"
"20048000","1"
"20055000","1"
"20062000","1"
"20069000","1"
"20076000","0.994"
"20083000","1"
"20090000","0.978"
"20097000","0.99"
"20104000","0.996"
"20111000","1"
"20118000","1"
"20125000","0.99"
"20132000","0.99"
"20139000","1"
"20146000","1"
"20153000","1"
"20160000","1"
"20167000","0.99"
"20174000","1"
"20181000","0.988"
"20188000","1"
"20195000","0.99"
"20202000","1"
"20209000","1"
"20216000","0.984"
"20223000","0.99"
"20230000","0.998"
"20237000","0.996"
"20244000","0.998"
"20251000","1"
"20258000","0.99"
"20265000","1"
"20272000","1"
"20279000","0.984"
"20286000","1"
"20293000","1"
"20300000","0.996"
"20307000","0.994"
"20314000","1"
"20321000","1"
"20328000","0.99"
"20335000","1"
"20342000","1"
"20349000","1"
"20356000","1"
"20363000","1"
"20370000","0.996"
"20377000","1"
"20384000","1"
"20391000","0.982"
"20398000","1"
"20405000","0.99"
"20412000","0.976"
"20419000","1"
"20426000","0.982"
"20433000","1"
"20440000","0.976"
"20447000","0.99"
"20454000","1"
"20461000","0.984"
"20468000","0.986"
"20475000","1"
"20482000","0.99"
"20489000","1"
"20496000","0.98"
"20503000","0.996"
"20510000","1"
"20517000","1"
"20524000","0.98"
"20531000","1"
"20538000","0.99"
"20545000","1"
"20552000","1"
"20559000","0.996"
"20566000","0.99"
"20573000","1"
"20580000","1"
"20587000","1"
"20594000","1"
"20601000","1"
"20608000","1"
"20615000","0.996"
"20622000","1"
"20629000","1"
"20636000","1"
"20643000","1"
"20650000","1"
"20657000","1"
"20664000","1"
"20671000","1"
"20678000","0.99"
"20685000","1"
"20692000","1"
"20699000","0.996"
"20706000","0.99"
"20713000","1"
"20720000","1"
"20727000","0.996"
"20734000","1"
"20741000","1"
"20748000","1"
"20755000","1"
"20762000","1"
"20769000","1"
"20776000","0.996"
"20783000","1"
"20790000","0.998"
"20797000","1"
"20804000","0.994"
"20811000","1"
"20818000","1"
"20825000","0.994"
"20832000","0.99"
"20839000","1"
"20846000","1"
"20853000","1"
"20860000","1"
"20867000","1"
"20874000","0.99"
"20881000","1"
"20888000","0.998"
"20895000","0.99"
"20902000","1"
"20909000","0.994"
"20916000","1"
"20923000","1"
"20930000","1"
"20937000","1"
"20944000","1"
"20951000","1"
"20958000","1"
"20965000","1"
"20972000","1"
"20979000","1"
"20986000","1"
"20993000","1"
"21000000","1"
"21007000","0.99"
"21014000","0.99"
"21021000","1"
"21028000","1"
"21035000","1"
"21042000","1"
"21049000","1"
"21056000","1"
"21063000","0.996"
"21070000","1"
"21077000","1"
"21084000","1"
"21091000","1"
"21098000","1"
"21105000","1"
"21112000","1"
"21119000","1"
"21126000","1"
"21133000","1"
"21140000","1"
"21147000","1"
"21154000","1"
"21161000","1"
"21168000","1"
"21175000","1"
"21182000","0.99"
"21189000","1"
"21196000","1"
"21203000","0.99"
"21210000","1"
"21217000","1"
"21224000","1"
"21231000","0.992"
"21238000","0.994"
"21245000","1"
"21252000","0.996"
"21259000","1"
"21266000","1"
"21273000","1"
"21280000","1"
"21287000","1"
"21294000","1"
"21301000","1"
"21308000","1"
"21315000","1"
"21322000","1"
"21329000","1"
"21336000","1"
"21343000","1"
"21350000","0.998"
"21357000","1"
"21364000","1"
"21371000","1"
"21378000","1"
"21385000","1"
"21392000","1"
"21399000","0.98"
"21406000","0.99"
"21413000","1"
"21420000","1"
"21427000","1"
"21434000","1"
"21441000","1"
"21448000","1"
"21455000","1"
"21462000","1"
"21469000","1"
"21476000","1"
"21483000","1"
"21490000","1"
"21497000","1"
"21504000","1"
"21511000","1"
"21518000","0.99"
"21525000","1"
"21532000","0.99"
"21539000","1"
"21546000","1"
"21553000","1"
"21560000","1"
"21567000","1"
"21574000","1"
"21581000","1"
"21588000","1"
"21595000","1"
"21602000","1"
"21609000","0.99"
"21616000","1"
"21623000","0.992"
"21630000","1"
"21637000","1"
"21644000","1"
"21651000","1"
"21658000","0.98"
"21665000","1"
"21672000","0.994"
"21679000","1"
"21686000","1"
"21693000","1"
"21700000","1"
"21707000","1"
"21714000","0.99"
"21721000","1"
"21728000","0.99"
"21735000","1"
"21742000","1"
"21749000","1"
"21756000","1"
"21763000","1"
"21770000","1"
"21777000","1"
"21784000","0.994"
"21791000","1"
"21798000","1"
"21805000","1"
"21812000","1"
"21819000","1"
"21826000","1"
"21833000","0.99"
"21840000","1"
"21847000","1"
"21854000","0.98"
"21861000","0.99"
"21868000","1"
"21875000","1"
"21882000","1"
"21889000","1"
"21896000","1"
"21903000","1"
"21910000","1"
"21917000","1"
"21924000","1"
"21931000","1"
"21938000","1"
"21945000","1"
"21952000","0.998"
"21959000","0.99"
"21966000","1"
"21973000","1"
"21980000","1"
"21987000","1"
"21994000","0.996"
"22001000","1"
"22008000","1"
"22015000","1"
"22022000","1"
"22029000","1"
"22036000","1"
"22043000","1"
"22050000","1"
"22057000","1"
"22064000","1"
"22071000","1"
"22078000","0.994"
"22085000","1"
"22092000","1"
"22099000","0.99"
"22106000","1"
"22113000","1"
"22120000","1"
"22127000","1"
"22134000","1"
"22141000","1"
"22148000","1"
"22155000","1"
"22162000","1"
"22169000","1"
"22176000","1"
"22183000","1"
"22190000","1"
"22197000","1"
"22204000","1"
"22211000","1"
"22218000","1"
"22225000","1"
"22232000","0.994"
"22239000","1"
"22246000","1"
"22253000","1"
"22260000","1"
"22267000","1"
"22274000","1"
"22281000","1"
"22288000","1"
"22295000","1"
"22302000","1"
"22309000","1"
"22316000","1"
"22323000","1"
"22330000","1"
"22337000","0.996"
"22344000","1"
"22351000","0.996"
"22358000","1"
"22365000","1"
"22372000","1"
"22379000","0.996"
"22386000","1"
"22393000","1"
"22400000","1"
"22407000","1"
"22414000","1"
"22421000","1"
"22428000","0.996"
"22435000","1"
"22442000","1"
"22449000","1"
"22456000","1"
"22463000","1"
"22470000","1"
"22477000","1"
"22484000","0.994"
"22491000","1"
"22498000","1"
"22505000","1"
"22512000","1"
"22519000","1"
"22526000","1"
"22533000","1"
"22540000","1"
"22547000","0.99"
"22554000","0.99"
"22561000","1"
"22568000","1"
"22575000","1"
"22582000","1"
"22589000","1"
"22596000","1"
"22603000","0.998"
"22610000","1"
"22617000","1"
"22624000","1"
"22631000","1"
"22638000","0.992"
"22645000","1"
"22652000","1"
"22659000","0.998"
"22666000","0.998"
"22673000","1"
"22680000","1"
"22687000","1"
"22694000","1"
"22701000","1"
"22708000","1"
"22715000","1"
"22722000","1"
"22729000","0.99"
"22736000","1"
"22743000","1"
"22750000","1"
"22757000","1"
"22764000","0.994"
"22771000","0.988"
"22778000","0.994"
"22785000","1"
"22792000","1"
"22799000","1"
"22806000","1"
"22813000","1"
"22820000","1"
"22827000","1"
"22834000","1"
"22841000","0.996"
"22848000","1"
"22855000","1"
"22862000","1"
"22869000","1"
"22876000","1"
"22883000","1"
"22890000","1"
"22897000","0.996"
"22904000","0.99"
"22911000","1"
"22918000","1"
"22925000","1"
"22932000","1"
"22939000","1"
"22946000","1"
"22953000","1"
"22960000","1"
"22967000","1"
"22974000","1"
"22981000","0.99"
"22988000","0.99"
"22995000","1"
"23002000","1"
"23009000","0.994"
"23016000","1"
"23023000","0.998"
"23030000","1"
"23037000","1"
"23044000","1"
"23051000","0.996"
"23058000","0.99"
"23065000","1"
"23072000","0.99"
"23079000","1"
"23086000","1"
"23093000","1"
"23100000","1"
"23107000","1"
"23114000","1"
"23121000","1"
"23128000","1"
"23135000","1"
"23142000","1"
"23149000","0.992"
"23156000","0.99"
"23163000","0.996"
"23170000","0.994"
"23177000","1"
"23184000","1"
"23191000","1"
"23198000","1"
"23205000","1"
"23212000","1"
"23219000","1"
"23226000","1"
"23233000","1"
"23240000","0.994"
"23247000","1"
"23254000","0.998"
"23261000","1"
"23268000","1"
"23275000","1"
"23282000","0.994"
"23289000","0.99"
"23296000","1"
"23303000","1"
"23310000","1"
"23317000","0.994"
"23324000","1"
"23331000","1"
"23338000","1"
"23345000","1"
"23352000","1"
"23359000","1"
"23366000","1"
"23373000","1"
"23380000","0.99"
"23387000","0.99"
"23394000","1"
"23401000","1"
"23408000","1"
"23415000","1"
"23422000","1"
"23429000","1"
"23436000","1"
"23443000","1"
"23450000","1"
"23457000","1"
"23464000","1"
"23471000","1"
"23478000","1"
"23485000","0.998"
"23492000","1"
"23499000","1"
"23506000","1"
"23513000","1"
"23520000","1"
"23527000","1"
"23534000","1"
"23541000","0.99"
"23548000","1"
"23555000","1"
"23562000","1"
"23569000","1"
"23576000","1"
"23583000","0.994"
"23590000","1"
"23597000","1"
"23604000","0.98"
"23611000","1"
"23618000","0.99"
"23625000","1"
"23632000","1"
"23639000","0.99"
"23646000","1"
"23653000","1"
"23660000","1"
"23667000","1"
"23674000","1"
"23681000","1"
"23688000","1"
"23695000","0.99"
"23702000","1"
"23709000","1"
"23716000","1"
"23723000","0.984"
"23730000","1"
"23737000","1"
"23744000","1"
"23751000","1"
"23758000","0.99"
"23765000","0.99"
"23772000","1"
"23779000","0.998"
"23786000","1"
"23793000","1"
"23800000","1"
"23807000","1"
"23814000","1"
"23821000","1"
"23828000","1"
"23835000","1"
"23842000","1"
"23849000","1"
"23856000","0.992"
"23863000","1"
"23870000","1"
"23877000","1"
"23884000","1"
"23891000","1"
"23898000","1"
"23905000","1"
"23912000","0.99"
"23919000","1"
"23926000","1"
"23933000","1"
"23940000","1"
"23947000","1"
"23954000","1"
"23961000","1"
"23968000","1"
"23975000","1"
"23982000","1"
"23989000","1"
"23996000","1"
"24003000","0.99"
"24010000","0.99"
"24017000","1"
"24024000","1"
"24031000","0.99"
"24038000","1"
"24045000","1"
"24052000","0.994"
"24059000","1"
"24066000","1"
"24073000","1"
"24080000","1"
"24087000","1"
"24094000","1"
"24101000","1"
"24108000","1"
"24115000","1"
"24122000","0.99"
"24129000","1"
"24136000","1"
"24143000","1"
"24150000","0.99"
"24157000","1"
"24164000","1"
"24171000","1"
"24178000","1"
"24185000","1"
"24192000","1"
"24199000","1"
"24206000","1"
"24213000","1"
"24220000","1"
"24227000","1"
"24234000","1"
"24241000","1"
"24248000","1"
"24255000","1"
"24262000","1"
"24269000","1"
"24276000","1"
"24283000","1"
"24290000","1"
"24297000","1"
"24304000","1"
"24311000","1"
"24318000","1"
"24325000","1"
"24332000","1"
"24339000","1"
"24346000","1"
"24353000","1"
"24360000","1"
"24367000","1"
"24374000","1"
"24381000","0.994"
"24388000","1"
"24395000","1"
"24402000","1"
"24409000","1"
"24416000","1"
"24423000","1"
"24430000","1"
"24437000","1"
"24444000","1"
"24451000","1"
"24458000","1"
"24465000","1"
"24472000","1"
"24479000","1"
"24486000","1"
"24493000","1"
"24500000","1"
"24507000","1"
"24514000","1"
"24521000","1"
"24528000","1"
"24535000","1"
"24542000","0.99"
"24549000","1"
"24556000","0.992"
"24563000","1"
"24570000","1"
"24577000","0.998"
"24584000","1"
"24591000","1"
"24598000","1"
"24605000","1"
"24612000","0.99"
"24619000","1"
"24626000","0.994"
"24633000","1"
"24640000","1"
"24647000","0.994"
"24654000","1"
"24661000","1"
"24668000","1"
"24675000","1"
"24682000","1"
"24689000","1"
"24696000","0.986"
"24703000","1"
"24710000","1"
"24717000","1"
"24724000","1"
"24731000","1"
"24738000","1"
"24745000","1"
"24752000","1"
"24759000","1"
"24766000","1"
"24773000","1"
"24780000","1"
"24787000","0.99"
"24794000","1"
"24801000","1"
"24808000","1"
"24815000","1"
"24822000","1"
"24829000","1"
"24836000","1"
"24843000","1"
"24850000","1"
"24857000","1"
"24864000","1"
"24871000","1"
"24878000","1"
"24885000","0.99"
"24892000","1"
"24899000","1"
"24906000","1"
"24913000","1"
"24920000","1"
"24927000","1"
"24934000","1"
"24941000","0.998"
"24948000","1"
"24955000","1"
"24962000","1"
"24969000","0.99"
"24976000","1"
"24983000","1"
"24990000","1"
"24997000","1"
"25004000","1"
"25011000","1"
"25018000","1"
"25025000","0.99"
"25032000","1"
"25039000","1"
"25046000","1"
"25053000","1"
"25060000","1"
"25067000","1"
"25074000","1"
"25081000","1"
"25088000","1"
"25095000","1"
"25102000","1"
"25109000","1"
"25116000","1"
"25123000","1"
"25130000","1"
"25137000","1"
"25144000","1"
"25151000","0.99"
"25158000","1"
"25165000","1"
"25172000","1"
"25179000","1"
"25186000","1"
"25193000","1"
"25200000","1"
"25207000","1"
"25214000","1"
"25221000","0.998"
"25228000","0.99"
"25235000","1"
"25242000","0.994"
"25249000","1"
"25256000","1"
"25263000","1"
"25270000","1"
"25277000","1"
"25284000","1"
"25291000","1"
"25298000","1"
"25305000","1"
"25312000","1"
"25319000","1"
"25326000","1"
"25333000","1"
"25340000","1"
"25347000","1"
"25354000","1"
"25361000","1"
"25368000","1"
"25375000","1"
"25382000","1"
"25389000","1"
"25396000","1"
"25403000","1"
"25410000","1"
"25417000","1"
"25424000","1"
"25431000","1"
"25438000","1"
"25445000","1"
"25452000","1"
"25459000","0.996"
"25466000","0.99"
"25473000","1"
"25480000","1"
"25487000","1"
"25494000","1"
"25501000","1"
"25508000","1"
"25515000","0.99"
"25522000","1"
"25529000","1"
"25536000","1"
"25543000","1"
"25550000","1"
"25557000","1"
"25564000","1"
"25571000","1"
"25578000","1"
"25585000","1"
"25592000","1"
"25599000","1"
"25606000","1"
"25613000","1"
"25620000","1"
"25627000","1"
"25634000","1"
"25641000","1"
"25648000","1"
"25655000","1"
"25662000","1"
"25669000","0.99"
"25676000","1"
"25683000","1"
"25690000","1"
"25697000","1"
"25704000","1"
"25711000","1"
"25718000","1"
"25725000","1"
"25732000","1"
"25739000","1"
"25746000","1"
"25753000","1"
"25760000","1"
"25767000","1"
"25774000","1"
"25781000","1"
"25788000","1"
"25795000","1"
"25802000","1"
"25809000","1"
"25816000","1"
"25823000","1"
"25830000","1"
"25837000","1"
"25844000","1"
"25851000","1"
"25858000","1"
"25865000","0.996"
"25872000","1"
"25879000","1"
"25886000","1"
"25893000","1"
"25900000","1"
"25907000","1"
"25914000","1"
"25921000","1"
"25928000","1"
"25935000","1"
"25942000","1"
"25949000","0.99"
"25956000","1"
"25963000","1"
"25970000","1"
"25977000","1"
"25984000","0.996"
"25991000","1"
"25998000","1"
"26005000","1"
"26012000","1"
"26019000","0.99"
"26026000","1"
"26033000","1"
"26040000","1"
"26047000","0.98"
"26054000","1"
"26061000","1"
"26068000","1"
"26075000","1"
"26082000","1"
"26089000","1"
"26096000","0.994"
"26103000","1"
"26110000","1"
"26117000","1"
"26124000","1"
"26131000","1"
"26138000","1"
"26145000","1"
"26152000","1"
"26159000","1"
"26166000","1"
"26173000","1"
"26180000","1"
"26187000","1"
"26194000","1"
"26201000","0.99"
"26208000","1"
"26215000","1"
"26222000","1"
"26229000","1"
"26236000","1"
"26243000","1"
"26250000","1"
"26257000","1"
"26264000","0.994"
"26271000","1"
"26278000","1"
"26285000","1"
"26292000","1"
"26299000","1"
"26306000","1"
"26313000","1"
"26320000","1"
"26327000","1"
"26334000","1"
"26341000","1"
"26348000","1"
"26355000","1"
"26362000","1"
"26369000","1"
"26376000","1"
"26383000","1"
"26390000","1"
"26397000","1"
"26404000","1"
"26411000","1"
"26418000","1"
"26425000","1"
"26432000","1"
"26439000","1"
"26446000","0.998"
"26453000","1"
"26460000","1"
"26467000","1"
"26474000","1"
"26481000","1"
"26488000","1"
"26495000","1"
"26502000","1"
"26509000","1"
"26516000","1"
"26523000","1"
"26530000","1"
"26537000","1"
"26544000","1"
"26551000","1"
"26558000","1"
"26565000","1"
"26572000","1"
"26579000","0.99"
"26586000","1"
"26593000","1"
"26600000","1"
"26607000","1"
"26614000","1"
"26621000","1"
"26628000","1"
"26635000","1"
"26642000","1"
"26649000","1"
"26656000","1"
"26663000","1"
"26670000","1"
"26677000","1"
"26684000","1"
"26691000","1"
"26698000","1"
"26705000","1"
"26712000","1"
"26719000","1"
"26726000","1"
"26733000","1"
"26740000","1"
"26747000","1"
"26754000","1"
"26761000","1"
"26768000","1"
"26775000","1"
"26782000","1"
"26789000","1"
"26796000","1"
"26803000","1"
"26810000","1"
"26817000","1"
"26824000","1"
"26831000","1"
"26838000","1"
"26845000","1"
"26852000","1"
"26859000","1"
"26866000","1"
"26873000","1"
"26880000","0.99"
"26887000","1"
"26894000","1"
"26901000","1"
"26908000","1"
"26915000","1"
"26922000","1"
"26929000","1"
"26936000","1"
"26943000","1"
"26950000","0.99"
"26957000","1"
"26964000","1"
"26971000","1"
"26978000","1"
"26985000","1"
"26992000","1"
"26999000","0.986"
"27006000","1"
"27013000","1"
"27020000","1"
"27027000","1"
"27034000","1"
"27041000","1"
"27048000","0.99"
"27055000","1"
"27062000","1"
"27069000","0.99"
"27076000","1"
"27083000","1"
"27090000","1"
"27097000","1"
"27104000","1"
"27111000","1"
"27118000","1"
"27125000","0.994"
"27132000","1"
"27139000","0.99"
"27146000","1"
"27153000","1"
"27160000","1"
"27167000","1"
"27174000","0.99"
"27181000","1"
"27188000","1"
"27195000","1"
"27202000","1"
"27209000","1"
"27216000","0.98"
"27223000","1"
"27230000","1"
"27237000","0.996"
"27244000","0.994"
"27251000","1"
"27258000","0.996"
"27265000","1"
"27272000","1"
"27279000","1"
"27286000","0.996"
"27293000","1"
"27300000","1"
"27307000","1"
"27314000","1"
"27321000","0.99"
"27328000","1"
"27335000","1"
"27342000","1"
"27349000","0.996"
"27356000","1"
"27363000","1"
"27370000","1"
"27377000","0.99"
"27384000","0.99"
"27391000","1"
"27398000","1"
"27405000","1"
"27412000","1"
"27419000","1"
"27426000","1"
"27433000","1"
"27440000","1"
"27447000","1"
"27454000","1"
"27461000","0.998"
"27468000","1"
"27475000","1"
"27482000","1"
"27489000","1"
"27496000","1"
"27503000","1"
"27510000","1"
"27517000","0.98"
"27524000","0.99"
"27531000","0.99"
"27538000","0.992"
"27545000","1"
"27552000","1"
"27559000","1"
"27566000","1"
"27573000","1"
"27580000","1"
"27587000","0.99"
"27594000","1"
"27601000","1"
"27608000","1"
"27615000","0.996"
"27622000","1"
"27629000","0.992"
"27636000","1"
"27643000","0.99"
"27650000","1"
"27657000","1"
"27664000","1"
"27671000","1"
"27678000","0.99"
"27685000","1"
"27692000","1"
"27699000","1"
"27706000","1"
"27713000","1"
"27720000","1"
"27727000","0.99"
"27734000","1"
"27741000","1"
"27748000","1"
"27755000","1"
"27762000","1"
"27769000","1"
"27776000","1"
"27783000","1"
"27790000","1"
"27797000","1"
"27804000","1"
"27811000","1"
"27818000","1"
"27825000","1"
"27832000","1"
"27839000","1"
"27846000","1"
"27853000","1"
"27860000","1"
"27867000","1"
"27874000","0.99"
"27881000","1"
"27888000","1"
"27895000","1"
"27902000","1"
"27909000","1"
"27916000","1"
"27923000","1"
"27930000","1"
"27937000","1"
"27944000","1"
"27951000","1"
"27958000","1"
"27965000","1"
"27972000","0.99"
"27979000","1"
"27986000","1"
"27993000","0.99"
"28000000","1"
"28007000","1"
"28014000","1"
"28021000","1"
"28028000","1"
"28035000","1"
"28042000","1"
"28049000","1"
"28056000","1"
"28063000","1"
"28070000","1"
"28077000","1"
"28084000","1"
"28091000","1"
"28098000","1"
"28105000","1"
"28112000","1"
"28119000","1"
"28126000","1"
"28133000","1"
"28140000","1"
"28147000","1"
"28154000","1"
"28161000","1"
"28168000","1"
"28175000","1"
"28182000","1"
"28189000","1"
"28196000","1"
"28203000","1"
"28210000","1"
"28217000","1"
"28224000","1"
"28231000","1"
"28238000","1"
"28245000","1"
"28252000","1"
"28259000","1"
"28266000","0.99"
"28273000","1"
"28280000","1"
"28287000","1"
"28294000","1"
"28301000","1"
"28308000","1"
"28315000","0.994"
"28322000","1"
"28329000","1"
"28336000","0.994"
"28343000","1"
"28350000","1"
"28357000","1"
"28364000","1"
"28371000","1"
"28378000","1"
"28385000","1"
"28392000","1"
"28399000","1"
"28406000","1"
"28413000","1"
"28420000","1"
"28427000","1"
"28434000","1"
"28441000","1"
"28448000","1"
"28455000","1"
"28462000","0.99"
"28469000","1"
"28476000","1"
"28483000","1"
"28490000","1"
"28497000","1"
"28504000","1"
"28511000","1"
"28518000","1"
"28525000","1"
"28532000","1"
"28539000","1"
"28546000","1"
"28553000","1"
"28560000","1"
"28567000","1"
"28574000","1"
"28581000","1"
"28588000","1"
"28595000","1"
"28602000","1"
"28609000","1"
"28616000","1"
"28623000","1"
"28630000","1"
"28637000","1"
"28644000","1"
"28651000","0.99"
"28658000","1"
"28665000","1"
"28672000","1"
"28679000","1"
"28686000","1"
"28693000","1"
"28700000","1"
"28707000","1"
"28714000","1"
"28721000","1"
"28728000","1"
"28735000","1"
"28742000","1"
"28749000","1"
"28756000","1"
"28763000","1"
"28770000","1"
"28777000","1"
"28784000","1"
"28791000","1"
"28798000","1"
"28805000","1"
"28812000","1"
"28819000","1"
"28826000","1"
"28833000","0.994"
"28840000","1"
"28847000","1"
"28854000","0.996"
"28861000","1"
"28868000","1"
"28875000","1"
"28882000","1"
"28889000","0.996"
"28896000","1"
"28903000","1"
"28910000","1"
