"Step","mixed_ratio55_0.9_load_optimizer_seed3 - 8cover_rate"
"32244450","0.8771500000000001"
"32401740","0.87105"
"32559030","0.8610500000000001"
"32716320","0.8715"
"32873610","0.8816"
"33030900","0.88215"
"33188190","0.8807999999999999"
"33345480","0.8798499999999999"
"33502770","0.8795999999999999"
"33660060","0.8750999999999999"
"33817350","0.8776999999999999"
"33974640","0.8785499999999999"
"34131930","0.88"
"34289220","0.8743500000000001"
"34446510","0.87025"
"34603800","0.8707999999999999"
"34761090","0.86245"
"34918380","0.8710999999999999"
"35075670","0.8715999999999999"
"35232960","0.86805"
"35390250","0.86215"
"35547540","0.8684499999999999"
"35704830","0.87"
"35862120","0.8692000000000001"
"36019410","0.87435"
"36176700","0.8765"
"36333990","0.8776"
"36491280","0.8861500000000001"
"36648570","0.8805"
"36805860","0.8863"
"36963150","0.88615"
"37120440","0.8929000000000001"
"37277730","0.8804500000000001"
"37435020","0.87895"
"37592310","0.8808499999999999"
"37749600","0.8815"
"37906890","0.8778499999999999"
"38064180","0.88115"
"38221470","0.8810999999999999"
"38378760","0.8731"
"38536050","0.87395"
"38693340","0.8773"
"38850630","0.87925"
"39007920","0.8716"
"39165210","0.8696499999999999"
"39322500","0.8744500000000001"
"39479790","0.86705"
"39637080","0.8671"
"39794370","0.87425"
"39951660","0.8675999999999999"
"40108950","0.85305"
"40266240","0.8536500000000001"
"40423530","0.8627999999999999"
"40580820","0.8604"
"40738110","0.8613999999999998"
"40895400","0.8559"
"41052690","0.87595"
"41209980","0.87815"
"41367270","0.8732000000000001"
"41524560","0.87875"
"41681850","0.87705"
"41839140","0.8699000000000001"
"41996430","0.8604"
"42153720","0.8603999999999999"
"42311010","0.88275"
"42468300","0.8808499999999999"
"42625590","0.8861"
"42782880","0.8932"
"42940170","0.8896"
"43097460","0.89155"
"43254750","0.8802"
"43412040","0.8797"
"43569330","0.88495"
"43726620","0.90675"
"43831620","0.9106"
"43936620","0.9025"
"44041620","0.909"
"44146620","0.90395"
"44251620","0.9051"
"44356620","0.90735"
"44461620","0.9022"
"44566620","0.9054"
"44671620","0.90235"
"44776620","0.9028999999999998"
"44881620","0.90575"
"44986620","0.9065"
"45091620","0.9071"
"45196620","0.9079"
"45301620","0.9141"
"45406620","0.9176"
"45511620","0.91265"
"45616620","0.9159"
"45721620","0.9153"
"45826620","0.91515"
"45931620","0.9127"
"46036620","0.917"
"46141620","0.9147"
"46246620","0.9126"
"46351620","0.9179"
"46456620","0.91935"
"46561620","0.9186"
"46666620","0.92185"
"46771620","0.9168999999999998"
"46876620","0.9091"
"46981620","0.88935"
"47086620","0.8908499999999999"
"47191620","0.8892"
"47296620","0.8931999999999999"
"47401620","0.8897999999999999"
"47506620","0.8908499999999999"
"47611620","0.892"
"47716620","0.89665"
"47821620","0.8849"
"47926620","0.89255"
"48031620","0.8967999999999999"
"48136620","0.8952"
"48241620","0.8965"
"48346620","0.90765"
"48451620","0.9088"
"48556620","0.8993499999999999"
"48661620","0.9169"
"48766620","0.91165"
"48871620","0.91285"
"48976620","0.90685"
"49081620","0.9144"
"49186620","0.9229499999999998"
"49291620","0.91615"
"49396620","0.9098"
"49501620","0.9192"
"49606620","0.91775"
"49711620","0.9136"
"49816620","0.9131"
"49921620","0.9178"
"50026620","0.90825"
"50131620","0.9132"
"50236620","0.9202"
"50341620","0.9161"
"50446620","0.91535"
"50551620","0.905"
"50656620","0.91495"
"50761620","0.90915"
"50866620","0.9143"
"50971620","0.9137"
"51076620","0.91855"
"51181620","0.911"
"51286620","0.91215"
"51391620","0.91695"
"51496620","0.91725"
"51601620","0.90785"
"51706620","0.913"
"51811620","0.91855"
"51916620","0.91725"
"52021620","0.91415"
"52126620","0.8979"
"52231620","0.8980499999999999"
"52336620","0.9158"
"52441620","0.91765"
"52546620","0.9216"
"52651620","0.9261"
"52756620","0.92305"
"52861620","0.9232"
"52966620","0.92555"
"53071620","0.9285"
"53176620","0.92165"
"53281620","0.92795"
"53386620","0.93705"
"53491620","0.9333"
"53596620","0.93055"
"53701620","0.93465"
"53806620","0.93645"
"53911620","0.93285"
"54016620","0.92955"
"54121620","0.93375"
"54226620","0.92775"
"54331620","0.9284"
"54436620","0.9391"
"54541620","0.93335"
"54646620","0.926"
"54751620","0.92485"
"54856620","0.92855"
"54961620","0.92875"
"55066620","0.93305"
"55171620","0.926"
