"Step","mixdecay2n4_adaptivestyle_seed1 - 4cover_rate"
"52324560","0.70305"
"52504560","0.7185999999999999"
"52684560","0.6976"
"52864560","0.7142"
"53044560","0.7251499999999999"
"53224560","0.7242000000000001"
"53404560","0.72625"
"53584560","0.7203499999999999"
"53764560","0.72475"
"53944560","0.718"
"54124560","0.72975"
"54304560","0.7256"
"54484560","0.7165499999999999"
"54664560","0.70025"
"54844560","0.7071500000000001"
"55024560","0.7075"
"55204560","0.72605"
"55384560","0.71825"
"55564560","0.70735"
"55744560","0.72335"
"55924560","0.72425"
"56104560","0.71965"
"56284560","0.72265"
"56464560","0.7219000000000001"
"56644560","0.71125"
"56824560","0.71165"
"57004560","0.7169500000000001"
"57184560","0.7226499999999999"
"57364560","0.7266"
"57544560","0.70725"
"57724560","0.72555"
"57904560","0.7222"
"58084560","0.71165"
"58264560","0.7199500000000001"
"58444560","0.72075"
"58624560","0.71065"
"58804560","0.71805"
"58984560","0.7205499999999999"
"59164560","0.7061000000000001"
"59344560","0.7022"
"59524560","0.70875"
"59704560","0.7075499999999999"
"59884560","0.7111999999999999"
"60064560","0.7146500000000001"
"60244560","0.71375"
"60424560","0.7089500000000001"
"60604560","0.69865"
"60784560","0.6853"
"60964560","0.679"
"61144560","0.6789"
"61324560","0.6946500000000001"
"61504560","0.6788"
"61684560","0.6868"
"61864560","0.691"
"62044560","0.68695"
"62224560","0.69025"
"62404560","0.70245"
"62584560","0.70055"
"62764560","0.69525"
"62944560","0.68025"
"63124560","0.6812999999999999"
"63304560","0.67065"
"63484560","0.70045"
"63664560","0.6955"
"63844560","0.6971999999999999"
"64024560","0.6875"
"64204560","0.6976"
"64384560","0.7042"
"64564560","0.69255"
"64744560","0.6761500000000001"
"64924560","0.6941499999999999"
"65104560","0.7078"
"65284560","0.699"
"65464560","0.7123999999999999"
"65644560","0.7132"
"65824560","0.6979"
"66004560","0.7014499999999999"
"66184560","0.69655"
"66364560","0.7132000000000001"
"66544560","0.69975"
"66724560","0.71485"
"66904560","0.7079500000000001"
"67084560","0.71665"
"67264560","0.72235"
"67444560","0.71835"
"67624560","0.7141500000000001"
"67804560","0.69485"
"67984560","0.7035"
"68164560","0.7155"
"68344560","0.7165499999999999"
"68524560","0.72185"
"68704560","0.7329"
"68884560","0.7236"
"69064560","0.71845"
"69244560","0.7199"
"69424560","0.7315"
"69604560","0.7222000000000001"
"69784560","0.72145"
"69964560","0.7064000000000001"
"70144560","0.7169"
"70324560","0.69765"
"70504560","0.69505"
"70684560","0.6972999999999999"
"70864560","0.69145"
"71044560","0.7008"
"71224560","0.70105"
"71404560","0.7048"
"71584560","0.7061000000000001"
"71764560","0.71125"
"71944560","0.70375"
"72124560","0.6877000000000001"
"72304560","0.70175"
"72484560","0.7025"
"72664560","0.69425"
"72844560","0.7091"
"73024560","0.7068499999999999"
"73204560","0.6994"
"73384560","0.69025"
"73564560","0.7025"
"73744560","0.6997000000000001"
"73924560","0.70115"
"74104560","0.70775"
"74284560","0.7055"
"74464560","0.70825"
"74644560","0.7115"
"74824560","0.7022"
"75004560","0.7063499999999999"
"75184560","0.7142000000000001"
"75364560","0.7105"
"75544560","0.7165"
"75724560","0.7158"
"75904560","0.7175499999999999"
"76084560","0.71705"
"76264560","0.7263499999999999"
"76444560","0.7185499999999999"
"76624560","0.70425"
"76804560","0.7090500000000001"
"76984560","0.69465"
"77164560","0.6928500000000001"
"77344560","0.69605"
"77524560","0.7133999999999999"
"77704560","0.6861499999999999"
"77884560","0.706"
"78064560","0.72"
"78244560","0.7074"
"78424560","0.71565"
"78604560","0.70125"
"78784560","0.7135499999999999"
"78964560","0.72375"
"79144560","0.7059"
"79324560","0.71935"
"79504560","0.69825"
"79684560","0.7239500000000001"
"79864560","0.7078"
"80044560","0.7292000000000001"
"80224560","0.7274"
"80404560","0.7255999999999999"
"80584560","0.71625"
"80764560","0.7149"
"80944560","0.7038499999999999"
"81124560","0.7269500000000001"
"81304560","0.72425"
"81484560","0.7243"
"81664560","0.7291500000000001"
"81844560","0.72475"
"82024560","0.7148500000000001"
"82204560","0.7253999999999999"
"82384560","0.7305"
"82564560","0.73075"
"82744560","0.7216"
"82924560","0.7229000000000001"
"83104560","0.7315999999999999"
"83284560","0.7259"
"83464560","0.7136"
"83644560","0.70845"
"83824560","0.72385"
"84004560","0.7009"
"84184560","0.7227"
"84364560","0.70875"
"84544560","0.71005"
"84724560","0.7193999999999999"
"84904560","0.71425"
"85084560","0.7207"
"85264560","0.72605"
"85444560","0.73375"
"85624560","0.72285"
"85804560","0.70585"
"85984560","0.7242000000000001"
"86164560","0.7081000000000001"
"86344560","0.7258"
"86524560","0.7333999999999999"
"86704560","0.72325"
"86884560","0.7271"
"87064560","0.7268"
"87244560","0.7323999999999999"
"87424560","0.72905"
"87604560","0.74005"
"87784560","0.7271500000000001"
"87964560","0.73105"
"88144560","0.7226"
"88324560","0.70705"
"88504560","0.70745"
"88684560","0.71735"
"88864560","0.7239500000000001"
"89044560","0.72945"
"89224560","0.7042"
"89404560","0.7048499999999999"
"89584560","0.7315499999999999"
"89764560","0.72045"
"89944560","0.7212000000000001"
"90124560","0.6866"
"90304560","0.70375"
"90484560","0.7049500000000001"
"90664560","0.687"
"90844560","0.69505"
"91024560","0.6871"
"91204560","0.6902"
"91384560","0.6918"
"91564560","0.7034000000000001"
"91744560","0.6993499999999999"
"91924560","0.69655"
"92104560","0.6848"
"92284560","0.6921"
"92464560","0.7051499999999999"
"92644560","0.6992999999999999"
"92824560","0.715"
"93004560","0.7025"
"93184560","0.7111500000000001"
"93364560","0.6912999999999999"
"93544560","0.6918"
"93724560","0.71325"
"93904560","0.7038499999999999"
"94084560","0.70865"
"94264560","0.6938"
"94444560","0.6984"
"94624560","0.71525"
"94804560","0.70745"
"94984560","0.7109000000000001"
"95164560","0.7138000000000001"
"95344560","0.71635"
"95524560","0.7038499999999999"
"95704560","0.69675"
"95884560","0.70025"
"96064560","0.6888"
"96244560","0.7076500000000001"
"96424560","0.7181000000000001"
"96604560","0.71705"
"96784560","0.72725"
"96964560","0.7320999999999999"
"97144560","0.7437"
"97324560","0.73005"
"97504560","0.7385"
"97684560","0.7426"
"97864560","0.7256"
"98044560","0.7409"
"98224560","0.72405"
"98404560","0.7176999999999999"
"98584560","0.725"
"98764560","0.7198"
"98944560","0.73045"
"99124560","0.7173499999999999"
"99304560","0.71305"
"99484560","0.71775"
"99664560","0.7075999999999999"
"99844560","0.69955"
"100024560","0.707"
"100204560","0.7047"
"100384560","0.70825"
"100564560","0.71475"
"100744560","0.7156"
"100924560","0.71775"
"101104560","0.741"
"101284560","0.72245"
"101464560","0.69865"
"101644560","0.6920499999999999"
"101824560","0.69455"
"102004560","0.6913499999999999"
"102184560","0.7029"
"102364560","0.7183499999999999"
"102544560","0.72385"
"102724560","0.73445"
"102904560","0.73325"
"103084560","0.7184499999999999"
"103264560","0.74095"
"103444560","0.7289500000000001"
"103624560","0.7404999999999999"
"103804560","0.74025"
"103984560","0.7287"
"104164560","0.7529"
"104344560","0.74705"
"104524560","0.73125"
"104704560","0.7183999999999999"
"104884560","0.7321000000000001"
"105064560","0.7315499999999999"
"105244560","0.7481"
"105424560","0.7382000000000001"
"105604560","0.7267"
"105784560","0.7166500000000001"
"105964560","0.7204"
"106144560","0.7249"
"106324560","0.7381"
"106504560","0.7145"
"106684560","0.7459000000000001"
"106864560","0.7279000000000001"
"107044560","0.73795"
"107224560","0.7460999999999999"
"107404560","0.747"
"107584560","0.74485"
"107764560","0.7530999999999999"
"107944560","0.7385999999999999"
"108124560","0.7515499999999999"
"108304560","0.73205"
"108484560","0.7443"
"108664560","0.7544000000000001"
"108844560","0.7574500000000001"
"109024560","0.7514500000000001"
"109204560","0.7435"
"109384560","0.7427999999999999"
"109564560","0.7561500000000001"
"109744560","0.7405"
"109924560","0.7426"
"110104560","0.74075"
"110284560","0.7353999999999999"
"110464560","0.7427999999999999"
"110644560","0.74675"
"110824560","0.74435"
"111004560","0.742"
"111184560","0.7474000000000001"
"111364560","0.7396"
"111544560","0.7459"
"111724560","0.74695"
"111904560","0.74995"
"112084560","0.74895"
"112264560","0.74765"
"112444560","0.75515"
"112624560","0.7461"
"112804560","0.7494"
"112984560","0.7484"
"113164560","0.7547"
"113344560","0.76485"
"113524560","0.7646000000000001"
"113704560","0.7687999999999999"
"113884560","0.74705"
"114064560","0.748"
"114244560","0.7644000000000001"
"114424560","0.75175"
"114604560","0.7475"
"114784560","0.7606"
"114964560","0.7684500000000001"
"115144560","0.7616499999999999"
"115324560","0.773"
"115504560","0.7686000000000001"
"115684560","0.7661500000000001"
"115864560","0.7611499999999999"
"116044560","0.76305"
"116224560","0.75375"
"116404560","0.76525"
"116584560","0.7633499999999999"
"116764560","0.7712"
"116944560","0.7624"
"117124560","0.74905"
