"Step","mixdecay2n4_decayfre60_seed3 - 4cover_rate"
"26878320","0.7512000000000001"
"27184680","0.75725"
"27491040","0.75505"
"27797400","0.7425499999999999"
"28103760","0.7545999999999999"
"28410120","0.7413"
"28716480","0.737"
"29022840","0.7426500000000001"
"29329200","0.7425"
"29635560","0.74005"
"29941920","0.7425499999999999"
"30248280","0.7417999999999999"
"30554640","0.7503500000000001"
"30861000","0.73885"
"31167360","0.7455"
"31473720","0.73225"
"31780080","0.7407999999999999"
"32086440","0.73845"
"32392800","0.7399000000000001"
"32689800","0.7463500000000001"
"32986800","0.73785"
"33283800","0.74195"
"33580800","0.74"
"33877800","0.7431500000000001"
"34174800","0.7425"
"34471800","0.7460999999999999"
"34768800","0.7513"
"35065800","0.7445"
"35362800","0.7617"
"35659800","0.75195"
"35956800","0.76035"
"36253800","0.7500999999999999"
"36550800","0.7571"
"36847800","0.74735"
"37144800","0.75185"
"37441800","0.7655"
"37738800","0.76125"
"38035800","0.75825"
"38332800","0.76025"
"38620800","0.7685"
"38908800","0.7556499999999999"
"39196800","0.75975"
"39484800","0.7664000000000001"
"39772800","0.7756"
"40060800","0.7699"
"40348800","0.7705"
"40636800","0.75985"
"40924800","0.76435"
"41212800","0.7651"
"41500800","0.77965"
"41788800","0.7674000000000001"
"42076800","0.781"
"42364800","0.78095"
"42652800","0.7844"
"42940800","0.77695"
"43228800","0.8031500000000001"
"43516800","0.78725"
"43804800","0.78885"
"44092800","0.78975"
"44371440","0.7817999999999999"
"44650080","0.7668"
"44928720","0.7801"
"45207360","0.7641500000000001"
"45486000","0.7720999999999999"
"45764640","0.7807999999999999"
"46043280","0.7808499999999999"
"46321920","0.77315"
"46600560","0.77625"
"46879200","0.7781999999999999"
"47157840","0.778"
"47436480","0.77455"
"47715120","0.7848999999999999"
"47993760","0.7723499999999999"
"48272400","0.77375"
"48551040","0.7693499999999999"
"48829680","0.7845"
"49108320","0.78575"
"49386960","0.77755"
"49665600","0.77935"
"49935960","0.7637999999999999"
"50206320","0.7831500000000001"
"50476680","0.7893"
"50747040","0.7910499999999999"
"51017400","0.78845"
"51287760","0.7990999999999999"
"51558120","0.78625"
"51828480","0.79495"
"52098840","0.7907000000000001"
"52369200","0.8025"
"52639560","0.7923"
"52909920","0.7945"
"53180280","0.7970499999999999"
"53450640","0.80495"
"53721000","0.7871"
"53991360","0.79905"
"54261720","0.8025"
"54532080","0.7952"
"54802440","0.77595"
"55072800","0.7908499999999999"
"55333800","0.7886"
"55594800","0.7946500000000001"
"55855800","0.79475"
"56116800","0.79955"
"56377800","0.80065"
"56638800","0.8065"
"56899800","0.7891"
"57160800","0.80075"
"57421800","0.7930999999999999"
"57682800","0.7901"
"57943800","0.79545"
"58204800","0.7880499999999999"
"58465800","0.7840499999999999"
"58726800","0.7924"
"58987800","0.77825"
"59248800","0.78325"
"59509800","0.7895"
"59770800","0.7987000000000001"
"60031800","0.8006500000000001"
"60292800","0.79"
"60544800","0.7887000000000001"
"60796800","0.8120999999999999"
"61048800","0.79375"
"61300800","0.791"
"61552800","0.80965"
"61804800","0.7989499999999999"
"62056800","0.7953499999999999"
"62308800","0.80125"
"62560800","0.7989"
"62812800","0.8023499999999999"
"63064800","0.80055"
"63316800","0.80935"
"63568800","0.80045"
"63820800","0.8060999999999999"
"64072800","0.8157000000000001"
"64324800","0.8132"
"64576800","0.8141499999999998"
"64828800","0.8152"
"65080800","0.7994"
"65332800","0.7976"
"65575440","0.8126500000000001"
"65818080","0.80295"
"66060720","0.80675"
"66303360","0.8201999999999999"
"66546000","0.8128500000000001"
"66788640","0.8018"
"67031280","0.7981"
"67273920","0.8039"
"67516560","0.804"
"67759200","0.80825"
"68001840","0.8104000000000001"
"68244480","0.8077000000000001"
"68487120","0.809"
"68729760","0.82625"
"68972400","0.8289500000000001"
"69215040","0.8269000000000001"
"69457680","0.81825"
"69700320","0.8253"
"69942960","0.8209"
"70185600","0.8165"
"70419960","0.8267499999999999"
"70654320","0.8229500000000001"
"70888680","0.80745"
"71123040","0.8084"
"71357400","0.8171499999999999"
"71591760","0.8124000000000001"
"71826120","0.8194499999999999"
"72060480","0.80585"
"72294840","0.8339000000000001"
"72529200","0.8191"
"72763560","0.8215500000000001"
"72997920","0.82675"
"73232280","0.83145"
"73466640","0.8365999999999999"
"73701000","0.8312999999999999"
"73935360","0.8434"
"74169720","0.83935"
"74404080","0.8391000000000001"
"74638440","0.8329500000000001"
"74872800","0.84285"
"75097800","0.8355"
"75322800","0.8373499999999999"
"75547800","0.83475"
"75772800","0.8381"
"75997800","0.826"
"76222800","0.8193"
"76447800","0.8172999999999999"
"76672800","0.8164000000000001"
"76897800","0.8111499999999999"
"77122800","0.8138"
"77347800","0.8272999999999999"
"77572800","0.8190500000000001"
"77797800","0.80275"
"78022800","0.8172999999999999"
"78247800","0.829"
"78472800","0.8295500000000001"
"78697800","0.83205"
"78922800","0.8459500000000001"
"79147800","0.8462000000000001"
"79372800","0.8369500000000001"
"79588800","0.8529500000000001"
"79804800","0.84065"
"80020800","0.8363499999999999"
"80236800","0.84615"
"80452800","0.844"
"80668800","0.84725"
"80884800","0.8538"
"81100800","0.8422"
"81316800","0.84"
"81532800","0.8359500000000001"
"81748800","0.8506"
"81964800","0.844"
"82180800","0.84865"
"82396800","0.8342999999999999"
"82612800","0.82315"
"82828800","0.81265"
"83044800","0.8187000000000001"
"83260800","0.8272999999999999"
"83476800","0.82865"
"83692800","0.8348"
"83899440","0.8202999999999999"
"84106080","0.8229500000000001"
"84312720","0.8265"
"84519360","0.81955"
"84726000","0.83175"
"84932640","0.8395"
"85139280","0.8401"
"85345920","0.8418"
"85552560","0.8266500000000001"
"85759200","0.8235999999999999"
"85965840","0.81765"
"86172480","0.81775"
"86379120","0.8391000000000001"
"86585760","0.8305499999999999"
"86792400","0.83015"
"86999040","0.8568"
"87205680","0.84435"
"87412320","0.84915"
"87618960","0.85125"
"87825600","0.8487"
"88023960","0.85205"
"88222320","0.8335499999999999"
"88420680","0.84975"
"88619040","0.8359500000000001"
"88817400","0.8351000000000001"
"89015760","0.84135"
"89214120","0.8475999999999999"
"89412480","0.8485"
"89610840","0.8605"
"89809200","0.8565499999999999"
"90007560","0.8495999999999999"
"90205920","0.8663500000000001"
"90404280","0.8565499999999999"
"90602640","0.8568"
"90801000","0.85205"
"90999360","0.84305"
"91197720","0.8473999999999999"
"91396080","0.8485499999999999"
"91594440","0.84125"
"91792800","0.85645"
"91981800","0.84985"
"92170800","0.83945"
"92359800","0.83545"
"92548800","0.84445"
"92737800","0.84745"
"92926800","0.86295"
"93115800","0.8575999999999999"
"93304800","0.854"
"93493800","0.85875"
"93682800","0.85875"
"93871800","0.832"
"94060800","0.842"
"94249800","0.83885"
"94438800","0.83615"
"94627800","0.83425"
"94816800","0.84765"
"95005800","0.8405499999999999"
"95194800","0.8356"
"95383800","0.8357"
"95572800","0.8395999999999999"
"95752800","0.8483999999999999"
"95932800","0.8408"
"96112800","0.8519500000000001"
"96292800","0.85125"
"96472800","0.8628499999999999"
"96652800","0.85095"
"96832800","0.8495499999999999"
"97012800","0.8595499999999999"
"97192800","0.868"
"97372800","0.84945"
"97552800","0.85805"
"97732800","0.85895"
"97912800","0.8683"
"98092800","0.8541"
"98272800","0.85285"
"98452800","0.86395"
"98632800","0.84465"
"98812800","0.8605"
"98992800","0.8565"
"99172800","0.8600999999999999"
"99352800","0.8629"
"99532800","0.867"
"99712800","0.8598499999999999"
"99892800","0.8745"
"100072800","0.8613999999999999"
"100252800","0.8626500000000001"
"100432800","0.8787999999999999"
"100612800","0.86535"
"100792800","0.86035"
"100972800","0.8462999999999999"
"101152800","0.85665"
"101332800","0.85815"
"101512800","0.8597"
"101692800","0.86815"
"101872800","0.856"
"102052800","0.85745"
"102232800","0.8519500000000001"
"102412800","0.8538"
"102592800","0.8559500000000001"
"102772800","0.8437"
"102952800","0.8553499999999999"
"103132800","0.84385"
"103312800","0.824"
"103492800","0.82095"
"103672800","0.8205"
"103852800","0.84815"
"104032800","0.858"
"104212800","0.85645"
"104392800","0.85515"
"104572800","0.8575"
"104752800","0.8401500000000001"
"104932800","0.8530500000000001"
"105112800","0.851"
"105292800","0.8482999999999999"
"105472800","0.849"
"105652800","0.84195"
"105832800","0.8493499999999999"
"106012800","0.84225"
"106192800","0.84505"
"106372800","0.8300500000000001"
"106552800","0.82445"
"106732800","0.8322999999999999"
"106912800","0.81775"
"107092800","0.84005"
"107272800","0.85545"
"107452800","0.8579"
"107632800","0.8597"
"107812800","0.8643"
"107992800","0.8515499999999999"
"108172800","0.8623999999999999"
"108352800","0.856"
"108532800","0.85885"
"108712800","0.8673"
"108892800","0.8583"
"109072800","0.86595"
"109252800","0.8687"
"109432800","0.8753"
"109612800","0.87875"
"109792800","0.8675"
"109972800","0.8766000000000002"
"110152800","0.87025"
"110332800","0.87095"
"110512800","0.87075"
"110692800","0.86335"
"110872800","0.8569500000000001"
"111052800","0.8651"
"111232800","0.8656500000000001"
"111412800","0.8774"
"111592800","0.8772000000000001"
"111772800","0.87175"
"111952800","0.86995"
"112132800","0.8836000000000002"
"112312800","0.8822000000000001"
"112492800","0.8713"
"112672800","0.8733500000000001"
"112852800","0.8715499999999999"
"113032800","0.86435"
"113212800","0.86335"
"113392800","0.8686999999999999"
"113572800","0.8716499999999999"
"113752800","0.8667999999999999"
"113932800","0.8677"
"114112800","0.8685499999999999"
"114292800","0.8516999999999999"
"114472800","0.85625"
"114652800","0.8611"
"114832800","0.87105"
"115012800","0.85315"
"115192800","0.87415"
"115372800","0.88555"
"115552800","0.879"
"115732800","0.8675"
"115912800","0.8770500000000001"
"116092800","0.89075"
"116272800","0.8782000000000001"
"116452800","0.8730999999999999"
"116632800","0.873"
"116812800","0.8851"
"116992800","0.8781"
"117172800","0.87695"
"117352800","0.87905"
"117532800","0.8699000000000001"
"117712800","0.86345"
"117892800","0.8678499999999999"
"118072800","0.86"
"118252800","0.8812000000000001"
"118432800","0.8854000000000001"
"118612800","0.88685"
"118792800","0.90075"
"118972800","0.8864500000000001"
"119152800","0.89325"
"119332800","0.9024"
"119512800","0.8861"
"119692800","0.88705"
"119872800","0.8876"
"120052800","0.8852000000000001"
"120232800","0.8853"
"120412800","0.8934"
"120592800","0.8926999999999999"
"120772800","0.90095"
"120952800","0.9054"
"121132800","0.8945"
"121312800","0.90605"
"121492800","0.88975"
"121672800","0.8881"
"121852800","0.90535"
"122032800","0.9098"
"122212800","0.8975"
"122392800","0.9073"
"122572800","0.89205"
"122752800","0.8976"
"122932800","0.88575"
"123112800","0.8943"
"123292800","0.9058"
"123472800","0.8915"
"123652800","0.8924500000000001"
"123832800","0.89225"
"124012800","0.898"
"124192800","0.89335"
"124372800","0.9006500000000001"
"124552800","0.8864"
"124732800","0.90165"
"124912800","0.8827"
"125092800","0.8755999999999999"
"125272800","0.89875"
"125452800","0.9089"
"125632800","0.8920999999999999"
"125812800","0.8985"
"125992800","0.8846499999999999"
"126172800","0.893"
"126352800","0.8829000000000001"
"126532800","0.8856499999999999"
"126712800","0.8733500000000001"
"126892800","0.8913000000000001"
"127072800","0.9009"
"127252800","0.8961500000000001"
"127432800","0.9023"
"127612800","0.895"
"127792800","0.8950500000000001"
"127972800","0.8851500000000001"
"128152800","0.8979"
"128332800","0.90215"
"128512800","0.8907"
"128692800","0.8958499999999999"
"128872800","0.89555"
"129052800","0.89275"
"129232800","0.8944500000000001"
"129412800","0.8943"
"129592800","0.88175"
"129772800","0.90055"
"129952800","0.88855"
"130132800","0.88605"
"130312800","0.8795999999999999"
"130492800","0.8865500000000001"
"130672800","0.8900999999999999"
"130852800","0.8949"
"131032800","0.8964000000000001"
"131212800","0.90945"
"131392800","0.9091"
"131572800","0.90095"
"131752800","0.8939000000000001"
"131932800","0.885"
"132112800","0.8803500000000001"
"132292800","0.8772"
"132472800","0.8886"
"132652800","0.8977999999999999"
"132832800","0.8942"
"133012800","0.8974"
"133192800","0.88825"
"133372800","0.8854000000000001"
"133552800","0.89195"
"133732800","0.88785"
"133912800","0.8930499999999999"
"134092800","0.90215"
"134272800","0.90175"
"134452800","0.89065"
"134632800","0.8967999999999999"
"134812800","0.88155"
"134992800","0.8820500000000001"
"135172800","0.8877"
"135352800","0.9033"
"135532800","0.90595"
"135712800","0.8873"
"135892800","0.8889000000000001"
"136072800","0.895"
"136252800","0.8973"
"136432800","0.8971500000000001"
"136612800","0.89815"
"136792800","0.89625"
"136972800","0.88635"
"137152800","0.90425"
"137332800","0.8983499999999999"
"137512800","0.8852000000000001"
"137692800","0.8939"
"137872800","0.87315"
"138052800","0.89"
"138232800","0.90365"
"138412800","0.90925"
"138592800","0.8932"
"138772800","0.9061"
"138952800","0.9155"
"139132800","0.91075"
"139312800","0.90835"
"139492800","0.90285"
"139672800","0.9146"
"139852800","0.9142"
"140032800","0.908"
"140212800","0.9116"
"140392800","0.9108"
"140572800","0.89925"
"140752800","0.91615"
"140932800","0.9058"
"141112800","0.8847"
"141292800","0.8886000000000001"
"141472800","0.9071"
"141652800","0.89315"
"141832800","0.90575"
"142012800","0.9052"
"142192800","0.9064"
"142372800","0.9058"
"142552800","0.8944500000000001"
"142732800","0.8791"
"142912800","0.8883000000000001"
"143092800","0.8776"
"143272800","0.8881500000000001"
"143452800","0.8960499999999999"
"143632800","0.89165"
"143812800","0.8851500000000001"
"143992800","0.88615"
"144172800","0.88415"
"144352800","0.8931"
"144532800","0.88825"
"144712800","0.89155"
"144892800","0.89515"
"145072800","0.8820999999999999"
"145252800","0.88595"
"145432800","0.89905"
"145612800","0.8987999999999999"
"145792800","0.8934"
"145972800","0.8832000000000001"
"146152800","0.8714500000000001"
"146332800","0.8866499999999999"
"146512800","0.8981"
"146692800","0.89325"
"146872800","0.88475"
"147052800","0.8826499999999999"
"147232800","0.891"
"147412800","0.89765"
"147592800","0.8815999999999999"
"147772800","0.8813500000000001"
"147952800","0.87775"
"148132800","0.8845"
"148312800","0.8795499999999999"
"148492800","0.8725499999999999"
"148672800","0.8515499999999999"
"148852800","0.858"
"149032800","0.8729000000000001"
"149212800","0.88105"
"149392800","0.87805"
"149572800","0.8774"
"149752800","0.8717"
"149932800","0.8764500000000001"
"150112800","0.88605"
"150292800","0.8809"
"150472800","0.87375"
"150652800","0.8865"
"150832800","0.8857"
"151012800","0.8904500000000001"
"151192800","0.87795"
"151372800","0.88675"
"151552800","0.886"
"151732800","0.871"
"151912800","0.8663"
"152092800","0.87955"
"152272800","0.8529"
"152452800","0.8623000000000001"
"152632800","0.86665"
"152812800","0.8673"
"152992800","0.8671500000000001"
"153172800","0.87095"
"153352800","0.8697999999999999"
"153532800","0.8743500000000001"
"153712800","0.8743"
"153892800","0.87435"
"154072800","0.8927"
"154252800","0.8886499999999999"
"154432800","0.87415"
"154612800","0.8942"
"154792800","0.90205"
"154972800","0.8959"
"155152800","0.8937"
"155332800","0.8962"
"155512800","0.91105"
"155692800","0.90135"
"155872800","0.8803500000000001"
"156052800","0.88415"
"156232800","0.86705"
"156412800","0.88025"
"156592800","0.871"
"156772800","0.88085"
"156952800","0.882"
"157132800","0.8843"
"157312800","0.8927999999999999"
"157492800","0.87465"
"157672800","0.88395"
"157852800","0.86825"
"158032800","0.8705"
"158212800","0.8796499999999999"
"158392800","0.87335"
"158572800","0.8661500000000001"
"158752800","0.88675"
"158932800","0.8957999999999999"
"159112800","0.8832000000000001"
"159292800","0.8786"
"159472800","0.8944"
"159652800","0.9007000000000001"
"159832800","0.9075"
"160012800","0.898"
"160192800","0.9"
"160372800","0.90105"
"160552800","0.8980999999999999"
"160732800","0.8954"
"160912800","0.88435"
"161092800","0.89475"
"161272800","0.8896499999999999"
"161452800","0.8970499999999999"
"161632800","0.90085"
"161812800","0.8895"
"161992800","0.88325"
"162172800","0.8769"
"162352800","0.8755999999999999"
"162532800","0.8793500000000001"
"162712800","0.8781"
"162892800","0.90215"
