"Step","amigo_pb_teacherhorizon10_seed3 - 4cover_rate_5step"
"6840000","0.0613"
"6900000","0.06459999999999999"
"6960000","0.0616"
"7020000","0.0645"
"7080000","0.0824"
"7140000","0.0705"
"7200000","0.0728"
"7260000","0.0655"
"7320000","0.06780000000000001"
"7380000","0.0691"
"7440000","0.0746"
"7500000","0.0731"
"7560000","0.076"
"7620000","0.0685"
"7680000","0.064"
"7740000","0.08"
"7800000","0.0775"
"7860000","0.0653"
"7920000","0.071"
"7980000","0.0828"
"8040000","0.0775"
"8100000","0.07379999999999999"
"8160000","0.0755"
"8220000","0.0747"
"8280000","0.077"
"8340000","0.08059999999999999"
"8400000","0.0822"
"8460000","0.07490000000000001"
"8520000","0.0845"
"8580000","0.082"
"8640000","0.0838"
"8700000","0.0822"
"8760000","0.07859999999999999"
"8820000","0.0865"
"8880000","0.07980000000000001"
"8940000","0.096"
"9000000","0.0832"
"9060000","0.08619999999999998"
"9120000","0.0901"
"9180000","0.0761"
"9240000","0.09"
"9300000","0.0846"
"9360000","0.08220000000000001"
"9420000","0.07709999999999999"
"9480000","0.0971"
"9540000","0.08719999999999999"
"9600000","0.08869999999999999"
"9660000","0.0909"
"9720000","0.0881"
"9780000","0.0788"
"9840000","0.0853"
"9900000","0.08630000000000002"
"9960000","0.0983"
"10020000","0.0947"
"10080000","0.0823"
"10140000","0.08869999999999999"
"10200000","0.0959"
"10260000","0.0907"
"10320000","0.08869999999999999"
"10380000","0.0814"
"10440000","0.0848"
"10500000","0.0854"
"10560000","0.082"
"10620000","0.0874"
"10680000","0.0862"
"10740000","0.0844"
"10800000","0.089"
"10860000","0.08580000000000002"
"10920000","0.0808"
"10980000","0.089"
"11040000","0.08059999999999999"
"11100000","0.0965"
"11160000","0.0814"
"11220000","0.091"
"11280000","0.0905"
"11340000","0.0834"
"11400000","0.0765"
"11460000","0.0881"
"11520000","0.0831"
"11580000","0.0921"
"11640000","0.0836"
"11700000","0.094"
"11760000","0.084"
"11820000","0.0864"
"11880000","0.0783"
"11940000","0.0952"
"12000000","0.0996"
"12060000","0.0915"
"12120000","0.0973"
"12180000","0.0935"
"12240000","0.0948"
"12300000","0.0902"
"12360000","0.102"
"12420000","0.0815"
"12480000","0.0889"
"12540000","0.0935"
"12600000","0.0958"
"12660000","0.0836"
"12720000","0.1001"
"12780000","0.0874"
"12840000","0.0923"
"12900000","0.0964"
"12960000","0.0973"
"13020000","0.0865"
"13080000","0.0917"
"13140000","0.087"
"13200000","0.0999"
"13260000","0.0962"
"13320000","0.0912"
"13380000","0.0971"
"13440000","0.073"
"13500000","0.0975"
"13560000","0.0929"
"13620000","0.1045"
"13680000","0.1006"
"13740000","0.0839"
"13800000","0.0918"
"13860000","0.0958"
"13920000","0.096"
"13980000","0.0965"
"14040000","0.0892"
"14100000","0.0919"
"14160000","0.0922"
"14220000","0.111"
"14280000","0.0945"
"14340000","0.1014"
"14400000","0.1006"
"14460000","0.1097"
"14520000","0.1042"
"14580000","0.098"
"14640000","0.0948"
"14700000","0.09919999999999998"
"14760000","0.0947"
"14820000","0.1042"
"14880000","0.1097"
"14940000","0.0987"
"15000000","0.1007"
"15060000","0.1001"
"15120000","0.104"
"15180000","0.1005"
"15240000","0.0926"
"15300000","0.104"
"15360000","0.0995"
"15420000","0.0993"
"15480000","0.1068"
"15540000","0.1015"
"15600000","0.0969"
"15660000","0.1025"
"15720000","0.112"
"15780000","0.1091"
"15840000","0.0933"
"15900000","0.1011"
"15960000","0.0984"
"16020000","0.0964"
"16080000","0.1078"
"16140000","0.1067"
"16200000","0.092"
"16260000","0.1089"
"16320000","0.1054"
"16380000","0.1009"
"16440000","0.1075"
"16500000","0.1103"
"16560000","0.1025"
"16620000","0.1085"
"16680000","0.0937"
"16740000","0.1119"
"16800000","0.0899"
"16860000","0.1066"
"16920000","0.1001"
"16980000","0.1057"
"17040000","0.1038"
"17100000","0.0956"
"17160000","0.1071"
"17220000","0.1163"
"17280000","0.1088"
"17340000","0.0888"
"17400000","0.1108"
"17460000","0.097"
"17520000","0.1021"
"17580000","0.0947"
"17640000","0.1014"
"17700000","0.1092"
"17760000","0.1044"
"17820000","0.1019"
"17880000","0.0988"
"17940000","0.0991"
"18000000","0.0989"
"18060000","0.10019999999999998"
"18120000","0.114"
"18180000","0.1176"
"18240000","0.102"
"18300000","0.0926"
"18360000","0.114"
"18420000","0.1053"
"18480000","0.10330000000000002"
"18540000","0.1053"
"18600000","0.0975"
"18660000","0.109"
"18720000","0.1116"
"18780000","0.1023"
"18840000","0.1056"
"18900000","0.1127"
"18960000","0.1165"
"19020000","0.1095"
"19080000","0.111"
"19140000","0.1141"
"19200000","0.1202"
"19260000","0.1147"
"19320000","0.0973"
"19380000","0.1118"
"19440000","0.1039"
"19500000","0.1129"
"19560000","0.1213"
"19620000","0.1032"
"19680000","0.1119"
"19740000","0.0993"
"19800000","0.1158"
"19860000","0.1158"
"19920000","0.1058"
"19980000","0.1064"
"20040000","0.12"
"20100000","0.1114"
"20160000","0.11"
"20220000","0.1122"
"20280000","0.1135"
"20340000","0.1051"
"20400000","0.10979999999999998"
"20460000","0.1073"
"20520000","0.1099"
"20580000","0.1042"
"20640000","0.0949"
"20700000","0.1053"
"20760000","0.1076"
"20820000","0.1195"
"20880000","0.1165"
"20940000","0.1144"
"21000000","0.1153"
"21060000","0.1063"
"21120000","0.1128"
"21180000","0.1189"
"21240000","0.1107"
"21300000","0.1083"
"21360000","0.1176"
"21420000","0.1156"
"21480000","0.1125"
"21540000","0.1163"
"21600000","0.1033"
"21660000","0.1215"
"21720000","0.1211"
"21780000","0.1082"
"21840000","0.1187"
"21900000","0.1137"
"21960000","0.12030000000000002"
"22020000","0.1155"
"22080000","0.1205"
"22140000","0.0976"
"22200000","0.1168"
"22260000","0.1181"
"22320000","0.1277"
"22380000","0.1192"
"22440000","0.1114"
"22500000","0.1213"
"22560000","0.13040000000000002"
"22620000","0.1242"
"22680000","0.1211"
"22740000","0.1169"
"22800000","0.1223"
"22860000","0.1089"
"22920000","0.1122"
"22980000","0.123"
"23040000","0.1295"
"23100000","0.1254"
"23160000","0.1181"
"23220000","0.1184"
"23280000","0.1274"
"23340000","0.1317"
"23400000","0.1293"
"23460000","0.1214"
"23520000","0.1235"
"23580000","0.117"
"23640000","0.1154"
"23700000","0.1285"
"23760000","0.1179"
"23820000","0.1113"
"23880000","0.1203"
"23940000","0.1218"
"24000000","0.1345"
"24060000","0.13090000000000002"
"24120000","0.1196"
"24180000","0.1268"
"24240000","0.13090000000000002"
"24300000","0.1237"
"24360000","0.1306"
"24420000","0.1271"
"24480000","0.1212"
"24540000","0.135"
"24600000","0.13169999999999998"
"24660000","0.1233"
"24720000","0.1288"
"24780000","0.137"
"24840000","0.13560000000000005"
"24900000","0.12919999999999998"
"24960000","0.1308"
"25020000","0.1269"
"25080000","0.1201"
"25140000","0.1313"
"25200000","0.13119999999999998"
"25260000","0.1297"
"25320000","0.1281"
"25380000","0.1209"
"25440000","0.1293"
"25500000","0.12360000000000002"
"25560000","0.129"
"25620000","0.1288"
"25680000","0.13"
"25740000","0.13240000000000002"
"25800000","0.1368"
"25860000","0.12940000000000002"
"25920000","0.1145"
"25980000","0.13169999999999998"
"26040000","0.1159"
"26100000","0.13269999999999998"
"26160000","0.1245"
"26220000","0.1386"
"26280000","0.1228"
"26340000","0.1275"
"26400000","0.123"
"26460000","0.13"
"26520000","0.12869999999999998"
"26580000","0.1354"
"26640000","0.1207"
"26700000","0.12869999999999998"
"26760000","0.1225"
"26820000","0.1111"
"26880000","0.1236"
"26940000","0.1204"
"27000000","0.1258"
"27060000","0.1231"
"27120000","0.1139"
"27180000","0.12519999999999998"
"27240000","0.1347"
"27300000","0.1265"
"27360000","0.1346"
"27420000","0.1389"
"27480000","0.1272"
"27540000","0.1222"
"27600000","0.1347"
"27660000","0.13889999999999997"
"27720000","0.135"
"27780000","0.1314"
"27840000","0.1218"
"27900000","0.1241"
"27960000","0.135"
"28020000","0.1273"
"28080000","0.1277"
"28140000","0.13"
"28200000","0.135"
"28260000","0.1358"
"28320000","0.1326"
"28380000","0.1383"
"28440000","0.1397"
"28500000","0.1416"
"28560000","0.1222"
"28620000","0.1421"
"28680000","0.1234"
"28740000","0.13489999999999996"
"28800000","0.1262"
"28860000","0.1229"
"28920000","0.1325"
"28980000","0.1448"
"29040000","0.1443"
"29100000","0.1482"
"29160000","0.13140000000000002"
"29220000","0.1301"
"29280000","0.1218"
"29340000","0.13160000000000002"
"29400000","0.1324"
"29460000","0.1425"
"29520000","0.12819999999999998"
"29580000","0.1441"
"29640000","0.1445"
"29700000","0.13069999999999998"
"29760000","0.134"
"29820000","0.1277"
"29880000","0.14260000000000003"
"29940000","0.1329"
"30000000","0.12819999999999998"
"30060000","0.13429999999999995"
"30120000","0.1249"
"30180000","0.13"
"30240000","0.138"
"30300000","0.13620000000000002"
"30360000","0.144"
"30420000","0.1288"
"30480000","0.1475"
"30540000","0.1342"
"30600000","0.1363"
"30660000","0.1294"
"30720000","0.1272"
"30780000","0.14520000000000002"
"30840000","0.1179"
"30900000","0.151"
"30960000","0.13390000000000002"
"31020000","0.1305"
"31080000","0.13040000000000002"
"31140000","0.1246"
"31200000","0.1123"
"31260000","0.1323"
"31320000","0.1459"
"31380000","0.1328"
"31440000","0.1348"
"31500000","0.12990000000000002"
"31560000","0.1241"
"31620000","0.12810000000000002"
"31680000","0.12819999999999998"
"31740000","0.1395"
"31800000","0.13269999999999998"
"31860000","0.1426"
"31920000","0.1315"
"31980000","0.1385"
"32040000","0.13090000000000002"
"32100000","0.139"
"32160000","0.1389"
"32220000","0.145"
"32280000","0.135"
"32340000","0.1452"
"32400000","0.1371"
"32460000","0.1412"
"32520000","0.15"
"32580000","0.144"
"32640000","0.13210000000000002"
"32700000","0.1285"
"32760000","0.1559"
"32820000","0.1519"
"32880000","0.1463"
"32940000","0.1415"
"33000000","0.168"
"33060000","0.14039999999999997"
"33120000","0.1441"
"33180000","0.15089999999999998"
"33240000","0.14980000000000002"
"33300000","0.15419999999999998"
"33360000","0.1545"
"33420000","0.1383"
"33480000","0.1415"
"33540000","0.146"
"33600000","0.1507"
"33660000","0.1467"
"33720000","0.1609"
"33780000","0.1484"
"33840000","0.1405"
"33900000","0.1521"
"33960000","0.1555"
"34020000","0.15"
"34080000","0.1435"
"34140000","0.1606"
"34200000","0.1422"
"34260000","0.149"
"34320000","0.15130000000000002"
"34380000","0.14539999999999997"
"34440000","0.1583"
"34500000","0.1531"
"34560000","0.15419999999999998"
"34620000","0.15519999999999998"
"34680000","0.1522"
"34740000","0.1564"
"34800000","0.1445"
"34860000","0.1595"
"34920000","0.15469999999999998"
"34980000","0.15919999999999998"
"35040000","0.14789999999999998"
"35100000","0.15560000000000002"
"35160000","0.1397"
"35220000","0.1577"
"35280000","0.15819999999999998"
"35340000","0.14880000000000002"
"35400000","0.15589999999999998"
"35460000","0.1585"
"35520000","0.1767"
"35580000","0.17089999999999997"
"35640000","0.1575"
"35700000","0.15639999999999998"
"35760000","0.14839999999999998"
"35820000","0.1594"
"35880000","0.1445"
"35940000","0.1487"
"36000000","0.16390000000000002"
"36060000","0.15669999999999998"
"36120000","0.16079999999999997"
"36180000","0.1692"
"36240000","0.15730000000000002"
"36300000","0.16290000000000002"
"36360000","0.1603"
"36420000","0.15320000000000003"
"36480000","0.15080000000000002"
"36540000","0.15569999999999998"
"36600000","0.15630000000000002"
"36660000","0.15369999999999998"
"36720000","0.1491"
"36780000","0.1527"
"36840000","0.1582"
"36900000","0.16290000000000002"
"36960000","0.1658"
"37020000","0.1668"
"37080000","0.17809999999999998"
"37140000","0.1478"
"37200000","0.1678"
"37260000","0.1728"
"37320000","0.1604"
"37380000","0.15719999999999998"
"37440000","0.1707"
"37500000","0.156"
"37560000","0.161"
"37620000","0.1517"
"37680000","0.15730000000000002"
"37740000","0.16019999999999998"
"37800000","0.1596"
"37860000","0.1723"
"37920000","0.1697"
"37980000","0.1704"
"38040000","0.1694"
"38100000","0.16340000000000002"
"38160000","0.1685"
"38220000","0.1628"
"38280000","0.1575"
"38340000","0.1698"
"38400000","0.1693"
"38460000","0.1652"
"38520000","0.168"
"38580000","0.168"
"38640000","0.1728"
"38700000","0.1638"
"38760000","0.15580000000000002"
"38820000","0.1585"
"38880000","0.1668"
"38940000","0.1807"
"39000000","0.1643"
"39060000","0.1681"
"39120000","0.1758"
"39180000","0.16960000000000003"
"39240000","0.16319999999999998"
"39300000","0.16939999999999997"
"39360000","0.1783"
"39420000","0.17329999999999998"
"39480000","0.1756"
"39540000","0.17310000000000003"
"39600000","0.17389999999999997"
"39660000","0.1827"
"39720000","0.1665"
"39780000","0.17809999999999998"
"39840000","0.168"
"39900000","0.1646"
"39960000","0.1692"
"40020000","0.1761"
"40080000","0.1794"
"40140000","0.1864"
"40200000","0.1835"
"40260000","0.173"
"40320000","0.1674"
"40380000","0.1752"
"40440000","0.1746"
"40500000","0.1745"
"40560000","0.1698"
"40620000","0.1907"
"40680000","0.1816"
"40740000","0.1815"
"40800000","0.1748"
"40860000","0.1683"
"40920000","0.1651"
"40980000","0.1822"
"41040000","0.1805"
"41100000","0.1788"
"41160000","0.1813"
"41220000","0.1778"
"41280000","0.18"
"41340000","0.1773"
"41400000","0.1866"
"41460000","0.1833"
"41520000","0.1843"
"41580000","0.18009999999999998"
"41640000","0.1887"
"41700000","0.1862"
"41760000","0.1893"
"41820000","0.1902"
"41880000","0.1814"
"41940000","0.1681"
"42000000","0.179"
"42060000","0.19639999999999996"
"42120000","0.1838"
"42180000","0.1742"
"42240000","0.1808"
"42300000","0.1721"
"42360000","0.1677"
"42420000","0.1902"
"42480000","0.1856"
"42540000","0.1841"
"42600000","0.1802"
"42660000","0.1913"
"42720000","0.1777"
"42780000","0.1945"
"42840000","0.19"
"42900000","0.19"
"42960000","0.1807"
"43020000","0.1811"
"43080000","0.1858"
"43140000","0.1872"
"43200000","0.1872"
"43260000","0.1875"
"43320000","0.1835"
"43380000","0.1795"
"43440000","0.17959999999999998"
"43500000","0.1832"
"43560000","0.1832"
"43620000","0.1756"
"43680000","0.1804"
"43740000","0.1906"
"43800000","0.1871"
"43860000","0.1878"
"43920000","0.1849"
"43980000","0.1924"
"44040000","0.1906"
"44100000","0.1897"
"44160000","0.1849"
"44220000","0.1952"
"44280000","0.1747"
"44340000","0.17980000000000002"
"44400000","0.1685"
"44460000","0.1954"
"44520000","0.1869"
"44580000","0.1758"
"44640000","0.186"
"44700000","0.1907"
"44760000","0.1865"
"44820000","0.1899"
"44880000","0.1937"
"44940000","0.188"
"45000000","0.1968"
"45060000","0.1892"
"45120000","0.1916"
"45180000","0.1939"
"45240000","0.19080000000000005"
"45300000","0.191"
"45360000","0.1928"
"45420000","0.1913"
"45480000","0.17760000000000004"
"45540000","0.1876"
"45600000","0.17570000000000002"
"45660000","0.1822"
"45720000","0.19760000000000005"
"45780000","0.1901"
"45840000","0.1879"
"45900000","0.1729"
"45960000","0.1739"
"46020000","0.1845"
"46080000","0.1782"
"46140000","0.1717"
"46200000","0.174"
"46260000","0.1757"
"46320000","0.1807"
"46380000","0.1954"
"46440000","0.1738"
"46500000","0.1836"
"46560000","0.1913"
"46620000","0.18419999999999995"
"46680000","0.185"
"46740000","0.1845"
"46800000","0.1772"
"46860000","0.1943"
"46920000","0.1887"
"46980000","0.18"
"47040000","0.1839"
"47100000","0.1948"
"47160000","0.1829"
"47220000","0.1917"
"47280000","0.187"
"47340000","0.1889"
"47400000","0.199"
"47460000","0.1865"
"47520000","0.1884"
"47580000","0.2042"
"47640000","0.1887"
"47700000","0.20189999999999997"
"47760000","0.1973"
"47820000","0.1958"
"47880000","0.1914"
"47940000","0.1903"
"48000000","0.1945"
"48060000","0.1836"
"48120000","0.1927"
"48180000","0.191"
"48240000","0.1822"
"48300000","0.2026"
"48360000","0.1753"
"48420000","0.1826"
"48480000","0.1852"
"48540000","0.1966"
"48600000","0.1861"
"48660000","0.17959999999999998"
"48720000","0.2037"
"48780000","0.1835"
"48840000","0.1981"
"48900000","0.1916"
"48960000","0.1885"
"49020000","0.18"
"49080000","0.1892"
"49140000","0.185"
"49200000","0.1985"
"49260000","0.198"
"49320000","0.1929"
"49380000","0.193"
"49440000","0.1953"
"49500000","0.1867"
"49560000","0.2008"
"49620000","0.202"
"49680000","0.1928"
"49740000","0.1866"
"49800000","0.18419999999999995"
"49860000","0.2053"
"49920000","0.1933"
"49980000","0.1928"
"50040000","0.1935"
"50100000","0.1896"
"50160000","0.1858"
"50220000","0.204"
"50280000","0.1825"
"50340000","0.1944"
"50400000","0.2056"
"50460000","0.1997"
"50520000","0.1846"
"50580000","0.1897"
"50640000","0.1966"
"50700000","0.1956"
"50760000","0.1979"
"50820000","0.1838"
"50880000","0.1897"
"50940000","0.1942"
"51000000","0.1881"
"51060000","0.1883"
"51120000","0.2047"
"51180000","0.2115"
"51240000","0.199"
"51300000","0.2016"
"51360000","0.195"
"51420000","0.194"
"51480000","0.20039999999999997"
"51540000","0.2003"
"51600000","0.2094"
"51660000","0.19159999999999996"
"51720000","0.19429999999999997"
"51780000","0.1915"
"51840000","0.1894"
"51900000","0.2037"
"51960000","0.1881"
"52020000","0.198"
"52080000","0.19810000000000005"
"52140000","0.1949"
"52200000","0.191"
"52260000","0.2037"
"52320000","0.2079"
"52380000","0.2018"
"52440000","0.2146"
"52500000","0.20160000000000003"
"52560000","0.2065"
"52620000","0.1984"
"52680000","0.19080000000000005"
"52740000","0.196"
"52800000","0.2009"
"52860000","0.2002"
"52920000","0.2095"
"52980000","0.1817"
"53040000","0.1901"
"53100000","0.2058"
"53160000","0.1955"
"53220000","0.20610000000000003"
"53280000","0.1984"
"53340000","0.1989"
"53400000","0.2063"
"53460000","0.199"
"53520000","0.2104"
"53580000","0.2077"
"53640000","0.2013"
"53700000","0.2113"
"53760000","0.2013"
"53820000","0.2113"
"53880000","0.2072"
"53940000","0.19860000000000003"
"54000000","0.2232"
"54060000","0.1973"
"54120000","0.2067"
"54180000","0.2048"
"54240000","0.2092"
"54300000","0.2008"
"54360000","0.2036"
"54420000","0.216"
"54480000","0.2098"
"54540000","0.2151"
"54600000","0.2116"
"54660000","0.2063"
"54720000","0.2049"
"54780000","0.2008"
"54840000","0.2007"
"54900000","0.20660000000000003"
"54960000","0.2095"
"55020000","0.2087"
"55080000","0.20360000000000003"
"55140000","0.2063"
"55200000","0.2023"
"55260000","0.2128"
"55320000","0.20489999999999997"
"55380000","0.2073"
"55440000","0.2157"
"55500000","0.1923"
"55560000","0.2085"
"55620000","0.2162"
"55680000","0.2057"
"55740000","0.2109"
"55800000","0.1941"
"55860000","0.2128"
"55920000","0.2042"
"55980000","0.1998"
"56040000","0.2106"
"56100000","0.1955"
"56160000","0.209"
"56220000","0.2134"
"56280000","0.2107"
"56340000","0.2078"
"56400000","0.20960000000000004"
"56460000","0.2032"
"56520000","0.2178"
"56580000","0.2146"
"56640000","0.2186"
"56700000","0.20889999999999995"
"56760000","0.2089"
"56820000","0.2111"
"56880000","0.2098"
"56940000","0.2148"
"57000000","0.2263"
"57060000","0.20460000000000003"
"57120000","0.2299"
"57180000","0.207"
"57240000","0.202"
"57300000","0.2054"
"57360000","0.21020000000000005"
"57420000","0.2099"
"57480000","0.2053"
"57540000","0.2111"
"57600000","0.203"
"57660000","0.2092"
"57720000","0.211"
"57780000","0.2004"
"57840000","0.2023"
"57900000","0.2174"
"57960000","0.2169"
"58020000","0.20959999999999995"
"58080000","0.2138"
"58140000","0.218"
"58200000","0.2067"
"58260000","0.2136"
"58320000","0.211"
"58380000","0.2215"
"58440000","0.2062"
"58500000","0.2184"
"58560000","0.2111"
"58620000","0.2015"
"58680000","0.201"
"58740000","0.2267"
"58800000","0.214"
"58860000","0.2103"
"58920000","0.2075"
"58980000","0.2044"
"59040000","0.2166"
"59100000","0.2016"
"59160000","0.2168"
"59220000","0.2082"
"59280000","0.2117"
"59340000","0.2169"
"59400000","0.2036"
"59460000","0.2272"
"59520000","0.2124"
"59580000","0.2176"
"59640000","0.2128"
"59700000","0.2032"
"59760000","0.2184"
"59820000","0.2203"
"59880000","0.2211"
"59940000","0.216"
"60000000","0.2172"
"60060000","0.2174"
"60120000","0.2147"
"60180000","0.2301"
"60240000","0.216"
"60300000","0.2139"
"60360000","0.2263"
"60420000","0.2164"
"60480000","0.2106"
"60540000","0.2252"
"60600000","0.223"
"60660000","0.2085"
"60720000","0.2065"
"60780000","0.2124"
"60840000","0.2122"
"60900000","0.2113"
"60960000","0.2166"
"61020000","0.2166"
"61080000","0.2275"
"61140000","0.2001"
"61200000","0.2126"
"61260000","0.2076"
"61320000","0.2119"
"61380000","0.2347"
"61440000","0.2237"
"61500000","0.205"
"61560000","0.2176"
"61620000","0.227"
"61680000","0.2262"
"61740000","0.21"
"61800000","0.2292"
"61860000","0.2237"
"61920000","0.2215"
"61980000","0.2149"
"62040000","0.2183"
"62100000","0.2133"
"62160000","0.204"
"62220000","0.225"
"62280000","0.227"
"62340000","0.2234"
"62400000","0.2226"
"62460000","0.2251"
"62520000","0.2217"
"62580000","0.2184"
"62640000","0.2172"
"62700000","0.2097"
"62760000","0.2248"
"62820000","0.2179"
"62880000","0.2281"
"62940000","0.2145"
"63000000","0.2216"
"63060000","0.22"
"63120000","0.223"
"63180000","0.2343"
"63240000","0.2124"
"63300000","0.2186"
"63360000","0.2164"
"63420000","0.2258"
"63480000","0.2144"
"63540000","0.2056"
"63600000","0.2201"
"63660000","0.2138"
"63720000","0.2207"
"63780000","0.2275"
"63840000","0.22629999999999997"
"63900000","0.2262"
"63960000","0.2226"
"64020000","0.2284"
"64080000","0.2324"
"64140000","0.2212"
"64200000","0.2117"
"64260000","0.2136"
"64320000","0.2179"
"64380000","0.2176"
"64440000","0.2264"
"64500000","0.2277"
"64560000","0.225"
"64620000","0.2222"
"64680000","0.2323"
"64740000","0.2254"
"64800000","0.2247"
"64860000","0.2199"
"64920000","0.229"
"64980000","0.2237"
"65040000","0.2225"
"65100000","0.2192"
"65160000","0.2359"
"65220000","0.23189999999999997"
"65280000","0.2226"
"65340000","0.229"
"65400000","0.2318"
"65460000","0.2312"
"65520000","0.2255"
"65580000","0.224"
"65640000","0.2312"
"65700000","0.2131"
"65760000","0.225"
"65820000","0.2351"
"65880000","0.2295"
"65940000","0.2238"
"66000000","0.2247"
"66060000","0.2269"
"66120000","0.2182"
"66180000","0.221"
"66240000","0.2353"
"66300000","0.2171"
"66360000","0.22860000000000005"
"66420000","0.2307"
"66480000","0.229"
"66540000","0.2322"
"66600000","0.23"
"66660000","0.2194"
"66720000","0.2337"
"66780000","0.2312"
"66840000","0.2185"
"66900000","0.2341"
"66960000","0.2349"
"67020000","0.2187"
"67080000","0.228"
"67140000","0.2245"
"67200000","0.2254"
"67260000","0.2343"
"67320000","0.2413"
"67380000","0.226"
"67440000","0.2401"
"67500000","0.2221"
"67560000","0.2374"
"67620000","0.2318"
"67680000","0.23560000000000003"
"67740000","0.24"
"67800000","0.2386"
"67860000","0.2342"
"67920000","0.2415"
"67980000","0.2359"
"68040000","0.2223"
"68100000","0.2152"
"68160000","0.2432"
"68220000","0.2329"
"68280000","0.2291"
"68340000","0.2378"
"68400000","0.2536"
"68460000","0.2209"
"68520000","0.24220000000000003"
"68580000","0.229"
"68640000","0.2284"
"68700000","0.2259"
"68760000","0.228"
"68820000","0.2223"
"68880000","0.2298"
"68940000","0.2244"
"69000000","0.2409"
"69060000","0.2243"
"69120000","0.229"
"69180000","0.2306"
"69240000","0.2341"
"69300000","0.23710000000000003"
"69360000","0.2293"
"69420000","0.2337"
"69480000","0.226"
"69540000","0.2424"
"69600000","0.2381"
"69660000","0.2251"
"69720000","0.2421"
"69780000","0.2335"
"69840000","0.2328"
"69900000","0.235"
"69960000","0.23589999999999997"
"70020000","0.2338"
"70080000","0.2463"
"70140000","0.2344"
"70200000","0.22789999999999996"
"70260000","0.249"
"70320000","0.2299"
"70380000","0.2369"
"70440000","0.2403"
"70500000","0.247"
"70560000","0.2416"
"70620000","0.2229"
"70680000","0.2391"
"70740000","0.2585"
"70800000","0.2345"
"70860000","0.2393"
"70920000","0.2435"
"70980000","0.2362"
"71040000","0.2315"
"71100000","0.2329"
"71160000","0.2448"
"71220000","0.23710000000000003"
"71280000","0.2423"
"71340000","0.241"
"71400000","0.2387"
"71460000","0.23639999999999997"
"71520000","0.2457"
"71580000","0.25570000000000004"
"71640000","0.249"
"71700000","0.25229999999999997"
"71760000","0.2317"
"71820000","0.2522"
"71880000","0.2477"
"71940000","0.2427"
"72000000","0.248"
"72060000","0.2453"
"72120000","0.237"
"72180000","0.2384"
"72240000","0.2416"
"72300000","0.2402"
"72360000","0.253"
"72420000","0.2443"
"72480000","0.2512"
"72540000","0.24010000000000004"
"72600000","0.244"
"72660000","0.2474"
"72720000","0.2475"
"72780000","0.2468"
"72840000","0.2522"
"72900000","0.2424"
"72960000","0.2361"
"73020000","0.2365"
"73080000","0.2503"
"73140000","0.2436"
"73200000","0.2322"
"73260000","0.2465"
"73320000","0.2431"
"73380000","0.2413"
"73440000","0.2398"
"73500000","0.2477"
"73560000","0.2409"
"73620000","0.2459"
"73680000","0.25460000000000005"
"73740000","0.2479"
"73800000","0.2493"
"73860000","0.25520000000000004"
"73920000","0.2495"
