"Step","pb_4agents_seed1 - 4cover_rate"
"31320000","0.4211"
"31380000","0.4046"
"31440000","0.4185"
"31500000","0.414"
"31560000","0.4239"
"31620000","0.4205"
"31680000","0.4032"
"31740000","0.4144"
"31800000","0.402"
"31860000","0.4045"
"31920000","0.4139"
"31980000","0.4128"
"32040000","0.4143"
"32100000","0.4129"
"32160000","0.4096"
"32220000","0.4285"
"32280000","0.409"
"32340000","0.4144"
"32400000","0.4215"
"32460000","0.4115"
"32520000","0.4093"
"32580000","0.4161"
"32640000","0.4157"
"32700000","0.4294"
"32760000","0.416"
"32820000","0.4178"
"32880000","0.4168"
"32940000","0.428"
"33000000","0.41520000000000007"
"33060000","0.4141"
"33120000","0.4205"
"33180000","0.432"
"33240000","0.4241"
"33300000","0.4209"
"33360000","0.4407"
"33420000","0.4215"
"33480000","0.4265"
"33540000","0.4341"
"33600000","0.4308999999999999"
"33660000","0.4129"
"33720000","0.4306"
"33780000","0.4258"
"33840000","0.4118"
"33900000","0.4241"
"33960000","0.426"
"34020000","0.4294"
"34080000","0.4376"
"34140000","0.4337"
"34200000","0.4262"
"34260000","0.4353999999999999"
"34320000","0.4343"
"34380000","0.4224"
"34440000","0.4223"
"34500000","0.4265"
"34560000","0.4297"
"34620000","0.4204"
"34680000","0.4333"
"34740000","0.4241"
"34800000","0.4356"
"34860000","0.421"
"34920000","0.4264"
"34980000","0.4189"
"35040000","0.4313999999999999"
"35100000","0.4267"
"35160000","0.4279"
"35220000","0.44359999999999994"
"35280000","0.4338"
"35340000","0.4315"
"35400000","0.4261"
"35460000","0.428"
"35520000","0.4429"
"35580000","0.435"
"35640000","0.4342"
"35700000","0.4307"
"35760000","0.4278"
"35820000","0.4267"
"35880000","0.4258"
"35940000","0.4294"
"36000000","0.4303"
"36060000","0.4411000000000001"
"36120000","0.4274"
"36180000","0.4298"
"36240000","0.4304"
"36300000","0.4308999999999999"
"36360000","0.4347"
"36420000","0.4376"
"36480000","0.4346"
"36540000","0.4416000000000001"
"36600000","0.4486"
"36660000","0.4415"
"36720000","0.4297"
"36780000","0.4156"
"36840000","0.4439"
"36900000","0.453"
"36960000","0.4462"
"37020000","0.4422"
"37080000","0.4415"
"37140000","0.4491"
"37200000","0.435"
"37260000","0.44"
"37320000","0.4386000000000001"
"37380000","0.4454"
"37440000","0.4241"
"37500000","0.4384"
"37560000","0.44"
"37620000","0.437"
"37680000","0.4405"
"37740000","0.4526"
"37800000","0.4292"
"37860000","0.4149"
"37920000","0.4421000000000001"
"37980000","0.429"
"38040000","0.44"
"38100000","0.4346"
"38160000","0.4287"
"38220000","0.4328"
"38280000","0.4405"
"38340000","0.4323999999999999"
"38400000","0.4332"
"38460000","0.4496"
"38520000","0.4372"
"38580000","0.4348"
"38640000","0.4441000000000001"
"38700000","0.4442"
"38760000","0.4355"
"38820000","0.4415"
"38880000","0.4461"
"38940000","0.4418"
"39000000","0.4392"
"39060000","0.4451"
"39120000","0.4327"
"39180000","0.4312"
"39240000","0.4476"
"39300000","0.4337"
"39360000","0.4368"
"39420000","0.4475"
"39480000","0.4556"
"39540000","0.4474"
"39600000","0.4541"
"39660000","0.4484"
"39720000","0.4418"
"39780000","0.4439"
"39840000","0.4382"
"39900000","0.4442"
"39960000","0.4534"
"40020000","0.453"
"40080000","0.4585"
"40140000","0.4519"
"40200000","0.4393"
"40260000","0.4518"
"40320000","0.4318"
"40380000","0.4502"
"40440000","0.4544"
"40500000","0.4539"
"40560000","0.4482"
"40620000","0.452"
"40680000","0.434"
"40740000","0.4467"
"40800000","0.454"
"40860000","0.4475"
"40920000","0.4425"
"40980000","0.453"
"41040000","0.4443"
"41100000","0.4468"
"41160000","0.4336"
"41220000","0.4345"
"41280000","0.453"
"41340000","0.4351"
"41400000","0.4371"
"41460000","0.4295"
"41520000","0.4562"
"41580000","0.4404"
"41640000","0.4435"
"41700000","0.4413"
"41760000","0.448"
"41820000","0.4489"
"41880000","0.457"
"41940000","0.4567"
"42000000","0.4461"
"42060000","0.4555"
"42120000","0.4497"
"42180000","0.4584"
"42240000","0.4557999999999999"
"42300000","0.4464"
"42360000","0.452"
"42420000","0.4558"
"42480000","0.4386000000000001"
"42540000","0.45"
"42600000","0.4395"
"42660000","0.4577000000000001"
"42720000","0.443"
"42780000","0.44"
"42840000","0.4443"
"42900000","0.4452"
"42960000","0.4568"
"43020000","0.453"
"43080000","0.4538"
"43140000","0.4408"
"43200000","0.4345"
"43260000","0.4467"
"43320000","0.436"
"43380000","0.4505"
"43440000","0.4486"
"43500000","0.4527"
"43560000","0.451"
"43620000","0.4564"
"43680000","0.4481"
"43740000","0.4453"
"43800000","0.4392"
"43860000","0.458"
"43920000","0.4393"
"43980000","0.453"
"44040000","0.4655"
"44100000","0.4464"
"44160000","0.4695"
"44220000","0.4646"
"44280000","0.4545"
"44340000","0.4602"
"44400000","0.4529"
"44460000","0.447"
"44520000","0.4573"
"44580000","0.4505"
"44640000","0.4433"
"44700000","0.4433"
"44760000","0.446"
"44820000","0.4552"
"44880000","0.4532"
"44940000","0.4381"
"45000000","0.4616"
"45060000","0.4446"
"45120000","0.4579"
"45180000","0.4554"
"45240000","0.4413"
"45300000","0.4701"
"45360000","0.4459"
"45420000","0.4543"
"45480000","0.4711"
"45540000","0.4626"
"45600000","0.4648"
"45660000","0.4505"
"45720000","0.4607"
"45780000","0.4529"
"45840000","0.45929999999999993"
"45900000","0.4472"
"45960000","0.455"
"46020000","0.4466"
"46080000","0.4395"
"46140000","0.4550999999999999"
"46200000","0.4579"
"46260000","0.4521"
"46320000","0.4529"
"46380000","0.4624"
"46440000","0.4479"
"46500000","0.4572"
"46560000","0.4431000000000001"
"46620000","0.4718"
"46680000","0.46579999999999994"
"46740000","0.4571"
"46800000","0.4559"
"46860000","0.4533"
"46920000","0.4608"
"46980000","0.4692"
"47040000","0.4536"
"47100000","0.4473"
"47160000","0.472"
"47220000","0.4514"
"47280000","0.4507"
"47340000","0.474"
"47400000","0.4585"
"47460000","0.4496"
"47520000","0.45829999999999993"
"47580000","0.46970000000000006"
"47640000","0.4497"
"47700000","0.46579999999999994"
"47760000","0.4624"
"47820000","0.468"
"47880000","0.4632"
"47940000","0.4567000000000001"
"48000000","0.4535"
"48060000","0.4605"
"48120000","0.4709"
"48180000","0.4641"
"48240000","0.4766"
"48300000","0.46729999999999994"
"48360000","0.493"
"48420000","0.4696"
"48480000","0.4774"
"48540000","0.4638"
"48600000","0.4681"
"48660000","0.4616"
"48720000","0.4689"
"48780000","0.4649"
"48840000","0.4561"
"48900000","0.454"
"48960000","0.4584"
"49020000","0.4565"
"49080000","0.4497"
"49140000","0.4624"
"49200000","0.4786"
"49260000","0.4773"
"49320000","0.4715"
"49380000","0.46329999999999993"
"49440000","0.4737"
"49500000","0.4653"
"49560000","0.471"
"49620000","0.46420000000000006"
"49680000","0.4511"
"49740000","0.4808"
"49800000","0.4636"
"49860000","0.4573"
"49920000","0.4796"
"49980000","0.4615"
"50040000","0.4655"
"50100000","0.4735"
"50160000","0.4645"
"50220000","0.47279999999999994"
"50280000","0.4701"
"50340000","0.4774"
"50400000","0.4751"
"50460000","0.4765"
"50520000","0.4776"
"50580000","0.4841"
"50640000","0.4749"
"50700000","0.4682"
"50760000","0.4721"
"50820000","0.4658"
"50880000","0.4643"
"50940000","0.4816"
"51000000","0.4651"
"51060000","0.4662"
"51120000","0.4793"
"51180000","0.4725"
"51240000","0.4748"
"51300000","0.4811"
"51360000","0.482"
"51420000","0.4726"
"51480000","0.4728"
"51540000","0.4831"
"51600000","0.4749"
"51660000","0.4824"
"51720000","0.4757"
"51780000","0.4828"
"51840000","0.482"
"51900000","0.4889"
"51960000","0.486"
"52020000","0.4836"
"52080000","0.4844"
"52140000","0.4933999999999999"
"52200000","0.4832"
"52260000","0.4993"
"52320000","0.4933999999999999"
"52380000","0.4865"
"52440000","0.4897"
"52500000","0.4852"
"52560000","0.4912"
"52620000","0.4837"
"52680000","0.4806"
"52740000","0.4785"
"52800000","0.4891"
"52860000","0.4728"
"52920000","0.4883"
"52980000","0.4923"
"53040000","0.4862"
"53100000","0.4876"
"53160000","0.5017"
"53220000","0.4907"
"53280000","0.4922"
"53340000","0.4831"
"53400000","0.4894"
"53460000","0.5064"
"53520000","0.4862999999999999"
"53580000","0.5029"
"53640000","0.4914"
"53700000","0.5135"
"53760000","0.491"
"53820000","0.4958999999999999"
"53880000","0.5045"
"53940000","0.5015"
"54000000","0.4967"
"54060000","0.4953999999999999"
"54120000","0.5015"
"54180000","0.4852"
"54240000","0.4933"
"54300000","0.5"
"54360000","0.5074"
"54420000","0.5112"
"54480000","0.4886"
"54540000","0.4945"
"54600000","0.5033"
"54660000","0.5011"
"54720000","0.4978"
"54780000","0.5051"
"54840000","0.4864"
"54900000","0.4952"
"54960000","0.4901"
"55020000","0.4919"
"55080000","0.489"
"55140000","0.507"
"55200000","0.5026"
"55260000","0.5043"
"55320000","0.4998"
"55380000","0.4929"
"55440000","0.5016"
"55500000","0.493"
"55560000","0.4961"
"55620000","0.4933"
"55680000","0.4906"
"55740000","0.4966"
"55800000","0.4951"
"55860000","0.5134000000000001"
"55920000","0.5018"
"55980000","0.4945"
"56040000","0.5033"
"56100000","0.5104000000000001"
"56160000","0.5182"
"56220000","0.4903"
"56280000","0.4999"
"56340000","0.4933"
"56400000","0.5072000000000001"
"56460000","0.5078"
"56520000","0.4894"
"56580000","0.51"
"56640000","0.4966"
"56700000","0.513"
"56760000","0.5061"
"56820000","0.5013"
"56880000","0.5095"
"56940000","0.4958"
"57000000","0.4995"
"57060000","0.4904"
"57120000","0.489"
"57180000","0.4966"
"57240000","0.4962"
"57300000","0.5179000000000001"
"57360000","0.5127999999999999"
"57420000","0.4929"
"57480000","0.5022"
"57540000","0.5166000000000001"
"57600000","0.5153"
"57660000","0.5127999999999999"
"57720000","0.5136"
"57780000","0.4962"
"57840000","0.51"
"57900000","0.5079"
"57960000","0.5207999999999999"
"58020000","0.5105"
"58080000","0.5015"
"58140000","0.4983999999999999"
"58200000","0.497"
"58260000","0.4968"
"58320000","0.5034"
"58380000","0.514"
"58440000","0.5039"
"58500000","0.5121"
"58560000","0.5136000000000001"
"58620000","0.5016"
"58680000","0.5134"
"58740000","0.5036"
"58800000","0.5116"
"58860000","0.5057"
"58920000","0.4929"
"58980000","0.5103"
"59040000","0.4937"
"59100000","0.5019"
"59160000","0.4951"
"59220000","0.5009"
"59280000","0.5061"
"59340000","0.5006"
"59400000","0.5121"
"59460000","0.4973"
"59520000","0.5051"
"59580000","0.5086"
"59640000","0.506"
"59700000","0.5186000000000001"
"59760000","0.4946"
"59820000","0.5103"
"59880000","0.504"
"59940000","0.5071"
"60000000","0.5109"
"60060000","0.5022"
"60120000","0.5022000000000001"
"60180000","0.5135"
"60240000","0.5087999999999999"
"60300000","0.513"
"60360000","0.5115"
"60420000","0.511"
"60480000","0.5257000000000001"
"60540000","0.5123"
"60600000","0.5081"
"60660000","0.5116"
"60720000","0.492"
"60780000","0.4835"
"60840000","0.5054"
"60900000","0.5175"
"60960000","0.5127"
"61020000","0.5033"
"61080000","0.5105"
"61140000","0.515"
"61200000","0.5036"
"61260000","0.5025"
"61320000","0.5112000000000001"
"61380000","0.5093000000000001"
"61440000","0.5103"
"61500000","0.5174000000000001"
"61560000","0.5256000000000001"
"61620000","0.5322"
"61680000","0.5207"
"61740000","0.525"
"61800000","0.5284"
"61860000","0.5215"
"61920000","0.5114"
"61980000","0.5131"
"62040000","0.5201"
"62100000","0.5194"
"62160000","0.5089"
"62220000","0.5135"
"62280000","0.5002"
"62340000","0.5328999999999999"
"62400000","0.5116"
"62460000","0.5122000000000001"
"62520000","0.5247"
"62580000","0.504"
"62640000","0.5161"
"62700000","0.5079"
"62760000","0.5064"
"62820000","0.5167"
"62880000","0.5139"
"62940000","0.5097"
"63000000","0.5171"
"63060000","0.5271"
"63120000","0.521"
"63180000","0.5132000000000001"
"63240000","0.5025"
"63300000","0.5348"
"63360000","0.5113"
"63420000","0.5071"
"63480000","0.5075"
"63540000","0.5136000000000001"
"63600000","0.5183000000000001"
"63660000","0.5161"
"63720000","0.5042"
"63780000","0.5184000000000001"
"63840000","0.5180999999999999"
"63900000","0.5095"
"63960000","0.5169"
"64020000","0.5137"
"64080000","0.5233"
"64140000","0.524"
"64200000","0.5257000000000001"
"64260000","0.5078"
"64320000","0.5197999999999999"
"64380000","0.5291"
"64440000","0.5219000000000001"
"64500000","0.5049"
"64560000","0.5216000000000001"
"64620000","0.5115"
"64680000","0.5165"
"64740000","0.5237999999999999"
"64800000","0.5227"
"64860000","0.5327999999999999"
"64920000","0.5147"
"64980000","0.5139"
"65040000","0.5251999999999999"
"65100000","0.5093"
"65160000","0.5327999999999999"
"65220000","0.5343"
"65280000","0.5179"
"65340000","0.5232"
"65400000","0.537"
"65460000","0.5388"
"65520000","0.5383"
"65580000","0.5317000000000001"
"65640000","0.5366000000000001"
"65700000","0.5288999999999999"
"65760000","0.5227999999999999"
"65820000","0.5315"
"65880000","0.5284"
"65940000","0.5450999999999999"
"66000000","0.5395999999999999"
"66060000","0.5314000000000001"
"66120000","0.5446"
"66180000","0.5512999999999999"
"66240000","0.5285"
"66300000","0.5464"
"66360000","0.5525999999999999"
"66420000","0.5322"
"66480000","0.5443"
"66540000","0.5412"
"66600000","0.546"
"66660000","0.5292"
"66720000","0.5341"
"66780000","0.5388999999999999"
"66840000","0.5395"
"66900000","0.5381"
"66960000","0.5344"
"67020000","0.5377000000000001"
"67080000","0.5439"
"67140000","0.5323"
"67200000","0.5387000000000001"
"67260000","0.5418999999999999"
"67320000","0.5492999999999999"
"67380000","0.5477000000000001"
"67440000","0.534"
"67500000","0.5373"
"67560000","0.5395"
"67620000","0.5367999999999999"
"67680000","0.5283"
"67740000","0.5356000000000001"
"67800000","0.5427000000000001"
"67860000","0.5367000000000001"
"67920000","0.5418999999999999"
"67980000","0.5433"
"68040000","0.5436"
"68100000","0.5425999999999999"
"68160000","0.5446"
"68220000","0.548"
"68280000","0.546"
"68340000","0.5458"
"68400000","0.5428"
"68460000","0.5355999999999999"
"68520000","0.5458"
"68580000","0.5467000000000001"
"68640000","0.5304"
"68700000","0.5326"
"68760000","0.549"
"68820000","0.5463000000000001"
"68880000","0.5458"
"68940000","0.5380999999999999"
"69000000","0.5347000000000001"
"69060000","0.5372"
"69120000","0.5435"
"69180000","0.5437000000000001"
"69240000","0.5388"
"69300000","0.5509"
"69360000","0.5351"
"69420000","0.5464000000000001"
"69480000","0.5544"
"69540000","0.5549"
"69600000","0.5341"
"69660000","0.5488"
"69720000","0.5325"
"69780000","0.5435"
"69840000","0.5549"
"69900000","0.5396"
"69960000","0.5482"
"70020000","0.5467000000000001"
"70080000","0.5506"
"70140000","0.5456"
"70200000","0.5495"
"70260000","0.5542999999999999"
"70320000","0.5425"
"70380000","0.5452"
"70440000","0.5479"
"70500000","0.5536"
"70560000","0.5535"
"70620000","0.546"
"70680000","0.5475999999999999"
"70740000","0.5634000000000001"
"70800000","0.5443"
"70860000","0.5566"
"70920000","0.5565999999999999"
"70980000","0.5579000000000001"
"71040000","0.5447"
"71100000","0.5515"
"71160000","0.5552999999999999"
"71220000","0.5478999999999999"
"71280000","0.5596"
"71340000","0.5532"
"71400000","0.552"
"71460000","0.537"
"71520000","0.5521"
"71580000","0.5405"
"71640000","0.5538"
"71700000","0.5582999999999999"
"71760000","0.5328999999999999"
"71820000","0.5477000000000001"
"71880000","0.5478999999999999"
"71940000","0.5327999999999999"
"72000000","0.5405"
"72060000","0.5448"
"72120000","0.5355"
"72180000","0.5394"
"72240000","0.5371"
"72300000","0.5360999999999999"
"72360000","0.5437000000000001"
"72420000","0.5303"
"72480000","0.5443"
"72540000","0.5384"
"72600000","0.5390999999999999"
"72660000","0.5488"
"72720000","0.5243"
"72780000","0.5451"
"72840000","0.546"
"72900000","0.5481"
"72960000","0.5352"
"73020000","0.5464"
"73080000","0.5405"
"73140000","0.5357999999999999"
"73200000","0.5363"
"73260000","0.5334000000000001"
