"Step","tech3_sp3_small_asym_seed3 - cover_rate_5step"
"20580000","0.32689999999999997"
"20685000","0.3405"
"20790000","0.34370000000000006"
"20895000","0.32020000000000004"
"21000000","0.3664"
"21105000","0.3315"
"21210000","0.3361"
"21315000","0.3341"
"21420000","0.32039999999999996"
"21525000","0.3283"
"21630000","0.337"
"21735000","0.2909"
"21840000","0.3012"
"21945000","0.3252"
"22050000","0.31959999999999994"
"22155000","0.3426"
"22260000","0.319"
"22365000","0.3681"
"22470000","0.35120000000000007"
"22575000","0.3705"
"22680000","0.3836"
"22785000","0.409"
"22890000","0.3758"
"22995000","0.3595"
"23100000","0.3686"
"23205000","0.3867"
"23310000","0.422"
"23415000","0.41070000000000007"
"23520000","0.4182999999999999"
"23625000","0.35919999999999996"
"23730000","0.35860000000000003"
"23835000","0.3506"
"23940000","0.3836"
"24045000","0.3335"
"24150000","0.3314"
"24255000","0.3512"
"24360000","0.3458"
"24465000","0.3457"
"24570000","0.3708999999999999"
"24675000","0.3799"
"24780000","0.3905"
"24885000","0.3825"
"24990000","0.39720000000000005"
"25095000","0.3944"
"25200000","0.3795"
"25305000","0.3773"
"25410000","0.3434"
"25515000","0.34440000000000004"
"25620000","0.4051"
"25725000","0.3519"
"25830000","0.3758"
"25935000","0.3762"
"26040000","0.3494"
"26145000","0.3472"
"26250000","0.32730000000000004"
"26355000","0.3356"
"26460000","0.3771000000000001"
"26565000","0.367"
"26670000","0.34329999999999994"
"26775000","0.3428"
"26880000","0.3509"
"26985000","0.3586"
"27090000","0.3719"
"27195000","0.367"
"27300000","0.3447"
"27405000","0.331"
"27510000","0.37"
"27615000","0.34529999999999994"
"27720000","0.31689999999999996"
"27825000","0.32720000000000005"
"27930000","0.3314"
"28035000","0.2733"
"28140000","0.3053"
"28245000","0.2554"
"28350000","0.24009999999999995"
"28455000","0.283"
"28560000","0.2839"
"28665000","0.284"
"28770000","0.29979999999999996"
"28875000","0.322"
"28980000","0.3472"
"29085000","0.30660000000000004"
"29190000","0.31710000000000005"
"29295000","0.30169999999999997"
"29400000","0.33370000000000005"
"29505000","0.299"
"29610000","0.2774"
"29715000","0.3015"
"29820000","0.30739999999999995"
"29925000","0.2521"
"30030000","0.2625"
"30135000","0.26489999999999997"
"30240000","0.2496"
"30345000","0.2321"
"30450000","0.2316"
"30555000","0.25010000000000004"
"30660000","0.2457"
"30765000","0.2758"
"30870000","0.2745"
"30975000","0.2848"
"31080000","0.3034"
"31185000","0.30380000000000007"
"31290000","0.30060000000000003"
"31395000","0.29510000000000003"
"31500000","0.26739999999999997"
"31605000","0.2269"
"31710000","0.2406"
"31815000","0.25720000000000004"
"31920000","0.27829999999999994"
"32025000","0.2622"
"32130000","0.2622"
"32235000","0.2656"
"32340000","0.30269999999999997"
"32445000","0.27740000000000004"
"32550000","0.29590000000000005"
"32655000","0.3395"
"32760000","0.4006"
"32865000","0.3558"
"32970000","0.3464"
"33075000","0.32889999999999997"
"33180000","0.3525"
"33285000","0.3644"
"33390000","0.3979"
"33495000","0.3822"
"33600000","0.3395"
"33705000","0.314"
"33810000","0.3338"
"33915000","0.3565"
"34020000","0.3796"
"34125000","0.3794"
"34230000","0.3919"
"34335000","0.349"
"34440000","0.3891"
"34545000","0.4028"
"34650000","0.3801"
"34755000","0.3606999999999999"
"34860000","0.3241"
"34965000","0.3674"
"35070000","0.3439"
"35175000","0.32889999999999997"
"35280000","0.326"
"35385000","0.30160000000000003"
"35490000","0.3306"
"35595000","0.3514"
"35700000","0.3484"
"35805000","0.3805"
"35910000","0.3956"
"36015000","0.3957000000000001"
"36120000","0.3875"
"36225000","0.3683999999999999"
"36330000","0.3897"
"36435000","0.4421000000000001"
"36540000","0.43"
"36645000","0.4506"
"36750000","0.4227"
"36855000","0.4353"
"36960000","0.4321"
"37065000","0.42390000000000005"
"37170000","0.4507000000000001"
"37275000","0.4307"
"37380000","0.426"
"37485000","0.489"
"37590000","0.4705"
"37695000","0.4824"
"37800000","0.4921"
"37905000","0.47179999999999994"
"38010000","0.4916"
"38115000","0.4827"
"38220000","0.5191999999999999"
"38325000","0.5015"
"38430000","0.496"
"38535000","0.47829999999999995"
"38640000","0.5024"
"38745000","0.5121"
"38850000","0.518"
"38955000","0.5123"
"39060000","0.5217999999999999"
"39165000","0.5335"
"39270000","0.5458"
"39375000","0.5232"
"39480000","0.5681"
"39585000","0.5242"
"39690000","0.531"
"39795000","0.537"
"39900000","0.5225"
"40005000","0.556"
"40110000","0.5415999999999999"
"40215000","0.5724000000000001"
"40320000","0.5692"
"40425000","0.5688"
"40530000","0.5344"
"40635000","0.5571999999999999"
"40740000","0.5521"
"40845000","0.5492"
"40950000","0.5544000000000001"
"41055000","0.5584"
"41160000","0.5108"
"41265000","0.533"
"41370000","0.518"
"41475000","0.48940000000000006"
"41580000","0.5012"
"41685000","0.4916"
"41790000","0.4827"
"41895000","0.4654"
"42000000","0.4963999999999999"
"42105000","0.46179999999999993"
"42210000","0.4649"
"42315000","0.4709"
"42420000","0.47520000000000007"
"42525000","0.5105999999999999"
"42630000","0.4751"
"42735000","0.4594"
"42840000","0.47280000000000005"
"42945000","0.48"
"43050000","0.5002"
"43155000","0.4876999999999999"
"43260000","0.45829999999999993"
"43365000","0.523"
"43470000","0.4682"
"43575000","0.4705"
"43680000","0.4947"
"43785000","0.4851"
"43890000","0.4759"
"43995000","0.46879999999999994"
"44100000","0.438"
"44205000","0.4945"
"44310000","0.4782"
"44415000","0.478"
"44520000","0.4867"
"44625000","0.4958"
"44730000","0.4807"
"44835000","0.4891"
"44940000","0.5127"
"45045000","0.5119"
"45150000","0.4797999999999999"
"45255000","0.5007999999999999"
"45360000","0.5298999999999999"
"45465000","0.5554"
"45570000","0.5201"
"45675000","0.5648"
"45780000","0.5388999999999999"
"45885000","0.5144"
"45990000","0.5290999999999999"
"46095000","0.5306000000000001"
"46200000","0.5361"
"46305000","0.5150999999999999"
"46410000","0.4993"
"46515000","0.46679999999999994"
"46620000","0.4659"
"46725000","0.4696"
"46830000","0.5012"
"46935000","0.5024"
"47040000","0.4485"
"47145000","0.438"
"47250000","0.457"
"47355000","0.4753"
"47460000","0.5124"
"47565000","0.5232"
"47670000","0.5372"
"47775000","0.5688"
"47880000","0.5257000000000001"
"47985000","0.5222"
"48090000","0.5137"
"48195000","0.5682"
"48300000","0.5752999999999999"
"48405000","0.554"
"48510000","0.5428"
"48615000","0.5203"
"48720000","0.5365"
"48825000","0.5367000000000001"
"48930000","0.5114000000000001"
"49035000","0.5708"
"49140000","0.5809"
"49245000","0.5809"
"49350000","0.5871000000000001"
"49455000","0.6016"
"49560000","0.6026"
"49665000","0.5484000000000001"
"49770000","0.5557000000000001"
"49875000","0.5745"
"49980000","0.5552"
"50085000","0.5715"
"50190000","0.5596"
"50295000","0.5498999999999999"
"50400000","0.5581999999999999"
"50505000","0.5885"
"50610000","0.5834"
"50715000","0.5997"
"50820000","0.6207"
"50925000","0.5832999999999999"
"51030000","0.6035"
"51135000","0.624"
"51240000","0.6222000000000001"
"51345000","0.6184"
"51450000","0.5853"
"51555000","0.5716"
"51660000","0.5595"
"51765000","0.6335"
"51870000","0.6074"
"51975000","0.6083"
"52080000","0.61"
"52185000","0.6339"
"52290000","0.6143"
"52395000","0.6053"
"52500000","0.5881000000000002"
"52605000","0.6282000000000001"
"52710000","0.6177999999999999"
"52815000","0.6222"
"52920000","0.6074"
"53025000","0.6117999999999999"
"53130000","0.64"
"53235000","0.6314"
"53340000","0.6314000000000001"
"53445000","0.6842"
"53550000","0.6782999999999999"
"53655000","0.6868"
"53760000","0.6715999999999999"
"53865000","0.6832"
"53970000","0.6768999999999998"
"54075000","0.6885999999999999"
"54180000","0.6969"
"54285000","0.6816"
"54390000","0.6598999999999998"
"54495000","0.6696"
"54600000","0.6697"
"54705000","0.6906000000000001"
"54810000","0.6992"
"54915000","0.7029000000000001"
"55020000","0.7051999999999999"
"55125000","0.7273"
"55230000","0.7252000000000001"
"55335000","0.7301"
"55440000","0.7108"
"55545000","0.723"
"55650000","0.7341000000000001"
"55755000","0.7506999999999999"
"55860000","0.7262000000000001"
"55965000","0.7507999999999999"
"56070000","0.7493"
"56175000","0.7066"
"56280000","0.7202000000000001"
"56385000","0.736"
"56490000","0.7631000000000001"
"56595000","0.7372000000000001"
"56700000","0.7409000000000001"
"56805000","0.7207"
"56910000","0.7541"
"57015000","0.7323"
"57120000","0.7426"
"57225000","0.7346"
"57330000","0.7072"
"57435000","0.7243999999999999"
"57540000","0.735"
"57645000","0.7133999999999999"
"57750000","0.6631"
"57855000","0.6688999999999999"
"57960000","0.6259000000000001"
"58065000","0.6072000000000001"
"58170000","0.5388000000000001"
"58275000","0.5765"
"58380000","0.5892000000000001"
"58485000","0.522"
"58590000","0.6444000000000001"
"58695000","0.6416000000000001"
"58800000","0.67"
"58905000","0.6357"
"59010000","0.6487"
"59115000","0.6289000000000001"
"59220000","0.6113"
"59325000","0.6502"
"59430000","0.6337999999999999"
"59535000","0.6407"
"59640000","0.6495"
"59745000","0.6520999999999999"
"59850000","0.6289"
"59955000","0.6167999999999999"
"60060000","0.6267999999999999"
"60165000","0.6174"
"60270000","0.6715"
"60375000","0.7006"
"60480000","0.6855"
"60585000","0.7032"
"60690000","0.6598999999999999"
"60795000","0.6884"
"60900000","0.6646"
"61005000","0.6772"
"61110000","0.6652"
"61215000","0.6747000000000001"
"61320000","0.6958"
"61425000","0.6862"
"61530000","0.6419"
"61635000","0.6574000000000001"
"61740000","0.7008"
"61845000","0.6874000000000001"
"61950000","0.631"
"62055000","0.619"
"62160000","0.5549"
"62265000","0.5742999999999999"
"62370000","0.569"
"62475000","0.5597000000000001"
"62580000","0.5532"
"62685000","0.5678"
"62790000","0.5504000000000001"
"62895000","0.6132000000000001"
"63000000","0.6061"
"63105000","0.611"
"63210000","0.5779"
"63315000","0.5777"
"63420000","0.5150999999999999"
"63525000","0.5258"
"63630000","0.4747"
"63735000","0.519"
"63840000","0.4842"
"63945000","0.372"
"64050000","0.40029999999999993"
"64155000","0.3619"
"64260000","0.5019"
"64365000","0.5042"
"64470000","0.6207999999999999"
"64575000","0.5588"
"64680000","0.525"
"64785000","0.6183"
"64890000","0.6701"
"64995000","0.6647000000000001"
"65100000","0.6595"
"65205000","0.6755"
"65310000","0.7132999999999999"
"65415000","0.7446999999999999"
"65520000","0.7778999999999999"
"65625000","0.8385999999999999"
"65730000","0.83"
"65835000","0.8547"
"65940000","0.8773"
"66045000","0.9028"
"66150000","0.9214"
"66255000","0.9368"
"66360000","0.9409"
"66465000","0.945"
"66570000","0.9435"
"66675000","0.9475"
"66780000","0.9482"
"66885000","0.9451"
"66990000","0.9527"
"67095000","0.9621"
"67200000","0.9522"
"67305000","0.955"
"67410000","0.9589"
"67515000","0.9586"
"67620000","0.9554"
"67725000","0.9539"
"67830000","0.9646"
"67935000","0.9657"
"68040000","0.9571"
"68145000","0.9576"
"68250000","0.9658"
"68355000","0.9669"
"68460000","0.9663"
"68565000","0.9653"
"68670000","0.9655"
"68775000","0.9719"
"68880000","0.9668"
"68985000","0.9673"
"69090000","0.9669"
"69195000","0.9664"
"69300000","0.9751"
"69405000","0.9703"
"69510000","0.9671"
"69615000","0.9658"
"69720000","0.9587"
"69825000","0.9543"
"69930000","0.9624"
"70035000","0.9602"
"70140000","0.972"
"70245000","0.9597"
"70350000","0.9658"
"70455000","0.972"
"70560000","0.9716"
"70665000","0.9765"
"70770000","0.9643"
"70875000","0.9725"
"70980000","0.9657"
"71085000","0.9711000000000002"
"71190000","0.9608"
"71295000","0.967"
"71400000","0.9713"
"71505000","0.9719"
"71610000","0.9686"
"71715000","0.968"
"71820000","0.9627"
"71925000","0.9685"
"72030000","0.9678"
"72135000","0.9753"
"72240000","0.9741"
"72345000","0.972"
"72450000","0.9724"
"72555000","0.9732"
"72660000","0.9786"
"72765000","0.9705"
"72870000","0.968"
"72975000","0.9694"
"73080000","0.969"
"73185000","0.9615"
"73290000","0.9712"
"73395000","0.9778"
"73500000","0.9772"
"73605000","0.9761"
"73710000","0.9753"
"73815000","0.9695"
"73920000","0.9761"
"74025000","0.9719"
"74130000","0.9772"
"74235000","0.9721"
"74340000","0.9721"
"74445000","0.974"
"74550000","0.9775"
"74655000","0.9777"
"74760000","0.9824"
"74865000","0.9756"
"74970000","0.9743"
"75075000","0.9747"
"75180000","0.979"
"75285000","0.9742"
"75390000","0.973"
"75495000","0.9659"
"75600000","0.9759"
"75705000","0.9748"
"75810000","0.9702"
"75915000","0.9764"
"76020000","0.9829"
"76125000","0.977"
"76230000","0.9783"
"76335000","0.9783"
"76440000","0.9755"
"76545000","0.9746"
"76650000","0.9533"
"76755000","0.9746"
"76860000","0.9607"
"76965000","0.9735"
"77070000","0.9785"
"77175000","0.9779"
"77280000","0.9789"
"77385000","0.9755"
