"Step","ours_warmup6iter_check_true_seed3 - 8cover_rate"
"20055000","0.92165"
"20160000","0.9299"
"20265000","0.92605"
"20370000","0.92525"
"20475000","0.9233"
"20580000","0.9308"
"20685000","0.93105"
"20790000","0.92595"
"20895000","0.92765"
"21000000","0.93005"
"21105000","0.9228"
"21210000","0.92815"
"21315000","0.93165"
"21420000","0.9251"
"21525000","0.9249"
"21630000","0.92505"
"21735000","0.92885"
"21840000","0.9298"
"21945000","0.9215"
"22050000","0.9305"
"22155000","0.92535"
"22260000","0.9199"
"22365000","0.91955"
"22470000","0.93365"
"22575000","0.9271"
"22680000","0.93645"
"22785000","0.93815"
"22890000","0.93195"
"22995000","0.9325"
"23100000","0.9213"
"23205000","0.92735"
"23310000","0.9294"
"23415000","0.9309"
"23520000","0.93905"
"23625000","0.94005"
"23730000","0.9342"
"23835000","0.93715"
"23940000","0.93565"
"24045000","0.92935"
"24150000","0.9296"
"24255000","0.92905"
"24360000","0.9205"
"24465000","0.92855"
"24570000","0.9288"
"24675000","0.9274"
"24780000","0.92245"
"24885000","0.9201"
"24990000","0.9157"
"25095000","0.9309"
"25200000","0.93365"
"25305000","0.92455"
"25410000","0.9208"
"25515000","0.92285"
"25620000","0.935"
"25725000","0.9465"
"25830000","0.94185"
"25935000","0.93375"
"26040000","0.9406"
"26145000","0.9352"
"26250000","0.93775"
"26355000","0.9382"
"26460000","0.9425"
"26565000","0.94355"
"26670000","0.942"
"26775000","0.93945"
"26880000","0.94455"
"26985000","0.94235"
"27090000","0.9485"
"27195000","0.9471499999999998"
"27300000","0.9427"
"27405000","0.94985"
"27510000","0.9479"
"27615000","0.9409"
"27720000","0.9502"
"27825000","0.9551"
"27930000","0.94755"
"28035000","0.9449"
"28140000","0.9484"
"28245000","0.95075"
"28350000","0.94565"
"28455000","0.94535"
"28560000","0.95275"
"28665000","0.95335"
"28770000","0.9466"
"28875000","0.94495"
"28980000","0.94505"
"29085000","0.95345"
"29190000","0.95225"
"29295000","0.9483"
"29400000","0.9532"
"29505000","0.9552"
"29610000","0.9575"
"29715000","0.96155"
"29820000","0.9557"
"29925000","0.95555"
"30030000","0.95895"
"30135000","0.95455"
"30240000","0.9513"
"30345000","0.95745"
"30450000","0.95415"
"30555000","0.9626"
"30660000","0.9546"
"30765000","0.9551"
"30870000","0.9547"
"30975000","0.95315"
"31080000","0.95845"
"31185000","0.95115"
"31290000","0.9495"
"31395000","0.95755"
"31500000","0.9497"
"31605000","0.9541"
"31710000","0.95405"
"31815000","0.9583"
"31920000","0.9542"
"32025000","0.95775"
"32130000","0.9539"
"32235000","0.95685"
"32340000","0.96175"
"32445000","0.961"
"32550000","0.95695"
"32655000","0.96065"
"32760000","0.956"
"32865000","0.95525"
"32970000","0.9551"
"33075000","0.9574"
"33180000","0.95685"
"33285000","0.95705"
"33390000","0.95095"
"33495000","0.96045"
"33600000","0.9546"
"33705000","0.95785"
"33810000","0.94835"
"33915000","0.95145"
"34020000","0.9552"
"34125000","0.95335"
"34230000","0.95475"
"34335000","0.955"
"34440000","0.95295"
"34545000","0.957"
"34650000","0.95155"
"34755000","0.95235"
"34860000","0.9617"
"34965000","0.95555"
"35070000","0.95715"
"35175000","0.9522"
"35280000","0.95825"
"35385000","0.95525"
"35490000","0.956"
"35595000","0.96185"
"35700000","0.9577"
"35805000","0.95415"
"35910000","0.94605"
"36015000","0.9565"
"36120000","0.95695"
"36225000","0.9477"
"36330000","0.9557"
"36435000","0.9553"
"36540000","0.95455"
"36645000","0.9608"
"36750000","0.9564"
"36855000","0.95715"
"36960000","0.96235"
"37065000","0.9592"
"37170000","0.96595"
"37275000","0.9616"
"37380000","0.96375"
"37485000","0.9633"
"37590000","0.9621"
"37695000","0.96815"
"37800000","0.9634"
"37905000","0.96405"
"38010000","0.96185"
"38115000","0.9583"
"38220000","0.96315"
"38325000","0.9544"
"38430000","0.9664"
"38535000","0.95775"
"38640000","0.95945"
"38745000","0.9639"
"38850000","0.96155"
"38955000","0.96485"
"39060000","0.95855"
"39165000","0.95665"
"39270000","0.9615"
"39375000","0.9543"
"39480000","0.95815"
"39585000","0.964"
"39690000","0.9593"
"39795000","0.96005"
"39900000","0.95985"
