"Step","VACL_sp_4agents_act200_sol200_seed2 - cover_rate_5step"
"105000","0"
"147000","0.0005"
"189000","0.0035999999999999995"
"231000","0.0088"
"273000","0.0031"
"315000","0.0104"
"357000","0.0123"
"399000","0.0088"
"441000","0.011"
"483000","0.0123"
"525000","0.1136"
"598500","0.181"
"677040","0.2391"
"758520","0.2625"
"808500","0.2652"
"858480","0.28640000000000004"
"908460","0.2993"
"958440","0.31479999999999997"
"1008420","0.2793"
"1058400","0.242"
"1108380","0.2851"
"1158360","0.2917"
"1208340","0.29760000000000003"
"1258320","0.2881"
"1308300","0.2464"
"1358280","0.261"
"1439760","0.2715"
"1489950","0.2706"
"1540140","0.26109999999999994"
"1590330","0.239"
"1640520","0.2754"
"1690710","0.25460000000000005"
"1740900","0.2495"
"1791090","0.25560000000000005"
"1841280","0.2769"
"1891470","0.26570000000000005"
"1973160","0.27729999999999994"
"2055690","0.28179999999999994"
"2138640","0.3302"
"2222220","0.31560000000000005"
"2306640","0.31160000000000004"
"2392320","0.3255"
"2479470","0.35540000000000005"
"2568090","0.35370000000000007"
"2657760","0.3802"
"2749740","0.38"
"2845080","0.3755"
"2942730","0.3616"
"3041850","0.3787"
"3142440","0.4011"
"3245550","0.3783"
"3350550","0.3915"
"3455550","0.4074"
"3560550","0.4422"
"3665550","0.4182"
"3770550","0.4342"
"3875550","0.44609999999999994"
"3980550","0.4372"
"4085550","0.4363"
"4190550","0.41429999999999995"
"4295550","0.4271"
"4400550","0.4484"
"4505550","0.4563"
"4610550","0.4423"
"4715550","0.4587"
"4820550","0.46870000000000006"
"4925550","0.4645"
"5030550","0.4894"
"5135550","0.498"
"5240550","0.4995"
"5345550","0.4855"
"5450550","0.4988999999999999"
"5555550","0.4988999999999999"
"5660550","0.5015"
"5765550","0.5150999999999999"
"5870550","0.5317000000000001"
"5975550","0.5037"
"6080550","0.5212"
"6185550","0.5132000000000001"
"6290550","0.4994"
"6395550","0.5087"
"6500550","0.5069"
"6605550","0.5166000000000001"
"6710550","0.5293"
"6815550","0.5217999999999999"
"6920550","0.5345"
"7025550","0.5492999999999999"
"7130550","0.5418"
"7235550","0.5326000000000001"
"7340550","0.5315"
"7445550","0.5397000000000001"
"7550550","0.5492999999999999"
"7655550","0.553"
"7760550","0.5430999999999999"
"7865550","0.5594"
"7970550","0.5735"
"8075550","0.5702"
"8180550","0.5765999999999999"
"8285550","0.5802"
"8390550","0.5709"
"8495550","0.6048"
"8600550","0.605"
"8705550","0.5987"
