"Step","VACL_sp_4agents_act500_sol500_seed3 - cover_rate_5step"
"105000","0.0001"
"210000","0"
"315000","0.0005"
"420000","0.0022"
"525000","0.0026"
"630000","0.0035999999999999995"
"735000","0.005900000000000001"
"840000","0.0093"
"945000","0.0101"
"1050000","0.0151"
"1155000","0.0935"
"1260000","0.1398"
"1365000","0.1248"
"1470000","0.1234"
"1575000","0.1603"
"1680000","0.2287"
"1785000","0.2347"
"1890000","0.2141"
"1995000","0.2336"
"2100000","0.1857"
"2205000","0.226"
"2310000","0.2402"
"2415000","0.2547"
"2520000","0.2625"
"2625000","0.2778"
"2730000","0.2902"
"2835000","0.31670000000000004"
"2940000","0.2944"
"3045000","0.3015"
"3150000","0.32620000000000005"
"3255000","0.3361"
"3360000","0.3426"
"3465000","0.3811000000000001"
"3570000","0.435"
"3675000","0.4572"
"3780000","0.4725"
"3885000","0.4819"
"3990000","0.4684"
"4095000","0.4868"
"4200000","0.4941"
"4305000","0.5226000000000001"
"4410000","0.5458"
"4515000","0.5405"
"4620000","0.5426"
"4725000","0.5698"
"4830000","0.5555999999999999"
"4935000","0.5752"
"5040000","0.5859"
"5145000","0.5922999999999999"
"5250000","0.6046"
"5355000","0.589"
"5460000","0.6237"
"5565000","0.622"
"5670000","0.6294000000000001"
"5775000","0.6664000000000001"
"5880000","0.6609"
"5985000","0.6655"
"6090000","0.6625999999999999"
"6195000","0.677"
"6300000","0.6698"
"6405000","0.6942"
"6510000","0.6975"
"6615000","0.6938"
"6720000","0.696"
"6825000","0.7132999999999999"
"6930000","0.697"
"7035000","0.7220000000000001"
"7140000","0.7195"
"7245000","0.7224"
"7350000","0.7239"
"7455000","0.7455"
"7560000","0.7238"
"7665000","0.7323"
"7770000","0.7384"
"7875000","0.7228"
"7980000","0.7471"
"8085000","0.7305"
"8190000","0.7452000000000001"
"8295000","0.7396"
"8400000","0.7436"
"8505000","0.748"
"8610000","0.7406"
"8715000","0.7436"
"8820000","0.7534"
"8925000","0.7638999999999999"
"9030000","0.7684"
"9135000","0.7641"
"9240000","0.7835"
"9345000","0.7699"
"9450000","0.7576"
"9555000","0.7777999999999999"
"9660000","0.7744000000000001"
"9765000","0.7785"
"9870000","0.7642"
"9975000","0.7737999999999999"
"10080000","0.7849"
"10185000","0.7882"
"10290000","0.7728"
"10395000","0.7873"
"10500000","0.7782"
"10605000","0.7847000000000001"
"10710000","0.7674"
"10815000","0.7693000000000001"
"10920000","0.7757999999999999"
"11025000","0.7651"
"11130000","0.7729"
"11235000","0.7622000000000001"
"11340000","0.7697999999999999"
"11445000","0.759"
"11550000","0.7573"
"11655000","0.765"
"11760000","0.7635"
"11865000","0.7625"
"11970000","0.7493"
"12075000","0.7332000000000001"
"12180000","0.7457"
"12285000","0.7689"
"12390000","0.7907"
"12495000","0.7878999999999999"
"12600000","0.767"
"12705000","0.7753"
"12810000","0.7712"
"12915000","0.7649"
"13020000","0.7465"
"13125000","0.782"
"13230000","0.7607999999999999"
"13335000","0.7802"
"13440000","0.7833"
"13545000","0.7892"
"13650000","0.8016"
"13755000","0.8081"
"13860000","0.7882"
"13965000","0.7928999999999999"
"14070000","0.7829"
"14175000","0.7952"
"14280000","0.767"
"14385000","0.7961999999999999"
"14490000","0.8143"
"14595000","0.7749000000000001"
"14700000","0.7741"
"14805000","0.7983"
"14910000","0.7801999999999999"
"15015000","0.802"
"15120000","0.7934000000000001"
"15225000","0.8084000000000001"
"15330000","0.8085"
"15435000","0.8111"
"15540000","0.8225"
"15645000","0.8110999999999999"
"15750000","0.7985999999999999"
"15855000","0.8244"
"15960000","0.8197000000000001"
"16065000","0.8142999999999999"
"16170000","0.8227000000000001"
"16275000","0.7968"
"16380000","0.8142999999999999"
"16485000","0.7900999999999999"
"16590000","0.7888"
"16695000","0.7947000000000001"
"16800000","0.8"
"16905000","0.7984000000000001"
"17010000","0.7822"
"17115000","0.7711"
"17220000","0.7684000000000001"
"17325000","0.7856000000000001"
"17430000","0.7937000000000001"
"17535000","0.8042"
"17640000","0.802"
"17745000","0.7942"
"17850000","0.804"
"17955000","0.7953"
"18060000","0.8094000000000001"
"18165000","0.7998"
"18270000","0.8082999999999999"
"18375000","0.842"
"18480000","0.8296"
"18585000","0.8367"
"18690000","0.8258"
"18795000","0.8148"
"18900000","0.8292999999999999"
"19005000","0.8409000000000001"
"19110000","0.8294"
"19215000","0.852"
"19320000","0.8445999999999999"
"19425000","0.8395"
"19530000","0.842"
"19635000","0.8308"
"19740000","0.8428"
"19845000","0.8455"
"19950000","0.8515"
"20055000","0.8516999999999999"
"20160000","0.8298"
"20265000","0.8457"
"20370000","0.8582"
"20475000","0.858"
"20580000","0.8490999999999999"
"20685000","0.8364"
"20790000","0.8683"
"20895000","0.8539"
"21000000","0.8518"
"21105000","0.8478"
"21210000","0.8604"
"21315000","0.8466"
"21420000","0.8545"
"21525000","0.8412999999999999"
"21630000","0.8503"
"21735000","0.8389"
"21840000","0.8496"
"21945000","0.8576"
"22050000","0.8523"
"22155000","0.8485999999999999"
"22260000","0.8554"
"22365000","0.8608"
"22470000","0.8557"
"22575000","0.8702000000000001"
"22680000","0.8529000000000001"
"22785000","0.8623999999999998"
"22890000","0.8627999999999999"
"22995000","0.8565"
"23100000","0.8575"
"23205000","0.8572000000000001"
"23310000","0.8539"
"23415000","0.8549000000000001"
"23520000","0.855"
"23625000","0.8465"
"23730000","0.8346999999999999"
"23835000","0.8452000000000001"
"23940000","0.8437"
"24045000","0.8553999999999999"
"24150000","0.8529"
"24255000","0.838"
"24360000","0.8573999999999999"
"24465000","0.8506"
"24570000","0.8537"
"24675000","0.8712000000000001"
"24780000","0.8773"
"24885000","0.8785999999999999"
"24990000","0.8602"
"25095000","0.8688999999999999"
"25200000","0.8637"
"25305000","0.8763"
"25410000","0.8595"
"25515000","0.8707"
"25620000","0.8558"
"25725000","0.8573999999999999"
"25830000","0.8816"
"25935000","0.8960999999999999"
"26040000","0.8957"
"26145000","0.8877999999999999"
"26250000","0.8843"
"26355000","0.8900999999999999"
"26460000","0.8847999999999999"
"26565000","0.8940999999999999"
"26670000","0.8796"
"26775000","0.8857"
"26880000","0.8734000000000001"
"26985000","0.8867999999999999"
"27090000","0.8907"
"27195000","0.8913"
"27300000","0.8842000000000001"
"27405000","0.8799"
"27510000","0.878"
"27615000","0.8856"
"27720000","0.8736999999999999"
"27825000","0.88"
"27930000","0.8937999999999999"
"28035000","0.9157"
"28140000","0.9066"
"28245000","0.905"
"28350000","0.9038"
"28455000","0.9052"
"28560000","0.893"
"28665000","0.9071"
"28770000","0.9011"
"28875000","0.9027"
"28980000","0.9028"
"29085000","0.909"
"29190000","0.9137"
"29295000","0.9256"
"29400000","0.9137"
"29505000","0.9172"
"29610000","0.9173"
"29715000","0.9011"
"29820000","0.9165"
"29925000","0.9097"
"30030000","0.9224"
"30135000","0.9194"
"30240000","0.9176"
"30345000","0.9127"
"30450000","0.9215"
"30555000","0.9151"
"30660000","0.9128"
"30765000","0.9206"
"30870000","0.912"
"30975000","0.9145"
"31080000","0.9144"
"31185000","0.9095"
"31290000","0.9069"
"31395000","0.8921999999999999"
"31500000","0.8895"
"31605000","0.9048"
"31710000","0.8983"
"31815000","0.9041"
"31920000","0.9111"
"32025000","0.9127"
"32130000","0.9254"
"32235000","0.9267"
"32340000","0.9237"
"32445000","0.925"
"32550000","0.9185"
"32655000","0.921"
"32760000","0.9293"
"32865000","0.9144"
"32970000","0.9081"
"33075000","0.9046"
"33180000","0.9132"
"33285000","0.9121"
"33390000","0.905"
"33495000","0.9165"
"33600000","0.9161"
"33705000","0.9184"
"33810000","0.919"
"33915000","0.9318"
"34020000","0.9295"
"34125000","0.9261"
"34230000","0.924"
"34335000","0.9292"
"34440000","0.9295"
"34545000","0.9351"
"34650000","0.9226"
"34755000","0.9401"
"34860000","0.941"
"34965000","0.9398"
"35070000","0.9389"
"35175000","0.9326"
"35280000","0.9407"
"35385000","0.9455"
"35490000","0.9485"
"35595000","0.9449"
"35700000","0.953"
"35805000","0.9396"
"35910000","0.9417"
"36015000","0.9441"
"36120000","0.9514"
"36225000","0.9469"
"36330000","0.9611"
"36435000","0.9575"
"36540000","0.9571"
"36645000","0.9491"
"36750000","0.9487"
"36855000","0.9639"
"36960000","0.9566"
"37065000","0.9576"
"37170000","0.9559"
"37275000","0.9654"
"37380000","0.9548"
"37485000","0.9588"
"37590000","0.9569"
"37695000","0.96"
"37800000","0.9617"
"37905000","0.9596"
"38010000","0.9628"
"38115000","0.9713"
"38220000","0.9613"
"38325000","0.9565"
"38430000","0.9618"
"38535000","0.9578"
"38640000","0.9645"
"38745000","0.9672"
"38850000","0.9582"
"38955000","0.9603"
"39060000","0.9625"
"39165000","0.9659"
"39270000","0.9557"
"39375000","0.9573"
"39480000","0.9589"
"39585000","0.9547"
"39690000","0.9588"
"39795000","0.9684"
"39900000","0.9574"
"40005000","0.9658"
"40110000","0.9599"
"40215000","0.9692"
"40320000","0.9707"
"40425000","0.9672"
"40530000","0.9656"
"40635000","0.9631"
"40740000","0.9779"
