"Step","diversified_sp3_leftup_rightdown_seed2 - cover_rate_5step"
"11550000","0.2675"
"11655000","0.2666"
"11760000","0.2495"
"11865000","0.2593"
"11970000","0.26830000000000004"
"12075000","0.27179999999999993"
"12180000","0.2612"
"12285000","0.2724"
"12390000","0.2826"
"12495000","0.2653"
"12600000","0.2651"
"12705000","0.2714"
"12810000","0.2919"
"12915000","0.2591"
"13020000","0.2842"
"13125000","0.2716"
"13230000","0.2806"
"13335000","0.30260000000000004"
"13440000","0.2705"
"13545000","0.2633"
"13650000","0.26439999999999997"
"13755000","0.27729999999999994"
"13860000","0.2726"
"13965000","0.2581"
"14070000","0.2785"
"14175000","0.2947000000000001"
"14280000","0.2952"
"14385000","0.2925"
"14490000","0.3014"
"14595000","0.2959"
"14700000","0.2984"
"14805000","0.274"
"14910000","0.3025"
"15015000","0.30540000000000006"
"15120000","0.3049"
"15225000","0.31770000000000004"
"15330000","0.29610000000000003"
"15435000","0.29440000000000005"
"15540000","0.30029999999999996"
"15645000","0.31060000000000004"
"15750000","0.3118"
"15855000","0.301"
"15960000","0.3174"
"16065000","0.3349"
"16170000","0.3205"
"16275000","0.3321"
"16380000","0.329"
"16485000","0.306"
"16590000","0.3138"
"16695000","0.32330000000000003"
"16800000","0.3431"
"16905000","0.3283"
"17010000","0.3291"
"17115000","0.30190000000000006"
"17220000","0.33570000000000005"
"17325000","0.3577"
"17430000","0.3352"
"17535000","0.33070000000000005"
"17640000","0.35960000000000003"
"17745000","0.34679999999999994"
"17850000","0.3564"
"17955000","0.3658"
"18060000","0.3706"
"18165000","0.3404"
"18270000","0.36790000000000006"
"18375000","0.3468"
"18480000","0.3678"
"18585000","0.3686"
"18690000","0.3668"
"18795000","0.3496"
"18900000","0.3606"
"19005000","0.3702"
"19110000","0.3649"
"19215000","0.3741"
"19320000","0.37"
"19425000","0.389"
"19530000","0.3701"
"19635000","0.3813"
"19740000","0.40320000000000006"
"19845000","0.3942000000000001"
"19950000","0.414"
"20055000","0.4125"
"20160000","0.4254"
"20265000","0.4223"
"20370000","0.4321"
"20475000","0.4346"
"20580000","0.4068"
"20685000","0.4273"
"20790000","0.4279"
"20895000","0.4322"
"21000000","0.4488"
"21105000","0.4272"
"21210000","0.4596"
"21315000","0.4429"
"21420000","0.4444"
"21525000","0.4432"
"21630000","0.467"
"21735000","0.457"
"21840000","0.4542"
"21945000","0.4525"
"22050000","0.4521"
"22155000","0.4586"
"22260000","0.4839"
"22365000","0.4747"
"22470000","0.4838"
"22575000","0.4886"
"22680000","0.4983"
"22785000","0.488"
"22890000","0.4885"
"22995000","0.5083"
"23100000","0.5077"
"23205000","0.4975"
"23310000","0.5072000000000001"
"23415000","0.479"
"23520000","0.5004"
"23625000","0.5206000000000001"
"23730000","0.5337"
"23835000","0.5293"
"23940000","0.5118"
"24045000","0.495"
"24150000","0.5181999999999999"
"24255000","0.5093"
"24360000","0.5207999999999999"
"24465000","0.5385"
"24570000","0.5327"
"24675000","0.5455999999999999"
"24780000","0.5214"
"24885000","0.5508"
"24990000","0.5470999999999999"
"25095000","0.5412"
"25200000","0.5342"
"25305000","0.5548"
"25410000","0.5545"
"25515000","0.5741"
"25620000","0.5564"
"25725000","0.58"
"25830000","0.5802999999999999"
"25935000","0.5518"
"26040000","0.5637000000000001"
"26145000","0.561"
"26250000","0.5814000000000001"
"26355000","0.5815999999999999"
"26460000","0.5952000000000001"
"26565000","0.5792999999999999"
"26670000","0.5559"
"26775000","0.5928"
"26880000","0.5751"
"26985000","0.5687000000000001"
"27090000","0.5802999999999999"
"27195000","0.5985999999999999"
"27300000","0.6011"
"27405000","0.609"
"27510000","0.6184000000000001"
"27615000","0.6029"
"27720000","0.593"
"27825000","0.6181"
"27930000","0.5704000000000001"
"28035000","0.6038"
"28140000","0.5752999999999999"
"28245000","0.5731"
"28350000","0.5925"
"28455000","0.5990999999999999"
"28560000","0.6093000000000001"
"28665000","0.6344000000000001"
"28770000","0.6253"
"28875000","0.6192000000000001"
"28980000","0.6136"
"29085000","0.622"
"29190000","0.6267"
"29295000","0.6154"
"29400000","0.5972000000000001"
"29505000","0.6082000000000001"
"29610000","0.6566000000000001"
"29715000","0.629"
"29820000","0.6436"
"29925000","0.6287999999999999"
"30030000","0.6233"
"30135000","0.6493000000000001"
"30240000","0.6464000000000001"
"30345000","0.6334"
"30450000","0.6307999999999999"
"30555000","0.6404000000000001"
"30660000","0.64"
"30765000","0.6275"
"30870000","0.6345"
"30975000","0.6415"
"31080000","0.6412"
"31185000","0.6465"
"31290000","0.6489"
"31395000","0.6459"
"31500000","0.6549"
"31605000","0.6526"
"31710000","0.6424"
"31815000","0.651"
"31920000","0.639"
"32025000","0.641"
"32130000","0.628"
"32235000","0.6692"
"32340000","0.6634000000000001"
"32445000","0.6584"
"32550000","0.6603"
"32655000","0.6628"
"32760000","0.6434000000000001"
"32865000","0.635"
"32970000","0.6626000000000001"
"33075000","0.6379000000000001"
"33180000","0.6484000000000001"
"33285000","0.6704"
"33390000","0.6494000000000001"
"33495000","0.6446000000000001"
"33600000","0.6353000000000001"
"33705000","0.6141"
"33810000","0.6332"
"33915000","0.6617999999999999"
"34020000","0.6379"
"34125000","0.6485"
"34230000","0.6657000000000001"
"34335000","0.6215999999999999"
"34440000","0.6592"
"34545000","0.6597000000000001"
"34650000","0.6719"
"34755000","0.6664000000000001"
"34860000","0.6847"
"34965000","0.6688"
"35070000","0.6848"
"35175000","0.6628"
"35280000","0.6752999999999999"
"35385000","0.6660999999999999"
"35490000","0.6606000000000001"
"35595000","0.6616000000000001"
"35700000","0.6647000000000001"
"35805000","0.6513"
"35910000","0.6551"
"36015000","0.653"
"36120000","0.6633999999999999"
"36225000","0.6860999999999999"
"36330000","0.6797"
"36435000","0.664"
"36540000","0.674"
"36645000","0.6698"
"36750000","0.6781"
"36855000","0.6939"
"36960000","0.7065"
"37065000","0.6816000000000001"
"37170000","0.6596000000000001"
"37275000","0.673"
"37380000","0.6816"
"37485000","0.6695999999999999"
"37590000","0.6845"
"37695000","0.677"
"37800000","0.6645999999999999"
"37905000","0.6772999999999999"
"38010000","0.6858"
"38115000","0.6757000000000001"
"38220000","0.6865"
"38325000","0.6948"
"38430000","0.6904"
"38535000","0.685"
"38640000","0.6888"
"38745000","0.693"
"38850000","0.6824"
"38955000","0.6745"
"39060000","0.6788"
"39165000","0.6821999999999999"
"39270000","0.6808"
"39375000","0.7054"
"39480000","0.6936"
"39585000","0.7012999999999999"
"39690000","0.7077"
"39795000","0.6975"
"39900000","0.6713"
"40005000","0.6721"
"40110000","0.6868"
"40215000","0.6737000000000001"
"40320000","0.6628999999999999"
"40425000","0.6683"
"40530000","0.6862"
"40635000","0.6755999999999999"
"40740000","0.6680999999999999"
"40845000","0.6845"
"40950000","0.6914000000000001"
"41055000","0.6938"
"41160000","0.7069"
"41265000","0.6885999999999999"
"41370000","0.7058"
"41475000","0.6917000000000001"
"41580000","0.6986"
"41685000","0.706"
"41790000","0.7148"
"41895000","0.6869"
"42000000","0.6998"
"42105000","0.695"
"42210000","0.6828"
"42315000","0.7048"
"42420000","0.71"
"42525000","0.7152000000000001"
"42630000","0.6884"
"42735000","0.7072999999999999"
"42840000","0.7032999999999999"
"42945000","0.7107"
"43050000","0.7076"
"43155000","0.7052"
"43260000","0.716"
"43365000","0.7179000000000001"
"43470000","0.7039000000000001"
"43575000","0.7119000000000001"
"43680000","0.7204"
"43785000","0.7056"
"43890000","0.7139"
"43995000","0.7016"
"44100000","0.7026"
"44205000","0.7021000000000001"
"44310000","0.7148"
"44415000","0.7117"
"44520000","0.6882999999999999"
"44625000","0.6909000000000001"
"44730000","0.6900999999999999"
"44835000","0.6982999999999999"
"44940000","0.6999000000000001"
"45045000","0.7101000000000001"
"45150000","0.7276999999999999"
"45255000","0.6944000000000001"
"45360000","0.6962999999999999"
"45465000","0.7082999999999999"
"45570000","0.718"
"45675000","0.7112"
"45780000","0.723"
"45885000","0.7162000000000001"
"45990000","0.7242999999999999"
"46095000","0.7177"
"46200000","0.7084"
"46305000","0.7276000000000001"
"46410000","0.7182999999999999"
"46515000","0.7308000000000001"
"46620000","0.7255"
"46725000","0.7266"
"46830000","0.7212999999999999"
"46935000","0.717"
"47040000","0.7266"
"47145000","0.7275"
"47250000","0.7011"
"47355000","0.7202999999999999"
"47460000","0.7089"
"47565000","0.7241000000000002"
"47670000","0.7187"
"47775000","0.7048"
"47880000","0.7335"
"47985000","0.7252000000000001"
"48090000","0.703"
"48195000","0.7322000000000001"
"48300000","0.7313999999999999"
"48405000","0.7255"
"48510000","0.7157"
"48615000","0.7259999999999999"
"48720000","0.7288"
"48825000","0.7097"
"48930000","0.7104"
"49035000","0.7260999999999999"
"49140000","0.7404"
"49245000","0.7235999999999999"
"49350000","0.7057"
"49455000","0.7256999999999999"
"49560000","0.7295"
"49665000","0.7382000000000001"
"49770000","0.7194"
"49875000","0.7292"
"49980000","0.7253"
"50085000","0.7202000000000001"
"50190000","0.7263"
"50295000","0.7194"
"50400000","0.7181000000000001"
"50505000","0.7248"
"50610000","0.7342000000000001"
"50715000","0.7259000000000001"
"50820000","0.7167"
"50925000","0.7342000000000001"
"51030000","0.7234"
"51135000","0.7543"
"51240000","0.7188"
"51345000","0.7152000000000001"
"51450000","0.7285"
"51555000","0.7272000000000001"
"51660000","0.7473"
"51765000","0.7533"
"51870000","0.7437"
"51975000","0.7439000000000001"
"52080000","0.7518"
"52185000","0.7462"
"52290000","0.7413"
"52395000","0.7520999999999999"
"52500000","0.7481"
"52605000","0.7399"
"52710000","0.7581"
"52815000","0.7374"
"52920000","0.7497"
"53025000","0.7490999999999999"
"53130000","0.7591"
"53235000","0.7462000000000001"
"53340000","0.7342000000000001"
"53445000","0.7456999999999999"
"53550000","0.762"
"53655000","0.7695"
"53760000","0.7673"
"53865000","0.7635"
"53970000","0.7601"
"54075000","0.7787999999999999"
"54180000","0.7757999999999999"
"54285000","0.7723"
"54390000","0.7671"
"54495000","0.7764"
"54600000","0.7757000000000001"
"54705000","0.7712"
"54810000","0.7777000000000001"
"54915000","0.7865"
"55020000","0.7971"
"55125000","0.772"
"55230000","0.7760999999999999"
"55335000","0.7816"
"55440000","0.782"
"55545000","0.7844"
"55650000","0.7967000000000001"
"55755000","0.7714"
"55860000","0.7828999999999999"
"55965000","0.7842"
"56070000","0.7899"
"56175000","0.7991"
"56280000","0.7617"
"56385000","0.784"
"56490000","0.7793000000000001"
"56595000","0.7885"
"56700000","0.7933"
"56805000","0.7857999999999999"
"56910000","0.7918"
"57015000","0.7825"
"57120000","0.7975999999999999"
"57225000","0.7952"
"57330000","0.8006"
"57435000","0.7909"
"57540000","0.7662"
"57645000","0.791"
"57750000","0.7774000000000001"
"57855000","0.8022"
"57960000","0.795"
"58065000","0.8142"
"58170000","0.7938"
"58275000","0.8012"
"58380000","0.7831"
"58485000","0.7905999999999999"
"58590000","0.8075"
"58695000","0.8045999999999999"
"58800000","0.8111"
"58905000","0.8184000000000001"
"59010000","0.8092"
"59115000","0.8079000000000001"
"59220000","0.8104000000000001"
"59325000","0.812"
"59430000","0.8295"
"59535000","0.8218"
"59640000","0.7990999999999999"
"59745000","0.8184"
"59850000","0.8059"
"59955000","0.8308"
"60060000","0.8247000000000001"
"60165000","0.8218"
"60270000","0.8029"
"60375000","0.8167000000000001"
"60480000","0.8057000000000001"
"60585000","0.7973"
"60690000","0.8159"
"60795000","0.8184000000000001"
"60900000","0.81"
"61005000","0.8128"
"61110000","0.8079000000000001"
"61215000","0.8172999999999999"
"61320000","0.8197"
"61425000","0.7930999999999999"
"61530000","0.8172999999999999"
"61635000","0.8182"
"61740000","0.817"
"61845000","0.8318"
"61950000","0.8292"
"62055000","0.8172"
"62160000","0.8134"
"62265000","0.8149000000000001"
"62370000","0.8077000000000001"
"62475000","0.8147000000000001"
"62580000","0.8137000000000001"
"62685000","0.822"
"62790000","0.8247000000000001"
"62895000","0.8366"
"63000000","0.8267"
"63105000","0.8228"
"63210000","0.8347"
"63315000","0.8495"
"63420000","0.8242"
"63525000","0.8197000000000001"
"63630000","0.8367"
"63735000","0.8397"
"63840000","0.8411000000000001"
"63945000","0.8292999999999999"
"64050000","0.8375999999999999"
"64155000","0.8362"
"64260000","0.8218000000000001"
"64365000","0.838"
"64470000","0.833"
"64575000","0.8302"
"64680000","0.8419"
"64785000","0.8485"
"64890000","0.8429000000000001"
"64995000","0.8336"
"65100000","0.852"
"65205000","0.7918999999999999"
"65310000","0.8274"
"65415000","0.8292"
"65520000","0.8377"
"65625000","0.8415"
"65730000","0.8513999999999999"
"65835000","0.8302999999999999"
"65940000","0.8292999999999999"
"66045000","0.8387"
"66150000","0.8466"
"66255000","0.8445"
"66360000","0.8482999999999999"
"66465000","0.8522000000000001"
"66570000","0.8278"
"66675000","0.8542000000000001"
"66780000","0.8469"
"66885000","0.8593000000000001"
"66990000","0.8603999999999999"
"67095000","0.8367"
"67200000","0.8432"
"67305000","0.8471000000000001"
"67410000","0.8395"
"67515000","0.8494"
"67620000","0.8485"
"67725000","0.8443"
"67830000","0.8448999999999999"
"67935000","0.8456"
"68040000","0.8432999999999999"
"68145000","0.8676"
"68250000","0.8451"
"68355000","0.8525999999999999"
"68460000","0.8542000000000001"
"68565000","0.8539000000000001"
"68670000","0.8593999999999999"
"68775000","0.8587"
"68880000","0.8452000000000001"
"68985000","0.8570999999999999"
"69090000","0.8513"
"69195000","0.8540999999999999"
"69300000","0.8528"
"69405000","0.8727999999999999"
"69510000","0.8775"
"69615000","0.8695999999999999"
"69720000","0.8563"
"69825000","0.8507"
"69930000","0.8615"
"70035000","0.8655"
"70140000","0.8405"
"70245000","0.8423999999999999"
"70350000","0.8546"
"70455000","0.8596"
"70560000","0.8705999999999999"
"70665000","0.8562000000000001"
"70770000","0.8462999999999999"
"70875000","0.8713"
"70980000","0.8610000000000001"
"71085000","0.8641"
"71190000","0.8737999999999999"
"71295000","0.8803000000000001"
"71400000","0.8865999999999999"
"71505000","0.8724"
"71610000","0.8666"
"71715000","0.874"
"71820000","0.8525"
"71925000","0.8834"
"72030000","0.8606"
"72135000","0.8637"
"72240000","0.8825999999999999"
"72345000","0.865"
"72450000","0.8627999999999999"
"72555000","0.87"
"72660000","0.8568"
"72765000","0.8655999999999999"
"72870000","0.8605"
"72975000","0.8625"
"73080000","0.875"
"73185000","0.871"
"73290000","0.8636"
"73395000","0.8479000000000001"
"73500000","0.8696"
"73605000","0.8655"
"73710000","0.8548"
"73815000","0.8559000000000001"
"73920000","0.8792000000000001"
"74025000","0.8836"
"74130000","0.8765"
"74235000","0.8727999999999999"
"74340000","0.8794"
"74445000","0.8833999999999999"
"74550000","0.8824"
"74655000","0.8927999999999999"
"74760000","0.8736"
"74865000","0.8759"
"74970000","0.8993"
"75075000","0.8912"
"75180000","0.8787999999999999"
"75285000","0.871"
"75390000","0.8912"
"75495000","0.872"
"75600000","0.882"
"75705000","0.8997"
"75810000","0.8824000000000001"
"75915000","0.8684"
"76020000","0.8831"
"76125000","0.8957999999999999"
"76230000","0.8795"
"76335000","0.8904"
"76440000","0.8831"
"76545000","0.896"
"76650000","0.8857999999999999"
"76755000","0.8931"
"76860000","0.8931999999999999"
"76965000","0.8943"
"77070000","0.8925"
"77175000","0.8852"
"77280000","0.9064"
"77385000","0.8863"
"77490000","0.8839"
"77595000","0.9036"
"77700000","0.8816"
"77805000","0.9044"
"77910000","0.8662000000000001"
"78015000","0.8777999999999999"
"78120000","0.8769"
"78225000","0.8944000000000001"
"78330000","0.8893"
"78435000","0.8931"
"78540000","0.8993"
"78645000","0.8849"
"78750000","0.9073"
"78855000","0.9015"
"78960000","0.9068"
"79065000","0.9023"
"79170000","0.8938"
"79275000","0.8899"
"79380000","0.9056"
"79485000","0.8847999999999999"
"79590000","0.9056"
"79695000","0.9038"
"79800000","0.8845"
"79905000","0.8994"
"80010000","0.8961"
"80115000","0.9022"
"80220000","0.8764"
"80325000","0.9024"
"80430000","0.8944000000000001"
"80535000","0.8932"
"80640000","0.9072"
"80745000","0.8897"
"80850000","0.8993"
"80955000","0.9107"
"81060000","0.9094"
"81165000","0.911"
"81270000","0.912"
"81375000","0.8876000000000001"
"81480000","0.8965"
"81585000","0.8865"
"81690000","0.8912"
"81795000","0.8837999999999999"
"81900000","0.913"
"82005000","0.9074"
"82110000","0.8950999999999999"
"82215000","0.885"
"82320000","0.8935"
"82425000","0.9016"
"82530000","0.9004"
"82635000","0.8531"
"82740000","0.8475"
"82845000","0.8832000000000001"
"82950000","0.8821"
"83055000","0.8769000000000001"
"83160000","0.903"
"83265000","0.8951"
"83370000","0.9124"
"83475000","0.8872000000000001"
"83580000","0.8984"
"83685000","0.8949"
"83790000","0.9059"
"83895000","0.8853"
"84000000","0.8887999999999999"
"84105000","0.8907"
"84210000","0.8943"
"84315000","0.8976000000000001"
"84420000","0.902"
"84525000","0.8973"
"84630000","0.8995"
"84735000","0.9099"
"84840000","0.9006000000000001"
"84945000","0.8949"
"85050000","0.9042"
"85155000","0.9068"
"85260000","0.9009"
"85365000","0.9022"
"85470000","0.8964000000000001"
"85575000","0.8935"
"85680000","0.8632000000000001"
"85785000","0.8985"
"85890000","0.9041"
"85995000","0.9074"
"86100000","0.875"
"86205000","0.8675"
"86310000","0.8836"
"86415000","0.8715"
"86520000","0.8774"
"86625000","0.8879000000000001"
"86730000","0.9035"
"86835000","0.8944"
"86940000","0.886"
"87045000","0.8917999999999999"
"87150000","0.8878"
"87255000","0.9033"
"87360000","0.8996000000000001"
"87465000","0.8889"
"87570000","0.8879"
"87675000","0.8954"
"87780000","0.9"
"87885000","0.9107"
"87990000","0.9112"
"88095000","0.9121"
"88200000","0.9115"
"88305000","0.9031"
"88410000","0.8991999999999999"
"88515000","0.9085"
"88620000","0.9106"
"88725000","0.91"
"88830000","0.8907999999999999"
"88935000","0.8890999999999999"
"89040000","0.9074"
"89145000","0.898"
"89250000","0.8993"
"89355000","0.9046"
"89460000","0.9047"
"89565000","0.9073"
"89670000","0.8922"
"89775000","0.8961999999999999"
"89880000","0.8928"
"89985000","0.9112"
"90090000","0.9162"
"90195000","0.901"
"90300000","0.9125"
"90405000","0.9316"
"90510000","0.913"
"90615000","0.9146"
"90720000","0.9156"
"90825000","0.9146"
"90930000","0.9153"
"91035000","0.9219"
"91140000","0.9237"
"91245000","0.9279"
"91350000","0.9263"
"91455000","0.9427"
"91560000","0.9188"
"91665000","0.9217"
"91770000","0.9315"
"91875000","0.9227"
"91980000","0.9224"
"92085000","0.9288"
"92190000","0.9216"
"92295000","0.9281"
"92400000","0.9106"
"92505000","0.9188"
"92610000","0.9069"
"92715000","0.9232"
"92820000","0.9255"
"92925000","0.9138"
"93030000","0.9259"
"93135000","0.9139"
"93240000","0.9031"
"93345000","0.9158"
"93450000","0.8926999999999999"
"93555000","0.9173"
"93660000","0.9104"
"93765000","0.9157"
"93870000","0.9051"
"93975000","0.8956000000000002"
"94080000","0.9097"
"94185000","0.8932"
"94290000","0.9174"
"94395000","0.9182"
"94500000","0.9233"
"94605000","0.9264"
"94710000","0.9042"
"94815000","0.9152"
"94920000","0.9295"
"95025000","0.9211"
"95130000","0.912"
"95235000","0.9229"
"95340000","0.9285"
"95445000","0.9124"
"95550000","0.9269"
"95655000","0.9233"
"95760000","0.9199"
"95865000","0.9227"
"95970000","0.9285"
"96075000","0.9247"
"96180000","0.923"
"96285000","0.9238"
"96390000","0.9155"
"96495000","0.9149"
"96600000","0.9383"
"96705000","0.9195"
"96810000","0.9143"
"96915000","0.915"
"97020000","0.9266"
"97125000","0.926"
"97230000","0.9371"
"97335000","0.9145"
"97440000","0.9133"
"97545000","0.9027"
"97650000","0.9078"
"97755000","0.9104"
"97860000","0.9143"
"97965000","0.9266"
"98070000","0.9149"
"98175000","0.884"
"98280000","0.908"
"98385000","0.9188"
"98490000","0.928"
"98595000","0.9244"
"98700000","0.9234"
"98805000","0.9197"
"98910000","0.9322"
"99015000","0.9396"
"99120000","0.9302"
"99225000","0.9243"
"99330000","0.9352"
"99435000","0.923"
"99540000","0.9485"
"99645000","0.9292"
"99750000","0.9399"
"99855000","0.935"
"99960000","0.9387"
"100065000","0.9363"
"100170000","0.9404"
"100275000","0.9458"
"100380000","0.9374"
"100485000","0.9331"
"100590000","0.9381"
"100695000","0.9345"
"100800000","0.9244"
"100905000","0.9343"
"101010000","0.9325"
"101115000","0.9132"
"101220000","0.9325"
"101325000","0.9313"
"101430000","0.9216"
"101535000","0.9392"
"101640000","0.9428"
"101745000","0.9388"
"101850000","0.9342"
"101955000","0.9394"
"102060000","0.9408"
"102165000","0.9429"
"102270000","0.9284"
"102375000","0.9342"
"102480000","0.9426"
"102585000","0.9394"
"102690000","0.9386"
"102795000","0.935"
"102900000","0.9341"
"103005000","0.9435"
"103110000","0.9384"
"103215000","0.9326"
"103320000","0.9343"
"103425000","0.9283"
"103530000","0.9363"
"103635000","0.9451"
"103740000","0.9382"
"103845000","0.9267"
"103950000","0.9396"
"104055000","0.931"
"104160000","0.9372"
"104265000","0.9283"
"104370000","0.9398"
"104475000","0.9341"
"104580000","0.9387"
"104685000","0.933"
"104790000","0.9242"
"104895000","0.9305"
"105000000","0.9403"
"105105000","0.9235"
"105210000","0.9364"
"105315000","0.9439"
"105420000","0.9525"
"105525000","0.9516"
"105630000","0.9395"
"105735000","0.9335"
"105840000","0.9225"
"105945000","0.9384"
"106050000","0.9457"
"106155000","0.9447"
"106260000","0.9475"
"106365000","0.9501"
"106470000","0.9388"
"106575000","0.9386"
"106680000","0.9419"
"106785000","0.9324"
"106890000","0.9431"
"106995000","0.951"
"107100000","0.9524"
"107205000","0.9561"
"107310000","0.9572"
"107415000","0.9513"
"107520000","0.9447"
"107625000","0.9459"
"107730000","0.9338"
"107835000","0.9424"
"107940000","0.9462"
"108045000","0.9497"
"108150000","0.9404"
"108255000","0.9433"
"108360000","0.9404"
"108465000","0.945"
"108570000","0.9482"
"108675000","0.9486"
"108780000","0.9233"
"108885000","0.9298"
"108990000","0.9308"
"109095000","0.9399"
"109200000","0.9386"
"109305000","0.9436"
"109410000","0.9425"
"109515000","0.9487"
"109620000","0.9456"
"109725000","0.9497"
"109830000","0.944"
"109935000","0.949"
"110040000","0.9474"
"110145000","0.9527"
"110250000","0.9528"
"110355000","0.9549"
"110460000","0.9522"
"110565000","0.953"
"110670000","0.9327"
"110775000","0.9461"
"110880000","0.9427"
"110985000","0.9603"
"111090000","0.9561"
"111195000","0.9564"
"111300000","0.9613"
"111405000","0.9387"
"111510000","0.9557"
"111615000","0.9536"
"111720000","0.9499"
"111825000","0.9633"
"111930000","0.9541"
"112035000","0.9445"
"112140000","0.9521"
"112245000","0.9608"
"112350000","0.9499"
"112455000","0.9559"
"112560000","0.9633"
"112665000","0.9177"
"112770000","0.9243"
"112875000","0.9381"
"112980000","0.9473"
"113085000","0.9479"
"113190000","0.9351"
"113295000","0.9441"
"113400000","0.9448"
"113505000","0.9413"
"113610000","0.9507"
"113715000","0.9504"
"113820000","0.9642"
"113925000","0.9576"
"114030000","0.9614"
"114135000","0.9513"
"114240000","0.958"
"114345000","0.9569"
"114450000","0.9596"
"114555000","0.9565"
"114660000","0.9504"
"114765000","0.9451"
"114870000","0.9485"
"114975000","0.9484"
"115080000","0.9625"
"115185000","0.9561"
"115290000","0.9486"
"115395000","0.9472"
"115500000","0.957"
"115605000","0.9565"
"115710000","0.9616"
"115815000","0.9545"
"115920000","0.9525"
"116025000","0.9582"
"116130000","0.9605"
"116235000","0.9414"
"116340000","0.9506"
"116445000","0.9564"
"116550000","0.9557"
"116655000","0.9568"
"116760000","0.9563"
"116865000","0.9618"
"116970000","0.9451"
"117075000","0.947"
"117180000","0.9468"
"117285000","0.9563"
"117390000","0.962"
"117495000","0.9504"
"117600000","0.9639"
"117705000","0.9449"
"117810000","0.9598"
"117915000","0.9517"
"118020000","0.9461"
"118125000","0.9453"
"118230000","0.9483"
"118335000","0.9492"
"118440000","0.9442"
"118545000","0.9484"
"118650000","0.951"
"118755000","0.9585"
"118860000","0.9528"
"118965000","0.9572"
"119070000","0.9537"
"119175000","0.9556"
"119280000","0.9614"
"119385000","0.9642"
"119490000","0.9458"
"119595000","0.9534"
"119700000","0.9527"
"119805000","0.9542"
"119910000","0.9556"
"120015000","0.9585"
"120120000","0.9515"
"120225000","0.9351"
"120330000","0.9375"
"120435000","0.9435"
"120540000","0.9437"
"120645000","0.9542"
"120750000","0.9414"
"120855000","0.9635"
"120960000","0.9465"
"121065000","0.9477"
"121170000","0.9533"
"121275000","0.9613"
"121380000","0.9598"
"121485000","0.9497"
"121590000","0.9405"
"121695000","0.9552"
"121800000","0.9573"
"121905000","0.9573"
"122010000","0.9633"
"122115000","0.9513"
"122220000","0.9532"
"122325000","0.9484"
"122430000","0.9557"
"122535000","0.9556"
"122640000","0.9577"
"122745000","0.9458"
"122850000","0.9489"
"122955000","0.9167"
"123060000","0.9245"
"123165000","0.9257"
"123270000","0.9525"
"123375000","0.9435"
"123480000","0.9468"
"123585000","0.9564"
"123690000","0.9521"
"123795000","0.945"
"123900000","0.9469"
"124005000","0.9524"
"124110000","0.9612"
"124215000","0.9564"
