"Step","mixdecay4n8_finalversion_seed3 - 8cover_rate"
"66095400","0.9463"
"66200400","0.941625"
"66305400","0.952325"
"66410400","0.95265"
"66515400","0.947575"
"66620400","0.951275"
"66725400","0.9452"
"66830400","0.93955"
"66935400","0.951475"
"67040400","0.943725"
"67145400","0.940175"
"67250400","0.94685"
"67355400","0.9526"
"67460400","0.962"
"67565400","0.9377"
"67670400","0.938725"
"67775400","0.9334"
"67880400","0.942525"
"67985400","0.943525"
"68090400","0.952675"
"68195400","0.956175"
"68300400","0.962475"
"68405400","0.962975"
"68510400","0.9577"
"68615400","0.963275"
"68720400","0.960475"
"68825400","0.958"
"68930400","0.950975"
"69035400","0.958"
"69140400","0.957825"
"69245400","0.95255"
"69350400","0.94965"
"69455400","0.9635"
"69560400","0.9692"
"69665400","0.9609"
"69770400","0.96365"
"69875400","0.961225"
"69980400","0.96145"
"70085400","0.9439"
"70190400","0.94"
"70295400","0.951375"
"70400400","0.944475"
"70505400","0.946075"
"70610400","0.9484"
"70715400","0.949275"
"70820400","0.957975"
"70925400","0.9537"
"71030400","0.959125"
"71135400","0.95255"
"71240400","0.95775"
"71345400","0.963075"
"71450400","0.963075"
"71555400","0.9673"
"71660400","0.971925"
"71765400","0.9691"
"71870400","0.969225"
"71975400","0.968825"
"72080400","0.970125"
"72185400","0.973325"
"72290400","0.971525"
"72395400","0.976625"
"72500400","0.978225"
"72605400","0.978125"
"72710400","0.974175"
"72815400","0.980975"
"72920400","0.982675"
"73025400","0.9803"
"73130400","0.9808"
"73235400","0.983"
"73340400","0.974"
"73445400","0.9788"
"73550400","0.985475"
"73655400","0.9806"
"73760400","0.981075"
"73865400","0.980275"
"73970400","0.9774"
"74075400","0.9778"
"74180400","0.9746"
"74285400","0.97995"
"74390400","0.9795"
"74495400","0.9803999999999998"
"74600400","0.979425"
"74705400","0.974075"
"74810400","0.9687"
