"Step","tech2_sp3_small_asym_seed3 - cover_rate_5step"
"20475000","0.036"
"20580000","0.0416"
"20685000","0.044"
"20790000","0.0345"
"20895000","0.053"
"21000000","0.08080000000000001"
"21105000","0.06609999999999999"
"21210000","0.0697"
"21315000","0.11429999999999998"
"21420000","0.1461"
"21525000","0.13789999999999997"
"21630000","0.1847"
"21735000","0.2232"
"21840000","0.2503"
"21945000","0.2256"
"22050000","0.2176"
"22155000","0.25560000000000005"
"22260000","0.2924"
"22365000","0.29369999999999996"
"22470000","0.30810000000000004"
"22575000","0.27829999999999994"
"22680000","0.272"
"22785000","0.2743"
"22890000","0.32"
"22995000","0.2871"
"23100000","0.28559999999999997"
"23205000","0.3232"
"23310000","0.2883"
"23415000","0.237"
"23520000","0.26389999999999997"
"23625000","0.2392"
"23730000","0.2205"
"23835000","0.2445"
"23940000","0.2647"
"24045000","0.26870000000000005"
"24150000","0.2466"
"24255000","0.26830000000000004"
"24360000","0.2393"
"24465000","0.2195"
"24570000","0.2764"
"24675000","0.28540000000000004"
"24780000","0.2441"
"24885000","0.31210000000000004"
"24990000","0.29479999999999995"
"25095000","0.2451"
"25200000","0.1966"
"25305000","0.2031"
"25410000","0.2705"
"25515000","0.2824"
"25620000","0.2658"
"25725000","0.2827"
"25830000","0.31810000000000005"
"25935000","0.2984"
"26040000","0.30229999999999996"
"26145000","0.3478"
"26250000","0.32970000000000005"
"26355000","0.3708"
"26460000","0.3857"
"26565000","0.3781000000000001"
"26670000","0.3834"
"26775000","0.3802"
"26880000","0.4372"
"26985000","0.4039"
"27090000","0.3996"
"27195000","0.3725"
"27300000","0.34079999999999994"
"27405000","0.3416"
"27510000","0.35440000000000005"
"27615000","0.32889999999999997"
"27720000","0.3195"
"27825000","0.3526"
"27930000","0.344"
"28035000","0.3381"
"28140000","0.28730000000000006"
"28245000","0.31389999999999996"
"28350000","0.3271"
"28455000","0.33070000000000005"
"28560000","0.351"
"28665000","0.3927"
"28770000","0.3411"
"28875000","0.32089999999999996"
"28980000","0.30689999999999995"
"29085000","0.2995"
"29190000","0.3613"
"29295000","0.3686"
"29400000","0.3798"
"29505000","0.40379999999999994"
"29610000","0.354"
"29715000","0.4205"
"29820000","0.3825"
"29925000","0.329"
"30030000","0.3676"
"30135000","0.3835"
"30240000","0.4054"
"30345000","0.3858"
"30450000","0.3736"
"30555000","0.372"
"30660000","0.4017"
"30765000","0.3909"
"30870000","0.3911"
"30975000","0.403"
"31080000","0.3929"
"31185000","0.367"
"31290000","0.32430000000000003"
"31395000","0.35929999999999995"
"31500000","0.3445"
"31605000","0.3772"
"31710000","0.4064"
"31815000","0.4434"
"31920000","0.4093"
"32025000","0.3733"
"32130000","0.3912"
"32235000","0.4125"
"32340000","0.4377"
"32445000","0.4033"
"32550000","0.4353999999999999"
"32655000","0.4439"
"32760000","0.4795"
"32865000","0.4816"
"32970000","0.47079999999999994"
"33075000","0.4599"
"33180000","0.4559"
"33285000","0.4449"
"33390000","0.4562"
"33495000","0.4298"
"33600000","0.4831"
"33705000","0.4602"
"33810000","0.4853"
"33915000","0.482"
"34020000","0.508"
"34125000","0.4582000000000001"
"34230000","0.4590999999999999"
"34335000","0.42"
"34440000","0.44"
"34545000","0.4099"
"34650000","0.3822"
"34755000","0.40970000000000006"
"34860000","0.4054"
"34965000","0.4585"
"35070000","0.408"
"35175000","0.417"
"35280000","0.4711"
"35385000","0.461"
"35490000","0.4591"
"35595000","0.453"
"35700000","0.481"
"35805000","0.4507"
"35910000","0.4481"
"36015000","0.4498000000000001"
"36120000","0.45"
"36225000","0.4842999999999999"
"36330000","0.471"
"36435000","0.4368"
"36540000","0.4161"
"36645000","0.4665"
"36750000","0.4555"
"36855000","0.46179999999999993"
"36960000","0.45359999999999995"
"37065000","0.46279999999999993"
"37170000","0.4822"
"37275000","0.4495"
"37380000","0.432"
"37485000","0.4148"
"37590000","0.4368"
"37695000","0.4306"
"37800000","0.4453"
"37905000","0.41220000000000007"
"38010000","0.4443"
"38115000","0.4629"
"38220000","0.458"
"38325000","0.4764000000000001"
"38430000","0.4998"
"38535000","0.4988"
"38640000","0.5191999999999999"
"38745000","0.5101"
"38850000","0.4245"
"38955000","0.4653"
"39060000","0.4729"
"39165000","0.483"
"39270000","0.4681"
"39375000","0.4719"
"39480000","0.5089"
"39585000","0.4731"
"39690000","0.508"
"39795000","0.5112"
"39900000","0.505"
"40005000","0.5252"
"40110000","0.512"
"40215000","0.4597"
"40320000","0.5074000000000001"
"40425000","0.5231999999999999"
"40530000","0.5235"
"40635000","0.5312"
"40740000","0.5167"
"40845000","0.462"
"40950000","0.4673"
"41055000","0.5265"
"41160000","0.5337000000000001"
"41265000","0.5582999999999999"
"41370000","0.4881"
"41475000","0.4572"
"41580000","0.5227999999999999"
"41685000","0.5547000000000001"
"41790000","0.5748"
"41895000","0.5979000000000001"
"42000000","0.5972999999999999"
"42105000","0.5341"
"42210000","0.5922999999999999"
"42315000","0.6366"
"42420000","0.6336"
"42525000","0.65"
"42630000","0.6392"
"42735000","0.6248999999999999"
"42840000","0.634"
"42945000","0.6049"
"43050000","0.6152000000000001"
"43155000","0.588"
"43260000","0.6113"
"43365000","0.6194"
"43470000","0.6085"
"43575000","0.5847"
"43680000","0.5718"
"43785000","0.5581"
"43890000","0.5824"
"43995000","0.5849000000000001"
"44100000","0.5733"
"44205000","0.4545"
"44310000","0.436"
"44415000","0.3799"
"44520000","0.3665"
"44625000","0.2625"
"44730000","0.3846"
"44835000","0.32209999999999994"
"44940000","0.4207"
"45045000","0.3925"
"45150000","0.4083"
"45255000","0.4537"
"45360000","0.5136000000000001"
"45465000","0.4885"
"45570000","0.5351"
"45675000","0.6670999999999999"
"45780000","0.6391"
"45885000","0.6364"
"45990000","0.6121"
"46095000","0.5922000000000001"
"46200000","0.5714"
"46305000","0.6704000000000001"
"46410000","0.6681000000000001"
"46515000","0.6807000000000001"
"46620000","0.7002"
"46725000","0.6725"
"46830000","0.6369000000000001"
"46935000","0.6299"
"47040000","0.604"
"47145000","0.515"
"47250000","0.4785"
"47355000","0.503"
"47460000","0.5197"
"47565000","0.3965"
"47670000","0.348"
"47775000","0.3742"
"47880000","0.3315"
"47985000","0.3935"
"48090000","0.3919"
"48195000","0.43"
"48300000","0.4413"
"48405000","0.4452"
"48510000","0.4326"
"48615000","0.4896999999999999"
"48720000","0.49799999999999994"
"48825000","0.6210999999999999"
"48930000","0.5985"
"49035000","0.5463"
"49140000","0.5373"
"49245000","0.432"
"49350000","0.2849"
"49455000","0.377"
"49560000","0.4474"
"49665000","0.3201"
"49770000","0.3699"
"49875000","0.4481"
"49980000","0.4174"
"50085000","0.4531"
"50190000","0.5485"
"50295000","0.4637"
"50400000","0.4031"
"50505000","0.5792999999999999"
"50610000","0.5324000000000001"
"50715000","0.4937"
"50820000","0.5177999999999999"
"50925000","0.5662999999999999"
"51030000","0.6127"
"51135000","0.5899000000000001"
"51240000","0.6478"
"51345000","0.6605999999999999"
"51450000","0.745"
"51555000","0.7580999999999999"
"51660000","0.7635"
"51765000","0.7567999999999999"
"51870000","0.7545"
"51975000","0.7541"
"52080000","0.7742"
"52185000","0.7375"
"52290000","0.7524000000000001"
"52395000","0.7547999999999999"
"52500000","0.6524000000000001"
"52605000","0.6365"
"52710000","0.6098"
"52815000","0.5894000000000001"
"52920000","0.7966"
"53025000","0.8358"
"53130000","0.8395999999999999"
"53235000","0.8277"
"53340000","0.7682"
"53445000","0.7413"
"53550000","0.7267"
"53655000","0.7944"
"53760000","0.8034000000000001"
"53865000","0.7896"
"53970000","0.7822"
"54075000","0.7639999999999999"
"54180000","0.7587"
"54285000","0.68"
"54390000","0.7161"
"54495000","0.6170999999999999"
"54600000","0.7327"
"54705000","0.6304000000000001"
"54810000","0.633"
"54915000","0.663"
"55020000","0.6435"
"55125000","0.6902999999999999"
"55230000","0.7276"
"55335000","0.811"
"55440000","0.8295"
"55545000","0.7905999999999999"
"55650000","0.7828999999999999"
"55755000","0.7709000000000001"
"55860000","0.7643"
"55965000","0.7333"
"56070000","0.7133999999999999"
"56175000","0.6520999999999999"
"56280000","0.6104"
"56385000","0.5881"
"56490000","0.47520000000000007"
"56595000","0.445"
"56700000","0.4884"
"56805000","0.57"
"56910000","0.5340999999999999"
"57015000","0.6373000000000001"
"57120000","0.6243999999999998"
"57225000","0.6651"
"57330000","0.6558999999999999"
"57435000","0.5892000000000001"
"57540000","0.7727"
"57645000","0.785"
"57750000","0.7782"
"57855000","0.7296000000000001"
"57960000","0.7729"
"58065000","0.6872999999999999"
"58170000","0.6077"
"58275000","0.6566000000000001"
"58380000","0.6412"
"58485000","0.7679000000000001"
"58590000","0.7165999999999999"
"58695000","0.6252000000000001"
"58800000","0.6752"
"58905000","0.6467"
"59010000","0.6263"
"59115000","0.5982000000000001"
"59220000","0.6111"
"59325000","0.5480999999999999"
"59430000","0.5828"
"59535000","0.6091"
"59640000","0.6372000000000001"
"59745000","0.6059000000000001"
"59850000","0.6527000000000001"
"59955000","0.6307"
"60060000","0.5455"
"60165000","0.5515999999999999"
"60270000","0.4628"
"60375000","0.49290000000000006"
"60480000","0.4326"
"60585000","0.3717"
"60690000","0.3605"
"60795000","0.6402"
"60900000","0.592"
"61005000","0.5567"
"61110000","0.5149000000000001"
"61215000","0.5015"
"61320000","0.5290999999999999"
"61425000","0.5710999999999999"
"61530000","0.5186999999999999"
"61635000","0.4363999999999999"
"61740000","0.4101"
"61845000","0.4972"
"61950000","0.4532000000000001"
"62055000","0.4134"
"62160000","0.40980000000000005"
"62265000","0.4081"
"62370000","0.4832"
"62475000","0.564"
"62580000","0.5588"
"62685000","0.6624"
"62790000","0.6008"
"62895000","0.6078"
"63000000","0.6807000000000001"
"63105000","0.6795"
"63210000","0.6276"
"63315000","0.526"
"63420000","0.4938"
"63525000","0.5407000000000001"
"63630000","0.6456"
"63735000","0.6546000000000001"
"63840000","0.6868"
"63945000","0.7838999999999999"
"64050000","0.8701"
"64155000","0.8668999999999999"
"64260000","0.8575999999999999"
"64365000","0.8960999999999999"
"64470000","0.8478"
"64575000","0.8434"
"64680000","0.8867"
"64785000","0.9097"
"64890000","0.9327"
"64995000","0.9415"
"65100000","0.9366"
"65205000","0.9435"
"65310000","0.9527"
"65415000","0.9549"
"65520000","0.9461"
"65625000","0.9556"
"65730000","0.9521"
"65835000","0.9477"
"65940000","0.9604"
"66045000","0.9624"
"66150000","0.9542"
"66255000","0.9633"
"66360000","0.968"
"66465000","0.9763"
"66570000","0.9755"
"66675000","0.9714"
"66780000","0.9748"
"66885000","0.9815"
"66990000","0.9747"
"67095000","0.959"
"67200000","0.9813"
"67305000","0.9768"
"67410000","0.9811"
"67515000","0.9797"
"67620000","0.9763"
"67725000","0.9831"
"67830000","0.9873"
"67935000","0.9777"
"68040000","0.9817"
"68145000","0.9847"
"68250000","0.9849"
"68355000","0.9865"
"68460000","0.9755"
"68565000","0.9827"
"68670000","0.9837"
"68775000","0.9817"
"68880000","0.9754"
"68985000","0.9773"
"69090000","0.9765"
"69195000","0.981"
"69300000","0.9816"
"69405000","0.9818"
"69510000","0.9854"
"69615000","0.9871"
"69720000","0.9848"
"69825000","0.9785"
"69930000","0.9805"
"70035000","0.982"
"70140000","0.9788"
"70245000","0.9829"
"70350000","0.9849"
"70455000","0.9786"
"70560000","0.9838"
"70665000","0.9884"
"70770000","0.981"
"70875000","0.981"
"70980000","0.986"
"71085000","0.985"
"71190000","0.9897"
"71295000","0.9762"
"71400000","0.9713"
"71505000","0.9744"
"71610000","0.9769"
"71715000","0.98"
"71820000","0.9768"
"71925000","0.9815"
"72030000","0.9843"
"72135000","0.986"
"72240000","0.9818"
"72345000","0.982"
"72450000","0.9857"
"72555000","0.9873"
"72660000","0.9772"
"72765000","0.9761"
"72870000","0.9848"
"72975000","0.9845"
"73080000","0.9808"
"73185000","0.9846"
"73290000","0.988"
"73395000","0.9897"
"73500000","0.9888"
"73605000","0.9897"
"73710000","0.9864"
"73815000","0.9868"
"73920000","0.9891"
"74025000","0.9888"
"74130000","0.9887"
"74235000","0.9883"
"74340000","0.9864"
"74445000","0.9842"
"74550000","0.99"
"74655000","0.9845"
"74760000","0.9829"
"74865000","0.9877"
"74970000","0.9842"
"75075000","0.9882"
"75180000","0.9837"
"75285000","0.9836"
"75390000","0.9807"
"75495000","0.9855"
"75600000","0.9854"
"75705000","0.9873999999999998"
"75810000","0.9845"
"75915000","0.9869"
"76020000","0.9906"
"76125000","0.9842"
"76230000","0.9904"
"76335000","0.9795"
"76440000","0.989"
"76545000","0.9855"
"76650000","0.9811"
"76755000","0.9903"
"76860000","0.9895"
"76965000","0.9905"
"77070000","0.9893"
"77175000","0.9881"
"77280000","0.9851"
"77385000","0.9919"
"77490000","0.9907"
"77595000","0.9917"
"77700000","0.9887"
"77805000","0.9887"
"77910000","0.9881"
"78015000","0.9857"
"78120000","0.9879"
"78225000","0.988"
"78330000","0.9894"
"78435000","0.9874"
"78540000","0.9884"
"78645000","0.9867"
"78750000","0.9882"
