"Step","gan_pb_4agents_seed2 - cover_rate_1step"
"44160000","0.107"
"44280000","0.098"
"44400000","0.102"
"44520000","0.077"
"44640000","0.099"
"44760000","0.08"
"44880000","0.101"
"45000000","0.092"
"45120000","0.099"
"45240000","0.1005"
"45360000","0.0935"
"45480000","0.085"
"45600000","0.0935"
"45720000","0.0975"
"45840000","0.0905"
"45960000","0.073"
"46080000","0.1035"
"46200000","0.099"
"46320000","0.102"
"46440000","0.0945"
"46560000","0.1085"
"46680000","0.0975"
"46800000","0.098"
"46920000","0.1025"
"47040000","0.1025"
"47160000","0.1065"
"47280000","0.1045"
"47400000","0.1075"
"47520000","0.11"
"47640000","0.1205"
"47760000","0.108"
"47880000","0.1145"
"48000000","0.105"
"48120000","0.1"
"48240000","0.1115"
"48360000","0.106"
"48480000","0.0945"
"48600000","0.1015"
"48720000","0.114"
"48840000","0.101"
"48960000","0.108"
"49080000","0.099"
"49200000","0.096"
"49320000","0.115"
"49440000","0.1105"
"49560000","0.112"
"49680000","0.114"
"49800000","0.1165"
"49920000","0.104"
"50040000","0.117"
"50160000","0.1135"
"50280000","0.1105"
"50400000","0.117"
"50520000","0.121"
"50640000","0.108"
"50760000","0.0925"
"50880000","0.11"
"51000000","0.116"
"51120000","0.1145"
"51240000","0.108"
"51360000","0.108"
"51480000","0.113"
"51600000","0.103"
"51720000","0.112"
"51840000","0.1105"
"51960000","0.102"
"52080000","0.112"
"52200000","0.104"
"52320000","0.111"
"52440000","0.116"
"52560000","0.107"
"52680000","0.112"
"52800000","0.114"
"52920000","0.1135"
"53040000","0.1095"
"53160000","0.119"
"53280000","0.107"
"53400000","0.1075"
"53520000","0.1115"
"53640000","0.1025"
"53760000","0.116"
"53880000","0.1105"
"54000000","0.116"
"54120000","0.1005"
"54240000","0.1075"
"54360000","0.118"
"54480000","0.1085"
"54600000","0.103"
"54720000","0.111"
"54840000","0.1145"
"54960000","0.117"
"55080000","0.1185"
"55200000","0.1165"
"55320000","0.119"
"55440000","0.131"
"55560000","0.113"
"55680000","0.1135"
"55800000","0.1185"
"55920000","0.108"
"56040000","0.125"
"56160000","0.1085"
"56280000","0.1255"
"56400000","0.12"
"56520000","0.1025"
"56640000","0.11"
"56760000","0.122"
"56880000","0.1155"
"57000000","0.1045"
"57120000","0.1175"
"57240000","0.1205"
"57360000","0.106"
"57480000","0.1155"
"57600000","0.119"
"57720000","0.113"
"57840000","0.1085"
"57960000","0.112"
"58080000","0.113"
"58200000","0.119"
"58320000","0.1225"
"58440000","0.105"
"58560000","0.1255"
"58680000","0.117"
"58800000","0.108"
"58920000","0.1245"
"59040000","0.114"
"59160000","0.1225"
"59280000","0.1215"
"59400000","0.124"
"59520000","0.1145"
"59640000","0.1215"
"59760000","0.1205"
"59880000","0.1155"
"60000000","0.1115"
"60120000","0.123"
"60240000","0.1275"
"60360000","0.122"
"60480000","0.1255"
"60600000","0.1235"
"60720000","0.13"
"60840000","0.1305"
"60960000","0.1205"
"61080000","0.126"
"61200000","0.118"
"61320000","0.116"
"61440000","0.123"
"61560000","0.1125"
"61680000","0.124"
"61800000","0.117"
"61920000","0.1235"
"62040000","0.125"
"62160000","0.1245"
"62280000","0.1325"
"62400000","0.1275"
"62520000","0.122"
"62640000","0.134"
"62760000","0.1375"
"62880000","0.136"
"63000000","0.126"
"63120000","0.1305"
"63240000","0.1285"
"63360000","0.14"
"63480000","0.149"
"63600000","0.1385"
"63720000","0.1395"
"63840000","0.131"
"63960000","0.134"
"64080000","0.134"
"64200000","0.1365"
"64320000","0.132"
"64440000","0.121"
"64560000","0.136"
"64680000","0.134"
"64800000","0.13"
"64920000","0.1205"
"65040000","0.1345"
"65160000","0.1325"
"65280000","0.1255"
"65400000","0.1305"
"65520000","0.128"
"65640000","0.122"
"65760000","0.134"
"65880000","0.12"
"66000000","0.118"
"66120000","0.1255"
"66240000","0.125"
"66360000","0.1235"
"66480000","0.128"
"66600000","0.139"
"66720000","0.1275"
"66840000","0.1385"
"66960000","0.1345"
"67080000","0.141"
"67200000","0.1425"
"67320000","0.1455"
"67440000","0.135"
"67560000","0.1245"
"67680000","0.115"
"67800000","0.1275"
"67920000","0.124"
"68040000","0.1285"
"68160000","0.1375"
"68280000","0.122"
"68400000","0.1375"
"68520000","0.1415"
"68640000","0.148"
"68760000","0.153"
"68880000","0.1405"
"69000000","0.143"
"69120000","0.14"
"69240000","0.1435"
"69360000","0.1365"
"69480000","0.139"
"69600000","0.1455"
"69720000","0.1385"
"69840000","0.1475"
"69960000","0.132"
"70080000","0.1355"
"70200000","0.1485"
"70320000","0.1485"
"70440000","0.136"
"70560000","0.1485"
"70680000","0.1595"
"70800000","0.1415"
"70920000","0.152"
"71040000","0.142"
"71160000","0.1595"
"71280000","0.142"
"71400000","0.14"
"71520000","0.147"
"71640000","0.149"
"71760000","0.129"
"71880000","0.14"
"72000000","0.13"
"72120000","0.1385"
"72240000","0.14"
"72360000","0.1475"
"72480000","0.139"
"72600000","0.1595"
"72720000","0.143"
"72840000","0.137"
"72960000","0.141"
"73080000","0.132"
"73200000","0.1395"
"73320000","0.144"
"73440000","0.1425"
"73560000","0.1525"
"73680000","0.137"
"73800000","0.1315"
"73920000","0.146"
"74040000","0.129"
"74160000","0.127"
"74280000","0.1165"
"74400000","0.1275"
"74520000","0.1355"
"74640000","0.1485"
"74760000","0.1205"
"74880000","0.1275"
"75000000","0.117"
"75120000","0.1365"
"75240000","0.1315"
"75360000","0.125"
"75480000","0.129"
"75600000","0.125"
"75720000","0.13"
"75840000","0.1245"
"75960000","0.121"
"76080000","0.13"
"76200000","0.136"
"76320000","0.1255"
"76440000","0.131"
"76560000","0.1355"
"76680000","0.141"
"76800000","0.131"
"76920000","0.1325"
"77040000","0.132"
"77160000","0.1355"
"77280000","0.1225"
"77400000","0.148"
"77520000","0.1425"
"77640000","0.133"
"77760000","0.121"
"77880000","0.135"
"78000000","0.1295"
"78120000","0.1325"
"78240000","0.139"
"78360000","0.1405"
"78480000","0.1535"
"78600000","0.137"
"78720000","0.132"
"78840000","0.1365"
"78960000","0.138"
"79080000","0.143"
"79200000","0.133"
"79320000","0.127"
"79440000","0.1325"
"79560000","0.145"
"79680000","0.146"
"79800000","0.147"
"79920000","0.147"
"80040000","0.1315"
"80160000","0.139"
"80280000","0.136"
"80400000","0.1345"
"80520000","0.1225"
"80640000","0.139"
"80760000","0.124"
"80880000","0.1325"
"81000000","0.1335"
"81120000","0.123"
"81240000","0.1245"
"81360000","0.1375"
"81480000","0.1415"
"81600000","0.135"
"81720000","0.1375"
"81840000","0.1325"
"81960000","0.143"
"82080000","0.129"
"82200000","0.1455"
"82320000","0.149"
"82440000","0.143"
"82560000","0.1355"
"82680000","0.146"
"82800000","0.1305"
"82920000","0.1435"
"83040000","0.1565"
"83160000","0.131"
"83280000","0.1445"
"83400000","0.1425"
"83520000","0.148"
"83640000","0.156"
"83760000","0.144"
"83880000","0.1515"
"84000000","0.126"
"84120000","0.136"
"84240000","0.1325"
"84360000","0.1485"
"84480000","0.142"
"84600000","0.1415"
"84720000","0.1395"
"84840000","0.1355"
"84960000","0.1255"
"85080000","0.137"
"85200000","0.138"
"85320000","0.1375"
"85440000","0.1405"
"85560000","0.124"
"85680000","0.1445"
"85800000","0.133"
"85920000","0.132"
"86040000","0.1405"
"86160000","0.148"
"86280000","0.142"
"86400000","0.142"
"86520000","0.157"
"86640000","0.1415"
"86760000","0.1545"
"86880000","0.147"
"87000000","0.1335"
"87120000","0.141"
"87240000","0.144"
"87360000","0.1455"
"87480000","0.146"
"87600000","0.157"
"87720000","0.151"
"87840000","0.1545"
"87960000","0.136"
"88080000","0.1415"
"88200000","0.146"
"88320000","0.132"
"88440000","0.158"
"88560000","0.15"
"88680000","0.1545"
"88800000","0.144"
"88920000","0.151"
"89040000","0.144"
"89160000","0.1445"
"89280000","0.1655"
"89400000","0.1445"
"89520000","0.149"
"89640000","0.159"
"89760000","0.1615"
"89880000","0.1555"
"90000000","0.1475"
"90120000","0.148"
"90240000","0.1495"
"90360000","0.1455"
"90480000","0.157"
"90600000","0.1425"
"90720000","0.1345"
"90840000","0.146"
"90960000","0.149"
"91080000","0.1495"
"91200000","0.161"
"91320000","0.15"
"91440000","0.14"
"91560000","0.142"
"91680000","0.136"
"91800000","0.1425"
"91920000","0.139"
"92040000","0.1305"
"92160000","0.1415"
"92280000","0.1345"
"92400000","0.145"
"92520000","0.1375"
"92640000","0.139"
"92760000","0.1465"
"92880000","0.1495"
"93000000","0.141"
"93120000","0.158"
"93240000","0.151"
"93360000","0.142"
"93480000","0.143"
"93600000","0.145"
"93720000","0.1405"
"93840000","0.154"
"93960000","0.1415"
"94080000","0.149"
"94200000","0.154"
"94320000","0.151"
"94440000","0.1335"
"94560000","0.1295"
"94680000","0.142"
"94800000","0.144"
"94920000","0.122"
"95040000","0.144"
"95160000","0.1315"
"95280000","0.1305"
"95400000","0.1455"
"95520000","0.135"
"95640000","0.1415"
"95760000","0.1385"
"95880000","0.1355"
"96000000","0.131"
"96120000","0.1295"
"96240000","0.135"
"96360000","0.1295"
"96480000","0.1315"
"96600000","0.1305"
"96720000","0.133"
"96840000","0.1375"
"96960000","0.129"
"97080000","0.138"
"97200000","0.1285"
"97320000","0.1325"
"97440000","0.144"
"97560000","0.1495"
"97680000","0.1375"
"97800000","0.1395"
"97920000","0.125"
"98040000","0.1405"
"98160000","0.1255"
"98280000","0.134"
"98400000","0.1305"
"98520000","0.136"
"98640000","0.132"
"98760000","0.1175"
"98880000","0.137"
"99000000","0.1465"
"99120000","0.1435"
"99240000","0.147"
"99360000","0.1425"
"99480000","0.142"
"99600000","0.135"
"99720000","0.137"
"99840000","0.13"
"99960000","0.149"
"100080000","0.145"
"100200000","0.1485"
"100320000","0.1545"
"100440000","0.1375"
"100560000","0.15"
"100680000","0.1555"
"100800000","0.1495"
"100920000","0.1485"
"101040000","0.1345"
"101160000","0.151"
"101280000","0.144"
"101400000","0.139"
"101520000","0.153"
"101640000","0.144"
"101760000","0.16"
"101880000","0.139"
"102000000","0.153"
"102120000","0.137"
"102240000","0.1425"
"102360000","0.1515"
"102480000","0.159"
"102600000","0.155"
"102720000","0.157"
"102840000","0.1425"
"102960000","0.162"
"103080000","0.1505"
"103200000","0.1445"
"103320000","0.1465"
"103440000","0.1465"
"103560000","0.1575"
"103680000","0.1415"
"103800000","0.154"
"103920000","0.1345"
"104040000","0.1465"
"104160000","0.149"
"104280000","0.143"
"104400000","0.1345"
"104520000","0.145"
"104640000","0.164"
"104760000","0.1595"
"104880000","0.151"
"105000000","0.138"
"105120000","0.1575"
"105240000","0.154"
"105360000","0.1485"
"105480000","0.146"
"105600000","0.1435"
"105720000","0.151"
"105840000","0.145"
"105960000","0.1555"
"106080000","0.1635"
"106200000","0.1465"
"106320000","0.141"
"106440000","0.149"
"106560000","0.1495"
"106680000","0.1545"
"106800000","0.1515"
"106920000","0.1405"
"107040000","0.1385"
"107160000","0.1485"
"107280000","0.148"
"107400000","0.151"
"107520000","0.157"
"107640000","0.151"
"107760000","0.155"
"107880000","0.1605"
"108000000","0.1415"
"108120000","0.1635"
"108240000","0.147"
"108360000","0.1555"
"108480000","0.157"
"108600000","0.155"
"108720000","0.1515"
"108840000","0.1565"
"108960000","0.1375"
"109080000","0.1525"
"109200000","0.155"
"109320000","0.141"
"109440000","0.157"
"109560000","0.1485"
"109680000","0.139"
"109800000","0.1515"
"109920000","0.1535"
"110040000","0.1385"
"110160000","0.1475"
"110280000","0.141"
"110400000","0.149"
"110520000","0.161"
"110640000","0.144"
"110760000","0.1615"
"110880000","0.1535"
"111000000","0.1515"
"111120000","0.153"
"111240000","0.14"
"111360000","0.166"
"111480000","0.149"
"111600000","0.1565"
"111720000","0.156"
"111840000","0.152"
"111960000","0.142"
"112080000","0.163"
"112200000","0.151"
"112320000","0.1575"
"112440000","0.1525"
"112560000","0.156"
"112680000","0.1495"
"112800000","0.1465"
"112920000","0.157"
"113040000","0.166"
"113160000","0.165"
"113280000","0.163"
"113400000","0.143"
"113520000","0.151"
"113640000","0.1445"
"113760000","0.1375"
"113880000","0.155"
"114000000","0.156"
"114120000","0.1565"
"114240000","0.1515"
"114360000","0.156"
"114480000","0.164"
"114600000","0.1625"
"114720000","0.156"
"114840000","0.1665"
"114960000","0.154"
"115080000","0.1585"
"115200000","0.1565"
"115320000","0.1505"
"115440000","0.1695"
"115560000","0.1685"
"115680000","0.16"
"115800000","0.171"
"115920000","0.172"
"116040000","0.162"
"116160000","0.158"
"116280000","0.1655"
"116400000","0.1745"
"116520000","0.163"
"116640000","0.173"
"116760000","0.169"
"116880000","0.1785"
"117000000","0.167"
"117120000","0.165"
"117240000","0.1635"
"117360000","0.19"
"117480000","0.178"
"117600000","0.1805"
"117720000","0.1685"
"117840000","0.176"
"117960000","0.172"
"118080000","0.177"
"118200000","0.1735"
"118320000","0.1695"
"118440000","0.1775"
"118560000","0.184"
"118680000","0.1715"
"118800000","0.1785"
"118920000","0.184"
"119040000","0.17"
"119160000","0.185"
"119280000","0.179"
"119400000","0.1755"
"119520000","0.176"
"119640000","0.1845"
"119760000","0.191"
"119880000","0.184"
"120000000","0.1785"
"120120000","0.184"
"120240000","0.181"
"120360000","0.191"
"120480000","0.177"
"120600000","0.1795"
"120720000","0.177"
"120840000","0.1695"
"120960000","0.1715"
"121080000","0.19"
"121200000","0.186"
"121320000","0.164"
"121440000","0.174"
"121560000","0.181"
"121680000","0.19"
"121800000","0.169"
"121920000","0.1835"
"122040000","0.1855"
"122160000","0.175"
"122280000","0.1775"
"122400000","0.185"
"122520000","0.194"
"122640000","0.1645"
"122760000","0.172"
"122880000","0.1865"
"123000000","0.181"
"123120000","0.195"
"123240000","0.1945"
"123360000","0.1995"
"123480000","0.1875"
"123600000","0.186"
"123720000","0.1925"
"123840000","0.183"
"123960000","0.204"
"124080000","0.17"
"124200000","0.196"
"124320000","0.199"
"124440000","0.199"
"124560000","0.197"
"124680000","0.197"
"124800000","0.175"
"124920000","0.177"
"125040000","0.165"
"125160000","0.171"
"125280000","0.192"
"125400000","0.21"
"125520000","0.191"
"125640000","0.1825"
"125760000","0.1735"
"125880000","0.198"
"126000000","0.167"
"126120000","0.196"
"126240000","0.19"
"126360000","0.1945"
"126480000","0.1835"
"126600000","0.1935"
"126720000","0.1915"
"126840000","0.1995"
"126960000","0.2035"
"127080000","0.214"
"127200000","0.1795"
"127320000","0.203"
"127440000","0.216"
"127560000","0.2175"
"127680000","0.198"
"127800000","0.2005"
"127920000","0.216"
"128040000","0.2095"
"128160000","0.1965"
"128280000","0.2155"
"128400000","0.197"
"128520000","0.208"
"128640000","0.225"
"128760000","0.202"
"128880000","0.2095"
"129000000","0.2165"
"129120000","0.223"
"129240000","0.2035"
"129360000","0.222"
"129480000","0.212"
"129600000","0.2"
"129720000","0.21"
"129840000","0.219"
"129960000","0.2115"
"130080000","0.22"
"130200000","0.235"
"130320000","0.221"
"130440000","0.217"
"130560000","0.2355"
"130680000","0.219"
"130800000","0.215"
"130920000","0.221"
"131040000","0.233"
"131160000","0.2245"
"131280000","0.228"
"131400000","0.2205"
"131520000","0.2115"
"131640000","0.2015"
"131760000","0.215"
"131880000","0.219"
"132000000","0.206"
"132120000","0.212"
"132240000","0.204"
"132360000","0.204"
"132480000","0.2205"
"132600000","0.203"
"132720000","0.2225"
"132840000","0.229"
"132960000","0.23"
"133080000","0.212"
"133200000","0.2325"
"133320000","0.2175"
"133440000","0.2325"
"133560000","0.22"
"133680000","0.231"
"133800000","0.225"
"133920000","0.2155"
"134040000","0.216"
"134160000","0.2135"
"134280000","0.222"
"134400000","0.226"
"134520000","0.2205"
"134640000","0.23"
"134760000","0.2385"
"134880000","0.213"
"135000000","0.2135"
"135120000","0.2325"
"135240000","0.2385"
"135360000","0.233"
"135480000","0.233"
"135600000","0.22"
"135720000","0.2275"
"135840000","0.226"
"135960000","0.232"
"136080000","0.224"
"136200000","0.2245"
"136320000","0.2245"
"136440000","0.23"
"136560000","0.232"
"136680000","0.212"
"136800000","0.2165"
"136920000","0.2245"
"137040000","0.221"
"137160000","0.233"
"137280000","0.239"
"137400000","0.2355"
"137520000","0.2235"
"137640000","0.2195"
"137760000","0.231"
"137880000","0.2025"
"138000000","0.212"
"138120000","0.2305"
"138240000","0.2255"
"138360000","0.216"
"138480000","0.224"
"138600000","0.2085"
"138720000","0.2125"
"138840000","0.223"
"138960000","0.226"
"139080000","0.212"
"139200000","0.221"
"139320000","0.226"
"139440000","0.205"
"139560000","0.2145"
"139680000","0.21"
"139800000","0.2125"
"139920000","0.2275"
"140040000","0.2165"
"140160000","0.2245"
"140280000","0.2355"
"140400000","0.2365"
"140520000","0.216"
"140640000","0.203"
"140760000","0.2005"
"140880000","0.208"
"141000000","0.2075"
"141120000","0.203"
"141240000","0.2115"
"141360000","0.219"
"141480000","0.204"
"141600000","0.219"
"141720000","0.2315"
"141840000","0.214"
"141960000","0.223"
"142080000","0.224"
"142200000","0.208"
"142320000","0.228"
"142440000","0.2085"
"142560000","0.2185"
"142680000","0.2165"
"142800000","0.2275"
"142920000","0.2255"
"143040000","0.225"
"143160000","0.221"
"143280000","0.2085"
"143400000","0.2155"
"143520000","0.217"
"143640000","0.208"
"143760000","0.2055"
"143880000","0.218"
"144000000","0.2125"
"144120000","0.223"
"144240000","0.228"
"144360000","0.228"
"144480000","0.223"
"144600000","0.2215"
"144720000","0.222"
"144840000","0.2165"
"144960000","0.195"
"145080000","0.224"
"145200000","0.2065"
"145320000","0.214"
"145440000","0.2185"
"145560000","0.229"
"145680000","0.216"
"145800000","0.2195"
"145920000","0.229"
"146040000","0.22"
"146160000","0.227"
"146280000","0.2185"
"146400000","0.2175"
"146520000","0.218"
"146640000","0.226"
"146760000","0.225"
"146880000","0.2185"
"147000000","0.2085"
"147120000","0.2125"
"147240000","0.228"
"147360000","0.211"
"147480000","0.2105"
"147600000","0.222"
"147720000","0.21"
"147840000","0.214"
"147960000","0.219"
"148080000","0.2105"
"148200000","0.2285"
"148320000","0.2205"
"148440000","0.231"
"148560000","0.231"
"148680000","0.2175"
"148800000","0.2295"
"148920000","0.2095"
"149040000","0.22"
"149160000","0.221"
"149280000","0.2095"
"149400000","0.23"
"149520000","0.2105"
"149640000","0.2135"
"149760000","0.23"
"149880000","0.2215"
"150000000","0.223"
"150120000","0.231"
"150240000","0.217"
"150360000","0.2045"
"150480000","0.2165"
"150600000","0.214"
"150720000","0.2065"
"150840000","0.206"
"150960000","0.2245"
"151080000","0.2025"
"151200000","0.218"
"151320000","0.2225"
"151440000","0.2125"
"151560000","0.214"
"151680000","0.216"
"151800000","0.209"
"151920000","0.2165"
"152040000","0.2185"
"152160000","0.226"
"152280000","0.2515"
"152400000","0.234"
"152520000","0.2385"
"152640000","0.238"
"152760000","0.2375"
"152880000","0.219"
"153000000","0.226"
"153120000","0.2225"
"153240000","0.2415"
"153360000","0.214"
"153480000","0.2385"
"153600000","0.2345"
"153720000","0.2405"
"153840000","0.2225"
"153960000","0.223"
"154080000","0.2205"
"154200000","0.2235"
"154320000","0.239"
"154440000","0.2185"
"154560000","0.2175"
"154680000","0.224"
"154800000","0.231"
"154920000","0.2105"
"155040000","0.2385"
"155160000","0.2285"
"155280000","0.1995"
"155400000","0.2125"
"155520000","0.209"
"155640000","0.205"
"155760000","0.2095"
"155880000","0.2205"
"156000000","0.2135"
"156120000","0.2255"
"156240000","0.2125"
"156360000","0.231"
"156480000","0.234"
"156600000","0.224"
"156720000","0.2265"
"156840000","0.2225"
"156960000","0.229"
"157080000","0.2295"
"157200000","0.234"
"157320000","0.2375"
"157440000","0.227"
"157560000","0.2175"
"157680000","0.21"
"157800000","0.214"
"157920000","0.2135"
"158040000","0.2275"
"158160000","0.22"
"158280000","0.22"
"158400000","0.216"
"158520000","0.224"
"158640000","0.2355"
"158760000","0.236"
"158880000","0.227"
"159000000","0.2255"
"159120000","0.219"
"159240000","0.218"
"159360000","0.2245"
"159480000","0.232"
"159600000","0.199"
"159720000","0.241"
"159840000","0.237"
