"Step","mix28_seed1 - 4cover_rate"
"216000","0.653"
"432000","0.6587000000000001"
"648000","0.6708"
"864000","0.6626000000000001"
"1080000","0.6473"
"1296000","0.6434"
"1512000","0.6410999999999999"
"1728000","0.6537000000000001"
"1944000","0.6515"
"2160000","0.6249"
"2376000","0.6236999999999999"
"2592000","0.6277"
"2808000","0.645"
"3024000","0.6264"
"3240000","0.6449"
"3456000","0.6336"
"3672000","0.6296"
"3888000","0.6392"
"4104000","0.6325"
"4320000","0.6237"
"4536000","0.6342000000000001"
"4752000","0.6346"
"4968000","0.6108000000000001"
"5184000","0.622"
"5400000","0.6292000000000001"
"5616000","0.6234000000000001"
"5832000","0.6159"
"6048000","0.6091"
"6264000","0.615"
"6480000","0.6362000000000001"
"6696000","0.6285"
"6912000","0.6186"
"7128000","0.6172000000000001"
"7344000","0.6319"
"7560000","0.6165"
"7776000","0.6413"
"7992000","0.6325"
"8208000","0.6253"
"8424000","0.6427"
"8640000","0.6357"
"8856000","0.6328"
"9072000","0.6327"
"9288000","0.6208"
"9504000","0.6327"
"9720000","0.6429"
"9936000","0.6345"
"10152000","0.6326"
"10368000","0.6316"
"10584000","0.6562"
"10800000","0.618"
"11016000","0.627"
"11232000","0.6495"
"11448000","0.6624000000000001"
"11664000","0.6495"
"11880000","0.6558999999999999"
"12096000","0.6617999999999999"
"12312000","0.6608999999999999"
"12528000","0.6600999999999999"
"12744000","0.6724"
"12960000","0.6638"
"13176000","0.6872999999999999"
"13392000","0.6561"
"13608000","0.6800999999999999"
"13824000","0.6684"
"14040000","0.6609"
"14256000","0.6737000000000001"
"14472000","0.6603000000000001"
"14688000","0.6725"
"14904000","0.6630999999999999"
"15120000","0.6615"
"15336000","0.6791999999999999"
"15552000","0.7056"
"15768000","0.6918"
"15984000","0.6661"
"16200000","0.6907000000000001"
"16416000","0.7061"
"16632000","0.695"
"16848000","0.6784"
"17064000","0.7042999999999999"
"17280000","0.6781"
"17496000","0.7032999999999999"
"17712000","0.6875"
"17928000","0.6746"
"18144000","0.6919"
"18360000","0.6992999999999999"
"18576000","0.6967000000000001"
"18792000","0.6881"
"19008000","0.6932"
"19224000","0.71"
"19440000","0.6832"
"19656000","0.6979"
"19872000","0.6807000000000001"
"20088000","0.6895999999999999"
"20304000","0.6755"
"20520000","0.6972999999999999"
"20736000","0.6938"
"20952000","0.6878"
"21168000","0.6882"
"21384000","0.6852999999999999"
"21600000","0.6979000000000001"
"21816000","0.696"
"22032000","0.693"
"22248000","0.6844"
"22464000","0.6835999999999999"
"22680000","0.7012999999999999"
"22896000","0.6728999999999999"
"23112000","0.6932999999999999"
"23328000","0.673"
"23544000","0.6728000000000001"
"23760000","0.696"
"23976000","0.6809"
