"Step","sl_reverse_finalversion_seed3 - cover_rate_5step"
"21147000","0.996"
"21154000","0.97"
"21161000","1"
"21168000","0.99"
"21175000","0.99"
"21182000","1"
"21189000","1"
"21196000","0.99"
"21203000","0.99"
"21210000","1"
"21217000","1"
"21224000","1"
"21231000","0.99"
"21238000","1"
"21245000","0.98"
"21252000","0.97"
"21259000","0.99"
"21266000","0.99"
"21273000","0.99"
"21280000","0.98"
"21287000","1"
"21294000","0.96"
"21301000","0.98"
"21308000","1"
"21315000","0.99"
"21322000","1"
"21329000","0.99"
"21336000","0.96"
"21343000","0.99"
"21350000","0.99"
"21357000","0.99"
"21364000","1"
"21371000","1"
"21378000","0.99"
"21385000","0.98"
"21392000","1"
"21399000","0.98"
"21406000","1"
"21413000","1"
"21420000","0.97"
"21427000","0.99"
"21434000","0.99"
"21441000","0.98"
"21448000","1"
"21455000","1"
"21462000","0.99"
"21469000","0.98"
"21476000","0.98"
"21483000","1"
"21490000","0.99"
"21497000","0.99"
"21504000","0.99"
"21511000","0.99"
"21518000","1"
"21525000","0.99"
"21532000","0.97"
"21539000","0.98"
"21546000","0.99"
"21553000","1"
"21560000","0.99"
"21567000","0.96"
"21574000","0.99"
"21581000","0.99"
"21588000","0.98"
"21595000","0.97"
"21602000","0.98"
"21609000","1"
"21616000","1"
"21623000","1"
"21630000","1"
"21637000","0.99"
"21644000","0.97"
"21651000","0.99"
"21658000","0.98"
"21665000","0.96"
"21672000","1"
"21679000","0.94"
"21686000","0.98"
"21693000","1"
"21700000","0.97"
"21707000","0.95"
"21714000","0.96"
"21721000","0.98"
"21728000","0.98"
"21735000","0.98"
"21742000","0.97"
"21749000","0.98"
"21756000","0.98"
"21763000","1"
"21770000","0.98"
"21777000","0.94"
"21784000","0.97"
"21791000","1"
"21798000","0.96"
"21805000","1"
"21812000","1"
"21819000","0.97"
"21826000","1"
"21833000","0.96"
"21840000","0.98"
"21847000","0.99"
"21854000","0.99"
"21861000","0.99"
"21868000","0.99"
"21875000","0.99"
"21882000","0.98"
"21889000","1"
"21896000","1"
"21903000","1"
"21910000","1"
"21917000","0.97"
"21924000","0.99"
"21931000","0.99"
"21938000","0.99"
"21945000","0.99"
"21952000","0.97"
"21959000","1"
"21966000","0.99"
"21973000","0.97"
"21980000","0.98"
"21987000","0.99"
"21994000","1"
"22001000","1"
"22008000","0.99"
"22015000","0.99"
"22022000","0.99"
"22029000","0.97"
"22036000","0.98"
"22043000","1"
"22050000","0.98"
"22057000","0.98"
"22064000","0.99"
"22071000","0.98"
"22078000","1"
"22085000","0.95"
"22092000","0.97"
"22099000","0.96"
"22106000","0.97"
"22113000","0.98"
"22120000","0.99"
"22127000","0.95"
"22134000","0.98"
"22141000","0.97"
"22148000","0.99"
"22155000","1"
"22162000","0.98"
"22169000","0.97"
"22176000","1"
"22183000","0.98"
"22190000","0.97"
"22197000","0.97"
"22204000","0.97"
"22211000","0.98"
"22218000","0.99"
"22225000","0.95"
"22232000","0.98"
"22239000","1"
"22246000","0.99"
"22253000","0.99"
"22260000","1"
"22267000","0.97"
"22274000","0.99"
"22281000","0.98"
"22288000","0.99"
"22295000","1"
"22302000","0.98"
"22309000","0.98"
"22316000","0.98"
"22323000","0.98"
"22330000","0.98"
"22337000","1"
"22344000","1"
"22351000","0.97"
"22358000","0.99"
"22365000","0.99"
"22372000","0.99"
"22379000","0.99"
"22386000","1"
"22393000","0.98"
"22400000","0.99"
"22407000","0.99"
"22414000","0.99"
"22421000","0.99"
"22428000","1"
"22435000","0.99"
"22442000","1"
"22449000","0.98"
"22456000","0.98"
"22463000","0.99"
"22470000","1"
"22477000","0.98"
"22484000","0.99"
"22491000","1"
"22498000","1"
"22505000","1"
"22512000","0.98"
"22519000","1"
"22526000","0.98"
"22533000","0.99"
"22540000","1"
"22547000","0.98"
"22554000","1"
"22561000","0.99"
"22568000","0.98"
"22575000","0.98"
"22582000","0.98"
"22589000","1"
"22596000","1"
"22603000","1"
"22610000","0.99"
"22617000","0.98"
"22624000","0.97"
"22631000","0.98"
"22638000","0.97"
"22645000","1"
"22652000","0.96"
"22659000","0.97"
"22666000","1"
"22673000","0.978"
"22680000","0.99"
"22687000","0.99"
"22694000","0.98"
"22701000","1"
"22708000","1"
"22715000","1"
"22722000","0.99"
"22729000","0.99"
"22736000","0.99"
"22743000","0.99"
"22750000","0.98"
"22757000","0.98"
"22764000","0.99"
"22771000","0.98"
"22778000","0.99"
"22785000","0.98"
"22792000","0.966"
"22799000","0.98"
"22806000","0.99"
"22813000","0.99"
"22820000","1"
"22827000","0.99"
"22834000","0.99"
"22841000","0.98"
"22848000","0.99"
"22855000","0.99"
"22862000","0.98"
"22869000","0.99"
"22876000","0.97"
"22883000","0.99"
"22890000","0.98"
"22897000","0.974"
"22904000","1"
"22911000","1"
"22918000","1"
"22925000","0.97"
"22932000","0.97"
"22939000","0.99"
"22946000","0.99"
"22953000","1"
"22960000","1"
"22967000","0.98"
"22974000","0.98"
"22981000","0.94"
"22988000","0.98"
"22995000","0.99"
"23002000","0.99"
"23009000","0.99"
"23016000","0.97"
"23023000","0.98"
"23030000","0.96"
"23037000","0.99"
"23044000","0.97"
"23051000","0.98"
"23058000","0.98"
"23065000","0.98"
"23072000","0.97"
"23079000","0.98"
"23086000","0.95"
"23093000","0.98"
"23100000","0.97"
"23107000","0.99"
"23114000","0.99"
"23121000","0.99"
"23128000","1"
"23135000","0.99"
"23142000","0.99"
"23149000","0.98"
"23156000","1"
"23163000","1"
"23170000","1"
"23177000","0.98"
"23184000","0.97"
"23191000","0.99"
"23198000","0.99"
"23205000","0.98"
"23212000","1"
"23219000","0.98"
"23226000","1"
"23233000","0.99"
"23240000","0.99"
"23247000","0.99"
"23254000","0.99"
"23261000","0.95"
"23268000","0.99"
"23275000","0.99"
"23282000","0.98"
"23289000","0.95"
"23296000","1"
"23303000","0.99"
"23310000","0.98"
"23317000","0.97"
"23324000","0.98"
"23331000","0.986"
"23338000","0.98"
"23345000","0.98"
"23352000","0.98"
"23359000","0.99"
"23366000","0.99"
"23373000","1"
"23380000","1"
"23387000","0.99"
"23394000","1"
"23401000","0.99"
"23408000","0.99"
"23415000","0.99"
"23422000","1"
"23429000","1"
"23436000","0.97"
"23443000","1"
"23450000","0.99"
"23457000","1"
"23464000","1"
"23471000","1"
"23478000","0.99"
"23485000","0.98"
"23492000","0.98"
"23499000","0.96"
"23506000","0.97"
"23513000","0.98"
"23520000","0.98"
"23527000","0.99"
"23534000","0.99"
"23541000","0.98"
"23548000","0.98"
"23555000","0.95"
"23562000","0.98"
"23569000","0.99"
"23576000","1"
"23583000","1"
"23590000","0.97"
"23597000","0.97"
"23604000","0.99"
"23611000","0.94"
"23618000","0.97"
"23625000","0.97"
"23632000","0.97"
"23639000","1"
"23646000","0.98"
"23653000","0.98"
"23660000","0.99"
"23667000","1"
"23674000","0.98"
"23681000","0.98"
"23688000","1"
"23695000","0.99"
"23702000","1"
"23709000","0.97"
"23716000","0.99"
"23723000","0.99"
"23730000","1"
"23737000","0.96"
"23744000","0.99"
"23751000","0.97"
"23758000","0.99"
"23765000","0.98"
"23772000","0.986"
"23779000","0.98"
"23786000","0.95"
"23793000","0.98"
"23800000","0.97"
"23807000","0.98"
"23814000","1"
"23821000","0.98"
"23828000","0.98"
"23835000","1"
"23842000","0.98"
"23849000","0.99"
"23856000","0.97"
"23863000","1"
"23870000","0.98"
"23877000","1"
"23884000","1"
"23891000","0.99"
"23898000","0.98"
"23905000","0.99"
"23912000","1"
"23919000","0.98"
"23926000","1"
"23933000","0.99"
"23940000","1"
"23947000","0.97"
"23954000","1"
"23961000","1"
"23968000","0.99"
"23975000","0.97"
"23982000","0.99"
"23989000","0.97"
"23996000","0.97"
"24003000","0.99"
"24010000","0.98"
"24017000","0.99"
"24024000","0.97"
"24031000","0.97"
"24038000","0.98"
"24045000","0.99"
"24052000","0.98"
"24059000","1"
"24066000","0.99"
"24073000","1"
"24080000","0.99"
"24087000","0.98"
"24094000","0.99"
"24101000","1"
"24108000","1"
"24115000","0.99"
"24122000","0.99"
"24129000","0.98"
"24136000","1"
"24143000","0.99"
"24150000","0.99"
"24157000","1"
"24164000","0.98"
"24171000","1"
"24178000","0.99"
"24185000","0.99"
"24192000","0.99"
"24199000","1"
"24206000","0.99"
"24213000","0.99"
"24220000","0.97"
"24227000","0.98"
"24234000","0.96"
"24241000","0.99"
"24248000","1"
"24255000","0.99"
"24262000","0.98"
"24269000","0.984"
"24276000","0.98"
"24283000","0.98"
"24290000","0.99"
"24297000","0.98"
"24304000","0.96"
"24311000","0.98"
"24318000","0.99"
"24325000","0.98"
"24332000","1"
"24339000","0.97"
"24346000","0.99"
"24353000","0.97"
"24360000","0.97"
"24367000","1"
"24374000","0.99"
"24381000","0.98"
"24388000","0.99"
"24395000","0.99"
"24402000","0.96"
"24409000","1"
"24416000","0.98"
"24423000","0.97"
"24430000","0.98"
"24437000","1"
"24444000","0.95"
"24451000","0.97"
"24458000","0.97"
"24465000","0.99"
"24472000","0.98"
"24479000","0.99"
"24486000","0.98"
"24493000","0.99"
"24500000","1"
"24507000","0.98"
"24514000","0.97"
"24521000","0.99"
"24528000","1"
"24535000","1"
"24542000","0.99"
"24549000","0.94"
"24556000","0.97"
"24563000","0.99"
"24570000","0.99"
"24577000","0.96"
"24584000","0.96"
"24591000","0.99"
"24598000","0.96"
"24605000","0.98"
"24612000","0.99"
"24619000","0.98"
"24626000","0.95"
"24633000","0.96"
"24640000","0.99"
"24647000","0.99"
"24654000","1"
"24661000","0.99"
"24668000","0.99"
"24675000","0.98"
"24682000","0.98"
"24689000","1"
"24696000","1"
"24703000","0.99"
"24710000","0.97"
"24717000","0.95"
"24724000","0.95"
"24731000","0.97"
"24738000","0.96"
"24745000","0.99"
"24752000","1"
"24759000","0.98"
"24766000","0.99"
"24773000","0.94"
"24780000","0.94"
"24787000","0.98"
"24794000","0.98"
"24801000","0.94"
"24808000","0.99"
"24815000","0.98"
"24822000","0.97"
"24829000","0.97"
"24836000","0.97"
"24843000","0.95"
"24850000","0.99"
"24857000","0.99"
"24864000","0.99"
"24871000","0.99"
"24878000","0.99"
"24885000","0.98"
"24892000","0.96"
"24899000","0.98"
"24906000","0.95"
"24913000","0.97"
"24920000","0.97"
"24927000","0.99"
"24934000","0.97"
"24941000","0.99"
"24948000","0.99"
"24955000","1"
"24962000","0.99"
"24969000","0.99"
"24976000","1"
"24983000","0.97"
"24990000","0.99"
"24997000","0.98"
"25004000","0.98"
"25011000","0.98"
"25018000","0.97"
"25025000","0.96"
"25032000","0.99"
"25039000","0.95"
"25046000","0.97"
"25053000","0.98"
"25060000","0.99"
"25067000","0.99"
"25074000","0.96"
"25081000","0.958"
"25088000","0.97"
"25095000","0.99"
"25102000","1"
"25109000","1"
"25116000","0.98"
"25123000","0.96"
"25130000","0.99"
"25137000","0.99"
"25144000","1"
"25151000","0.99"
"25158000","0.98"
"25165000","0.98"
"25172000","0.96"
"25179000","0.96"
"25186000","0.98"
"25193000","0.97"
"25200000","0.98"
"25207000","0.96"
"25214000","1"
"25221000","0.99"
"25228000","0.99"
"25235000","0.99"
"25242000","0.98"
"25249000","0.98"
"25256000","0.976"
"25263000","0.98"
"25270000","0.98"
"25277000","1"
"25284000","0.96"
"25291000","0.99"
"25298000","0.95"
"25305000","0.96"
"25312000","0.96"
"25319000","0.98"
"25326000","0.95"
"25333000","0.98"
"25340000","0.99"
"25347000","0.99"
"25354000","0.97"
"25361000","1"
"25368000","0.99"
"25375000","1"
"25382000","0.99"
"25389000","0.98"
"25396000","1"
"25403000","0.99"
"25410000","0.986"
"25417000","1"
"25424000","0.96"
"25431000","0.99"
"25438000","1"
"25445000","0.99"
"25452000","0.98"
"25459000","0.99"
"25466000","0.99"
"25473000","0.97"
"25480000","0.96"
"25487000","0.99"
"25494000","0.98"
"25501000","0.98"
"25508000","1"
"25515000","0.96"
"25522000","0.99"
"25529000","0.98"
"25536000","0.99"
"25543000","0.99"
"25550000","0.97"
"25557000","0.97"
"25564000","0.99"
"25571000","0.98"
"25578000","0.99"
"25585000","0.99"
"25592000","0.96"
"25599000","1"
"25606000","1"
"25613000","0.99"
"25620000","0.99"
"25627000","0.98"
"25634000","0.98"
"25641000","0.98"
"25648000","0.98"
"25655000","0.98"
"25662000","0.99"
"25669000","0.99"
"25676000","0.99"
"25683000","0.98"
"25690000","0.96"
"25697000","0.98"
"25704000","0.99"
"25711000","0.99"
"25718000","0.95"
"25725000","0.99"
"25732000","0.94"
"25739000","0.99"
"25746000","1"
"25753000","0.98"
"25760000","0.96"
"25767000","0.98"
"25774000","0.99"
"25781000","1"
"25788000","0.98"
"25795000","0.99"
"25802000","0.98"
"25809000","0.96"
"25816000","0.964"
"25823000","0.96"
"25830000","1"
"25837000","0.99"
"25844000","0.99"
"25851000","0.98"
"25858000","0.97"
"25865000","0.99"
"25872000","0.97"
"25879000","0.98"
"25886000","0.98"
"25893000","0.98"
"25900000","1"
"25907000","0.97"
"25914000","1"
"25921000","0.99"
"25928000","0.98"
"25935000","1"
"25942000","1"
"25949000","0.97"
"25956000","0.97"
"25963000","0.98"
"25970000","0.99"
"25977000","0.99"
"25984000","0.99"
"25991000","0.99"
"25998000","0.98"
"26005000","0.99"
"26012000","1"
"26019000","1"
"26026000","0.98"
"26033000","0.97"
"26040000","0.98"
"26047000","0.98"
"26054000","0.97"
"26061000","1"
"26068000","0.99"
"26075000","1"
"26082000","0.97"
"26089000","0.98"
"26096000","1"
"26103000","1"
"26110000","0.97"
"26117000","0.97"
"26124000","0.93"
"26131000","0.98"
"26138000","0.99"
"26145000","0.96"
"26152000","0.98"
"26159000","0.98"
"26166000","0.99"
"26173000","0.98"
"26180000","0.98"
"26187000","0.98"
"26194000","1"
"26201000","1"
"26208000","0.99"
"26215000","0.99"
"26222000","0.99"
"26229000","0.97"
"26236000","1"
"26243000","0.99"
"26250000","0.95"
"26257000","0.97"
"26264000","0.97"
"26271000","0.99"
"26278000","0.99"
"26285000","0.99"
"26292000","0.99"
"26299000","1"
"26306000","0.99"
"26313000","0.98"
"26320000","0.98"
"26327000","0.99"
"26334000","0.98"
"26341000","0.98"
"26348000","0.99"
"26355000","0.99"
"26362000","0.98"
"26369000","1"
"26376000","1"
"26383000","0.99"
"26390000","1"
"26397000","0.98"
"26404000","1"
"26411000","1"
"26418000","0.98"
"26425000","1"
"26432000","0.99"
"26439000","0.98"
"26446000","0.99"
"26453000","1"
"26460000","0.99"
"26467000","1"
"26474000","0.98"
"26481000","0.974"
"26488000","0.99"
"26495000","0.99"
"26502000","1"
"26509000","1"
"26516000","1"
"26523000","0.99"
"26530000","0.98"
"26537000","0.98"
"26544000","0.98"
"26551000","1"
"26558000","1"
"26565000","0.99"
"26572000","1"
"26579000","0.98"
"26586000","0.98"
"26593000","0.99"
"26600000","0.97"
"26607000","0.97"
"26614000","0.97"
"26621000","0.98"
"26628000","0.99"
"26635000","1"
"26642000","0.99"
"26649000","0.99"
"26656000","0.98"
"26663000","0.95"
"26670000","0.99"
"26677000","0.96"
"26684000","1"
"26691000","1"
"26698000","1"
"26705000","0.984"
"26712000","0.96"
"26719000","1"
"26726000","0.99"
"26733000","1"
"26740000","0.98"
"26747000","0.97"
"26754000","0.97"
"26761000","0.98"
"26768000","1"
"26775000","0.98"
"26782000","0.98"
"26789000","0.99"
"26796000","0.99"
"26803000","0.99"
"26810000","0.99"
"26817000","0.97"
"26824000","0.98"
"26831000","0.97"
"26838000","0.98"
"26845000","0.98"
"26852000","0.99"
"26859000","0.99"
"26866000","0.98"
"26873000","0.99"
"26880000","0.99"
"26887000","0.99"
"26894000","1"
"26901000","0.97"
"26908000","1"
"26915000","1"
"26922000","1"
"26929000","0.98"
"26936000","0.97"
"26943000","0.95"
"26950000","0.99"
"26957000","0.98"
"26964000","0.99"
"26971000","0.98"
"26978000","1"
"26985000","0.97"
"26992000","0.96"
"26999000","0.99"
"27006000","1"
"27013000","0.99"
"27020000","0.98"
"27027000","0.99"
"27034000","0.98"
"27041000","0.99"
"27048000","0.99"
"27055000","0.98"
"27062000","1"
"27069000","0.99"
"27076000","0.99"
"27083000","0.97"
"27090000","0.98"
"27097000","0.98"
"27104000","0.99"
"27111000","0.98"
"27118000","0.99"
"27125000","1"
"27132000","0.96"
"27139000","0.99"
"27146000","0.99"
"27153000","1"
"27160000","0.98"
"27167000","1"
"27174000","1"
"27181000","0.98"
"27188000","1"
"27195000","0.97"
"27202000","0.98"
"27209000","1"
"27216000","0.98"
"27223000","0.98"
"27230000","1"
"27237000","0.98"
"27244000","0.98"
"27251000","0.99"
"27258000","0.96"
"27265000","0.98"
"27272000","0.99"
"27279000","1"
"27286000","0.99"
"27293000","0.98"
"27300000","0.96"
"27307000","0.99"
"27314000","0.99"
"27321000","1"
"27328000","0.97"
"27335000","0.99"
"27342000","0.99"
"27349000","0.98"
"27356000","0.99"
"27363000","0.98"
"27370000","0.99"
"27377000","0.98"
"27384000","0.99"
"27391000","0.99"
"27398000","1"
"27405000","0.97"
"27412000","1"
"27419000","0.99"
"27426000","0.99"
"27433000","0.99"
"27440000","0.99"
"27447000","1"
"27454000","0.95"
"27461000","0.99"
"27468000","0.98"
"27475000","0.99"
"27482000","0.98"
"27489000","0.99"
"27496000","1"
"27503000","1"
"27510000","0.99"
"27517000","1"
"27524000","0.99"
"27531000","0.99"
"27538000","0.97"
"27545000","0.97"
"27552000","0.98"
"27559000","0.96"
"27566000","0.99"
"27573000","0.99"
"27580000","1"
"27587000","1"
"27594000","0.99"
"27601000","1"
"27608000","1"
"27615000","0.99"
"27622000","1"
"27629000","1"
"27636000","0.99"
"27643000","1"
"27650000","0.98"
"27657000","0.97"
"27664000","0.99"
"27671000","0.98"
"27678000","1"
"27685000","0.99"
"27692000","1"
"27699000","1"
"27706000","1"
"27713000","0.99"
"27720000","0.99"
"27727000","0.99"
"27734000","0.98"
"27741000","0.98"
"27748000","0.99"
"27755000","0.97"
"27762000","0.99"
"27769000","0.98"
"27776000","0.98"
"27783000","1"
"27790000","0.97"
"27797000","1"
"27804000","0.96"
"27811000","0.97"
"27818000","0.96"
"27825000","0.97"
"27832000","0.99"
"27839000","1"
"27846000","0.98"
"27853000","0.96"
"27860000","0.99"
"27867000","0.98"
"27874000","1"
"27881000","0.98"
"27888000","1"
"27895000","0.99"
"27902000","0.98"
"27909000","1"
"27916000","0.98"
"27923000","0.97"
"27930000","0.99"
"27937000","0.95"
"27944000","1"
"27951000","0.99"
"27958000","0.98"
"27965000","0.97"
"27972000","1"
"27979000","0.97"
"27986000","0.96"
"27993000","1"
"28000000","0.99"
"28007000","0.97"
"28014000","0.97"
"28021000","0.97"
"28028000","0.97"
"28035000","0.98"
"28042000","0.98"
"28049000","0.99"
"28056000","1"
"28063000","1"
"28070000","1"
"28077000","1"
"28084000","0.97"
"28091000","0.98"
"28098000","0.96"
"28105000","0.99"
"28112000","0.97"
"28119000","0.96"
"28126000","0.99"
"28133000","0.98"
"28140000","0.96"
"28147000","0.97"
"28154000","0.98"
"28161000","1"
"28168000","0.97"
"28175000","0.97"
"28182000","0.98"
"28189000","1"
"28196000","0.97"
"28203000","0.99"
"28210000","0.97"
"28217000","0.99"
"28224000","0.98"
"28231000","0.98"
"28238000","0.99"
"28245000","0.98"
"28252000","0.98"
"28259000","0.94"
"28266000","0.98"
"28273000","0.99"
"28280000","0.97"
"28287000","0.96"
"28294000","0.99"
"28301000","0.99"
"28308000","0.98"
"28315000","0.93"
"28322000","0.98"
"28329000","0.99"
"28336000","0.99"
"28343000","0.98"
"28350000","0.92"
"28357000","0.93"
"28364000","0.96"
"28371000","0.99"
"28378000","0.99"
"28385000","0.99"
"28392000","0.99"
"28399000","1"
"28406000","0.98"
"28413000","0.95"
"28420000","0.98"
"28427000","0.98"
"28434000","0.97"
"28441000","0.98"
"28448000","0.99"
"28455000","1"
"28462000","0.97"
"28469000","0.98"
"28476000","0.98"
"28483000","0.99"
"28490000","0.97"
"28497000","0.96"
"28504000","0.99"
"28511000","1"
"28518000","0.98"
"28525000","0.99"
"28532000","0.97"
"28539000","0.99"
"28546000","0.96"
"28553000","0.97"
"28560000","0.96"
"28567000","0.97"
"28574000","0.96"
"28581000","0.99"
"28588000","1"
"28595000","0.99"
"28602000","1"
"28609000","0.99"
"28616000","1"
"28623000","0.99"
"28630000","0.96"
"28637000","0.99"
"28644000","1"
"28651000","0.98"
"28658000","1"
"28665000","1"
"28672000","0.98"
"28679000","0.97"
"28686000","0.98"
"28693000","0.99"
"28700000","0.99"
"28707000","0.99"
"28714000","0.98"
"28721000","1"
"28728000","0.98"
"28735000","0.98"
"28742000","0.98"
"28749000","0.99"
"28756000","0.99"
"28763000","0.98"
"28770000","1"
"28777000","0.96"
"28784000","0.98"
"28791000","0.97"
"28798000","0.98"
"28805000","0.96"
"28812000","0.97"
"28819000","0.99"
"28826000","0.99"
"28833000","0.97"
"28840000","0.99"
"28847000","0.99"
"28854000","0.98"
"28861000","0.98"
"28868000","0.98"
"28875000","0.99"
"28882000","0.97"
"28889000","0.98"
"28896000","0.99"
"28903000","0.99"
"28910000","0.99"
"28917000","0.99"
"28924000","1"
"28931000","0.98"
"28938000","1"
"28945000","1"
"28952000","0.98"
"28959000","0.98"
"28966000","0.97"
"28973000","0.99"
"28980000","0.99"
"28987000","0.98"
"28994000","0.97"
"29001000","0.99"
"29008000","0.99"
"29015000","1"
"29022000","0.99"
"29029000","0.97"
"29036000","0.98"
"29043000","1"
"29050000","1"
"29057000","0.99"
"29064000","0.98"
"29071000","0.99"
"29078000","0.98"
"29085000","1"
"29092000","0.99"
"29099000","0.99"
"29106000","0.99"
"29113000","1"
"29120000","0.99"
"29127000","0.988"
"29134000","0.99"
"29141000","1"
"29148000","0.99"
"29155000","0.97"
"29162000","0.97"
"29169000","0.97"
"29176000","0.99"
"29183000","1"
"29190000","0.99"
"29197000","0.98"
"29204000","0.99"
"29211000","1"
"29218000","0.98"
"29225000","0.97"
"29232000","0.98"
"29239000","1"
"29246000","0.99"
"29253000","1"
"29260000","0.96"
"29267000","1"
"29274000","1"
"29281000","1"
"29288000","0.99"
"29295000","0.97"
"29302000","0.98"
"29309000","1"
"29316000","0.99"
"29323000","0.99"
"29330000","0.99"
"29337000","1"
"29344000","1"
"29351000","1"
"29358000","1"
"29365000","0.99"
"29372000","0.98"
"29379000","0.99"
"29386000","0.99"
"29393000","1"
"29400000","0.99"
"29407000","1"
"29414000","0.97"
"29421000","1"
"29428000","0.98"
"29435000","1"
"29442000","1"
"29449000","0.99"
"29456000","1"
"29463000","0.99"
"29470000","1"
"29477000","0.99"
"29484000","0.98"
"29491000","0.99"
"29498000","0.98"
"29505000","0.95"
"29512000","1"
"29519000","0.99"
"29526000","0.98"
"29533000","0.99"
"29540000","0.98"
"29547000","0.99"
"29554000","0.99"
"29561000","0.99"
"29568000","0.99"
"29575000","1"
"29582000","1"
"29589000","0.99"
"29596000","0.98"
"29603000","0.97"
"29610000","1"
"29617000","1"
"29624000","0.98"
"29631000","1"
"29638000","0.99"
"29645000","1"
"29652000","1"
"29659000","0.99"
"29666000","1"
"29673000","0.99"
"29680000","1"
"29687000","1"
"29694000","0.99"
"29701000","0.98"
"29708000","1"
"29715000","0.99"
"29722000","0.98"
"29729000","0.97"
"29736000","0.99"
"29743000","1"
"29750000","1"
"29757000","0.99"
"29764000","0.98"
"29771000","0.99"
"29778000","1"
"29785000","1"
"29792000","1"
"29799000","0.98"
"29806000","0.99"
"29813000","1"
"29820000","1"
"29827000","0.98"
"29834000","0.99"
"29841000","1"
"29848000","0.99"
"29855000","1"
"29862000","0.99"
"29869000","0.99"
"29876000","0.99"
"29883000","1"
"29890000","1"
"29897000","1"
"29904000","1"
"29911000","0.96"
"29918000","1"
"29925000","1"
"29932000","1"
"29939000","1"
"29946000","1"
"29953000","0.99"
"29960000","0.99"
"29967000","0.98"
"29974000","0.99"
"29981000","0.99"
"29988000","1"
"29995000","1"
"30002000","0.96"
"30009000","0.98"
"30016000","0.99"
"30023000","0.99"
"30030000","0.98"
"30037000","0.99"
"30044000","0.98"
"30051000","0.99"
"30058000","0.99"
"30065000","0.99"
"30072000","0.97"
"30079000","1"
"30086000","0.98"
"30093000","0.98"
"30100000","0.98"
"30107000","0.99"
"30114000","0.99"
"30121000","0.98"
"30128000","0.95"
"30135000","0.96"
"30142000","0.99"
"30149000","0.98"
"30156000","0.92"
"30163000","0.98"
"30170000","0.99"
"30177000","0.98"
"30184000","0.96"
"30191000","0.99"
"30198000","0.97"
"30205000","0.99"
"30212000","1"
"30219000","0.97"
"30226000","0.98"
"30233000","0.98"
"30240000","1"
"30247000","0.98"
"30254000","1"
"30261000","1"
"30268000","1"
"30275000","0.99"
"30282000","0.99"
"30289000","0.99"
"30296000","0.99"
"30303000","1"
"30310000","0.99"
"30317000","0.99"
"30324000","0.97"
"30331000","0.97"
"30338000","0.98"
"30345000","1"
"30352000","0.99"
"30359000","0.97"
"30366000","0.99"
"30373000","1"
"30380000","1"
"30387000","0.99"
"30394000","0.988"
"30401000","1"
"30408000","0.96"
"30415000","0.97"
"30422000","1"
"30429000","1"
"30436000","1"
"30443000","0.99"
"30450000","0.98"
"30457000","0.94"
"30464000","0.98"
"30471000","0.96"
"30478000","0.98"
"30485000","1"
"30492000","0.99"
"30499000","0.98"
"30506000","1"
"30513000","1"
"30520000","1"
"30527000","0.97"
"30534000","1"
"30541000","0.97"
"30548000","0.96"
"30555000","0.98"
"30562000","0.99"
"30569000","0.99"
"30576000","0.99"
"30583000","0.99"
"30590000","0.99"
"30597000","0.98"
"30604000","0.99"
"30611000","0.98"
"30618000","0.97"
"30625000","0.99"
"30632000","0.99"
"30639000","0.98"
"30646000","0.99"
"30653000","0.99"
"30660000","0.98"
"30667000","0.97"
"30674000","0.97"
"30681000","0.97"
"30688000","0.98"
"30695000","0.97"
"30702000","0.97"
"30709000","0.98"
"30716000","0.97"
"30723000","0.99"
"30730000","0.99"
"30737000","0.99"
"30744000","1"
"30751000","0.96"
"30758000","0.97"
"30765000","0.99"
"30772000","0.98"
"30779000","0.99"
"30786000","0.96"
"30793000","0.99"
"30800000","0.96"
"30807000","0.99"
"30814000","0.98"
"30821000","0.97"
"30828000","0.95"
"30835000","1"
"30842000","0.96"
"30849000","0.96"
"30856000","0.99"
"30863000","0.98"
"30870000","0.99"
"30877000","0.97"
"30884000","0.96"
"30891000","0.96"
"30898000","0.99"
"30905000","0.98"
"30912000","0.98"
"30919000","0.96"
"30926000","1"
"30933000","0.99"
"30940000","0.98"
"30947000","0.99"
"30954000","0.99"
"30961000","0.97"
"30968000","0.99"
"30975000","0.99"
"30982000","0.97"
"30989000","0.99"
"30996000","0.98"
"31003000","0.99"
"31010000","0.97"
"31017000","0.97"
"31024000","0.96"
"31031000","0.98"
"31038000","0.98"
"31045000","0.99"
"31052000","1"
"31059000","1"
"31066000","0.99"
"31073000","0.98"
"31080000","0.98"
"31087000","1"
"31094000","0.98"
"31101000","0.98"
"31108000","0.99"
"31115000","0.93"
"31122000","0.98"
"31129000","0.99"
"31136000","0.99"
"31143000","0.98"
"31150000","0.98"
"31157000","0.99"
"31164000","0.99"
"31171000","0.97"
"31178000","0.99"
"31185000","1"
"31192000","0.99"
"31199000","0.96"
"31206000","1"
"31213000","1"
"31220000","0.99"
"31227000","1"
"31234000","0.98"
"31241000","0.98"
"31248000","0.97"
"31255000","0.97"
"31262000","0.98"
"31269000","1"
"31276000","1"
"31283000","0.99"
"31290000","0.97"
"31297000","0.98"
"31304000","0.99"
"31311000","0.99"
"31318000","0.98"
"31325000","0.97"
"31332000","0.98"
"31339000","0.96"
"31346000","1"
"31353000","0.98"
"31360000","0.99"
"31367000","0.96"
"31374000","0.99"
