"Step","mixdecay_sp_fre6_seed2 - 8cover_rate"
"23362080","0.8685"
"23467080","0.89325"
"23572080","0.8714500000000001"
"23677080","0.87135"
"23782080","0.86205"
"23887080","0.8615499999999999"
"23992080","0.86215"
"24097080","0.8897999999999999"
"24202080","0.8780999999999999"
"24307080","0.8794"
"24412080","0.8782000000000001"
"24517080","0.8891500000000001"
"24622080","0.4997"
"24727080","0.52285"
"24832080","0.5371500000000001"
"24937080","0.60805"
"25042080","0.6241"
"25147080","0.66795"
"25252080","0.6860499999999999"
