"Step","reverse_pb_4agents_seed1 - 4cover_rate_5step"
"11700000","0.08469999999999998"
"11760000","0.08979999999999999"
"11820000","0.08819999999999999"
"11880000","0.086"
"11940000","0.0971"
"12000000","0.0945"
"12060000","0.0896"
"12120000","0.0883"
"12180000","0.0892"
"12240000","0.0925"
"12300000","0.0842"
"12360000","0.0981"
"12420000","0.113"
"12480000","0.08969999999999999"
"12540000","0.0934"
"12600000","0.087"
"12660000","0.1006"
"12720000","0.0948"
"12780000","0.07959999999999999"
"12840000","0.1008"
"12900000","0.0934"
"12960000","0.1041"
"13020000","0.1"
"13080000","0.0959"
"13140000","0.1053"
"13200000","0.0987"
"13260000","0.1002"
"13320000","0.1039"
"13380000","0.092"
"13440000","0.1062"
"13500000","0.0984"
"13560000","0.1164"
"13620000","0.0914"
"13680000","0.0994"
"13740000","0.1185"
"13800000","0.0943"
"13860000","0.1129"
"13920000","0.1115"
"13980000","0.1011"
"14040000","0.1074"
"14100000","0.1071"
"14160000","0.1191"
"14220000","0.095"
"14280000","0.1028"
"14340000","0.099"
"14400000","0.1125"
"14460000","0.1097"
"14520000","0.1083"
"14580000","0.1036"
"14640000","0.1204"
"14700000","0.10330000000000002"
"14760000","0.0973"
"14820000","0.0996"
"14880000","0.11619999999999998"
"14940000","0.1129"
"15000000","0.1156"
"15060000","0.1135"
"15120000","0.1169"
"15180000","0.1233"
"15240000","0.1041"
"15300000","0.1158"
"15360000","0.1055"
"15420000","0.1202"
"15480000","0.1001"
"15540000","0.1189"
"15600000","0.108"
"15660000","0.1139"
"15720000","0.1185"
"15780000","0.1114"
"15840000","0.1156"
"15900000","0.1051"
"15960000","0.1103"
"16020000","0.107"
"16080000","0.1116"
"16140000","0.099"
"16200000","0.0932"
"16260000","0.1011"
"16320000","0.104"
"16380000","0.1075"
"16440000","0.1065"
"16500000","0.1047"
"16560000","0.1167"
"16620000","0.1078"
"16680000","0.0996"
"16740000","0.112"
"16800000","0.1167"
"16860000","0.1115"
"16920000","0.1221"
"16980000","0.1184"
"17040000","0.1177"
"17100000","0.101"
"17160000","0.10169999999999998"
"17220000","0.1154"
"17280000","0.1108"
"17340000","0.1217"
"17400000","0.1159"
"17460000","0.10019999999999998"
"17520000","0.123"
"17580000","0.1261"
"17640000","0.1141"
"17700000","0.1197"
"17760000","0.1124"
"17820000","0.108"
"17880000","0.1164"
"17940000","0.1235"
"18000000","0.108"
"18060000","0.1148"
"18120000","0.1105"
"18180000","0.1272"
"18240000","0.1271"
"18300000","0.1144"
"18360000","0.13290000000000002"
"18420000","0.1202"
"18480000","0.129"
"18540000","0.1235"
"18600000","0.1238"
"18660000","0.1104"
"18720000","0.1137"
"18780000","0.1142"
"18840000","0.1374"
"18900000","0.1179"
"18960000","0.1151"
"19020000","0.13329999999999995"
"19080000","0.1251"
"19140000","0.1337"
"19200000","0.1148"
"19260000","0.1257"
"19320000","0.1188"
"19380000","0.1308"
"19440000","0.12029999999999998"
"19500000","0.1322"
"19560000","0.1254"
"19620000","0.1284"
"19680000","0.1305"
"19740000","0.13410000000000002"
"19800000","0.1347"
"19860000","0.1398"
"19920000","0.12960000000000002"
"19980000","0.1261"
"20040000","0.1354"
"20100000","0.1289"
"20160000","0.13"
"20220000","0.14320000000000002"
"20280000","0.1453"
"20340000","0.1294"
"20400000","0.1358"
"20460000","0.13069999999999998"
"20520000","0.1351"
"20580000","0.1426"
"20640000","0.1466"
"20700000","0.1352"
"20760000","0.13119999999999998"
"20820000","0.1356"
"20880000","0.1253"
"20940000","0.1371"
"21000000","0.1407"
"21060000","0.1407"
"21120000","0.1413"
"21180000","0.14739999999999998"
"21240000","0.1411"
"21300000","0.1313"
"21360000","0.1398"
"21420000","0.1452"
"21480000","0.13989999999999997"
"21540000","0.1507"
"21600000","0.14710000000000004"
"21660000","0.1436"
"21720000","0.1291"
"21780000","0.138"
"21840000","0.1406"
"21900000","0.1495"
"21960000","0.1375"
"22020000","0.16010000000000002"
"22080000","0.13460000000000005"
"22140000","0.1256"
"22200000","0.1355"
"22260000","0.1512"
"22320000","0.1442"
"22380000","0.1369"
"22440000","0.1447"
"22500000","0.1465"
"22560000","0.1468"
"22620000","0.1375"
"22680000","0.14889999999999998"
"22740000","0.1365"
"22800000","0.1428"
"22860000","0.1347"
"22920000","0.1412"
"22980000","0.1369"
"23040000","0.1408"
"23100000","0.1321"
"23160000","0.14529999999999998"
"23220000","0.1465"
"23280000","0.15369999999999998"
"23340000","0.1416"
"23400000","0.1487"
"23460000","0.1402"
"23520000","0.1389"
"23580000","0.13979999999999998"
"23640000","0.1426"
"23700000","0.1423"
"23760000","0.137"
"23820000","0.1394"
"23880000","0.1468"
"23940000","0.1319"
"24000000","0.1395"
"24060000","0.1342"
"24120000","0.1316"
"24180000","0.1415"
"24240000","0.13860000000000003"
"24300000","0.13390000000000002"
"24360000","0.1236"
"24420000","0.1434"
"24480000","0.13010000000000002"
"24540000","0.1431"
"24600000","0.1357"
"24660000","0.1389"
"24720000","0.1378"
"24780000","0.1359"
"24840000","0.1205"
"24900000","0.12990000000000002"
"24960000","0.13190000000000002"
"25020000","0.1322"
"25080000","0.1337"
"25140000","0.12990000000000002"
"25200000","0.12969999999999998"
"25260000","0.1153"
"25320000","0.1094"
"25380000","0.1255"
"25440000","0.1179"
"25500000","0.12710000000000002"
"25560000","0.1134"
"25620000","0.122"
"25680000","0.1165"
"25740000","0.1223"
"25800000","0.1215"
"25860000","0.1253"
"25920000","0.1154"
"25980000","0.1086"
"26040000","0.1211"
"26100000","0.1267"
"26160000","0.1265"
"26220000","0.1232"
"26280000","0.1199"
"26340000","0.1227"
"26400000","0.1208"
"26460000","0.1234"
"26520000","0.1218"
"26580000","0.13410000000000002"
"26640000","0.14170000000000002"
"26700000","0.13910000000000003"
"26760000","0.1277"
"26820000","0.1216"
"26880000","0.1345"
"26940000","0.1396"
"27000000","0.1248"
"27060000","0.12919999999999998"
"27120000","0.1336"
"27180000","0.12810000000000002"
"27240000","0.14310000000000003"
"27300000","0.13910000000000003"
"27360000","0.15089999999999998"
"27420000","0.14809999999999998"
"27480000","0.1467"
"27540000","0.1358"
"27600000","0.1386"
"27660000","0.1535"
"27720000","0.1533"
"27780000","0.155"
"27840000","0.1363"
"27900000","0.1284"
"27960000","0.1523"
"28020000","0.1422"
"28080000","0.14029999999999998"
"28140000","0.14"
"28200000","0.1419"
"28260000","0.1368"
"28320000","0.1472"
"28380000","0.1371"
"28440000","0.1499"
"28500000","0.137"
"28560000","0.1421"
"28620000","0.13489999999999996"
"28680000","0.1462"
"28740000","0.13809999999999997"
"28800000","0.15519999999999998"
"28860000","0.14859999999999998"
"28920000","0.1589"
"28980000","0.15030000000000002"
"29040000","0.1569"
"29100000","0.14479999999999998"
"29160000","0.15389999999999998"
"29220000","0.1457"
"29280000","0.1475"
"29340000","0.1565"
"29400000","0.15369999999999998"
"29460000","0.16660000000000005"
"29520000","0.15080000000000002"
"29580000","0.1594"
"29640000","0.1619"
"29700000","0.16360000000000002"
"29760000","0.15280000000000002"
"29820000","0.16219999999999998"
"29880000","0.1638"
"29940000","0.1682"
"30000000","0.1604"
"30060000","0.1708"
"30120000","0.1667"
"30180000","0.1604"
"30240000","0.17010000000000003"
"30300000","0.16169999999999998"
"30360000","0.1584"
"30420000","0.1611"
"30480000","0.17689999999999995"
"30540000","0.15819999999999998"
"30600000","0.1694"
"30660000","0.162"
"30720000","0.155"
"30780000","0.1631"
"30840000","0.142"
"30900000","0.1661"
"30960000","0.1566"
"31020000","0.16269999999999998"
"31080000","0.15430000000000002"
"31140000","0.1655"
"31200000","0.1785"
"31260000","0.1855"
"31320000","0.1773"
"31380000","0.162"
"31440000","0.1807"
"31500000","0.1583"
"31560000","0.1859"
"31620000","0.157"
"31680000","0.1535"
"31740000","0.16490000000000002"
"31800000","0.1495"
"31860000","0.16860000000000003"
"31920000","0.1681"
"31980000","0.16720000000000002"
"32040000","0.1644"
"32100000","0.1872"
"32160000","0.1505"
"32220000","0.15969999999999998"
"32280000","0.1605"
"32340000","0.16290000000000002"
"32400000","0.1616"
"32460000","0.165"
"32520000","0.1671"
"32580000","0.1609"
"32640000","0.16490000000000002"
"32700000","0.151"
"32760000","0.1645"
"32820000","0.1656"
"32880000","0.1663"
"32940000","0.1534"
"33000000","0.16490000000000002"
"33060000","0.1678"
"33120000","0.1662"
"33180000","0.1718"
"33240000","0.1626"
"33300000","0.16169999999999998"
"33360000","0.1797"
"33420000","0.156"
"33480000","0.169"
"33540000","0.15689999999999998"
"33600000","0.1702"
"33660000","0.19910000000000003"
"33720000","0.1768"
"33780000","0.187"
"33840000","0.2007"
"33900000","0.1776"
"33960000","0.17360000000000003"
"34020000","0.1639"
"34080000","0.1892"
"34140000","0.1833"
"34200000","0.1848"
"34260000","0.1817"
"34320000","0.1967"
"34380000","0.1742"
"34440000","0.1837"
"34500000","0.172"
"34560000","0.17760000000000004"
"34620000","0.1925"
"34680000","0.1915"
"34740000","0.1933"
"34800000","0.2007"
"34860000","0.1959"
"34920000","0.1856"
"34980000","0.2013"
"35040000","0.1929"
"35100000","0.1877"
"35160000","0.1916"
"35220000","0.1978"
"35280000","0.1886"
"35340000","0.2073"
"35400000","0.1935"
"35460000","0.1933"
"35520000","0.1956"
"35580000","0.2093"
"35640000","0.2031"
"35700000","0.1906"
"35760000","0.1996"
"35820000","0.208"
"35880000","0.208"
"35940000","0.187"
"36000000","0.1953"
"36060000","0.2104"
"36120000","0.1971"
"36180000","0.1865"
"36240000","0.2151"
"36300000","0.2104"
"36360000","0.1933"
"36420000","0.1995"
"36480000","0.2011"
"36540000","0.2173"
"36600000","0.205"
"36660000","0.2105"
"36720000","0.2095"
"36780000","0.1988"
"36840000","0.2165"
"36900000","0.218"
"36960000","0.2189"
"37020000","0.2021"
"37080000","0.2131"
"37140000","0.217"
"37200000","0.2169"
"37260000","0.2228"
"37320000","0.2154"
"37380000","0.2217"
"37440000","0.2216"
"37500000","0.2071"
"37560000","0.2174"
"37620000","0.2192"
"37680000","0.2227"
"37740000","0.2201"
"37800000","0.2332"
"37860000","0.2214"
"37920000","0.2213"
"37980000","0.2217"
"38040000","0.2108"
"38100000","0.2173"
"38160000","0.2187"
"38220000","0.2327"
"38280000","0.2176"
"38340000","0.2368"
"38400000","0.22729999999999995"
"38460000","0.22"
"38520000","0.2276"
"38580000","0.2281"
"38640000","0.2092"
"38700000","0.2289"
"38760000","0.2276"
"38820000","0.2348"
"38880000","0.2177"
"38940000","0.2224"
"39000000","0.2163"
"39060000","0.23"
"39120000","0.2423"
"39180000","0.2299"
"39240000","0.2284"
"39300000","0.2206"
"39360000","0.236"
"39420000","0.231"
"39480000","0.2474"
"39540000","0.24620000000000003"
"39600000","0.2417"
"39660000","0.2392"
"39720000","0.23739999999999997"
"39780000","0.2342"
"39840000","0.2485"
"39900000","0.2434"
"39960000","0.2365"
"40020000","0.2637"
"40080000","0.2296"
"40140000","0.25639999999999996"
"40200000","0.2376"
"40260000","0.22479999999999997"
"40320000","0.2599"
"40380000","0.2403"
"40440000","0.24670000000000003"
"40500000","0.2447"
"40560000","0.2529"
"40620000","0.2427"
"40680000","0.25939999999999996"
"40740000","0.2489"
"40800000","0.25099999999999995"
"40860000","0.2394"
"40920000","0.2488"
"40980000","0.2323"
"41040000","0.25909999999999994"
"41100000","0.2699"
"41160000","0.25000000000000006"
"41220000","0.2393"
"41280000","0.25789999999999996"
"41340000","0.25039999999999996"
"41400000","0.26269999999999993"
"41460000","0.262"
"41520000","0.2636"
"41580000","0.2632"
"41640000","0.26589999999999997"
"41700000","0.2528"
"41760000","0.2627"
"41820000","0.2759"
"41880000","0.2627"
"41940000","0.259"
"42000000","0.2713"
"42060000","0.26180000000000003"
"42120000","0.268"
"42180000","0.2638"
"42240000","0.26839999999999997"
"42300000","0.2743"
"42360000","0.26320000000000005"
"42420000","0.2716"
"42480000","0.2725"
"42540000","0.24509999999999996"
"42600000","0.26439999999999997"
"42660000","0.2865"
"42720000","0.274"
"42780000","0.2755"
"42840000","0.26430000000000003"
"42900000","0.2682"
"42960000","0.26389999999999997"
"43020000","0.28379999999999994"
"43080000","0.27"
"43140000","0.2785"
"43200000","0.2759"
"43260000","0.26580000000000004"
"43320000","0.259"
"43380000","0.2801"
"43440000","0.2571"
"43500000","0.2782"
"43560000","0.29619999999999996"
"43620000","0.2671"
"43680000","0.26630000000000004"
"43740000","0.2829"
"43800000","0.28929999999999995"
"43860000","0.28"
"43920000","0.2811"
"43980000","0.274"
"44040000","0.2885"
"44100000","0.2691"
"44160000","0.2841"
"44220000","0.2562"
"44280000","0.2747"
"44340000","0.2886"
"44400000","0.2785"
"44460000","0.28079999999999994"
"44520000","0.2834"
"44580000","0.28770000000000007"
"44640000","0.2911"
"44700000","0.3033"
"44760000","0.2869"
"44820000","0.2866"
"44880000","0.29"
"44940000","0.2754"
"45000000","0.28920000000000007"
"45060000","0.2986"
"45120000","0.2907"
"45180000","0.281"
"45240000","0.2879"
"45300000","0.2879"
"45360000","0.2931"
"45420000","0.2972"
"45480000","0.2967"
"45540000","0.2835"
"45600000","0.28530000000000005"
"45660000","0.3"
"45720000","0.2871"
"45780000","0.2897"
"45840000","0.2801"
"45900000","0.29370000000000007"
"45960000","0.2835"
"46020000","0.2965"
"46080000","0.2992"
"46140000","0.30219999999999997"
"46200000","0.3082"
"46260000","0.31660000000000005"
"46320000","0.30889999999999995"
"46380000","0.3142"
"46440000","0.3095"
"46500000","0.3117"
"46560000","0.31529999999999997"
"46620000","0.3168"
"46680000","0.29619999999999996"
"46740000","0.3211"
"46800000","0.31579999999999997"
"46860000","0.2983"
"46920000","0.29429999999999995"
"46980000","0.3093"
"47040000","0.301"
"47100000","0.3185"
"47160000","0.303"
"47220000","0.315"
"47280000","0.3237"
"47340000","0.31639999999999996"
"47400000","0.31270000000000003"
"47460000","0.31989999999999996"
"47520000","0.323"
"47580000","0.33579999999999993"
"47640000","0.32839999999999997"
"47700000","0.32030000000000003"
"47760000","0.31260000000000004"
"47820000","0.33579999999999993"
"47880000","0.3325"
"47940000","0.32180000000000003"
"48000000","0.3261"
"48060000","0.314"
"48120000","0.3253"
"48180000","0.3138"
"48240000","0.31720000000000004"
"48300000","0.3237"
"48360000","0.31760000000000005"
"48420000","0.327"
"48480000","0.3225"
"48540000","0.31079999999999997"
"48600000","0.3157"
"48660000","0.3242"
"48720000","0.3226"
"48780000","0.3037"
"48840000","0.3253"
"48900000","0.29919999999999997"
"48960000","0.3214"
"49020000","0.3319"
"49080000","0.3328"
"49140000","0.3211"
"49200000","0.3326"
"49260000","0.3221"
"49320000","0.32820000000000005"
"49380000","0.3282"
"49440000","0.33270000000000005"
"49500000","0.3275"
"49560000","0.3245"
"49620000","0.33370000000000005"
"49680000","0.3302"
"49740000","0.34620000000000006"
"49800000","0.3524"
"49860000","0.3372"
"49920000","0.3199"
"49980000","0.3295"
"50040000","0.3245"
"50100000","0.3246"
"50160000","0.32439999999999997"
"50220000","0.3395"
"50280000","0.3384"
"50340000","0.3364"
"50400000","0.3346"
"50460000","0.3201"
"50520000","0.3437"
"50580000","0.3379"
"50640000","0.3335"
"50700000","0.3465"
"50760000","0.3447"
"50820000","0.349"
"50880000","0.34309999999999996"
"50940000","0.3433"
"51000000","0.3436"
"51060000","0.3423"
"51120000","0.3422"
"51180000","0.353"
"51240000","0.3536"
"51300000","0.3477"
"51360000","0.35330000000000006"
"51420000","0.3557"
"51480000","0.3503"
"51540000","0.35860000000000003"
"51600000","0.3528"
"51660000","0.3485"
"51720000","0.3457"
"51780000","0.3595"
"51840000","0.35960000000000003"
"51900000","0.3678"
"51960000","0.3404"
"52020000","0.35420000000000007"
"52080000","0.3607"
"52140000","0.3599"
"52200000","0.368"
"52260000","0.3537"
"52320000","0.3546"
"52380000","0.35869999999999996"
"52440000","0.3519"
"52500000","0.3642"
"52560000","0.3627"
"52620000","0.3631"
"52680000","0.35429999999999995"
"52740000","0.3603"
"52800000","0.3721"
"52860000","0.3572000000000001"
"52920000","0.376"
"52980000","0.359"
"53040000","0.3627"
"53100000","0.3545"
"53160000","0.3555"
"53220000","0.3733"
"53280000","0.3645"
"53340000","0.3676"
"53400000","0.35919999999999996"
"53460000","0.3767"
"53520000","0.3661"
"53580000","0.3695"
"53640000","0.3706"
"53700000","0.387"
"53760000","0.3722"
"53820000","0.3798000000000001"
"53880000","0.3721"
"53940000","0.3742"
"54000000","0.3864"
"54060000","0.3851"
"54120000","0.3718"
"54180000","0.3775"
"54240000","0.3742"
"54300000","0.3768"
"54360000","0.39009999999999995"
"54420000","0.3702"
"54480000","0.3864"
"54540000","0.38659999999999994"
"54600000","0.3836"
"54660000","0.3804"
"54720000","0.3703999999999999"
"54780000","0.3826"
"54840000","0.3839"
"54900000","0.3751"
"54960000","0.38959999999999995"
"55020000","0.381"
"55080000","0.3891"
"55140000","0.3841"
"55200000","0.3915"
"55260000","0.3886"
"55320000","0.3833"
"55380000","0.3919"
"55440000","0.3906"
"55500000","0.4026"
"55560000","0.3773"
"55620000","0.39429999999999993"
"55680000","0.3822"
"55740000","0.3896"
"55800000","0.3975"
"55860000","0.3819"
"55920000","0.3892000000000001"
"55980000","0.3902"
"56040000","0.399"
"56100000","0.389"
"56160000","0.397"
"56220000","0.41"
"56280000","0.3885"
"56340000","0.39"
"56400000","0.3818"
"56460000","0.3921"
"56520000","0.4005"
"56580000","0.41470000000000007"
"56640000","0.4132"
"56700000","0.4117"
"56760000","0.401"
"56820000","0.4111"
"56880000","0.3864999999999999"
"56940000","0.39629999999999993"
"57000000","0.4"
"57060000","0.4079"
"57120000","0.4109"
"57180000","0.3939"
"57240000","0.4085"
"57300000","0.4157"
"57360000","0.4248"
"57420000","0.4055"
"57480000","0.4086"
"57540000","0.4099"
"57600000","0.4245"
"57660000","0.4073"
"57720000","0.4051"
"57780000","0.4119"
"57840000","0.4106"
"57900000","0.4034"
"57960000","0.4183"
"58020000","0.398"
"58080000","0.4091"
"58140000","0.41720000000000007"
"58200000","0.415"
"58260000","0.4206"
"58320000","0.41820000000000007"
"58380000","0.4097"
"58440000","0.4231"
"58500000","0.41470000000000007"
"58560000","0.4099"
"58620000","0.40970000000000006"
"58680000","0.4142"
"58740000","0.41620000000000007"
"58800000","0.4141"
"58860000","0.415"
"58920000","0.40720000000000006"
"58980000","0.41570000000000007"
"59040000","0.4066"
"59100000","0.4169000000000001"
"59160000","0.426"
"59220000","0.4192"
"59280000","0.4282"
"59340000","0.4145"
"59400000","0.4045"
"59460000","0.4262"
"59520000","0.40479999999999994"
"59580000","0.412"
"59640000","0.4297"
"59700000","0.422"
"59760000","0.4021"
"59820000","0.4186"
"59880000","0.4181"
"59940000","0.4254"
"60000000","0.4427"
"60060000","0.4151"
"60120000","0.4225"
"60180000","0.4418"
"60240000","0.4313999999999999"
"60300000","0.4278"
"60360000","0.4337"
"60420000","0.426"
"60480000","0.421"
"60540000","0.4218"
"60600000","0.435"
"60660000","0.4358"
"60720000","0.4258"
"60780000","0.4325"
"60840000","0.4298"
"60900000","0.4284"
"60960000","0.4295"
"61020000","0.4397"
"61080000","0.4279"
"61140000","0.4271"
"61200000","0.4429"
"61260000","0.4433"
"61320000","0.4306"
"61380000","0.4356"
"61440000","0.4331"
"61500000","0.44"
"61560000","0.4311"
"61620000","0.4303"
"61680000","0.4311"
"61740000","0.438"
"61800000","0.4261"
"61860000","0.4481"
"61920000","0.4144"
"61980000","0.4245"
"62040000","0.4383"
"62100000","0.4369"
"62160000","0.4547000000000001"
"62220000","0.4242"
"62280000","0.4433"
"62340000","0.4626"
"62400000","0.4284"
"62460000","0.4502"
"62520000","0.4523"
"62580000","0.4471"
"62640000","0.4624"
"62700000","0.4592"
"62760000","0.4567000000000001"
"62820000","0.4571"
"62880000","0.4692"
"62940000","0.4561"
"63000000","0.4558"
"63060000","0.459"
"63120000","0.46079999999999993"
"63180000","0.448"
"63240000","0.4549"
"63300000","0.4632"
"63360000","0.4431000000000001"
"63420000","0.4547"
"63480000","0.461"
"63540000","0.4679"
"63600000","0.4551"
"63660000","0.4577000000000001"
"63720000","0.4804"
"63780000","0.4639"
"63840000","0.464"
"63900000","0.4672"
"63960000","0.466"
"64020000","0.4654"
"64080000","0.4578"
"64140000","0.4677"
"64200000","0.4667"
"64260000","0.457"
"64320000","0.46620000000000006"
"64380000","0.4794000000000001"
"64440000","0.4811"
"64500000","0.4587"
"64560000","0.4703"
"64620000","0.47680000000000006"
"64680000","0.48490000000000005"
"64740000","0.4651"
"64800000","0.4725"
"64860000","0.4539"
"64920000","0.482"
"64980000","0.4804000000000001"
"65040000","0.464"
"65100000","0.4832"
"65160000","0.46870000000000006"
"65220000","0.4736"
"65280000","0.4768"
"65340000","0.4708"
"65400000","0.4717"
"65460000","0.4831"
"65520000","0.4811"
"65580000","0.4977"
"65640000","0.47670000000000007"
"65700000","0.485"
"65760000","0.4811"
"65820000","0.469"
"65880000","0.4841"
"65940000","0.4799000000000001"
"66000000","0.4877"
"66060000","0.4851"
"66120000","0.4749"
"66180000","0.4857999999999999"
"66240000","0.4705"
"66300000","0.4667"
"66360000","0.476"
"66420000","0.4896"
"66480000","0.4898"
"66540000","0.5036"
"66600000","0.4824000000000001"
"66660000","0.4695"
"66720000","0.4912"
"66780000","0.4858"
"66840000","0.4927"
"66900000","0.4786"
"66960000","0.477"
"67020000","0.4978"
"67080000","0.4942"
"67140000","0.4997"
"67200000","0.4978999999999999"
"67260000","0.5007"
"67320000","0.5059"
"67380000","0.4997"
"67440000","0.5018"
"67500000","0.5125"
"67560000","0.4986999999999999"
"67620000","0.5092"
"67680000","0.5061"
"67740000","0.5117"
"67800000","0.5047"
"67860000","0.4908"
"67920000","0.4987"
"67980000","0.5075"
"68040000","0.5116"
"68100000","0.5174"
"68160000","0.5099"
"68220000","0.5055"
"68280000","0.4988999999999999"
"68340000","0.5182"
"68400000","0.4948"
"68460000","0.5246"
"68520000","0.5064"
"68580000","0.5031"
"68640000","0.5041"
"68700000","0.5045"
"68760000","0.5047"
"68820000","0.4993"
"68880000","0.5119"
"68940000","0.4978"
"69000000","0.512"
"69060000","0.5095"
"69120000","0.5049"
"69180000","0.5104"
"69240000","0.5157999999999999"
"69300000","0.509"
"69360000","0.5154000000000001"
"69420000","0.5248999999999999"
"69480000","0.5151"
"69540000","0.5127"
"69600000","0.5134000000000001"
"69660000","0.5086"
"69720000","0.5004000000000001"
"69780000","0.5173"
"69840000","0.5230999999999999"
"69900000","0.5085"
"69960000","0.5091"
"70020000","0.5119"
"70080000","0.5178"
"70140000","0.5126000000000001"
"70200000","0.5155"
"70260000","0.5223"
"70320000","0.5076999999999999"
"70380000","0.5185"
"70440000","0.5068"
"70500000","0.5224000000000001"
"70560000","0.5215"
"70620000","0.5147"
"70680000","0.5276000000000001"
"70740000","0.5122000000000001"
"70800000","0.5212"
"70860000","0.5027"
"70920000","0.5235"
"70980000","0.5066"
"71040000","0.5119"
"71100000","0.5107999999999999"
"71160000","0.5146000000000001"
"71220000","0.5221"
"71280000","0.508"
"71340000","0.5211"
"71400000","0.5074000000000001"
"71460000","0.5036"
"71520000","0.5244000000000001"
"71580000","0.5031"
"71640000","0.5118"
"71700000","0.51"
"71760000","0.5124"
"71820000","0.5092"
"71880000","0.5184000000000001"
"71940000","0.5101"
"72000000","0.5132000000000001"
