"Step","amigo_pb_teacherhorizon10_load_seed3 - 4cover_rate_5step"
"8640000","0.27620000000000006"
"8700000","0.2764"
"8760000","0.2805"
"8820000","0.28920000000000007"
"8880000","0.285"
"8940000","0.28590000000000004"
"9000000","0.27070000000000005"
"9060000","0.2689"
"9120000","0.28470000000000006"
"9180000","0.2814"
"9240000","0.27529999999999993"
"9300000","0.2803"
"9360000","0.28009999999999996"
"9420000","0.2796"
"9480000","0.273"
"9540000","0.28640000000000004"
"9600000","0.2735"
"9660000","0.2949"
"9720000","0.26639999999999997"
"9780000","0.2787"
"9840000","0.2873"
"9900000","0.272"
"9960000","0.2789"
"10020000","0.28070000000000006"
"10080000","0.2833"
"10140000","0.2817"
"10200000","0.287"
"10260000","0.26439999999999997"
"10320000","0.28429999999999994"
"10380000","0.2739"
"10440000","0.27929999999999994"
"10500000","0.28759999999999997"
"10560000","0.2779"
"10620000","0.269"
"10680000","0.2831"
"10740000","0.2714"
"10800000","0.29119999999999996"
"10860000","0.2763"
"10920000","0.2814"
"10980000","0.291"
"11040000","0.2799"
"11100000","0.2797"
"11160000","0.27770000000000006"
"11220000","0.28470000000000006"
"11280000","0.28290000000000004"
"11340000","0.2726"
"11400000","0.2773"
"11460000","0.28070000000000006"
"11520000","0.2747"
"11580000","0.2663"
"11640000","0.2805"
"11700000","0.286"
"11760000","0.2621"
"11820000","0.274"
"11880000","0.2738"
"11940000","0.2775"
"12000000","0.2812"
"12060000","0.2761"
"12120000","0.2806"
"12180000","0.2754"
"12240000","0.2846"
"12300000","0.2711"
"12360000","0.2712"
"12420000","0.2779"
"12480000","0.2719"
"12540000","0.2717"
"12600000","0.2737"
"12660000","0.27229999999999993"
"12720000","0.265"
"12780000","0.2656"
"12840000","0.28759999999999997"
"12900000","0.28429999999999994"
"12960000","0.2846"
"13020000","0.2835"
"13080000","0.2781"
"13140000","0.2807"
"13200000","0.2804"
"13260000","0.2754"
"13320000","0.2755"
"13380000","0.265"
"13440000","0.2704"
"13500000","0.28220000000000006"
"13560000","0.2894"
"13620000","0.2874"
"13680000","0.2852"
"13740000","0.2744"
"13800000","0.2826"
"13860000","0.28570000000000007"
"13920000","0.2835"
"13980000","0.2846"
"14040000","0.2797"
"14100000","0.27320000000000005"
"14160000","0.29419999999999996"
"14220000","0.2821"
"14280000","0.28220000000000006"
"14340000","0.2814"
"14400000","0.2881"
"14460000","0.2847"
"14520000","0.2809"
"14580000","0.2886"
"14640000","0.285"
"14700000","0.2802"
"14760000","0.2806"
"14820000","0.2904"
"14880000","0.2855"
"14940000","0.27670000000000006"
"15000000","0.28020000000000006"
"15060000","0.2839"
"15120000","0.2915"
"15180000","0.30219999999999997"
"15240000","0.2811"
"15300000","0.293"
"15360000","0.2805"
"15420000","0.282"
"15480000","0.293"
"15540000","0.2949"
"15600000","0.2975"
"15660000","0.30319999999999997"
"15720000","0.2868"
"15780000","0.2868"
"15840000","0.2921"
"15900000","0.2808"
"15960000","0.2879"
"16020000","0.2732"
"16080000","0.2825"
"16140000","0.2758"
"16200000","0.2872"
"16260000","0.3041"
"16320000","0.28979999999999995"
"16380000","0.2872"
"16440000","0.2887"
"16500000","0.2924"
"16560000","0.2809"
"16620000","0.29410000000000003"
"16680000","0.2791"
"16740000","0.29569999999999996"
"16800000","0.2959"
"16860000","0.2904"
"16920000","0.28629999999999994"
"16980000","0.3019"
"17040000","0.2967"
"17100000","0.2949"
"17160000","0.2889"
"17220000","0.30640000000000006"
"17280000","0.2997"
"17340000","0.2728"
"17400000","0.2971"
"17460000","0.29679999999999995"
"17520000","0.30010000000000003"
"17580000","0.2944"
"17640000","0.2819"
"17700000","0.30369999999999997"
"17760000","0.3001"
"17820000","0.29869999999999997"
"17880000","0.29490000000000005"
"17940000","0.288"
"18000000","0.3048"
"18060000","0.28670000000000007"
"18120000","0.2974"
"18180000","0.29569999999999996"
"18240000","0.2994"
"18300000","0.28279999999999994"
"18360000","0.2936"
"18420000","0.29810000000000003"
"18480000","0.28890000000000005"
"18540000","0.2986"
"18600000","0.3088"
"18660000","0.3019"
"18720000","0.2998"
"18780000","0.29"
"18840000","0.287"
"18900000","0.293"
"18960000","0.3034"
"19020000","0.2985"
"19080000","0.2931"
"19140000","0.2877"
"19200000","0.288"
"19260000","0.2936"
"19320000","0.30939999999999995"
"19380000","0.2948"
"19440000","0.285"
"19500000","0.2939"
"19560000","0.2925"
"19620000","0.2959"
"19680000","0.2921"
"19740000","0.29429999999999995"
"19800000","0.3005"
"19860000","0.3043"
"19920000","0.2915"
"19980000","0.2768"
"20040000","0.30770000000000003"
"20100000","0.31"
"20160000","0.2909"
"20220000","0.29569999999999996"
"20280000","0.29419999999999996"
"20340000","0.2974"
"20400000","0.29660000000000003"
"20460000","0.29919999999999997"
"20520000","0.3005"
"20580000","0.2834"
"20640000","0.2904"
"20700000","0.296"
"20760000","0.309"
"20820000","0.3073"
"20880000","0.30010000000000003"
"20940000","0.304"
"21000000","0.3068"
"21060000","0.3033"
"21120000","0.30679999999999996"
"21180000","0.29710000000000003"
"21240000","0.2975"
"21300000","0.29969999999999997"
"21360000","0.2945"
"21420000","0.30060000000000003"
"21480000","0.2907"
"21540000","0.30479999999999996"
"21600000","0.3084"
"21660000","0.29619999999999996"
"21720000","0.29669999999999996"
"21780000","0.285"
"21840000","0.29519999999999996"
"21900000","0.292"
"21960000","0.2954"
"22020000","0.2735"
"22080000","0.29619999999999996"
"22140000","0.2901"
"22200000","0.2825"
"22260000","0.29419999999999996"
"22320000","0.30860000000000004"
"22380000","0.29869999999999997"
"22440000","0.29460000000000003"
"22500000","0.3025"
"22560000","0.30639999999999995"
"22620000","0.30229999999999996"
"22680000","0.3007"
"22740000","0.2877"
"22800000","0.30529999999999996"
"22860000","0.28229999999999994"
"22920000","0.3003"
"22980000","0.2944"
"23040000","0.30560000000000004"
"23100000","0.28970000000000007"
"23160000","0.30069999999999997"
"23220000","0.3056"
"23280000","0.2933"
"23340000","0.2954"
"23400000","0.29769999999999996"
"23460000","0.307"
"23520000","0.3025"
"23580000","0.2984"
"23640000","0.3034"
"23700000","0.28429999999999994"
"23760000","0.30140000000000006"
"23820000","0.2965"
"23880000","0.3055"
"23940000","0.2955"
"24000000","0.2908"
"24060000","0.3015"
"24120000","0.301"
"24180000","0.3028"
"24240000","0.30760000000000004"
"24300000","0.3047"
"24360000","0.30660000000000004"
"24420000","0.29629999999999995"
"24480000","0.2944"
"24540000","0.31120000000000003"
"24600000","0.31039999999999995"
"24660000","0.2967"
"24720000","0.3082"
"24780000","0.3054"
"24840000","0.3012"
"24900000","0.3062"
"24960000","0.3095"
"25020000","0.3085"
"25080000","0.30219999999999997"
"25140000","0.3172"
"25200000","0.31820000000000004"
"25260000","0.3091"
"25320000","0.311"
"25380000","0.3115"
"25440000","0.29410000000000003"
"25500000","0.3053"
"25560000","0.31039999999999995"
"25620000","0.3097"
"25680000","0.32180000000000003"
"25740000","0.308"
"25800000","0.30729999999999996"
"25860000","0.31809999999999994"
"25920000","0.30779999999999996"
"25980000","0.3162"
"26040000","0.31989999999999996"
"26100000","0.31010000000000004"
"26160000","0.30460000000000004"
"26220000","0.30590000000000006"
"26280000","0.3132"
"26340000","0.30689999999999995"
"26400000","0.2967"
"26460000","0.3211"
"26520000","0.298"
"26580000","0.3078"
"26640000","0.3135"
"26700000","0.3013"
"26760000","0.31"
"26820000","0.3077"
"26880000","0.3242"
"26940000","0.3331"
"27000000","0.3151"
"27060000","0.30989999999999995"
"27120000","0.3231"
"27180000","0.296"
"27240000","0.3132"
"27300000","0.31039999999999995"
"27360000","0.31670000000000004"
"27420000","0.31389999999999996"
"27480000","0.3034"
"27540000","0.3015"
"27600000","0.31479999999999997"
"27660000","0.29669999999999996"
"27720000","0.30460000000000004"
"27780000","0.302"
"27840000","0.2972"
"27900000","0.3045"
"27960000","0.3165"
"28020000","0.30519999999999997"
"28080000","0.3035"
"28140000","0.3128"
"28200000","0.31610000000000005"
"28260000","0.319"
"28320000","0.32289999999999996"
"28380000","0.30910000000000004"
"28440000","0.3297"
"28500000","0.3231"
"28560000","0.3035"
"28620000","0.31529999999999997"
"28680000","0.31089999999999995"
"28740000","0.3127"
"28800000","0.30519999999999997"
"28860000","0.30720000000000003"
"28920000","0.30739999999999995"
"28980000","0.30879999999999996"
"29040000","0.30460000000000004"
"29100000","0.31689999999999996"
"29160000","0.313"
"29220000","0.3207"
"29280000","0.3071"
"29340000","0.3122"
"29400000","0.29469999999999996"
"29460000","0.3095"
"29520000","0.2982"
"29580000","0.32720000000000005"
"29640000","0.31389999999999996"
"29700000","0.30910000000000004"
"29760000","0.31489999999999996"
"29820000","0.3205"
"29880000","0.3205"
"29940000","0.3065"
"30000000","0.32289999999999996"
"30060000","0.3051"
"30120000","0.30839999999999995"
"30180000","0.3158"
"30240000","0.3235"
"30300000","0.32139999999999996"
"30360000","0.3223"
"30420000","0.3028"
"30480000","0.3163"
"30540000","0.3155"
"30600000","0.3155"
"30660000","0.31710000000000005"
"30720000","0.32039999999999996"
"30780000","0.31410000000000005"
"30840000","0.31289999999999996"
"30900000","0.3253"
"30960000","0.311"
"31020000","0.3268"
"31080000","0.308"
"31140000","0.30989999999999995"
"31200000","0.31760000000000005"
"31260000","0.3163"
"31320000","0.31910000000000005"
"31380000","0.324"
"31440000","0.3201"
"31500000","0.3168"
"31560000","0.3038"
"31620000","0.31689999999999996"
"31680000","0.3075"
"31740000","0.3122"
"31800000","0.3087"
"31860000","0.31210000000000004"
"31920000","0.30689999999999995"
"31980000","0.33"
"32040000","0.31039999999999995"
"32100000","0.323"
"32160000","0.3205"
"32220000","0.3112"
"32280000","0.314"
"32340000","0.311"
"32400000","0.3212"
"32460000","0.3236"
"32520000","0.3009"
"32580000","0.30479999999999996"
"32640000","0.30820000000000003"
"32700000","0.31520000000000004"
"32760000","0.3057"
"32820000","0.3218"
"32880000","0.3115"
"32940000","0.306"
"33000000","0.3043"
"33060000","0.30820000000000003"
"33120000","0.3214"
"33180000","0.3038"
"33240000","0.31989999999999996"
"33300000","0.31070000000000003"
"33360000","0.3133"
"33420000","0.31560000000000005"
"33480000","0.31160000000000004"
"33540000","0.31639999999999996"
"33600000","0.33120000000000005"
"33660000","0.3108"
"33720000","0.3203"
"33780000","0.30860000000000004"
"33840000","0.323"
"33900000","0.3203"
"33960000","0.31089999999999995"
"34020000","0.321"
"34080000","0.31220000000000003"
"34140000","0.3266"
"34200000","0.31710000000000005"
"34260000","0.3145"
"34320000","0.3261"
"34380000","0.3108"
"34440000","0.322"
"34500000","0.3243"
"34560000","0.32"
"34620000","0.3295"
"34680000","0.32539999999999997"
"34740000","0.3391"
"34800000","0.30870000000000003"
"34860000","0.3175"
"34920000","0.31829999999999997"
"34980000","0.3201"
"35040000","0.31410000000000005"
"35100000","0.3207"
"35160000","0.2959"
"35220000","0.3145"
"35280000","0.32880000000000004"
"35340000","0.32239999999999996"
"35400000","0.3337"
"35460000","0.317"
"35520000","0.3314"
"35580000","0.3305"
"35640000","0.3157"
"35700000","0.31139999999999995"
"35760000","0.3147"
"35820000","0.31910000000000005"
"35880000","0.31660000000000005"
"35940000","0.3173"
"36000000","0.31360000000000005"
"36060000","0.3029"
"36120000","0.3241"
"36180000","0.3217"
"36240000","0.3281"
"36300000","0.31839999999999996"
"36360000","0.3207"
"36420000","0.3201"
"36480000","0.32439999999999997"
"36540000","0.32039999999999996"
"36600000","0.31220000000000003"
"36660000","0.3227"
"36720000","0.30829999999999996"
"36780000","0.30519999999999997"
"36840000","0.31930000000000003"
"36900000","0.30860000000000004"
"36960000","0.32330000000000003"
"37020000","0.323"
"37080000","0.3148"
"37140000","0.31860000000000005"
"37200000","0.3285"
"37260000","0.3345"
"37320000","0.33130000000000004"
"37380000","0.325"
"37440000","0.32080000000000003"
"37500000","0.31439999999999996"
"37560000","0.332"
"37620000","0.3097"
"37680000","0.30469999999999997"
"37740000","0.3233"
"37800000","0.3158"
"37860000","0.3238"
"37920000","0.31329999999999997"
"37980000","0.3365"
"38040000","0.3351"
"38100000","0.31429999999999997"
"38160000","0.31470000000000004"
"38220000","0.319"
"38280000","0.315"
"38340000","0.3202"
"38400000","0.31980000000000003"
"38460000","0.32770000000000005"
"38520000","0.31"
"38580000","0.3262"
"38640000","0.32420000000000004"
"38700000","0.3319"
"38760000","0.3184"
"38820000","0.32130000000000003"
"38880000","0.3403"
"38940000","0.3297"
"39000000","0.321"
"39060000","0.3266"
"39120000","0.33080000000000004"
"39180000","0.33229999999999993"
"39240000","0.31560000000000005"
"39300000","0.3233"
"39360000","0.3278"
"39420000","0.3339"
"39480000","0.32639999999999997"
"39540000","0.3222"
"39600000","0.3329"
"39660000","0.3487"
"39720000","0.31489999999999996"
"39780000","0.3323"
"39840000","0.3321"
"39900000","0.3204"
"39960000","0.3256"
"40020000","0.3371"
"40080000","0.32380000000000003"
"40140000","0.326"
"40200000","0.3245"
"40260000","0.3281"
"40320000","0.327"
"40380000","0.3439"
"40440000","0.32759999999999995"
"40500000","0.32589999999999997"
"40560000","0.33129999999999993"
"40620000","0.3298"
"40680000","0.3316"
"40740000","0.3201"
"40800000","0.33009999999999995"
"40860000","0.32030000000000003"
"40920000","0.3245"
"40980000","0.3305"
"41040000","0.317"
"41100000","0.32539999999999997"
"41160000","0.3354"
"41220000","0.33670000000000005"
"41280000","0.33039999999999997"
"41340000","0.32230000000000003"
"41400000","0.3097"
"41460000","0.3334"
"41520000","0.32639999999999997"
"41580000","0.3122"
"41640000","0.3377"
"41700000","0.3261"
"41760000","0.31839999999999996"
"41820000","0.3275"
"41880000","0.3254"
"41940000","0.3251"
"42000000","0.3226"
"42060000","0.3138"
"42120000","0.3185"
"42180000","0.30590000000000006"
"42240000","0.3252"
"42300000","0.3032"
"42360000","0.31820000000000004"
"42420000","0.3227"
"42480000","0.3319"
"42540000","0.31160000000000004"
"42600000","0.324"
"42660000","0.31110000000000004"
"42720000","0.30979999999999996"
"42780000","0.32980000000000004"
"42840000","0.3237"
"42900000","0.31560000000000005"
"42960000","0.323"
"43020000","0.30410000000000004"
"43080000","0.32039999999999996"
"43140000","0.31910000000000005"
"43200000","0.3188"
"43260000","0.32480000000000003"
"43320000","0.32270000000000004"
"43380000","0.3222"
"43440000","0.3159"
"43500000","0.33140000000000003"
"43560000","0.31789999999999996"
"43620000","0.31339999999999996"
"43680000","0.3261"
"43740000","0.3215"
"43800000","0.31980000000000003"
"43860000","0.3213"
"43920000","0.32"
"43980000","0.3255"
"44040000","0.3389"
"44100000","0.32639999999999997"
"44160000","0.3197"
"44220000","0.32239999999999996"
"44280000","0.3148"
"44340000","0.33089999999999997"
"44400000","0.3275"
"44460000","0.3349"
"44520000","0.3232"
"44580000","0.333"
"44640000","0.3269"
"44700000","0.332"
"44760000","0.3236"
"44820000","0.33039999999999997"
"44880000","0.3157"
"44940000","0.3127"
"45000000","0.3301"
"45060000","0.3211"
"45120000","0.34329999999999994"
"45180000","0.32930000000000004"
"45240000","0.325"
"45300000","0.3231"
"45360000","0.33579999999999993"
"45420000","0.3296"
"45480000","0.3312"
"45540000","0.32920000000000005"
"45600000","0.32180000000000003"
"45660000","0.32770000000000005"
"45720000","0.3291"
"45780000","0.3245"
"45840000","0.31679999999999997"
"45900000","0.32589999999999997"
"45960000","0.31939999999999996"
"46020000","0.32480000000000003"
"46080000","0.3227"
"46140000","0.3321"
"46200000","0.31210000000000004"
"46260000","0.33080000000000004"
"46320000","0.3252"
"46380000","0.3359"
"46440000","0.3336"
"46500000","0.3388"
"46560000","0.3425"
"46620000","0.32820000000000005"
"46680000","0.327"
"46740000","0.3344"
"46800000","0.32989999999999997"
"46860000","0.3464"
"46920000","0.33170000000000005"
"46980000","0.3333"
"47040000","0.3266"
"47100000","0.32339999999999997"
"47160000","0.34570000000000006"
"47220000","0.32789999999999997"
"47280000","0.32230000000000003"
"47340000","0.3251"
"47400000","0.347"
"47460000","0.33220000000000005"
"47520000","0.3268"
"47580000","0.3435"
"47640000","0.3337"
"47700000","0.3237"
"47760000","0.33629999999999993"
"47820000","0.3286"
"47880000","0.33089999999999997"
"47940000","0.3353"
"48000000","0.32789999999999997"
"48060000","0.3405"
"48120000","0.3351"
"48180000","0.3401"
"48240000","0.3307999999999999"
"48300000","0.324"
"48360000","0.3345"
"48420000","0.3277"
"48480000","0.3403"
"48540000","0.3417"
"48600000","0.3246"
"48660000","0.32889999999999997"
"48720000","0.3327"
"48780000","0.3287"
"48840000","0.3282"
"48900000","0.3335"
"48960000","0.3268"
"49020000","0.3255"
"49080000","0.33390000000000003"
"49140000","0.32920000000000005"
"49200000","0.3376"
"49260000","0.33329999999999993"
"49320000","0.3215"
"49380000","0.3376"
"49440000","0.3347"
"49500000","0.3147"
"49560000","0.31989999999999996"
"49620000","0.33690000000000003"
"49680000","0.33770000000000006"
"49740000","0.32789999999999997"
"49800000","0.3326"
"49860000","0.3384"
"49920000","0.3311"
"49980000","0.3295"
"50040000","0.3334"
"50100000","0.3306"
"50160000","0.32589999999999997"
"50220000","0.3479"
"50280000","0.3363"
"50340000","0.341"
"50400000","0.337"
"50460000","0.3401"
"50520000","0.3222"
"50580000","0.3332"
"50640000","0.3364"
"50700000","0.3411"
"50760000","0.3392"
"50820000","0.33179999999999993"
"50880000","0.3484"
"50940000","0.33070000000000005"
"51000000","0.3335"
"51060000","0.3396"
"51120000","0.3441"
"51180000","0.34090000000000004"
"51240000","0.3365"
"51300000","0.33509999999999995"
"51360000","0.34120000000000006"
"51420000","0.3461"
"51480000","0.3394"
"51540000","0.3424"
"51600000","0.3457"
"51660000","0.33629999999999993"
"51720000","0.34479999999999994"
"51780000","0.34279999999999994"
"51840000","0.3484"
"51900000","0.3418"
"51960000","0.3392"
"52020000","0.3378"
"52080000","0.34420000000000006"
"52140000","0.3435"
"52200000","0.3428"
"52260000","0.35379999999999995"
"52320000","0.34609999999999996"
"52380000","0.3451"
"52440000","0.3477"
"52500000","0.3356"
"52560000","0.3441"
"52620000","0.3448"
"52680000","0.31579999999999997"
"52740000","0.3511"
"52800000","0.3428"
"52860000","0.32730000000000004"
"52920000","0.3454"
"52980000","0.3286"
"53040000","0.3397"
"53100000","0.3431"
"53160000","0.3397"
"53220000","0.348"
"53280000","0.3415"
"53340000","0.3356"
"53400000","0.32530000000000003"
"53460000","0.3462"
"53520000","0.353"
"53580000","0.3449"
"53640000","0.3331"
"53700000","0.3503"
"53760000","0.343"
"53820000","0.3364"
"53880000","0.33490000000000003"
"53940000","0.3379"
"54000000","0.3336"
"54060000","0.3405"
"54120000","0.3556"
"54180000","0.3559"
"54240000","0.3534"
"54300000","0.342"
"54360000","0.3436"
"54420000","0.3378"
"54480000","0.34720000000000006"
"54540000","0.3456"
"54600000","0.3386"
"54660000","0.3469"
"54720000","0.3335"
"54780000","0.34379999999999994"
"54840000","0.3345"
"54900000","0.3551"
"54960000","0.33629999999999993"
"55020000","0.3442"
"55080000","0.3578"
"55140000","0.3393"
"55200000","0.3472"
"55260000","0.3421"
"55320000","0.3398"
"55380000","0.3521"
"55440000","0.3393"
"55500000","0.33370000000000005"
"55560000","0.3481"
"55620000","0.3503"
"55680000","0.33979999999999994"
"55740000","0.3425"
"55800000","0.35009999999999997"
"55860000","0.34729999999999994"
"55920000","0.3386"
"55980000","0.3436"
"56040000","0.3521"
"56100000","0.34029999999999994"
"56160000","0.3409"
"56220000","0.3459"
"56280000","0.34470000000000006"
"56340000","0.3678"
"56400000","0.3496"
"56460000","0.361"
"56520000","0.3675"
"56580000","0.34929999999999994"
"56640000","0.35819999999999996"
"56700000","0.3555"
"56760000","0.3621999999999999"
"56820000","0.35869999999999996"
"56880000","0.35129999999999995"
"56940000","0.3636"
"57000000","0.3655"
"57060000","0.3703"
"57120000","0.3617"
"57180000","0.3732"
"57240000","0.34920000000000007"
"57300000","0.3585"
"57360000","0.35960000000000003"
"57420000","0.3706"
"57480000","0.3604"
"57540000","0.35529999999999995"
"57600000","0.3624"
"57660000","0.3738999999999999"
"57720000","0.3615"
"57780000","0.3565"
"57840000","0.3539"
"57900000","0.3435"
"57960000","0.3619"
"58020000","0.357"
"58080000","0.3612999999999999"
"58140000","0.3718"
"58200000","0.3594"
"58260000","0.371"
"58320000","0.3464"
"58380000","0.356"
"58440000","0.365"
"58500000","0.3592"
"58560000","0.3737"
"58620000","0.3598"
"58680000","0.35179999999999995"
"58740000","0.3667"
"58800000","0.3768"
"58860000","0.3637"
"58920000","0.3799"
"58980000","0.365"
"59040000","0.3598"
"59100000","0.3698999999999999"
"59160000","0.3715"
"59220000","0.3612999999999999"
"59280000","0.3706"
"59340000","0.3674"
"59400000","0.369"
"59460000","0.3663"
"59520000","0.3705"
"59580000","0.3499"
"59640000","0.3812"
"59700000","0.3728"
"59760000","0.3645"
"59820000","0.3825"
"59880000","0.3551"
"59940000","0.3622"
"60000000","0.3748"
"60060000","0.3641"
"60120000","0.3819"
"60180000","0.3763"
"60240000","0.3616"
"60300000","0.3716"
"60360000","0.361"
"60420000","0.3703999999999999"
"60480000","0.3702"
"60540000","0.3784"
"60600000","0.3678"
"60660000","0.3519"
"60720000","0.3636"
"60780000","0.3649"
"60840000","0.36140000000000005"
"60900000","0.3526"
"60960000","0.3703"
"61020000","0.3789"
"61080000","0.38"
"61140000","0.3617"
"61200000","0.379"
"61260000","0.3728"
"61320000","0.363"
"61380000","0.3866"
"61440000","0.38"
"61500000","0.3651"
"61560000","0.3742"
"61620000","0.3866"
"61680000","0.3644"
"61740000","0.3725"
"61800000","0.36390000000000006"
"61860000","0.3748"
"61920000","0.3735"
"61980000","0.3726"
"62040000","0.3628"
"62100000","0.3561"
"62160000","0.3511"
"62220000","0.3737"
"62280000","0.3631"
"62340000","0.3728"
"62400000","0.3773"
"62460000","0.35819999999999996"
"62520000","0.3678"
"62580000","0.3638"
"62640000","0.3666"
"62700000","0.371"
"62760000","0.3677"
"62820000","0.3672"
"62880000","0.3752"
"62940000","0.36890000000000006"
"63000000","0.3569"
"63060000","0.3738"
"63120000","0.3649"
"63180000","0.3638"
"63240000","0.373"
"63300000","0.3659"
"63360000","0.3705"
"63420000","0.3771000000000001"
"63480000","0.3747"
"63540000","0.3715"
"63600000","0.3744"
"63660000","0.3679"
"63720000","0.3718999999999999"
"63780000","0.3672"
"63840000","0.3845"
"63900000","0.3723"
"63960000","0.3643"
"64020000","0.3653"
"64080000","0.3774"
"64140000","0.3698"
"64200000","0.3639"
"64260000","0.3683999999999999"
"64320000","0.3749"
"64380000","0.3753"
"64440000","0.3695"
"64500000","0.38"
"64560000","0.3768"
"64620000","0.3767"
"64680000","0.3638"
"64740000","0.3739"
"64800000","0.3615"
"64860000","0.3681"
"64920000","0.3708000000000001"
"64980000","0.3651"
"65040000","0.3635"
"65100000","0.3659"
"65160000","0.35879999999999995"
"65220000","0.3762"
"65280000","0.3638"
"65340000","0.3753"
"65400000","0.3736"
"65460000","0.371"
"65520000","0.3712"
"65580000","0.3665"
"65640000","0.367"
"65700000","0.3774"
"65760000","0.3732"
"65820000","0.3636"
"65880000","0.3603"
"65940000","0.3683999999999999"
"66000000","0.3653"
"66060000","0.3585"
"66120000","0.3511"
"66180000","0.36690000000000006"
"66240000","0.3765"
"66300000","0.3812"
"66360000","0.3725"
"66420000","0.3664"
"66480000","0.3755"
"66540000","0.3701"
"66600000","0.3812"
"66660000","0.3641"
"66720000","0.3761000000000001"
"66780000","0.366"
"66840000","0.3766000000000001"
"66900000","0.3664"
"66960000","0.3681"
"67020000","0.3676"
"67080000","0.3769"
"67140000","0.3641"
"67200000","0.3757"
"67260000","0.3878"
"67320000","0.3688"
"67380000","0.3556"
"67440000","0.3703999999999999"
"67500000","0.3718"
"67560000","0.3749"
"67620000","0.3588"
"67680000","0.371"
"67740000","0.36010000000000003"
"67800000","0.3843"
"67860000","0.3607"
"67920000","0.383"
"67980000","0.3713"
"68040000","0.3697"
"68100000","0.366"
"68160000","0.3761999999999999"
"68220000","0.3708"
"68280000","0.3767"
"68340000","0.3648"
"68400000","0.3822"
"68460000","0.3669"
"68520000","0.3614"
"68580000","0.3692"
"68640000","0.3827"
"68700000","0.3627"
"68760000","0.361"
"68820000","0.3753"
"68880000","0.3536"
"68940000","0.3802"
"69000000","0.38309999999999994"
"69060000","0.3673"
"69120000","0.3625"
"69180000","0.3707"
