"Step","tech2_sp3_small_asym_seed1 - cover_rate_5step"
"20475000","0.15460000000000002"
"20580000","0.1752"
"20685000","0.19760000000000005"
"20790000","0.2063"
"20895000","0.201"
"21000000","0.1722"
"21105000","0.1639"
"21210000","0.17010000000000003"
"21315000","0.2045"
"21420000","0.2244"
"21525000","0.1925"
"21630000","0.2124"
"21735000","0.232"
"21840000","0.2249"
"21945000","0.2177"
"22050000","0.2329"
"22155000","0.2385"
"22260000","0.2617"
"22365000","0.27929999999999994"
"22470000","0.2675"
"22575000","0.26689999999999997"
"22680000","0.25179999999999997"
"22785000","0.2666"
"22890000","0.2675"
"22995000","0.241"
"23100000","0.25389999999999996"
"23205000","0.2229"
"23310000","0.23910000000000003"
"23415000","0.2586"
"23520000","0.2451"
"23625000","0.2068"
"23730000","0.2128"
"23835000","0.2148"
"23940000","0.2157"
"24045000","0.2126"
"24150000","0.2317"
"24255000","0.2262"
"24360000","0.20990000000000003"
"24465000","0.2059"
"24570000","0.2116"
"24675000","0.24440000000000003"
"24780000","0.2307"
"24885000","0.2308"
"24990000","0.2408"
"25095000","0.2453"
"25200000","0.31129999999999997"
"25305000","0.27220000000000005"
"25410000","0.3013"
"25515000","0.289"
"25620000","0.2553"
"25725000","0.2411"
"25830000","0.2493"
"25935000","0.2347"
"26040000","0.2064"
"26145000","0.25789999999999996"
"26250000","0.278"
"26355000","0.27479999999999993"
"26460000","0.2957"
"26565000","0.28770000000000007"
"26670000","0.2875"
"26775000","0.31"
"26880000","0.278"
"26985000","0.3138"
"27090000","0.2825"
"27195000","0.2993"
"27300000","0.27970000000000006"
"27405000","0.2954"
"27510000","0.26689999999999997"
"27615000","0.2418"
"27720000","0.24420000000000003"
"27825000","0.3085"
"27930000","0.2918"
"28035000","0.3452"
"28140000","0.3419"
"28245000","0.30540000000000006"
"28350000","0.3281"
"28455000","0.3658"
"28560000","0.3571"
"28665000","0.35170000000000007"
"28770000","0.30689999999999995"
"28875000","0.3498"
"28980000","0.3543"
"29085000","0.2773"
"29190000","0.30629999999999996"
"29295000","0.32689999999999997"
"29400000","0.2868"
"29505000","0.28820000000000007"
"29610000","0.2955"
"29715000","0.27609999999999996"
"29820000","0.2835"
"29925000","0.27479999999999993"
"30030000","0.2846"
"30135000","0.2872"
"30240000","0.2715"
"30345000","0.279"
"30450000","0.2831"
"30555000","0.29179999999999995"
"30660000","0.2876"
"30765000","0.28720000000000007"
"30870000","0.28620000000000007"
"30975000","0.31289999999999996"
"31080000","0.2785"
"31185000","0.27290000000000003"
"31290000","0.2523"
"31395000","0.25780000000000003"
"31500000","0.253"
"31605000","0.2838"
"31710000","0.2873"
"31815000","0.2466"
"31920000","0.2697"
"32025000","0.2938"
"32130000","0.27840000000000004"
"32235000","0.25970000000000004"
"32340000","0.25"
"32445000","0.30860000000000004"
"32550000","0.29749999999999993"
"32655000","0.2729"
"32760000","0.2597"
"32865000","0.2456"
"32970000","0.27679999999999993"
"33075000","0.29619999999999996"
"33180000","0.32139999999999996"
"33285000","0.2865"
"33390000","0.3212"
"33495000","0.29070000000000007"
"33600000","0.25320000000000004"
"33705000","0.2144"
"33810000","0.248"
"33915000","0.2437"
"34020000","0.2326"
"34125000","0.2694"
"34230000","0.26430000000000003"
"34335000","0.2025"
"34440000","0.1979"
"34545000","0.2207"
"34650000","0.2398"
"34755000","0.25399999999999995"
"34860000","0.2909"
"34965000","0.3115"
"35070000","0.31539999999999996"
"35175000","0.317"
"35280000","0.3035"
"35385000","0.31"
"35490000","0.3399"
"35595000","0.3661"
"35700000","0.3806000000000001"
"35805000","0.3849"
"35910000","0.3505"
"36015000","0.4094"
"36120000","0.3928"
"36225000","0.4497"
"36330000","0.469"
"36435000","0.467"
"36540000","0.4602"
"36645000","0.4582000000000001"
"36750000","0.4543"
"36855000","0.451"
"36960000","0.458"
"37065000","0.477"
"37170000","0.4303"
"37275000","0.432"
"37380000","0.4363999999999999"
"37485000","0.41"
"37590000","0.4222"
"37695000","0.4386000000000001"
"37800000","0.4221"
"37905000","0.4135"
"38010000","0.3688"
"38115000","0.4065"
"38220000","0.3775"
"38325000","0.285"
"38430000","0.3653"
"38535000","0.3521"
"38640000","0.305"
"38745000","0.34229999999999994"
"38850000","0.4266"
"38955000","0.4884"
"39060000","0.4706"
"39165000","0.5035"
"39270000","0.4692"
"39375000","0.4576"
"39480000","0.4557"
"39585000","0.462"
"39690000","0.4717"
"39795000","0.4601"
"39900000","0.46670000000000006"
"40005000","0.4398"
"40110000","0.4542000000000001"
"40215000","0.4714"
"40320000","0.505"
"40425000","0.4567"
"40530000","0.4791"
"40635000","0.4491"
"40740000","0.479"
"40845000","0.4928"
"40950000","0.5047"
"41055000","0.5254000000000001"
"41160000","0.4842"
"41265000","0.4988999999999999"
"41370000","0.4445"
"41475000","0.4026"
"41580000","0.365"
"41685000","0.4196"
"41790000","0.3993"
"41895000","0.3715"
"42000000","0.3646"
"42105000","0.3722"
"42210000","0.311"
"42315000","0.30369999999999997"
"42420000","0.3506"
"42525000","0.30010000000000003"
"42630000","0.2767"
"42735000","0.2465"
"42840000","0.248"
"42945000","0.1709"
"43050000","0.1436"
"43155000","0.06730000000000001"
"43260000","0.06470000000000001"
"43365000","0.098"
"43470000","0.0981"
"43575000","0.1065"
"43680000","0.14660000000000004"
"43785000","0.1745"
"43890000","0.2118"
"43995000","0.1809"
"44100000","0.2135"
"44205000","0.2515"
"44310000","0.3673"
"44415000","0.3058"
"44520000","0.2805"
"44625000","0.3344"
"44730000","0.3337"
"44835000","0.1825"
"44940000","0.25139999999999996"
"45045000","0.2578"
"45150000","0.1465"
"45255000","0.1819"
"45360000","0.2698"
"45465000","0.2224"
"45570000","0.1742"
"45675000","0.15630000000000002"
"45780000","0.1228"
"45885000","0.1229"
"45990000","0.0703"
"46095000","0.0925"
"46200000","0.061700000000000005"
"46305000","0.1216"
"46410000","0.057"
"46515000","0.0649"
"46620000","0.0767"
"46725000","0.1095"
"46830000","0.0993"
"46935000","0.0905"
"47040000","0.0772"
"47145000","0.08"
"47250000","0.0665"
"47355000","0.0941"
"47460000","0.07579999999999999"
"47565000","0.0377"
"47670000","0.0324"
"47775000","0.0205"
"47880000","0.0267"
"47985000","0.034"
"48090000","0.0435"
"48195000","0.04959999999999999"
"48300000","0.0737"
"48405000","0.12669999999999998"
"48510000","0.08270000000000001"
"48615000","0.1143"
"48720000","0.1458"
"48825000","0.1085"
"48930000","0.082"
"49035000","0.1824"
"49140000","0.17289999999999997"
"49245000","0.1496"
"49350000","0.1809"
"49455000","0.1722"
"49560000","0.1531"
"49665000","0.1838"
"49770000","0.2017"
"49875000","0.3195"
"49980000","0.3012"
"50085000","0.1983"
"50190000","0.2266"
"50295000","0.2008"
"50400000","0.2522"
"50505000","0.2246"
"50610000","0.2953"
"50715000","0.28079999999999994"
"50820000","0.2515"
"50925000","0.2295"
"51030000","0.23589999999999997"
"51135000","0.2947000000000001"
"51240000","0.2453"
"51345000","0.178"
"51450000","0.23310000000000003"
"51555000","0.3366"
"51660000","0.31829999999999997"
"51765000","0.421"
"51870000","0.4413"
"51975000","0.4626"
"52080000","0.4609"
"52185000","0.439"
"52290000","0.46179999999999993"
"52395000","0.54"
"52500000","0.5022"
"52605000","0.4529"
"52710000","0.4831"
"52815000","0.45209999999999995"
"52920000","0.4982"
"53025000","0.5215"
"53130000","0.4735"
"53235000","0.5427000000000001"
"53340000","0.579"
"53445000","0.5242"
"53550000","0.5483"
"53655000","0.5448999999999999"
"53760000","0.5265"
"53865000","0.5902000000000001"
"53970000","0.5260999999999999"
"54075000","0.4903"
"54180000","0.5327999999999999"
"54285000","0.5821000000000001"
"54390000","0.5643"
"54495000","0.652"
"54600000","0.6139999999999999"
"54705000","0.6308"
"54810000","0.582"
"54915000","0.5857"
"55020000","0.5559"
"55125000","0.6436"
"55230000","0.6057"
"55335000","0.6199"
"55440000","0.6154"
"55545000","0.5705999999999999"
"55650000","0.5858"
"55755000","0.5364"
"55860000","0.466"
"55965000","0.4069"
"56070000","0.47430000000000005"
"56175000","0.4821"
"56280000","0.4836"
"56385000","0.513"
"56490000","0.541"
"56595000","0.5364000000000001"
"56700000","0.5457"
"56805000","0.5579"
"56910000","0.508"
"57015000","0.46570000000000006"
"57120000","0.4191"
"57225000","0.4949"
"57330000","0.4764"
"57435000","0.4861"
"57540000","0.4663"
"57645000","0.40929999999999994"
"57750000","0.3723999999999999"
"57855000","0.32780000000000004"
"57960000","0.3341"
"58065000","0.4243"
"58170000","0.4279"
"58275000","0.327"
"58380000","0.4416"
"58485000","0.3686"
"58590000","0.35159999999999997"
"58695000","0.33829999999999993"
"58800000","0.4096"
"58905000","0.4456"
"59010000","0.4451"
"59115000","0.45169999999999993"
"59220000","0.4945"
"59325000","0.5121"
"59430000","0.5108"
"59535000","0.509"
"59640000","0.5252"
"59745000","0.4699"
"59850000","0.3733999999999999"
"59955000","0.4826"
"60060000","0.4761"
"60165000","0.4955"
"60270000","0.4866"
"60375000","0.5057999999999999"
"60480000","0.561"
"60585000","0.5724000000000001"
"60690000","0.5537000000000001"
"60795000","0.5809000000000001"
"60900000","0.6083"
"61005000","0.6226"
"61110000","0.6678"
"61215000","0.626"
"61320000","0.6051"
"61425000","0.6751000000000001"
"61530000","0.6372000000000001"
"61635000","0.6065"
"61740000","0.5509"
"61845000","0.461"
"61950000","0.4881"
"62055000","0.5928000000000001"
"62160000","0.5746"
"62265000","0.6048"
"62370000","0.5918"
"62475000","0.5658"
"62580000","0.6373"
"62685000","0.6245"
"62790000","0.6396"
"62895000","0.5552"
"63000000","0.5942999999999999"
"63105000","0.5845999999999999"
"63210000","0.5594000000000001"
"63315000","0.4522000000000001"
"63420000","0.4855"
"63525000","0.5119"
"63630000","0.5863"
"63735000","0.5048"
"63840000","0.4792999999999999"
"63945000","0.4421000000000001"
"64050000","0.5714000000000001"
"64155000","0.4981"
"64260000","0.5206000000000001"
"64365000","0.4456"
"64470000","0.4369"
"64575000","0.4538"
"64680000","0.4965"
"64785000","0.5895"
"64890000","0.6123"
"64995000","0.5633999999999999"
"65100000","0.5537000000000001"
"65205000","0.5283000000000001"
"65310000","0.4717"
"65415000","0.3707"
"65520000","0.4214"
"65625000","0.413"
"65730000","0.4245"
"65835000","0.4441000000000001"
"65940000","0.36590000000000006"
"66045000","0.4987"
"66150000","0.4943"
"66255000","0.5082"
"66360000","0.4834"
"66465000","0.408"
"66570000","0.4536"
"66675000","0.3428"
"66780000","0.388"
"66885000","0.5303"
