"Step","mixdecay_0.5_fre120_pb_seed1 - 4cover_rate"
"269640","0.662"
"539280","0.6545"
"808920","0.6355"
"1078560","0.6569"
"1348200","0.6463"
"1617840","0.6323"
"1887480","0.652"
"2157120","0.6557000000000001"
"2426760","0.6461"
"2696400","0.6410999999999999"
"2966040","0.6481999999999999"
"3235680","0.6439000000000001"
"3505320","0.6375"
"3774960","0.6477"
"4044600","0.6459"
"4314240","0.6449"
"4583880","0.6234"
"4853520","0.6276"
"5123160","0.6132000000000001"
"5392800","0.6187999999999999"
"5662440","0.627"
"5932080","0.619"
"6201720","0.6382000000000001"
"6471360","0.6307"
"6741000","0.6425"
"7010640","0.6473"
"7280280","0.6343"
"7549920","0.6422"
"7819560","0.6446000000000002"
"8089200","0.6337"
"8358840","0.6334"
"8628480","0.6481999999999999"
"8898120","0.6187"
"9167760","0.6352000000000001"
"9437400","0.6147"
"9707040","0.6299"
"9976680","0.637"
"10246320","0.6164000000000001"
"10515960","0.6187"
"10785600","0.6197"
"11046240","0.6345999999999999"
"11306880","0.6296"
"11567520","0.6287999999999999"
"11828160","0.6394"
"12088800","0.6474000000000001"
"12349440","0.6196"
"12610080","0.6386000000000001"
"12870720","0.651"
"13131360","0.655"
"13392000","0.656"
"13652640","0.6531"
"13913280","0.6434000000000001"
"14173920","0.6407"
"14434560","0.6482"
"14695200","0.6670999999999999"
"14955840","0.6615"
"15216480","0.6417"
"15477120","0.6661"
"15737760","0.6728"
"15998400","0.6347999999999999"
"16259040","0.6668999999999999"
"16519680","0.6423"
"16780320","0.6465"
"17040960","0.6613"
"17301600","0.6524000000000001"
"17562240","0.6445"
"17822880","0.6647000000000001"
"18083520","0.6742999999999999"
"18344160","0.6614000000000001"
"18604800","0.6547999999999999"
"18865440","0.6508"
"19126080","0.6517999999999999"
"19386720","0.6684"
"19647360","0.6695"
"19908000","0.6748999999999999"
"20168640","0.6855"
"20429280","0.6662"
"20689920","0.6625"
"20950560","0.6426000000000001"
"21211200","0.6641"
"21463200","0.6664"
"21715200","0.662"
"21967200","0.6648999999999999"
"22219200","0.6526"
"22471200","0.6890999999999999"
"22723200","0.6658999999999999"
"22975200","0.6692"
"23227200","0.6597000000000001"
"23479200","0.661"
"23731200","0.6842999999999999"
"23983200","0.6915"
"24235200","0.684"
"24487200","0.6788"
"24739200","0.6757"
"24991200","0.6854"
"25243200","0.6792"
"25495200","0.6819"
"25747200","0.6718"
"25999200","0.673"
"26251200","0.6871"
"26503200","0.6685999999999999"
"26755200","0.6937"
"27007200","0.6859"
"27259200","0.6687000000000001"
"27511200","0.6772999999999999"
"27763200","0.6748000000000001"
"28015200","0.6527000000000001"
"28267200","0.6812999999999999"
"28519200","0.7146"
"28771200","0.6647"
"29023200","0.689"
"29275200","0.6772"
"29527200","0.6802999999999999"
"29779200","0.6787000000000001"
"30031200","0.6794"
"30283200","0.6811"
"30535200","0.6875"
"30787200","0.6806"
"31039200","0.6949000000000001"
"31291200","0.6962999999999999"
"31534200","0.641"
"31777200","0.6565"
"32020200","0.6467999999999999"
"32263200","0.664"
"32506200","0.6495"
"32749200","0.641"
"32992200","0.6391999999999999"
"33235200","0.6401"
"33478200","0.6407"
"33721200","0.6564000000000001"
"33964200","0.6737000000000001"
"34207200","0.6712"
"34450200","0.6558999999999999"
"34693200","0.6681"
"34936200","0.6426000000000001"
"35179200","0.6304"
"35422200","0.6581"
"35665200","0.6314000000000001"
"35908200","0.6522"
"36151200","0.6609"
"36394200","0.6600999999999999"
"36637200","0.6543"
"36880200","0.6447999999999999"
"37123200","0.6638"
"37366200","0.6663"
"37609200","0.665"
"37852200","0.6718"
"38095200","0.6531"
"38338200","0.6699"
"38581200","0.655"
"38824200","0.6703"
"39067200","0.6759000000000001"
"39310200","0.658"
"39553200","0.6487999999999999"
"39796200","0.6788"
"40039200","0.6667000000000001"
"40282200","0.6698"
"40525200","0.677"
"40768200","0.6914"
"41011200","0.7011000000000001"
"41245200","0.6878000000000001"
"41479200","0.6626000000000001"
"41713200","0.6726"
"41947200","0.6882"
"42181200","0.6607000000000001"
"42415200","0.6794"
"42649200","0.6788"
"42883200","0.671"
"43117200","0.6810999999999999"
"43351200","0.6931"
"43585200","0.6802999999999999"
"43819200","0.696"
"44053200","0.6932999999999999"
"44287200","0.6922"
"44521200","0.7034000000000001"
"44755200","0.6901999999999999"
"44989200","0.686"
"45223200","0.6715"
"45457200","0.6981"
"45691200","0.7059"
"45925200","0.681"
"46159200","0.6915"
"46393200","0.6762999999999999"
"46627200","0.6888"
"46861200","0.7008"
"47095200","0.7079"
"47329200","0.6845"
"47563200","0.6995"
"47797200","0.6734000000000001"
"48031200","0.7001000000000001"
"48265200","0.6857"
"48499200","0.6604"
"48733200","0.693"
"48967200","0.6974"
"49201200","0.6842"
"49435200","0.7015999999999999"
"49669200","0.6998"
"49903200","0.6964"
"50137200","0.6867000000000001"
"50371200","0.6862999999999999"
"50596560","0.7061"
"50821920","0.7006"
"51047280","0.7028"
"51272640","0.6839000000000001"
"51498000","0.7165"
"51723360","0.7102999999999999"
"51948720","0.6936"
"52174080","0.7121000000000001"
"52399440","0.7028"
"52624800","0.7143999999999999"
"52850160","0.6984"
"53075520","0.6971"
"53300880","0.6977000000000001"
"53526240","0.7005999999999999"
"53751600","0.6859000000000001"
"53976960","0.7002"
"54202320","0.6657000000000001"
"54427680","0.6935"
"54653040","0.6921"
"54878400","0.6871"
"55103760","0.6804"
"55329120","0.6840999999999999"
"55554480","0.6810999999999999"
"55779840","0.6811"
"56005200","0.695"
"56230560","0.6945"
"56455920","0.708"
"56681280","0.7077"
"56906640","0.6951"
"57132000","0.6758"
"57357360","0.7116"
"57582720","0.7012999999999999"
"57808080","0.7052999999999999"
"58033440","0.6964000000000001"
"58258800","0.688"
"58484160","0.703"
"58709520","0.7111000000000001"
"58934880","0.6841"
"59160240","0.6902999999999999"
"59385600","0.6971"
"59601600","0.6787000000000001"
"59817600","0.6825999999999999"
"60033600","0.691"
"60249600","0.6901"
"60465600","0.665"
"60681600","0.6764"
"60897600","0.6788"
"61113600","0.6743000000000001"
"61329600","0.6779"
"61545600","0.6603"
