"Step","mixdecay_0.5_fre30_pb_seed1 - 4cover_rate"
"269640","0.662"
"539280","0.6545"
"808920","0.6355"
"1078560","0.6569"
"1348200","0.6463"
"1617840","0.6323"
"1887480","0.652"
"2157120","0.6557000000000001"
"2426760","0.6461"
"2696400","0.6410999999999999"
"2957040","0.6465"
"3217680","0.6526000000000001"
"3478320","0.6471999999999999"
"3738960","0.6602"
"3999600","0.6505"
"4260240","0.6553"
"4520880","0.6449"
"4781520","0.6390999999999999"
"5042160","0.6392"
"5302800","0.6429000000000001"
"5554800","0.6514000000000001"
"5806800","0.638"
"6058800","0.658"
"6310800","0.6424"
"6562800","0.6429"
"6814800","0.6384000000000001"
"7066800","0.6492"
"7318800","0.6465"
"7570800","0.6456"
"7822800","0.6596"
"8065800","0.6379"
"8308800","0.6384"
"8551800","0.6415"
"8794800","0.6497999999999999"
"9037800","0.6539"
"9280800","0.6444"
"9523800","0.6522"
"9766800","0.645"
"10009800","0.6646"
"10252800","0.6525"
"10486800","0.6404"
"10720800","0.6692"
"10954800","0.658"
"11188800","0.6738999999999999"
"11422800","0.6434000000000001"
"11656800","0.6469000000000001"
"11890800","0.6611"
"12124800","0.6393"
"12358800","0.681"
"12592800","0.6668"
"12818160","0.653"
"13043520","0.6647000000000001"
"13268880","0.6578999999999999"
"13494240","0.6592"
"13719600","0.6498999999999999"
"13944960","0.663"
"14170320","0.6663"
"14395680","0.6626000000000001"
"14621040","0.6685"
"14846400","0.662"
"15062400","0.6714000000000001"
"15278400","0.6884000000000001"
"15494400","0.6898"
"15710400","0.6856"
"15926400","0.668"
"16142400","0.6981"
"16358400","0.6854"
"16574400","0.6586"
"16790400","0.6611"
"17006400","0.6624"
"17213400","0.6747000000000001"
"17420400","0.6514"
"17627400","0.6627000000000001"
"17834400","0.6548999999999999"
"18041400","0.6642"
"18248400","0.6715999999999999"
"18455400","0.6733000000000001"
"18662400","0.6794"
"18869400","0.6839000000000001"
"19076400","0.6779"
"19274040","0.6904"
"19471680","0.6721999999999999"
"19669320","0.662"
"19866960","0.6523"
"20064600","0.6560999999999999"
"20262240","0.6755"
"20459880","0.6624"
"20657520","0.6548999999999999"
"20855160","0.6695"
"21052800","0.6742999999999999"
"21242160","0.6628999999999999"
"21431520","0.6698"
"21620880","0.6771"
"21810240","0.6700999999999999"
"21999600","0.6711999999999999"
"22188960","0.664"
"22378320","0.6957000000000001"
"22567680","0.6713"
"22757040","0.673"
"22946400","0.6736"
"23126400","0.6799"
"23306400","0.68"
"23486400","0.6822"
"23666400","0.6738"
"23846400","0.6787000000000001"
"24026400","0.6776"
"24206400","0.6742999999999999"
"24386400","0.6946"
"24566400","0.669"
"24746400","0.6825"
"24926400","0.6929"
"25106400","0.6837000000000001"
"25286400","0.6951"
"25466400","0.6755999999999999"
"25646400","0.6691"
"25826400","0.6611999999999999"
"26006400","0.6835"
"26186400","0.6839"
"26366400","0.6825"
"26546400","0.6831"
"26726400","0.6792"
"26906400","0.6852"
"27086400","0.7014000000000001"
"27266400","0.6879000000000001"
"27446400","0.6908"
"27626400","0.6794000000000001"
"27806400","0.6832999999999999"
"27986400","0.6937"
"28166400","0.6657000000000001"
"28346400","0.6962999999999999"
"28526400","0.6886"
"28706400","0.6915"
"28886400","0.6917000000000001"
"29066400","0.6829000000000001"
"29246400","0.7038000000000001"
"29426400","0.6975999999999999"
"29606400","0.6979000000000001"
"29786400","0.6793"
"29966400","0.6851"
"30146400","0.7036"
"30326400","0.6969"
"30506400","0.6960999999999999"
"30686400","0.6931"
"30866400","0.6995"
"31046400","0.6982999999999999"
"31226400","0.7052"
"31406400","0.6958"
"31586400","0.7055"
"31766400","0.6795"
"31946400","0.6755"
"32126400","0.661"
"32306400","0.6982"
"32486400","0.7074"
"32666400","0.6932999999999999"
"32846400","0.692"
"33026400","0.6847000000000001"
"33206400","0.7086"
"33386400","0.6678999999999999"
"33566400","0.7065999999999999"
"33746400","0.7076"
"33926400","0.698"
"34106400","0.6941"
"34286400","0.6892"
"34466400","0.6987000000000001"
"34646400","0.6852999999999999"
"34826400","0.6874"
"35006400","0.6794"
"35186400","0.6919"
"35366400","0.6725999999999999"
"35546400","0.6789000000000001"
"35726400","0.6945"
"35906400","0.6840999999999999"
"36086400","0.6945"
"36266400","0.6937000000000001"
"36446400","0.6958"
"36626400","0.7072999999999999"
"36806400","0.7122999999999999"
"36986400","0.6818"
"37166400","0.6711"
"37346400","0.6854"
"37526400","0.6902"
"37706400","0.7012999999999999"
"37886400","0.6852999999999999"
"38066400","0.6915"
"38246400","0.6821"
"38426400","0.6852"
"38606400","0.6986"
"38786400","0.6971"
"38966400","0.6832"
"39146400","0.7001"
"39326400","0.6815999999999999"
"39506400","0.6812"
"39686400","0.6893"
"39866400","0.6908"
"40046400","0.6942999999999999"
"40226400","0.695"
"40406400","0.6765999999999999"
"40586400","0.6832"
"40766400","0.6898"
"40946400","0.6965"
"41126400","0.6738000000000001"
"41306400","0.6761"
"41486400","0.6915"
"41666400","0.6919"
"41846400","0.6935"
"42026400","0.701"
"42206400","0.7045"
"42386400","0.6941"
"42566400","0.6762999999999999"
"42746400","0.6916"
"42926400","0.676"
"43106400","0.7001000000000001"
"43286400","0.7088"
"43466400","0.6963999999999999"
"43646400","0.6838"
"43826400","0.6770999999999999"
"44006400","0.6875"
"44186400","0.6932999999999999"
"44366400","0.6835"
"44546400","0.6842"
"44726400","0.6915999999999999"
"44906400","0.6723"
"45086400","0.688"
"45266400","0.7177"
"45446400","0.6995999999999999"
"45626400","0.6964000000000001"
"45806400","0.6952999999999999"
"45986400","0.6967000000000001"
"46166400","0.6924000000000001"
"46346400","0.695"
"46526400","0.7072"
"46706400","0.7082"
"46886400","0.6986"
"47066400","0.6996"
"47246400","0.7087"
"47426400","0.6977000000000001"
"47606400","0.7005"
"47786400","0.7198"
"47966400","0.7092999999999999"
"48146400","0.7152000000000001"
"48326400","0.6987000000000001"
"48506400","0.687"
"48686400","0.689"
"48866400","0.6758"
"49046400","0.7055"
"49226400","0.6942"
"49406400","0.6937000000000001"
"49586400","0.6897000000000001"
"49766400","0.7108"
"49946400","0.705"
