"Step","mixdecay2n4_only2decay_seed1 - 4cover_rate"
"24746400","0.6482"
"24926400","0.6520999999999999"
"25106400","0.6695"
"25286400","0.6683"
"25466400","0.6617999999999999"
"25646400","0.6847"
"25826400","0.6664"
"26006400","0.6819"
"26186400","0.6813"
"26366400","0.6798"
"26546400","0.6769000000000001"
"26726400","0.6603"
"26906400","0.6603000000000001"
"27086400","0.6779000000000001"
"27266400","0.6709"
"27446400","0.6505"
"27626400","0.6691999999999999"
"27806400","0.6524000000000001"
"27986400","0.6718999999999999"
"28166400","0.6535"
"28346400","0.6617999999999999"
"28526400","0.6462"
"28706400","0.6661"
"28886400","0.6723"
"29066400","0.6647"
"29246400","0.6607999999999999"
"29426400","0.6558999999999999"
"29606400","0.652"
"29786400","0.6926"
"29966400","0.6613"
"30146400","0.6714"
"30326400","0.6784"
"30506400","0.6658999999999999"
"30686400","0.6888999999999998"
"30866400","0.6845"
"31046400","0.6765"
"31226400","0.6679"
"31406400","0.6816"
"31586400","0.6744000000000001"
"31766400","0.673"
"31946400","0.6738"
"32126400","0.6877000000000001"
"32306400","0.6849"
"32486400","0.6736000000000001"
"32666400","0.672"
"32846400","0.669"
"33026400","0.6733000000000001"
"33206400","0.6778"
"33386400","0.6887000000000001"
"33566400","0.6775999999999999"
"33746400","0.67"
"33926400","0.6925"
"34106400","0.681"
"34286400","0.6845"
"34466400","0.6687000000000001"
"34646400","0.6811"
"34826400","0.6958"
"35006400","0.6919"
"35186400","0.6717000000000001"
"35366400","0.6734"
"35546400","0.6819"
"35726400","0.6915"
"35906400","0.6735999999999999"
"36086400","0.6767000000000001"
"36266400","0.6835"
"36446400","0.6972999999999999"
"36626400","0.7032999999999999"
"36806400","0.6842999999999999"
"36986400","0.6673000000000001"
"37166400","0.6827000000000001"
"37346400","0.6837000000000001"
"37526400","0.6732"
"37706400","0.6514"
"37886400","0.6909000000000001"
"38066400","0.6814000000000001"
"38246400","0.6795"
"38426400","0.6822"
"38606400","0.6745"
"38786400","0.6850999999999999"
"38966400","0.6845"
"39146400","0.6872"
"39326400","0.7015999999999999"
"39506400","0.6941"
"39686400","0.6994000000000001"
"39866400","0.6877000000000001"
"40046400","0.6965"
"40226400","0.6934000000000001"
"40406400","0.6958"
"40586400","0.6859"
"40766400","0.701"
"40946400","0.6822999999999999"
"41126400","0.6714000000000001"
"41306400","0.688"
"41486400","0.6986"
"41666400","0.684"
"41846400","0.6926000000000001"
"42026400","0.6774"
"42206400","0.6782999999999999"
"42386400","0.6937000000000001"
"42566400","0.6768000000000001"
"42746400","0.6883"
"42926400","0.6905"
"43106400","0.6796"
"43286400","0.6756000000000001"
"43466400","0.6881999999999999"
"43646400","0.6762999999999999"
"43826400","0.6771"
"44006400","0.6887000000000001"
"44186400","0.6718"
"44366400","0.6812999999999999"
"44546400","0.6675"
"44726400","0.6623"
"44906400","0.6678"
"45086400","0.6688999999999999"
"45266400","0.6703"
"45446400","0.6685"
"45626400","0.6935"
"45806400","0.6645"
"45986400","0.6992"
"46166400","0.6955"
"46346400","0.695"
"46526400","0.6743000000000001"
"46706400","0.6851"
"46886400","0.6934"
"47066400","0.6688"
"47246400","0.694"
"47426400","0.6847"
"47606400","0.6882"
"47786400","0.7049"
"47966400","0.683"
"48146400","0.6745"
"48326400","0.6959"
"48506400","0.6653"
"48686400","0.6606000000000001"
"48866400","0.663"
"49046400","0.6715"
"49226400","0.6762"
"49406400","0.6857000000000001"
"49586400","0.684"
"49766400","0.6748"
"49946400","0.6878000000000001"
"50126400","0.6892999999999999"
"50306400","0.6934"
"50486400","0.6956"
"50666400","0.6905999999999999"
"50846400","0.6909"
"51026400","0.7023"
"51206400","0.7098"
"51386400","0.7026"
"51566400","0.7161000000000001"
"51746400","0.6967000000000001"
"51926400","0.6952"
"52106400","0.7135"
"52286400","0.7102999999999999"
"52466400","0.7079000000000001"
"52646400","0.6962"
"52826400","0.7083"
"53006400","0.6956"
"53186400","0.7168"
"53366400","0.7075999999999999"
"53546400","0.6974"
"53726400","0.6985"
"53906400","0.6989000000000001"
"54086400","0.7172999999999999"
"54266400","0.7041000000000001"
"54446400","0.7203999999999999"
"54626400","0.7189"
"54806400","0.723"
"54986400","0.7292000000000001"
"55166400","0.7209"
"55346400","0.7072"
"55526400","0.6977000000000001"
"55706400","0.7064"
"55886400","0.701"
"56066400","0.723"
"56246400","0.7064"
"56426400","0.7021000000000001"
"56606400","0.7012999999999999"
"56786400","0.7172"
"56966400","0.7179"
"57146400","0.7015999999999999"
"57326400","0.7024"
"57506400","0.6967000000000001"
"57686400","0.6735"
"57866400","0.6869"
"58046400","0.6911"
"58226400","0.7008"
"58406400","0.6962999999999999"
"58586400","0.7132000000000001"
"58766400","0.7126"
"58946400","0.7112999999999999"
"59126400","0.7034"
"59306400","0.6979"
"59486400","0.7123"
"59666400","0.6922999999999999"
"59846400","0.7222999999999999"
"60026400","0.7202999999999999"
"60206400","0.6899"
"60386400","0.7125999999999999"
"60566400","0.7025999999999999"
"60746400","0.7034"
"60926400","0.6975"
"61106400","0.7192000000000001"
"61286400","0.6868"
"61466400","0.6885"
"61646400","0.6802999999999999"
"61826400","0.6925"
"62006400","0.6832"
"62186400","0.6952"
"62366400","0.7098000000000001"
"62546400","0.6997000000000001"
"62726400","0.7002999999999999"
"62906400","0.7198"
"63086400","0.6982"
"63266400","0.6992"
"63446400","0.7028"
"63626400","0.7282000000000001"
"63806400","0.6979"
"63986400","0.7074000000000001"
"64166400","0.7148"
"64346400","0.7"
"64526400","0.7122"
"64706400","0.7016999999999999"
"64886400","0.6844"
"65066400","0.6952999999999999"
"65246400","0.6785"
"65426400","0.6727"
"65606400","0.7101000000000001"
"65786400","0.7035"
"65966400","0.7122999999999999"
"66146400","0.7032999999999999"
"66326400","0.709"
"66506400","0.7182000000000001"
"66686400","0.7092"
"66866400","0.7057"
"67046400","0.6969"
"67226400","0.7044"
"67406400","0.6989000000000001"
"67586400","0.6893"
"67766400","0.6805"
"67946400","0.7029000000000001"
"68126400","0.7136"
"68306400","0.7105"
"68486400","0.7048"
"68666400","0.6986999999999999"
"68846400","0.7231000000000001"
"69026400","0.7236"
"69206400","0.7396999999999999"
"69386400","0.7132999999999999"
"69566400","0.7389"
"69746400","0.7276"
"69926400","0.7272000000000001"
"70106400","0.7265"
"70286400","0.7315"
"70466400","0.7462"
"70646400","0.7395"
"70826400","0.7338"
"71006400","0.7268"
"71186400","0.7439"
"71366400","0.725"
"71546400","0.726"
"71726400","0.7439"
"71906400","0.7159"
"72086400","0.725"
"72266400","0.7082999999999999"
"72446400","0.7122999999999999"
"72626400","0.7447"
"72806400","0.7098000000000001"
"72986400","0.7242"
"73166400","0.7345"
"73346400","0.7417999999999999"
"73526400","0.7396"
"73706400","0.7207"
"73886400","0.7152000000000001"
"74066400","0.7359000000000001"
"74246400","0.7233999999999999"
"74426400","0.7248"
"74606400","0.7062"
"74786400","0.7108"
"74966400","0.701"
"75146400","0.7016999999999999"
"75326400","0.7042"
"75506400","0.6932999999999999"
"75686400","0.694"
"75866400","0.7249"
"76046400","0.7022"
"76226400","0.7302000000000001"
"76406400","0.7135"
"76586400","0.691"
"76766400","0.6974000000000001"
"76946400","0.6984"
"77126400","0.6987000000000001"
"77306400","0.71"
"77486400","0.7126"
"77666400","0.6918"
"77846400","0.6999"
"78026400","0.7015"
"78206400","0.729"
"78386400","0.6989000000000001"
"78566400","0.7126"
"78746400","0.7348000000000001"
"78926400","0.73"
"79106400","0.7257"
"79286400","0.6995999999999999"
"79466400","0.7166"
"79646400","0.7376"
"79826400","0.7187"
"80006400","0.7303"
"80186400","0.723"
"80366400","0.7142000000000001"
"80546400","0.7329"
"80726400","0.7155"
"80906400","0.7205999999999999"
"81086400","0.7258"
"81266400","0.7425"
"81446400","0.7152999999999999"
"81626400","0.7352000000000001"
"81806400","0.7332000000000001"
"81986400","0.7307"
"82166400","0.7345"
"82346400","0.7172999999999999"
"82526400","0.7360999999999999"
"82706400","0.7375"
"82886400","0.7225999999999999"
"83066400","0.7202999999999999"
"83246400","0.7216"
"83426400","0.7137"
"83606400","0.7162000000000001"
"83786400","0.717"
"83966400","0.7293"
"84146400","0.7184"
"84326400","0.7263999999999999"
"84506400","0.7305999999999999"
"84686400","0.7057"
"84866400","0.7035"
"85046400","0.7119000000000001"
"85226400","0.7327"
"85406400","0.7078000000000001"
"85586400","0.7175"
"85766400","0.7353000000000001"
"85946400","0.7099"
"86126400","0.7168"
"86306400","0.7213999999999999"
"86486400","0.7389000000000001"
"86666400","0.7497"
"86846400","0.731"
"87026400","0.7284"
"87206400","0.7389000000000001"
"87386400","0.7165"
"87566400","0.6975"
"87746400","0.7278"
"87926400","0.7283999999999999"
"88106400","0.721"
"88286400","0.7271"
"88466400","0.7268000000000001"
"88646400","0.7151000000000001"
"88826400","0.7344"
"89006400","0.7269"
"89186400","0.7192999999999999"
"89366400","0.7355999999999999"
"89546400","0.7387999999999999"
"89726400","0.7406"
"89906400","0.7485999999999999"
"90086400","0.7237"
"90266400","0.735"
"90446400","0.7425999999999999"
"90626400","0.7537999999999999"
"90806400","0.7425999999999999"
"90986400","0.7434000000000001"
"91166400","0.7333"
"91346400","0.7329"
"91526400","0.7375"
"91706400","0.7448999999999999"
"91886400","0.7341"
"92066400","0.7371"
"92246400","0.7422000000000001"
"92426400","0.74"
"92606400","0.7341"
"92786400","0.7437999999999999"
"92966400","0.7563"
"93146400","0.7485"
"93326400","0.7239000000000001"
"93506400","0.7054"
"93686400","0.7127"
"93866400","0.7162000000000001"
"94046400","0.7353"
"94226400","0.7333999999999999"
"94406400","0.7173999999999999"
"94586400","0.7353"
"94766400","0.7237"
"94946400","0.7193999999999999"
"95126400","0.7319"
"95306400","0.7241000000000001"
"95486400","0.7323"
"95666400","0.7372000000000001"
"95846400","0.7341"
"96026400","0.7329"
"96206400","0.7069"
"96386400","0.7414"
"96566400","0.7537999999999999"
"96746400","0.7563"
"96926400","0.7335"
"97106400","0.7443"
"97286400","0.7434"
"97466400","0.744"
"97646400","0.7487999999999999"
"97826400","0.7377999999999999"
"98006400","0.7417"
"98186400","0.7307"
"98366400","0.7262000000000001"
"98546400","0.7402000000000001"
"98726400","0.7443"
"98906400","0.7175"
"99086400","0.6972"
"99266400","0.7123999999999999"
"99446400","0.7219000000000001"
"99626400","0.7222"
"99806400","0.7225"
"99986400","0.7281"
"100166400","0.7305"
"100346400","0.7474"
"100526400","0.7377999999999999"
"100706400","0.723"
"100886400","0.7255"
"101066400","0.734"
"101246400","0.7202000000000001"
"101426400","0.7218"
"101606400","0.7308"
"101786400","0.7232999999999999"
"101966400","0.7275"
"102146400","0.7385"
"102326400","0.7477"
"102506400","0.7258"
"102686400","0.7372"
"102866400","0.7317"
"103046400","0.7459000000000001"
"103226400","0.7351"
"103406400","0.735"
"103586400","0.727"
"103766400","0.7116"
"103946400","0.7333"
"104126400","0.7313999999999999"
"104306400","0.7409000000000001"
"104486400","0.7332000000000001"
"104666400","0.7469000000000001"
"104846400","0.7517"
"105026400","0.749"
"105206400","0.7314"
"105386400","0.737"
"105566400","0.7367999999999999"
"105746400","0.7492000000000001"
"105926400","0.7445"
"106106400","0.7553"
"106286400","0.7569000000000001"
"106466400","0.7377999999999999"
"106646400","0.7385"
"106826400","0.7599"
"107006400","0.7401"
"107186400","0.747"
"107366400","0.7464"
"107546400","0.7451"
"107726400","0.7537"
"107906400","0.7329"
"108086400","0.7375"
"108266400","0.7545"
"108446400","0.7278"
"108626400","0.7222000000000001"
"108806400","0.7435"
"108986400","0.7315999999999999"
"109166400","0.734"
"109346400","0.7375"
"109526400","0.7523"
"109706400","0.7575"
"109886400","0.7485"
"110066400","0.7430999999999999"
"110246400","0.737"
"110426400","0.7345999999999999"
"110606400","0.7235999999999999"
"110786400","0.7400999999999999"
"110966400","0.744"
"111146400","0.7335"
"111326400","0.7434"
"111506400","0.7529"
"111686400","0.7519"
"111866400","0.7439"
"112046400","0.7439"
"112226400","0.7643"
"112406400","0.7334"
"112586400","0.7371"
"112766400","0.7222999999999999"
"112946400","0.6918"
"113126400","0.717"
"113306400","0.6984"
"113486400","0.7135999999999999"
"113666400","0.7389"
"113846400","0.7426"
"114026400","0.7510999999999999"
"114206400","0.7309000000000001"
"114386400","0.7453"
"114566400","0.7642"
"114746400","0.7493"
"114926400","0.7534"
"115106400","0.7569"
"115286400","0.7414"
"115466400","0.7375999999999999"
"115646400","0.7469"
"115826400","0.7307"
"116006400","0.7349000000000001"
"116186400","0.7335999999999999"
"116366400","0.7407"
"116546400","0.7061"
"116726400","0.7195"
"116906400","0.7336"
"117086400","0.7338"
"117266400","0.7358000000000001"
"117446400","0.7333999999999999"
"117626400","0.7290999999999999"
"117806400","0.7319"
"117986400","0.747"
"118166400","0.7318000000000001"
"118346400","0.7234"
"118526400","0.7372000000000001"
"118706400","0.7231000000000001"
"118886400","0.7099"
"119066400","0.7195999999999999"
"119246400","0.7126"
"119426400","0.7420999999999999"
"119606400","0.7239"
"119786400","0.7370999999999999"
"119966400","0.7549000000000001"
"120146400","0.7533"
"120326400","0.7435"
"120506400","0.7751"
"120686400","0.7535"
"120866400","0.7539"
"121046400","0.7545"
"121226400","0.7433000000000001"
"121406400","0.7183"
"121586400","0.7529"
"121766400","0.748"
"121946400","0.7605"
"122126400","0.7535"
"122306400","0.7427999999999999"
"122486400","0.7567999999999999"
"122666400","0.751"
"122846400","0.7523"
"123026400","0.7500999999999999"
"123206400","0.7379000000000001"
"123386400","0.7569"
"123566400","0.7416"
"123746400","0.7329"
"123926400","0.7337"
"124106400","0.7479000000000001"
"124286400","0.7553000000000001"
"124466400","0.739"
"124646400","0.7393"
"124826400","0.7580999999999999"
"125006400","0.749"
"125186400","0.7553"
"125366400","0.742"
"125546400","0.7391"
"125726400","0.7393"
"125906400","0.7323"
"126086400","0.7564000000000001"
"126266400","0.7475"
"126446400","0.7737999999999999"
"126626400","0.765"
"126806400","0.7642"
"126986400","0.7332000000000001"
"127166400","0.7425999999999999"
"127346400","0.7504"
"127526400","0.7469"
"127706400","0.7314"
"127886400","0.7367999999999999"
"128066400","0.7362"
"128246400","0.7520999999999999"
"128426400","0.7303"
"128606400","0.7265999999999999"
"128786400","0.7432000000000001"
"128966400","0.7527999999999999"
"129146400","0.7258000000000001"
"129326400","0.7306000000000001"
"129506400","0.7403"
"129686400","0.7303999999999998"
"129866400","0.7492000000000001"
"130046400","0.7338"
"130226400","0.7181000000000001"
"130406400","0.7437999999999999"
"130586400","0.7504"
"130766400","0.7385"
"130946400","0.7496"
"131126400","0.7245999999999999"
"131306400","0.7416"
"131486400","0.7503"
"131666400","0.7352000000000001"
"131846400","0.7172999999999999"
"132026400","0.7325"
"132206400","0.7387999999999999"
"132386400","0.7333999999999999"
"132566400","0.7313999999999999"
"132746400","0.7275"
"132926400","0.7459"
"133106400","0.7273000000000001"
"133286400","0.7308"
"133466400","0.7299"
"133646400","0.7250999999999999"
"133826400","0.7326"
"134006400","0.7326"
"134186400","0.7485"
"134366400","0.7361"
"134546400","0.7307"
"134726400","0.6998"
"134906400","0.7339000000000001"
"135086400","0.7245999999999999"
"135266400","0.7384000000000001"
"135446400","0.7316"
"135626400","0.7259"
"135806400","0.7262000000000001"
"135986400","0.695"
"136166400","0.7214"
"136346400","0.7264"
"136526400","0.7026"
"136706400","0.739"
"136886400","0.7319"
"137066400","0.746"
"137246400","0.7567999999999999"
"137426400","0.7463"
"137606400","0.7552"
"137786400","0.7347"
"137966400","0.7544"
"138146400","0.7443"
"138326400","0.7544"
"138506400","0.7365"
"138686400","0.7493"
"138866400","0.7302000000000001"
"139046400","0.7434000000000001"
"139226400","0.7397"
"139406400","0.7343999999999999"
"139586400","0.7455999999999999"
"139766400","0.7333"
"139946400","0.7309"
"140126400","0.7527"
"140306400","0.7111000000000001"
"140486400","0.7407999999999999"
"140666400","0.7373999999999999"
"140846400","0.7551"
"141026400","0.7396"
"141206400","0.7253"
"141386400","0.7485999999999999"
"141566400","0.7439000000000001"
"141746400","0.7395"
"141926400","0.7399"
"142106400","0.734"
"142286400","0.7300999999999999"
"142466400","0.6982"
"142646400","0.6906"
"142826400","0.6997000000000001"
"143006400","0.6972"
"143186400","0.7146"
"143366400","0.7221000000000001"
"143546400","0.7182000000000001"
"143726400","0.7119"
"143906400","0.7032999999999999"
"144086400","0.7112"
"144266400","0.6934000000000001"
"144446400","0.7211000000000001"
"144626400","0.706"
"144806400","0.7"
"144986400","0.7052"
"145166400","0.6914"
"145346400","0.679"
"145526400","0.6976"
"145706400","0.6932"
"145886400","0.7055"
"146066400","0.7313"
"146246400","0.74"
"146426400","0.7353"
"146606400","0.7382000000000001"
"146786400","0.7402000000000001"
"146966400","0.748"
"147146400","0.7428999999999999"
"147326400","0.738"
"147506400","0.7450999999999999"
"147686400","0.7072"
"147866400","0.7467"
"148046400","0.7181"
"148226400","0.7198"
"148406400","0.741"
"148586400","0.7455"
"148766400","0.7237"
"148946400","0.7089"
"149126400","0.6968"
"149306400","0.7165999999999999"
"149486400","0.7155999999999999"
"149666400","0.7197"
"149846400","0.7289000000000001"
"150026400","0.7346"
"150206400","0.7195"
"150386400","0.7423"
"150566400","0.7367"
"150746400","0.73"
"150926400","0.7339"
"151106400","0.7137"
"151286400","0.7206"
"151466400","0.7282000000000001"
"151646400","0.7315999999999999"
"151826400","0.7038"
"152006400","0.7135"
"152186400","0.7245"
"152366400","0.7045999999999999"
"152546400","0.7015"
"152726400","0.7295"
"152906400","0.7371"
"153086400","0.7424000000000001"
"153266400","0.7348000000000001"
"153446400","0.7375"
"153626400","0.7392000000000001"
"153806400","0.7188"
"153986400","0.7279"
"154166400","0.75"
"154346400","0.742"
"154526400","0.739"
"154706400","0.7340999999999999"
"154886400","0.7387999999999999"
"155066400","0.7373"
"155246400","0.7485"
"155426400","0.7644"
"155606400","0.7647"
"155786400","0.7627999999999999"
"155966400","0.7605"
"156146400","0.762"
"156326400","0.7461"
"156506400","0.7671"
"156686400","0.7515"
"156866400","0.7487"
"157046400","0.7581"
"157226400","0.7644000000000001"
"157406400","0.7333"
"157586400","0.7355"
"157766400","0.7545"
"157946400","0.7537"
"158126400","0.7512000000000001"
"158306400","0.7444"
"158486400","0.7547"
"158666400","0.7472000000000001"
"158846400","0.7425999999999999"
"159026400","0.722"
"159206400","0.7557999999999999"
"159386400","0.7221000000000001"
"159566400","0.7087"
"159746400","0.7250999999999999"
"159926400","0.7089"
"160106400","0.723"
"160286400","0.726"
"160466400","0.7242999999999999"
"160646400","0.7592000000000001"
"160826400","0.7713"
"161006400","0.7457999999999999"
"161186400","0.7409"
"161366400","0.7415"
"161546400","0.7553000000000001"
"161726400","0.7337"
"161906400","0.7551"
"162086400","0.7405999999999999"
"162266400","0.7477999999999999"
"162446400","0.7464"
"162626400","0.7455"
"162806400","0.7553"
"162986400","0.7556"
"163166400","0.7536"
"163346400","0.7529"
"163526400","0.7525"
"163706400","0.7601"
"163886400","0.7630999999999999"
"164066400","0.7532000000000001"
"164246400","0.7781"
"164426400","0.7745"
"164606400","0.7581"
"164786400","0.7715"
"164966400","0.7715"
"165146400","0.7555"
"165326400","0.7705"
"165506400","0.7724"
"165686400","0.7583"
"165866400","0.7604"
"166046400","0.7469"
"166226400","0.7692"
"166406400","0.7654"
"166586400","0.7669"
"166766400","0.7567"
"166946400","0.7643000000000001"
"167126400","0.7626000000000001"
"167306400","0.7755"
"167486400","0.7755"
"167666400","0.7657999999999999"
"167846400","0.7705"
"168026400","0.7632000000000001"
"168206400","0.7562000000000001"
"168386400","0.7441"
"168566400","0.7832"
"168746400","0.7662"
"168926400","0.7606999999999999"
"169106400","0.751"
"169286400","0.7592000000000001"
"169466400","0.7482"
"169646400","0.7536"
"169826400","0.7509000000000001"
"170006400","0.754"
"170186400","0.7478"
"170366400","0.7462000000000001"
"170546400","0.7221"
"170726400","0.7358"
"170906400","0.7544"
"171086400","0.7415"
"171266400","0.753"
"171446400","0.7487999999999999"
"171626400","0.7445999999999999"
"171806400","0.751"
"171986400","0.7457"
"172166400","0.738"
"172346400","0.7265999999999999"
"172526400","0.75"
"172706400","0.7495"
"172886400","0.7616"
"173066400","0.7655"
"173246400","0.7784000000000001"
"173426400","0.7563"
"173606400","0.7616999999999999"
"173786400","0.7512000000000001"
"173966400","0.774"
"174146400","0.7637"
"174326400","0.7426"
"174506400","0.7371"
"174686400","0.7434"
"174866400","0.7566"
"175046400","0.7771"
"175226400","0.7829"
"175406400","0.7694"
"175586400","0.7684000000000001"
"175766400","0.7637999999999999"
"175946400","0.7918999999999999"
"176126400","0.7532000000000001"
"176306400","0.771"
"176486400","0.7734"
"176666400","0.7689"
"176846400","0.7507999999999999"
"177026400","0.7517"
"177206400","0.7592000000000001"
"177386400","0.7623"
"177566400","0.7457"
"177746400","0.7387999999999999"
"177926400","0.742"
"178106400","0.751"
"178286400","0.7455"
"178466400","0.7746000000000001"
"178646400","0.7801"
"178826400","0.7737"
"179006400","0.7691"
"179186400","0.7691"
"179366400","0.7777999999999999"
"179546400","0.768"
"179726400","0.7827999999999999"
"179906400","0.775"
"180086400","0.7788"
"180266400","0.7731"
"180446400","0.7659"
"180626400","0.772"
"180806400","0.7593"
"180986400","0.7619000000000001"
"181166400","0.7853"
"181346400","0.7757999999999999"
"181526400","0.7735"
"181706400","0.7730999999999999"
"181886400","0.7725"
"182066400","0.7736"
"182246400","0.7522000000000001"
"182426400","0.7679"
"182606400","0.7562000000000001"
"182786400","0.7535"
"182966400","0.743"
"183146400","0.7386"
"183326400","0.7445"
"183506400","0.7576"
"183686400","0.7680999999999999"
"183866400","0.7881"
"184046400","0.7707"
"184226400","0.7634"
"184406400","0.7647999999999999"
"184586400","0.7600999999999999"
"184766400","0.7649"
"184946400","0.7579"
"185126400","0.7636000000000001"
"185306400","0.751"
"185486400","0.7629000000000001"
"185666400","0.7439"
"185846400","0.7443"
"186026400","0.7331"
"186206400","0.7402000000000001"
"186386400","0.7435"
"186566400","0.748"
"186746400","0.7586"
"186926400","0.7586"
"187106400","0.7724"
"187286400","0.7820999999999999"
"187466400","0.7844000000000001"
"187646400","0.7717999999999999"
"187826400","0.7729000000000001"
"188006400","0.7814000000000001"
"188186400","0.7803"
"188366400","0.7682"
"188546400","0.7377"
"188726400","0.7662"
"188906400","0.7585"
"189086400","0.7611"
"189266400","0.7707999999999999"
"189446400","0.7663"
"189626400","0.7699"
"189806400","0.7725"
"189986400","0.7624000000000001"
"190166400","0.7627999999999999"
"190346400","0.7591"
"190526400","0.7596"
"190706400","0.7722"
"190886400","0.769"
"191066400","0.7583"
"191246400","0.7679"
"191426400","0.7600999999999999"
"191606400","0.7409"
"191786400","0.7573"
"191966400","0.7485999999999999"
"192146400","0.7555999999999999"
"192326400","0.762"
"192506400","0.7661"
"192686400","0.7629000000000001"
"192866400","0.7684000000000001"
"193046400","0.752"
"193226400","0.7533"
"193406400","0.7436999999999999"
"193586400","0.7592"
"193766400","0.7717"
"193946400","0.79"
"194126400","0.7890999999999999"
"194306400","0.7696"
"194486400","0.7739"
"194666400","0.7963000000000001"
"194846400","0.7724"
"195026400","0.7702"
"195206400","0.7659000000000001"
"195386400","0.7846000000000001"
"195566400","0.7787000000000001"
"195746400","0.7519"
"195926400","0.7666999999999999"
"196106400","0.7619"
"196286400","0.7689"
"196466400","0.765"
"196646400","0.7852"
"196826400","0.7848999999999999"
"197006400","0.7895"
"197186400","0.7833"
"197366400","0.7806"
"197546400","0.7606"
"197726400","0.79"
"197906400","0.7933"
"198086400","0.7949"
"198266400","0.7868"
"198446400","0.7978999999999999"
"198626400","0.7895"
"198806400","0.783"
"198986400","0.7763"
"199166400","0.7773"
"199346400","0.7951999999999999"
"199526400","0.7792"
"199706400","0.775"
"199886400","0.772"
"200066400","0.7784"
"200246400","0.7863"
"200426400","0.7873"
"200606400","0.7788999999999999"
"200786400","0.7781"
"200966400","0.7895"
"201146400","0.7714000000000001"
"201326400","0.7797999999999999"
"201506400","0.7772"
"201686400","0.7835"
"201866400","0.7887000000000001"
"202046400","0.7950999999999999"
"202226400","0.775"
"202406400","0.7752"
"202586400","0.7756000000000002"
"202766400","0.7777999999999999"
"202946400","0.7715"
"203126400","0.7998"
"203306400","0.7797000000000001"
"203486400","0.7884"
"203666400","0.7768999999999999"
"203846400","0.7599"
"204026400","0.7824000000000001"
"204206400","0.7505"
"204386400","0.777"
"204566400","0.7696"
"204746400","0.7772"
"204926400","0.76"
"205106400","0.7587"
"205286400","0.7807999999999999"
"205466400","0.7776000000000001"
"205646400","0.7741"
"205826400","0.7697"
"206006400","0.7663"
"206186400","0.7858999999999999"
"206366400","0.7912"
"206546400","0.7754"
"206726400","0.759"
"206906400","0.7513"
"207086400","0.7593"
"207266400","0.7772"
"207446400","0.7713000000000001"
"207626400","0.7739"
"207806400","0.7759000000000001"
"207986400","0.7662"
"208166400","0.7967000000000001"
"208346400","0.7948999999999999"
"208526400","0.7874000000000001"
"208706400","0.7826"
"208886400","0.778"
"209066400","0.7802"
"209246400","0.7675"
