"Step","phase_warmup6iter_pb_seed1 - 4cover_rate"
"15480000","0.6058999999999999"
"15660000","0.6154"
"15840000","0.614"
"16020000","0.6250999999999999"
"16200000","0.6225"
"16380000","0.6063"
"16560000","0.5959"
"16740000","0.5337000000000001"
"16920000","0.5239"
"17100000","0.5014000000000001"
"17280000","0.5201"
"17460000","0.5149"
"17640000","0.5083"
"17820000","0.5314000000000001"
"18000000","0.5267000000000001"
"18180000","0.5347000000000001"
"18360000","0.549"
"18540000","0.5619"
"18720000","0.545"
"18900000","0.5372"
"19080000","0.5455"
"19260000","0.5395"
"19440000","0.5322"
"19620000","0.5364"
"19800000","0.5292"
"19980000","0.5373"
"20160000","0.5485"
"20340000","0.5416"
"20520000","0.5045"
"20700000","0.4996999999999999"
"20880000","0.5136"
"21060000","0.5119"
"21240000","0.5304"
"21420000","0.5119999999999999"
"21600000","0.5152"
"21780000","0.5036"
"21960000","0.5189000000000001"
"22140000","0.5094"
"22320000","0.5333"
"22500000","0.5126000000000001"
"22680000","0.5152"
"22860000","0.5017"
"23040000","0.5053"
"23220000","0.5157999999999999"
"23400000","0.5143"
"23580000","0.5101"
"23760000","0.5187999999999999"
"23940000","0.4973"
"24120000","0.5326000000000001"
"24300000","0.5062"
"24480000","0.524"
"24660000","0.508"
"24840000","0.5561"
"25020000","0.5407000000000001"
"25200000","0.5360999999999999"
"25380000","0.5369"
"25560000","0.5237"
"25740000","0.5831000000000002"
"25920000","0.5769000000000001"
"26100000","0.582"
"26280000","0.5901000000000001"
"26460000","0.5694000000000001"
"26640000","0.5939"
"26820000","0.5792999999999999"
"27000000","0.5852"
"27180000","0.5852"
"27360000","0.5932000000000001"
"27540000","0.5847"
"27720000","0.5954"
"27900000","0.6085"
"28080000","0.5916999999999999"
"28260000","0.5839"
"28440000","0.6043999999999998"
"28620000","0.6067"
"28800000","0.6012000000000001"
"28980000","0.6013999999999999"
"29160000","0.6007"
"29340000","0.608"
"29520000","0.6181"
"29700000","0.6073999999999999"
"29880000","0.6135"
"30060000","0.6086"
"30240000","0.6152000000000001"
"30420000","0.604"
"30600000","0.6206999999999999"
"30780000","0.6155"
"30960000","0.6329000000000001"
"31140000","0.599"
"31320000","0.622"
"31500000","0.6216999999999999"
"31680000","0.6009"
"31860000","0.6075"
"32040000","0.6225"
"32220000","0.6102000000000001"
"32400000","0.6097"
"32580000","0.5962000000000001"
"32760000","0.5915"
"32940000","0.6093"
"33120000","0.5944999999999999"
"33300000","0.6043000000000001"
"33480000","0.5748"
"33660000","0.5712999999999999"
"33840000","0.5941000000000001"
"34020000","0.5708"
"34200000","0.5847"
"34380000","0.5717000000000001"
"34560000","0.5627000000000001"
"34740000","0.5684"
"34920000","0.5906"
"35100000","0.5866"
"35280000","0.5797"
"35460000","0.5911"
"35640000","0.5895"
"35820000","0.6022000000000001"
"36000000","0.5841000000000001"
"36180000","0.5953999999999999"
"36360000","0.5885"
"36540000","0.5664"
"36720000","0.5745"
"36900000","0.5927"
"37080000","0.575"
"37260000","0.5788"
"37440000","0.599"
"37620000","0.5925"
"37800000","0.6066000000000001"
"37980000","0.5889000000000001"
"38160000","0.5724000000000001"
"38340000","0.5862"
"38520000","0.5949000000000001"
"38700000","0.5631"
"38880000","0.5631"
"39060000","0.5498"
"39240000","0.5653"
"39420000","0.5570999999999999"
"39600000","0.5633"
"39780000","0.5807"
"39960000","0.5919"
"40140000","0.5504000000000001"
"40320000","0.5645"
"40500000","0.5702999999999999"
"40680000","0.5682999999999999"
"40860000","0.5654"
"41040000","0.5758"
"41220000","0.5573"
"41400000","0.5746"
"41580000","0.5648"
"41760000","0.5569000000000001"
"41940000","0.5657000000000001"
"42120000","0.5534000000000001"
"42300000","0.5712"
"42480000","0.5719"
"42660000","0.5839000000000001"
"42840000","0.5869"
"43020000","0.5688"
"43200000","0.5729"
"43380000","0.5925999999999999"
"43560000","0.579"
"43740000","0.5775"
"43920000","0.5973999999999999"
"44100000","0.5811000000000001"
"44280000","0.572"
"44460000","0.5789"
"44640000","0.5758000000000001"
"44820000","0.5775999999999999"
"45000000","0.5877"
"45180000","0.6062"
"45360000","0.6"
"45540000","0.5779000000000001"
"45720000","0.5999000000000001"
"45900000","0.6005"
"46080000","0.5862"
"46260000","0.5655"
"46440000","0.5732999999999999"
"46620000","0.5807"
"46800000","0.5754000000000001"
"46980000","0.5772999999999999"
"47160000","0.5917"
"47340000","0.5908"
"47520000","0.589"
"47700000","0.6037"
"47880000","0.5991000000000001"
"48060000","0.5941"
"48240000","0.5965999999999999"
"48420000","0.6161"
"48600000","0.5844000000000001"
"48780000","0.5968000000000001"
"48960000","0.6117999999999999"
"49140000","0.5983999999999999"
"49320000","0.5993999999999999"
"49500000","0.5999000000000001"
"49680000","0.5944"
"49860000","0.6091"
"50040000","0.591"
"50220000","0.5742"
"50400000","0.5927"
"50580000","0.5954"
"50760000","0.6029000000000001"
"50940000","0.6006"
"51120000","0.6215"
"51300000","0.6079000000000001"
"51480000","0.6215999999999999"
"51660000","0.6124"
"51840000","0.5963999999999999"
"52020000","0.6237"
"52200000","0.6142000000000001"
"52380000","0.613"
"52560000","0.6075"
"52740000","0.6151"
"52920000","0.6169"
"53100000","0.6224"
"53280000","0.6237999999999999"
"53460000","0.6307"
"53640000","0.6193"
"53820000","0.6317999999999999"
"54000000","0.6162000000000001"
"54180000","0.6239"
"54360000","0.6316"
"54540000","0.6011"
"54720000","0.6037"
"54900000","0.6285"
"55080000","0.63"
"55260000","0.6305"
"55440000","0.6125"
"55620000","0.6319"
"55800000","0.5788"
"55980000","0.5869"
"56160000","0.5686"
"56340000","0.5788"
"56520000","0.5619"
"56700000","0.5825999999999999"
"56880000","0.5661"
"57060000","0.5832"
"57240000","0.563"
"57420000","0.5845999999999999"
"57600000","0.6205"
"57780000","0.6146999999999999"
"57960000","0.6177"
"58140000","0.6120999999999999"
"58320000","0.6173"
"58500000","0.6396000000000001"
"58680000","0.6305"
"58860000","0.632"
"59040000","0.6357"
"59220000","0.6345"
"59400000","0.6275"
"59580000","0.6345"
"59760000","0.6287"
"59940000","0.6405"
"60120000","0.6513"
"60300000","0.6369"
"60480000","0.6267999999999999"
"60660000","0.6450999999999999"
"60840000","0.6312000000000001"
"61020000","0.6384000000000001"
"61200000","0.6512"
"61380000","0.6446999999999999"
"61560000","0.6427999999999999"
"61740000","0.6452"
"61920000","0.6523"
"62100000","0.6326"
"62280000","0.655"
"62460000","0.662"
"62640000","0.6355"
"62820000","0.6457"
"63000000","0.6442"
"63180000","0.661"
"63360000","0.6595"
"63540000","0.6374"
"63720000","0.64"
"63900000","0.6395"
"64080000","0.6495"
"64260000","0.6531"
"64440000","0.6349"
"64620000","0.6585"
"64800000","0.6439000000000001"
"64980000","0.6417999999999999"
"65160000","0.6486"
"65340000","0.6424000000000001"
"65520000","0.6474"
"65700000","0.649"
"65880000","0.6420999999999999"
"66060000","0.6369"
"66240000","0.6628"
"66420000","0.6566"
"66600000","0.6531999999999999"
"66780000","0.6642"
"66960000","0.6476"
"67140000","0.6543"
"67320000","0.6528999999999998"
"67500000","0.6520999999999999"
"67680000","0.6389"
"67860000","0.6407"
"68040000","0.6486000000000001"
"68220000","0.6456"
"68400000","0.6400999999999999"
"68580000","0.6547999999999999"
"68760000","0.6474000000000001"
"68940000","0.6694"
"69120000","0.6512"
"69300000","0.6607000000000001"
"69480000","0.6554"
"69660000","0.6538999999999999"
"69840000","0.6613"
"70020000","0.6568999999999999"
"70200000","0.6555"
"70380000","0.6527000000000001"
"70560000","0.6561999999999999"
"70740000","0.6555"
"70920000","0.6618999999999998"
"71100000","0.6677"
"71280000","0.6608999999999999"
"71460000","0.651"
"71640000","0.6768"
"71820000","0.6632"
"72000000","0.6654"
"72180000","0.671"
"72360000","0.6685"
"72540000","0.6825999999999999"
"72720000","0.6724"
"72900000","0.6884"
"73080000","0.6928"
"73260000","0.6902999999999999"
"73440000","0.6966"
"73620000","0.6530999999999999"
"73800000","0.669"
"73980000","0.669"
"74160000","0.6573000000000001"
"74340000","0.6693"
"74520000","0.6582"
"74700000","0.6822"
"74880000","0.6617000000000001"
"75060000","0.6714"
"75240000","0.6557999999999999"
"75420000","0.6591"
"75600000","0.6457999999999999"
"75780000","0.6698"
"75960000","0.6582"
"76140000","0.6771"
"76320000","0.6782999999999999"
"76500000","0.671"
"76680000","0.665"
"76860000","0.6809"
"77040000","0.6794000000000001"
"77220000","0.6779"
"77400000","0.676"
"77580000","0.6827000000000001"
"77760000","0.6785"
"77940000","0.6728999999999999"
"78120000","0.6699"
"78300000","0.6864"
"78480000","0.6688999999999999"
"78660000","0.6523"
"78840000","0.6685"
"79020000","0.6696"
"79200000","0.678"
"79380000","0.6749"
"79560000","0.6577"
"79740000","0.6392"
"79920000","0.6315"
"80100000","0.6591"
"80280000","0.6542"
"80460000","0.6491999999999999"
"80640000","0.6628999999999999"
"80820000","0.6707000000000001"
"81000000","0.6747000000000001"
"81180000","0.6769000000000001"
"81360000","0.6634"
"81540000","0.6822999999999999"
"81720000","0.6816"
"81900000","0.6639"
"82080000","0.6708"
"82260000","0.6612"
"82440000","0.6674"
"82620000","0.6657000000000001"
"82800000","0.6567000000000001"
"82980000","0.6566"
"83160000","0.666"
"83340000","0.6681"
"83520000","0.6614"
"83700000","0.6615999999999999"
"83880000","0.6668000000000001"
"84060000","0.6888000000000001"
"84240000","0.6673"
"84420000","0.6669"
"84600000","0.6848000000000001"
"84780000","0.6690999999999999"
"84960000","0.6626000000000001"
"85140000","0.6837000000000001"
"85320000","0.6819"
"85500000","0.6680999999999999"
"85680000","0.6661"
"85860000","0.6698999999999999"
"86040000","0.674"
"86220000","0.6516000000000001"
"86400000","0.6875"
"86580000","0.666"
"86760000","0.6672"
"86940000","0.6731"
"87120000","0.6698"
"87300000","0.6809"
"87480000","0.6748000000000001"
"87660000","0.6941999999999999"
"87840000","0.665"
"88020000","0.676"
"88200000","0.6869"
"88380000","0.6833"
"88560000","0.6792"
"88740000","0.6888"
"88920000","0.6838"
"89100000","0.6668"
"89280000","0.6822"
"89460000","0.7034000000000001"
"89640000","0.6834000000000001"
"89820000","0.6875"
"90000000","0.6836"
"90180000","0.6765999999999999"
"90360000","0.6925"
"90540000","0.6776"
"90720000","0.6898"
"90900000","0.6647000000000001"
"91080000","0.6761999999999999"
"91260000","0.6802999999999999"
"91440000","0.6789000000000001"
"91620000","0.6627000000000001"
"91800000","0.6833"
"91980000","0.6567000000000001"
"92160000","0.6824000000000001"
"92340000","0.672"
"92520000","0.6413000000000001"
"92700000","0.6644"
"92880000","0.6655"
"93060000","0.6791"
"93240000","0.6697"
"93420000","0.6731"
"93600000","0.6661999999999999"
"93780000","0.6708999999999999"
"93960000","0.6846"
"94140000","0.6802"
"94320000","0.6874"
"94500000","0.6752"
"94680000","0.6696"
"94860000","0.6734"
"95040000","0.6996"
"95220000","0.6892999999999999"
"95400000","0.7003999999999999"
"95580000","0.6791"
"95760000","0.6894"
"95940000","0.6759"
"96120000","0.6742999999999999"
"96300000","0.6672"
"96480000","0.6697000000000001"
"96660000","0.6777000000000001"
"96840000","0.6796"
"97020000","0.7009"
"97200000","0.6567000000000001"
"97380000","0.6603"
"97560000","0.6752"
"97740000","0.6864000000000001"
"97920000","0.6805999999999999"
"98100000","0.6435"
"98280000","0.668"
"98460000","0.6597999999999999"
"98640000","0.6700999999999999"
"98820000","0.6714"
"99000000","0.687"
"99180000","0.6748"
"99360000","0.6859"
"99540000","0.681"
"99720000","0.6742999999999999"
"99900000","0.671"
"100080000","0.6662"
"100260000","0.6792999999999999"
"100440000","0.6715999999999999"
"100620000","0.6769"
"100800000","0.6810999999999999"
"100980000","0.6896"
"101160000","0.6653"
"101340000","0.6571"
"101520000","0.6762999999999999"
"101700000","0.6727000000000001"
"101880000","0.6932"
"102060000","0.6784"
"102240000","0.6822999999999999"
"102420000","0.6858"
"102600000","0.6705"
"102780000","0.6744"
"102960000","0.6799000000000001"
"103140000","0.6869000000000001"
"103320000","0.684"
"103500000","0.6808"
"103680000","0.6872"
"103860000","0.6742"
"104040000","0.6795"
"104220000","0.6787000000000001"
"104400000","0.693"
"104580000","0.6712"
"104760000","0.677"
"104940000","0.6756000000000001"
"105120000","0.6752"
"105300000","0.6784000000000001"
"105480000","0.6715"
"105660000","0.6931"
"105840000","0.6849"
"106020000","0.6700999999999999"
"106200000","0.6872"
"106380000","0.69"
"106560000","0.6789000000000001"
"106740000","0.6906"
"106920000","0.6971"
"107100000","0.6854"
"107280000","0.6889"
"107460000","0.6905999999999999"
"107640000","0.6998"
"107820000","0.6907000000000001"
"108000000","0.6871"
"108180000","0.6782"
"108360000","0.6901"
"108540000","0.6854"
"108720000","0.6282000000000001"
"108900000","0.6125999999999999"
"109080000","0.6236"
"109260000","0.6038"
"109440000","0.6199000000000001"
"109620000","0.6173"
"109800000","0.5991000000000001"
"109980000","0.6196"
"110160000","0.6157999999999999"
"110340000","0.6056999999999999"
"110520000","0.6058"
"110700000","0.6267999999999999"
"110880000","0.6167999999999999"
"111060000","0.617"
"111240000","0.6237"
"111420000","0.611"
"111600000","0.6021"
"111780000","0.6203"
"111960000","0.6224"
"112140000","0.6355999999999999"
"112320000","0.598"
"112500000","0.6090999999999999"
"112680000","0.6094"
"112860000","0.6075"
"113040000","0.6216"
"113220000","0.6152"
"113400000","0.6179"
"113580000","0.618"
"113760000","0.6107"
"113940000","0.6457999999999999"
"114120000","0.6129000000000001"
"114300000","0.6053"
"114480000","0.6253"
"114660000","0.6312000000000001"
"114840000","0.6177"
"115020000","0.6099000000000001"
"115200000","0.6160999999999999"
"115380000","0.6202000000000001"
"115560000","0.6240999999999999"
"115740000","0.6222"
"115920000","0.625"
"116100000","0.6487999999999999"
"116280000","0.6097"
"116460000","0.6452"
"116640000","0.6362000000000001"
"116820000","0.6553"
"117000000","0.651"
"117180000","0.6626000000000001"
"117360000","0.6525"
"117540000","0.6479"
"117720000","0.6593"
"117900000","0.648"
"118080000","0.6562"
"118260000","0.6419"
"118440000","0.6595"
"118620000","0.6347999999999999"
"118800000","0.6415"
"118980000","0.6607999999999999"
"119160000","0.6517000000000001"
"119340000","0.6507000000000001"
"119520000","0.6479"
"119700000","0.6249"
"119880000","0.645"
"120060000","0.6326"
"120240000","0.6414"
"120420000","0.6440999999999999"
"120600000","0.6363"
"120780000","0.6447999999999999"
"120960000","0.6457"
"121140000","0.6478"
"121320000","0.6553"
"121500000","0.6406"
"121680000","0.6335"
"121860000","0.6484"
"122040000","0.6344"
"122220000","0.6422"
"122400000","0.656"
"122580000","0.6607000000000001"
"122760000","0.6625"
"122940000","0.6622"
"123120000","0.6534"
"123300000","0.6537000000000001"
"123480000","0.6457999999999999"
"123660000","0.6579"
"123840000","0.6557000000000001"
"124020000","0.6830999999999999"
"124200000","0.6708"
"124380000","0.6625"
"124560000","0.695"
"124740000","0.604"
"124920000","0.5988"
"125100000","0.6066"
"125280000","0.6112000000000001"
"125460000","0.631"
"125640000","0.6265"
"125820000","0.6206"
"126000000","0.6147999999999999"
"126180000","0.6193"
"126360000","0.6162000000000001"
"126540000","0.6155"
"126720000","0.644"
"126900000","0.6405"
"127080000","0.6371"
"127260000","0.6265999999999999"
"127440000","0.6323000000000001"
"127620000","0.6457999999999999"
"127800000","0.6550999999999999"
"127980000","0.6408"
"128160000","0.6586000000000001"
"128340000","0.6387"
"128520000","0.6306"
"128700000","0.6329"
"128880000","0.6342000000000001"
"129060000","0.6382000000000001"
"129240000","0.6603"
"129420000","0.6393"
"129600000","0.6457999999999999"
"129780000","0.6289"
"129960000","0.6385"
"130140000","0.653"
"130320000","0.6344"
"130500000","0.6490999999999999"
"130680000","0.6471"
"130860000","0.6676"
"131040000","0.6524"
"131220000","0.6595"
"131400000","0.6487"
"131580000","0.6570999999999999"
"131760000","0.6583000000000001"
"131940000","0.6543"
"132120000","0.6467"
"132300000","0.6603"
"132480000","0.6456000000000001"
"132660000","0.6556"
"132840000","0.6548999999999999"
"133020000","0.6277"
"133200000","0.6394000000000001"
"133380000","0.6582"
"133560000","0.6634000000000001"
"133740000","0.6542"
"133920000","0.6507000000000001"
"134100000","0.6485"
"134280000","0.6476"
"134460000","0.648"
"134640000","0.6624"
"134820000","0.6630999999999999"
"135000000","0.6557999999999999"
"135180000","0.6556000000000001"
"135360000","0.6417999999999999"
"135540000","0.6398"
"135720000","0.6377999999999999"
"135900000","0.6528999999999999"
"136080000","0.6511999999999999"
"136260000","0.6414"
"136440000","0.6686"
"136620000","0.6579"
"136800000","0.6522"
"136980000","0.6573000000000001"
"137160000","0.6632"
"137340000","0.6595"
"137520000","0.6469"
"137700000","0.6578"
"137880000","0.6677"
"138060000","0.6622"
"138240000","0.6413"
"138420000","0.6257999999999999"
"138600000","0.6567999999999999"
"138780000","0.6672"
"138960000","0.6729"
"139140000","0.6661999999999999"
"139320000","0.6724000000000001"
"139500000","0.6573000000000001"
"139680000","0.6542"
"139860000","0.6674"
"140040000","0.664"
"140220000","0.6619"
"140400000","0.6645999999999999"
"140580000","0.6495"
"140760000","0.6577000000000001"
"140940000","0.658"
"141120000","0.6667000000000001"
"141300000","0.6675"
"141480000","0.6522"
"141660000","0.6632"
"141840000","0.6482"
"142020000","0.6486"
"142200000","0.651"
"142380000","0.6685"
"142560000","0.6462"
"142740000","0.6445"
"142920000","0.6711"
"143100000","0.6577999999999999"
"143280000","0.6497999999999999"
"143460000","0.6619"
"143640000","0.6656"
"143820000","0.6718"
"144000000","0.6799"
"144180000","0.6621"
"144360000","0.6579"
"144540000","0.6562"
"144720000","0.6634"
"144900000","0.6685"
"145080000","0.6643"
"145260000","0.6540999999999999"
"145440000","0.6436"
"145620000","0.6420999999999999"
"145800000","0.6489"
"145980000","0.662"
"146160000","0.6439000000000001"
"146340000","0.6407"
"146520000","0.6301"
"146700000","0.645"
"146880000","0.6585"
"147060000","0.6736000000000001"
"147240000","0.6573"
"147420000","0.6483000000000001"
"147600000","0.666"
"147780000","0.6502"
"147960000","0.6489"
"148140000","0.6644"
"148320000","0.6698999999999999"
"148500000","0.6493000000000001"
"148680000","0.6370999999999999"
"148860000","0.639"
"149040000","0.6413"
"149220000","0.6512"
"149400000","0.6284"
"149580000","0.635"
"149760000","0.6431"
"149940000","0.6648"
"150120000","0.6451999999999999"
"150300000","0.6481"
"150480000","0.6487"
"150660000","0.6395"
"150840000","0.6446000000000001"
"151020000","0.6649"
"151200000","0.65"
"151380000","0.64"
"151560000","0.653"
"151740000","0.6492"
"151920000","0.6564"
"152100000","0.6417"
"152280000","0.6201"
"152460000","0.6477"
"152640000","0.6400000000000001"
"152820000","0.6353"
"153000000","0.6418"
"153180000","0.6284"
"153360000","0.6474000000000001"
"153540000","0.6357999999999999"
"153720000","0.6364"
"153900000","0.6538999999999999"
"154080000","0.6518999999999999"
"154260000","0.6327"
"154440000","0.634"
"154620000","0.6425"
"154800000","0.6487999999999999"
"154980000","0.6588999999999999"
"155160000","0.667"
"155340000","0.6784000000000001"
"155520000","0.6546000000000001"
"155700000","0.6777000000000001"
"155880000","0.666"
"156060000","0.6855999999999999"
"156240000","0.679"
"156420000","0.6902"
"156600000","0.6831999999999999"
"156780000","0.6731999999999999"
"156960000","0.6648999999999998"
"157140000","0.684"
"157320000","0.693"
"157500000","0.6700999999999999"
"157680000","0.6859"
"157860000","0.6952999999999999"
"158040000","0.6902999999999999"
"158220000","0.6718999999999999"
"158400000","0.6616000000000001"
"158580000","0.659"
"158760000","0.6576000000000001"
"158940000","0.6730999999999999"
"159120000","0.6792999999999999"
"159300000","0.6856"
"159480000","0.669"
"159660000","0.6816"
"159840000","0.675"
"160020000","0.6687000000000001"
"160200000","0.6750999999999999"
"160380000","0.6760999999999999"
"160560000","0.6782"
"160740000","0.672"
"160920000","0.6798"
"161100000","0.6861"
"161280000","0.6992999999999999"
"161460000","0.697"
"161640000","0.6967000000000001"
"161820000","0.6655"
"162000000","0.6907000000000001"
"162180000","0.6884"
"162360000","0.6902"
"162540000","0.6675"
"162720000","0.681"
"162900000","0.6797000000000001"
"163080000","0.6892"
"163260000","0.6844000000000001"
"163440000","0.68"
"163620000","0.6624"
"163800000","0.6505"
"163980000","0.6537999999999999"
"164160000","0.6585"
"164340000","0.6522"
"164520000","0.657"
"164700000","0.6425"
"164880000","0.6656"
"165060000","0.6715999999999999"
"165240000","0.6777000000000001"
"165420000","0.67"
"165600000","0.6846"
"165780000","0.6707000000000001"
"165960000","0.6556000000000001"
"166140000","0.676"
"166320000","0.6842999999999999"
"166500000","0.6700999999999999"
"166680000","0.6795"
"166860000","0.6715000000000001"
"167040000","0.6668999999999999"
"167220000","0.6517999999999999"
"167400000","0.6722"
"167580000","0.6715999999999999"
"167760000","0.6581"
"167940000","0.667"
"168120000","0.6572"
"168300000","0.6313000000000001"
"168480000","0.6390999999999999"
"168660000","0.64"
"168840000","0.647"
"169020000","0.6218"
"169200000","0.6403"
"169380000","0.6416000000000001"
"169560000","0.6504"
"169740000","0.6384"
"169920000","0.6282000000000001"
"170100000","0.6437999999999999"
"170280000","0.6335"
"170460000","0.6307"
"170640000","0.6444"
"170820000","0.64"
"171000000","0.6355"
"171180000","0.6516000000000001"
"171360000","0.6373"
"171540000","0.6253000000000001"
"171720000","0.6387"
"171900000","0.6264"
"172080000","0.6645"
"172260000","0.6394"
"172440000","0.6713000000000001"
"172620000","0.6554"
"172800000","0.6557000000000001"
"172980000","0.6449"
"173160000","0.6583"
"173340000","0.6575"
"173520000","0.6537000000000001"
"173700000","0.6604"
"173880000","0.6728"
"174060000","0.6722"
"174240000","0.6655"
"174420000","0.6851"
"174600000","0.6784"
"174780000","0.677"
"174960000","0.6812"
"175140000","0.6784"
"175320000","0.6668999999999998"
"175500000","0.6486000000000001"
"175680000","0.6671"
"175860000","0.6794"
"176040000","0.6424000000000001"
"176220000","0.6612"
"176400000","0.6692"
"176580000","0.6715"
"176760000","0.6665999999999999"
"176940000","0.6735"
"177120000","0.6785999999999999"
"177300000","0.6839000000000001"
"177480000","0.6708"
"177660000","0.6733"
"177840000","0.6825"
"178020000","0.6695"
"178200000","0.6623"
"178380000","0.661"
"178560000","0.6644000000000001"
"178740000","0.6968000000000001"
"178920000","0.6772999999999999"
"179100000","0.6669"
"179280000","0.6744"
"179460000","0.6565"
"179640000","0.6751"
"179820000","0.6809"
"180000000","0.6767000000000001"
"180180000","0.679"
"180360000","0.6585"
"180540000","0.6602"
"180720000","0.6740999999999999"
"180900000","0.6728999999999999"
"181080000","0.683"
"181260000","0.6676"
"181440000","0.6771"
"181620000","0.6747000000000001"
"181800000","0.6634000000000001"
"181980000","0.694"
"182160000","0.6859"
"182340000","0.6695"
"182520000","0.6803"
"182700000","0.6866"
"182880000","0.6759"
"183060000","0.7058"
"183240000","0.6810999999999999"
"183420000","0.6903999999999999"
"183600000","0.6641"
"183780000","0.6797000000000001"
"183960000","0.6838"
"184140000","0.6862"
"184320000","0.6681"
"184500000","0.6728"
"184680000","0.6812999999999999"
"184860000","0.6684"
"185040000","0.6657000000000001"
"185220000","0.6842"
"185400000","0.6733"
"185580000","0.6718"
"185760000","0.6817000000000001"
"185940000","0.6819"
"186120000","0.6878"
"186300000","0.6985"
"186480000","0.6924"
"186660000","0.7262000000000001"
"186840000","0.6902999999999999"
"187020000","0.6945"
"187200000","0.6888"
"187380000","0.6898"
"187560000","0.6925999999999999"
"187740000","0.6949000000000001"
"187920000","0.6949000000000001"
"188100000","0.6923"
"188280000","0.6827000000000001"
"188460000","0.6671"
"188640000","0.6806"
"188820000","0.6673"
"189000000","0.7016"
"189180000","0.6902"
"189360000","0.7012999999999999"
"189540000","0.6958"
"189720000","0.7147"
"189900000","0.6952"
"190080000","0.7002"
"190260000","0.6951"
"190440000","0.7001000000000001"
"190620000","0.6989"
"190800000","0.6966"
"190980000","0.6949"
"191160000","0.7029"
"191340000","0.7054000000000001"
"191520000","0.7024"
"191700000","0.6982999999999999"
"191880000","0.7006999999999999"
"192060000","0.7008"
"192240000","0.7076"
"192420000","0.7123999999999999"
"192600000","0.7287"
"192780000","0.7212999999999999"
"192960000","0.7246"
"193140000","0.7142999999999999"
"193320000","0.6952"
"193500000","0.7132999999999999"
"193680000","0.71"
"193860000","0.7206"
"194040000","0.7032"
"194220000","0.6947000000000001"
"194400000","0.712"
"194580000","0.7038"
"194760000","0.7076"
"194940000","0.7034"
"195120000","0.7138000000000001"
"195300000","0.7064000000000001"
"195480000","0.6949000000000001"
"195660000","0.6839"
"195840000","0.6723"
"196020000","0.6829000000000001"
"196200000","0.6608999999999999"
"196380000","0.689"
"196560000","0.7045"
"196740000","0.7328"
"196920000","0.7266"
"197100000","0.7171000000000001"
"197280000","0.7102999999999999"
"197460000","0.7275"
"197640000","0.7047"
"197820000","0.7235"
"198000000","0.7158000000000001"
"198180000","0.713"
"198360000","0.703"
"198540000","0.7422000000000001"
"198720000","0.7406"
"198900000","0.7282000000000001"
"199080000","0.729"
"199260000","0.7393"
"199440000","0.7285"
"199620000","0.7383999999999998"
"199800000","0.7313"
"199980000","0.7299"
"200160000","0.7522000000000001"
"200340000","0.7407"
"200520000","0.7488"
"200700000","0.7428"
"200880000","0.7449000000000001"
"201060000","0.7457"
"201240000","0.7353"
"201420000","0.745"
"201600000","0.7338000000000001"
"201780000","0.7285999999999999"
"201960000","0.7385"
"202140000","0.7377"
"202320000","0.7407"
"202500000","0.7627"
"202680000","0.7318000000000001"
"202860000","0.7536"
"203040000","0.7397"
"203220000","0.745"
"203400000","0.7362"
"203580000","0.7537999999999999"
"203760000","0.7243999999999999"
"203940000","0.7315"
"204120000","0.7439"
