Step,main_agent_pc_first_seed1 - main_success_rate
33588000,0.3675
33642000,0.3805
33696000,0.3565
33750000,0.3185
33804000,0.3195
33858000,0.3025
33912000,0.2815
33966000,0.2695
34020000,0.289
34074000,0.301
34128000,0.292
34182000,0.2795
34236000,0.316
34290000,0.295
34344000,0.2535
34398000,0.3165
34452000,0.301
34506000,0.32
34560000,0.304
34614000,0.2345
34668000,0.2895
34722000,0.2325
34776000,0.2245
34830000,0.264
34884000,0.2565
34938000,0.25
34992000,0.219
35046000,0.2465
35100000,0.1985
35154000,0.205
35208000,0.246
35262000,0.248
35316000,0.256
35370000,0.2425
35424000,0.265
35478000,0.2745
35532000,0.2525
35586000,0.283
35640000,0.2755
35694000,0.272
35748000,0.25
35802000,0.2905
35856000,0.292
35910000,0.274
35964000,0.277
36018000,0.2905
36072000,0.2695
36126000,0.284
36180000,0.2915
36234000,0.307
36288000,0.278
36342000,0.282
36396000,0.249
36450000,0.3215
36504000,0.2835
36558000,0.3845
36612000,0.3595
36666000,0.344
36720000,0.3645
36774000,0.376
36828000,0.3895
36882000,0.3665
36936000,0.352
36990000,0.327
37044000,0.3305
37098000,0.368
37152000,0.419
37206000,0.3595
37260000,0.3635
37314000,0.373
37368000,0.3375
37422000,0.2855
37476000,0.3275
37530000,0.294
37584000,0.3265
37638000,0.3125
37692000,0.26
37746000,0.35
37800000,0.3485
37854000,0.395
37908000,0.364
37962000,0.3755
38016000,0.3355
38070000,0.326
38124000,0.323
38178000,0.3525
38232000,0.3385
38286000,0.382
38340000,0.3805
38394000,0.384
38448000,0.4185
38502000,0.3885
38556000,0.4055
38610000,0.444
38664000,0.4635
38718000,0.4335
38772000,0.4125
38826000,0.4065
38880000,0.4045
38934000,0.4065
38988000,0.3685
39042000,0.3965
39096000,0.3975
39150000,0.361
39204000,0.3715
39258000,0.3945
39312000,0.3935
39366000,0.393
39420000,0.393
39474000,0.376
39528000,0.3465
39582000,0.371
39636000,0.348
39690000,0.369
39744000,0.4105
39798000,0.3905
39852000,0.359
39906000,0.416
39960000,0.3805
40014000,0.357
40068000,0.353
40122000,0.3425
40176000,0.3395
40230000,0.3645
40284000,0.3815
40338000,0.378
40392000,0.397
40446000,0.3665
40500000,0.4055
40554000,0.4185
40608000,0.3655
40662000,0.407
40716000,0.398
40770000,0.403
40824000,0.36
40878000,0.4085
40932000,0.3925
40986000,0.374
41040000,0.4065
41094000,0.403
41148000,0.38
41202000,0.3215
41256000,0.344
41310000,0.304
41364000,0.312
41418000,0.3165
41472000,0.2895
41526000,0.292
41580000,0.2745
41634000,0.332
41688000,0.325
41742000,0.369
41796000,0.3095
41850000,0.3215
41904000,0.3015
41958000,0.293
42012000,0.318
42066000,0.286
42120000,0.3205
42174000,0.3235
42228000,0.323
42282000,0.3325
42336000,0.292
42390000,0.3175
42444000,0.342
42498000,0.3575
42552000,0.387
42606000,0.4045
42660000,0.343
42714000,0.3855
42768000,0.3555
42822000,0.3635
42876000,0.3605
42930000,0.401
42984000,0.4515
43038000,0.397
43092000,0.401
43146000,0.3855
43200000,0.445
43254000,0.41
43308000,0.4195
43362000,0.416
43416000,0.359
43470000,0.404
43524000,0.3165
43578000,0.3655
43632000,0.3805
43686000,0.355
43740000,0.3645
43794000,0.3385
43848000,0.293
43902000,0.3775
43956000,0.4045
44010000,0.335
44064000,0.2845
44118000,0.334
44172000,0.4015
44226000,0.369
44280000,0.4225
44334000,0.425
44388000,0.3745
44442000,0.3615
44496000,0.336
44550000,0.391
44604000,0.3195
44658000,0.3625
44712000,0.327
44766000,0.3715
44820000,0.3235
44874000,0.36
44928000,0.384
44982000,0.371
45036000,0.3205
45090000,0.37
45144000,0.3775
45198000,0.3725
45252000,0.408
45306000,0.454
45360000,0.4555
45414000,0.452
45468000,0.411
45522000,0.4015
45576000,0.4095
45630000,0.4265
45684000,0.403
45738000,0.3905
45792000,0.4205
45846000,0.443
45900000,0.38
45954000,0.4355
46008000,0.4285
46062000,0.413
46116000,0.3955
46170000,0.4015
46224000,0.4725
46278000,0.4305
46332000,0.45
46386000,0.4555
46440000,0.4035
46494000,0.438
46548000,0.454
46602000,0.477
46656000,0.475
46710000,0.4325
46764000,0.4285
46818000,0.465
46872000,0.436
46926000,0.4405
46980000,0.4615
47034000,0.4575
47088000,0.4425
47142000,0.414
47196000,0.4615
47250000,0.472
47304000,0.455
47358000,0.449
47412000,0.45
47466000,0.5055
47520000,0.522
47574000,0.4885
47628000,0.5115
47682000,0.5025
47736000,0.5015
47790000,0.469
47844000,0.446
47898000,0.484
47952000,0.5245
48006000,0.5215
48060000,0.4755
48114000,0.4605
48168000,0.481
48222000,0.4805
48276000,0.5015
48330000,0.4875
48384000,0.517
48438000,0.528
48492000,0.477
48546000,0.467
48600000,0.485
48654000,0.506
48708000,0.5435
48762000,0.5315
48816000,0.481
48870000,0.5115
48924000,0.5285
48978000,0.533
49032000,0.5105
49086000,0.4495
49140000,0.467
49194000,0.5125
49248000,0.4585
49302000,0.495
49356000,0.5485
49410000,0.573
49464000,0.5375
49518000,0.506
49572000,0.4845
49626000,0.5315
49680000,0.521
49734000,0.5065
49788000,0.5615
49842000,0.5275
49896000,0.507
49950000,0.5425
50004000,0.5715
50058000,0.561
50112000,0.552
50166000,0.5105
50220000,0.5465
50274000,0.5245
50328000,0.515
50382000,0.5505
50436000,0.504
50490000,0.5105
50544000,0.495
50598000,0.478
50652000,0.4805
50706000,0.4685
50760000,0.4925
50814000,0.4275
50868000,0.455
50922000,0.454
50976000,0.435
51030000,0.4595
51084000,0.393
51138000,0.4165
51192000,0.446
51246000,0.389
51300000,0.4085
51354000,0.4685
51408000,0.424
51462000,0.4285
51516000,0.4825
51570000,0.453
51624000,0.441
51678000,0.415
51732000,0.384
51786000,0.418
51840000,0.4425
51894000,0.415
51948000,0.4455
52002000,0.4865
52056000,0.4775
52110000,0.4715
52164000,0.4985
52218000,0.5005
52272000,0.4585
52326000,0.5285
52380000,0.5065
52434000,0.542
52488000,0.554
52542000,0.5325
52596000,0.5585
52650000,0.5695
52704000,0.551
52758000,0.5715
52812000,0.5245
52866000,0.5485
52920000,0.5715
52974000,0.52
53028000,0.4665
53082000,0.5065
53136000,0.472
53190000,0.538
53244000,0.4635
53298000,0.5135
53352000,0.4835
53406000,0.4495
53460000,0.4105
53514000,0.5235
53568000,0.4715
53622000,0.484
53676000,0.448
53730000,0.4815
53784000,0.4035
53838000,0.4445
53892000,0.4265
53946000,0.4685
54000000,0.4695
54054000,0.4615
54108000,0.482
54162000,0.5075
54216000,0.5255
54270000,0.487
54324000,0.454
54378000,0.5095
54432000,0.5005
54486000,0.534
54540000,0.522
54594000,0.513
54648000,0.5575
54702000,0.5095
54756000,0.5055
54810000,0.4945
54864000,0.4645
54918000,0.5105
54972000,0.5175
55026000,0.4995
55080000,0.562
55134000,0.582
55188000,0.546
55242000,0.5195
55296000,0.558
55350000,0.535
55404000,0.571
55458000,0.5745
55512000,0.656
55566000,0.5835
55620000,0.6015
55674000,0.5995
55728000,0.577
55782000,0.572
55836000,0.579
55890000,0.5365
55944000,0.5945
55998000,0.554
56052000,0.561
56106000,0.585
56160000,0.568
56214000,0.5355
56268000,0.5295
56322000,0.583
56376000,0.55
56430000,0.5595
56484000,0.5565
56538000,0.593
56592000,0.618
56646000,0.57
56700000,0.6595
56754000,0.6165
56808000,0.6575
56862000,0.617
56916000,0.6655
56970000,0.639
57024000,0.62
57078000,0.661
57132000,0.64
57186000,0.628
57240000,0.6375
57294000,0.6735
57348000,0.6905
57402000,0.6675
57456000,0.7345
57510000,0.6775
57564000,0.6875
57618000,0.6875
57672000,0.7085
57726000,0.725
57780000,0.6715
57834000,0.6935
57888000,0.6605
57942000,0.6865
57996000,0.704
58050000,0.723
58104000,0.728
58158000,0.7095
58212000,0.7575
58266000,0.7375
58320000,0.7595
58374000,0.7575
58428000,0.7365
58482000,0.7625
58536000,0.7945
58590000,0.806
58644000,0.764
58698000,0.7635
58752000,0.78
58806000,0.744
58860000,0.737
58914000,0.78
58968000,0.7435
59022000,0.7345
59076000,0.741
59130000,0.7905
59184000,0.7435
59238000,0.742
59292000,0.7645
59346000,0.7295
59400000,0.7345
59454000,0.7615
59508000,0.6995
59562000,0.7255
59616000,0.731
59670000,0.7165
59724000,0.6725
59778000,0.7045
59832000,0.7335
59886000,0.7155
59940000,0.7105
59994000,0.704
60048000,0.691
60102000,0.715
60156000,0.642
60210000,0.681
60264000,0.711
60318000,0.776
60372000,0.748
60426000,0.7065
60480000,0.758
60534000,0.724
60588000,0.6935
60642000,0.7585
60696000,0.749
60750000,0.7545
60804000,0.7375
60858000,0.735
60912000,0.7005
60966000,0.6975
61020000,0.6945
61074000,0.7635
61128000,0.7855
61182000,0.715
61236000,0.7615
61290000,0.7545
61344000,0.7785
61398000,0.718
61452000,0.761
61506000,0.7405
61560000,0.776
61614000,0.7315
61668000,0.7615
61722000,0.8155
61776000,0.7425
61830000,0.754
61884000,0.797
61938000,0.751
61992000,0.7465
62046000,0.8025
62100000,0.7665
62154000,0.7345
62208000,0.793
62262000,0.7995
62316000,0.8145
62370000,0.769
62424000,0.74
62478000,0.773
62532000,0.75
62586000,0.769
62640000,0.799
62694000,0.7625
62748000,0.7735
62802000,0.788
62856000,0.7585
62910000,0.7725
62964000,0.7795
63018000,0.762
63072000,0.7635
63126000,0.814
63180000,0.762
63234000,0.7885
63288000,0.7815
63342000,0.8055
63396000,0.7915
63450000,0.691
63504000,0.791
63558000,0.712
63612000,0.752
63666000,0.749
63720000,0.753
63774000,0.7005
63828000,0.7345
63882000,0.7335
63936000,0.7305
63990000,0.707
64044000,0.7275
64098000,0.7085
64152000,0.7875
64206000,0.737
64260000,0.681
64314000,0.7395
64368000,0.654
64422000,0.677
64476000,0.6855
64530000,0.6675
64584000,0.6065
64638000,0.5815
64692000,0.6805
64746000,0.662
64800000,0.642
64854000,0.673
64908000,0.713
64962000,0.6955
65016000,0.675
65070000,0.748
65124000,0.7535
65178000,0.7265
65232000,0.6825
65286000,0.694
65340000,0.7165
65394000,0.73
65448000,0.7575
65502000,0.746
65556000,0.7535
65610000,0.707
65664000,0.7055
65718000,0.7155
65772000,0.732
65826000,0.751
65880000,0.7285
65934000,0.754
65988000,0.762
66042000,0.767
66096000,0.7695
66150000,0.7545
66204000,0.765
66258000,0.7625
66312000,0.813
66366000,0.765
66420000,0.841
66474000,0.7775
66528000,0.783
66582000,0.825
66636000,0.7665
66690000,0.764
66744000,0.7815
66798000,0.832
66852000,0.791
66906000,0.7385
66960000,0.82
67014000,0.785
67068000,0.772
67122000,0.82
67176000,0.7335
67230000,0.7455
67284000,0.758
67338000,0.727
67392000,0.719
67446000,0.7575
67500000,0.763
67554000,0.7345
67608000,0.7655
67662000,0.7505
67716000,0.773
67770000,0.7855
67824000,0.789
67878000,0.733
67932000,0.763
67986000,0.814
68040000,0.7815
68094000,0.7725
68148000,0.7525
68202000,0.745
68256000,0.8125
68310000,0.7775
68364000,0.77
68418000,0.738
68472000,0.727
68526000,0.7825
68580000,0.8065
68634000,0.8305
68688000,0.748
68742000,0.7915
68796000,0.813
68850000,0.728
68904000,0.7765
68958000,0.7585
69012000,0.8345
69066000,0.7415
69120000,0.7835
69174000,0.766
69228000,0.8025
69282000,0.786
69336000,0.795
69390000,0.828
69444000,0.7585
69498000,0.805
69552000,0.8445
69606000,0.814
69660000,0.8245
69714000,0.813
69768000,0.831
69822000,0.82
69876000,0.852
69930000,0.8025
69984000,0.851
70038000,0.805
70092000,0.8295
70146000,0.8195
70200000,0.845
70254000,0.855
70308000,0.8365
70362000,0.808
70416000,0.837
70470000,0.8335
70524000,0.8255
70578000,0.8825
70632000,0.8255
70686000,0.8095
70740000,0.8875
70794000,0.8215
70848000,0.859
70902000,0.8545
70956000,0.82
71010000,0.8465
71064000,0.8345
71118000,0.848
71172000,0.778
71226000,0.863
71280000,0.8685
71334000,0.839
71388000,0.833
71442000,0.8275
71496000,0.8295
71550000,0.856
71604000,0.8515
71658000,0.869
71712000,0.843
71766000,0.8525
71820000,0.846
71874000,0.8555
71928000,0.809
71982000,0.861
72036000,0.873
72090000,0.828
72144000,0.8525
72198000,0.8625
72252000,0.8435
72306000,0.902
72360000,0.9
72414000,0.832
72468000,0.861
72522000,0.843
72576000,0.8635
72630000,0.8585
72684000,0.786
72738000,0.83
72792000,0.831
72846000,0.8505
72900000,0.811
72954000,0.8275
73008000,0.8155
73062000,0.776
73116000,0.7615
73170000,0.8005
73224000,0.8065
73278000,0.7845
73332000,0.7655
73386000,0.8375
73440000,0.815
73494000,0.8385
73548000,0.8345
73602000,0.8765
73656000,0.8665
73710000,0.834
73764000,0.8855
73818000,0.864
73872000,0.8735
73926000,0.865
73980000,0.8475
74034000,0.8665
74088000,0.8335
74142000,0.878
74196000,0.88
74250000,0.889
74304000,0.8775
74358000,0.856
74412000,0.8705
74466000,0.8615
74520000,0.8525
74574000,0.88
74628000,0.8765
74682000,0.893
74736000,0.9025
74790000,0.9105
74844000,0.8875
74898000,0.8785
74952000,0.8725
75006000,0.883
75060000,0.886
75114000,0.871
75168000,0.911
75222000,0.8895
75276000,0.855
75330000,0.8775
75384000,0.871
75438000,0.9
75492000,0.905
75546000,0.8885
75600000,0.8945
75654000,0.914
75708000,0.8965
75762000,0.8725
75816000,0.809
75870000,0.852
75924000,0.8315
75978000,0.8745
76032000,0.817
76086000,0.8545
76140000,0.8425
76194000,0.8625
76248000,0.8385
76302000,0.88
76356000,0.8825
76410000,0.9115
76464000,0.9155
76518000,0.9155
76572000,0.8895
76626000,0.895
76680000,0.9005
76734000,0.887
76788000,0.8805
76842000,0.874
76896000,0.844
76950000,0.8995
77004000,0.9045
77058000,0.884
77112000,0.8755
77166000,0.9195
77220000,0.8945
77274000,0.916
77328000,0.885
77382000,0.8965
77436000,0.907
77490000,0.8965
77544000,0.899
77598000,0.9195
77652000,0.8645
77706000,0.8995
77760000,0.888
77814000,0.9005
77868000,0.9085
77922000,0.8875
77976000,0.9075
78030000,0.9105
78084000,0.889
78138000,0.903
78192000,0.9125
78246000,0.868
78300000,0.8625
78354000,0.8995
78408000,0.9125
78462000,0.895
78516000,0.885
78570000,0.8885
78624000,0.9115
78678000,0.834
78732000,0.8775
78786000,0.9065
78840000,0.857
78894000,0.864
78948000,0.906
79002000,0.9045
79056000,0.926
79110000,0.922
79164000,0.883
79218000,0.9075
79272000,0.8655
79326000,0.934
79380000,0.911
79434000,0.9235
79488000,0.8885
79542000,0.9005
79596000,0.8995
79650000,0.883
79704000,0.912
79758000,0.917
79812000,0.8925
79866000,0.903
79920000,0.845
79974000,0.8695
80028000,0.8345
80082000,0.876
80136000,0.904
80190000,0.874
80244000,0.8845
80298000,0.885
80352000,0.843
80406000,0.901
80460000,0.8965
80514000,0.92
80568000,0.898
80622000,0.899
80676000,0.905
80730000,0.9085
80784000,0.9045
80838000,0.91
80892000,0.925
80946000,0.9305
81000000,0.874
81054000,0.9165
81108000,0.9115
81162000,0.9255
81216000,0.8965
81270000,0.8785
81324000,0.909
81378000,0.874
81432000,0.915
81486000,0.8865
81540000,0.907
81594000,0.9075
81648000,0.9075
81702000,0.8655
81756000,0.884
81810000,0.874
81864000,0.893
81918000,0.878
81972000,0.895
82026000,0.886
82080000,0.9135
82134000,0.899
82188000,0.9165
82242000,0.9065
82296000,0.9045
82350000,0.904
82404000,0.861
82458000,0.8715
82512000,0.856
82566000,0.8565
82620000,0.887
82674000,0.905
82728000,0.893
82782000,0.9185
82836000,0.911
82890000,0.899
82944000,0.9205
82998000,0.9015
83052000,0.912
83106000,0.9105
83160000,0.899
83214000,0.8875
83268000,0.889
83322000,0.893
83376000,0.906
83430000,0.8675
83484000,0.8955
83538000,0.898
83592000,0.906
83646000,0.897
83700000,0.9125
83754000,0.918
83808000,0.902
83862000,0.903
83916000,0.945
83970000,0.912
84024000,0.8945
84078000,0.912
84132000,0.9165
84186000,0.8705
84240000,0.874
84294000,0.868
84348000,0.891
84402000,0.8975
84456000,0.892
84510000,0.9375
84564000,0.9365
84618000,0.9085
84672000,0.928
84726000,0.9295
84780000,0.8995
84834000,0.9085
84888000,0.925
84942000,0.9185
84996000,0.876
85050000,0.9115
85104000,0.918
85158000,0.915
85212000,0.921
85266000,0.8835
85320000,0.911
85374000,0.914
85428000,0.905
85482000,0.8975
85536000,0.9135
85590000,0.9035
85644000,0.927
85698000,0.9135
85752000,0.9045
85806000,0.904
85860000,0.918
85914000,0.918
85968000,0.9155
86022000,0.8945
86076000,0.8985
86130000,0.9075
86184000,0.8905
86238000,0.911
86292000,0.9015
86346000,0.918
86400000,0.902
86454000,0.898
86508000,0.897
86562000,0.905
86616000,0.8935
86670000,0.863
86724000,0.883
86778000,0.894
86832000,0.883
86886000,0.895
86940000,0.8895
86994000,0.8485
87048000,0.8385
87102000,0.8955
87156000,0.884
87210000,0.9225
87264000,0.918
87318000,0.9145
87372000,0.932
87426000,0.922
87480000,0.9095
87534000,0.8855
87588000,0.924
87642000,0.922
87696000,0.88
87750000,0.9095
87804000,0.889
87858000,0.9055
87912000,0.915
87966000,0.913
88020000,0.9265
88074000,0.912
88128000,0.9095
88182000,0.907
88236000,0.9385
88290000,0.8955
88344000,0.9255
88398000,0.906
88452000,0.927
88506000,0.9095
