"Step","pc_pb_seed1 - 4cover_rate"
"10860000","0.075"
"10920000","0.072"
"10980000","0.0882"
"11040000","0.0735"
"11100000","0.077"
"11160000","0.0685"
"11220000","0.0895"
"11280000","0.086"
"11340000","0.07840000000000001"
"11400000","0.081"
"11460000","0.07379999999999999"
"11520000","0.085"
"11580000","0.0931"
"11640000","0.1034"
"11700000","0.0856"
"11760000","0.0758"
"11820000","0.098"
"11880000","0.073"
"11940000","0.077"
"12000000","0.0815"
"12060000","0.0915"
"12120000","0.0835"
"12180000","0.0897"
"12240000","0.0795"
"12300000","0.0875"
"12360000","0.0862"
"12420000","0.0746"
"12480000","0.0836"
"12540000","0.0935"
"12600000","0.0926"
"12660000","0.0853"
"12720000","0.08269999999999998"
"12780000","0.0985"
"12840000","0.0937"
"12900000","0.099"
"12960000","0.0976"
"13020000","0.085"
"13080000","0.0967"
"13140000","0.0903"
"13200000","0.0958"
"13260000","0.1159"
"13320000","0.1096"
"13380000","0.0964"
"13440000","0.1232"
"13500000","0.1131"
"13560000","0.1219"
"13620000","0.1248"
"13680000","0.1194"
"13740000","0.1143"
"13800000","0.1249"
"13860000","0.124"
"13920000","0.1308"
"13980000","0.1357"
"14040000","0.1348"
"14100000","0.1338"
"14160000","0.137"
"14220000","0.1223"
"14280000","0.1517"
"14340000","0.1423"
"14400000","0.1229"
"14460000","0.1394"
"14520000","0.1352"
"14580000","0.1456"
"14640000","0.1401"
"14700000","0.1468"
"14760000","0.1488"
"14820000","0.14520000000000002"
"14880000","0.1437"
"14940000","0.146"
"15000000","0.16060000000000002"
"15060000","0.14759999999999998"
"15120000","0.14809999999999995"
"15180000","0.1541"
"15240000","0.15760000000000002"
"15300000","0.1625"
"15360000","0.1445"
"15420000","0.1596"
"15480000","0.15689999999999998"
"15540000","0.15619999999999998"
"15600000","0.15469999999999998"
"15660000","0.159"
"15720000","0.1527"
"15780000","0.1648"
"15840000","0.15519999999999998"
"15900000","0.1692"
"15960000","0.15910000000000002"
"16020000","0.17339999999999997"
"16080000","0.1678"
"16140000","0.1758"
"16200000","0.17959999999999998"
"16260000","0.1887"
"16320000","0.1861"
"16380000","0.17139999999999997"
"16440000","0.1831"
"16500000","0.1844"
"16560000","0.1945"
"16620000","0.1738"
"16680000","0.1757"
"16740000","0.1984"
"16800000","0.1948"
"16860000","0.2017"
"16920000","0.1819"
"16980000","0.1963"
"17040000","0.1819"
"17100000","0.1693"
"17160000","0.2056"
"17220000","0.18909999999999996"
"17280000","0.192"
"17340000","0.2"
"17400000","0.1997"
"17460000","0.20960000000000004"
"17520000","0.197"
"17580000","0.1972"
"17640000","0.213"
"17700000","0.1927"
"17760000","0.2003"
"17820000","0.1973"
"17880000","0.1927"
"17940000","0.205"
"18000000","0.2092"
"18060000","0.2163"
"18120000","0.1945"
"18180000","0.1929"
"18240000","0.1922"
"18300000","0.2046"
"18360000","0.2247"
"18420000","0.20660000000000003"
"18480000","0.2171"
"18540000","0.2089"
"18600000","0.2141"
"18660000","0.2082"
"18720000","0.2189"
"18780000","0.2129"
"18840000","0.2166"
"18900000","0.213"
"18960000","0.2033"
"19020000","0.2278"
"19080000","0.2187"
"19140000","0.2186"
"19200000","0.2126"
"19260000","0.219"
"19320000","0.2211"
"19380000","0.20910000000000004"
"19440000","0.2231"
"19500000","0.2322"
"19560000","0.228"
"19620000","0.2215"
"19680000","0.22329999999999997"
"19740000","0.2255"
"19800000","0.2231"
"19860000","0.2338"
"19920000","0.2273"
"19980000","0.2412"
"20040000","0.2328"
"20100000","0.2415"
"20160000","0.2386"
"20220000","0.2281"
"20280000","0.2405"
"20340000","0.2365"
"20400000","0.2274"
"20460000","0.2366"
"20520000","0.24070000000000005"
"20580000","0.2283"
"20640000","0.2463"
"20700000","0.2466"
"20760000","0.2397"
"20820000","0.2392"
"20880000","0.2476"
"20940000","0.24840000000000004"
"21000000","0.2407"
"21060000","0.2312"
"21120000","0.2454"
"21180000","0.2454"
"21240000","0.2506"
"21300000","0.25379999999999997"
"21360000","0.25339999999999996"
"21420000","0.2529"
"21480000","0.24039999999999995"
"21540000","0.2507"
"21600000","0.2522"
"21660000","0.26639999999999997"
"21720000","0.26330000000000003"
"21780000","0.2535"
"21840000","0.2486"
"21900000","0.26"
"21960000","0.25970000000000004"
"22020000","0.257"
"22080000","0.26709999999999995"
"22140000","0.2517"
"22200000","0.2605"
"22260000","0.25460000000000005"
"22320000","0.2675"
"22380000","0.25010000000000004"
"22440000","0.263"
"22500000","0.2575"
"22560000","0.2636"
"22620000","0.2592"
"22680000","0.25560000000000005"
"22740000","0.27140000000000003"
"22800000","0.2497"
"22860000","0.26639999999999997"
"22920000","0.2751"
"22980000","0.26239999999999997"
"23040000","0.2695"
"23100000","0.27620000000000006"
"23160000","0.2787"
"23220000","0.2724"
"23280000","0.2677999999999999"
"23340000","0.2709"
"23400000","0.29460000000000003"
"23460000","0.26570000000000005"
"23520000","0.278"
"23580000","0.28309999999999996"
"23640000","0.2871"
"23700000","0.2794"
"23760000","0.2666"
"23820000","0.2801"
"23880000","0.2765"
"23940000","0.279"
"24000000","0.28079999999999994"
"24060000","0.2928"
"24120000","0.27620000000000006"
"24180000","0.27170000000000005"
"24240000","0.28120000000000006"
"24300000","0.293"
"24360000","0.2874"
"24420000","0.29829999999999995"
"24480000","0.2877"
"24540000","0.2939"
"24600000","0.2968"
"24660000","0.2866"
"24720000","0.30010000000000003"
"24780000","0.2864"
"24840000","0.2934"
"24900000","0.2833"
"24960000","0.2845"
"25020000","0.3092"
"25080000","0.30579999999999996"
"25140000","0.30029999999999996"
"25200000","0.29469999999999996"
"25260000","0.2918"
"25320000","0.29209999999999997"
"25380000","0.2961"
"25440000","0.30210000000000004"
"25500000","0.3061"
"25560000","0.2949"
"25620000","0.2959"
"25680000","0.31039999999999995"
"25740000","0.30410000000000004"
"25800000","0.29560000000000003"
"25860000","0.29679999999999995"
"25920000","0.2936"
"25980000","0.3092"
"26040000","0.31360000000000005"
"26100000","0.3002"
"26160000","0.3175"
"26220000","0.3035"
"26280000","0.31060000000000004"
"26340000","0.30639999999999995"
"26400000","0.3252"
"26460000","0.30960000000000004"
"26520000","0.3085"
"26580000","0.3077"
"26640000","0.31989999999999996"
"26700000","0.32639999999999997"
"26760000","0.32220000000000004"
"26820000","0.32280000000000003"
"26880000","0.3242"
"26940000","0.3271"
"27000000","0.30029999999999996"
"27060000","0.31670000000000004"
"27120000","0.32080000000000003"
"27180000","0.3138"
"27240000","0.31539999999999996"
"27300000","0.33459999999999995"
"27360000","0.32909999999999995"
"27420000","0.32689999999999997"
"27480000","0.32789999999999997"
"27540000","0.3276"
"27600000","0.32330000000000003"
"27660000","0.3244"
"27720000","0.313"
"27780000","0.32139999999999996"
"27840000","0.32739999999999997"
"27900000","0.34659999999999996"
"27960000","0.3309"
"28020000","0.3282"
"28080000","0.3436"
"28140000","0.3172"
"28200000","0.3391"
"28260000","0.3296"
"28320000","0.3222"
"28380000","0.322"
"28440000","0.3232"
"28500000","0.3261"
"28560000","0.3316"
"28620000","0.33709999999999996"
"28680000","0.3412"
"28740000","0.33929999999999993"
"28800000","0.34929999999999994"
"28860000","0.3386"
"28920000","0.3427"
"28980000","0.3355"
"29040000","0.3376"
"29100000","0.3232"
"29160000","0.34320000000000006"
"29220000","0.3394"
"29280000","0.3465"
"29340000","0.3327"
"29400000","0.33039999999999997"
"29460000","0.3335"
"29520000","0.319"
"29580000","0.33729999999999993"
"29640000","0.33030000000000004"
"29700000","0.34429999999999994"
"29760000","0.33570000000000005"
"29820000","0.3371"
"29880000","0.3215"
"29940000","0.3311"
"30000000","0.3416"
"30060000","0.3411"
"30120000","0.3471"
"30180000","0.3433"
"30240000","0.34190000000000004"
"30300000","0.34270000000000006"
"30360000","0.3365"
"30420000","0.3547"
"30480000","0.347"
"30540000","0.3496"
"30600000","0.3493"
"30660000","0.3437"
"30720000","0.3336"
"30780000","0.33629999999999993"
"30840000","0.3412"
"30900000","0.3295"
"30960000","0.3461"
"31020000","0.3359"
"31080000","0.3482"
"31140000","0.3476"
"31200000","0.3502"
"31260000","0.3373"
"31320000","0.34970000000000007"
"31380000","0.3466"
"31440000","0.3496"
"31500000","0.35660000000000003"
"31560000","0.3467"
"31620000","0.3503"
"31680000","0.3387"
"31740000","0.3516"
"31800000","0.3359"
"31860000","0.35479999999999995"
"31920000","0.338"
"31980000","0.3644"
"32040000","0.3431"
"32100000","0.3547"
"32160000","0.3462"
"32220000","0.3564"
"32280000","0.3459"
"32340000","0.3441"
"32400000","0.3672"
"32460000","0.3444"
"32520000","0.35409999999999997"
"32580000","0.3478"
"32640000","0.3564"
"32700000","0.3516"
"32760000","0.3565"
"32820000","0.347"
"32880000","0.3651"
"32940000","0.3539"
"33000000","0.3646"
"33060000","0.3517"
"33120000","0.3549"
"33180000","0.3509"
"33240000","0.3643"
"33300000","0.35140000000000005"
"33360000","0.3539"
"33420000","0.36290000000000006"
"33480000","0.3504"
"33540000","0.355"
"33600000","0.3712"
"33660000","0.3611"
"33720000","0.3552"
"33780000","0.3621"
"33840000","0.35769999999999996"
"33900000","0.3652"
"33960000","0.3574"
"34020000","0.35470000000000007"
"34080000","0.3648"
"34140000","0.3523"
"34200000","0.368"
"34260000","0.3647"
"34320000","0.35170000000000007"
"34380000","0.3625"
"34440000","0.3675"
"34500000","0.3733"
"34560000","0.35910000000000003"
"34620000","0.3655"
"34680000","0.3627"
"34740000","0.3748"
"34800000","0.3894"
"34860000","0.3582"
"34920000","0.3697"
"34980000","0.3609"
"35040000","0.3735"
"35100000","0.3774"
"35160000","0.3703999999999999"
"35220000","0.3754"
"35280000","0.3715"
"35340000","0.3802"
"35400000","0.3733999999999999"
"35460000","0.3661"
"35520000","0.3764"
"35580000","0.3702"
"35640000","0.3663"
"35700000","0.3611"
"35760000","0.3784"
"35820000","0.3753"
"35880000","0.3779"
"35940000","0.3753"
"36000000","0.3805"
"36060000","0.3863"
"36120000","0.35769999999999996"
"36180000","0.3554"
"36240000","0.3639"
"36300000","0.385"
"36360000","0.3762"
"36420000","0.3759"
"36480000","0.3733999999999999"
"36540000","0.3823"
"36600000","0.3764"
"36660000","0.3789"
"36720000","0.3723999999999999"
"36780000","0.3822"
"36840000","0.3796000000000001"
"36900000","0.3882000000000001"
"36960000","0.3985"
"37020000","0.3798"
"37080000","0.3914"
"37140000","0.3923"
"37200000","0.3773"
"37260000","0.3774"
"37320000","0.4087"
"37380000","0.3987"
"37440000","0.39429999999999993"
"37500000","0.4093"
"37560000","0.38159999999999994"
"37620000","0.379"
"37680000","0.4036"
"37740000","0.3821"
"37800000","0.3871"
"37860000","0.3795"
"37920000","0.4044"
"37980000","0.395"
"38040000","0.40870000000000006"
"38100000","0.3894"
"38160000","0.3965"
"38220000","0.399"
"38280000","0.4047"
"38340000","0.3903"
"38400000","0.4059"
"38460000","0.3824"
"38520000","0.39679999999999993"
"38580000","0.3914"
"38640000","0.3956"
"38700000","0.3988"
"38760000","0.3913"
"38820000","0.4073"
"38880000","0.391"
"38940000","0.4006"
"39000000","0.3856"
"39060000","0.3852"
"39120000","0.3872"
"39180000","0.4001"
"39240000","0.3962"
"39300000","0.39679999999999993"
"39360000","0.40970000000000006"
"39420000","0.4"
"39480000","0.4072"
"39540000","0.4041"
"39600000","0.4042"
"39660000","0.3898"
"39720000","0.4141"
"39780000","0.4124"
"39840000","0.4141"
"39900000","0.4154"
"39960000","0.426"
"40020000","0.4185"
"40080000","0.4185"
"40140000","0.4195"
"40200000","0.4115"
"40260000","0.4056"
"40320000","0.4191"
"40380000","0.41220000000000007"
"40440000","0.4284"
"40500000","0.414"
"40560000","0.4256"
"40620000","0.40570000000000006"
"40680000","0.40470000000000006"
"40740000","0.4295"
"40800000","0.41570000000000007"
"40860000","0.4257"
"40920000","0.4197"
"40980000","0.413"
"41040000","0.4221"
"41100000","0.4059"
"41160000","0.4156"
"41220000","0.40229999999999994"
"41280000","0.4116"
"41340000","0.4105"
"41400000","0.4205"
"41460000","0.4271"
"41520000","0.426"
"41580000","0.4168"
"41640000","0.4245"
"41700000","0.42830000000000007"
"41760000","0.4276"
"41820000","0.4316"
"41880000","0.4408"
"41940000","0.4379"
"42000000","0.4211"
"42060000","0.4417"
"42120000","0.4326"
"42180000","0.4162999999999999"
"42240000","0.4421000000000001"
"42300000","0.4386000000000001"
"42360000","0.425"
"42420000","0.425"
"42480000","0.4258"
"42540000","0.4305"
"42600000","0.4286"
"42660000","0.4375"
"42720000","0.4397"
"42780000","0.4425"
"42840000","0.4345"
"42900000","0.4271"
"42960000","0.4489"
"43020000","0.432"
"43080000","0.4338999999999999"
"43140000","0.4428"
"43200000","0.4229"
"43260000","0.4424"
"43320000","0.4358"
"43380000","0.4492"
"43440000","0.437"
"43500000","0.4495"
"43560000","0.4478"
"43620000","0.4456"
"43680000","0.4456"
"43740000","0.4509"
"43800000","0.4399"
"43860000","0.4415"
"43920000","0.4538"
"43980000","0.4495"
"44040000","0.4347"
"44100000","0.4371"
"44160000","0.45159999999999995"
"44220000","0.4365"
"44280000","0.4585"
"44340000","0.459"
"44400000","0.455"
"44460000","0.4435"
"44520000","0.4583"
"44580000","0.4474"
"44640000","0.4441000000000001"
"44700000","0.4455"
"44760000","0.4691"
"44820000","0.4477"
"44880000","0.4468"
"44940000","0.4642"
"45000000","0.4531"
"45060000","0.4418"
"45120000","0.4491"
"45180000","0.4581"
"45240000","0.4558"
"45300000","0.464"
"45360000","0.4585"
"45420000","0.4493"
"45480000","0.4412"
"45540000","0.4534"
"45600000","0.46470000000000006"
"45660000","0.4836"
"45720000","0.4562000000000001"
"45780000","0.4569"
"45840000","0.477"
"45900000","0.44609999999999994"
"45960000","0.4597"
"46020000","0.4577"
"46080000","0.46229999999999993"
"46140000","0.4572"
"46200000","0.46420000000000006"
"46260000","0.4552000000000001"
"46320000","0.4635"
"46380000","0.4617"
"46440000","0.4497"
"46500000","0.4617"
"46560000","0.446"
"46620000","0.4623"
"46680000","0.4627"
"46740000","0.4529"
"46800000","0.4633"
"46860000","0.4466"
"46920000","0.4645"
"46980000","0.4586"
"47040000","0.465"
"47100000","0.4516"
"47160000","0.46079999999999993"
"47220000","0.4574"
"47280000","0.4635"
"47340000","0.4593"
"47400000","0.4811"
"47460000","0.46270000000000006"
"47520000","0.4545"
"47580000","0.4756"
"47640000","0.46979999999999994"
"47700000","0.47429999999999994"
"47760000","0.4645"
"47820000","0.4708"
"47880000","0.4579"
"47940000","0.465"
"48000000","0.46270000000000006"
"48060000","0.4849"
"48120000","0.4598"
"48180000","0.4587000000000001"
"48240000","0.4593"
"48300000","0.485"
"48360000","0.4604"
"48420000","0.4688"
"48480000","0.4812"
"48540000","0.465"
"48600000","0.4564"
"48660000","0.4675"
"48720000","0.462"
"48780000","0.4691"
"48840000","0.4716"
"48900000","0.4605"
"48960000","0.4652"
"49020000","0.4774000000000001"
"49080000","0.4766"
"49140000","0.4715"
"49200000","0.4739"
"49260000","0.47779999999999995"
"49320000","0.4792999999999999"
"49380000","0.479"
"49440000","0.4832999999999999"
"49500000","0.4766"
"49560000","0.47870000000000007"
"49620000","0.467"
"49680000","0.47920000000000007"
"49740000","0.4773"
"49800000","0.4779"
"49860000","0.4588"
"49920000","0.4781"
"49980000","0.4793"
"50040000","0.4803"
"50100000","0.47179999999999994"
"50160000","0.466"
"50220000","0.4841"
"50280000","0.47480000000000006"
"50340000","0.4866"
"50400000","0.4805"
"50460000","0.4816"
"50520000","0.4762"
"50580000","0.468"
"50640000","0.4734"
"50700000","0.4761"
"50760000","0.4929"
"50820000","0.4923"
"50880000","0.492"
"50940000","0.499"
"51000000","0.4951"
"51060000","0.482"
"51120000","0.4971"
"51180000","0.469"
"51240000","0.4943"
"51300000","0.4901"
"51360000","0.4816"
"51420000","0.4866"
"51480000","0.493"
"51540000","0.4876"
"51600000","0.4985"
"51660000","0.4938"
"51720000","0.4827"
"51780000","0.5102"
"51840000","0.499"
"51900000","0.5039"
"51960000","0.4956"
"52020000","0.495"
"52080000","0.5005"
"52140000","0.4967"
"52200000","0.4957"
"52260000","0.4981"
"52320000","0.5084000000000001"
"52380000","0.4973999999999999"
"52440000","0.5029"
"52500000","0.4767"
"52560000","0.5017999999999999"
"52620000","0.5098"
"52680000","0.498"
"52740000","0.507"
"52800000","0.5145"
"52860000","0.4947"
"52920000","0.5047"
"52980000","0.5034"
"53040000","0.5160999999999999"
"53100000","0.5126999999999999"
"53160000","0.517"
"53220000","0.5063"
"53280000","0.5231"
"53340000","0.5037"
"53400000","0.5072"
"53460000","0.5113000000000001"
"53520000","0.5083"
"53580000","0.5063"
"53640000","0.4997"
"53700000","0.5129"
"53760000","0.5033"
"53820000","0.511"
"53880000","0.5176000000000001"
"53940000","0.5078"
"54000000","0.4986"
"54060000","0.5113"
"54120000","0.5230999999999999"
"54180000","0.5055"
"54240000","0.4958000000000001"
"54300000","0.5122000000000001"
"54360000","0.5202"
"54420000","0.5181"
"54480000","0.5124"
"54540000","0.5266"
"54600000","0.5124"
"54660000","0.5131"
"54720000","0.5118"
"54780000","0.492"
"54840000","0.5149000000000001"
"54900000","0.5144000000000001"
"54960000","0.5074"
"55020000","0.5006"
"55080000","0.5096"
"55140000","0.5211"
"55200000","0.5248999999999999"
"55260000","0.5396"
"55320000","0.5089"
"55380000","0.5209000000000001"
"55440000","0.5147"
"55500000","0.509"
"55560000","0.5089"
"55620000","0.5239"
"55680000","0.5154"
"55740000","0.52"
"55800000","0.5164"
"55860000","0.5234000000000001"
"55920000","0.5215"
"55980000","0.5091"
"56040000","0.5341"
"56100000","0.5262"
"56160000","0.5278999999999998"
"56220000","0.5135"
"56280000","0.5045"
"56340000","0.5246"
"56400000","0.5203"
"56460000","0.5125"
"56520000","0.5129000000000001"
"56580000","0.5217999999999999"
"56640000","0.5117"
"56700000","0.5175"
"56760000","0.5227"
"56820000","0.5214"
"56880000","0.5205"
"56940000","0.514"
"57000000","0.5053"
"57060000","0.5305"
"57120000","0.5144"
"57180000","0.5117999999999999"
"57240000","0.5174"
"57300000","0.5095"
"57360000","0.5217999999999999"
"57420000","0.5015"
"57480000","0.5015"
"57540000","0.5328999999999999"
"57600000","0.5007"
"57660000","0.5187999999999999"
"57720000","0.5161"
"57780000","0.5216"
"57840000","0.5098"
"57900000","0.511"
"57960000","0.5009"
"58020000","0.5137999999999999"
"58080000","0.5175"
"58140000","0.5133"
"58200000","0.5144000000000001"
"58260000","0.5083"
"58320000","0.5074"
"58380000","0.5088"
"58440000","0.5132000000000001"
"58500000","0.5348999999999999"
"58560000","0.5179000000000001"
"58620000","0.5244000000000001"
"58680000","0.5404"
"58740000","0.5241"
"58800000","0.534"
"58860000","0.5183"
"58920000","0.5109"
"58980000","0.5288999999999999"
"59040000","0.5268999999999999"
"59100000","0.5236"
"59160000","0.5417000000000001"
"59220000","0.521"
"59280000","0.534"
"59340000","0.5252"
"59400000","0.5394"
"59460000","0.5221"
"59520000","0.5454"
"59580000","0.541"
"59640000","0.5145"
"59700000","0.5207"
"59760000","0.5205"
"59820000","0.5327999999999999"
"59880000","0.5437000000000001"
"59940000","0.5378"
"60000000","0.5353"
"60060000","0.5485"
"60120000","0.5365"
"60180000","0.5263"
"60240000","0.555"
"60300000","0.5423"
"60360000","0.5447000000000001"
"60420000","0.5414"
"60480000","0.5478"
"60540000","0.5471999999999999"
"60600000","0.5397000000000001"
"60660000","0.5411"
"60720000","0.5435"
"60780000","0.5397000000000001"
"60840000","0.544"
"60900000","0.5355"
"60960000","0.5557000000000001"
"61020000","0.556"
"61080000","0.5427000000000001"
"61140000","0.5384"
"61200000","0.553"
"61260000","0.535"
"61320000","0.5408999999999999"
"61380000","0.5478999999999999"
"61440000","0.5444"
"61500000","0.5411"
"61560000","0.5521"
"61620000","0.5378999999999999"
"61680000","0.5382"
"61740000","0.5453"
"61800000","0.5490999999999999"
"61860000","0.5404"
"61920000","0.5609000000000001"
"61980000","0.5448999999999999"
"62040000","0.5589"
"62100000","0.554"
"62160000","0.5402"
"62220000","0.5414000000000001"
"62280000","0.5340999999999999"
"62340000","0.5392"
"62400000","0.5657"
"62460000","0.5457000000000001"
"62520000","0.5479"
"62580000","0.546"
"62640000","0.5476"
"62700000","0.5476"
"62760000","0.5442"
"62820000","0.5475"
"62880000","0.5402"
"62940000","0.5486"
"63000000","0.5581"
"63060000","0.5492999999999999"
"63120000","0.5518"
"63180000","0.5491"
"63240000","0.5385999999999999"
"63300000","0.5527000000000001"
"63360000","0.5308999999999999"
"63420000","0.5365"
"63480000","0.5447"
"63540000","0.5315"
"63600000","0.5388999999999999"
"63660000","0.539"
"63720000","0.5321"
"63780000","0.5560999999999999"
"63840000","0.5443"
"63900000","0.551"
"63960000","0.5465"
"64020000","0.5458999999999999"
"64080000","0.5312"
"64140000","0.5366000000000001"
"64200000","0.5410999999999999"
"64260000","0.536"
"64320000","0.5434"
"64380000","0.5381"
"64440000","0.5283"
"64500000","0.5336000000000001"
"64560000","0.5393"
"64620000","0.5330999999999999"
"64680000","0.5437000000000001"
"64740000","0.5404"
"64800000","0.5354000000000001"
"64860000","0.542"
"64920000","0.548"
"64980000","0.5497000000000001"
"65040000","0.5480999999999999"
"65100000","0.55"
"65160000","0.5532"
"65220000","0.5527000000000001"
"65280000","0.5605"
"65340000","0.5474"
"65400000","0.5418999999999999"
"65460000","0.5519000000000001"
"65520000","0.558"
"65580000","0.551"
"65640000","0.5611999999999999"
"65700000","0.5492"
"65760000","0.5628"
"65820000","0.5492"
"65880000","0.5608"
"65940000","0.5414000000000001"
"66000000","0.5638"
"66060000","0.548"
"66120000","0.5675"
"66180000","0.5555"
"66240000","0.5554"
"66300000","0.5669"
"66360000","0.5575999999999999"
"66420000","0.5702999999999999"
"66480000","0.5649000000000001"
"66540000","0.5681"
"66600000","0.5662"
"66660000","0.5689000000000001"
"66720000","0.5839"
"66780000","0.5666"
"66840000","0.5640999999999999"
"66900000","0.5634000000000001"
"66960000","0.5785999999999999"
"67020000","0.5706"
"67080000","0.5614000000000001"
"67140000","0.589"
"67200000","0.5767"
"67260000","0.5562999999999999"
"67320000","0.584"
"67380000","0.5777"
"67440000","0.5781000000000001"
"67500000","0.5776"
"67560000","0.5742999999999999"
"67620000","0.5846"
"67680000","0.5688000000000001"
"67740000","0.5529000000000001"
"67800000","0.5891000000000001"
"67860000","0.5846"
"67920000","0.5731"
"67980000","0.5882000000000001"
"68040000","0.5758"
"68100000","0.5878"
"68160000","0.5915"
"68220000","0.5817"
"68280000","0.584"
"68340000","0.5852999999999999"
"68400000","0.5781000000000001"
"68460000","0.5862"
"68520000","0.5898999999999999"
"68580000","0.5809000000000001"
"68640000","0.5811"
"68700000","0.5762"
"68760000","0.5812999999999999"
"68820000","0.5871"
"68880000","0.587"
"68940000","0.5779"
"69000000","0.5881"
"69060000","0.5751"
"69120000","0.5872"
"69180000","0.5836"
"69240000","0.5879000000000001"
"69300000","0.5845"
"69360000","0.5892999999999999"
"69420000","0.5998"
"69480000","0.6"
"69540000","0.5802"
"69600000","0.5998"
"69660000","0.6068"
"69720000","0.5975999999999999"
"69780000","0.606"
"69840000","0.5946"
"69900000","0.5949"
"69960000","0.5869000000000001"
"70020000","0.5812999999999999"
"70080000","0.5938"
"70140000","0.5855"
"70200000","0.5922000000000001"
"70260000","0.59"
"70320000","0.6036999999999999"
"70380000","0.5818"
"70440000","0.5921"
"70500000","0.5922999999999999"
"70560000","0.607"
"70620000","0.5852"
"70680000","0.6012000000000001"
"70740000","0.6069"
"70800000","0.5877"
"70860000","0.5914"
"70920000","0.5915999999999999"
"70980000","0.5802999999999999"
"71040000","0.5915"
"71100000","0.5952000000000001"
"71160000","0.5932999999999999"
"71220000","0.5709000000000001"
"71280000","0.5852"
"71340000","0.5961"
"71400000","0.5922999999999999"
"71460000","0.5955"
"71520000","0.6027"
"71580000","0.6022000000000001"
"71640000","0.5972000000000001"
"71700000","0.5917"
"71760000","0.5959000000000001"
