"Step","solved_sp3_leftup_rightdown_seed4 - cover_rate_5step"
"20260170","0.2123"
"20365170","0.2224"
"20470170","0.2112"
"20575170","0.2243"
"20680170","0.214"
"20785170","0.2091"
"20890170","0.2161"
"20995170","0.19080000000000005"
"21100170","0.1899"
"21205170","0.19710000000000005"
"21310170","0.19639999999999996"
"21415170","0.1865"
"21520170","0.2022"
"21625170","0.188"
"21730170","0.17860000000000004"
"21835170","0.1922"
"21940170","0.1924"
"22045170","0.1902"
"22150170","0.192"
"22255170","0.1828"
"22360170","0.2023"
"22465170","0.2029"
"22570170","0.2095"
"22675170","0.1931"
"22780170","0.19989999999999997"
"22885170","0.19910000000000003"
"22990170","0.1982"
"23095170","0.1941"
"23200170","0.1864"
"23305170","0.1937"
"23410170","0.20349999999999996"
"23515170","0.1807"
"23620170","0.18420000000000003"
"23725170","0.1997"
"23830170","0.1922"
"23935170","0.1791"
"24040170","0.1828"
"24145170","0.2024"
"24250170","0.1916"
"24355170","0.2054"
"24460170","0.1919"
"24565170","0.1785"
"24670170","0.1915"
"24775170","0.178"
"24880170","0.1802"
"24985170","0.1847"
"25090170","0.1655"
"25195170","0.1865"
"25300170","0.1768"
"25405170","0.178"
"25510170","0.1862"
"25615170","0.1768"
"25720170","0.1761"
"25825170","0.1825"
"25930170","0.1765"
"26035170","0.1874"
"26140170","0.1841"
"26245170","0.1766"
"26350170","0.1878"
"26455170","0.1734"
"26560170","0.1814"
"26665170","0.159"
"26770170","0.1696"
"26875170","0.1936"
"26980170","0.1793"
"27085170","0.16970000000000002"
"27190170","0.17160000000000003"
"27295170","0.17620000000000002"
"27400170","0.1926"
"27505170","0.1872"
"27610170","0.1869"
"27715170","0.1917"
"27820170","0.1822"
"27925170","0.1893"
"28030170","0.1988"
"28135170","0.1888"
"28240170","0.1797"
"28345170","0.2035"
"28450170","0.2063"
"28555170","0.194"
"28660170","0.2048"
"28765170","0.19080000000000005"
"28870170","0.1973"
"28975170","0.1997"
"29080170","0.1987"
"29185170","0.2013"
"29290170","0.1891"
"29395170","0.2067"
"29500170","0.2254"
"29605170","0.2089"
"29710170","0.2017"
"29815170","0.2049"
"29920170","0.2072"
"30025170","0.2125"
"30130170","0.2253"
"30235170","0.2113"
"30340170","0.199"
"30445170","0.2133"
"30550170","0.19739999999999996"
"30655170","0.2092"
"30760170","0.209"
"30865170","0.2004"
"30970170","0.2114"
"31075170","0.2121"
"31180170","0.2238"
"31285170","0.1998"
"31390170","0.21340000000000003"
"31495170","0.2015"
"31600170","0.2067"
"31705170","0.19760000000000005"
"31810170","0.1797"
"31915170","0.1773"
"32020170","0.1992"
"32125170","0.2172"
"32230170","0.1913"
"32335170","0.2068"
"32440170","0.2183"
"32545170","0.1733"
"32650170","0.2135"
"32755170","0.2067"
"32860170","0.2174"
"32965170","0.1955"
"33070170","0.21459999999999996"
"33175170","0.2066"
"33280170","0.1984"
"33385170","0.1985"
"33490170","0.2011"
"33595170","0.1925"
"33700170","0.1999"
"33805170","0.2211"
"33910170","0.2168"
"34015170","0.2177"
"34120170","0.212"
"34225170","0.204"
"34330170","0.213"
"34435170","0.2225"
"34540170","0.214"
"34645170","0.20389999999999997"
"34750170","0.2201"
"34855170","0.2384"
"34960170","0.208"
"35065170","0.2175"
"35170170","0.203"
"35275170","0.2327"
"35380170","0.2016"
"35485170","0.2097"
"35590170","0.2298"
"35695170","0.2277"
"35800170","0.2196"
"35905170","0.1955"
"36010170","0.2027"
"36115170","0.2224"
"36220170","0.2091"
"36325170","0.2294"
"36430170","0.2157"
"36535170","0.2046"
"36640170","0.2168"
"36745170","0.2371"
"36850170","0.1985"
"36955170","0.2124"
"37060170","0.2076"
"37165170","0.2095"
"37270170","0.20160000000000003"
"37375170","0.20489999999999997"
"37480170","0.2178"
"37585170","0.206"
"37690170","0.2273"
"37795170","0.2008"
"37900170","0.20539999999999997"
"38005170","0.2202"
"38110170","0.2169"
"38215170","0.2121"
"38320170","0.2063"
"38425170","0.2101"
"38530170","0.2065"
"38635170","0.2059"
"38740170","0.1971"
"38845170","0.2132"
"38950170","0.2181"
"39055170","0.207"
"39160170","0.2081"
"39265170","0.214"
"39370170","0.2124"
"39475170","0.2018"
"39580170","0.2023"
"39685170","0.186"
"39790170","0.17839999999999998"
"39895170","0.1985"
"40000170","0.1811"
"40105170","0.20910000000000004"
"40210170","0.1936"
"40315170","0.2114"
"40420170","0.1961"
"40525170","0.2039"
"40630170","0.2064"
"40735170","0.2098"
"40840170","0.1978"
"40945170","0.1965"
"41050170","0.2103"
"41155170","0.192"
"41260170","0.2168"
"41365170","0.2305"
"41470170","0.2212"
"41575170","0.21270000000000003"
"41680170","0.2078"
"41785170","0.2072"
"41890170","0.1995"
"41995170","0.2133"
"42100170","0.2024"
"42205170","0.2123"
"42310170","0.2042"
"42415170","0.2164"
"42520170","0.2177"
"42625170","0.2214"
"42730170","0.22190000000000004"
"42835170","0.199"
"42940170","0.2023"
"43045170","0.2077"
"43150170","0.2214"
"43255170","0.2173"
"43360170","0.2277"
"43465170","0.197"
"43570170","0.1881"
"43675170","0.1948"
"43780170","0.2194"
"43885170","0.2119"
"43990170","0.2082"
"44095170","0.2174"
"44200170","0.2188"
"44305170","0.2129"
"44410170","0.21740000000000004"
"44515170","0.2244"
"44620170","0.213"
"44725170","0.21190000000000003"
"44830170","0.2027"
"44935170","0.2185"
"45040170","0.20360000000000003"
"45145170","0.2143"
"45250170","0.20060000000000003"
"45355170","0.2233"
"45460170","0.1971"
"45565170","0.2078"
"45670170","0.1993"
"45775170","0.19960000000000003"
"45880170","0.1989"
"45985170","0.2158"
"46090170","0.211"
"46195170","0.2103"
"46300170","0.2035"
"46405170","0.214"
"46510170","0.202"
"46615170","0.2203"
"46720170","0.20460000000000003"
"46825170","0.2111"
"46930170","0.2008"
"47035170","0.20760000000000003"
"47140170","0.2047"
"47245170","0.2199"
"47350170","0.2117"
"47455170","0.2128"
"47560170","0.2173"
"47665170","0.20849999999999996"
"47770170","0.2192"
"47875170","0.2179"
"47980170","0.2063"
"48085170","0.2155"
"48190170","0.2142"
"48295170","0.2129"
"48400170","0.2101"
"48505170","0.2145"
"48610170","0.2131"
"48715170","0.2143"
"48820170","0.2186"
"48925170","0.2051"
"49030170","0.2135"
"49135170","0.1906"
"49240170","0.2055"
"49345170","0.2008"
"49450170","0.20639999999999997"
"49555170","0.1902"
"49660170","0.2047"
"49765170","0.1998"
"49870170","0.1928"
"49975170","0.2068"
"50080170","0.2172"
"50185170","0.2104"
"50290170","0.2149"
"50395170","0.20760000000000003"
"50500170","0.2004"
"50605170","0.1985"
"50710170","0.1995"
"50815170","0.201"
"50920170","0.2072"
"51025170","0.2192"
"51130170","0.2032"
"51235170","0.2032"
"51340170","0.2077"
"51445170","0.2081"
"51550170","0.2216"
"51655170","0.209"
"51760170","0.2038"
"51865170","0.21320000000000003"
"51970170","0.193"
"52075170","0.2174"
"52180170","0.2262"
"52285170","0.2192"
"52390170","0.2274"
"52495170","0.2272"
"52600170","0.2295"
"52705170","0.23489999999999997"
"52810170","0.2233"
"52915170","0.2401"
"53020170","0.2482"
"53125170","0.2443"
"53230170","0.2483"
"53335170","0.2395"
"53440170","0.2455"
"53545170","0.2194"
"53650170","0.2277"
"53755170","0.2179"
"53860170","0.232"
"53965170","0.2234"
"54070170","0.2358"
"54175170","0.2472"
"54280170","0.218"
"54385170","0.231"
"54490170","0.2367"
"54595170","0.2339"
"54700170","0.2218"
"54805170","0.2375"
"54910170","0.2283"
"55015170","0.2367"
"55120170","0.229"
"55225170","0.2205"
"55330170","0.2294"
"55435170","0.2397"
"55540170","0.2525"
"55645170","0.2625"
"55750170","0.2524"
"55855170","0.2389"
"55960170","0.2497"
"56065170","0.2524"
"56170170","0.25320000000000004"
"56275170","0.24270000000000003"
"56380170","0.269"
"56485170","0.2426"
"56590170","0.244"
"56695170","0.2558"
"56800170","0.2265"
"56905170","0.2374"
"57010170","0.23860000000000003"
"57115170","0.2451"
"57220170","0.2355"
"57325170","0.26470000000000005"
"57430170","0.2699"
"57535170","0.2615"
"57640170","0.2654"
"57745170","0.2715"
"57850170","0.2586"
"57955170","0.26620000000000005"
"58060170","0.2417"
"58165170","0.242"
"58270170","0.25420000000000004"
"58375170","0.2476"
"58480170","0.2509"
"58585170","0.2572"
"58690170","0.27059999999999995"
"58795170","0.248"
"58900170","0.25210000000000005"
"59005170","0.2427"
"59110170","0.25720000000000004"
"59215170","0.2476"
"59320170","0.26070000000000004"
"59425170","0.2562"
"59530170","0.25970000000000004"
"59635170","0.2773"
"59740170","0.2548"
"59845170","0.25839999999999996"
"59950170","0.2453"
"60055170","0.2471"
"60160170","0.25889999999999996"
"60265170","0.25830000000000003"
"60370170","0.2492"
"60475170","0.24"
"60580170","0.25720000000000004"
"60685170","0.257"
"60790170","0.25609999999999994"
"60895170","0.2446"
"61000170","0.25770000000000004"
"61105170","0.2587"
"61210170","0.2473"
"61315170","0.2364"
"61420170","0.25739999999999996"
"61525170","0.2597"
"61630170","0.25020000000000003"
"61735170","0.2767"
"61840170","0.2622"
"61945170","0.2665"
"62050170","0.26420000000000005"
"62155170","0.25020000000000003"
"62260170","0.2736"
"62365170","0.2694"
"62470170","0.2655"
"62575170","0.2692"
"62680170","0.2755"
"62785170","0.2837"
"62890170","0.28209999999999996"
"62995170","0.2997"
"63100170","0.2933"
"63205170","0.27979999999999994"
"63310170","0.28970000000000007"
"63415170","0.2658"
"63520170","0.2723"
"63625170","0.275"
"63730170","0.27479999999999993"
"63835170","0.2734"
"63940170","0.27759999999999996"
"64045170","0.2836"
"64150170","0.28679999999999994"
"64255170","0.30310000000000004"
"64360170","0.30079999999999996"
"64465170","0.2826"
"64570170","0.31"
"64675170","0.3083"
"64780170","0.295"
"64885170","0.3046"
"64990170","0.301"
"65095170","0.3035"
"65200170","0.2767"
"65305170","0.3004"
"65410170","0.29660000000000003"
"65515170","0.28020000000000006"
"65620170","0.30560000000000004"
"65725170","0.30660000000000004"
"65830170","0.3146999999999999"
"65935170","0.3163"
"66040170","0.31360000000000005"
"66145170","0.3295"
"66250170","0.30589999999999995"
"66355170","0.31710000000000005"
"66460170","0.29580000000000006"
"66565170","0.29919999999999997"
"66670170","0.3087"
"66775170","0.31339999999999996"
"66880170","0.31089999999999995"
"66985170","0.3188"
"67090170","0.3149"
"67195170","0.30639999999999995"
"67300170","0.3216"
"67405170","0.3142"
"67510170","0.32630000000000003"
"67615170","0.3028"
"67720170","0.3182"
"67825170","0.31110000000000004"
"67930170","0.3435"
"68035170","0.3143"
"68140170","0.3148"
"68245170","0.32430000000000003"
"68350170","0.3276"
"68455170","0.3175"
"68560170","0.3286"
"68665170","0.32339999999999997"
"68770170","0.336"
"68875170","0.3376"
"68980170","0.3417"
"69085170","0.34479999999999994"
"69190170","0.3528"
"69295170","0.3435"
"69400170","0.3461"
"69505170","0.35490000000000005"
"69610170","0.35179999999999995"
"69715170","0.3653"
"69820170","0.3634"
"69925170","0.36240000000000006"
"70030170","0.3894"
"70135170","0.3779"
"70240170","0.36040000000000005"
"70345170","0.3639"
"70450170","0.3641"
"70555170","0.3774"
"70660170","0.3711"
"70765170","0.3741"
"70870170","0.35220000000000007"
"70975170","0.35879999999999995"
"71080170","0.38409999999999994"
"71185170","0.36019999999999996"
"71290170","0.3777"
"71395170","0.35619999999999996"
"71500170","0.3708"
"71605170","0.3663"
"71710170","0.3659"
"71815170","0.373"
"71920170","0.3713"
"72025170","0.3781000000000001"
"72130170","0.4109"
"72235170","0.40629999999999994"
"72340170","0.41070000000000007"
"72445170","0.407"
"72550170","0.4012"
"72655170","0.4032"
"72760170","0.4075"
"72865170","0.4249"
"72970170","0.4192"
"73075170","0.3918"
"73180170","0.40620000000000006"
"73285170","0.4052"
"73390170","0.41279999999999994"
"73495170","0.3938"
"73600170","0.4213"
"73705170","0.4401000000000001"
"73810170","0.4229"
"73915170","0.4034"
"74020170","0.4198"
"74125170","0.4145"
"74230170","0.4266"
"74335170","0.4306"
"74440170","0.4358"
"74545170","0.4207"
"74650170","0.4577"
"74755170","0.4358999999999999"
"74860170","0.4331"
"74965170","0.4495"
"75070170","0.4427"
"75175170","0.4445"
"75280170","0.4457"
"75385170","0.4589"
"75490170","0.456"
"75595170","0.4449"
"75700170","0.439"
"75805170","0.4428"
"75910170","0.4224"
"76015170","0.418"
"76120170","0.457"
"76225170","0.4445"
"76330170","0.4723"
"76435170","0.42990000000000006"
"76540170","0.4846"
"76645170","0.4752"
"76750170","0.491"
"76855170","0.4777"
"76960170","0.4807"
"77065170","0.4651"
"77170170","0.4965"
"77275170","0.4935"
"77380170","0.5024"
"77485170","0.4904"
"77590170","0.462"
"77695170","0.4997"
"77800170","0.46070000000000005"
"77905170","0.4802999999999999"
"78010170","0.5049999999999999"
"78115170","0.4759"
"78220170","0.4857"
"78325170","0.5005000000000001"
"78430170","0.5274"
"78535170","0.5009"
"78640170","0.48"
"78745170","0.48070000000000007"
"78850170","0.5151"
"78955170","0.5029999999999999"
"79060170","0.5070999999999999"
"79165170","0.5087999999999999"
"79270170","0.5298999999999999"
"79375170","0.5105"
"79480170","0.4926"
"79585170","0.48680000000000007"
"79690170","0.511"
"79795170","0.5021"
"79900170","0.5204"
"80005170","0.5301"
"80110170","0.5095999999999999"
"80215170","0.5189"
"80320170","0.5317"
"80425170","0.5086"
"80530170","0.5046999999999999"
"80635170","0.5299"
"80740170","0.5438"
"80845170","0.5164"
"80950170","0.5277000000000001"
"81055170","0.533"
"81160170","0.49330000000000007"
"81265170","0.5144"
"81370170","0.4915"
"81475170","0.5189000000000001"
"81580170","0.5223000000000001"
"81685170","0.4926"
"81790170","0.5156"
"81895170","0.508"
"82000170","0.5378"
"82105170","0.5206999999999999"
"82210170","0.5342"
"82315170","0.5375"
"82420170","0.5237"
"82525170","0.5591000000000002"
"82630170","0.5402"
"82735170","0.5156000000000001"
"82840170","0.5306"
"82945170","0.5527000000000001"
"83050170","0.5482"
"83155170","0.5448999999999999"
"83260170","0.5237999999999999"
"83365170","0.5360999999999999"
"83470170","0.5572"
"83575170","0.5406"
"83680170","0.5604000000000001"
"83785170","0.5511"
"83890170","0.5365999999999999"
"83995170","0.5595"
"84100170","0.5625"
"84205170","0.5722999999999999"
"84310170","0.5507000000000001"
"84415170","0.5660999999999999"
"84520170","0.5446"
"84625170","0.5434"
"84730170","0.5646000000000001"
"84835170","0.5609"
"84940170","0.5667000000000001"
"85045170","0.557"
"85150170","0.5642"
"85255170","0.5792999999999999"
"85360170","0.5617000000000001"
"85465170","0.5751000000000001"
"85570170","0.6045"
"85675170","0.5945999999999999"
"85780170","0.5881000000000001"
"85885170","0.5924"
"85990170","0.5615"
"86095170","0.5718"
"86200170","0.6047"
"86305170","0.5861000000000001"
"86410170","0.5969999999999999"
"86515170","0.5915"
"86620170","0.5656"
"86725170","0.5975999999999999"
"86830170","0.5982999999999999"
"86935170","0.5846000000000001"
"87040170","0.58"
"87145170","0.5864"
"87250170","0.6001000000000001"
"87355170","0.5756000000000001"
"87460170","0.613"
"87565170","0.6007"
"87670170","0.6067"
"87775170","0.6051"
"87880170","0.6125"
"87985170","0.6149"
"88090170","0.593"
"88195170","0.6003999999999999"
"88300170","0.6126"
"88405170","0.6006999999999999"
"88510170","0.5829000000000001"
"88615170","0.608"
"88720170","0.6035999999999999"
"88825170","0.6046000000000001"
"88930170","0.6393000000000001"
"89035170","0.6117999999999999"
"89140170","0.6127"
"89245170","0.604"
"89350170","0.5909"
"89455170","0.6055"
"89560170","0.6265"
"89665170","0.6063999999999999"
"89770170","0.6106"
"89875170","0.6170999999999999"
"89980170","0.6194000000000001"
"90085170","0.6333000000000001"
"90190170","0.5895"
"90295170","0.5952999999999999"
"90400170","0.6055"
"90505170","0.6297999999999999"
"90610170","0.6022000000000001"
"90715170","0.6255999999999999"
"90820170","0.6157999999999999"
"90925170","0.5905"
"91030170","0.5815"
"91135170","0.6057"
"91240170","0.6042000000000001"
"91345170","0.6003999999999999"
"91450170","0.6044"
"91555170","0.6137999999999999"
"91660170","0.621"
"91765170","0.6205"
"91870170","0.618"
"91975170","0.6126"
"92080170","0.6363000000000001"
"92185170","0.6237999999999999"
"92290170","0.6139"
"92395170","0.6128000000000001"
"92500170","0.623"
"92605170","0.6078"
"92710170","0.6204"
"92815170","0.6226999999999999"
"92920170","0.6147"
"93025170","0.6068"
"93130170","0.5989999999999999"
"93235170","0.6136"
"93340170","0.6184"
"93445170","0.6487999999999999"
"93550170","0.621"
"93655170","0.6125"
"93760170","0.6293"
"93865170","0.6324"
"93970170","0.6322000000000001"
"94075170","0.6175"
"94180170","0.6225"
"94285170","0.6319"
"94390170","0.6206"
"94495170","0.6285"
"94600170","0.6255"
"94705170","0.5961"
"94810170","0.6207999999999999"
"94915170","0.6253000000000001"
"95020170","0.6342000000000001"
"95125170","0.6257"
"95230170","0.6282000000000001"
"95335170","0.6137"
"95440170","0.6192000000000001"
"95545170","0.6271"
"95650170","0.6265999999999999"
"95755170","0.6433"
"95860170","0.6249000000000001"
"95965170","0.6285"
"96070170","0.6378"
"96175170","0.6216"
"96280170","0.6007"
"96385170","0.6017"
"96490170","0.624"
"96595170","0.6341"
"96700170","0.6064"
"96805170","0.6417"
"96910170","0.6227"
"97015170","0.6315"
"97120170","0.6299000000000001"
"97225170","0.6483000000000001"
"97330170","0.6287"
"97435170","0.606"
"97540170","0.6119"
"97645170","0.6357999999999999"
"97750170","0.6259"
"97855170","0.6248"
"97960170","0.6283"
"98065170","0.6172000000000001"
"98170170","0.637"
"98275170","0.6242000000000001"
"98380170","0.6224"
"98485170","0.6134000000000001"
"98590170","0.6206"
"98695170","0.6037"
"98800170","0.6307999999999999"
"98905170","0.6158999999999999"
"99010170","0.6174"
"99115170","0.6512"
"99220170","0.6226"
"99325170","0.6098"
"99430170","0.6191000000000001"
"99535170","0.6083999999999999"
"99640170","0.62"
"99745170","0.6144000000000001"
"99850170","0.6093999999999999"
"99955170","0.6342000000000001"
"100060170","0.6152000000000001"
"100165170","0.6183999999999998"
"100270170","0.638"
"100375170","0.6347"
"100480170","0.6183"
"100585170","0.6282000000000001"
"100690170","0.6453"
"100795170","0.6384"
"100900170","0.6076"
"101005170","0.6393"
"101110170","0.6391"
"101215170","0.6132000000000001"
"101320170","0.6183"
"101425170","0.621"
"101530170","0.6102000000000001"
"101635170","0.6165999999999999"
"101740170","0.6235"
"101845170","0.6440999999999999"
"101950170","0.6261"
"102055170","0.6451999999999999"
"102160170","0.6269"
"102265170","0.6277999999999999"
"102370170","0.622"
"102475170","0.6240999999999999"
"102580170","0.6373"
"102685170","0.6116"
"102790170","0.6442"
"102895170","0.6453"
"103000170","0.6213000000000001"
"103105170","0.6287"
"103210170","0.6367"
"103315170","0.6051"
"103420170","0.588"
"103525170","0.6093000000000001"
"103630170","0.6166"
"103735170","0.5947"
"103840170","0.6143"
"103945170","0.6008"
"104050170","0.6297"
"104155170","0.6240999999999999"
"104260170","0.6229"
"104365170","0.6183999999999998"
"104470170","0.6262000000000001"
"104575170","0.6331"
"104680170","0.6057"
"104785170","0.6327999999999999"
"104890170","0.6312000000000001"
"104995170","0.6398"
"105100170","0.6127"
"105205170","0.6335"
"105310170","0.6220999999999999"
"105415170","0.6326999999999999"
"105520170","0.6267999999999999"
"105625170","0.624"
"105730170","0.642"
"105835170","0.6533"
"105940170","0.6455"
"106045170","0.6416"
"106150170","0.6530999999999999"
"106255170","0.6406000000000001"
"106360170","0.6437999999999999"
"106465170","0.6376000000000001"
"106570170","0.6232000000000001"
"106675170","0.6484"
"106780170","0.6316"
"106885170","0.6449000000000001"
"106990170","0.6467999999999999"
"107095170","0.6432"
"107200170","0.6374"
"107305170","0.6202000000000001"
"107410170","0.6256"
"107515170","0.625"
"107620170","0.6224000000000001"
"107725170","0.6367"
"107830170","0.6315999999999999"
"107935170","0.6532"
"108040170","0.6383"
"108145170","0.6327999999999999"
"108250170","0.6269"
"108355170","0.6412"
"108460170","0.645"
"108565170","0.6377"
"108670170","0.6497999999999999"
"108775170","0.6427"
"108880170","0.6257"
"108985170","0.6367"
"109090170","0.6489"
"109195170","0.616"
"109300170","0.6219"
"109405170","0.6426000000000001"
"109510170","0.6315999999999999"
"109615170","0.6321"
"109720170","0.6343000000000001"
"109825170","0.6366"
"109930170","0.6554"
"110035170","0.6317"
"110140170","0.6211"
"110245170","0.6562"
"110350170","0.6386"
"110455170","0.6322000000000001"
"110560170","0.625"
"110665170","0.652"
"110770170","0.6337999999999999"
"110875170","0.6295999999999999"
"110980170","0.6467"
"111085170","0.6563"
"111190170","0.6464"
"111295170","0.6309"
"111400170","0.6295"
"111505170","0.6421"
"111610170","0.6487999999999999"
"111715170","0.624"
"111820170","0.6318"
"111925170","0.6417"
"112030170","0.6485"
"112135170","0.6465"
"112240170","0.6461"
"112345170","0.6471000000000001"
"112450170","0.6229"
"112555170","0.6393"
"112660170","0.6063"
"112765170","0.6285"
"112870170","0.6383000000000001"
"112975170","0.6510999999999999"
"113080170","0.6435"
"113185170","0.6217999999999999"
"113290170","0.6307"
"113395170","0.6334000000000001"
"113500170","0.6266999999999999"
"113605170","0.6232000000000001"
"113710170","0.6321"
"113815170","0.6425"
"113920170","0.6293"
"114025170","0.6367"
"114130170","0.6452"
"114235170","0.6382000000000001"
"114340170","0.6477999999999999"
"114445170","0.6489000000000001"
"114550170","0.6325999999999999"
"114655170","0.6350999999999999"
"114760170","0.6426000000000001"
"114865170","0.633"
"114970170","0.6179000000000001"
"115075170","0.645"
"115180170","0.6598999999999999"
"115285170","0.6424"
"115390170","0.6497999999999999"
"115495170","0.63"
"115600170","0.6255"
"115705170","0.6399"
"115810170","0.6447999999999999"
"115915170","0.6192"
"116020170","0.6387999999999999"
"116125170","0.6327"
"116230170","0.6477"
"116335170","0.6116"
"116440170","0.6553000000000001"
"116545170","0.6512"
"116650170","0.6382000000000001"
"116755170","0.6408999999999999"
"116860170","0.6561"
"116965170","0.6403"
"117070170","0.6487999999999999"
"117175170","0.6447"
"117280170","0.6243"
"117385170","0.6412"
"117490170","0.6315"
"117595170","0.628"
"117700170","0.6504"
"117805170","0.6326"
"117910170","0.64"
"118015170","0.6446000000000001"
"118120170","0.639"
"118225170","0.6180999999999999"
"118330170","0.6574"
"118435170","0.6476000000000001"
"118540170","0.6320999999999999"
"118645170","0.6374000000000001"
"118750170","0.6322000000000001"
"118855170","0.6505"
"118960170","0.6500999999999999"
"119065170","0.6505"
"119170170","0.6469000000000001"
"119275170","0.6459"
"119380170","0.652"
"119485170","0.6495"
"119590170","0.6514000000000001"
"119695170","0.6547999999999999"
"119800170","0.6537000000000001"
"119905170","0.6426"
"120010170","0.6309"
"120115170","0.6355999999999999"
"120220170","0.6447"
"120325170","0.6587999999999999"
"120430170","0.6447"
"120535170","0.628"
"120640170","0.6381"
"120745170","0.6607000000000001"
"120850170","0.6357"
"120955170","0.6387999999999999"
"121060170","0.6407999999999999"
"121165170","0.6292000000000001"
"121270170","0.6347"
"121375170","0.6377999999999999"
"121480170","0.6470999999999999"
"121585170","0.6566000000000001"
"121690170","0.64"
"121795170","0.636"
"121900170","0.6368"
"122005170","0.6475"
"122110170","0.62"
"122215170","0.6297"
"122320170","0.6517999999999999"
