"Step","pb_min0.75_seed2 - 2cover_rate_5step"
"28080000","0.62"
"28260000","0.627"
"28440000","0.6266"
"28620000","0.6184000000000001"
"28800000","0.6282000000000001"
"28980000","0.6407999999999999"
"29160000","0.6335999999999999"
"29340000","0.6164"
"29520000","0.6484"
"29700000","0.639"
"29880000","0.6344"
"30060000","0.6466000000000001"
"30240000","0.6182000000000001"
"30420000","0.648"
"30600000","0.6307999999999999"
"30780000","0.668"
"30960000","0.6434000000000001"
"31140000","0.6414000000000001"
"31320000","0.6152000000000001"
"31500000","0.642"
"31680000","0.6601999999999999"
"31860000","0.649"
"32040000","0.6584000000000001"
"32220000","0.6524000000000001"
"32400000","0.6474000000000001"
"32580000","0.6392"
"32760000","0.6752"
"32940000","0.6544000000000001"
"33120000","0.6556"
"33300000","0.6665999999999999"
"33480000","0.6635999999999999"
"33660000","0.6722"
"33840000","0.6812"
"34020000","0.6808"
"34200000","0.6696"
"34380000","0.6738000000000001"
"34560000","0.6796"
"34740000","0.6678000000000001"
"34920000","0.6642"
"35100000","0.6796"
"35280000","0.676"
"35460000","0.6876"
"35640000","0.6794"
"35820000","0.7042"
"36000000","0.6958"
"36180000","0.7098"
"36360000","0.715"
"36540000","0.6948"
"36720000","0.7068"
"36900000","0.683"
"37080000","0.6912"
"37260000","0.6986"
"37440000","0.709"
"37620000","0.7262000000000001"
"37800000","0.7312"
"37980000","0.7115999999999999"
"38160000","0.7186"
"38340000","0.7055999999999999"
"38520000","0.7094"
"38700000","0.7477999999999999"
"38880000","0.694"
"39060000","0.73"
"39240000","0.7143999999999999"
"39420000","0.724"
"39600000","0.7586"
"39780000","0.7214"
"39960000","0.7328"
"40140000","0.7442"
"40320000","0.7176"
"40500000","0.716"
"40680000","0.7292"
"40860000","0.739"
"41040000","0.7363999999999999"
"41220000","0.7624"
"41400000","0.7288"
"41580000","0.7512000000000001"
"41760000","0.7542000000000001"
"41940000","0.7376"
"42120000","0.7335999999999999"
"42300000","0.7527999999999999"
"42480000","0.7432000000000001"
"42660000","0.757"
"42840000","0.7646000000000001"
"43020000","0.7547999999999999"
"43200000","0.7546"
"43380000","0.7827999999999999"
"43560000","0.7864"
"43740000","0.7697999999999999"
"43920000","0.7557999999999999"
"44100000","0.7614"
"44280000","0.7615999999999999"
"44460000","0.742"
"44640000","0.7578"
"44820000","0.7878"
"45000000","0.7832"
"45180000","0.7826"
"45360000","0.7875999999999999"
"45540000","0.7892"
"45720000","0.7647999999999999"
"45900000","0.7914000000000001"
"46080000","0.7984"
"46260000","0.791"
"46440000","0.7978"
"46620000","0.7757999999999999"
"46800000","0.7772"
"46980000","0.8168"
"47160000","0.7894000000000001"
"47340000","0.771"
"47520000","0.7797999999999999"
"47700000","0.8045999999999999"
"47880000","0.7842"
"48060000","0.8138"
"48240000","0.8134000000000001"
"48420000","0.79"
"48600000","0.7958000000000001"
"48780000","0.8126"
"48960000","0.8012"
"49140000","0.8014"
"49320000","0.7911999999999999"
"49500000","0.8148"
"49680000","0.8018"
"49860000","0.7847999999999999"
"50040000","0.8198"
"50220000","0.8196"
"50400000","0.8004"
"50580000","0.8032"
"50760000","0.8228000000000001"
"50940000","0.7912"
"51120000","0.8084000000000001"
"51300000","0.8324000000000001"
"51480000","0.796"
"51660000","0.8158"
"51840000","0.8146"
"52020000","0.817"
"52200000","0.8358"
"52380000","0.8222"
"52560000","0.8106"
"52740000","0.82"
"52920000","0.818"
"53100000","0.8148"
"53280000","0.8134"
"53460000","0.838"
"53640000","0.8508"
"53820000","0.825"
"54000000","0.8292"
"54180000","0.8124000000000001"
"54360000","0.8252"
"54540000","0.8438"
"54720000","0.8236"
"54900000","0.8262"
"55080000","0.826"
"55260000","0.8344000000000001"
"55440000","0.8071999999999999"
"55620000","0.8278"
"55800000","0.8554"
"55980000","0.8362"
"56160000","0.8292"
"56340000","0.8296"
"56520000","0.8208"
"56700000","0.823"
"56880000","0.842"
"57060000","0.8338"
"57240000","0.8275999999999999"
"57420000","0.8462000000000001"
"57600000","0.8316"
"57780000","0.8301999999999999"
"57960000","0.8452000000000001"
"58140000","0.8244000000000001"
"58320000","0.8388000000000001"
"58500000","0.8285999999999999"
"58680000","0.824"
"58860000","0.8446"
"59040000","0.8414"
"59220000","0.8298"
"59400000","0.8518"
"59580000","0.8398"
"59760000","0.8322"
"59940000","0.8218"
"60120000","0.8385999999999999"
"60300000","0.8386"
"60480000","0.8435999999999999"
"60660000","0.8516"
"60840000","0.8214"
"61020000","0.854"
"61200000","0.8568"
"61380000","0.847"
"61560000","0.8562000000000001"
"61740000","0.8412000000000001"
"61920000","0.8505999999999999"
"62100000","0.8696"
"62280000","0.8538"
"62460000","0.8576"
"62640000","0.8498"
"62820000","0.8494"
"63000000","0.8634000000000001"
"63180000","0.854"
"63360000","0.8462000000000001"
"63540000","0.8602000000000001"
"63720000","0.8536"
"63900000","0.873"
"64080000","0.8626"
"64260000","0.8637999999999999"
"64440000","0.866"
"64620000","0.855"
"64800000","0.8684"
"64980000","0.8774000000000001"
"65160000","0.856"
"65340000","0.848"
"65520000","0.8578"
"65700000","0.8506"
"65880000","0.8518"
"66060000","0.8543999999999999"
"66240000","0.8706"
"66420000","0.8854000000000001"
"66600000","0.8926000000000001"
"66780000","0.8806"
"66960000","0.875"
"67140000","0.874"
"67320000","0.872"
"67500000","0.8604"
"67680000","0.8862000000000001"
"67860000","0.8695999999999999"
"68040000","0.8684000000000001"
"68220000","0.8466"
"68400000","0.8864000000000001"
"68580000","0.885"
"68760000","0.8677999999999999"
"68940000","0.8856"
"69120000","0.882"
"69300000","0.878"
"69480000","0.8756"
"69660000","0.8844000000000001"
"69840000","0.8696"
"70020000","0.8837999999999999"
"70200000","0.8846"
"70380000","0.8857999999999999"
"70560000","0.9012"
"70740000","0.884"
"70920000","0.8904000000000001"
"71100000","0.8732000000000001"
"71280000","0.879"
"71460000","0.9008"
"71640000","0.8832000000000001"
"71820000","0.8921999999999999"
"72000000","0.8652000000000001"
"72180000","0.8884000000000001"
"72360000","0.895"
"72540000","0.9002"
"72720000","0.8887999999999999"
"72900000","0.8926000000000001"
"73080000","0.8884"
"73260000","0.8937999999999999"
"73440000","0.8886000000000001"
"73620000","0.9026"
"73800000","0.885"
"73980000","0.8954"
"74160000","0.9002"
"74340000","0.8834000000000001"
"74520000","0.8887999999999999"
"74700000","0.8847999999999999"
"74880000","0.8892"
"75060000","0.8907999999999999"
"75240000","0.881"
"75420000","0.8964000000000001"
"75600000","0.9234"
"75780000","0.8997999999999999"
"75960000","0.8946000000000001"
"76140000","0.8535999999999999"
"76320000","0.8596"
"76500000","0.8686"
"76680000","0.8978"
"76860000","0.8847999999999999"
"77040000","0.8752000000000001"
"77220000","0.8916000000000002"
"77400000","0.8966000000000001"
"77580000","0.8816"
"77760000","0.8777999999999999"
"77940000","0.888"
"78120000","0.8852000000000001"
"78300000","0.8944000000000001"
"78480000","0.8947999999999999"
"78660000","0.8837999999999999"
"78840000","0.8976"
"79020000","0.8944"
"79200000","0.887"
"79380000","0.881"
"79560000","0.8881999999999999"
"79740000","0.8917999999999999"
"79920000","0.9014"
