"Step","phase_warmup6iter_pb_seed2 - 4cover_rate"
"28080000","0.5901000000000002"
"28260000","0.6117999999999999"
"28440000","0.6107"
"28620000","0.6071"
"28800000","0.6290999999999999"
"28980000","0.5839000000000001"
"29160000","0.5831999999999999"
"29340000","0.5868999999999999"
"29520000","0.5831000000000001"
"29700000","0.6002000000000001"
"29880000","0.5982000000000001"
"30060000","0.6035"
"30240000","0.605"
"30420000","0.5839000000000001"
"30600000","0.5905999999999999"
"30780000","0.5894000000000001"
"30960000","0.5972000000000001"
"31140000","0.5966"
"31320000","0.6207"
"31500000","0.6204"
"31680000","0.6207999999999999"
"31860000","0.598"
"32040000","0.6050999999999999"
"32220000","0.6067"
"32400000","0.6204000000000001"
"32580000","0.6228"
"32760000","0.6275999999999999"
"32940000","0.6297"
"33120000","0.6292"
"33300000","0.6443"
"33480000","0.6426000000000001"
"33660000","0.6216999999999999"
"33840000","0.6342000000000001"
"34020000","0.6416"
"34200000","0.656"
"34380000","0.6410999999999999"
"34560000","0.6390999999999999"
"34740000","0.6439000000000001"
"34920000","0.6416000000000001"
"35100000","0.6584"
"35280000","0.6436000000000001"
"35460000","0.6525"
"35640000","0.6329000000000001"
"35820000","0.6337999999999999"
"36000000","0.6325999999999999"
"36180000","0.6345999999999999"
"36360000","0.6267"
"36540000","0.6484000000000001"
"36720000","0.6511"
"36900000","0.6320999999999999"
"37080000","0.6485"
"37260000","0.649"
"37440000","0.6464"
"37620000","0.6429"
"37800000","0.6332000000000001"
"37980000","0.6266"
"38160000","0.6487"
"38340000","0.6351"
"38520000","0.6578"
"38700000","0.6401"
"38880000","0.6423"
"39060000","0.6284000000000001"
"39240000","0.655"
"39420000","0.6484"
"39600000","0.6612"
"39780000","0.6465"
"39960000","0.6457999999999999"
"40140000","0.6396000000000001"
"40320000","0.6275"
"40500000","0.6556000000000001"
"40680000","0.6397"
"40860000","0.6537000000000001"
"41040000","0.6399"
"41220000","0.6405"
"41400000","0.6516000000000001"
"41580000","0.6407999999999999"
"41760000","0.6581"
"41940000","0.6441"
"42120000","0.6493000000000001"
"42300000","0.6444"
"42480000","0.642"
"42660000","0.6457999999999999"
"42840000","0.6519000000000001"
"43020000","0.651"
"43200000","0.6584000000000001"
"43380000","0.6656"
"43560000","0.6742999999999999"
"43740000","0.6415"
"43920000","0.6489000000000001"
"44100000","0.6657000000000001"
"44280000","0.6658"
"44460000","0.6547999999999999"
"44640000","0.6344000000000001"
"44820000","0.6469000000000001"
"45000000","0.6686"
"45180000","0.6605999999999999"
"45360000","0.6738999999999999"
"45540000","0.6687000000000001"
"45720000","0.677"
"45900000","0.6558999999999999"
"46080000","0.6720999999999999"
"46260000","0.6660999999999999"
"46440000","0.6733000000000001"
"46620000","0.6658999999999999"
"46800000","0.674"
"46980000","0.6752"
"47160000","0.6715"
"47340000","0.6655"
"47520000","0.6888"
"47700000","0.6790999999999999"
"47880000","0.6804000000000001"
"48060000","0.6756"
"48240000","0.6637"
"48420000","0.681"
"48600000","0.6772999999999999"
"48780000","0.6571"
"48960000","0.6752999999999999"
"49140000","0.6728999999999999"
"49320000","0.6729"
"49500000","0.6745999999999999"
"49680000","0.6559"
"49860000","0.6749"
"50040000","0.6597000000000001"
"50220000","0.6562"
"50400000","0.6700999999999999"
"50580000","0.6714"
"50760000","0.6681999999999999"
"50940000","0.6801999999999999"
"51120000","0.6802999999999999"
"51300000","0.6884000000000001"
"51480000","0.6772999999999999"
"51660000","0.6788"
"51840000","0.6788"
"52020000","0.6506"
"52200000","0.6792999999999999"
"52380000","0.6807000000000001"
"52560000","0.6851"
"52740000","0.6696"
"52920000","0.6641"
"53100000","0.6806"
"53280000","0.6805"
"53460000","0.6882"
"53640000","0.696"
"53820000","0.6786"
"54000000","0.6772"
"54180000","0.6648"
"54360000","0.662"
"54540000","0.6644000000000001"
"54720000","0.6557999999999999"
"54900000","0.6887000000000001"
"55080000","0.6665"
"55260000","0.6728"
"55440000","0.6912999999999999"
"55620000","0.6802999999999999"
"55800000","0.6774"
"55980000","0.6751"
"56160000","0.695"
"56340000","0.6862999999999999"
"56520000","0.6902"
"56700000","0.6752999999999999"
"56880000","0.6907000000000001"
"57060000","0.6830999999999999"
"57240000","0.6872999999999999"
"57420000","0.6972"
"57600000","0.6818999999999998"
"57780000","0.6824000000000001"
"57960000","0.7097"
"58140000","0.693"
"58320000","0.6882"
"58500000","0.6966"
"58680000","0.7059000000000001"
"58860000","0.6851"
"59040000","0.6818"
"59220000","0.6919000000000001"
"59400000","0.6952999999999999"
"59580000","0.7019"
"59760000","0.6722"
"59940000","0.7009"
"60120000","0.6867000000000001"
"60300000","0.6937000000000001"
"60480000","0.6932"
"60660000","0.6822999999999999"
"60840000","0.673"
"61020000","0.6724"
"61200000","0.684"
"61380000","0.6794"
"61560000","0.6852"
"61740000","0.6862"
"61920000","0.6885999999999999"
"62100000","0.7002999999999999"
"62280000","0.6806"
"62460000","0.6828"
"62640000","0.676"
"62820000","0.6812"
"63000000","0.6992999999999999"
"63180000","0.6816"
"63360000","0.6936"
"63540000","0.6821"
"63720000","0.6954"
"63900000","0.6775"
"64080000","0.6892999999999999"
"64260000","0.7067"
"64440000","0.6902"
"64620000","0.6879000000000001"
"64800000","0.6902"
"64980000","0.6965999999999999"
"65160000","0.7058"
"65340000","0.6899"
"65520000","0.7084"
"65700000","0.7114"
"65880000","0.7056"
"66060000","0.6987000000000001"
"66240000","0.6988"
"66420000","0.6839000000000001"
"66600000","0.7042"
"66780000","0.6978999999999999"
"66960000","0.6822999999999999"
"67140000","0.6902"
"67320000","0.6962"
"67500000","0.7042"
"67680000","0.7054000000000001"
"67860000","0.7028"
"68040000","0.7082"
"68220000","0.694"
"68400000","0.6932"
"68580000","0.6887000000000001"
"68760000","0.6947000000000001"
"68940000","0.7007000000000001"
"69120000","0.7147"
"69300000","0.6801"
"69480000","0.7097"
"69660000","0.6987000000000001"
"69840000","0.7172"
"70020000","0.7082"
"70200000","0.7089"
"70380000","0.7078"
"70560000","0.707"
"70740000","0.724"
"70920000","0.7242000000000001"
"71100000","0.713"
"71280000","0.7292000000000001"
"71460000","0.7244"
"71640000","0.7283999999999999"
"71820000","0.7206"
"72000000","0.7174"
"72180000","0.7151000000000001"
"72360000","0.7045"
"72540000","0.7225999999999999"
"72720000","0.7095"
"72900000","0.7083"
"73080000","0.7121"
"73260000","0.7195999999999999"
"73440000","0.7289"
"73620000","0.7182000000000001"
"73800000","0.7159"
"73980000","0.7325"
"74160000","0.7299000000000001"
"74340000","0.7221"
"74520000","0.718"
"74700000","0.7159"
"74880000","0.7277"
"75060000","0.7148"
"75240000","0.7222000000000001"
"75420000","0.7232"
"75600000","0.7301"
"75780000","0.7127"
"75960000","0.72"
"76140000","0.7185"
"76320000","0.7068"
"76500000","0.7113"
"76680000","0.7072999999999999"
"76860000","0.7242999999999999"
"77040000","0.7062"
"77220000","0.7168"
"77400000","0.7055"
"77580000","0.7295"
"77760000","0.6926"
"77940000","0.708"
"78120000","0.7104000000000001"
"78300000","0.7104000000000001"
"78480000","0.6937"
"78660000","0.6935"
"78840000","0.6852"
"79020000","0.6888"
"79200000","0.7038"
"79380000","0.701"
"79560000","0.6965"
"79740000","0.7152000000000001"
"79920000","0.699"
"80100000","0.7086999999999999"
"80280000","0.7141000000000002"
"80460000","0.7058"
"80640000","0.6949000000000001"
"80820000","0.707"
"81000000","0.7159000000000001"
"81180000","0.699"
"81360000","0.702"
"81540000","0.6882999999999999"
"81720000","0.6834000000000001"
"81900000","0.6894"
"82080000","0.6870999999999999"
"82260000","0.6759"
"82440000","0.6785"
"82620000","0.6663"
"82800000","0.6827000000000001"
"82980000","0.6756"
"83160000","0.6772999999999999"
"83340000","0.6267999999999999"
"83520000","0.6554000000000001"
"83700000","0.6556000000000001"
"83880000","0.675"
"84060000","0.6747000000000001"
"84240000","0.6566"
"84420000","0.6924"
"84600000","0.6738"
"84780000","0.6600999999999999"
"84960000","0.6871"
"85140000","0.6764000000000001"
"85320000","0.6812999999999999"
"85500000","0.6814000000000001"
"85680000","0.6891999999999999"
"85860000","0.6794"
"86040000","0.6842"
"86220000","0.6755999999999999"
"86400000","0.6668"
"86580000","0.6604000000000001"
"86760000","0.6610999999999999"
"86940000","0.6624000000000001"
"87120000","0.6742"
"87300000","0.6732"
"87480000","0.6691999999999999"
"87660000","0.6905"
"87840000","0.6794"
"88020000","0.6831999999999999"
"88200000","0.6882999999999999"
"88380000","0.6882999999999999"
"88560000","0.68"
"88740000","0.6894000000000001"
"88920000","0.6862"
"89100000","0.6829"
"89280000","0.6885"
"89460000","0.6745"
"89640000","0.6613"
"89820000","0.6814"
"90000000","0.6867000000000001"
"90180000","0.6595"
"90360000","0.6665999999999999"
"90540000","0.6892"
"90720000","0.684"
"90900000","0.6899"
"91080000","0.6849"
"91260000","0.6943"
"91440000","0.6945"
"91620000","0.6927000000000001"
"91800000","0.6949"
"91980000","0.6728"
"92160000","0.6710999999999999"
"92340000","0.6797000000000001"
"92520000","0.6724000000000001"
"92700000","0.6948"
"92880000","0.6904000000000001"
"93060000","0.663"
"93240000","0.6839000000000001"
"93420000","0.6730999999999999"
"93600000","0.6740999999999999"
"93780000","0.6865"
"93960000","0.7042"
"94140000","0.7072999999999999"
"94320000","0.7005"
"94500000","0.681"
"94680000","0.6872999999999999"
"94860000","0.686"
"95040000","0.6908"
"95220000","0.6919"
"95400000","0.6954000000000001"
"95580000","0.7166"
"95760000","0.7031"
"95940000","0.7132999999999999"
"96120000","0.6881"
"96300000","0.6902"
"96480000","0.7048"
"96660000","0.6785"
"96840000","0.6766"
"97020000","0.6691"
"97200000","0.6954"
"97380000","0.6832999999999999"
"97560000","0.6859000000000001"
"97740000","0.7"
"97920000","0.6769"
"98100000","0.6878"
"98280000","0.6941"
"98460000","0.6976"
"98640000","0.6895"
"98820000","0.7057"
"99000000","0.6925"
"99180000","0.7024"
"99360000","0.6932"
"99540000","0.683"
"99720000","0.6896"
"99900000","0.688"
"100080000","0.6838"
"100260000","0.6718"
"100440000","0.6725999999999999"
"100620000","0.6857000000000001"
"100800000","0.6980999999999999"
"100980000","0.7038"
"101160000","0.6742999999999999"
"101340000","0.6748"
"101520000","0.6744"
"101700000","0.6795"
"101880000","0.6698"
"102060000","0.6547"
"102240000","0.6738"
"102420000","0.6812999999999999"
"102600000","0.6725"
"102780000","0.6722"
"102960000","0.6875"
"103140000","0.6804000000000001"
"103320000","0.685"
"103500000","0.7116"
"103680000","0.6862"
"103860000","0.6947000000000001"
"104040000","0.6878"
"104220000","0.7001999999999999"
"104400000","0.6852999999999999"
"104580000","0.6818000000000001"
"104760000","0.6916"
"104940000","0.6812"
"105120000","0.6979000000000001"
"105300000","0.6869000000000001"
"105480000","0.719"
"105660000","0.6897000000000001"
"105840000","0.6799"
"106020000","0.6728"
"106200000","0.6663"
"106380000","0.6566000000000001"
"106560000","0.6794"
"106740000","0.6872"
"106920000","0.701"
"107100000","0.7052999999999999"
"107280000","0.6908"
"107460000","0.7002999999999999"
"107640000","0.7092"
"107820000","0.6916"
"108000000","0.6990999999999999"
"108180000","0.6882"
"108360000","0.7055"
"108540000","0.6802"
"108720000","0.6966"
"108900000","0.6802999999999999"
"109080000","0.7037"
"109260000","0.7001000000000001"
"109440000","0.6987000000000001"
"109620000","0.7088"
"109800000","0.6978"
"109980000","0.6798"
"110160000","0.6985999999999999"
"110340000","0.6852"
"110520000","0.6798000000000001"
"110700000","0.6878"
"110880000","0.6914000000000001"
"111060000","0.6902999999999999"
"111240000","0.6966000000000001"
"111420000","0.7036999999999999"
"111600000","0.6925"
"111780000","0.6845"
"111960000","0.6971999999999999"
"112140000","0.6914"
"112320000","0.6898"
"112500000","0.7005"
"112680000","0.7086"
"112860000","0.7082"
"113040000","0.7022999999999999"
"113220000","0.689"
"113400000","0.6982"
"113580000","0.7042"
"113760000","0.6989000000000001"
"113940000","0.6924"
"114120000","0.7051999999999999"
"114300000","0.6932999999999999"
"114480000","0.6902999999999999"
"114660000","0.694"
"114840000","0.7169000000000001"
"115020000","0.703"
"115200000","0.6830999999999999"
"115380000","0.7186"
"115560000","0.707"
"115740000","0.6932999999999999"
"115920000","0.7006999999999999"
"116100000","0.7086"
"116280000","0.6907000000000001"
"116460000","0.7092999999999999"
"116640000","0.6835"
"116820000","0.6856"
"117000000","0.6874000000000001"
"117180000","0.6580999999999999"
"117360000","0.6792"
"117540000","0.672"
"117720000","0.6812999999999999"
"117900000","0.688"
"118080000","0.6796"
"118260000","0.6756"
"118440000","0.6724000000000001"
"118620000","0.6962"
"118800000","0.6802"
"118980000","0.6975"
"119160000","0.6850999999999999"
"119340000","0.6828"
"119520000","0.6772"
"119700000","0.6762"
"119880000","0.6864"
"120060000","0.6748999999999999"
"120240000","0.6673"
"120420000","0.6799"
"120600000","0.6758"
"120780000","0.6916"
"120960000","0.6989"
"121140000","0.6969000000000001"
"121320000","0.6995"
"121500000","0.7048"
"121680000","0.7055"
"121860000","0.7119000000000001"
"122040000","0.6988"
"122220000","0.7158"
"122400000","0.6938"
"122580000","0.6987000000000001"
"122760000","0.7157"
"122940000","0.6878"
"123120000","0.6816"
"123300000","0.6561"
"123480000","0.6909"
"123660000","0.6824"
"123840000","0.6778"
"124020000","0.6839000000000001"
"124200000","0.681"
"124380000","0.6871999999999999"
"124560000","0.6688999999999999"
"124740000","0.6808"
"124920000","0.6673"
"125100000","0.6801"
"125280000","0.6864000000000001"
"125460000","0.6900999999999999"
"125640000","0.6855"
"125820000","0.6938"
"126000000","0.7086"
"126180000","0.6968"
"126360000","0.6885"
"126540000","0.6857000000000001"
"126720000","0.6838"
"126900000","0.6962"
"127080000","0.6858000000000001"
"127260000","0.6892999999999999"
"127440000","0.6908000000000001"
"127620000","0.6927000000000001"
"127800000","0.6949"
"127980000","0.7047"
"128160000","0.7121"
"128340000","0.7082999999999999"
"128520000","0.7125999999999999"
"128700000","0.7039"
"128880000","0.7138"
"129060000","0.7361"
"129240000","0.7141000000000001"
"129420000","0.7256"
"129600000","0.7119000000000001"
"129780000","0.7202000000000001"
"129960000","0.699"
"130140000","0.6939"
"130320000","0.7024000000000001"
"130500000","0.6847000000000001"
"130680000","0.6892"
"130860000","0.6918"
"131040000","0.689"
"131220000","0.7016999999999999"
"131400000","0.6881"
"131580000","0.6941"
"131760000","0.6885"
"131940000","0.6938000000000001"
"132120000","0.7154"
"132300000","0.7152999999999999"
"132480000","0.7092999999999999"
"132660000","0.7105"
"132840000","0.7119"
"133020000","0.7250999999999999"
"133200000","0.7326"
"133380000","0.7095999999999999"
"133560000","0.7288"
"133740000","0.7146"
"133920000","0.7453"
"134100000","0.7179"
"134280000","0.7345"
"134460000","0.7235"
"134640000","0.7252000000000001"
"134820000","0.7278"
"135000000","0.7238"
"135180000","0.7108"
"135360000","0.6872999999999999"
"135540000","0.6698999999999999"
"135720000","0.6755999999999999"
"135900000","0.678"
"136080000","0.6852999999999999"
"136260000","0.6767000000000001"
"136440000","0.6604000000000001"
"136620000","0.6950999999999999"
"136800000","0.6630999999999999"
"136980000","0.6768"
"137160000","0.6545"
"137340000","0.6464000000000001"
"137520000","0.6556"
"137700000","0.6552"
"137880000","0.663"
"138060000","0.6912999999999999"
"138240000","0.7022"
"138420000","0.6815999999999999"
"138600000","0.7094"
"138780000","0.7082"
"138960000","0.6805"
"139140000","0.6872"
"139320000","0.6824000000000001"
"139500000","0.6972999999999999"
"139680000","0.6869000000000001"
"139860000","0.7055"
"140040000","0.6958"
"140220000","0.7066999999999999"
"140400000","0.7079000000000001"
"140580000","0.6852999999999999"
"140760000","0.6858"
"140940000","0.6678"
"141120000","0.6665"
"141300000","0.6709"
"141480000","0.6523"
"141660000","0.6748"
"141840000","0.6614"
"142020000","0.6828"
"142200000","0.6830999999999999"
"142380000","0.696"
"142560000","0.7255"
"142740000","0.6838"
"142920000","0.7166"
"143100000","0.7128"
"143280000","0.7247"
"143460000","0.7239000000000001"
"143640000","0.7102"
"143820000","0.7148"
"144000000","0.7228"
"144180000","0.7179"
"144360000","0.7483"
"144540000","0.7091999999999999"
"144720000","0.7242000000000001"
"144900000","0.7185"
"145080000","0.7055"
"145260000","0.691"
"145440000","0.6962"
"145620000","0.7155"
"145800000","0.7255"
"145980000","0.7237"
"146160000","0.7333999999999999"
"146340000","0.7326"
"146520000","0.7339000000000001"
"146700000","0.7384"
"146880000","0.7499"
"147060000","0.7282000000000001"
"147240000","0.7126"
"147420000","0.736"
"147600000","0.7199"
"147780000","0.7283999999999999"
"147960000","0.7455"
"148140000","0.7338"
"148320000","0.7363999999999999"
"148500000","0.7479000000000001"
"148680000","0.7375999999999999"
"148860000","0.7353999999999999"
"149040000","0.7265"
"149220000","0.7328"
"149400000","0.7219"
"149580000","0.7158"
"149760000","0.7161000000000001"
"149940000","0.7153999999999999"
"150120000","0.7236999999999999"
"150300000","0.7197"
"150480000","0.7435999999999999"
"150660000","0.7358"
"150840000","0.7470999999999999"
"151020000","0.7442000000000001"
"151200000","0.7462"
"151380000","0.7555999999999999"
"151560000","0.7543"
"151740000","0.7586999999999999"
"151920000","0.7512000000000001"
"152100000","0.7419"
"152280000","0.7485"
"152460000","0.7421"
"152640000","0.752"
"152820000","0.7407999999999999"
"153000000","0.746"
"153180000","0.7305"
"153360000","0.7413"
"153540000","0.7544000000000001"
"153720000","0.7467"
"153900000","0.7409000000000001"
"154080000","0.7523"
"154260000","0.7341"
"154440000","0.7388000000000001"
"154620000","0.7323"
"154800000","0.739"
"154980000","0.7212999999999999"
"155160000","0.7387999999999999"
"155340000","0.7469"
"155520000","0.737"
"155700000","0.7406"
"155880000","0.7443"
"156060000","0.7577"
"156240000","0.7546"
"156420000","0.7519"
"156600000","0.7349000000000001"
"156780000","0.7134000000000001"
"156960000","0.7425999999999999"
"157140000","0.7288"
"157320000","0.7314"
"157500000","0.7421"
"157680000","0.7470999999999999"
"157860000","0.7542000000000001"
"158040000","0.7326999999999999"
"158220000","0.7315"
"158400000","0.7355999999999999"
"158580000","0.7543"
"158760000","0.7427"
"158940000","0.7416"
"159120000","0.7523"
"159300000","0.7497"
"159480000","0.7556"
"159660000","0.7447"
"159840000","0.7485"
"160020000","0.7505"
"160200000","0.764"
"160380000","0.7283999999999999"
"160560000","0.7416"
"160740000","0.729"
"160920000","0.7454"
"161100000","0.7575"
"161280000","0.7699"
"161460000","0.7397"
"161640000","0.7263"
"161820000","0.7579"
"162000000","0.7444"
"162180000","0.7455"
"162360000","0.7397"
"162540000","0.7457"
"162720000","0.7489"
"162900000","0.7607"
"163080000","0.7553"
"163260000","0.744"
"163440000","0.7593"
"163620000","0.7589000000000001"
"163800000","0.7563"
"163980000","0.7592000000000001"
"164160000","0.7666000000000001"
"164340000","0.7636999999999999"
"164520000","0.7603"
"164700000","0.7611"
"164880000","0.7717999999999999"
"165060000","0.7584"
"165240000","0.7594"
"165420000","0.7615999999999999"
"165600000","0.7597999999999999"
"165780000","0.7589"
"165960000","0.75"
"166140000","0.7709"
"166320000","0.7587999999999999"
"166500000","0.7684"
"166680000","0.76"
"166860000","0.7546"
"167040000","0.758"
"167220000","0.7646000000000001"
"167400000","0.7693"
"167580000","0.7716"
"167760000","0.7828999999999999"
"167940000","0.7752"
"168120000","0.7800999999999999"
"168300000","0.7760999999999999"
"168480000","0.7961999999999999"
"168660000","0.7832"
"168840000","0.7810999999999999"
"169020000","0.7714"
"169200000","0.765"
"169380000","0.7767999999999999"
"169560000","0.7797000000000001"
"169740000","0.7798"
"169920000","0.7591"
"170100000","0.7834"
"170280000","0.7805"
"170460000","0.7827999999999999"
"170640000","0.7838999999999999"
"170820000","0.7898000000000001"
"171000000","0.7620999999999999"
"171180000","0.7847999999999999"
"171360000","0.7661"
"171540000","0.7971"
"171720000","0.7900999999999999"
"171900000","0.7843"
"172080000","0.7888999999999999"
"172260000","0.8035"
"172440000","0.8003000000000001"
"172620000","0.7899"
"172800000","0.7867000000000001"
"172980000","0.7863"
"173160000","0.7754000000000001"
"173340000","0.7634000000000001"
"173520000","0.7710999999999999"
"173700000","0.7725"
"173880000","0.7678"
"174060000","0.7726000000000001"
"174240000","0.7732"
"174420000","0.7777000000000001"
"174600000","0.7790999999999999"
"174780000","0.7904"
"174960000","0.7884"
"175140000","0.7778999999999998"
"175320000","0.7997000000000001"
"175500000","0.775"
"175680000","0.7921"
"175860000","0.7919"
"176040000","0.7723"
"176220000","0.7822"
"176400000","0.7952"
"176580000","0.7736000000000001"
"176760000","0.767"
"176940000","0.7633"
"177120000","0.7756000000000001"
"177300000","0.7685"
"177480000","0.778"
"177660000","0.7555"
"177840000","0.7808999999999999"
"178020000","0.7592000000000001"
"178200000","0.7762"
"178380000","0.7699000000000001"
"178560000","0.7717"
"178740000","0.778"
"178920000","0.7745"
"179100000","0.7645"
"179280000","0.7884"
"179460000","0.7837999999999999"
"179640000","0.7939"
"179820000","0.7771"
"180000000","0.7567"
"180180000","0.7505"
"180360000","0.7473"
"180540000","0.7525"
"180720000","0.7577999999999999"
"180900000","0.7580999999999999"
"181080000","0.7616"
"181260000","0.7675"
"181440000","0.7615"
"181620000","0.7702"
"181800000","0.7493"
"181980000","0.7746000000000001"
"182160000","0.7706000000000001"
"182340000","0.7749000000000001"
"182520000","0.7751999999999999"
"182700000","0.7786000000000001"
"182880000","0.7681"
"183060000","0.7658"
"183240000","0.7671"
"183420000","0.7752"
"183600000","0.7782"
"183780000","0.7696000000000002"
"183960000","0.7677999999999999"
"184140000","0.7683000000000001"
"184320000","0.7752"
"184500000","0.7707999999999999"
"184680000","0.7709"
"184860000","0.7783000000000001"
"185040000","0.7733"
"185220000","0.7572000000000001"
"185400000","0.7757999999999999"
"185580000","0.7825"
"185760000","0.7799"
"185940000","0.7683"
"186120000","0.7743"
"186300000","0.7632000000000001"
"186480000","0.7747999999999999"
"186660000","0.7582000000000001"
"186840000","0.7577999999999999"
"187020000","0.7751"
"187200000","0.7576999999999999"
"187380000","0.7567999999999999"
"187560000","0.7716000000000001"
"187740000","0.7608"
"187920000","0.7597999999999999"
"188100000","0.7699000000000001"
"188280000","0.7770999999999999"
"188460000","0.7689"
"188640000","0.7787999999999999"
"188820000","0.7800999999999999"
"189000000","0.762"
"189180000","0.7667"
"189360000","0.7626000000000001"
"189540000","0.7702"
"189720000","0.7592000000000001"
"189900000","0.7652"
"190080000","0.7527"
"190260000","0.7560999999999999"
"190440000","0.7732"
"190620000","0.7713000000000001"
"190800000","0.7786"
"190980000","0.7787"
"191160000","0.7797000000000001"
"191340000","0.7560999999999999"
"191520000","0.7711"
"191700000","0.7589000000000001"
"191880000","0.7532"
"192060000","0.7587999999999999"
"192240000","0.7516"
"192420000","0.7527"
"192600000","0.76"
"192780000","0.7415"
"192960000","0.7367999999999999"
"193140000","0.7372000000000001"
"193320000","0.7406"
"193500000","0.7414"
"193680000","0.7263000000000001"
"193860000","0.7392000000000001"
"194040000","0.7425"
"194220000","0.7229"
"194400000","0.7243999999999999"
"194580000","0.7176"
"194760000","0.7388000000000001"
"194940000","0.7462000000000001"
"195120000","0.7485"
"195300000","0.748"
"195480000","0.7501"
"195660000","0.7582000000000001"
"195840000","0.7793"
"196020000","0.7729000000000001"
"196200000","0.761"
"196380000","0.7625"
"196560000","0.7817999999999999"
"196740000","0.7679"
"196920000","0.7535"
"197100000","0.7641999999999999"
"197280000","0.7606999999999999"
"197460000","0.7697999999999999"
"197640000","0.745"
"197820000","0.7757999999999999"
"198000000","0.7776000000000001"
"198180000","0.7710999999999999"
"198360000","0.7593"
"198540000","0.7642"
"198720000","0.757"
"198900000","0.7617"
"199080000","0.7821"
"199260000","0.7616"
"199440000","0.7699"
"199620000","0.7651"
"199800000","0.7715"
"199980000","0.7887000000000001"
"200160000","0.7542000000000001"
"200340000","0.7737999999999999"
"200520000","0.7857000000000001"
"200700000","0.7644000000000001"
"200880000","0.7780999999999999"
"201060000","0.7968"
"201240000","0.7782"
"201420000","0.7737"
"201600000","0.7714000000000001"
