"Step","mixdecay1to0_fre3_seed2 - 8cover_rate"
"204960","0.905675"
"404670","0.902225"
"598920","0.904125"
"787920","0.8876000000000001"
"971460","0.8867"
"1150170","0.89625"
"1323420","0.88415"
"1491420","0.8907999999999999"
"1653960","0.8967999999999999"
"1811670","0.90075"
"1963920","0.9172"
"2110920","0.91395"
"2252460","0.8950750000000001"
"2389170","0.91545"
"2520420","0.901925"
"2646420","0.8834500000000001"
"2766960","0.8972749999999999"
"2882670","0.88355"
"2992920","0.877525"
"3097920","0.867125"
"3202920","0.8868499999999999"
"3307920","0.8777999999999999"
"3412920","0.879675"
"3517920","0.890525"
"3622920","0.8976"
"3727920","0.91785"
"3832920","0.9258"
"3937920","0.915975"
"4042920","0.91025"
"4147920","0.921725"
"4252920","0.91365"
"4357920","0.9062"
"4462920","0.9153"
"4567920","0.906025"
"4672920","0.90865"
"4777920","0.887025"
"4882920","0.8775"
"4987920","0.8736999999999999"
"5092920","0.68985"
"5197920","0.6925"
"5302920","0.6948499999999999"
"5407920","0.695075"
"5512920","0.699075"
"5617920","0.71425"
"5722920","0.7218499999999999"
"5827920","0.7345750000000001"
"5932920","0.749675"
"6037920","0.7445"
"6142920","0.7488250000000001"
"6247920","0.755475"
"6352920","0.7620999999999999"
"6457920","0.7724"
"6562920","0.7699000000000001"
"6667920","0.7958000000000001"
"6772920","0.791625"
"6877920","0.809025"
"6982920","0.7999499999999999"
"7087920","0.819275"
"7192920","0.8048249999999999"
"7297920","0.829375"
"7402920","0.8442749999999999"
"7507920","0.8357749999999999"
"7612920","0.8166"
"7717920","0.82755"
"7822920","0.853475"
"7927920","0.851125"
"8032920","0.8581749999999999"
"8137920","0.886975"
"8242920","0.86765"
"8347920","0.8488249999999999"
"8452920","0.839875"
"8557920","0.8389999999999999"
"8662920","0.8609249999999999"
"8767920","0.857"
"8872920","0.8609249999999999"
"8977920","0.8711500000000001"
"9082920","0.861375"
"9187920","0.8613999999999999"
"9292920","0.876925"
"9397920","0.857375"
"9502920","0.860425"
"9607920","0.8499249999999999"
"9712920","0.8548999999999999"
"9817920","0.8681749999999999"
"9922920","0.8792000000000001"
"10027920","0.852425"
"10132920","0.841425"
"10237920","0.848025"
"10342920","0.854775"
"10447920","0.86125"
"10552920","0.8662"
"10657920","0.8587"
"10762920","0.8552249999999999"
"10867920","0.8716999999999999"
"10972920","0.870675"
"11077920","0.8721500000000001"
"11182920","0.8567749999999998"
"11287920","0.8750249999999999"
"11392920","0.884225"
"11497920","0.901575"
"11602920","0.8941999999999999"
"11707920","0.8713"
"11812920","0.87525"
"11917920","0.88175"
"12022920","0.8908499999999999"
"12127920","0.887875"
"12232920","0.880075"
"12337920","0.879525"
"12442920","0.872375"
"12547920","0.8979250000000001"
"12652920","0.8967"
"12757920","0.9196"
"12862920","0.9003499999999999"
"12967920","0.905875"
"13072920","0.90485"
"13177920","0.912025"
"13282920","0.9255249999999998"
"13387920","0.919975"
"13492920","0.9187"
"13597920","0.9162"
"13702920","0.886125"
"13807920","0.89015"
"13912920","0.8393499999999999"
"14017920","0.83425"
"14122920","0.850825"
"14227920","0.8761749999999999"
"14332920","0.8862749999999999"
"14437920","0.8993"
"14542920","0.9007000000000001"
"14647920","0.911725"
"14752920","0.935925"
"14857920","0.94255"
"14962920","0.94755"
"15067920","0.950925"
"15172920","0.956475"
"15277920","0.9489"
"15382920","0.955325"
"15487920","0.9476"
"15592920","0.9571"
"15697920","0.97035"
"15802920","0.9799"
"15907920","0.970375"
"16012920","0.95555"
"16117920","0.951025"
"16222920","0.96025"
"16327920","0.9689"
"16432920","0.97055"
"16537920","0.967"
