"Step","mixdecay2n4_finalversion_seed3 - 4cover_rate"
"60026400","0.7473000000000001"
"60206400","0.75495"
"60386400","0.7376"
"60566400","0.75015"
"60746400","0.7529499999999999"
"60926400","0.73915"
"61106400","0.7490500000000001"
"61286400","0.74925"
"61466400","0.74525"
"61646400","0.7377"
"61826400","0.7642"
"62006400","0.7583"
"62186400","0.7645"
"62366400","0.7585"
"62546400","0.7572000000000001"
"62726400","0.7555"
"62906400","0.7586"
"63086400","0.7647"
"63266400","0.7647999999999999"
"63446400","0.76965"
"63626400","0.7597"
"63806400","0.7557"
"63986400","0.7510999999999999"
"64166400","0.7594500000000001"
"64346400","0.763"
"64526400","0.7701500000000001"
"64706400","0.7375"
"64886400","0.7713"
"65066400","0.77015"
"65246400","0.7696"
"65426400","0.7711500000000001"
"65606400","0.7617"
"65786400","0.7543499999999999"
"65966400","0.7753"
"66146400","0.7676000000000001"
"66326400","0.7723"
"66506400","0.7729000000000001"
"66686400","0.7594000000000001"
"66866400","0.758"
"67046400","0.7582000000000001"
"67226400","0.75895"
"67406400","0.7758499999999999"
"67586400","0.7753"
"67766400","0.7658"
"67946400","0.7604000000000001"
"68126400","0.7664500000000001"
"68306400","0.75705"
"68486400","0.7537999999999999"
"68666400","0.7696000000000001"
"68846400","0.75875"
"69026400","0.7729"
"69206400","0.75325"
"69386400","0.7636499999999999"
"69566400","0.7740499999999999"
"69746400","0.754"
"69926400","0.7659"
"70106400","0.7603"
"70286400","0.78195"
"70466400","0.76355"
"70646400","0.77235"
"70826400","0.76615"
"71006400","0.76565"
"71186400","0.7572000000000001"
"71366400","0.7664"
"71546400","0.76235"
"71726400","0.7555499999999999"
"71906400","0.758"
"72086400","0.7662"
"72266400","0.7716500000000001"
"72446400","0.7697"
"72626400","0.77225"
"72806400","0.77845"
"72986400","0.7652"
"73166400","0.76635"
"73346400","0.7755"
"73526400","0.78955"
"73706400","0.7742"
"73886400","0.7643"
"74066400","0.74525"
"74246400","0.76105"
"74426400","0.7741"
"74606400","0.7746000000000001"
"74786400","0.7694500000000001"
"74966400","0.77325"
"75146400","0.7757999999999999"
"75326400","0.76995"
"75506400","0.7934"
"75686400","0.7850499999999999"
"75866400","0.8010499999999999"
"76046400","0.7900499999999999"
"76226400","0.7895"
"76406400","0.75875"
"76586400","0.7607999999999999"
"76766400","0.77805"
"76946400","0.7489000000000001"
"77126400","0.75755"
"77306400","0.7561"
"77486400","0.7637"
"77666400","0.7653"
"77846400","0.75475"
"78026400","0.7441"
"78206400","0.7353999999999999"
"78386400","0.7392000000000001"
"78566400","0.74885"
"78746400","0.75615"
"78926400","0.7459"
"79106400","0.7465"
"79286400","0.747"
"79466400","0.7403500000000001"
"79646400","0.7302000000000001"
"79826400","0.7522"
"80006400","0.7689"
"80186400","0.7677999999999999"
"80366400","0.7595"
"80546400","0.7653"
"80726400","0.7589499999999999"
"80906400","0.7524"
"81086400","0.7728"
"81266400","0.7596"
"81446400","0.7661"
"81626400","0.7706500000000001"
"81806400","0.78625"
"81986400","0.7750499999999999"
"82166400","0.778"
"82346400","0.7731500000000001"
"82526400","0.7714000000000001"
"82706400","0.7699"
"82886400","0.7725"
"83066400","0.774"
"83246400","0.7675"
"83426400","0.77455"
"83606400","0.7726500000000001"
"83786400","0.7697"
"83966400","0.7767999999999999"
"84146400","0.7675"
"84326400","0.7784"
"84506400","0.7800499999999999"
"84686400","0.7864"
"84866400","0.79405"
"85046400","0.79665"
"85226400","0.7967000000000001"
"85406400","0.8073499999999999"
"85586400","0.7885"
"85766400","0.7859"
"85946400","0.7928499999999999"
"86126400","0.79835"
"86306400","0.79565"
"86486400","0.7901"
"86666400","0.7597"
"86846400","0.7697999999999999"
"87026400","0.77465"
"87206400","0.7878"
"87386400","0.7766500000000001"
"87566400","0.78415"
"87746400","0.7900499999999999"
"87926400","0.7887000000000001"
"88106400","0.77975"
"88286400","0.78565"
"88466400","0.7857000000000001"
"88646400","0.7894500000000001"
"88826400","0.7855"
"89006400","0.79895"
"89186400","0.7963"
"89366400","0.77955"
"89546400","0.79125"
"89726400","0.7826"
"89906400","0.78925"
"90086400","0.7878999999999999"
"90266400","0.7902"
"90446400","0.7921"
"90626400","0.78135"
"90806400","0.7858999999999999"
"90986400","0.7961500000000001"
"91166400","0.79075"
"91346400","0.7741"
"91526400","0.7796"
"91706400","0.80245"
"91886400","0.7855"
"92066400","0.79965"
"92246400","0.80545"
"92426400","0.81555"
"92606400","0.8142"
"92786400","0.81675"
"92966400","0.7940499999999999"
"93146400","0.80675"
"93326400","0.7959499999999999"
"93506400","0.8121499999999999"
"93686400","0.8050499999999999"
"93866400","0.8114000000000001"
"94046400","0.8060999999999999"
"94226400","0.8151"
"94406400","0.8235"
"94586400","0.8141499999999998"
"94766400","0.8152999999999999"
"94946400","0.81945"
"95126400","0.81155"
"95306400","0.8211499999999999"
"95486400","0.81965"
"95666400","0.81565"
"95846400","0.82385"
"96026400","0.8372"
"96206400","0.8281"
"96386400","0.8313"
"96566400","0.81335"
"96746400","0.82885"
"96926400","0.83585"
"97106400","0.8451"
"97286400","0.8388000000000001"
"97466400","0.8441500000000001"
"97646400","0.8253499999999999"
"97826400","0.83805"
"98006400","0.8379500000000001"
"98186400","0.81375"
"98366400","0.8238"
"98546400","0.8284"
"98726400","0.81455"
"98906400","0.8177000000000001"
"99086400","0.8255"
"99266400","0.8199500000000001"
"99446400","0.82765"
"99626400","0.8371500000000001"
"99806400","0.8410500000000001"
"99986400","0.8440500000000001"
"100166400","0.8435499999999999"
"100346400","0.8185"
"100526400","0.8092"
"100706400","0.8375"
"100886400","0.8169500000000001"
"101066400","0.8176"
"101246400","0.8289000000000001"
"101426400","0.84185"
"101606400","0.8453499999999999"
"101786400","0.83325"
"101966400","0.84125"
"102146400","0.8485"
"102326400","0.8422000000000001"
"102506400","0.8219000000000001"
"102686400","0.8309500000000001"
"102866400","0.81525"
"103046400","0.81545"
"103226400","0.8127000000000001"
"103406400","0.8289"
"103586400","0.8325499999999999"
"103766400","0.8459000000000001"
"103946400","0.8434"
"104126400","0.8474"
"104306400","0.8543499999999999"
"104486400","0.8558"
"104666400","0.83375"
"104846400","0.8301000000000001"
"105026400","0.85125"
"105206400","0.85335"
"105386400","0.8335"
"105566400","0.85245"
"105746400","0.85275"
"105926400","0.85605"
"106106400","0.85985"
"106286400","0.84615"
"106466400","0.8552"
"106646400","0.8553"
"106826400","0.85475"
"107006400","0.85985"
"107186400","0.8634"
"107366400","0.8626500000000001"
"107546400","0.85855"
"107726400","0.8451500000000001"
"107906400","0.8484499999999999"
"108086400","0.86235"
"108266400","0.8733500000000001"
"108446400","0.872"
"108626400","0.8703500000000001"
"108806400","0.8776"
"108986400","0.8731"
"109166400","0.8698"
"109346400","0.8678499999999999"
"109526400","0.87325"
"109706400","0.86265"
"109886400","0.86995"
"110066400","0.8716499999999999"
"110246400","0.85625"
"110426400","0.8572000000000001"
"110606400","0.8509"
"110786400","0.86685"
"110966400","0.8596500000000001"
"111146400","0.8703"
"111326400","0.85825"
"111506400","0.8685499999999999"
"111686400","0.87025"
"111866400","0.87165"
"112046400","0.873"
"112226400","0.8800500000000001"
"112406400","0.8836999999999999"
"112586400","0.8820999999999999"
"112766400","0.86485"
"112946400","0.8659"
"113126400","0.86405"
"113306400","0.8431"
"113486400","0.8505999999999999"
"113666400","0.8690999999999999"
"113846400","0.8690999999999999"
"114026400","0.8345"
"114206400","0.8191"
"114386400","0.845"
"114566400","0.8573"
"114746400","0.83805"
"114926400","0.84135"
"115106400","0.8555"
"115286400","0.8589000000000001"
"115466400","0.85925"
"115646400","0.8583"
"115826400","0.85715"
"116006400","0.85345"
"116186400","0.8496500000000001"
"116366400","0.8570500000000001"
"116546400","0.8736499999999999"
"116726400","0.868"
"116906400","0.87075"
"117086400","0.86805"
"117266400","0.8787999999999999"
"117446400","0.86395"
"117626400","0.8738"
"117806400","0.8745499999999999"
"117986400","0.8682"
"118166400","0.87605"
"118346400","0.8695499999999999"
"118526400","0.8704500000000001"
"118706400","0.8735499999999999"
"118886400","0.8596"
"119066400","0.8749"
"119246400","0.86215"
"119426400","0.8688499999999999"
"119606400","0.8593"
"119786400","0.86045"
"119966400","0.8835"
"120146400","0.8633"
"120326400","0.8754500000000001"
"120506400","0.8737999999999999"
"120686400","0.89115"
"120866400","0.9047"
"121046400","0.8996500000000001"
"121226400","0.90155"
"121406400","0.89975"
"121586400","0.90225"
"121766400","0.8974000000000001"
"121946400","0.8937999999999999"
"122126400","0.894"
"122306400","0.8874"
"122486400","0.8960999999999999"
"122666400","0.89395"
"122846400","0.8877999999999999"
"123026400","0.8974500000000001"
"123206400","0.8878499999999999"
"123386400","0.8825"
"123566400","0.85995"
"123746400","0.8522000000000001"
"123926400","0.8680500000000001"
"124106400","0.8572000000000001"
"124286400","0.8703"
"124466400","0.86405"
"124646400","0.8661"
"124826400","0.86905"
"125006400","0.87825"
"125186400","0.87205"
"125366400","0.87515"
"125546400","0.86195"
"125726400","0.8696"
"125906400","0.86825"
"126086400","0.8657"
"126266400","0.8723"
"126446400","0.8715"
"126626400","0.8759"
"126806400","0.8782000000000001"
"126986400","0.8817999999999999"
"127166400","0.88975"
"127346400","0.8780999999999999"
"127526400","0.8778499999999999"
"127706400","0.8708499999999999"
"127886400","0.86525"
"128066400","0.8583500000000001"
"128246400","0.8704500000000001"
"128426400","0.88155"
"128606400","0.8824500000000001"
"128786400","0.85785"
"128966400","0.8736499999999999"
"129146400","0.8651"
"129326400","0.8667999999999999"
"129506400","0.8715499999999999"
"129686400","0.8823"
"129866400","0.8769000000000001"
"130046400","0.87965"
"130226400","0.8794500000000001"
"130406400","0.8825"
"130586400","0.8816499999999999"
"130766400","0.8833499999999999"
"130946400","0.88115"
"131126400","0.8650999999999999"
"131306400","0.87465"
"131486400","0.8773500000000002"
"131666400","0.886"
"131846400","0.86975"
"132026400","0.88125"
"132206400","0.8846"
"132386400","0.88965"
"132566400","0.8784000000000001"
"132746400","0.88115"
"132926400","0.8793"
"133106400","0.87405"
"133286400","0.88425"
"133466400","0.8672000000000001"
"133646400","0.8715499999999999"
"133826400","0.86615"
"134006400","0.8696"
"134186400","0.87615"
"134366400","0.8704500000000001"
"134546400","0.872"
"134726400","0.87625"
"134906400","0.8746"
"135086400","0.8735"
"135266400","0.8763"
"135446400","0.8845"
"135626400","0.8649000000000001"
"135806400","0.87255"
"135986400","0.87165"
"136166400","0.8854500000000001"
"136346400","0.87515"
"136526400","0.8643"
"136706400","0.861"
"136886400","0.8524"
"137066400","0.8725999999999999"
"137246400","0.8717999999999999"
"137426400","0.87325"
"137606400","0.8816499999999999"
"137786400","0.8763"
"137966400","0.8793000000000001"
"138146400","0.88775"
"138326400","0.88075"
"138506400","0.8924500000000001"
"138686400","0.87825"
"138866400","0.8861"
"139046400","0.8830999999999999"
"139226400","0.8917999999999999"
"139406400","0.89875"
"139586400","0.9045"
"139766400","0.8850999999999999"
"139946400","0.8828999999999999"
"140126400","0.8886"
"140306400","0.8833499999999999"
"140486400","0.9"
"140666400","0.882"
"140846400","0.87035"
"141026400","0.87005"
"141206400","0.86875"
"141386400","0.8876499999999999"
"141566400","0.884"
"141746400","0.88575"
"141926400","0.89185"
"142106400","0.88555"
"142286400","0.8887999999999999"
"142466400","0.8873"
"142646400","0.88315"
"142826400","0.8900500000000001"
"143006400","0.8951"
"143186400","0.8955"
"143366400","0.8997999999999999"
"143546400","0.89515"
"143726400","0.8995"
"143906400","0.9019"
"144086400","0.8952"
"144266400","0.89965"
"144446400","0.89425"
"144626400","0.8946000000000001"
"144806400","0.89705"
"144986400","0.8825"
"145166400","0.88765"
"145346400","0.8984500000000001"
"145526400","0.8942"
"145706400","0.8929"
"145886400","0.89685"
"146066400","0.8854500000000001"
"146246400","0.8866499999999999"
"146426400","0.90145"
"146606400","0.8945"
"146786400","0.88325"
"146966400","0.8923499999999999"
"147146400","0.8843499999999999"
"147326400","0.8897"
"147506400","0.90095"
"147686400","0.89755"
"147866400","0.8993"
"148046400","0.88685"
"148226400","0.89925"
"148406400","0.8994"
"148586400","0.90655"
"148766400","0.90585"
"148946400","0.9092"
"149126400","0.90535"
"149306400","0.90725"
"149486400","0.8979"
"149666400","0.9029"
"149846400","0.9015"
"150026400","0.91475"
"150206400","0.9194"
"150386400","0.9189"
"150566400","0.91125"
"150746400","0.9108"
"150926400","0.90195"
"151106400","0.91235"
"151286400","0.90815"
"151466400","0.9068"
"151646400","0.912"
"151826400","0.9004000000000001"
"152006400","0.912"
"152186400","0.90445"
"152366400","0.91035"
"152546400","0.91625"
"152726400","0.92305"
"152906400","0.9218"
"153086400","0.9115"
"153266400","0.91865"
"153446400","0.91695"
"153626400","0.9133"
"153806400","0.91725"
"153986400","0.91145"
"154166400","0.91315"
"154346400","0.9112"
"154526400","0.91015"
"154706400","0.91215"
"154886400","0.91305"
"155066400","0.90865"
"155246400","0.9137"
"155426400","0.9017"
"155606400","0.9207"
"155786400","0.9108"
"155966400","0.9077"
"156146400","0.9029"
"156326400","0.90535"
"156506400","0.90695"
"156686400","0.91055"
"156866400","0.90485"
"157046400","0.90055"
"157226400","0.891"
"157406400","0.91125"
"157586400","0.9177"
"157766400","0.905"
"157946400","0.90075"
"158126400","0.90505"
"158306400","0.9071"
"158486400","0.8873"
"158666400","0.9000999999999999"
"158846400","0.8768999999999999"
"159026400","0.89625"
"159206400","0.9074"
"159386400","0.911"
"159566400","0.9141"
"159746400","0.9123"
"159926400","0.90615"
"160106400","0.91495"
"160286400","0.9087"
"160466400","0.90385"
"160646400","0.8875"
"160826400","0.8964500000000001"
"161006400","0.8979"
"161186400","0.90875"
"161366400","0.90555"
"161546400","0.88835"
"161726400","0.9024"
"161906400","0.89695"
"162086400","0.9054"
"162266400","0.90775"
"162446400","0.90435"
"162626400","0.9211"
"162806400","0.9075"
"162986400","0.9184"
"163166400","0.9159"
"163346400","0.92085"
"163526400","0.91515"
"163706400","0.9049"
"163886400","0.8877"
"164066400","0.8987999999999999"
"164246400","0.8710999999999999"
"164426400","0.8560999999999999"
