"Step","reverse_eval1_sp_seed2 - cover_rate_5step"
"18725000","0.8508999999999999"
"18760000","0.8297"
"18795000","0.8515"
"18830000","0.8383999999999999"
"18865000","0.8314"
"18900000","0.8218"
"18935000","0.8469"
"18970000","0.8401"
"19005000","0.8634000000000001"
"19040000","0.8563999999999999"
"19075000","0.8546"
"19110000","0.8663999999999998"
"19145000","0.856"
"19180000","0.8402000000000001"
"19215000","0.8576"
"19250000","0.8665"
"19285000","0.8817"
"19320000","0.8662000000000001"
"19355000","0.8531"
"19390000","0.8451000000000001"
"19425000","0.8553"
"19460000","0.8555999999999999"
"19495000","0.861"
"19530000","0.8684"
"19565000","0.858"
"19600000","0.865"
"19635000","0.8667999999999999"
"19670000","0.8735"
"19705000","0.8691"
"19740000","0.8765999999999999"
"19775000","0.8726999999999999"
"19810000","0.8759000000000001"
"19845000","0.8787999999999999"
"19880000","0.8761"
"19915000","0.8807999999999999"
"19950000","0.8704"
"19985000","0.8734"
"20020000","0.8764"
"20055000","0.8654"
"20090000","0.8735999999999999"
"20125000","0.871"
"20160000","0.8825"
"20195000","0.8754"
"20230000","0.8735"
"20265000","0.8649000000000001"
"20300000","0.8979"
"20335000","0.8618999999999999"
"20370000","0.8597"
"20405000","0.8742"
"20440000","0.8697999999999999"
"20475000","0.8649"
"20510000","0.8683"
"20545000","0.8533000000000001"
"20580000","0.8732000000000001"
"20615000","0.8733"
"20650000","0.8665"
"20685000","0.8752000000000001"
"20720000","0.8695"
"20755000","0.8709"
"20790000","0.8657"
"20825000","0.8651"
"20860000","0.8711"
"20895000","0.8687999999999999"
"20930000","0.871"
"20965000","0.8741"
"21000000","0.8785999999999999"
"21035000","0.8704000000000001"
"21070000","0.8663"
"21105000","0.8605"
"21140000","0.8726"
"21175000","0.8608"
"21210000","0.864"
"21245000","0.8603"
"21280000","0.8677"
"21315000","0.8686999999999999"
"21350000","0.8597"
"21385000","0.8673"
"21420000","0.8683"
"21455000","0.8688999999999999"
"21490000","0.8691000000000001"
"21525000","0.862"
"21560000","0.8630999999999999"
"21595000","0.8786"
"21630000","0.8911"
"21665000","0.888"
"21700000","0.89"
"21735000","0.8915"
"21770000","0.8966000000000002"
"21805000","0.8877"
"21840000","0.8826"
"21875000","0.8907"
"21910000","0.8855999999999999"
"21945000","0.8642000000000001"
"21980000","0.8799000000000001"
"22015000","0.8773"
"22050000","0.8770999999999999"
"22085000","0.8747999999999999"
"22120000","0.882"
"22155000","0.8874"
"22190000","0.8703"
"22225000","0.8786999999999999"
"22260000","0.8672000000000001"
"22295000","0.8813"
"22330000","0.8767999999999999"
"22365000","0.8844"
"22400000","0.867"
"22435000","0.8538"
"22470000","0.8677999999999999"
"22505000","0.8692000000000001"
"22540000","0.8806999999999999"
"22575000","0.8742000000000001"
"22610000","0.8817"
"22645000","0.8915"
"22680000","0.8901"
"22715000","0.8893"
"22750000","0.8997"
"22785000","0.892"
"22820000","0.8850999999999999"
"22855000","0.881"
"22890000","0.8855"
"22925000","0.8727999999999999"
"22960000","0.8896000000000001"
"22995000","0.8665"
"23030000","0.8839000000000001"
"23065000","0.8929"
"23100000","0.906"
"23135000","0.8960999999999999"
"23170000","0.8896"
"23205000","0.8952"
"23240000","0.8837999999999999"
"23275000","0.897"
"23310000","0.8857999999999999"
"23345000","0.8974000000000001"
"23380000","0.8804"
"23415000","0.899"
"23450000","0.8966"
"23485000","0.895"
"23520000","0.8907"
"23555000","0.8948"
"23590000","0.8932"
"23625000","0.9124"
"23660000","0.9044"
"23695000","0.9191"
"23730000","0.9137"
"23765000","0.8972"
"23800000","0.9046"
"23835000","0.9027"
"23870000","0.9182"
"23905000","0.8943000000000001"
"23940000","0.9021"
"23975000","0.8987"
"24010000","0.9021"
"24045000","0.8887"
"24080000","0.9099"
"24115000","0.8847999999999999"
"24150000","0.8857"
"24185000","0.9029"
"24220000","0.8912"
"24255000","0.8934"
"24290000","0.8886000000000001"
"24325000","0.8845999999999999"
"24360000","0.8745"
"24395000","0.8926"
"24430000","0.8945"
"24465000","0.89"
"24500000","0.8950999999999999"
"24535000","0.8974"
"24570000","0.8918"
"24605000","0.89"
"24640000","0.8875"
"24675000","0.8876"
"24710000","0.9014"
"24745000","0.8947999999999999"
"24780000","0.8940999999999999"
"24815000","0.9006000000000001"
"24850000","0.8863"
"24885000","0.9025"
"24920000","0.8963"
"24955000","0.9001999999999999"
"24990000","0.9168"
"25025000","0.9038"
"25060000","0.9064"
"25095000","0.9002"
"25130000","0.907"
"25165000","0.9172"
"25200000","0.9301"
"25235000","0.9199"
"25270000","0.9216"
"25305000","0.9187"
"25340000","0.9239"
"25375000","0.921"
"25410000","0.9115"
"25445000","0.9117"
"25480000","0.9164"
"25515000","0.919"
"25550000","0.9114"
"25585000","0.9177"
"25620000","0.9076"
"25655000","0.8897"
"25690000","0.8934"
"25725000","0.9189"
"25760000","0.9071"
"25795000","0.9138"
"25830000","0.9038"
"25865000","0.9188"
"25900000","0.9118"
"25935000","0.9169"
"25970000","0.911"
"26005000","0.9213"
"26040000","0.9155"
"26075000","0.9259"
"26110000","0.9246"
"26145000","0.9241"
"26180000","0.9151"
"26215000","0.9143"
"26250000","0.9225"
"26285000","0.9261"
"26320000","0.924"
"26355000","0.9304"
"26390000","0.9216"
"26425000","0.9146"
"26460000","0.9148"
"26495000","0.921"
"26530000","0.9285"
"26565000","0.9063"
"26600000","0.895"
"26635000","0.9154"
"26670000","0.9273"
"26705000","0.9283"
"26740000","0.9205"
"26775000","0.9188"
"26810000","0.9251"
"26845000","0.9209"
"26880000","0.9347"
"26915000","0.9256"
"26950000","0.9299"
"26985000","0.9338"
"27020000","0.9394"
"27055000","0.9327"
"27090000","0.9362"
"27125000","0.9339"
"27160000","0.9335"
"27195000","0.9422"
"27230000","0.9402"
"27265000","0.928"
"27300000","0.9331"
"27335000","0.9351"
"27370000","0.9206"
"27405000","0.93"
"27440000","0.9149"
"27475000","0.9268"
"27510000","0.927"
"27545000","0.9199"
"27580000","0.9191"
"27615000","0.9119"
"27650000","0.9186"
"27685000","0.9118"
"27720000","0.9061"
"27755000","0.9232"
"27790000","0.918"
"27825000","0.918"
"27860000","0.9007"
"27895000","0.9077"
"27930000","0.9088"
"27965000","0.9121"
"28000000","0.9056"
"28035000","0.9131"
"28070000","0.9176"
"28105000","0.9111"
"28140000","0.9206"
"28175000","0.9134"
"28210000","0.9125"
"28245000","0.9152"
"28280000","0.9263"
"28315000","0.9244"
"28350000","0.925"
"28385000","0.9341"
"28420000","0.912"
"28455000","0.9165"
"28490000","0.9173"
"28525000","0.9268"
"28560000","0.9177"
"28595000","0.9195"
"28630000","0.9053"
"28665000","0.9153"
"28700000","0.9322"
"28735000","0.9247"
"28770000","0.9278"
"28805000","0.9312"
"28840000","0.9315"
"28875000","0.9385"
"28910000","0.939"
"28945000","0.9445"
"28980000","0.9461"
"29015000","0.9564"
"29050000","0.9479"
"29085000","0.9545"
"29120000","0.939"
"29155000","0.9398999999999998"
"29190000","0.9516"
"29225000","0.9506"
"29260000","0.9501"
"29295000","0.9453"
"29330000","0.9482"
"29365000","0.9548"
"29400000","0.9577"
"29435000","0.9506"
"29470000","0.9577"
"29505000","0.9554"
"29540000","0.9572"
"29575000","0.9481"
"29610000","0.952"
"29645000","0.9365"
"29680000","0.9516"
"29715000","0.9545"
"29750000","0.951"
"29785000","0.9625"
"29820000","0.9556"
"29855000","0.9503"
"29890000","0.9586"
"29925000","0.9583"
"29960000","0.959"
"29995000","0.9621"
"30030000","0.962"
"30065000","0.9571"
"30100000","0.9535"
"30135000","0.9658"
"30170000","0.967"
"30205000","0.9671"
"30240000","0.9558"
"30275000","0.96"
"30310000","0.9565"
"30345000","0.9541"
"30380000","0.9609"
"30415000","0.9579"
"30450000","0.9566"
"30485000","0.9641"
"30520000","0.9648"
"30555000","0.9571"
"30590000","0.9595"
"30625000","0.9611"
"30660000","0.9604"
"30695000","0.9647"
"30730000","0.9593999999999998"
"30765000","0.9688"
"30800000","0.9664"
"30835000","0.9685"
"30870000","0.9689"
"30905000","0.9661"
"30940000","0.9692"
"30975000","0.9679"
"31010000","0.9703"
"31045000","0.9735"
"31080000","0.9729"
"31115000","0.9685"
"31150000","0.9764"
"31185000","0.9716"
"31220000","0.9762"
"31255000","0.978"
"31290000","0.9711"
"31325000","0.9662"
"31360000","0.9706"
"31395000","0.9751"
"31430000","0.9806"
"31465000","0.9766"
"31500000","0.9837"
"31535000","0.976"
"31570000","0.9768"
"31605000","0.9736"
"31640000","0.9755"
"31675000","0.9717"
"31710000","0.9659"
"31745000","0.9725"
"31780000","0.9753"
"31815000","0.9728"
"31850000","0.9749"
"31885000","0.9703"
"31920000","0.9708"
"31955000","0.9702"
"31990000","0.9769"
"32025000","0.9747"
"32060000","0.9696"
"32095000","0.9689"
"32130000","0.9755"
"32165000","0.9798"
"32200000","0.9761"
"32235000","0.9768"
"32270000","0.9758"
"32305000","0.9828"
"32340000","0.9779"
"32375000","0.9779"
"32410000","0.9787"
"32445000","0.9727"
"32480000","0.9731"
"32515000","0.9682"
"32550000","0.9765"
"32585000","0.9738"
"32620000","0.9808"
"32655000","0.9827"
"32690000","0.9806"
"32725000","0.9784"
"32760000","0.9692"
"32795000","0.9726"
"32830000","0.9732"
"32865000","0.9838"
"32900000","0.9796"
"32935000","0.9772"
"32970000","0.973"
"33005000","0.9757"
"33040000","0.9771"
"33075000","0.9708"
"33110000","0.9753"
"33145000","0.9702"
"33180000","0.9697"
"33215000","0.9596"
"33250000","0.9669"
"33285000","0.9652"
"33320000","0.9732"
"33355000","0.9642"
"33390000","0.963"
"33425000","0.968"
"33460000","0.9628"
"33495000","0.9708"
"33530000","0.9736"
"33565000","0.9704"
"33600000","0.9675"
"33635000","0.9708"
"33670000","0.9746"
"33705000","0.9725"
"33740000","0.9706"
"33775000","0.9768"
"33810000","0.975"
"33845000","0.9758"
"33880000","0.974"
"33915000","0.9766"
"33950000","0.9781"
"33985000","0.9752"
"34020000","0.9755"
"34055000","0.9779"
"34090000","0.9748"
"34125000","0.9704"
"34160000","0.9695"
"34195000","0.9611"
"34230000","0.9688"
"34265000","0.9722"
"34300000","0.9719"
"34335000","0.9708"
"34370000","0.9718"
"34405000","0.9677"
"34440000","0.9723"
"34475000","0.9748"
"34510000","0.9664"
"34545000","0.9731"
"34580000","0.9809"
"34615000","0.9739"
"34650000","0.9815"
"34685000","0.985"
"34720000","0.9727"
"34755000","0.9772"
"34790000","0.9806"
"34825000","0.974"
"34860000","0.9803"
"34895000","0.9777"
"34930000","0.9674"
"34965000","0.9703"
"35000000","0.9776"
"35035000","0.9763"
"35070000","0.9671"
"35105000","0.9686"
"35140000","0.9703"
"35175000","0.966"
"35210000","0.9658"
"35245000","0.9687"
"35280000","0.9515"
"35315000","0.9512"
"35350000","0.9391"
"35385000","0.9513"
"35420000","0.9559"
"35455000","0.9528"
"35490000","0.9473"
"35525000","0.9571"
"35560000","0.9645"
"35595000","0.9616"
"35630000","0.9693"
"35665000","0.9659"
"35700000","0.9698"
"35735000","0.9646"
"35770000","0.9689"
"35805000","0.9712"
"35840000","0.9716"
"35875000","0.9722"
"35910000","0.9667"
"35945000","0.9793"
"35980000","0.9738"
"36015000","0.974"
"36050000","0.9718"
"36085000","0.9761"
"36120000","0.9787"
"36155000","0.976"
"36190000","0.9783"
"36225000","0.9793999999999998"
"36260000","0.9773"
"36295000","0.9755"
"36330000","0.9662"
"36365000","0.973"
"36400000","0.9694"
"36435000","0.9704"
"36470000","0.9751"
"36505000","0.9723"
"36540000","0.9722"
"36575000","0.9714"
"36610000","0.968"
"36645000","0.9721"
"36680000","0.967"
"36715000","0.9736"
"36750000","0.9757"
"36785000","0.9798"
"36820000","0.973"
"36855000","0.976"
"36890000","0.9772"
"36925000","0.9719"
"36960000","0.9734"
"36995000","0.9754"
"37030000","0.9804"
"37065000","0.9828"
"37100000","0.9783"
"37135000","0.9701"
"37170000","0.9755"
"37205000","0.9813"
"37240000","0.9753"
"37275000","0.977"
"37310000","0.9732"
"37345000","0.9759"
"37380000","0.9758"
"37415000","0.9723"
"37450000","0.9712"
"37485000","0.9817"
"37520000","0.9791"
"37555000","0.9807"
"37590000","0.9679"
"37625000","0.9813999999999998"
"37660000","0.9818"
"37695000","0.9824"
"37730000","0.9762"
"37765000","0.9809"
"37800000","0.9744"
"37835000","0.9794"
"37870000","0.9746"
"37905000","0.9773"
"37940000","0.977"
"37975000","0.9766"
"38010000","0.982"
"38045000","0.9836"
"38080000","0.978"
"38115000","0.9846"
"38150000","0.98"
"38185000","0.9854"
"38220000","0.9851"
"38255000","0.9819"
"38290000","0.9858"
"38325000","0.9872"
"38360000","0.9752"
"38395000","0.9769"
"38430000","0.9882"
"38465000","0.9838"
"38500000","0.9831"
"38535000","0.981"
"38570000","0.9822"
"38605000","0.9816"
"38640000","0.9827"
"38675000","0.9788"
"38710000","0.9825"
"38745000","0.9872"
"38780000","0.9842"
"38815000","0.9772"
"38850000","0.9825"
"38885000","0.9804"
"38920000","0.9878"
"38955000","0.987"
"38990000","0.9841"
"39025000","0.9811"
"39060000","0.9874"
"39095000","0.9855"
"39130000","0.9787"
"39165000","0.9818"
"39200000","0.9815"
"39235000","0.9769"
"39270000","0.9812"
"39305000","0.9785"
"39340000","0.9811"
"39375000","0.9768"
"39410000","0.9806"
"39445000","0.9774"
"39480000","0.9795"
"39515000","0.9809"
"39550000","0.9817"
"39585000","0.9799"
"39620000","0.9854"
"39655000","0.9788"
"39690000","0.9822"
"39725000","0.9817"
"39760000","0.9769"
"39795000","0.9871"
"39830000","0.9878"
"39865000","0.9901"
"39900000","0.9784"
"39935000","0.9782"
"39970000","0.9735"
