"Step","tech3_sp3_asym-maze_withoutpastsampling_seed1 - cover_rate_5step"
"34965000","0.4045"
"35070000","0.4159"
"35175000","0.4128"
"35280000","0.4182"
"35385000","0.4087"
"35490000","0.4209"
"35595000","0.4246"
"35700000","0.42640000000000006"
"35805000","0.4468"
"35910000","0.4756"
"36015000","0.4492"
"36120000","0.4478"
"36225000","0.4293"
"36330000","0.4492"
"36435000","0.4348"
"36540000","0.435"
"36645000","0.4336"
"36750000","0.4755"
"36855000","0.4435"
"36960000","0.4391000000000001"
"37065000","0.444"
"37170000","0.4561"
"37275000","0.4435"
"37380000","0.4534"
"37485000","0.46379999999999993"
"37590000","0.4613"
"37695000","0.4692"
"37800000","0.4641"
"37905000","0.4801"
"38010000","0.46229999999999993"
"38115000","0.4755"
"38220000","0.48440000000000005"
"38325000","0.46270000000000006"
"38430000","0.4624"
"38535000","0.4841"
"38640000","0.4636"
"38745000","0.4787"
"38850000","0.4693"
"38955000","0.4774"
"39060000","0.4913"
"39165000","0.4878"
"39270000","0.4945"
"39375000","0.5003"
"39480000","0.4985"
"39585000","0.4982"
"39690000","0.4999"
"39795000","0.4966"
"39900000","0.4951"
"40005000","0.4977"
"40110000","0.5112000000000001"
"40215000","0.5108"
"40320000","0.5362"
"40425000","0.5147999999999999"
"40530000","0.5452"
"40635000","0.5202"
"40740000","0.5309"
"40845000","0.5218999999999998"
"40950000","0.5447000000000001"
"41055000","0.5412"
"41160000","0.5576"
"41265000","0.5293"
"41370000","0.5224"
"41475000","0.5293"
"41580000","0.5461000000000001"
"41685000","0.5565999999999999"
"41790000","0.5243"
"41895000","0.5388999999999999"
"42000000","0.5353"
"42105000","0.555"
"42210000","0.5520999999999999"
"42315000","0.5498"
"42420000","0.5477000000000001"
"42525000","0.5612"
"42630000","0.5595"
"42735000","0.5611999999999999"
"42840000","0.5655"
"42945000","0.5711"
"43050000","0.5798"
"43155000","0.5859000000000001"
"43260000","0.5966"
"43365000","0.5828"
"43470000","0.5695"
"43575000","0.5637000000000001"
"43680000","0.5718"
"43785000","0.5626"
"43890000","0.5882000000000001"
"43995000","0.5734"
"44100000","0.5707000000000001"
"44205000","0.5701"
"44310000","0.582"
"44415000","0.5866"
"44520000","0.5827"
"44625000","0.5712"
"44730000","0.5977"
"44835000","0.5941000000000001"
"44940000","0.5891"
"45045000","0.5861"
"45150000","0.5916"
"45255000","0.6087"
"45360000","0.6155"
"45465000","0.6083999999999999"
"45570000","0.5961000000000002"
"45675000","0.6072"
"45780000","0.6021"
"45885000","0.6043"
"45990000","0.611"
"46095000","0.5963999999999999"
"46200000","0.6235"
"46305000","0.6279"
"46410000","0.5996"
"46515000","0.6023999999999999"
"46620000","0.6131"
"46725000","0.6122"
"46830000","0.6086"
"46935000","0.6073999999999999"
"47040000","0.6133"
"47145000","0.614"
"47250000","0.6376000000000001"
"47355000","0.6182000000000001"
"47460000","0.6165"
"47565000","0.6347"
"47670000","0.6273"
"47775000","0.6484"
"47880000","0.6501"
"47985000","0.6393"
"48090000","0.6327999999999999"
"48195000","0.6526000000000001"
"48300000","0.6437999999999999"
"48405000","0.6352000000000001"
"48510000","0.642"
"48615000","0.6397999999999999"
"48720000","0.6357"
"48825000","0.6446000000000002"
"48930000","0.6325"
"49035000","0.6499000000000001"
"49140000","0.6353"
"49245000","0.6357"
"49350000","0.6467"
"49455000","0.6457"
"49560000","0.645"
"49665000","0.6367"
"49770000","0.6329000000000001"
"49875000","0.6557000000000001"
"49980000","0.6466"
"50085000","0.6622"
"50190000","0.6614000000000001"
"50295000","0.6594"
"50400000","0.6601"
"50505000","0.6517000000000001"
"50610000","0.6701"
"50715000","0.6660999999999999"
"50820000","0.6682"
"50925000","0.6599"
"51030000","0.6576"
"51135000","0.6601999999999999"
"51240000","0.6517999999999999"
"51345000","0.6728"
"51450000","0.6769"
"51555000","0.6650999999999999"
"51660000","0.6721"
"51765000","0.6780999999999999"
"51870000","0.6832"
"51975000","0.6527"
"52080000","0.6678000000000001"
"52185000","0.6821"
"52290000","0.6755"
"52395000","0.6599"
"52500000","0.6569"
"52605000","0.6655"
"52710000","0.6866"
"52815000","0.6585"
"52920000","0.6695"
"53025000","0.6714000000000001"
"53130000","0.6735"
"53235000","0.6755999999999999"
"53340000","0.6965"
"53445000","0.6695"
"53550000","0.6757000000000001"
"53655000","0.6733"
"53760000","0.6667"
"53865000","0.6672"
"53970000","0.6715999999999999"
"54075000","0.6898"
"54180000","0.7054"
"54285000","0.6965"
"54390000","0.678"
"54495000","0.7071000000000001"
"54600000","0.6956"
"54705000","0.6919"
"54810000","0.6862"
"54915000","0.69"
"55020000","0.6774000000000001"
"55125000","0.6895"
"55230000","0.6945"
"55335000","0.7031000000000001"
"55440000","0.7002"
"55545000","0.7125"
"55650000","0.7011"
"55755000","0.7049"
"55860000","0.6887"
"55965000","0.7031000000000001"
"56070000","0.6974"
"56175000","0.7078"
"56280000","0.7"
"56385000","0.6960999999999999"
"56490000","0.7079"
"56595000","0.7005"
"56700000","0.6998"
"56805000","0.6948"
"56910000","0.7011000000000001"
"57015000","0.6937000000000001"
"57120000","0.6880999999999999"
"57225000","0.6887000000000001"
"57330000","0.6970999999999999"
"57435000","0.6867000000000001"
"57540000","0.7031"
"57645000","0.7086"
"57750000","0.7025"
"57855000","0.6878"
"57960000","0.6998000000000001"
"58065000","0.6954000000000001"
"58170000","0.706"
"58275000","0.7095"
"58380000","0.7014000000000001"
"58485000","0.7132999999999999"
"58590000","0.7009"
"58695000","0.704"
"58800000","0.7297"
"58905000","0.6964000000000001"
"59010000","0.7104"
"59115000","0.7168"
"59220000","0.6975999999999999"
"59325000","0.7072999999999999"
"59430000","0.7091000000000001"
"59535000","0.7267"
"59640000","0.7069"
"59745000","0.7036"
"59850000","0.7188"
"59955000","0.6940999999999999"
"60060000","0.6984000000000001"
"60165000","0.7303"
"60270000","0.7011000000000001"
"60375000","0.6932"
"60480000","0.7143"
"60585000","0.6974000000000001"
"60690000","0.7101000000000001"
"60795000","0.7252000000000001"
"60900000","0.7149"
"61005000","0.7035"
"61110000","0.6987000000000001"
"61215000","0.7092"
"61320000","0.6967000000000001"
"61425000","0.7096999999999999"
"61530000","0.6966"
"61635000","0.6777000000000001"
"61740000","0.6811"
"61845000","0.7102"
"61950000","0.6948"
"62055000","0.7155"
"62160000","0.6941"
"62265000","0.6956"
"62370000","0.6869000000000001"
"62475000","0.6999"
"62580000","0.7062999999999999"
"62685000","0.71"
"62790000","0.6939"
"62895000","0.7064"
"63000000","0.6969"
"63105000","0.7039"
"63210000","0.7208"
"63315000","0.7195999999999999"
"63420000","0.7077"
"63525000","0.7117"
"63630000","0.7175"
"63735000","0.7088"
"63840000","0.7081"
"63945000","0.7068"
"64050000","0.7097"
"64155000","0.6857000000000001"
"64260000","0.7019"
"64365000","0.7114000000000001"
"64470000","0.7077"
"64575000","0.7108"
"64680000","0.722"
"64785000","0.7027"
"64890000","0.708"
"64995000","0.7259000000000001"
"65100000","0.7111"
"65205000","0.7213999999999999"
"65310000","0.7297"
"65415000","0.7065"
"65520000","0.7018"
"65625000","0.7232000000000001"
"65730000","0.7258"
"65835000","0.7228"
"65940000","0.7165999999999999"
"66045000","0.6948"
"66150000","0.7074"
"66255000","0.7155"
"66360000","0.7097"
"66465000","0.7235"
"66570000","0.7064000000000001"
"66675000","0.703"
"66780000","0.7325"
"66885000","0.7315"
"66990000","0.7287"
"67095000","0.721"
"67200000","0.7022999999999999"
"67305000","0.7358"
"67410000","0.7185"
"67515000","0.7141000000000001"
"67620000","0.7257"
"67725000","0.7262"
"67830000","0.7502000000000001"
"67935000","0.7218000000000001"
"68040000","0.7216"
"68145000","0.7258"
"68250000","0.7215"
"68355000","0.7051999999999999"
"68460000","0.7125"
"68565000","0.7124000000000001"
"68670000","0.7148"
"68775000","0.7049"
"68880000","0.6918"
"68985000","0.7258"
"69090000","0.7082"
"69195000","0.7133999999999999"
"69300000","0.728"
"69405000","0.7171000000000001"
"69510000","0.7188"
"69615000","0.7051"
"69720000","0.7094000000000001"
"69825000","0.6968"
"69930000","0.7072"
"70035000","0.7102"
"70140000","0.7152999999999999"
"70245000","0.7283"
"70350000","0.7065"
"70455000","0.7324"
"70560000","0.7092"
"70665000","0.727"
"70770000","0.7358"
"70875000","0.7235"
"70980000","0.731"
"71085000","0.7096"
"71190000","0.7257"
"71295000","0.7247"
"71400000","0.739"
"71505000","0.7397999999999999"
"71610000","0.7127"
"71715000","0.7242000000000001"
"71820000","0.7285999999999999"
"71925000","0.7495999999999999"
"72030000","0.7329"
"72135000","0.7201000000000001"
"72240000","0.7340999999999999"
"72345000","0.7214"
"72450000","0.7355"
"72555000","0.7415"
"72660000","0.7219"
"72765000","0.7231000000000001"
"72870000","0.7087"
"72975000","0.729"
"73080000","0.7182000000000001"
"73185000","0.738"
"73290000","0.7371"
"73395000","0.7447"
"73500000","0.7231000000000001"
"73605000","0.7355999999999999"
"73710000","0.7415999999999999"
"73815000","0.7290999999999999"
"73920000","0.7215"
"74025000","0.7389"
"74130000","0.7297"
"74235000","0.7181000000000001"
"74340000","0.7293"
"74445000","0.7195"
"74550000","0.734"
"74655000","0.7278"
"74760000","0.727"
"74865000","0.7079000000000001"
"74970000","0.7257"
"75075000","0.7077"
"75180000","0.7472000000000001"
"75285000","0.7410999999999999"
"75390000","0.7207"
"75495000","0.7393999999999998"
"75600000","0.7292000000000001"
"75705000","0.7453000000000001"
"75810000","0.7527"
"75915000","0.7216"
"76020000","0.7396"
"76125000","0.7356"
"76230000","0.7257"
"76335000","0.7085"
"76440000","0.7275"
"76545000","0.7185"
"76650000","0.7382"
"76755000","0.7202"
"76860000","0.7345999999999999"
"76965000","0.7266"
"77070000","0.7232000000000001"
"77175000","0.7453"
"77280000","0.7299"
"77385000","0.7317"
"77490000","0.7404000000000001"
"77595000","0.7333000000000001"
"77700000","0.7370999999999999"
"77805000","0.7427999999999999"
"77910000","0.729"
"78015000","0.7390999999999999"
"78120000","0.7513"
"78225000","0.731"
"78330000","0.74"
"78435000","0.7418"
"78540000","0.7517999999999999"
"78645000","0.7470999999999999"
"78750000","0.7377999999999999"
"78855000","0.7274"
"78960000","0.7250999999999999"
"79065000","0.7353"
"79170000","0.7422000000000001"
"79275000","0.7425999999999999"
"79380000","0.7326"
"79485000","0.7472000000000001"
"79590000","0.7292000000000001"
"79695000","0.7393000000000001"
"79800000","0.7333"
"79905000","0.718"
"80010000","0.7328"
"80115000","0.7333999999999999"
"80220000","0.7293"
"80325000","0.7425"
"80430000","0.7359"
"80535000","0.7402000000000001"
"80640000","0.7391"
"80745000","0.729"
"80850000","0.7348"
"80955000","0.7439"
"81060000","0.7287"
"81165000","0.7311"
"81270000","0.7236"
"81375000","0.7385999999999999"
"81480000","0.746"
"81585000","0.7509000000000001"
"81690000","0.7299"
"81795000","0.7373999999999999"
"81900000","0.7357"
"82005000","0.7273999999999999"
"82110000","0.735"
"82215000","0.7191000000000001"
"82320000","0.7237"
"82425000","0.7376"
"82530000","0.7457999999999999"
"82635000","0.7277"
"82740000","0.7267"
"82845000","0.7382000000000001"
"82950000","0.7554"
"83055000","0.7395"
"83160000","0.7333999999999999"
"83265000","0.7474"
"83370000","0.7377999999999999"
"83475000","0.7387"
"83580000","0.7313"
"83685000","0.7337"
"83790000","0.7454"
"83895000","0.7492000000000001"
"84000000","0.7369"
"84105000","0.7569"
"84210000","0.751"
"84315000","0.7328"
"84420000","0.7546000000000002"
"84525000","0.7383"
"84630000","0.7524000000000001"
"84735000","0.7385999999999999"
"84840000","0.7367"
"84945000","0.7643"
"85050000","0.7283"
"85155000","0.7362000000000001"
"85260000","0.732"
"85365000","0.7444"
"85470000","0.7357"
"85575000","0.7516"
"85680000","0.7253"
"85785000","0.7478"
"85890000","0.7507"
"85995000","0.7355"
"86100000","0.7337"
"86205000","0.7263"
"86310000","0.7362000000000001"
"86415000","0.747"
"86520000","0.7480999999999999"
"86625000","0.7486"
"86730000","0.7388000000000001"
"86835000","0.743"
"86940000","0.734"
"87045000","0.7605"
"87150000","0.7514000000000001"
"87255000","0.7517"
"87360000","0.7407"
"87465000","0.7375"
"87570000","0.7375"
"87675000","0.7562000000000001"
"87780000","0.7373"
"87885000","0.739"
"87990000","0.7394"
"88095000","0.759"
"88200000","0.751"
"88305000","0.7549"
"88410000","0.749"
"88515000","0.7517999999999999"
"88620000","0.7426000000000001"
"88725000","0.7507"
"88830000","0.747"
"88935000","0.7424"
"89040000","0.7526"
"89145000","0.752"
"89250000","0.724"
"89355000","0.7456"
"89460000","0.7569"
"89565000","0.7333"
"89670000","0.742"
"89775000","0.7363999999999999"
"89880000","0.7476"
"89985000","0.7429"
"90090000","0.7444"
"90195000","0.7531"
"90300000","0.749"
"90405000","0.7315999999999999"
"90510000","0.7497"
"90615000","0.752"
"90720000","0.7373"
"90825000","0.7517"
"90930000","0.7241000000000001"
"91035000","0.7484"
"91140000","0.7473"
"91245000","0.7395999999999999"
"91350000","0.7387999999999999"
"91455000","0.7483"
"91560000","0.7554"
"91665000","0.7473"
"91770000","0.7503"
"91875000","0.7551"
"91980000","0.7547"
"92085000","0.7424000000000001"
"92190000","0.742"
"92295000","0.7425"
"92400000","0.7385999999999999"
"92505000","0.7554000000000001"
"92610000","0.7485"
"92715000","0.7313"
"92820000","0.7509"
"92925000","0.7345"
"93030000","0.7634"
"93135000","0.7371"
"93240000","0.7372000000000001"
"93345000","0.7603"
"93450000","0.7499000000000001"
"93555000","0.7389"
"93660000","0.7472000000000001"
"93765000","0.7631"
"93870000","0.7386999999999999"
"93975000","0.7487999999999999"
"94080000","0.7666999999999999"
"94185000","0.7515999999999999"
"94290000","0.7391"
"94395000","0.7414000000000001"
"94500000","0.7622000000000001"
"94605000","0.775"
"94710000","0.7465"
"94815000","0.7487"
"94920000","0.7389"
"95025000","0.7575"
"95130000","0.7542000000000001"
"95235000","0.7494000000000001"
"95340000","0.7647999999999999"
"95445000","0.7417999999999999"
"95550000","0.7521"
"95655000","0.7503"
"95760000","0.7507"
"95865000","0.7507999999999999"
"95970000","0.7473"
"96075000","0.7760999999999999"
"96180000","0.7584"
"96285000","0.7664000000000001"
"96390000","0.7657999999999999"
"96495000","0.76"
"96600000","0.7826"
"96705000","0.7837000000000001"
"96810000","0.7748999999999999"
"96915000","0.7567"
"97020000","0.7505999999999999"
"97125000","0.7695"
"97230000","0.7933000000000001"
"97335000","0.7727"
"97440000","0.7593"
"97545000","0.7739000000000001"
"97650000","0.7616"
"97755000","0.7702"
"97860000","0.7713"
"97965000","0.764"
"98070000","0.755"
"98175000","0.771"
"98280000","0.7607999999999999"
"98385000","0.7555999999999999"
"98490000","0.7653000000000001"
"98595000","0.7777000000000001"
"98700000","0.7817000000000001"
"98805000","0.759"
"98910000","0.7627999999999999"
"99015000","0.7542000000000001"
"99120000","0.7581000000000001"
"99225000","0.7609000000000001"
"99330000","0.7465"
"99435000","0.7666999999999999"
"99540000","0.7801"
"99645000","0.787"
"99750000","0.786"
"99855000","0.7893"
"99960000","0.7904"
"100065000","0.7763000000000001"
"100170000","0.7713"
"100275000","0.7605999999999999"
"100380000","0.7651999999999999"
"100485000","0.7652"
"100590000","0.7867000000000001"
"100695000","0.7677"
"100800000","0.779"
"100905000","0.7781000000000001"
"101010000","0.7793000000000001"
"101115000","0.7912"
"101220000","0.7978"
"101325000","0.7767999999999999"
"101430000","0.7749000000000001"
"101535000","0.79"
"101640000","0.776"
"101745000","0.7948999999999999"
"101850000","0.7807000000000001"
"101955000","0.7887000000000001"
"102060000","0.7823"
"102165000","0.7737999999999999"
"102270000","0.8005"
"102375000","0.7793"
"102480000","0.7714000000000001"
"102585000","0.775"
"102690000","0.7654"
"102795000","0.7577"
"102900000","0.7612000000000001"
"103005000","0.7878"
"103110000","0.7204"
"103215000","0.7336"
"103320000","0.7484"
"103425000","0.7295"
"103530000","0.7414"
"103635000","0.7475999999999999"
"103740000","0.7583"
"103845000","0.7299000000000001"
"103950000","0.7437"
"104055000","0.7348"
"104160000","0.7389"
"104265000","0.7564"
"104370000","0.7410999999999999"
"104475000","0.7494"
"104580000","0.7410999999999999"
"104685000","0.7481"
"104790000","0.7483"
"104895000","0.7357"
"105000000","0.7554"
"105105000","0.7453"
"105210000","0.7447"
"105315000","0.7494000000000001"
"105420000","0.7560999999999999"
"105525000","0.7512000000000001"
"105630000","0.7471"
"105735000","0.7689999999999999"
"105840000","0.7582000000000001"
"105945000","0.7379"
"106050000","0.7585"
"106155000","0.7493"
"106260000","0.7646000000000001"
"106365000","0.7413"
"106470000","0.7718"
"106575000","0.7737"
"106680000","0.7547999999999999"
"106785000","0.7664000000000001"
"106890000","0.7722"
"106995000","0.7637"
"107100000","0.7644000000000001"
"107205000","0.7813000000000001"
"107310000","0.7561"
"107415000","0.7625"
"107520000","0.7709000000000001"
"107625000","0.7727999999999999"
"107730000","0.7852"
"107835000","0.7736000000000001"
"107940000","0.763"
"108045000","0.755"
"108150000","0.7735"
"108255000","0.7716000000000001"
"108360000","0.7480999999999999"
"108465000","0.7591"
"108570000","0.7729000000000001"
"108675000","0.7700999999999999"
"108780000","0.7547"
"108885000","0.7874"
"108990000","0.7781999999999999"
"109095000","0.7637999999999999"
"109200000","0.7739"
"109305000","0.7534"
"109410000","0.776"
"109515000","0.7761"
"109620000","0.7946"
"109725000","0.7817"
"109830000","0.7599"
"109935000","0.7772"
"110040000","0.7898"
"110145000","0.7704000000000001"
"110250000","0.7814"
"110355000","0.7673000000000001"
"110460000","0.7884000000000001"
"110565000","0.7878"
"110670000","0.7788999999999999"
"110775000","0.7868999999999999"
"110880000","0.7897"
"110985000","0.7797000000000001"
"111090000","0.7788"
"111195000","0.7856000000000001"
"111300000","0.7758999999999999"
"111405000","0.7567999999999999"
"111510000","0.7705"
"111615000","0.7841"
"111720000","0.777"
"111825000","0.7913000000000001"
"111930000","0.774"
"112035000","0.783"
"112140000","0.7953"
"112245000","0.7975999999999999"
"112350000","0.7771"
"112455000","0.7916"
"112560000","0.7767999999999999"
"112665000","0.8102"
"112770000","0.7851"
"112875000","0.8108"
"112980000","0.811"
"113085000","0.7935"
"113190000","0.8052999999999999"
"113295000","0.7908000000000001"
"113400000","0.7922"
"113505000","0.7983"
"113610000","0.7895"
"113715000","0.8109"
"113820000","0.8022"
"113925000","0.7987000000000001"
"114030000","0.7915"
"114135000","0.7935"
"114240000","0.8164"
"114345000","0.7795"
"114450000","0.7944000000000001"
"114555000","0.7977000000000001"
"114660000","0.7945"
"114765000","0.7764"
"114870000","0.7908"
"114975000","0.8"
"115080000","0.786"
"115185000","0.7941"
"115290000","0.7975"
"115395000","0.8081"
"115500000","0.7952"
"115605000","0.8054"
"115710000","0.7902"
"115815000","0.7849"
"115920000","0.7895"
"116025000","0.7874"
"116130000","0.7834"
"116235000","0.7879"
"116340000","0.8108999999999998"
"116445000","0.8048000000000001"
"116550000","0.7911999999999999"
"116655000","0.7963"
"116760000","0.7916"
"116865000","0.79"
"116970000","0.791"
"117075000","0.7898"
"117180000","0.8115"
"117285000","0.8046"
"117390000","0.8035"
"117495000","0.7831"
"117600000","0.8072"
"117705000","0.7977000000000001"
"117810000","0.8017000000000001"
"117915000","0.7703"
"118020000","0.768"
"118125000","0.7763"
"118230000","0.7754"
"118335000","0.7830999999999999"
"118440000","0.795"
"118545000","0.7963"
"118650000","0.8014"
"118755000","0.7869"
"118860000","0.806"
"118965000","0.8169"
"119070000","0.8037000000000001"
"119175000","0.7890999999999999"
"119280000","0.8031999999999999"
"119385000","0.7934000000000001"
"119490000","0.8077000000000001"
"119595000","0.8045"
"119700000","0.8151"
"119805000","0.8082999999999999"
"119910000","0.7968000000000001"
"120015000","0.8052999999999999"
"120120000","0.8005"
"120225000","0.8168"
"120330000","0.8025"
"120435000","0.8040999999999999"
"120540000","0.8152"
