"Step","amigo_sp_4agents_seed3 - cover_rate_5step"
"6090000","0.004"
"6125000","0.0005"
"6160000","0.0014"
"6195000","0.0039"
"6230000","0.0029"
"6265000","0.0035"
"6300000","0.0025"
"6335000","0.0019"
"6370000","0.0018"
"6405000","0.0035"
"6440000","0.002"
"6475000","0.0017"
"6510000","0.004200000000000001"
"6545000","0.0023"
"6580000","0.0017"
"6615000","0.0016"
"6650000","0.0029"
"6685000","0.005699999999999999"
"6720000","0.0019"
"6755000","0.003"
"6790000","0.0025"
"6825000","0.0034"
"6860000","0.0017"
"6895000","0.0023"
"6930000","0.0017999999999999995"
"6965000","0.0014"
"7000000","0.0015"
"7035000","0.0026"
"7070000","0.0022"
"7105000","0.0014"
"7140000","0.0014"
"7175000","0.0025"
"7210000","0.0037"
"7245000","0.0029"
"7280000","0.0019"
"7315000","0.0039"
"7350000","0.0035"
"7385000","0.0013"
"7420000","0.0016"
"7455000","0.0010999999999999998"
"7490000","0.0039"
"7525000","0.0017"
"7560000","0.0043"
"7595000","0.0015"
"7630000","0.0029"
"7665000","0.0021000000000000003"
"7700000","0.0025"
"7735000","0.0012999999999999995"
"7770000","0.0017"
"7805000","0.0012999999999999995"
"7840000","0.0034"
"7875000","0.003"
"7910000","0.001"
"7945000","0.0031000000000000003"
"7980000","0.0026"
"8015000","0.001"
"8050000","0.002099999999999999"
"8085000","0.0017999999999999995"
"8120000","0.0024"
"8155000","0.002099999999999999"
"8190000","0.0023"
"8225000","0.0017999999999999995"
"8260000","0.002"
"8295000","0.0012999999999999995"
"8330000","0.0016"
"8365000","0.0025"
"8400000","0.0019"
"8435000","0.0014000000000000002"
"8470000","0.0016"
"8505000","0.0034"
"8540000","0.0006"
"8575000","0.003"
"8610000","0.0007999999999999999"
"8645000","0.003"
"8680000","0.0023"
"8715000","0.0034"
"8750000","0.0012"
"8785000","0.0047"
"8820000","0.0012"
"8855000","0.0017"
"8890000","0.0019"
"8925000","0.002"
"8960000","0.0012"
"8995000","0.0024"
"9030000","0.0023"
"9065000","0.0037"
"9100000","0.0022"
"9135000","0.0013"
"9170000","0.0033000000000000004"
"9205000","0.0011"
"9240000","0.0011"
"9275000","0.0017999999999999995"
"9310000","0.0014"
"9345000","0.0039"
"9380000","0.0019"
"9415000","0.0026"
"9450000","0.0024"
"9485000","0.005300000000000001"
"9520000","0.0027"
"9555000","0.0031"
"9590000","0.0037"
"9625000","0.0013"
"9660000","0.0026"
"9695000","0.0015"
"9730000","0.0038"
"9765000","0.0024"
"9800000","0.0016"
"9835000","0.0032"
"9870000","0.0019"
"9905000","0.002"
"9940000","0.004600000000000001"
"9975000","0.0025"
"10010000","0.0028000000000000004"
"10045000","0.0058"
"10080000","0.0025"
"10115000","0.0019"
"10150000","0.0025"
"10185000","0.0015"
"10220000","0.0026"
"10255000","0.0015"
"10290000","0.0007"
"10325000","0.0031"
"10360000","0.0007000000000000001"
"10395000","0.003"
"10430000","0.0011"
"10465000","0.0027"
"10500000","0.0017"
"10535000","0.0025"
"10570000","0.0025"
"10605000","0.0017999999999999995"
"10640000","0.0019"
"10675000","0.0011"
"10710000","0.0024"
"10745000","0.002599999999999999"
"10780000","0.0019"
"10815000","0.0038999999999999994"
"10850000","0.0004"
"10885000","0.0024"
"10920000","0.0028"
"10955000","0.0037"
"10990000","0.0038"
"11025000","0.0031"
"11060000","0.0040999999999999995"
"11095000","0.0043"
"11130000","0.0029"
"11165000","0.0021000000000000003"
"11200000","0.0024"
"11235000","0.0016"
"11270000","0.003"
"11305000","0.0036"
"11340000","0.0028"
"11375000","0.0017"
"11410000","0.0017"
"11445000","0.0012"
"11480000","0.0040999999999999995"
"11515000","0.002"
"11550000","0.0031000000000000003"
"11585000","0.0032"
"11620000","0.0017"
"11655000","0.0021000000000000003"
"11690000","0.0032"
"11725000","0.0023000000000000004"
"11760000","0.0012999999999999995"
"11795000","0.0028000000000000004"
"11830000","0.0017999999999999995"
"11865000","0.0007000000000000001"
"11900000","0.002"
"11935000","0.0013"
"11970000","0.0027"
"12005000","0.0021000000000000003"
"12040000","0.0023"
"12075000","0.0022"
"12110000","0.0027"
"12145000","0.0023"
"12180000","0.0017999999999999995"
"12215000","0.004200000000000001"
"12250000","0.0028"
"12285000","0.001"
"12320000","0.0029"
"12355000","0.0016"
"12390000","0.004300000000000001"
"12425000","0.0015"
"12460000","0.0021000000000000003"
"12495000","0.0027"
"12530000","0.0032"
"12565000","0.0037"
"12600000","0.0016"
"12635000","0.0015"
"12670000","0.0007999999999999999"
"12705000","0.0013"
"12740000","0.0034"
"12775000","0.0028000000000000004"
"12810000","0.0022"
"12845000","0.0017"
"12880000","0.0021000000000000003"
"12915000","0.003"
"12950000","0.0036"
"12985000","0.0043"
"13020000","0.0025"
"13055000","0.0031999999999999997"
"13090000","0.0022"
"13125000","0.0028000000000000004"
"13160000","0.0015"
"13195000","0.0017"
"13230000","0.0021999999999999997"
"13265000","0.0039"
"13300000","0.0021000000000000003"
"13335000","0.0009"
"13370000","0.0024"
"13405000","0.0012999999999999995"
"13440000","0.0025"
"13475000","0.0022"
"13510000","0.0029"
"13545000","0.0023"
"13580000","0.0026"
"13615000","0.0034"
"13650000","0.004"
"13685000","0.002"
"13720000","0.0021000000000000003"
"13755000","0.0014"
"13790000","0.005300000000000001"
"13825000","0.0015"
"13860000","0.0021000000000000003"
"13895000","0.0024"
"13930000","0.003"
"13965000","0.001"
"14000000","0.0018"
"14035000","0.0014000000000000002"
"14070000","0.004"
"14105000","0.0014"
"14140000","0.0016"
"14175000","0.0019"
"14210000","0.0027"
"14245000","0.0017"
"14280000","0.0024"
"14315000","0.0012"
"14350000","0.0025"
"14385000","0.0018"
"14420000","0.002099999999999999"
"14455000","0.0032"
"14490000","0.0025"
"14525000","0.0038"
"14560000","0.0011"
"14595000","0.0024"
"14630000","0.0022"
"14665000","0.0008"
"14700000","0.0028"
"14735000","0.002099999999999999"
"14770000","0.003"
"14805000","0.002"
"14840000","0.0035"
"14875000","0.0012"
"14910000","0.0022"
"14945000","0.0018000000000000002"
"14980000","0.0029"
"15015000","0.0023000000000000004"
"15050000","0.0025"
"15085000","0.0014"
"15120000","0.0029"
"15155000","0.0007"
"15190000","0.0024"
"15225000","0.0027"
"15260000","0.0022"
"15295000","0.0022"
"15330000","0.0039"
"15365000","0.0028"
"15400000","0.0029"
"15435000","0.0007"
"15470000","0.0031999999999999997"
"15505000","0.0037"
"15540000","0.0022"
"15575000","0.0008"
"15610000","0.0012"
"15645000","0.0019"
"15680000","0.0006"
"15715000","0.0026"
"15750000","0.0012"
"15785000","0.0022"
"15820000","0.003"
"15855000","0.0025"
"15890000","0.0031"
"15925000","0.0032"
"15960000","0.0025"
"15995000","0.0012999999999999995"
"16030000","0.0017"
"16065000","0.003"
"16100000","0.0011"
"16135000","0.0017"
"16170000","0.0018"
"16205000","0.0044"
"16240000","0.004200000000000001"
"16275000","0.0037"
"16310000","0.0023000000000000004"
"16345000","0.0034999999999999996"
"16380000","0.0022"
"16415000","0.0025"
"16450000","0.0048"
"16485000","0.0033"
"16520000","0.0029"
"16555000","0.0026"
"16590000","0.0035"
"16625000","0.0016"
"16660000","0.0030999999999999995"
"16695000","0.0029"
"16730000","0.0031"
"16765000","0.0018"
"16800000","0.0025"
"16835000","0.0024"
"16870000","0.0037"
"16905000","0.0028000000000000004"
"16940000","0.003"
"16975000","0.0026999999999999997"
"17010000","0.0027"
"17045000","0.0007000000000000001"
"17080000","0.0048"
"17115000","0.003"
"17150000","0.003"
"17185000","0.0025"
"17220000","0.0012"
"17255000","0.0032"
"17290000","0.0024"
"17325000","0.0014000000000000002"
"17360000","0.0024"
"17395000","0.0021000000000000003"
"17430000","0.003"
"17465000","0.0028"
"17500000","0.0018"
"17535000","0.0034"
"17570000","0.002599999999999999"
"17605000","0.0009"
"17640000","0.0007"
"17675000","0.0028"
"17710000","0.0014"
"17745000","0.0014000000000000002"
"17780000","0.0025"
"17815000","0.003"
"17850000","0.0036"
"17885000","0.0017999999999999995"
"17920000","0.0021000000000000003"
"17955000","0.0027"
"17990000","0.0033"
"18025000","0.002099999999999999"
"18060000","0.002"
"18095000","0.0011"
"18130000","0.0019"
"18165000","0.0024"
"18200000","0.0005"
"18235000","0.0024"
"18270000","0.0038"
"18305000","0.0027"
"18340000","0.0033"
"18375000","0.0014000000000000002"
"18410000","0.0015"
"18445000","0.0040999999999999995"
"18480000","0.002"
"18515000","0.001"
"18550000","0.0021000000000000003"
"18585000","0.0022"
"18620000","0.0024"
"18655000","0.0033"
"18690000","0.0023"
"18725000","0.005"
"18760000","0.0011"
"18795000","0.0018000000000000002"
"18830000","0.0036000000000000003"
"18865000","0.0022"
"18900000","0.003"
"18935000","0.0016"
"18970000","0.0034"
"19005000","0.0030999999999999995"
"19040000","0.0016"
"19075000","0.0027"
"19110000","0.0023"
"19145000","0.0022"
"19180000","0.0017"
"19215000","0.0031999999999999997"
"19250000","0.0024"
"19285000","0.0024"
"19320000","0.0030999999999999995"
"19355000","0.0016"
"19390000","0.0021000000000000003"
"19425000","0.0008"
"19460000","0.002099999999999999"
"19495000","0.0025"
"19530000","0.0028"
"19565000","0.002099999999999999"
"19600000","0.0027"
"19635000","0.0011"
"19670000","0.0024"
"19705000","0.0026"
"19740000","0.0034"
"19775000","0.0019"
"19810000","0.0014000000000000002"
"19845000","0.0023000000000000004"
"19880000","0.002"
"19915000","0.0022"
"19950000","0.0011"
"19985000","0.0019"
"20020000","0.0013"
"20055000","0.0017"
"20090000","0.0018"
"20125000","0.0050999999999999995"
"20160000","0.0035999999999999995"
"20195000","0.002"
"20230000","0.0055"
"20265000","0.0021000000000000003"
"20300000","0.0016"
"20335000","0.0006000000000000001"
"20370000","0.0009"
"20405000","0.003"
"20440000","0.0026"
"20475000","0.0038999999999999994"
"20510000","0.0005"
"20545000","0.0021000000000000003"
"20580000","0.0031000000000000003"
"20615000","0.0008"
"20650000","0.0017"
"20685000","0.0035"
"20720000","0.001"
"20755000","0.0027"
"20790000","0.0033000000000000004"
"20825000","0.0035"
"20860000","0.003"
"20895000","0.0015000000000000002"
"20930000","0.003"
"20965000","0.002"
"21000000","0.0034"
"21035000","0.0030999999999999995"
"21070000","0.0031999999999999997"
"21105000","0.0011"
"21140000","0.0028"
"21175000","0.0038"
"21210000","0.0015"
"21245000","0.0025"
"21280000","0.0038"
"21315000","0.0016"
"21350000","0.0017"
"21385000","0.0015"
"21420000","0.0035999999999999995"
"21455000","0.0029"
"21490000","0.0021000000000000003"
"21525000","0.0031999999999999997"
"21560000","0.0024"
"21595000","0.002"
"21630000","0.0019"
"21665000","0.0028"
"21700000","0.0018"
"21735000","0.0038"
"21770000","0.0018"
"21805000","0.0016"
"21840000","0.004200000000000001"
"21875000","0.0025"
"21910000","0.0022"
"21945000","0.0012"
"21980000","0.0022"
"22015000","0.0015"
"22050000","0.0029"
"22085000","0.002099999999999999"
"22120000","0.0022"
"22155000","0.0024"
"22190000","0.0026000000000000007"
"22225000","0.0024"
"22260000","0.004900000000000001"
"22295000","0.0032"
"22330000","0.002599999999999999"
"22365000","0.0033000000000000004"
"22400000","0.0066"
"22435000","0.0017"
"22470000","0.0033000000000000004"
"22505000","0.0033"
"22540000","0.0012"
"22575000","0.0016"
"22610000","0.0027"
"22645000","0.0025"
"22680000","0.0038"
"22715000","0.0018"
"22750000","0.0026"
"22785000","0.0019"
"22820000","0.0011"
"22855000","0.004"
"22890000","0.0015"
"22925000","0.001"
"22960000","0.0021000000000000003"
"22995000","0.003"
"23030000","0.004"
"23065000","0.0021999999999999997"
"23100000","0.0008999999999999999"
"23135000","0.0007"
"23170000","0.002599999999999999"
"23205000","0.0024"
"23240000","0.0018"
"23275000","0.0025"
"23310000","0.0026"
"23345000","0.002"
"23380000","0.0035"
"23415000","0.0031999999999999997"
"23450000","0.001"
"23485000","0.0026"
"23520000","0.0032"
"23555000","0.0016"
"23590000","0.0019999999999999996"
"23625000","0.0009"
"23660000","0.0012"
"23695000","0.0017"
"23730000","0.0015"
"23765000","0.0021999999999999997"
"23800000","0.0024"
"23835000","0.0017"
"23870000","0.0024"
"23905000","0.0038"
"23940000","0.003"
"23975000","0.002"
"24010000","0.0026"
"24045000","0.0028"
"24080000","0.0026"
"24115000","0.0025"
"24150000","0.0031"
"24185000","0.0031999999999999997"
"24220000","0.0026999999999999997"
"24255000","0.0038"
"24290000","0.003"
"24325000","0.0026"
"24360000","0.0037"
"24395000","0.0015"
"24430000","0.0052"
"24465000","0.0004"
"24500000","0.0016"
"24535000","0.0032"
"24570000","0.0024"
"24605000","0.002599999999999999"
"24640000","0.002"
"24675000","0.0035"
"24710000","0.002"
"24745000","0.0022"
"24780000","0.0029"
"24815000","0.0035"
"24850000","0.0045"
"24885000","0.0013"
"24920000","0.002"
"24955000","0.0016"
"24990000","0.0035"
"25025000","0.0036"
"25060000","0.0033000000000000004"
"25095000","0.0012999999999999995"
"25130000","0.0012999999999999995"
"25165000","0.002"
"25200000","0.0015"
"25235000","0.0035"
"25270000","0.0028"
"25305000","0.0012"
"25340000","0.0022"
"25375000","0.0016"
"25410000","0.0007"
"25445000","0.0029"
"25480000","0.0037"
"25515000","0.00030000000000000003"
"25550000","0.0037"
"25585000","0.0015"
"25620000","0.0017"
"25655000","0.0023"
"25690000","0.003"
"25725000","0.0015"
"25760000","0.0012"
"25795000","0.0027"
"25830000","0.0006000000000000001"
"25865000","0.004"
"25900000","0.0023"
"25935000","0.0026"
"25970000","0.0016"
"26005000","0.0013"
"26040000","0.0035999999999999995"
"26075000","0.0023000000000000004"
"26110000","0.0013"
"26145000","0.0012999999999999995"
"26180000","0.001"
"26215000","0.0023000000000000004"
"26250000","0.0028"
"26285000","0.0011"
"26320000","0.0026999999999999997"
"26355000","0.004700000000000001"
"26390000","0.0027"
"26425000","0.0013"
"26460000","0.0045"
"26495000","0.0025"
"26530000","0.0027"
"26565000","0.0022"
"26600000","0.0031"
"26635000","0.0030999999999999995"
"26670000","0.0028999999999999994"
"26705000","0.0033"
"26740000","0.0021000000000000003"
"26775000","0.0026"
"26810000","0.002599999999999999"
"26845000","0.0026"
"26880000","0.001"
"26915000","0.0033"
"26950000","0.0033"
"26985000","0.0014"
"27020000","0.0015"
"27055000","0.0019"
"27090000","0.0030999999999999995"
"27125000","0.0014"
"27160000","0.0017999999999999995"
"27195000","0.0032"
"27230000","0.0037"
"27265000","0.003"
"27300000","0.0030999999999999995"
"27335000","0.0011"
"27370000","0.0015"
"27405000","0.003800000000000001"
"27440000","0.0031"
"27475000","0.0007000000000000001"
"27510000","0.0029"
"27545000","0.0023"
"27580000","0.0017"
"27615000","0.0017"
"27650000","0.0015"
"27685000","0.0006000000000000001"
"27720000","0.0009"
"27755000","0.0028"
"27790000","0.0030999999999999995"
"27825000","0.0035999999999999995"
"27860000","0.0019"
"27895000","0.0019"
"27930000","0.0015"
"27965000","0.0013"
"28000000","0.002"
"28035000","0.0035"
"28070000","0.0012"
"28105000","0.001"
"28140000","0.0012"
"28175000","0.0007999999999999999"
"28210000","0.0028000000000000004"
"28245000","0.0021000000000000003"
"28280000","0.0027"
"28315000","0.0017"
"28350000","0.0012999999999999995"
"28385000","0.0032"
"28420000","0.0012"
"28455000","0.004300000000000001"
"28490000","0.0026999999999999997"
"28525000","0.0038"
"28560000","0.0025"
"28595000","0.00030000000000000003"
"28630000","0.0034"
"28665000","0.0021000000000000003"
"28700000","0.0007999999999999999"
"28735000","0.004"
"28770000","0.0016"
"28805000","0.002"
"28840000","0.0030999999999999995"
"28875000","0.0014"
"28910000","0.0029"
"28945000","0.0048"
"28980000","0.0012999999999999995"
"29015000","0.0039"
"29050000","0.001"
"29085000","0.0017"
"29120000","0.0027"
"29155000","0.0032"
"29190000","0.0035999999999999995"
"29225000","0.0028"
"29260000","0.003"
"29295000","0.0021000000000000003"
"29330000","0.002099999999999999"
"29365000","0.0030999999999999995"
"29400000","0.0013"
"29435000","0.0024"
"29470000","0.00030000000000000003"
"29505000","0.0012"
"29540000","0.0019"
"29575000","0.0019000000000000004"
"29610000","0.0019"
"29645000","0.0033"
"29680000","0.0033"
"29715000","0.0025"
"29750000","0.0013"
"29785000","0.0023"
"29820000","0.001"
"29855000","0.0015"
"29890000","0.0018"
"29925000","0.0012"
"29960000","0.0037"
"29995000","0.0018"
"30030000","0.003"
"30065000","0.001"
"30100000","0.0026999999999999997"
"30135000","0.0014000000000000002"
"30170000","0.0026"
"30205000","0.0036"
"30240000","0.0024"
"30275000","0.002599999999999999"
"30310000","0.0023"
"30345000","0.0026"
"30380000","0.0012"
"30415000","0.002099999999999999"
"30450000","0.0033"
"30485000","0.0016"
"30520000","0.0008"
"30555000","0.0025"
"30590000","0.0016"
"30625000","0.0036"
"30660000","0.0017"
"30695000","0.002"
"30730000","0.0028"
"30765000","0.0016"
"30800000","0.0004"
"30835000","0.0017999999999999995"
"30870000","0.0033"
"30905000","0.004"
"30940000","0.002"
"30975000","0.0017"
"31010000","0.0007000000000000001"
"31045000","0.0040999999999999995"
"31080000","0.0013"
"31115000","0.002599999999999999"
"31150000","0.0031"
"31185000","0.0015"
"31220000","0.0014000000000000002"
"31255000","0.003"
"31290000","0.0035000000000000005"
"31325000","0.0043"
"31360000","0.0015"
"31395000","0.0026"
"31430000","0.0015"
"31465000","0.0031"
"31500000","0.0033"
"31535000","0.002599999999999999"
"31570000","0.0011"
"31605000","0.0037"
"31640000","0.0035"
"31675000","0.0006000000000000001"
"31710000","0.0024"
"31745000","0.0015"
"31780000","0.0017"
"31815000","0.002"
"31850000","0.0027"
"31885000","0.0025"
"31920000","0.0017"
"31955000","0.0013"
"31990000","0.0023"
"32025000","0.0033000000000000004"
"32060000","0.0008"
"32095000","0.0029"
"32130000","0.0009"
"32165000","0.0011"
"32200000","0.0007"
"32235000","0.0040999999999999995"
"32270000","0.0015"
"32305000","0.0007999999999999999"
"32340000","0.0027"
"32375000","0.0023"
"32410000","0.0017"
"32445000","0.0029"
"32480000","0.0012"
"32515000","0.0018"
"32550000","0.0011"
"32585000","0.0032"
"32620000","0.002599999999999999"
"32655000","0.0014"
"32690000","0.0037"
"32725000","0.0039"
"32760000","0.0040999999999999995"
"32795000","0.0036000000000000003"
"32830000","0.0017"
"32865000","0.0008999999999999999"
"32900000","0.002"
"32935000","0.0007"
"32970000","0.0021000000000000003"
"33005000","0.0023"
"33040000","0.0028"
"33075000","0.002099999999999999"
"33110000","0.0037"
"33145000","0.0037"
"33180000","0.0026"
"33215000","0.0013"
"33250000","0.0019999999999999996"
"33285000","0.0017"
"33320000","0.004"
"33355000","0.0023"
"33390000","0.001"
"33425000","0.0027"
"33460000","0.0034"
"33495000","0.0032"
"33530000","0.0035999999999999995"
"33565000","0.0035"
"33600000","0.0025"
"33635000","0.0019"
"33670000","0.0032"
"33705000","0.0014"
"33740000","0.0035"
"33775000","0.0017"
"33810000","0.0019"
"33845000","0.0026"
"33880000","0.0008"
"33915000","0.001"
"33950000","0.0015"
"33985000","0.0022"
"34020000","0.0015"
"34055000","0.0028"
"34090000","0.0030999999999999995"
"34125000","0.0012"
"34160000","0.0012999999999999995"
"34195000","0.0018"
"34230000","0.0019"
"34265000","0.0028"
"34300000","0.0014"
"34335000","0.0031"
"34370000","0.002"
"34405000","0.0046"
"34440000","0.001"
"34475000","0.0011"
"34510000","0.0021000000000000003"
"34545000","0.001"
"34580000","0.0017999999999999995"
"34615000","0.0006"
"34650000","0.0029"
"34685000","0.0026"
"34720000","0.0019"
"34755000","0.0027"
"34790000","0.0022"
"34825000","0.002099999999999999"
"34860000","0.0016"
"34895000","0.0024"
"34930000","0.0035"
"34965000","0.0012999999999999995"
"35000000","0.0013"
"35035000","0.0024"
"35070000","0.0014"
"35105000","0.0021000000000000003"
"35140000","0.004"
"35175000","0.0026"
"35210000","0.0021000000000000003"
"35245000","0.0017"
"35280000","0.0022"
"35315000","0.0026"
"35350000","0.002"
"35385000","0.0021000000000000003"
"35420000","0.0029"
"35455000","0.0023"
"35490000","0.0013"
"35525000","0.0011"
"35560000","0.0027"
"35595000","0.0015"
"35630000","0.0018"
"35665000","0.0016"
"35700000","0.0038"
"35735000","0.0039"
"35770000","0.0019"
"35805000","0.0027"
"35840000","0.0023"
"35875000","0.0023"
"35910000","0.0039"
"35945000","0.0019"
"35980000","0.002599999999999999"
"36015000","0.0021000000000000003"
"36050000","0.002"
"36085000","0.0008"
"36120000","0.0011"
"36155000","0.0016"
"36190000","0.0023"
"36225000","0.0038"
"36260000","0.0034"
"36295000","0.0019"
"36330000","0.0022"
"36365000","0.001"
"36400000","0.0018000000000000002"
"36435000","0.004"
"36470000","0.0006"
"36505000","0.0011"
"36540000","0.0005"
"36575000","0.0027"
"36610000","0.0031"
"36645000","0.0028"
"36680000","0.0016"
"36715000","0.0009"
"36750000","0.0023"
"36785000","0.0017"
"36820000","0.0022"
"36855000","0.0034"
"36890000","0.0022"
"36925000","0.002599999999999999"
"36960000","0.0036"
"36995000","0.0022"
"37030000","0.0018000000000000002"
"37065000","0.0029"
"37100000","0.0038"
"37135000","0.0022"
"37170000","0.0023000000000000004"
"37205000","0.0038"
"37240000","0.0031"
"37275000","0.0023"
"37310000","0.0035"
"37345000","0.0024"
"37380000","0.0023"
"37415000","0.0033000000000000004"
"37450000","0.001"
"37485000","0.0007999999999999999"
"37520000","0.0021000000000000003"
"37555000","0.001"
"37590000","0.0025"
"37625000","0.0008"
"37660000","0.0028"
"37695000","0.0018"
"37730000","0.0017"
"37765000","0.0039"
"37800000","0.0033000000000000004"
"37835000","0.004200000000000001"
"37870000","0.0019"
"37905000","0.0022"
"37940000","0.0017"
"37975000","0.0023000000000000004"
"38010000","0.0021999999999999997"
"38045000","0.0016"
"38080000","0.0033000000000000004"
"38115000","0.0035"
"38150000","0.0028999999999999994"
"38185000","0.0014000000000000002"
"38220000","0.0023"
"38255000","0.0018"
"38290000","0.0024"
"38325000","0.0033"
"38360000","0.0026"
"38395000","0.0034"
"38430000","0.0017"
"38465000","0.0029"
"38500000","0.0021000000000000003"
"38535000","0.0030999999999999995"
"38570000","0.0026999999999999997"
"38605000","0.0013"
"38640000","0.0031"
"38675000","0.0017"
"38710000","0.0026"
"38745000","0.002"
"38780000","0.0021000000000000003"
"38815000","0.0027"
"38850000","0.002"
"38885000","0.002"
"38920000","0.0029"
"38955000","0.002"
"38990000","0.0019"
"39025000","0.0014000000000000002"
"39060000","0.0011"
"39095000","0.003"
"39130000","0.002"
"39165000","0.0029"
"39200000","0.004"
"39235000","0.0029"
"39270000","0.0014"
"39305000","0.0025"
"39340000","0.0013"
"39375000","0.0044"
"39410000","0.0029"
"39445000","0.0031999999999999997"
"39480000","0.0011"
"39515000","0.0014000000000000002"
"39550000","0.0018"
"39585000","0.0018"
"39620000","0.0013"
"39655000","0.001"
"39690000","0.0038"
"39725000","0.0015"
"39760000","0.0037"
"39795000","0.0017"
"39830000","0.0025"
"39865000","0.0017999999999999995"
"39900000","0.001"
"39935000","0.0014"
"39970000","0.002"
