Step,main_agent_pc_first_seed7 - main_success_rate
88182000,0.623
88236000,0.6575
88290000,0.6995
88344000,0.6555
88398000,0.705
88452000,0.761
88506000,0.768
88560000,0.7685
88614000,0.731
88668000,0.7195
88722000,0.7655
88776000,0.709
88830000,0.6805
88884000,0.661
88938000,0.711
88992000,0.7
89046000,0.7325
89100000,0.6925
89154000,0.7365
89208000,0.75
89262000,0.72
89316000,0.712
89370000,0.702
89424000,0.727
89478000,0.71
89532000,0.7135
89586000,0.718
89640000,0.72
89694000,0.7025
89748000,0.737
89802000,0.7305
89856000,0.7095
89910000,0.7145
89964000,0.7195
90018000,0.6855
90072000,0.6935
90126000,0.701
90180000,0.6985
90234000,0.721
90288000,0.7355
90342000,0.7345
90396000,0.709
90450000,0.74
90504000,0.7515
90558000,0.7635
90612000,0.71
90666000,0.8185
90720000,0.8075
90774000,0.7705
90828000,0.7535
90882000,0.7595
90936000,0.789
90990000,0.767
91044000,0.765
91098000,0.7835
91152000,0.784
91206000,0.7685
91260000,0.7555
91314000,0.7515
91368000,0.753
91422000,0.7495
91476000,0.763
91530000,0.807
91584000,0.7405
91638000,0.7825
91692000,0.816
91746000,0.788
91800000,0.788
91854000,0.789
91908000,0.8235
91962000,0.796
92016000,0.793
92070000,0.796
92124000,0.7695
92178000,0.7565
92232000,0.7785
92286000,0.7905
92340000,0.777
92394000,0.7445
92448000,0.785
92502000,0.769
92556000,0.7705
92610000,0.716
92664000,0.7455
92718000,0.7085
92772000,0.7585
92826000,0.709
92880000,0.6995
92934000,0.703
92988000,0.713
93042000,0.702
93096000,0.7075
93150000,0.725
93204000,0.7565
93258000,0.724
93312000,0.697
93366000,0.6925
93420000,0.7645
93474000,0.7615
93528000,0.7315
93582000,0.7285
93636000,0.76
93690000,0.7405
93744000,0.7435
93798000,0.7755
93852000,0.7505
93906000,0.7475
93960000,0.719
94014000,0.7015
94068000,0.7175
94122000,0.758
94176000,0.7775
94230000,0.716
94284000,0.736
94338000,0.772
94392000,0.7255
94446000,0.7535
94500000,0.7365
94554000,0.7325
94608000,0.7475
94662000,0.7555
94716000,0.73
94770000,0.753
94824000,0.723
94878000,0.7605
94932000,0.749
94986000,0.725
95040000,0.7625
95094000,0.757
95148000,0.778
95202000,0.788
95256000,0.7645
95310000,0.7615
95364000,0.6855
95418000,0.7295
95472000,0.755
95526000,0.737
95580000,0.779
95634000,0.7145
95688000,0.692
95742000,0.666
95796000,0.6575
95850000,0.6485
95904000,0.6875
95958000,0.6585
96012000,0.6985
96066000,0.765
96120000,0.732
96174000,0.6965
96228000,0.721
96282000,0.668
96336000,0.7575
96390000,0.754
96444000,0.7575
96498000,0.7585
96552000,0.713
96606000,0.731
96660000,0.714
96714000,0.754
96768000,0.766
96822000,0.7435
96876000,0.736
96930000,0.771
96984000,0.744
97038000,0.7335
97092000,0.767
97146000,0.7805
97200000,0.7575
97254000,0.779
97308000,0.7905
97362000,0.7665
97416000,0.7855
97470000,0.7795
97524000,0.79
97578000,0.7275
97632000,0.761
97686000,0.8095
97740000,0.75
97794000,0.784
97848000,0.7595
97902000,0.7605
97956000,0.795
98010000,0.757
98064000,0.763
98118000,0.7475
98172000,0.744
98226000,0.726
98280000,0.7885
98334000,0.7665
98388000,0.735
98442000,0.737
98496000,0.7585
98550000,0.72
98604000,0.719
98658000,0.7615
98712000,0.749
98766000,0.759
98820000,0.7365
98874000,0.789
98928000,0.7935
98982000,0.76
99036000,0.805
99090000,0.7895
99144000,0.7555
99198000,0.786
99252000,0.7705
99306000,0.7545
99360000,0.797
99414000,0.777
99468000,0.7895
99522000,0.7665
99576000,0.7665
99630000,0.74
99684000,0.774
99738000,0.7665
99792000,0.7935
99846000,0.7775
99900000,0.7815
99954000,0.771
100008000,0.784
100062000,0.776
100116000,0.719
100170000,0.7685
100224000,0.759
100278000,0.807
100332000,0.755
100386000,0.762
100440000,0.808
100494000,0.76
100548000,0.807
100602000,0.8005
100656000,0.751
100710000,0.696
100764000,0.7235
100818000,0.721
100872000,0.718
100926000,0.7455
100980000,0.789
101034000,0.776
101088000,0.765
101142000,0.7565
101196000,0.75
101250000,0.672
101304000,0.6765
101358000,0.6795
101412000,0.7295
101466000,0.723
101520000,0.77
101574000,0.741
101628000,0.7685
101682000,0.7855
101736000,0.754
101790000,0.76
101844000,0.711
101898000,0.7325
101952000,0.739
102006000,0.7415
102060000,0.744
102114000,0.7535
102168000,0.7065
102222000,0.7365
102276000,0.6995
102330000,0.7325
102384000,0.7475
102438000,0.77
102492000,0.723
102546000,0.799
102600000,0.8205
102654000,0.7495
102708000,0.758
102762000,0.757
102816000,0.7585
102870000,0.764
102924000,0.7765
102978000,0.7435
103032000,0.7815
103086000,0.8135
103140000,0.779
103194000,0.763
103248000,0.72
103302000,0.7975
103356000,0.762
103410000,0.7275
103464000,0.771
103518000,0.7495
103572000,0.7785
103626000,0.7845
103680000,0.781
103734000,0.7745
103788000,0.8095
103842000,0.7705
103896000,0.773
103950000,0.7535
104004000,0.8085
104058000,0.727
104112000,0.748
104166000,0.74
104220000,0.698
104274000,0.7315
104328000,0.7375
104382000,0.7235
104436000,0.7315
104490000,0.7765
104544000,0.7635
104598000,0.773
104652000,0.79
104706000,0.821
104760000,0.82
104814000,0.8015
104868000,0.7985
104922000,0.7825
104976000,0.79
105030000,0.773
105084000,0.8035
105138000,0.8065
105192000,0.788
105246000,0.838
105300000,0.825
105354000,0.81
105408000,0.79
105462000,0.8015
105516000,0.797
105570000,0.772
105624000,0.7875
105678000,0.804
105732000,0.8345
105786000,0.8475
105840000,0.831
105894000,0.8415
105948000,0.809
106002000,0.803
106056000,0.806
106110000,0.8035
106164000,0.8305
106218000,0.8385
106272000,0.831
106326000,0.7775
106380000,0.8035
106434000,0.8305
106488000,0.8135
106542000,0.8495
106596000,0.7935
106650000,0.771
106704000,0.745
106758000,0.7695
106812000,0.6875
106866000,0.7615
106920000,0.802
106974000,0.7865
107028000,0.792
107082000,0.7935
107136000,0.797
107190000,0.828
107244000,0.797
107298000,0.8465
107352000,0.787
107406000,0.8245
107460000,0.85
107514000,0.8405
107568000,0.843
107622000,0.8115
107676000,0.8555
107730000,0.8395
107784000,0.84
107838000,0.8325
107892000,0.8335
107946000,0.8605
108000000,0.8005
108054000,0.86
108108000,0.8705
108162000,0.8145
108216000,0.8345
108270000,0.8865
108324000,0.81
108378000,0.8245
108432000,0.807
108486000,0.8065
108540000,0.8195
108594000,0.831
108648000,0.809
108702000,0.8215
108756000,0.8805
108810000,0.8135
108864000,0.827
108918000,0.84
108972000,0.814
109026000,0.7955
109080000,0.8265
109134000,0.8005
109188000,0.834
109242000,0.861
109296000,0.7995
109350000,0.8275
109404000,0.807
109458000,0.8075
109512000,0.799
109566000,0.808
109620000,0.79
109674000,0.822
109728000,0.8125
109782000,0.786
109836000,0.823
109890000,0.8195
109944000,0.813
109998000,0.7995
110052000,0.81
110106000,0.816
110160000,0.774
110214000,0.7465
110268000,0.767
110322000,0.78
110376000,0.832
110430000,0.819
110484000,0.855
110538000,0.8455
110592000,0.8615
110646000,0.8545
110700000,0.8535
110754000,0.84
110808000,0.8065
110862000,0.831
110916000,0.824
110970000,0.822
111024000,0.836
111078000,0.8355
111132000,0.83
111186000,0.7995
111240000,0.8145
111294000,0.7965
111348000,0.836
111402000,0.822
111456000,0.832
111510000,0.8285
111564000,0.809
111618000,0.8035
111672000,0.802
111726000,0.8025
111780000,0.769
111834000,0.789
111888000,0.7975
111942000,0.8205
111996000,0.8125
112050000,0.827
112104000,0.818
112158000,0.824
112212000,0.8235
112266000,0.8005
112320000,0.7905
112374000,0.817
112428000,0.8265
112482000,0.832
112536000,0.844
112590000,0.7995
112644000,0.8265
112698000,0.799
112752000,0.786
112806000,0.8325
112860000,0.8065
112914000,0.8155
112968000,0.807
113022000,0.817
113076000,0.827
113130000,0.762
113184000,0.739
113238000,0.723
113292000,0.774
113346000,0.786
113400000,0.776
113454000,0.7365
113508000,0.812
113562000,0.808
113616000,0.755
113670000,0.757
113724000,0.7715
113778000,0.77
113832000,0.7645
113886000,0.788
113940000,0.777
113994000,0.7835
114048000,0.792
114102000,0.81
114156000,0.8115
114210000,0.7795
114264000,0.854
114318000,0.8425
114372000,0.7915
114426000,0.84
114480000,0.855
114534000,0.862
114588000,0.86
114642000,0.8545
114696000,0.8235
114750000,0.8315
114804000,0.8755
114858000,0.8845
114912000,0.8465
114966000,0.8515
115020000,0.8425
115074000,0.8575
115128000,0.86
115182000,0.8275
115236000,0.8235
115290000,0.858
115344000,0.8215
115398000,0.808
115452000,0.8045
115506000,0.854
115560000,0.868
115614000,0.813
115668000,0.8505
115722000,0.787
115776000,0.842
115830000,0.8215
115884000,0.802
115938000,0.84
115992000,0.8525
116046000,0.8095
116100000,0.87
116154000,0.859
116208000,0.85
116262000,0.809
116316000,0.869
116370000,0.81
116424000,0.8245
116478000,0.8085
116532000,0.834
116586000,0.837
116640000,0.8545
116694000,0.8785
116748000,0.864
116802000,0.8835
116856000,0.855
116910000,0.866
116964000,0.815
117018000,0.817
117072000,0.841
117126000,0.7965
117180000,0.8475
117234000,0.862
117288000,0.858
117342000,0.8215
117396000,0.8675
117450000,0.858
117504000,0.856
117558000,0.8535
117612000,0.827
117666000,0.818
117720000,0.8005
117774000,0.783
117828000,0.7995
117882000,0.767
117936000,0.7885
117990000,0.7715
118044000,0.7895
118098000,0.8435
118152000,0.8275
118206000,0.8025
118260000,0.806
118314000,0.7735
118368000,0.7885
118422000,0.8235
118476000,0.8245
118530000,0.8215
118584000,0.816
118638000,0.815
118692000,0.795
118746000,0.7965
118800000,0.828
118854000,0.8275
118908000,0.814
118962000,0.846
119016000,0.8425
119070000,0.828
119124000,0.818
119178000,0.886
119232000,0.8385
119286000,0.85
119340000,0.842
119394000,0.8595
119448000,0.843
119502000,0.831
119556000,0.8425
119610000,0.8345
119664000,0.844
119718000,0.8445
119772000,0.879
119826000,0.867
119880000,0.8255
119934000,0.8325
119988000,0.88
120042000,0.817
120096000,0.854
120150000,0.8555
120204000,0.852
120258000,0.8405
120312000,0.85
120366000,0.861
120420000,0.8795
120474000,0.8585
120528000,0.844
120582000,0.854
120636000,0.8825
120690000,0.8735
120744000,0.864
120798000,0.8485
120852000,0.8615
120906000,0.901
120960000,0.838
121014000,0.851
121068000,0.8525
121122000,0.886
121176000,0.874
121230000,0.879
121284000,0.8785
121338000,0.855
121392000,0.8415
121446000,0.8415
121500000,0.892
121554000,0.862
121608000,0.8755
121662000,0.835
121716000,0.8205
121770000,0.8525
121824000,0.83
121878000,0.8165
121932000,0.8275
121986000,0.8505
122040000,0.8585
122094000,0.8565
122148000,0.856
122202000,0.863
122256000,0.8375
122310000,0.8725
122364000,0.848
122418000,0.8185
122472000,0.851
122526000,0.847
122580000,0.8475
122634000,0.853
122688000,0.8715
122742000,0.866
122796000,0.8755
122850000,0.8705
122904000,0.876
122958000,0.8895
123012000,0.853
123066000,0.8535
123120000,0.8645
123174000,0.8625
123228000,0.858
123282000,0.891
123336000,0.888
123390000,0.8855
123444000,0.8925
123498000,0.8675
123552000,0.8625
123606000,0.8525
123660000,0.822
123714000,0.849
123768000,0.8455
123822000,0.8685
123876000,0.8215
123930000,0.8205
123984000,0.847
124038000,0.8235
124092000,0.826
124146000,0.817
124200000,0.8315
124254000,0.868
124308000,0.81
124362000,0.87
124416000,0.8575
124470000,0.833
124524000,0.8365
124578000,0.8855
124632000,0.8845
124686000,0.883
124740000,0.8825
124794000,0.86
124848000,0.847
124902000,0.869
124956000,0.839
125010000,0.9015
125064000,0.887
125118000,0.8525
125172000,0.863
125226000,0.8755
125280000,0.887
125334000,0.8825
125388000,0.8805
125442000,0.8605
125496000,0.873
125550000,0.862
125604000,0.876
125658000,0.881
125712000,0.8835
125766000,0.8415
125820000,0.8725
125874000,0.8605
125928000,0.837
125982000,0.8695
126036000,0.8555
126090000,0.796
126144000,0.86
126198000,0.8585
126252000,0.8385
126306000,0.771
126360000,0.804
126414000,0.847
126468000,0.8365
126522000,0.846
126576000,0.8525
126630000,0.854
126684000,0.879
126738000,0.9175
126792000,0.8855
126846000,0.881
126900000,0.8875
126954000,0.881
127008000,0.8785
127062000,0.9035
127116000,0.889
127170000,0.8495
127224000,0.8725
127278000,0.874
127332000,0.9055
127386000,0.9145
127440000,0.8715
127494000,0.889
127548000,0.841
127602000,0.8965
127656000,0.903
127710000,0.895
127764000,0.8885
127818000,0.901
127872000,0.893
127926000,0.885
127980000,0.861
128034000,0.9005
128088000,0.8905
128142000,0.895
128196000,0.882
128250000,0.865
128304000,0.9195
128358000,0.8935
128412000,0.887
128466000,0.8915
128520000,0.894
128574000,0.8765
128628000,0.8765
128682000,0.851
128736000,0.8895
128790000,0.8555
128844000,0.861
128898000,0.8725
128952000,0.8975
129006000,0.868
129060000,0.857
129114000,0.848
129168000,0.8095
129222000,0.8565
129276000,0.8455
129330000,0.876
129384000,0.9165
129438000,0.9205
129492000,0.898
129546000,0.901
129600000,0.889
129654000,0.9015
129708000,0.9055
129762000,0.8985
129816000,0.89
129870000,0.906
129924000,0.8995
129978000,0.913
130032000,0.902
130086000,0.867
130140000,0.909
130194000,0.87
130248000,0.892
130302000,0.918
130356000,0.89
130410000,0.9005
130464000,0.872
130518000,0.916
130572000,0.853
130626000,0.8845
130680000,0.8645
130734000,0.89
130788000,0.893
130842000,0.8845
130896000,0.862
130950000,0.8815
131004000,0.9035
131058000,0.9065
131112000,0.874
131166000,0.8655
131220000,0.875
131274000,0.903
131328000,0.861
131382000,0.887
131436000,0.8815
131490000,0.9045
131544000,0.8955
131598000,0.9025
131652000,0.9055
131706000,0.9175
131760000,0.8945
131814000,0.902
131868000,0.924
131922000,0.93
131976000,0.8925
132030000,0.906
132084000,0.8895
132138000,0.8795
132192000,0.9165
132246000,0.872
132300000,0.8285
132354000,0.797
132408000,0.8495
132462000,0.8525
132516000,0.858
132570000,0.8755
132624000,0.886
132678000,0.87
132732000,0.9155
132786000,0.894
132840000,0.894
132894000,0.886
132948000,0.906
133002000,0.91
133056000,0.922
133110000,0.915
133164000,0.9105
133218000,0.9355
133272000,0.8935
133326000,0.931
133380000,0.895
133434000,0.91
133488000,0.8895
133542000,0.909
133596000,0.9325
133650000,0.9225
133704000,0.9355
133758000,0.917
133812000,0.926
133866000,0.928
133920000,0.9205
133974000,0.8875
134028000,0.935
134082000,0.9395
134136000,0.921
134190000,0.9085
134244000,0.888
134298000,0.912
134352000,0.912
134406000,0.938
134460000,0.924
134514000,0.9145
134568000,0.9515
134622000,0.905
134676000,0.9455
134730000,0.9285
134784000,0.9275
134838000,0.892
134892000,0.9095
134946000,0.916
135000000,0.9425
135054000,0.9465
135108000,0.9185
135162000,0.922
135216000,0.942
135270000,0.9375
135324000,0.9315
135378000,0.9455
135432000,0.921
135486000,0.947
135540000,0.933
135594000,0.9365
135648000,0.94
135702000,0.9175
135756000,0.944
135810000,0.924
135864000,0.92
135918000,0.919
135972000,0.925
136026000,0.9415
136080000,0.901
136134000,0.921
136188000,0.9285
136242000,0.927
136296000,0.9135
136350000,0.928
136404000,0.919
136458000,0.9215
136512000,0.918
136566000,0.9235
136620000,0.899
136674000,0.9305
136728000,0.936
136782000,0.915
136836000,0.917
136890000,0.939
136944000,0.921
136998000,0.9345
137052000,0.9505
137106000,0.938
137160000,0.935
137214000,0.9255
137268000,0.897
137322000,0.9195
137376000,0.9
137430000,0.9165
137484000,0.9285
137538000,0.91
137592000,0.928
137646000,0.921
137700000,0.949
137754000,0.893
137808000,0.935
137862000,0.932
137916000,0.9415
137970000,0.923
138024000,0.9145
138078000,0.9215
138132000,0.9205
138186000,0.9215
138240000,0.9415
138294000,0.896
138348000,0.8815
138402000,0.916
138456000,0.9335
138510000,0.94
138564000,0.928
138618000,0.948
138672000,0.9425
138726000,0.944
138780000,0.922
138834000,0.9365
138888000,0.9235
138942000,0.87
138996000,0.9165
139050000,0.8815
139104000,0.8765
139158000,0.9075
139212000,0.9005
139266000,0.927
139320000,0.92
139374000,0.923
139428000,0.9385
139482000,0.9005
139536000,0.906
139590000,0.894
139644000,0.8825
139698000,0.9195
139752000,0.914
139806000,0.899
139860000,0.9155
139914000,0.9365
139968000,0.9555
140022000,0.961
140076000,0.9585
140130000,0.9235
140184000,0.9455
140238000,0.935
140292000,0.922
140346000,0.929
140400000,0.919
140454000,0.9065
140508000,0.9215
140562000,0.9115
140616000,0.8935
140670000,0.896
140724000,0.9055
140778000,0.9145
140832000,0.925
140886000,0.9055
140940000,0.948
140994000,0.9195
141048000,0.9315
141102000,0.937
141156000,0.9255
141210000,0.9285
141264000,0.9405
141318000,0.9465
141372000,0.8605
141426000,0.8975
141480000,0.906
141534000,0.8985
141588000,0.918
141642000,0.891
141696000,0.939
141750000,0.9085
141804000,0.923
141858000,0.9105
141912000,0.9285
141966000,0.8955
142020000,0.898
142074000,0.8725
142128000,0.9095
142182000,0.9185
142236000,0.932
142290000,0.9155
142344000,0.884
142398000,0.9005
142452000,0.9375
142506000,0.9465
142560000,0.925
142614000,0.9335
142668000,0.9355
142722000,0.893
142776000,0.781
142830000,0.808
142884000,0.7805
142938000,0.8125
142992000,0.8315
143046000,0.8605
143100000,0.868
143154000,0.862
143208000,0.8675
143262000,0.8765
143316000,0.886
143370000,0.899
143424000,0.918
143478000,0.885
143532000,0.881
143586000,0.874
143640000,0.846
143694000,0.876
143748000,0.8655
143802000,0.8825
143856000,0.8995
143910000,0.9225
143964000,0.883
144018000,0.9115
144072000,0.9165
144126000,0.9015
144180000,0.949
144234000,0.9495
144288000,0.9325
144342000,0.9485
144396000,0.9285
144450000,0.951
144504000,0.9345
144558000,0.8845
144612000,0.949
144666000,0.9415
144720000,0.9365
144774000,0.947
144828000,0.896
144882000,0.943
144936000,0.9425
144990000,0.8845
145044000,0.908
145098000,0.931
145152000,0.9325
145206000,0.9115
145260000,0.8595
145314000,0.876
145368000,0.8165
145422000,0.8095
145476000,0.8885
145530000,0.918
145584000,0.9265
145638000,0.9275
145692000,0.9245
145746000,0.9195
145800000,0.9255
145854000,0.9275
145908000,0.9275
145962000,0.928
146016000,0.933
146070000,0.934
146124000,0.916
146178000,0.9405
146232000,0.943
146286000,0.923
146340000,0.935
146394000,0.9525
146448000,0.9255
146502000,0.8965
146556000,0.93
146610000,0.95
146664000,0.9385
146718000,0.929
146772000,0.955
146826000,0.941
146880000,0.9155
146934000,0.9445
146988000,0.966
147042000,0.93
147096000,0.9335
147150000,0.9455
147204000,0.933
147258000,0.927
147312000,0.9385
147366000,0.93
147420000,0.899
147474000,0.9345
147528000,0.9095
147582000,0.919
147636000,0.924
147690000,0.9435
147744000,0.938
147798000,0.935
147852000,0.925
147906000,0.924
147960000,0.913
148014000,0.8955
148068000,0.878
148122000,0.886
148176000,0.918
148230000,0.9175
148284000,0.9125
148338000,0.9345
148392000,0.9535
148446000,0.9245
148500000,0.935
148554000,0.951
148608000,0.9275
148662000,0.901
148716000,0.941
148770000,0.9355
148824000,0.931
148878000,0.906
148932000,0.8815
148986000,0.9055
149040000,0.936
149094000,0.933
149148000,0.917
149202000,0.9045
149256000,0.934
149310000,0.9425
149364000,0.9195
149418000,0.9245
149472000,0.924
149526000,0.9215
149580000,0.9495
149634000,0.932
149688000,0.9485
149742000,0.923
149796000,0.92
149850000,0.9275
149904000,0.945
149958000,0.9505
150012000,0.936
150066000,0.935
150120000,0.942
150174000,0.9095
150228000,0.9365
150282000,0.914
150336000,0.935
150390000,0.9355
150444000,0.939
150498000,0.9585
150552000,0.929
150606000,0.9275
150660000,0.935
150714000,0.9455
150768000,0.949
150822000,0.955
150876000,0.953
150930000,0.947
150984000,0.943
151038000,0.9635
151092000,0.9455
151146000,0.906
151200000,0.932
151254000,0.9395
151308000,0.9085
151362000,0.9255
151416000,0.905
151470000,0.916
151524000,0.8725
151578000,0.926
151632000,0.947
151686000,0.9155
151740000,0.94
151794000,0.914
151848000,0.9475
151902000,0.9535
151956000,0.936
152010000,0.944
152064000,0.947
152118000,0.947
152172000,0.914
152226000,0.9575
152280000,0.96
152334000,0.9435
152388000,0.9505
152442000,0.968
152496000,0.963
152550000,0.952
152604000,0.9565
152658000,0.9625
152712000,0.942
152766000,0.9445
152820000,0.937
152874000,0.918
152928000,0.8925
152982000,0.903
153036000,0.787
153090000,0.8595
153144000,0.8785
153198000,0.905
153252000,0.8935
153306000,0.926
153360000,0.906
153414000,0.909
153468000,0.929
153522000,0.93
153576000,0.8925
153630000,0.9265
153684000,0.9315
153738000,0.942
153792000,0.9275
153846000,0.9505
153900000,0.8935
153954000,0.903
154008000,0.9325
154062000,0.916
154116000,0.935
154170000,0.951
154224000,0.943
154278000,0.933
154332000,0.959
154386000,0.9305
154440000,0.9055
154494000,0.9305
154548000,0.9315
154602000,0.926
154656000,0.951
154710000,0.9425
154764000,0.938
154818000,0.9475
154872000,0.9345
154926000,0.934
154980000,0.9095
155034000,0.894
155088000,0.8985
155142000,0.9245
155196000,0.918
155250000,0.9075
155304000,0.896
155358000,0.9245
155412000,0.9395
155466000,0.933
155520000,0.9265
155574000,0.915
155628000,0.9585
155682000,0.9475
155736000,0.94
155790000,0.957
155844000,0.921
155898000,0.9195
155952000,0.929
156006000,0.912
156060000,0.9415
156114000,0.904
156168000,0.939
156222000,0.919
156276000,0.929
156330000,0.9305
156384000,0.8955
156438000,0.9325
156492000,0.924
156546000,0.917
156600000,0.9045
156654000,0.906
156708000,0.8735
156762000,0.881
156816000,0.8165
156870000,0.8495
156924000,0.8515
156978000,0.825
157032000,0.832
157086000,0.8665
157140000,0.874
157194000,0.879
157248000,0.8975
157302000,0.927
157356000,0.881
157410000,0.9295
157464000,0.877
157518000,0.9285
157572000,0.9165
157626000,0.928
157680000,0.921
157734000,0.9085
157788000,0.919
157842000,0.896
157896000,0.9155
157950000,0.9345
158004000,0.9255
158058000,0.93
158112000,0.9065
158166000,0.923
158220000,0.9185
158274000,0.929
158328000,0.9385
158382000,0.923
158436000,0.9085
158490000,0.92
158544000,0.9095
158598000,0.9135
158652000,0.9265
158706000,0.9275
158760000,0.9035
158814000,0.918
158868000,0.9165
158922000,0.94
158976000,0.939
159030000,0.9425
159084000,0.887
159138000,0.8705
159192000,0.898
159246000,0.868
159300000,0.9195
159354000,0.8755
159408000,0.9215
159462000,0.907
159516000,0.9005
159570000,0.9415
159624000,0.92
159678000,0.8955
159732000,0.937
159786000,0.9215
159840000,0.93
159894000,0.9205
159948000,0.949
160002000,0.9575
160056000,0.907
160110000,0.937
160164000,0.9445
160218000,0.959
160272000,0.95
160326000,0.9355
160380000,0.9125
160434000,0.947
160488000,0.924
160542000,0.948
160596000,0.9375
160650000,0.935
160704000,0.9315
160758000,0.923
160812000,0.9205
160866000,0.9275
160920000,0.929
160974000,0.968
161028000,0.9445
161082000,0.953
161136000,0.965
161190000,0.9455
161244000,0.926
161298000,0.948
161352000,0.955
161406000,0.939
161460000,0.9285
161514000,0.9535
161568000,0.9175
161622000,0.917
161676000,0.9265
161730000,0.9225
161784000,0.9285
161838000,0.9175
161892000,0.9225
161946000,0.9595
162000000,0.939
162054000,0.924
162108000,0.945
162162000,0.966
162216000,0.95
162270000,0.932
162324000,0.9165
162378000,0.915
162432000,0.9445
162486000,0.9535
162540000,0.923
162594000,0.948
162648000,0.9315
162702000,0.939
162756000,0.915
162810000,0.9165
162864000,0.9295
162918000,0.9095
162972000,0.9315
163026000,0.939
163080000,0.94
163134000,0.924
163188000,0.9305
163242000,0.956
163296000,0.925
163350000,0.9165
163404000,0.948
163458000,0.951
163512000,0.9305
163566000,0.943
163620000,0.937
163674000,0.941
163728000,0.936
163782000,0.9365
163836000,0.955
163890000,0.9595
163944000,0.9485
163998000,0.9175
