"Step","VACL_sp_4agents_act2000_sol2000_seed3 - cover_rate_5step"
"105000","0.0001"
"210000","0"
"315000","0.0005"
"420000","0.0022"
"525000","0.0026"
"630000","0.0035999999999999995"
"735000","0.005900000000000001"
"840000","0.0093"
"945000","0.0101"
"1050000","0.0151"
"1155000","0.0935"
"1260000","0.1398"
"1365000","0.1897"
"1470000","0.1748"
"1575000","0.20760000000000003"
"1680000","0.2705"
"1785000","0.23310000000000003"
"1890000","0.2055"
"1995000","0.2118"
"2100000","0.1774"
"2205000","0.1922"
"2310000","0.22"
"2415000","0.2245"
"2520000","0.2355"
"2625000","0.2385"
"2730000","0.2759"
"2835000","0.2919"
"2940000","0.2793"
"3045000","0.31739999999999996"
"3150000","0.30140000000000006"
"3255000","0.34220000000000006"
"3360000","0.3781000000000001"
"3465000","0.4196"
"3570000","0.4398"
"3675000","0.4596"
"3780000","0.4516"
"3885000","0.4554"
"3990000","0.4876"
"4095000","0.4971"
"4200000","0.5331"
"4305000","0.4997"
"4410000","0.5271"
"4515000","0.547"
"4620000","0.5483999999999999"
"4725000","0.5665"
"4830000","0.5630999999999999"
"4935000","0.5793999999999999"
"5040000","0.5855"
"5145000","0.6175999999999999"
"5250000","0.6001000000000001"
"5355000","0.5882000000000001"
"5460000","0.6133"
"5565000","0.6333"
"5670000","0.6347"
"5775000","0.6328"
"5880000","0.6275"
"5985000","0.6177999999999999"
"6090000","0.639"
"6195000","0.6507999999999999"
"6300000","0.6653"
"6405000","0.6723"
"6510000","0.6748"
"6615000","0.688"
"6720000","0.6787000000000001"
"6825000","0.6977000000000001"
"6930000","0.6924000000000001"
"7035000","0.7026"
"7140000","0.699"
"7245000","0.7082"
"7350000","0.68"
"7455000","0.6998"
"7560000","0.6936"
"7665000","0.7085"
"7770000","0.7081000000000001"
"7875000","0.6817000000000001"
"7980000","0.6998000000000001"
"8085000","0.7178"
"8190000","0.7358000000000001"
"8295000","0.7064"
"8400000","0.7273"
"8505000","0.7218"
"8610000","0.7176"
"8715000","0.7344"
"8820000","0.7226"
"8925000","0.7314"
"9030000","0.7215"
"9135000","0.7366"
"9240000","0.7348"
"9345000","0.7341"
"9450000","0.7338000000000001"
"9555000","0.7395"
"9660000","0.7462000000000001"
"9765000","0.7333"
"9870000","0.7497"
"9975000","0.7381"
"10080000","0.7669"
"10185000","0.7409"
"10290000","0.7512000000000001"
"10395000","0.7544"
"10500000","0.7420999999999999"
"10605000","0.7641"
"10710000","0.7437999999999999"
"10815000","0.7495"
"10920000","0.7614000000000001"
"11025000","0.7597999999999999"
"11130000","0.7736999999999999"
"11235000","0.7602000000000001"
"11340000","0.7729000000000001"
"11445000","0.7741999999999999"
"11550000","0.7613"
"11655000","0.759"
"11760000","0.7721"
"11865000","0.7797000000000001"
"11970000","0.7783000000000001"
"12075000","0.7667999999999999"
"12180000","0.7824000000000001"
"12285000","0.7736"
"12390000","0.7852"
"12495000","0.8051"
"12600000","0.7837999999999999"
"12705000","0.7830999999999999"
"12810000","0.7819"
"12915000","0.793"
"13020000","0.7711"
"13125000","0.7707999999999999"
"13230000","0.7689000000000001"
"13335000","0.7967000000000001"
"13440000","0.7798"
"13545000","0.7857000000000001"
"13650000","0.7803000000000001"
"13755000","0.7753999999999999"
"13860000","0.7983000000000001"
"13965000","0.7930999999999999"
"14070000","0.7887"
"14175000","0.7909"
"14280000","0.788"
"14385000","0.7892"
"14490000","0.7818999999999999"
"14595000","0.781"
"14700000","0.7838999999999998"
"14805000","0.8002"
"14910000","0.7877"
"15015000","0.8086"
"15120000","0.79"
"15225000","0.8094000000000001"
"15330000","0.8134"
"15435000","0.8172"
"15540000","0.8228"
"15645000","0.8208"
"15750000","0.8007000000000001"
"15855000","0.8236"
"15960000","0.8062"
"16065000","0.8224"
"16170000","0.8364000000000001"
"16275000","0.8165"
"16380000","0.8249000000000001"
"16485000","0.8236"
"16590000","0.8215999999999999"
"16695000","0.8291"
"16800000","0.8289"
"16905000","0.8311000000000001"
"17010000","0.8329999999999999"
"17115000","0.8428"
"17220000","0.8382999999999999"
"17325000","0.8333"
"17430000","0.8375"
"17535000","0.8467"
"17640000","0.8467"
"17745000","0.8489"
"17850000","0.8465"
"17955000","0.8515999999999999"
"18060000","0.8594"
"18165000","0.8528"
"18270000","0.8608"
"18375000","0.863"
"18480000","0.8487"
"18585000","0.8442999999999999"
"18690000","0.8385"
"18795000","0.8548"
"18900000","0.8415"
"19005000","0.8482999999999999"
"19110000","0.8533999999999999"
"19215000","0.8536"
"19320000","0.8507"
"19425000","0.8611"
"19530000","0.8495999999999999"
"19635000","0.8585"
"19740000","0.8454"
"19845000","0.8656"
"19950000","0.8647"
"20055000","0.8608"
"20160000","0.8543"
"20265000","0.8650999999999999"
"20370000","0.8565999999999999"
"20475000","0.8593"
"20580000","0.861"
"20685000","0.8553"
"20790000","0.8646"
"20895000","0.8674"
"21000000","0.848"
"21105000","0.8422999999999999"
"21210000","0.8391"
"21315000","0.8499"
"21420000","0.8645999999999999"
"21525000","0.8626"
"21630000","0.8547"
"21735000","0.8663000000000001"
"21840000","0.8615"
"21945000","0.8675999999999999"
"22050000","0.8732000000000001"
"22155000","0.873"
"22260000","0.8667"
"22365000","0.8703"
"22470000","0.8694000000000001"
"22575000","0.8695"
"22680000","0.8697"
"22785000","0.8844"
"22890000","0.8901"
"22995000","0.8797"
"23100000","0.8796000000000002"
"23205000","0.8747999999999999"
"23310000","0.8689"
"23415000","0.8817"
"23520000","0.886"
"23625000","0.8709"
"23730000","0.877"
"23835000","0.8803"
"23940000","0.8819000000000001"
"24045000","0.8906000000000001"
"24150000","0.8809000000000001"
"24255000","0.8868"
"24360000","0.883"
"24465000","0.8842"
"24570000","0.8798"
"24675000","0.8959000000000001"
"24780000","0.8882000000000001"
"24885000","0.8883000000000001"
"24990000","0.8782"
"25095000","0.8747999999999999"
"25200000","0.8935"
"25305000","0.8803"
"25410000","0.8942"
"25515000","0.8815999999999999"
"25620000","0.8735999999999999"
"25725000","0.891"
"25830000","0.8956"
"25935000","0.8917"
"26040000","0.8934"
"26145000","0.8849"
"26250000","0.8989"
"26355000","0.9025"
"26460000","0.8995"
"26565000","0.8992"
"26670000","0.8946"
"26775000","0.89"
"26880000","0.8756999999999999"
"26985000","0.8929"
"27090000","0.8997"
"27195000","0.8932"
"27300000","0.8940999999999999"
"27405000","0.8937"
"27510000","0.9037"
"27615000","0.9032"
"27720000","0.9016"
"27825000","0.8927999999999999"
"27930000","0.8825"
"28035000","0.8773"
"28140000","0.8805999999999999"
"28245000","0.8825999999999999"
"28350000","0.8827999999999999"
"28455000","0.9003000000000001"
"28560000","0.8803"
"28665000","0.8865"
"28770000","0.8996000000000001"
"28875000","0.9152"
"28980000","0.898"
"29085000","0.8997999999999999"
"29190000","0.9023"
"29295000","0.912"
"29400000","0.8985"
"29505000","0.9116"
"29610000","0.8871"
"29715000","0.8951999999999999"
"29820000","0.9036"
"29925000","0.9"
"30030000","0.9078"
"30135000","0.9041"
"30240000","0.8942"
"30345000","0.9057"
"30450000","0.9046"
"30555000","0.907"
"30660000","0.903"
"30765000","0.9031"
"30870000","0.9118"
"30975000","0.9055"
"31080000","0.9263"
"31185000","0.9213"
"31290000","0.9226"
"31395000","0.9126"
"31500000","0.912"
"31605000","0.913"
"31710000","0.9116"
"31815000","0.9131"
"31920000","0.9182"
"32025000","0.9212"
"32130000","0.896"
"32235000","0.9217"
"32340000","0.9148999999999998"
"32445000","0.9139"
"32550000","0.9284"
"32655000","0.9166"
"32760000","0.9249"
"32865000","0.9174"
"32970000","0.9099"
"33075000","0.9203"
"33180000","0.9168"
"33285000","0.9159"
"33390000","0.9165"
"33495000","0.9171"
"33600000","0.9154"
"33705000","0.9267"
"33810000","0.9142"
"33915000","0.9254"
"34020000","0.9218"
"34125000","0.927"
"34230000","0.917"
"34335000","0.9269"
"34440000","0.918"
"34545000","0.9212"
"34650000","0.9292"
"34755000","0.9244"
"34860000","0.9271"
"34965000","0.9278"
"35070000","0.9162"
"35175000","0.9215"
"35280000","0.9187"
"35385000","0.9236"
"35490000","0.9154"
"35595000","0.9211"
"35700000","0.924"
"35805000","0.9242"
"35910000","0.9055"
"36015000","0.9165"
"36120000","0.9239"
"36225000","0.9115"
"36330000","0.9199"
"36435000","0.9227"
"36540000","0.9274"
"36645000","0.9105"
"36750000","0.9199"
"36855000","0.9158"
"36960000","0.9235"
"37065000","0.9257"
"37170000","0.9253"
"37275000","0.9193"
"37380000","0.9227"
"37485000","0.9276"
"37590000","0.9171"
"37695000","0.9265"
"37800000","0.9267"
"37905000","0.922"
"38010000","0.9294"
"38115000","0.9237"
"38220000","0.9278"
"38325000","0.9284"
"38430000","0.9376"
"38535000","0.922"
"38640000","0.9286"
"38745000","0.9369"
"38850000","0.9315"
"38955000","0.9331"
"39060000","0.9247"
"39165000","0.9323"
"39270000","0.9213"
"39375000","0.9425"
"39480000","0.9313"
"39585000","0.9341"
"39690000","0.9338"
"39795000","0.936"
"39900000","0.9314"
"40005000","0.9144"
"40110000","0.9298"
"40215000","0.9329"
