"Step","VACL_sp_4agents_act2000_sol2000_seed2 - cover_rate_5step"
"105000","0"
"210000","0.002"
"315000","0.0022"
"420000","0.0072"
"525000","0.007300000000000001"
"630000","0.008"
"735000","0.0055"
"840000","0.006"
"945000","0.0103"
"1050000","0.016399999999999998"
"1155000","0.0613"
"1260000","0.1163"
"1365000","0.1466"
"1470000","0.2132"
"1575000","0.2173"
"1680000","0.20739999999999997"
"1785000","0.2172"
"1890000","0.2113"
"1995000","0.2621"
"2100000","0.2962"
"2205000","0.2905"
"2310000","0.30110000000000003"
"2415000","0.32589999999999997"
"2520000","0.3235"
"2625000","0.308"
"2730000","0.3277"
"2835000","0.33129999999999993"
"2940000","0.3626"
"3045000","0.378"
"3150000","0.3843"
"3255000","0.3807"
"3360000","0.3637"
"3465000","0.3723999999999999"
"3570000","0.3513"
"3675000","0.3356"
"3780000","0.3615"
"3885000","0.3459"
"3990000","0.3541"
"4095000","0.3383"
"4200000","0.3288"
"4305000","0.3302"
"4410000","0.3625"
"4515000","0.3708999999999999"
"4620000","0.3688"
"4725000","0.3813"
"4830000","0.3845"
"4935000","0.4316"
"5040000","0.4227"
"5145000","0.4176"
"5250000","0.4506"
"5355000","0.4456"
"5460000","0.4198"
"5565000","0.431"
"5670000","0.4471"
"5775000","0.4577"
"5880000","0.4759"
"5985000","0.4582"
"6090000","0.4363"
"6195000","0.4532"
"6300000","0.48"
"6405000","0.4765"
"6510000","0.4846"
"6615000","0.513"
"6720000","0.5084"
"6825000","0.5237"
"6930000","0.5321999999999999"
"7035000","0.5211999999999999"
"7140000","0.5508"
"7245000","0.5425"
"7350000","0.554"
"7455000","0.5575"
"7560000","0.5858"
"7665000","0.5982"
"7770000","0.5817"
"7875000","0.5895"
"7980000","0.6223"
"8085000","0.5989000000000001"
"8190000","0.5995"
"8295000","0.6205"
"8400000","0.6211"
"8505000","0.6165000000000002"
"8610000","0.6012000000000001"
"8715000","0.6467"
"8820000","0.6410999999999999"
"8925000","0.6439"
"9030000","0.6434"
"9135000","0.6454"
"9240000","0.6635"
"9345000","0.6441000000000001"
"9450000","0.6672"
"9555000","0.6799"
"9660000","0.6729"
"9765000","0.6927000000000001"
"9870000","0.6708000000000001"
"9975000","0.6516"
"10080000","0.6623"
