"Step","VACL_sp_4agents_act4000_sol4000_seed1 - cover_rate_5step"
"38850000","0.9873"
"38955000","0.9853"
"39060000","0.9891"
"39165000","0.9902"
"39270000","0.9841"
"39375000","0.9819"
"39480000","0.9817"
"39585000","0.9876"
"39690000","0.9865"
"39795000","0.9864"
"39900000","0.9876"
"40005000","0.9857"
"40110000","0.9876"
"40215000","0.9858"
"40320000","0.9847"
"40425000","0.9854"
"40530000","0.9805"
"40635000","0.9819"
"40740000","0.9789"
"40845000","0.9795"
"40950000","0.9859"
"41055000","0.9851"
"41160000","0.9853"
"41265000","0.9853"
"41370000","0.9851"
"41475000","0.9882"
"41580000","0.9832"
"41685000","0.9875"
"41790000","0.9863"
"41895000","0.9901"
"42000000","0.986"
"42105000","0.985"
"42210000","0.9855"
"42315000","0.9902"
"42420000","0.9797"
"42525000","0.9903"
"42630000","0.9896"
"42735000","0.9875"
"42840000","0.9885"
"42945000","0.9915"
"43050000","0.9828"
"43155000","0.9793"
"43260000","0.9835"
"43365000","0.9856"
"43470000","0.9821"
"43575000","0.9834"
"43680000","0.9866"
"43785000","0.983"
"43890000","0.9856"
"43995000","0.9866"
"44100000","0.9877"
"44205000","0.9876"
"44310000","0.9833"
"44415000","0.9845"
"44520000","0.9888"
"44625000","0.99"
"44730000","0.9884"
"44835000","0.9836"
"44940000","0.9872"
"45045000","0.9845"
"45150000","0.9883"
"45255000","0.9877"
"45360000","0.985"
"45465000","0.9849"
"45570000","0.9872"
"45675000","0.9883"
"45780000","0.9883"
"45885000","0.9882"
"45990000","0.9884"
"46095000","0.9921"
"46200000","0.9871"
"46305000","0.9918"
"46410000","0.9932"
"46515000","0.9894"
"46620000","0.9898"
"46725000","0.9905"
"46830000","0.9849"
"46935000","0.9842"
"47040000","0.9905"
"47145000","0.9879"
"47250000","0.9866"
"47355000","0.9928"
"47460000","0.9843"
"47565000","0.9884"
"47670000","0.988"
"47775000","0.99"
"47880000","0.9864"
"47985000","0.9891"
"48090000","0.9877"
"48195000","0.9935"
"48300000","0.9888"
"48405000","0.9929"
"48510000","0.9927"
"48615000","0.9871"
"48720000","0.9927"
"48825000","0.9932"
"48930000","0.9934"
"49035000","0.9923"
"49140000","0.9902"
"49245000","0.9925"
"49350000","0.9948"
"49455000","0.9963"
"49560000","0.9917"
"49665000","0.9942"
"49770000","0.9953999999999998"
"49875000","0.9938"
"49980000","0.994"
