"Step","sl_amigo_seed1 - cover_rate_5step"
"19488000","0.362"
"19495000","0.43799999999999994"
"19502000","0.44"
"19509000","0.382"
"19516000","0.44400000000000006"
"19523000","0.45"
"19530000","0.368"
"19537000","0.434"
"19544000","0.384"
"19551000","0.332"
"19558000","0.42"
"19565000","0.422"
"19572000","0.4280000000000001"
"19579000","0.41"
"19586000","0.412"
"19593000","0.348"
"19600000","0.364"
"19607000","0.436"
"19614000","0.322"
"19621000","0.38"
"19628000","0.326"
"19635000","0.31"
"19642000","0.426"
"19649000","0.43"
"19656000","0.408"
"19663000","0.31"
"19670000","0.484"
"19677000","0.428"
"19684000","0.314"
"19691000","0.418"
"19698000","0.496"
"19705000","0.478"
"19712000","0.484"
"19719000","0.46"
"19726000","0.31"
"19733000","0.402"
"19740000","0.376"
"19747000","0.434"
"19754000","0.514"
"19761000","0.524"
"19768000","0.31799999999999995"
"19775000","0.46"
"19782000","0.516"
"19789000","0.462"
"19796000","0.468"
"19803000","0.3680000000000001"
"19810000","0.496"
"19817000","0.25"
"19824000","0.496"
"19831000","0.38"
"19838000","0.436"
"19845000","0.362"
"19852000","0.37200000000000005"
"19859000","0.37"
"19866000","0.336"
"19873000","0.35"
"19880000","0.392"
"19887000","0.28600000000000003"
"19894000","0.368"
"19901000","0.39"
"19908000","0.428"
"19915000","0.384"
"19922000","0.326"
"19929000","0.374"
"19936000","0.384"
"19943000","0.34"
"19950000","0.408"
"19957000","0.4"
"19964000","0.324"
"19971000","0.36"
"19978000","0.35"
"19985000","0.44"
"19992000","0.516"
"19999000","0.406"
"20006000","0.41"
"20013000","0.44"
"20020000","0.394"
"20027000","0.444"
"20034000","0.384"
"20041000","0.408"
"20048000","0.398"
"20055000","0.35"
"20062000","0.44"
"20069000","0.384"
"20076000","0.4320000000000001"
"20083000","0.3940000000000001"
"20090000","0.4059999999999999"
"20097000","0.414"
"20104000","0.44"
"20111000","0.35600000000000004"
"20118000","0.43400000000000005"
"20125000","0.41"
"20132000","0.294"
"20139000","0.3"
"20146000","0.34600000000000003"
"20153000","0.25"
"20160000","0.49"
"20167000","0.436"
"20174000","0.4320000000000001"
"20181000","0.528"
"20188000","0.462"
"20195000","0.43"
"20202000","0.42"
"20209000","0.4"
"20216000","0.396"
"20223000","0.35400000000000004"
"20230000","0.442"
"20237000","0.418"
"20244000","0.33399999999999996"
"20251000","0.422"
"20258000","0.396"
"20265000","0.348"
"20272000","0.434"
"20279000","0.412"
"20286000","0.414"
"20293000","0.38"
"20300000","0.382"
"20307000","0.442"
"20314000","0.4"
"20321000","0.386"
"20328000","0.412"
"20335000","0.562"
"20342000","0.362"
"20349000","0.47"
"20356000","0.514"
"20363000","0.42399999999999993"
"20370000","0.418"
"20377000","0.362"
"20384000","0.354"
"20391000","0.398"
"20398000","0.366"
"20405000","0.428"
"20412000","0.38"
"20419000","0.4159999999999999"
"20426000","0.4"
"20433000","0.46"
"20440000","0.45"
"20447000","0.424"
"20454000","0.414"
"20461000","0.41"
"20468000","0.41"
"20475000","0.402"
"20482000","0.396"
"20489000","0.414"
"20496000","0.37"
"20503000","0.342"
"20510000","0.36"
"20517000","0.374"
"20524000","0.35"
"20531000","0.336"
"20538000","0.4"
"20545000","0.364"
"20552000","0.396"
"20559000","0.488"
"20566000","0.418"
"20573000","0.404"
"20580000","0.42"
"20587000","0.388"
"20594000","0.392"
"20601000","0.436"
"20608000","0.362"
"20615000","0.33"
"20622000","0.418"
"20629000","0.398"
"20636000","0.34"
"20643000","0.37799999999999995"
"20650000","0.336"
"20657000","0.472"
"20664000","0.344"
"20671000","0.486"
"20678000","0.39"
"20685000","0.43"
"20692000","0.366"
"20699000","0.39"
"20706000","0.422"
"20713000","0.4159999999999999"
"20720000","0.43"
"20727000","0.3940000000000001"
"20734000","0.414"
"20741000","0.342"
"20748000","0.368"
"20755000","0.288"
"20762000","0.354"
"20769000","0.444"
"20776000","0.392"
"20783000","0.44"
"20790000","0.4320000000000001"
"20797000","0.402"
"20804000","0.49"
"20811000","0.358"
"20818000","0.392"
"20825000","0.37400000000000005"
"20832000","0.434"
"20839000","0.428"
"20846000","0.38"
"20853000","0.444"
"20860000","0.402"
"20867000","0.364"
"20874000","0.412"
"20881000","0.4"
"20888000","0.404"
"20895000","0.38"
"20902000","0.39"
"20909000","0.326"
"20916000","0.336"
"20923000","0.37200000000000005"
"20930000","0.39"
"20937000","0.43400000000000005"
"20944000","0.41"
"20951000","0.41"
"20958000","0.36"
"20965000","0.39"
"20972000","0.478"
"20979000","0.376"
"20986000","0.404"
"20993000","0.44"
"21000000","0.35600000000000004"
"21007000","0.408"
"21014000","0.408"
"21021000","0.458"
"21028000","0.408"
"21035000","0.336"
"21042000","0.418"
"21049000","0.43799999999999994"
"21056000","0.414"
"21063000","0.37200000000000005"
"21070000","0.41"
"21077000","0.41"
"21084000","0.402"
"21091000","0.4320000000000001"
"21098000","0.324"
"21105000","0.43"
"21112000","0.374"
"21119000","0.456"
"21126000","0.35"
"21133000","0.306"
"21140000","0.424"
"21147000","0.388"
"21154000","0.396"
"21161000","0.4"
"21168000","0.398"
"21175000","0.384"
"21182000","0.38"
"21189000","0.34600000000000003"
"21196000","0.314"
"21203000","0.35800000000000004"
"21210000","0.31"
"21217000","0.494"
"21224000","0.336"
"21231000","0.374"
"21238000","0.472"
"21245000","0.374"
"21252000","0.452"
"21259000","0.36"
"21266000","0.402"
"21273000","0.37799999999999995"
"21280000","0.43599999999999994"
"21287000","0.312"
"21294000","0.414"
"21301000","0.326"
"21308000","0.31"
"21315000","0.42"
"21322000","0.436"
"21329000","0.33"
"21336000","0.39"
"21343000","0.532"
"21350000","0.41"
"21357000","0.402"
"21364000","0.456"
"21371000","0.43"
"21378000","0.444"
"21385000","0.392"
"21392000","0.37799999999999995"
"21399000","0.398"
"21406000","0.37599999999999995"
"21413000","0.442"
"21420000","0.458"
"21427000","0.35600000000000004"
"21434000","0.34600000000000003"
"21441000","0.362"
"21448000","0.35200000000000004"
"21455000","0.406"
"21462000","0.47"
"21469000","0.39"
"21476000","0.41"
"21483000","0.42"
"21490000","0.384"
"21497000","0.428"
"21504000","0.416"
"21511000","0.414"
"21518000","0.39"
"21525000","0.374"
"21532000","0.348"
"21539000","0.428"
"21546000","0.484"
"21553000","0.452"
"21560000","0.404"
"21567000","0.34600000000000003"
"21574000","0.368"
"21581000","0.41"
"21588000","0.398"
"21595000","0.462"
"21602000","0.4"
"21609000","0.46"
"21616000","0.36"
"21623000","0.452"
"21630000","0.37200000000000005"
"21637000","0.426"
"21644000","0.408"
"21651000","0.374"
"21658000","0.46"
"21665000","0.428"
"21672000","0.342"
"21679000","0.33"
"21686000","0.37"
"21693000","0.414"
"21700000","0.468"
"21707000","0.49"
"21714000","0.456"
"21721000","0.39"
"21728000","0.398"
"21735000","0.406"
"21742000","0.3459999999999999"
"21749000","0.37799999999999995"
"21756000","0.34600000000000003"
"21763000","0.402"
"21770000","0.35600000000000004"
"21777000","0.458"
"21784000","0.46"
"21791000","0.45"
"21798000","0.482"
"21805000","0.37200000000000005"
"21812000","0.306"
"21819000","0.368"
"21826000","0.44"
"21833000","0.366"
"21840000","0.37"
"21847000","0.422"
"21854000","0.35200000000000004"
"21861000","0.384"
"21868000","0.39"
"21875000","0.294"
"21882000","0.434"
"21889000","0.348"
"21896000","0.404"
"21903000","0.376"
"21910000","0.41"
"21917000","0.386"
"21924000","0.394"
"21931000","0.468"
"21938000","0.366"
"21945000","0.478"
"21952000","0.414"
"21959000","0.4"
"21966000","0.36"
"21973000","0.306"
"21980000","0.394"
"21987000","0.394"
"21994000","0.36"
"22001000","0.4419999999999999"
"22008000","0.358"
"22015000","0.406"
"22022000","0.384"
"22029000","0.42"
"22036000","0.414"
"22043000","0.464"
"22050000","0.4040000000000001"
"22057000","0.37799999999999995"
"22064000","0.35"
"22071000","0.322"
"22078000","0.424"
"22085000","0.27"
"22092000","0.454"
"22099000","0.41"
"22106000","0.4640000000000001"
"22113000","0.39"
"22120000","0.39"
"22127000","0.306"
"22134000","0.33"
"22141000","0.4320000000000001"
"22148000","0.458"
"22155000","0.29"
"22162000","0.488"
"22169000","0.45"
"22176000","0.41"
"22183000","0.398"
"22190000","0.388"
"22197000","0.3640000000000001"
"22204000","0.428"
"22211000","0.41"
"22218000","0.414"
"22225000","0.444"
"22232000","0.3"
"22239000","0.312"
"22246000","0.39"
"22253000","0.3819999999999999"
"22260000","0.412"
"22267000","0.336"
"22274000","0.368"
"22281000","0.46"
"22288000","0.388"
"22295000","0.466"
"22302000","0.398"
"22309000","0.43799999999999994"
"22316000","0.41"
"22323000","0.298"
"22330000","0.38"
"22337000","0.318"
"22344000","0.426"
"22351000","0.3340000000000001"
"22358000","0.428"
"22365000","0.384"
"22372000","0.37"
"22379000","0.412"
"22386000","0.43199999999999994"
"22393000","0.314"
"22400000","0.37"
"22407000","0.352"
"22414000","0.37799999999999995"
"22421000","0.4479999999999999"
"22428000","0.39"
"22435000","0.382"
"22442000","0.43400000000000005"
"22449000","0.366"
"22456000","0.3940000000000001"
"22463000","0.376"
"22470000","0.392"
"22477000","0.34600000000000003"
"22484000","0.364"
"22491000","0.316"
"22498000","0.34"
"22505000","0.428"
"22512000","0.43400000000000005"
"22519000","0.342"
"22526000","0.428"
"22533000","0.424"
"22540000","0.38"
"22547000","0.362"
"22554000","0.394"
"22561000","0.366"
"22568000","0.36"
"22575000","0.396"
"22582000","0.314"
"22589000","0.37200000000000005"
"22596000","0.412"
"22603000","0.34"
"22610000","0.382"
"22617000","0.37200000000000005"
"22624000","0.388"
"22631000","0.456"
"22638000","0.422"
"22645000","0.27"
"22652000","0.258"
"22659000","0.5"
"22666000","0.452"
"22673000","0.35200000000000004"
"22680000","0.43799999999999994"
"22687000","0.362"
"22694000","0.308"
"22701000","0.3640000000000001"
"22708000","0.33"
"22715000","0.402"
"22722000","0.48"
"22729000","0.308"
"22736000","0.458"
"22743000","0.428"
"22750000","0.38"
"22757000","0.36"
"22764000","0.364"
"22771000","0.354"
"22778000","0.454"
"22785000","0.44400000000000006"
"22792000","0.366"
"22799000","0.35400000000000004"
"22806000","0.404"
"22813000","0.342"
"22820000","0.412"
"22827000","0.406"
"22834000","0.394"
"22841000","0.354"
"22848000","0.37799999999999995"
"22855000","0.342"
"22862000","0.39"
"22869000","0.412"
"22876000","0.384"
"22883000","0.416"
"22890000","0.37599999999999995"
"22897000","0.36"
"22904000","0.412"
"22911000","0.45"
"22918000","0.4479999999999999"
"22925000","0.416"
"22932000","0.316"
"22939000","0.404"
"22946000","0.48"
"22953000","0.424"
"22960000","0.408"
"22967000","0.412"
"22974000","0.436"
"22981000","0.308"
"22988000","0.4320000000000001"
"22995000","0.35600000000000004"
"23002000","0.414"
"23009000","0.344"
"23016000","0.412"
"23023000","0.422"
"23030000","0.33799999999999997"
"23037000","0.364"
"23044000","0.422"
"23051000","0.412"
"23058000","0.374"
"23065000","0.43"
"23072000","0.428"
"23079000","0.34600000000000003"
"23086000","0.4040000000000001"
"23093000","0.486"
"23100000","0.41"
"23107000","0.434"
"23114000","0.33799999999999997"
"23121000","0.33399999999999996"
"23128000","0.37200000000000005"
"23135000","0.308"
"23142000","0.476"
"23149000","0.348"
"23156000","0.336"
"23163000","0.44"
"23170000","0.304"
"23177000","0.3559999999999999"
"23184000","0.36"
"23191000","0.33399999999999996"
"23198000","0.27999999999999997"
"23205000","0.442"
"23212000","0.464"
"23219000","0.37400000000000005"
"23226000","0.45"
"23233000","0.4"
"23240000","0.434"
"23247000","0.474"
"23254000","0.436"
"23261000","0.42599999999999993"
"23268000","0.38400000000000006"
"23275000","0.376"
"23282000","0.35"
"23289000","0.4"
"23296000","0.31200000000000006"
"23303000","0.32"
"23310000","0.4059999999999999"
"23317000","0.394"
"23324000","0.402"
"23331000","0.4479999999999999"
"23338000","0.376"
"23345000","0.46"
"23352000","0.38"
"23359000","0.35200000000000004"
"23366000","0.482"
"23373000","0.412"
"23380000","0.45"
"23387000","0.35200000000000004"
"23394000","0.4320000000000001"
"23401000","0.386"
"23408000","0.402"
"23415000","0.446"
"23422000","0.368"
"23429000","0.4"
"23436000","0.312"
"23443000","0.46"
"23450000","0.46"
"23457000","0.484"
"23464000","0.48"
"23471000","0.4"
"23478000","0.344"
"23485000","0.374"
"23492000","0.44"
"23499000","0.43599999999999994"
"23506000","0.4479999999999999"
"23513000","0.382"
"23520000","0.476"
"23527000","0.4159999999999999"
"23534000","0.34"
"23541000","0.416"
"23548000","0.368"
"23555000","0.402"
"23562000","0.414"
"23569000","0.406"
"23576000","0.34"
"23583000","0.43"
"23590000","0.4320000000000001"
"23597000","0.31"
"23604000","0.52"
"23611000","0.396"
"23618000","0.44"
"23625000","0.358"
"23632000","0.37799999999999995"
"23639000","0.34"
"23646000","0.402"
"23653000","0.342"
"23660000","0.406"
"23667000","0.506"
"23674000","0.37"
"23681000","0.386"
"23688000","0.358"
"23695000","0.398"
"23702000","0.384"
"23709000","0.43"
"23716000","0.308"
"23723000","0.4479999999999999"
"23730000","0.36599999999999994"
"23737000","0.4040000000000001"
"23744000","0.35600000000000004"
"23751000","0.506"
"23758000","0.32"
"23765000","0.408"
"23772000","0.292"
"23779000","0.35600000000000004"
"23786000","0.38"
"23793000","0.412"
"23800000","0.446"
"23807000","0.408"
"23814000","0.34"
"23821000","0.42"
"23828000","0.308"
"23835000","0.47"
"23842000","0.31200000000000006"
"23849000","0.418"
"23856000","0.376"
"23863000","0.418"
"23870000","0.43"
"23877000","0.37"
"23884000","0.424"
"23891000","0.39"
"23898000","0.41"
"23905000","0.388"
"23912000","0.38800000000000007"
"23919000","0.4"
"23926000","0.388"
"23933000","0.468"
"23940000","0.35200000000000004"
"23947000","0.43799999999999994"
"23954000","0.41"
"23961000","0.454"
"23968000","0.41"
"23975000","0.35200000000000004"
"23982000","0.37200000000000005"
"23989000","0.326"
"23996000","0.45"
"24003000","0.388"
"24010000","0.384"
"24017000","0.302"
"24024000","0.322"
"24031000","0.424"
"24038000","0.342"
"24045000","0.396"
"24052000","0.446"
"24059000","0.3"
"24066000","0.49"
"24073000","0.35600000000000004"
"24080000","0.414"
"24087000","0.37200000000000005"
"24094000","0.374"
"24101000","0.4"
"24108000","0.35800000000000004"
"24115000","0.468"
"24122000","0.46"
"24129000","0.402"
"24136000","0.35"
"24143000","0.408"
"24150000","0.38"
"24157000","0.398"
"24164000","0.35"
"24171000","0.39"
"24178000","0.422"
"24185000","0.35200000000000004"
"24192000","0.358"
"24199000","0.318"
"24206000","0.32"
"24213000","0.34600000000000003"
"24220000","0.394"
"24227000","0.394"
"24234000","0.382"
"24241000","0.392"
"24248000","0.414"
"24255000","0.51"
"24262000","0.42"
"24269000","0.48"
"24276000","0.36"
"24283000","0.46"
"24290000","0.41"
"24297000","0.402"
"24304000","0.374"
"24311000","0.39"
"24318000","0.42"
"24325000","0.384"
"24332000","0.35"
"24339000","0.418"
"24346000","0.368"
"24353000","0.51"
"24360000","0.358"
"24367000","0.34"
"24374000","0.484"
"24381000","0.41"
"24388000","0.43799999999999994"
"24395000","0.454"
"24402000","0.422"
"24409000","0.316"
"24416000","0.46"
"24423000","0.384"
"24430000","0.426"
"24437000","0.42"
"24444000","0.38400000000000006"
"24451000","0.446"
"24458000","0.414"
"24465000","0.39"
"24472000","0.51"
"24479000","0.382"
"24486000","0.38"
"24493000","0.5"
"24500000","0.452"
"24507000","0.314"
"24514000","0.428"
"24521000","0.424"
"24528000","0.424"
"24535000","0.384"
"24542000","0.368"
"24549000","0.348"
"24556000","0.41"
"24563000","0.354"
"24570000","0.32"
"24577000","0.412"
"24584000","0.36"
"24591000","0.504"
"24598000","0.46"
"24605000","0.41"
"24612000","0.33799999999999997"
"24619000","0.43"
"24626000","0.34600000000000003"
"24633000","0.36"
"24640000","0.4"
"24647000","0.394"
"24654000","0.45"
"24661000","0.38"
"24668000","0.442"
"24675000","0.348"
"24682000","0.32"
"24689000","0.39"
"24696000","0.384"
"24703000","0.362"
"24710000","0.468"
"24717000","0.426"
"24724000","0.426"
"24731000","0.34"
"24738000","0.384"
"24745000","0.31799999999999995"
"24752000","0.36599999999999994"
"24759000","0.394"
"24766000","0.39"
"24773000","0.362"
"24780000","0.414"
"24787000","0.37200000000000005"
"24794000","0.454"
"24801000","0.332"
"24808000","0.43"
"24815000","0.46"
"24822000","0.384"
"24829000","0.36"
"24836000","0.404"
"24843000","0.4"
"24850000","0.42"
"24857000","0.404"
"24864000","0.384"
"24871000","0.402"
"24878000","0.368"
"24885000","0.37"
"24892000","0.408"
"24899000","0.324"
"24906000","0.4920000000000001"
"24913000","0.326"
"24920000","0.4320000000000001"
"24927000","0.416"
"24934000","0.394"
"24941000","0.418"
"24948000","0.376"
"24955000","0.412"
"24962000","0.46"
"24969000","0.442"
"24976000","0.37200000000000005"
"24983000","0.406"
"24990000","0.43"
"24997000","0.406"
"25004000","0.38"
"25011000","0.43"
"25018000","0.392"
"25025000","0.404"
"25032000","0.392"
"25039000","0.374"
"25046000","0.38"
"25053000","0.45"
"25060000","0.358"
"25067000","0.422"
"25074000","0.37199999999999994"
"25081000","0.49599999999999994"
"25088000","0.34"
"25095000","0.33399999999999996"
"25102000","0.35600000000000004"
"25109000","0.426"
"25116000","0.314"
"25123000","0.302"
"25130000","0.4"
"25137000","0.444"
"25144000","0.42"
"25151000","0.412"
"25158000","0.33399999999999996"
"25165000","0.404"
"25172000","0.37"
"25179000","0.35200000000000004"
"25186000","0.4320000000000001"
"25193000","0.418"
"25200000","0.498"
"25207000","0.37200000000000005"
"25214000","0.394"
"25221000","0.41"
"25228000","0.402"
"25235000","0.314"
"25242000","0.36"
"25249000","0.344"
"25256000","0.392"
"25263000","0.41"
"25270000","0.37"
"25277000","0.43799999999999994"
"25284000","0.442"
"25291000","0.36"
"25298000","0.302"
"25305000","0.446"
"25312000","0.48"
"25319000","0.358"
"25326000","0.386"
"25333000","0.43799999999999994"
"25340000","0.358"
"25347000","0.348"
"25354000","0.362"
"25361000","0.484"
"25368000","0.398"
"25375000","0.436"
"25382000","0.428"
"25389000","0.366"
"25396000","0.396"
"25403000","0.388"
"25410000","0.336"
"25417000","0.35"
"25424000","0.392"
"25431000","0.3640000000000001"
"25438000","0.336"
"25445000","0.32"
"25452000","0.4"
"25459000","0.362"
"25466000","0.39"
"25473000","0.35"
"25480000","0.408"
"25487000","0.394"
"25494000","0.322"
"25501000","0.418"
"25508000","0.402"
"25515000","0.35"
"25522000","0.4320000000000001"
"25529000","0.456"
"25536000","0.37"
"25543000","0.45"
"25550000","0.402"
"25557000","0.422"
"25564000","0.37199999999999994"
"25571000","0.394"
"25578000","0.46"
"25585000","0.42599999999999993"
"25592000","0.46"
"25599000","0.478"
"25606000","0.424"
"25613000","0.498"
"25620000","0.386"
"25627000","0.412"
"25634000","0.39"
"25641000","0.36"
"25648000","0.34600000000000003"
"25655000","0.384"
"25662000","0.37"
"25669000","0.39"
"25676000","0.424"
"25683000","0.396"
"25690000","0.446"
"25697000","0.4479999999999999"
"25704000","0.4920000000000001"
"25711000","0.368"
"25718000","0.39"
"25725000","0.44"
"25732000","0.48"
"25739000","0.316"
"25746000","0.364"
"25753000","0.41"
"25760000","0.402"
"25767000","0.31"
"25774000","0.412"
"25781000","0.408"
"25788000","0.416"
"25795000","0.35600000000000004"
"25802000","0.376"
"25809000","0.42"
"25816000","0.44400000000000006"
"25823000","0.3640000000000001"
"25830000","0.456"
"25837000","0.3440000000000001"
"25844000","0.48"
"25851000","0.38"
"25858000","0.306"
"25865000","0.43400000000000005"
"25872000","0.412"
"25879000","0.32"
"25886000","0.41"
"25893000","0.456"
"25900000","0.446"
"25907000","0.382"
"25914000","0.37799999999999995"
"25921000","0.42"
"25928000","0.33"
"25935000","0.35200000000000004"
"25942000","0.332"
"25949000","0.398"
"25956000","0.41"
"25963000","0.49"
"25970000","0.412"
"25977000","0.394"
"25984000","0.394"
"25991000","0.35600000000000004"
"25998000","0.3940000000000001"
"26005000","0.402"
"26012000","0.36599999999999994"
"26019000","0.33"
"26026000","0.33399999999999996"
"26033000","0.43799999999999994"
"26040000","0.408"
"26047000","0.382"
"26054000","0.486"
"26061000","0.406"
"26068000","0.33799999999999997"
"26075000","0.468"
"26082000","0.4320000000000001"
"26089000","0.4320000000000001"
"26096000","0.324"
"26103000","0.42"
"26110000","0.392"
"26117000","0.414"
"26124000","0.38"
"26131000","0.35"
"26138000","0.324"
"26145000","0.342"
"26152000","0.37"
"26159000","0.33399999999999996"
"26166000","0.428"
"26173000","0.422"
"26180000","0.36"
"26187000","0.46"
"26194000","0.48599999999999993"
"26201000","0.462"
"26208000","0.44"
"26215000","0.416"
"26222000","0.416"
"26229000","0.384"
"26236000","0.322"
"26243000","0.424"
"26250000","0.38"
"26257000","0.414"
"26264000","0.398"
"26271000","0.466"
"26278000","0.456"
"26285000","0.426"
"26292000","0.376"
"26299000","0.416"
"26306000","0.382"
"26313000","0.36"
"26320000","0.382"
"26327000","0.35600000000000004"
"26334000","0.384"
"26341000","0.422"
"26348000","0.424"
"26355000","0.42"
"26362000","0.416"
"26369000","0.46"
"26376000","0.41"
"26383000","0.388"
"26390000","0.43199999999999994"
"26397000","0.31"
"26404000","0.342"
"26411000","0.54"
"26418000","0.37"
"26425000","0.384"
"26432000","0.436"
"26439000","0.364"
"26446000","0.428"
"26453000","0.44"
"26460000","0.43799999999999994"
"26467000","0.36"
"26474000","0.426"
"26481000","0.39"
"26488000","0.36"
"26495000","0.4479999999999999"
"26502000","0.462"
"26509000","0.49599999999999994"
"26516000","0.278"
"26523000","0.316"
"26530000","0.358"
"26537000","0.33"
"26544000","0.406"
"26551000","0.43"
"26558000","0.38"
"26565000","0.458"
"26572000","0.354"
"26579000","0.42"
"26586000","0.35600000000000004"
"26593000","0.412"
"26600000","0.43799999999999994"
"26607000","0.332"
"26614000","0.362"
"26621000","0.44"
"26628000","0.42"
"26635000","0.312"
"26642000","0.43799999999999994"
"26649000","0.298"
"26656000","0.35200000000000004"
"26663000","0.37799999999999995"
"26670000","0.38"
"26677000","0.474"
"26684000","0.33799999999999997"
"26691000","0.416"
"26698000","0.3"
"26705000","0.416"
"26712000","0.478"
"26719000","0.452"
"26726000","0.366"
"26733000","0.434"
"26740000","0.404"
"26747000","0.494"
"26754000","0.39"
"26761000","0.472"
"26768000","0.4"
"26775000","0.42"
"26782000","0.34"
"26789000","0.31200000000000006"
"26796000","0.412"
"26803000","0.37"
"26810000","0.41"
"26817000","0.384"
"26824000","0.4040000000000001"
"26831000","0.422"
"26838000","0.38"
"26845000","0.4059999999999999"
"26852000","0.476"
"26859000","0.41"
"26866000","0.4320000000000001"
"26873000","0.43799999999999994"
"26880000","0.382"
"26887000","0.384"
"26894000","0.368"
"26901000","0.394"
"26908000","0.404"
"26915000","0.446"
"26922000","0.3680000000000001"
"26929000","0.298"
"26936000","0.37799999999999995"
"26943000","0.344"
"26950000","0.442"
"26957000","0.4"
"26964000","0.35600000000000004"
"26971000","0.47"
"26978000","0.4"
"26985000","0.36"
"26992000","0.484"
"26999000","0.34"
"27006000","0.46"
"27013000","0.38"
"27020000","0.384"
"27027000","0.402"
"27034000","0.392"
"27041000","0.414"
"27048000","0.478"
"27055000","0.404"
"27062000","0.414"
"27069000","0.376"
"27076000","0.39"
"27083000","0.37"
"27090000","0.44400000000000006"
"27097000","0.308"
"27104000","0.454"
"27111000","0.454"
"27118000","0.38"
"27125000","0.47"
"27132000","0.45"
"27139000","0.47"
"27146000","0.486"
"27153000","0.386"
"27160000","0.368"
"27167000","0.376"
"27174000","0.402"
"27181000","0.424"
"27188000","0.394"
"27195000","0.43799999999999994"
"27202000","0.412"
"27209000","0.482"
"27216000","0.43"
"27223000","0.348"
"27230000","0.474"
"27237000","0.402"
"27244000","0.398"
"27251000","0.35"
"27258000","0.39"
"27265000","0.354"
"27272000","0.528"
"27279000","0.38"
"27286000","0.342"
"27293000","0.446"
"27300000","0.462"
"27307000","0.444"
"27314000","0.47"
"27321000","0.354"
"27328000","0.364"
"27335000","0.37799999999999995"
"27342000","0.494"
"27349000","0.354"
"27356000","0.4320000000000001"
"27363000","0.39"
"27370000","0.364"
"27377000","0.348"
"27384000","0.39"
"27391000","0.44"
"27398000","0.4320000000000001"
"27405000","0.368"
"27412000","0.406"
"27419000","0.29600000000000004"
"27426000","0.41"
"27433000","0.41"
"27440000","0.426"
"27447000","0.546"
"27454000","0.388"
"27461000","0.478"
"27468000","0.416"
"27475000","0.404"
"27482000","0.4320000000000001"
"27489000","0.28600000000000003"
"27496000","0.336"
"27503000","0.466"
"27510000","0.418"
"27517000","0.3819999999999999"
"27524000","0.398"
"27531000","0.42"
"27538000","0.414"
"27545000","0.376"
"27552000","0.33799999999999997"
"27559000","0.452"
"27566000","0.418"
"27573000","0.41"
"27580000","0.37"
"27587000","0.342"
"27594000","0.368"
"27601000","0.46"
"27608000","0.35"
"27615000","0.4"
"27622000","0.394"
"27629000","0.464"
"27636000","0.278"
"27643000","0.382"
"27650000","0.41"
"27657000","0.37"
"27664000","0.422"
"27671000","0.37400000000000005"
"27678000","0.43400000000000005"
"27685000","0.37599999999999995"
"27692000","0.34"
"27699000","0.36"
"27706000","0.434"
"27713000","0.402"
"27720000","0.28800000000000003"
"27727000","0.496"
"27734000","0.406"
"27741000","0.388"
"27748000","0.424"
"27755000","0.3440000000000001"
"27762000","0.418"
"27769000","0.36"
"27776000","0.39"
"27783000","0.41"
"27790000","0.468"
"27797000","0.392"
"27804000","0.416"
"27811000","0.416"
"27818000","0.4"
"27825000","0.426"
"27832000","0.388"
"27839000","0.406"
"27846000","0.404"
"27853000","0.388"
"27860000","0.392"
"27867000","0.316"
"27874000","0.39"
"27881000","0.4"
"27888000","0.396"
"27895000","0.39"
"27902000","0.418"
"27909000","0.442"
"27916000","0.36"
"27923000","0.4"
"27930000","0.33"
"27937000","0.344"
"27944000","0.368"
"27951000","0.354"
"27958000","0.392"
"27965000","0.39"
"27972000","0.404"
"27979000","0.416"
"27986000","0.382"
"27993000","0.394"
"28000000","0.394"
"28007000","0.31200000000000006"
"28014000","0.45"
"28021000","0.35"
"28028000","0.354"
"28035000","0.308"
"28042000","0.376"
"28049000","0.394"
"28056000","0.388"
"28063000","0.45"
"28070000","0.32"
"28077000","0.37"
"28084000","0.382"
"28091000","0.45"
"28098000","0.416"
"28105000","0.426"
"28112000","0.43"
"28119000","0.32"
"28126000","0.298"
"28133000","0.386"
"28140000","0.386"
"28147000","0.324"
"28154000","0.342"
"28161000","0.358"
"28168000","0.43799999999999994"
"28175000","0.42"
"28182000","0.49599999999999994"
"28189000","0.414"
"28196000","0.32799999999999996"
"28203000","0.4320000000000001"
"28210000","0.452"
"28217000","0.37"
"28224000","0.39"
"28231000","0.4059999999999999"
"28238000","0.32"
"28245000","0.46"
"28252000","0.482"
"28259000","0.43799999999999994"
"28266000","0.48"
"28273000","0.32"
"28280000","0.44800000000000006"
"28287000","0.41"
"28294000","0.332"
"28301000","0.43400000000000005"
"28308000","0.35200000000000004"
"28315000","0.382"
"28322000","0.418"
"28329000","0.4320000000000001"
"28336000","0.35200000000000004"
"28343000","0.35"
"28350000","0.37"
"28357000","0.358"
"28364000","0.374"
"28371000","0.41"
"28378000","0.392"
"28385000","0.43"
"28392000","0.398"
"28399000","0.416"
"28406000","0.37799999999999995"
"28413000","0.42"
"28420000","0.412"
"28427000","0.4479999999999999"
"28434000","0.44"
"28441000","0.284"
"28448000","0.434"
"28455000","0.396"
"28462000","0.428"
"28469000","0.402"
"28476000","0.36"
"28483000","0.294"
"28490000","0.408"
"28497000","0.366"
"28504000","0.39"
"28511000","0.35800000000000004"
"28518000","0.4920000000000001"
"28525000","0.312"
"28532000","0.37"
