"Step","sl_amigo_seed2 - cover_rate_5step"
"3710000","0.394"
"3717000","0.478"
"3724000","0.37200000000000005"
"3731000","0.35200000000000004"
"3738000","0.406"
"3745000","0.364"
"3752000","0.468"
"3759000","0.468"
"3766000","0.43"
"3773000","0.32799999999999996"
"3780000","0.39"
"3787000","0.44"
"3794000","0.414"
"3801000","0.42"
"3808000","0.384"
"3815000","0.45"
"3822000","0.366"
"3829000","0.37"
"3836000","0.34600000000000003"
"3843000","0.37799999999999995"
"3850000","0.362"
"3857000","0.384"
"3864000","0.422"
"3871000","0.4059999999999999"
"3878000","0.394"
"3885000","0.404"
"3892000","0.41"
"3899000","0.354"
"3906000","0.394"
"3913000","0.424"
"3920000","0.34600000000000003"
"3927000","0.45"
"3934000","0.414"
"3941000","0.42"
"3948000","0.376"
"3955000","0.374"
"3962000","0.358"
"3969000","0.41"
"3976000","0.43"
"3983000","0.32"
"3990000","0.36"
"3997000","0.29"
"4004000","0.344"
"4011000","0.35"
"4018000","0.41"
"4025000","0.376"
"4032000","0.39"
"4039000","0.428"
"4046000","0.426"
"4053000","0.43"
"4060000","0.358"
"4067000","0.47"
"4074000","0.428"
"4081000","0.454"
"4088000","0.41"
"4095000","0.43"
"4102000","0.426"
"4109000","0.4320000000000001"
"4116000","0.35"
"4123000","0.404"
"4130000","0.444"
"4137000","0.314"
"4144000","0.534"
"4151000","0.412"
"4158000","0.374"
"4165000","0.41"
"4172000","0.34600000000000003"
"4179000","0.39"
"4186000","0.45"
"4193000","0.46"
"4200000","0.37"
"4207000","0.38"
"4214000","0.386"
"4221000","0.36"
"4228000","0.358"
"4235000","0.412"
"4242000","0.39"
"4249000","0.38"
"4256000","0.362"
"4263000","0.38"
"4270000","0.43"
"4277000","0.33399999999999996"
"4284000","0.382"
"4291000","0.398"
"4298000","0.412"
"4305000","0.4"
"4312000","0.332"
"4319000","0.43"
"4326000","0.36"
"4333000","0.32"
"4340000","0.398"
"4347000","0.48"
"4354000","0.424"
"4361000","0.39"
"4368000","0.44400000000000006"
"4375000","0.27"
"4382000","0.344"
"4389000","0.37"
"4396000","0.428"
"4403000","0.44400000000000006"
"4410000","0.33"
"4417000","0.34"
"4424000","0.34600000000000003"
"4431000","0.37200000000000005"
"4438000","0.368"
"4445000","0.398"
"4452000","0.43"
"4459000","0.332"
"4466000","0.374"
"4473000","0.374"
"4480000","0.37"
"4487000","0.38"
"4494000","0.39"
"4501000","0.37200000000000005"
"4508000","0.364"
"4515000","0.426"
"4522000","0.308"
"4529000","0.366"
"4536000","0.38"
"4543000","0.364"
"4550000","0.43"
"4557000","0.4"
"4564000","0.37200000000000005"
"4571000","0.42"
"4578000","0.396"
"4585000","0.35200000000000004"
"4592000","0.452"
"4599000","0.35"
"4606000","0.4"
"4613000","0.41"
"4620000","0.41"
"4627000","0.444"
"4634000","0.342"
"4641000","0.384"
"4648000","0.392"
"4655000","0.466"
"4662000","0.3859999999999999"
"4669000","0.35"
"4676000","0.426"
"4683000","0.396"
"4690000","0.4"
"4697000","0.556"
"4704000","0.49"
"4711000","0.394"
"4718000","0.458"
"4725000","0.416"
"4732000","0.316"
"4739000","0.42"
"4746000","0.31"
"4753000","0.408"
"4760000","0.376"
"4767000","0.366"
"4774000","0.502"
"4781000","0.354"
"4788000","0.366"
"4795000","0.39"
"4802000","0.45"
"4809000","0.472"
"4816000","0.34"
"4823000","0.424"
"4830000","0.37799999999999995"
"4837000","0.312"
"4844000","0.38400000000000006"
"4851000","0.34"
"4858000","0.41"
"4865000","0.374"
"4872000","0.452"
"4879000","0.368"
"4886000","0.37"
"4893000","0.51"
"4900000","0.36"
"4907000","0.41"
"4914000","0.33399999999999996"
"4921000","0.382"
"4928000","0.32"
"4935000","0.376"
"4942000","0.37799999999999995"
"4949000","0.34600000000000003"
"4956000","0.418"
"4963000","0.394"
"4970000","0.41"
"4977000","0.354"
"4984000","0.358"
"4991000","0.368"
"4998000","0.408"
"5005000","0.28600000000000003"
"5012000","0.4"
"5019000","0.414"
"5026000","0.43"
"5033000","0.402"
"5040000","0.344"
"5047000","0.456"
"5054000","0.34"
"5061000","0.35"
"5068000","0.44"
"5075000","0.424"
"5082000","0.348"
"5089000","0.418"
"5096000","0.398"
"5103000","0.39"
"5110000","0.326"
"5117000","0.43"
"5124000","0.342"
"5131000","0.41"
"5138000","0.452"
"5145000","0.382"
"5152000","0.384"
"5159000","0.354"
"5166000","0.406"
"5173000","0.33799999999999997"
"5180000","0.374"
"5187000","0.404"
"5194000","0.35"
"5201000","0.46"
"5208000","0.52"
"5215000","0.504"
"5222000","0.416"
"5229000","0.39"
"5236000","0.398"
"5243000","0.458"
"5250000","0.354"
"5257000","0.422"
"5264000","0.348"
"5271000","0.32"
"5278000","0.43"
"5285000","0.398"
"5292000","0.37200000000000005"
"5299000","0.39"
"5306000","0.336"
"5313000","0.472"
"5320000","0.456"
"5327000","0.33"
"5334000","0.416"
"5341000","0.35600000000000004"
"5348000","0.3640000000000001"
"5355000","0.408"
"5362000","0.43199999999999994"
"5369000","0.252"
"5376000","0.434"
"5383000","0.416"
"5390000","0.43"
"5397000","0.472"
"5404000","0.3940000000000001"
"5411000","0.368"
"5418000","0.422"
"5425000","0.34"
"5432000","0.43"
"5439000","0.442"
"5446000","0.422"
"5453000","0.446"
"5460000","0.39"
"5467000","0.422"
"5474000","0.408"
"5481000","0.326"
"5488000","0.32799999999999996"
"5495000","0.41"
"5502000","0.37"
"5509000","0.402"
"5516000","0.37200000000000005"
"5523000","0.414"
"5530000","0.4759999999999999"
"5537000","0.3"
"5544000","0.344"
"5551000","0.348"
"5558000","0.404"
"5565000","0.428"
"5572000","0.38"
"5579000","0.33"
"5586000","0.406"
"5593000","0.32799999999999996"
"5600000","0.366"
"5607000","0.396"
"5614000","0.482"
"5621000","0.382"
"5628000","0.37799999999999995"
"5635000","0.44"
"5642000","0.33"
"5649000","0.494"
"5656000","0.39"
"5663000","0.38"
"5670000","0.39"
"5677000","0.4"
"5684000","0.42599999999999993"
"5691000","0.442"
"5698000","0.534"
"5705000","0.392"
"5712000","0.35200000000000004"
"5719000","0.3340000000000001"
"5726000","0.434"
"5733000","0.4"
"5740000","0.46"
"5747000","0.37"
"5754000","0.442"
"5761000","0.44"
"5768000","0.294"
"5775000","0.452"
"5782000","0.272"
"5789000","0.382"
"5796000","0.33799999999999997"
"5803000","0.322"
"5810000","0.38"
"5817000","0.312"
"5824000","0.352"
"5831000","0.396"
"5838000","0.412"
"5845000","0.4320000000000001"
"5852000","0.42"
"5859000","0.428"
"5866000","0.362"
"5873000","0.418"
"5880000","0.354"
"5887000","0.4040000000000001"
"5894000","0.354"
"5901000","0.4040000000000001"
"5908000","0.324"
"5915000","0.458"
"5922000","0.404"
"5929000","0.394"
"5936000","0.28600000000000003"
"5943000","0.402"
"5950000","0.414"
"5957000","0.468"
"5964000","0.386"
"5971000","0.43599999999999994"
"5978000","0.38800000000000007"
"5985000","0.38400000000000006"
"5992000","0.394"
"5999000","0.41"
"6006000","0.392"
"6013000","0.404"
"6020000","0.364"
"6027000","0.42"
"6034000","0.42"
"6041000","0.44"
"6048000","0.436"
"6055000","0.498"
"6062000","0.376"
"6069000","0.34"
"6076000","0.32799999999999996"
"6083000","0.474"
"6090000","0.4"
"6097000","0.44"
"6104000","0.332"
"6111000","0.406"
"6118000","0.4"
"6125000","0.392"
"6132000","0.362"
"6139000","0.38"
"6146000","0.424"
"6153000","0.414"
"6160000","0.316"
"6167000","0.39"
"6174000","0.442"
"6181000","0.43"
"6188000","0.30200000000000005"
"6195000","0.32799999999999996"
"6202000","0.43"
"6209000","0.362"
"6216000","0.41"
"6223000","0.33"
"6230000","0.41"
"6237000","0.418"
"6244000","0.44"
"6251000","0.316"
"6258000","0.45"
"6265000","0.392"
"6272000","0.4320000000000001"
"6279000","0.394"
"6286000","0.322"
"6293000","0.296"
"6300000","0.412"
"6307000","0.344"
"6314000","0.42"
"6321000","0.34600000000000003"
"6328000","0.532"
"6335000","0.362"
"6342000","0.46"
"6349000","0.4"
"6356000","0.468"
"6363000","0.43"
"6370000","0.38"
"6377000","0.364"
"6384000","0.5"
"6391000","0.35200000000000004"
"6398000","0.368"
"6405000","0.504"
"6412000","0.376"
"6419000","0.4"
"6426000","0.32799999999999996"
"6433000","0.466"
"6440000","0.342"
"6447000","0.404"
"6454000","0.43799999999999994"
"6461000","0.412"
"6468000","0.428"
"6475000","0.35"
"6482000","0.382"
"6489000","0.304"
"6496000","0.41"
"6503000","0.34600000000000003"
"6510000","0.416"
"6517000","0.508"
"6524000","0.462"
"6531000","0.436"
"6538000","0.458"
"6545000","0.264"
"6552000","0.354"
"6559000","0.322"
"6566000","0.394"
"6573000","0.36"
"6580000","0.36199999999999993"
"6587000","0.402"
"6594000","0.336"
"6601000","0.434"
"6608000","0.38"
"6615000","0.366"
"6622000","0.408"
"6629000","0.48"
"6636000","0.414"
"6643000","0.39"
"6650000","0.35200000000000004"
"6657000","0.382"
"6664000","0.39"
"6671000","0.37"
"6678000","0.376"
"6685000","0.476"
"6692000","0.406"
"6699000","0.518"
"6706000","0.45"
"6713000","0.464"
"6720000","0.344"
"6727000","0.348"
"6734000","0.316"
"6741000","0.384"
"6748000","0.456"
"6755000","0.344"
"6762000","0.39"
"6769000","0.38"
"6776000","0.386"
"6783000","0.382"
"6790000","0.34"
"6797000","0.316"
"6804000","0.404"
"6811000","0.3640000000000001"
"6818000","0.394"
"6825000","0.426"
"6832000","0.456"
"6839000","0.41"
"6846000","0.39"
"6853000","0.332"
"6860000","0.426"
"6867000","0.43799999999999994"
"6874000","0.3459999999999999"
"6881000","0.368"
"6888000","0.42"
"6895000","0.42"
"6902000","0.402"
"6909000","0.27"
"6916000","0.382"
"6923000","0.43"
"6930000","0.436"
"6937000","0.43"
"6944000","0.374"
"6951000","0.32"
"6958000","0.34"
"6965000","0.464"
"6972000","0.396"
"6979000","0.38"
"6986000","0.436"
"6993000","0.406"
"7000000","0.364"
"7007000","0.364"
"7014000","0.388"
"7021000","0.32"
"7028000","0.368"
"7035000","0.348"
"7042000","0.324"
"7049000","0.386"
"7056000","0.374"
"7063000","0.326"
"7070000","0.358"
"7077000","0.452"
"7084000","0.398"
"7091000","0.35600000000000004"
"7098000","0.424"
"7105000","0.37"
"7112000","0.456"
"7119000","0.384"
"7126000","0.344"
"7133000","0.368"
"7140000","0.396"
"7147000","0.406"
"7154000","0.332"
"7161000","0.402"
"7168000","0.332"
"7175000","0.336"
"7182000","0.39"
"7189000","0.37"
"7196000","0.41"
"7203000","0.342"
"7210000","0.388"
"7217000","0.486"
"7224000","0.466"
"7231000","0.458"
"7238000","0.33"
"7245000","0.414"
"7252000","0.32799999999999996"
"7259000","0.402"
"7266000","0.376"
"7273000","0.4320000000000001"
"7280000","0.4"
"7287000","0.446"
"7294000","0.382"
"7301000","0.368"
"7308000","0.422"
"7315000","0.368"
"7322000","0.35200000000000004"
"7329000","0.358"
"7336000","0.26"
"7343000","0.43199999999999994"
"7350000","0.424"
"7357000","0.42"
"7364000","0.382"
"7371000","0.398"
"7378000","0.4040000000000001"
"7385000","0.426"
"7392000","0.404"
"7399000","0.48"
"7406000","0.37"
"7413000","0.28800000000000003"
"7420000","0.434"
"7427000","0.28800000000000003"
"7434000","0.382"
"7441000","0.46"
"7448000","0.35"
"7455000","0.316"
"7462000","0.358"
"7469000","0.414"
"7476000","0.366"
"7483000","0.326"
"7490000","0.424"
"7497000","0.4040000000000001"
"7504000","0.362"
"7511000","0.382"
"7518000","0.466"
"7525000","0.278"
"7532000","0.336"
"7539000","0.398"
"7546000","0.426"
"7553000","0.392"
"7560000","0.374"
"7567000","0.37"
"7574000","0.484"
"7581000","0.46"
"7588000","0.412"
"7595000","0.4320000000000001"
"7602000","0.422"
"7609000","0.374"
"7616000","0.422"
"7623000","0.266"
"7630000","0.39"
"7637000","0.344"
"7644000","0.41"
"7651000","0.416"
"7658000","0.388"
"7665000","0.388"
"7672000","0.284"
"7679000","0.374"
"7686000","0.45"
"7693000","0.402"
"7700000","0.416"
"7707000","0.402"
"7714000","0.4159999999999999"
"7721000","0.34"
"7728000","0.38"
"7735000","0.37200000000000005"
"7742000","0.394"
"7749000","0.384"
"7756000","0.35200000000000004"
"7763000","0.384"
"7770000","0.41"
"7777000","0.332"
"7784000","0.42"
"7791000","0.54"
"7798000","0.44"
"7805000","0.404"
"7812000","0.388"
"7819000","0.404"
"7826000","0.362"
"7833000","0.35800000000000004"
"7840000","0.392"
"7847000","0.472"
"7854000","0.34600000000000003"
"7861000","0.416"
"7868000","0.458"
"7875000","0.348"
"7882000","0.384"
"7889000","0.396"
"7896000","0.392"
"7903000","0.358"
"7910000","0.384"
"7917000","0.36599999999999994"
"7924000","0.35"
"7931000","0.422"
"7938000","0.386"
"7945000","0.394"
"7952000","0.402"
"7959000","0.388"
"7966000","0.362"
"7973000","0.434"
"7980000","0.43599999999999994"
"7987000","0.37200000000000005"
"7994000","0.342"
"8001000","0.42599999999999993"
"8008000","0.402"
"8015000","0.402"
"8022000","0.456"
"8029000","0.452"
"8036000","0.336"
"8043000","0.4640000000000001"
"8050000","0.45400000000000007"
"8057000","0.382"
"8064000","0.446"
"8071000","0.42"
"8078000","0.43"
"8085000","0.382"
"8092000","0.43"
"8099000","0.38"
"8106000","0.416"
"8113000","0.402"
"8120000","0.424"
"8127000","0.524"
"8134000","0.366"
"8141000","0.37"
"8148000","0.42"
"8155000","0.42"
"8162000","0.316"
"8169000","0.41"
"8176000","0.41"
"8183000","0.48"
"8190000","0.348"
"8197000","0.33799999999999997"
"8204000","0.392"
"8211000","0.392"
"8218000","0.336"
"8225000","0.342"
"8232000","0.426"
"8239000","0.414"
"8246000","0.388"
"8253000","0.426"
"8260000","0.412"
"8267000","0.376"
"8274000","0.29600000000000004"
"8281000","0.436"
"8288000","0.394"
"8295000","0.424"
"8302000","0.396"
"8309000","0.41"
"8316000","0.37"
"8323000","0.414"
"8330000","0.34"
"8337000","0.408"
"8344000","0.446"
"8351000","0.398"
"8358000","0.36"
"8365000","0.358"
"8372000","0.494"
"8379000","0.368"
"8386000","0.422"
"8393000","0.312"
"8400000","0.388"
"8407000","0.34600000000000003"
"8414000","0.536"
"8421000","0.374"
"8428000","0.402"
"8435000","0.408"
"8442000","0.392"
"8449000","0.368"
"8456000","0.472"
"8463000","0.418"
"8470000","0.422"
"8477000","0.392"
"8484000","0.498"
"8491000","0.44"
"8498000","0.384"
"8505000","0.428"
"8512000","0.392"
"8519000","0.458"
"8526000","0.382"
"8533000","0.374"
"8540000","0.366"
"8547000","0.444"
"8554000","0.454"
"8561000","0.41"
"8568000","0.336"
"8575000","0.424"
"8582000","0.29600000000000004"
"8589000","0.41"
"8596000","0.364"
"8603000","0.41"
"8610000","0.35"
"8617000","0.36"
"8624000","0.47"
"8631000","0.408"
"8638000","0.386"
"8645000","0.47"
"8652000","0.4459999999999999"
"8659000","0.45"
"8666000","0.34"
"8673000","0.4"
"8680000","0.404"
"8687000","0.426"
"8694000","0.32799999999999996"
"8701000","0.29"
"8708000","0.34"
"8715000","0.364"
"8722000","0.398"
"8729000","0.4"
"8736000","0.42"
"8743000","0.474"
"8750000","0.408"
"8757000","0.43799999999999994"
"8764000","0.316"
"8771000","0.466"
"8778000","0.368"
"8785000","0.314"
"8792000","0.384"
"8799000","0.43799999999999994"
"8806000","0.39"
"8813000","0.416"
"8820000","0.426"
"8827000","0.37400000000000005"
"8834000","0.374"
"8841000","0.43799999999999994"
"8848000","0.38"
"8855000","0.466"
"8862000","0.312"
"8869000","0.35200000000000004"
"8876000","0.28800000000000003"
"8883000","0.324"
"8890000","0.482"
"8897000","0.412"
"8904000","0.4"
"8911000","0.482"
"8918000","0.382"
"8925000","0.47"
"8932000","0.412"
"8939000","0.418"
"8946000","0.414"
"8953000","0.376"
"8960000","0.354"
"8967000","0.384"
"8974000","0.4"
"8981000","0.392"
"8988000","0.37200000000000005"
"8995000","0.324"
"9002000","0.388"
"9009000","0.42599999999999993"
"9016000","0.32799999999999996"
"9023000","0.366"
"9030000","0.414"
"9037000","0.344"
"9044000","0.37"
"9051000","0.348"
"9058000","0.39"
"9065000","0.414"
"9072000","0.396"
"9079000","0.322"
"9086000","0.39"
"9093000","0.46"
"9100000","0.324"
"9107000","0.45"
"9114000","0.34"
"9121000","0.38"
"9128000","0.35"
"9135000","0.28600000000000003"
"9142000","0.4"
"9149000","0.354"
"9156000","0.4"
"9163000","0.358"
"9170000","0.4040000000000001"
"9177000","0.276"
"9184000","0.4320000000000001"
"9191000","0.35"
"9198000","0.404"
"9205000","0.29600000000000004"
"9212000","0.35"
"9219000","0.31200000000000006"
"9226000","0.478"
"9233000","0.424"
"9240000","0.422"
"9247000","0.4"
"9254000","0.44"
"9261000","0.4"
"9268000","0.412"
"9275000","0.394"
"9282000","0.33799999999999997"
"9289000","0.454"
"9296000","0.35"
"9303000","0.394"
"9310000","0.402"
"9317000","0.30800000000000005"
"9324000","0.374"
"9331000","0.44"
