"Step","unif_pb_2agents_seed3 - 2cover_rate"
"21480000","0.5284000000000001"
"21540000","0.5254"
"21600000","0.5224"
"21660000","0.5322"
"21720000","0.5284"
"21780000","0.5406"
"21840000","0.5454"
"21900000","0.5232"
"21960000","0.5188"
"22020000","0.5456"
"22080000","0.5238"
"22140000","0.5357999999999999"
"22200000","0.5398"
"22260000","0.5404000000000001"
"22320000","0.5446"
"22380000","0.5418"
"22440000","0.5396"
"22500000","0.5336000000000001"
"22560000","0.558"
"22620000","0.5434"
"22680000","0.5262"
"22740000","0.5512"
"22800000","0.523"
"22860000","0.5392"
"22920000","0.5574"
"22980000","0.5134000000000001"
"23040000","0.5176"
"23100000","0.5364"
"23160000","0.5426"
"23220000","0.5422"
"23280000","0.5482"
"23340000","0.5186000000000001"
"23400000","0.5296000000000001"
"23460000","0.5294000000000001"
"23520000","0.538"
"23580000","0.559"
"23640000","0.5494"
"23700000","0.5357999999999999"
"23760000","0.5478"
"23820000","0.538"
"23880000","0.5337999999999999"
"23940000","0.5354000000000001"
"24000000","0.541"
"24060000","0.5284"
"24120000","0.5482"
"24180000","0.558"
"24240000","0.547"
"24300000","0.5495999999999999"
"24360000","0.5546"
"24420000","0.526"
"24480000","0.5394"
"24540000","0.5464"
"24600000","0.5448"
"24660000","0.564"
"24720000","0.538"
"24780000","0.5454000000000001"
"24840000","0.5624"
"24900000","0.5696"
"24960000","0.5628"
"25020000","0.5498"
"25080000","0.5736"
"25140000","0.5594000000000001"
"25200000","0.5504"
"25260000","0.5257999999999999"
"25320000","0.5486"
"25380000","0.5404"
"25440000","0.5504"
"25500000","0.5516"
"25560000","0.5688"
"25620000","0.5528"
"25680000","0.5454000000000001"
"25740000","0.5246"
"25800000","0.568"
"25860000","0.5334"
"25920000","0.5636"
"25980000","0.5622"
"26040000","0.558"
"26100000","0.5568"
"26160000","0.55"
"26220000","0.5536"
"26280000","0.5642"
"26340000","0.5578"
"26400000","0.5626"
"26460000","0.5762"
"26520000","0.5698"
"26580000","0.5714"
"26640000","0.5466"
"26700000","0.5525999999999999"
"26760000","0.5494000000000001"
"26820000","0.5628"
"26880000","0.572"
"26940000","0.5636"
"27000000","0.5692"
"27060000","0.5654000000000001"
"27120000","0.5591999999999999"
"27180000","0.553"
"27240000","0.5646"
"27300000","0.5524000000000001"
"27360000","0.5705999999999999"
"27420000","0.5688"
"27480000","0.5544000000000001"
"27540000","0.5696"
"27600000","0.5698"
"27660000","0.5774"
"27720000","0.5518"
"27780000","0.5692"
"27840000","0.5606"
"27900000","0.5588"
"27960000","0.5488"
"28020000","0.5585999999999999"
"28080000","0.5414000000000001"
"28140000","0.5546"
"28200000","0.5674000000000001"
"28260000","0.5498"
"28320000","0.5708"
"28380000","0.5485999999999999"
"28440000","0.5478"
"28500000","0.5554"
"28560000","0.5512"
"28620000","0.5456"
"28680000","0.5347999999999999"
"28740000","0.5355999999999999"
"28800000","0.544"
"28860000","0.5428"
"28920000","0.5388"
"28980000","0.532"
"29040000","0.5306000000000001"
"29100000","0.541"
"29160000","0.5274"
"29220000","0.5262"
"29280000","0.536"
"29340000","0.5336"
"29400000","0.548"
"29460000","0.5332"
"29520000","0.5482"
"29580000","0.548"
"29640000","0.5552"
"29700000","0.533"
"29760000","0.5542"
"29820000","0.5428"
"29880000","0.5364"
"29940000","0.5592"
"30000000","0.5658"
"30060000","0.5535999999999999"
"30120000","0.5484000000000001"
"30180000","0.5664000000000001"
"30240000","0.5386"
"30300000","0.5425999999999999"
"30360000","0.559"
"30420000","0.5502"
"30480000","0.5574"
"30540000","0.5672"
"30600000","0.5694"
"30660000","0.5628"
"30720000","0.5545999999999999"
"30780000","0.5688000000000001"
"30840000","0.5596"
"30900000","0.569"
"30960000","0.5735999999999999"
"31020000","0.5664000000000001"
"31080000","0.5478"
"31140000","0.5428"
"31200000","0.5752"
"31260000","0.5492"
"31320000","0.5706"
"31380000","0.5556"
"31440000","0.5444000000000001"
"31500000","0.5925999999999999"
"31560000","0.5684"
"31620000","0.554"
"31680000","0.5682"
"31740000","0.565"
"31800000","0.5624"
"31860000","0.5438"
"31920000","0.5674000000000001"
"31980000","0.5708"
"32040000","0.5778"
"32100000","0.5465999999999999"
"32160000","0.5718000000000001"
"32220000","0.5566"
"32280000","0.5748"
"32340000","0.5586"
"32400000","0.5768"
"32460000","0.5595999999999999"
"32520000","0.5495999999999999"
"32580000","0.5632"
"32640000","0.5596"
"32700000","0.564"
"32760000","0.5622"
"32820000","0.5602"
"32880000","0.5748"
"32940000","0.577"
"33000000","0.5664000000000001"
"33060000","0.5756"
"33120000","0.5564"
"33180000","0.5661999999999999"
"33240000","0.566"
"33300000","0.5542"
"33360000","0.5736"
"33420000","0.5715999999999999"
"33480000","0.5758000000000001"
"33540000","0.5776"
"33600000","0.5774"
"33660000","0.5732"
"33720000","0.577"
"33780000","0.5913999999999999"
"33840000","0.5542"
"33900000","0.5695999999999999"
"33960000","0.5594"
"34020000","0.5525999999999999"
"34080000","0.5622"
"34140000","0.5686"
"34200000","0.5502"
"34260000","0.5835999999999999"
"34320000","0.5903999999999999"
"34380000","0.5625999999999999"
"34440000","0.5878"
"34500000","0.5618"
"34560000","0.5626"
"34620000","0.5658"
"34680000","0.5558000000000001"
"34740000","0.5812"
"34800000","0.5664"
"34860000","0.5534"
"34920000","0.5826"
"34980000","0.5778"
"35040000","0.579"
"35100000","0.5578"
"35160000","0.5735999999999999"
"35220000","0.5514"
"35280000","0.578"
"35340000","0.5828000000000001"
"35400000","0.5616"
"35460000","0.5678"
"35520000","0.5742"
"35580000","0.5752"
"35640000","0.586"
"35700000","0.5768"
"35760000","0.5688000000000001"
"35820000","0.5835999999999999"
"35880000","0.5818"
"35940000","0.5775999999999999"
"36000000","0.5614000000000001"
"36060000","0.561"
"36120000","0.5728"
"36180000","0.571"
"36240000","0.5852"
"36300000","0.5786"
"36360000","0.569"
"36420000","0.584"
"36480000","0.5774"
"36540000","0.5724"
"36600000","0.5785999999999999"
"36660000","0.5602"
"36720000","0.5678"
"36780000","0.5575999999999999"
"36840000","0.5744"
"36900000","0.574"
"36960000","0.5728"
"37020000","0.5814"
"37080000","0.5744"
"37140000","0.5795999999999999"
"37200000","0.5612"
"37260000","0.5672"
"37320000","0.5664"
"37380000","0.5814"
"37440000","0.5814"
"37500000","0.5632"
"37560000","0.592"
"37620000","0.5728"
"37680000","0.5724"
"37740000","0.5856"
"37800000","0.5712"
"37860000","0.5885999999999999"
"37920000","0.5461999999999999"
"37980000","0.5796"
"38040000","0.582"
"38100000","0.585"
"38160000","0.5858000000000001"
"38220000","0.5893999999999999"
"38280000","0.5844"
"38340000","0.5715999999999999"
"38400000","0.582"
"38460000","0.5812"
"38520000","0.5722"
"38580000","0.5712"
"38640000","0.584"
"38700000","0.5826"
"38760000","0.5782"
"38820000","0.5808"
"38880000","0.5942000000000001"
"38940000","0.5983999999999999"
"39000000","0.588"
"39060000","0.5888"
"39120000","0.5838"
"39180000","0.5748"
"39240000","0.6104"
"39300000","0.5906"
"39360000","0.5948"
"39420000","0.5932000000000001"
"39480000","0.6068"
"39540000","0.5758"
"39600000","0.5902000000000001"
"39660000","0.587"
"39720000","0.582"
"39780000","0.6262000000000001"
"39840000","0.5886"
"39900000","0.5886"
"39960000","0.6124"
"40020000","0.5953999999999999"
"40080000","0.5983999999999999"
"40140000","0.6055999999999999"
"40200000","0.6123999999999999"
"40260000","0.619"
"40320000","0.5896"
"40380000","0.6217999999999999"
"40440000","0.6084"
"40500000","0.596"
"40560000","0.6134"
"40620000","0.5772"
"40680000","0.6033999999999999"
"40740000","0.6137999999999999"
"40800000","0.603"
"40860000","0.5993999999999999"
"40920000","0.6018"
"40980000","0.5938000000000001"
"41040000","0.6088"
"41100000","0.6092000000000001"
"41160000","0.5908"
"41220000","0.608"
"41280000","0.5965999999999999"
"41340000","0.6328"
"41400000","0.5924"
"41460000","0.6028"
"41520000","0.612"
"41580000","0.5918"
"41640000","0.6102000000000001"
"41700000","0.6106"
"41760000","0.6008"
"41820000","0.614"
"41880000","0.606"
"41940000","0.6322000000000001"
"42000000","0.598"
"42060000","0.6092000000000001"
"42120000","0.6225999999999999"
"42180000","0.6068"
"42240000","0.616"
"42300000","0.5956"
"42360000","0.6256"
"42420000","0.612"
"42480000","0.621"
"42540000","0.6245999999999999"
"42600000","0.6175999999999999"
"42660000","0.6222000000000001"
"42720000","0.6212"
"42780000","0.629"
"42840000","0.6294"
"42900000","0.6082000000000001"
"42960000","0.6195999999999999"
"43020000","0.6382000000000001"
"43080000","0.6274"
"43140000","0.637"
"43200000","0.6137999999999999"
"43260000","0.6144000000000001"
"43320000","0.6194"
"43380000","0.6147999999999999"
"43440000","0.6282000000000001"
"43500000","0.6154000000000001"
"43560000","0.6252000000000001"
"43620000","0.6302"
"43680000","0.6257999999999999"
"43740000","0.6362000000000001"
"43800000","0.6444"
"43860000","0.6345999999999999"
"43920000","0.63"
"43980000","0.6018"
"44040000","0.619"
"44100000","0.6526000000000001"
"44160000","0.6296"
"44220000","0.6122000000000001"
"44280000","0.6287999999999999"
"44340000","0.6456"
"44400000","0.6192000000000001"
"44460000","0.6292"
"44520000","0.6342000000000001"
"44580000","0.6527999999999999"
"44640000","0.6115999999999999"
"44700000","0.6416000000000001"
"44760000","0.6447999999999999"
"44820000","0.6434"
"44880000","0.642"
"44940000","0.64"
"45000000","0.6307999999999999"
"45060000","0.625"
"45120000","0.628"
"45180000","0.6537999999999999"
"45240000","0.6414000000000001"
"45300000","0.6166000000000001"
"45360000","0.6225999999999999"
"45420000","0.6302000000000001"
"45480000","0.6277999999999999"
"45540000","0.6444"
"45600000","0.6232000000000001"
"45660000","0.6312000000000001"
"45720000","0.6412"
"45780000","0.6506000000000001"
"45840000","0.6482"
"45900000","0.6334"
"45960000","0.6527999999999999"
"46020000","0.6337999999999999"
"46080000","0.625"
"46140000","0.6386"
"46200000","0.6314"
"46260000","0.6352000000000001"
"46320000","0.6292000000000001"
"46380000","0.643"
"46440000","0.6372000000000001"
"46500000","0.6284"
"46560000","0.6272000000000001"
"46620000","0.6376"
"46680000","0.6292000000000001"
"46740000","0.6202000000000001"
"46800000","0.6476"
"46860000","0.6406"
"46920000","0.6284"
"46980000","0.6377999999999999"
"47040000","0.6544000000000001"
"47100000","0.6372000000000001"
"47160000","0.6307999999999999"
"47220000","0.6471999999999999"
"47280000","0.6551999999999999"
"47340000","0.621"
"47400000","0.6471999999999999"
"47460000","0.6248"
"47520000","0.635"
"47580000","0.6396"
"47640000","0.6345999999999999"
"47700000","0.626"
"47760000","0.6446000000000001"
"47820000","0.6354000000000001"
"47880000","0.6492"
"47940000","0.6448"
"48000000","0.6377999999999999"
"48060000","0.6282000000000001"
"48120000","0.6748000000000001"
"48180000","0.67"
"48240000","0.6392"
"48300000","0.6442"
"48360000","0.6417999999999999"
"48420000","0.6404"
"48480000","0.6382000000000001"
"48540000","0.6287999999999999"
"48600000","0.6344000000000001"
"48660000","0.6546000000000001"
"48720000","0.6494"
"48780000","0.6602"
"48840000","0.6345999999999999"
"48900000","0.6376"
"48960000","0.623"
"49020000","0.65"
"49080000","0.6532"
"49140000","0.6325999999999999"
"49200000","0.6252000000000001"
"49260000","0.641"
"49320000","0.6374"
"49380000","0.6424000000000001"
"49440000","0.6334"
"49500000","0.6617999999999999"
"49560000","0.6416"
"49620000","0.639"
"49680000","0.644"
"49740000","0.6492"
"49800000","0.622"
"49860000","0.661"
"49920000","0.6514000000000001"
"49980000","0.6314"
"50040000","0.6546"
"50100000","0.6725999999999999"
"50160000","0.6344"
"50220000","0.6684000000000001"
"50280000","0.6352000000000001"
"50340000","0.6456000000000001"
"50400000","0.667"
"50460000","0.631"
"50520000","0.6577999999999999"
"50580000","0.67"
"50640000","0.649"
"50700000","0.6664"
"50760000","0.68"
"50820000","0.6896"
"50880000","0.6646"
"50940000","0.6772"
"51000000","0.6684"
"51060000","0.6615999999999999"
"51120000","0.6684000000000001"
"51180000","0.6862"
"51240000","0.6764"
"51300000","0.6571999999999999"
"51360000","0.6845999999999999"
"51420000","0.6597999999999999"
"51480000","0.6726"
"51540000","0.6592"
"51600000","0.679"
"51660000","0.6552"
"51720000","0.681"
"51780000","0.6436000000000001"
"51840000","0.6596000000000001"
"51900000","0.6456000000000001"
"51960000","0.665"
"52020000","0.6317999999999999"
"52080000","0.6616000000000002"
"52140000","0.6688"
"52200000","0.6755999999999999"
"52260000","0.6474"
"52320000","0.6602"
"52380000","0.6471999999999999"
"52440000","0.6574000000000001"
"52500000","0.6496000000000001"
"52560000","0.6732"
"52620000","0.6658"
"52680000","0.6784"
"52740000","0.6698"
"52800000","0.6826"
"52860000","0.6646"
"52920000","0.6914"
"52980000","0.6804"
"53040000","0.682"
"53100000","0.683"
"53160000","0.6802"
"53220000","0.6712"
"53280000","0.6828"
"53340000","0.6791999999999999"
"53400000","0.6755999999999999"
"53460000","0.6888"
"53520000","0.6808"
"53580000","0.6724000000000001"
"53640000","0.6964"
"53700000","0.6725999999999999"
"53760000","0.6878000000000001"
"53820000","0.6748"
"53880000","0.6648"
"53940000","0.699"
"54000000","0.6848"
"54060000","0.688"
"54120000","0.6935999999999999"
"54180000","0.6996"
"54240000","0.6888"
"54300000","0.6808"
"54360000","0.6898"
"54420000","0.682"
"54480000","0.7086"
"54540000","0.692"
"54600000","0.6742"
"54660000","0.7018"
"54720000","0.6824"
"54780000","0.6696"
"54840000","0.6922"
"54900000","0.673"
"54960000","0.6965999999999999"
"55020000","0.6708"
"55080000","0.6921999999999999"
"55140000","0.704"
"55200000","0.7076"
"55260000","0.7012"
"55320000","0.6978000000000001"
"55380000","0.6798"
"55440000","0.6862"
"55500000","0.7058"
"55560000","0.6922"
"55620000","0.7112"
"55680000","0.7088000000000001"
"55740000","0.6812"
"55800000","0.7048"
"55860000","0.7024000000000001"
"55920000","0.7112"
"55980000","0.714"
"56040000","0.692"
"56100000","0.6944"
"56160000","0.6948"
"56220000","0.7058"
"56280000","0.6978"
"56340000","0.7102"
"56400000","0.7062"
"56460000","0.7025999999999999"
"56520000","0.6946"
"56580000","0.7182000000000001"
"56640000","0.6916"
"56700000","0.7015999999999999"
"56760000","0.6914000000000001"
"56820000","0.7084"
"56880000","0.7153999999999999"
"56940000","0.6972"
"57000000","0.6924"
"57060000","0.6982"
"57120000","0.7112"
"57180000","0.7032"
"57240000","0.725"
"57300000","0.7326"
"57360000","0.707"
"57420000","0.692"
"57480000","0.723"
"57540000","0.706"
"57600000","0.709"
"57660000","0.7048"
"57720000","0.727"
"57780000","0.708"
"57840000","0.7256"
"57900000","0.709"
"57960000","0.7178"
"58020000","0.7072"
"58080000","0.725"
"58140000","0.7156"
"58200000","0.747"
"58260000","0.7"
"58320000","0.7128"
"58380000","0.7173999999999999"
"58440000","0.6876"
"58500000","0.7212000000000001"
"58560000","0.7244"
"58620000","0.7258"
"58680000","0.6962"
"58740000","0.727"
"58800000","0.7124000000000001"
"58860000","0.7278"
"58920000","0.7168"
"58980000","0.7338"
"59040000","0.7045999999999999"
"59100000","0.7397999999999999"
"59160000","0.7407999999999999"
"59220000","0.7104"
"59280000","0.6952"
"59340000","0.7216"
"59400000","0.7355999999999999"
"59460000","0.721"
"59520000","0.6982"
"59580000","0.7333999999999999"
"59640000","0.7025999999999999"
"59700000","0.7088"
"59760000","0.7406"
"59820000","0.7223999999999999"
"59880000","0.7328"
"59940000","0.7174"
"60000000","0.7305999999999999"
"60060000","0.723"
"60120000","0.7526"
"60180000","0.7222000000000001"
"60240000","0.7298"
"60300000","0.7348"
"60360000","0.7468"
"60420000","0.7486"
"60480000","0.754"
"60540000","0.732"
"60600000","0.738"
"60660000","0.7554000000000001"
"60720000","0.7452000000000001"
"60780000","0.7556"
"60840000","0.7434"
"60900000","0.7412000000000001"
"60960000","0.7714"
"61020000","0.7292000000000001"
"61080000","0.7617999999999999"
"61140000","0.7288"
"61200000","0.7622000000000001"
"61260000","0.7607999999999999"
"61320000","0.7332000000000001"
"61380000","0.7293999999999999"
"61440000","0.7348"
"61500000","0.7376"
"61560000","0.7394000000000001"
"61620000","0.7652"
"61680000","0.7525999999999999"
"61740000","0.7328000000000001"
"61800000","0.7483999999999998"
"61860000","0.778"
"61920000","0.7487999999999999"
"61980000","0.7582000000000001"
"62040000","0.7535999999999999"
"62100000","0.755"
"62160000","0.745"
"62220000","0.7594"
"62280000","0.7672"
"62340000","0.7626000000000001"
"62400000","0.721"
"62460000","0.7428"
"62520000","0.7764"
"62580000","0.7762"
"62640000","0.768"
"62700000","0.7662"
"62760000","0.745"
"62820000","0.7734"
"62880000","0.7674000000000001"
"62940000","0.7872"
"63000000","0.782"
"63060000","0.7592000000000001"
"63120000","0.7552"
"63180000","0.792"
"63240000","0.7812"
"63300000","0.7562000000000001"
"63360000","0.7572000000000001"
"63420000","0.782"
"63480000","0.7878000000000001"
"63540000","0.7784"
"63600000","0.7747999999999999"
"63660000","0.7824000000000001"
"63720000","0.7722"
"63780000","0.7741999999999999"
"63840000","0.7796000000000001"
"63900000","0.7921999999999999"
"63960000","0.7677999999999999"
"64020000","0.7726"
"64080000","0.759"
"64140000","0.7786000000000001"
"64200000","0.7594"
"64260000","0.7572000000000001"
"64320000","0.7988"
"64380000","0.768"
"64440000","0.7727999999999999"
"64500000","0.7864"
"64560000","0.7734000000000001"
"64620000","0.7542000000000001"
"64680000","0.7912"
"64740000","0.7577999999999999"
"64800000","0.7564"
"64860000","0.764"
"64920000","0.7702"
"64980000","0.7672"
"65040000","0.7796000000000001"
"65100000","0.7704000000000001"
"65160000","0.7886"
"65220000","0.7704000000000001"
"65280000","0.7616000000000002"
"65340000","0.7726000000000001"
"65400000","0.8008"
"65460000","0.7744"
"65520000","0.765"
"65580000","0.7878"
"65640000","0.7846000000000001"
"65700000","0.7786000000000001"
"65760000","0.789"
"65820000","0.773"
"65880000","0.7787999999999999"
"65940000","0.781"
"66000000","0.7796000000000001"
"66060000","0.7572"
"66120000","0.7954"
"66180000","0.7894000000000001"
"66240000","0.7866000000000001"
"66300000","0.7836"
"66360000","0.803"
"66420000","0.7632000000000001"
"66480000","0.7935999999999999"
"66540000","0.7762"
"66600000","0.8048"
"66660000","0.7894"
"66720000","0.7904000000000001"
"66780000","0.794"
"66840000","0.8064"
"66900000","0.7746"
"66960000","0.7852"
"67020000","0.8044"
"67080000","0.8172"
"67140000","0.7752"
"67200000","0.8084000000000001"
"67260000","0.7782"
"67320000","0.7942"
"67380000","0.8076"
"67440000","0.7938000000000001"
"67500000","0.787"
"67560000","0.7876000000000001"
"67620000","0.8076"
"67680000","0.7938"
"67740000","0.8048000000000001"
"67800000","0.7994"
"67860000","0.7824"
"67920000","0.787"
"67980000","0.8034"
"68040000","0.8024000000000001"
"68100000","0.8046"
"68160000","0.8042"
"68220000","0.7982"
"68280000","0.787"
"68340000","0.7988"
"68400000","0.806"
"68460000","0.8208"
"68520000","0.8032"
"68580000","0.807"
"68640000","0.8092"
"68700000","0.7866000000000001"
"68760000","0.8064"
"68820000","0.7994"
"68880000","0.8044"
"68940000","0.7988"
"69000000","0.8166"
"69060000","0.8172"
"69120000","0.814"
"69180000","0.7904"
"69240000","0.82"
"69300000","0.8184"
"69360000","0.7904000000000001"
"69420000","0.805"
"69480000","0.7995999999999999"
"69540000","0.7894"
"69600000","0.7934"
"69660000","0.8115999999999999"
"69720000","0.8142"
"69780000","0.797"
"69840000","0.7928"
"69900000","0.7875999999999999"
"69960000","0.8142"
"70020000","0.7982"
"70080000","0.8196"
"70140000","0.8074"
"70200000","0.8"
"70260000","0.7984"
"70320000","0.7988"
"70380000","0.8266"
"70440000","0.8294"
"70500000","0.8244000000000001"
"70560000","0.8124"
"70620000","0.8124000000000001"
"70680000","0.8206"
"70740000","0.797"
"70800000","0.814"
"70860000","0.8068"
"70920000","0.819"
"70980000","0.8212"
