"Step","sl_amigo_seed3 - cover_rate_5step"
"1610000","0.36"
"1617000","0.396"
"1624000","0.42"
"1631000","0.344"
"1638000","0.34600000000000003"
"1645000","0.43799999999999994"
"1652000","0.43"
"1659000","0.32799999999999996"
"1666000","0.418"
"1673000","0.37"
"1680000","0.374"
"1687000","0.31"
"1694000","0.38"
"1701000","0.36"
"1708000","0.428"
"1715000","0.462"
"1722000","0.434"
"1729000","0.416"
"1736000","0.37"
"1743000","0.366"
"1750000","0.392"
"1757000","0.374"
"1764000","0.36599999999999994"
"1771000","0.454"
"1778000","0.42"
"1785000","0.388"
"1792000","0.42"
"1799000","0.33"
"1806000","0.37"
"1813000","0.368"
"1820000","0.44"
"1827000","0.386"
"1834000","0.28"
"1841000","0.35200000000000004"
"1848000","0.374"
"1855000","0.35600000000000004"
"1862000","0.354"
"1869000","0.322"
"1876000","0.434"
"1883000","0.37800000000000006"
"1890000","0.4"
"1897000","0.332"
"1904000","0.366"
"1911000","0.392"
"1918000","0.408"
"1925000","0.37799999999999995"
"1932000","0.48"
"1939000","0.35"
"1946000","0.38"
"1953000","0.37"
"1960000","0.33"
"1967000","0.4"
"1974000","0.4"
"1981000","0.368"
"1988000","0.48"
"1995000","0.428"
"2002000","0.38"
"2009000","0.394"
"2016000","0.47"
"2023000","0.4"
"2030000","0.33"
"2037000","0.31"
"2044000","0.38"
"2051000","0.31799999999999995"
"2058000","0.38"
"2065000","0.37799999999999995"
"2072000","0.44"
"2079000","0.392"
"2086000","0.428"
"2093000","0.42"
"2100000","0.368"
"2107000","0.4940000000000001"
"2114000","0.35"
"2121000","0.314"
"2128000","0.36"
"2135000","0.38"
"2142000","0.45"
"2149000","0.404"
"2156000","0.464"
"2163000","0.37"
"2170000","0.424"
"2177000","0.39"
"2184000","0.436"
"2191000","0.314"
"2198000","0.412"
"2205000","0.47"
"2212000","0.402"
"2219000","0.426"
"2226000","0.41"
"2233000","0.43"
"2240000","0.422"
"2247000","0.35"
"2254000","0.41"
"2261000","0.44"
"2268000","0.376"
"2275000","0.31"
"2282000","0.366"
"2289000","0.4"
"2296000","0.43"
"2303000","0.34600000000000003"
"2310000","0.42"
"2317000","0.428"
"2324000","0.36"
"2331000","0.428"
"2338000","0.4920000000000001"
"2345000","0.344"
"2352000","0.446"
"2359000","0.326"
"2366000","0.376"
"2373000","0.42"
"2380000","0.384"
"2387000","0.458"
"2394000","0.4"
"2401000","0.33399999999999996"
"2408000","0.362"
"2415000","0.4"
"2422000","0.444"
"2429000","0.386"
"2436000","0.414"
"2443000","0.314"
"2450000","0.28"
"2457000","0.31"
"2464000","0.386"
"2471000","0.384"
"2478000","0.35200000000000004"
"2485000","0.42"
"2492000","0.408"
"2499000","0.404"
"2506000","0.45"
"2513000","0.324"
"2520000","0.4159999999999999"
"2527000","0.294"
"2534000","0.45"
"2541000","0.396"
"2548000","0.382"
"2555000","0.376"
"2562000","0.46"
"2569000","0.43"
"2576000","0.458"
"2583000","0.342"
"2590000","0.362"
"2597000","0.38"
"2604000","0.386"
"2611000","0.404"
"2618000","0.42"
"2625000","0.4320000000000001"
"2632000","0.458"
"2639000","0.44"
"2646000","0.33"
"2653000","0.404"
"2660000","0.28800000000000003"
"2667000","0.45"
"2674000","0.38"
"2681000","0.43"
"2688000","0.386"
"2695000","0.424"
"2702000","0.43"
"2709000","0.416"
"2716000","0.34"
"2723000","0.45"
"2730000","0.366"
"2737000","0.31"
"2744000","0.38"
"2751000","0.37200000000000005"
"2758000","0.348"
"2765000","0.406"
"2772000","0.308"
"2779000","0.3"
"2786000","0.508"
"2793000","0.414"
"2800000","0.366"
"2807000","0.504"
"2814000","0.4"
"2821000","0.482"
"2828000","0.454"
"2835000","0.39"
"2842000","0.404"
"2849000","0.474"
"2856000","0.358"
"2863000","0.458"
"2870000","0.376"
"2877000","0.414"
"2884000","0.33399999999999996"
"2891000","0.39"
"2898000","0.34"
"2905000","0.474"
"2912000","0.336"
"2919000","0.39"
"2926000","0.392"
"2933000","0.374"
"2940000","0.42"
"2947000","0.424"
"2954000","0.326"
"2961000","0.394"
"2968000","0.478"
"2975000","0.422"
"2982000","0.36"
"2989000","0.42"
"2996000","0.394"
"3003000","0.396"
"3010000","0.31"
"3017000","0.348"
"3024000","0.428"
"3031000","0.35600000000000004"
"3038000","0.368"
"3045000","0.434"
"3052000","0.45"
"3059000","0.446"
"3066000","0.39"
"3073000","0.38"
"3080000","0.37"
"3087000","0.43599999999999994"
"3094000","0.462"
"3101000","0.408"
"3108000","0.34199999999999997"
"3115000","0.322"
"3122000","0.364"
"3129000","0.41"
"3136000","0.39"
"3143000","0.51"
"3150000","0.33799999999999997"
"3157000","0.39"
"3164000","0.36"
"3171000","0.43"
"3178000","0.424"
"3185000","0.33"
"3192000","0.342"
"3199000","0.46"
"3206000","0.4"
"3213000","0.32"
"3220000","0.326"
"3227000","0.3"
"3234000","0.4"
"3241000","0.484"
"3248000","0.33"
"3255000","0.32"
"3262000","0.474"
"3269000","0.41"
"3276000","0.35600000000000004"
"3283000","0.418"
"3290000","0.43"
"3297000","0.39"
"3304000","0.384"
"3311000","0.38"
"3318000","0.362"
"3325000","0.33799999999999997"
"3332000","0.34"
"3339000","0.33399999999999996"
"3346000","0.428"
"3353000","0.364"
"3360000","0.37"
"3367000","0.336"
"3374000","0.45"
"3381000","0.43"
"3388000","0.412"
"3395000","0.39"
"3402000","0.398"
"3409000","0.52"
"3416000","0.35"
"3423000","0.414"
"3430000","0.38"
"3437000","0.35200000000000004"
"3444000","0.33799999999999997"
"3451000","0.39"
"3458000","0.382"
"3465000","0.426"
"3472000","0.37599999999999995"
"3479000","0.34"
"3486000","0.392"
"3493000","0.35600000000000004"
"3500000","0.36"
"3507000","0.382"
"3514000","0.37799999999999995"
"3521000","0.43"
"3528000","0.498"
"3535000","0.4"
"3542000","0.442"
"3549000","0.418"
"3556000","0.36"
"3563000","0.33"
"3570000","0.384"
"3577000","0.468"
"3584000","0.39"
"3591000","0.37"
"3598000","0.384"
"3605000","0.428"
"3612000","0.516"
"3619000","0.34600000000000003"
"3626000","0.35600000000000004"
"3633000","0.424"
"3640000","0.414"
"3647000","0.28400000000000003"
"3654000","0.424"
"3661000","0.48"
"3668000","0.4"
"3675000","0.42"
"3682000","0.39"
"3689000","0.44"
"3696000","0.37"
"3703000","0.412"
"3710000","0.42"
"3717000","0.33799999999999997"
"3724000","0.39"
"3731000","0.358"
"3738000","0.414"
"3745000","0.444"
"3752000","0.342"
"3759000","0.36"
"3766000","0.38"
"3773000","0.37"
"3780000","0.304"
"3787000","0.4"
"3794000","0.384"
"3801000","0.39"
"3808000","0.362"
"3815000","0.332"
"3822000","0.386"
"3829000","0.418"
"3836000","0.39"
"3843000","0.376"
"3850000","0.368"
"3857000","0.29"
"3864000","0.33799999999999997"
"3871000","0.382"
"3878000","0.488"
"3885000","0.396"
"3892000","0.424"
"3899000","0.4200000000000001"
"3906000","0.404"
"3913000","0.35200000000000004"
"3920000","0.4320000000000001"
"3927000","0.374"
"3934000","0.472"
"3941000","0.358"
"3948000","0.406"
"3955000","0.34"
"3962000","0.34"
"3969000","0.404"
"3976000","0.364"
"3983000","0.4200000000000001"
"3990000","0.398"
"3997000","0.362"
"4004000","0.4"
"4011000","0.394"
"4018000","0.37400000000000005"
"4025000","0.35"
"4032000","0.33"
"4039000","0.37200000000000005"
"4046000","0.376"
"4053000","0.388"
"4060000","0.446"
"4067000","0.404"
"4074000","0.35"
"4081000","0.452"
"4088000","0.42"
"4095000","0.3940000000000001"
"4102000","0.43"
"4109000","0.344"
"4116000","0.44"
"4123000","0.44"
"4130000","0.422"
"4137000","0.36"
"4144000","0.37799999999999995"
"4151000","0.4"
"4158000","0.3859999999999999"
"4165000","0.396"
"4172000","0.422"
"4179000","0.472"
"4186000","0.414"
"4193000","0.32"
"4200000","0.434"
"4207000","0.396"
"4214000","0.316"
"4221000","0.436"
"4228000","0.43"
"4235000","0.414"
"4242000","0.47"
"4249000","0.4"
"4256000","0.45"
"4263000","0.326"
"4270000","0.394"
"4277000","0.388"
"4284000","0.37200000000000005"
"4291000","0.348"
"4298000","0.404"
"4305000","0.38"
"4312000","0.318"
"4319000","0.332"
"4326000","0.44"
"4333000","0.412"
"4340000","0.428"
"4347000","0.386"
"4354000","0.268"
"4361000","0.256"
"4368000","0.444"
"4375000","0.41"
"4382000","0.386"
"4389000","0.428"
"4396000","0.32"
"4403000","0.436"
"4410000","0.452"
"4417000","0.402"
"4424000","0.324"
"4431000","0.362"
"4438000","0.366"
"4445000","0.396"
"4452000","0.414"
"4459000","0.39"
"4466000","0.318"
"4473000","0.46"
"4480000","0.382"
"4487000","0.38"
"4494000","0.39"
"4501000","0.424"
"4508000","0.424"
"4515000","0.376"
"4522000","0.33"
"4529000","0.43"
"4536000","0.37"
"4543000","0.47"
"4550000","0.38"
"4557000","0.33799999999999997"
"4564000","0.37200000000000005"
"4571000","0.32799999999999996"
"4578000","0.37799999999999995"
"4585000","0.462"
"4592000","0.354"
"4599000","0.314"
"4606000","0.46"
"4613000","0.402"
"4620000","0.344"
"4627000","0.28600000000000003"
"4634000","0.47"
"4641000","0.424"
"4648000","0.33"
"4655000","0.368"
"4662000","0.444"
"4669000","0.442"
"4676000","0.342"
"4683000","0.358"
"4690000","0.446"
"4697000","0.344"
"4704000","0.38400000000000006"
"4711000","0.436"
"4718000","0.35"
"4725000","0.34"
"4732000","0.42"
"4739000","0.28"
"4746000","0.34"
"4753000","0.374"
"4760000","0.35600000000000004"
"4767000","0.4479999999999999"
"4774000","0.412"
"4781000","0.48"
"4788000","0.44"
"4795000","0.4"
"4802000","0.386"
"4809000","0.388"
"4816000","0.416"
"4823000","0.38"
"4830000","0.382"
"4837000","0.44"
"4844000","0.38"
"4851000","0.388"
"4858000","0.424"
"4865000","0.412"
"4872000","0.4"
"4879000","0.414"
"4886000","0.408"
"4893000","0.374"
"4900000","0.44"
"4907000","0.398"
"4914000","0.362"
"4921000","0.37200000000000005"
"4928000","0.368"
"4935000","0.366"
"4942000","0.4479999999999999"
"4949000","0.36"
"4956000","0.402"
"4963000","0.342"
"4970000","0.414"
"4977000","0.37799999999999995"
"4984000","0.36999999999999994"
"4991000","0.324"
"4998000","0.32"
"5005000","0.35"
"5012000","0.474"
"5019000","0.4"
"5026000","0.374"
"5033000","0.38"
"5040000","0.43"
"5047000","0.362"
"5054000","0.4640000000000001"
"5061000","0.418"
"5068000","0.392"
"5075000","0.384"
"5082000","0.422"
"5089000","0.45"
"5096000","0.388"
"5103000","0.342"
"5110000","0.466"
"5117000","0.37"
"5124000","0.426"
"5131000","0.33"
"5138000","0.36"
"5145000","0.388"
"5152000","0.31"
"5159000","0.34600000000000003"
"5166000","0.4"
"5173000","0.37799999999999995"
"5180000","0.36"
"5187000","0.36"
"5194000","0.46"
"5201000","0.384"
"5208000","0.35200000000000004"
"5215000","0.33"
"5222000","0.398"
"5229000","0.35200000000000004"
"5236000","0.34600000000000003"
"5243000","0.35200000000000004"
"5250000","0.374"
"5257000","0.42"
"5264000","0.4"
"5271000","0.43"
"5278000","0.34"
"5285000","0.416"
"5292000","0.4"
"5299000","0.34"
"5306000","0.396"
"5313000","0.362"
"5320000","0.43"
"5327000","0.39"
"5334000","0.37"
"5341000","0.434"
"5348000","0.316"
"5355000","0.38"
"5362000","0.33"
"5369000","0.38"
"5376000","0.316"
"5383000","0.342"
"5390000","0.336"
"5397000","0.294"
"5404000","0.374"
"5411000","0.412"
"5418000","0.34199999999999997"
"5425000","0.418"
"5432000","0.37200000000000005"
"5439000","0.422"
"5446000","0.31"
"5453000","0.382"
"5460000","0.44"
"5467000","0.4040000000000001"
"5474000","0.48"
"5481000","0.4320000000000001"
"5488000","0.4"
"5495000","0.408"
"5502000","0.47"
"5509000","0.358"
"5516000","0.42"
"5523000","0.37200000000000005"
"5530000","0.37799999999999995"
"5537000","0.42"
"5544000","0.382"
"5551000","0.46"
"5558000","0.462"
"5565000","0.434"
"5572000","0.426"
"5579000","0.362"
"5586000","0.33599999999999997"
"5593000","0.384"
"5600000","0.294"
"5607000","0.35200000000000004"
"5614000","0.484"
"5621000","0.364"
"5628000","0.364"
"5635000","0.406"
"5642000","0.37200000000000005"
"5649000","0.39"
"5656000","0.35200000000000004"
"5663000","0.374"
"5670000","0.37199999999999994"
"5677000","0.36599999999999994"
"5684000","0.428"
"5691000","0.44"
"5698000","0.35600000000000004"
"5705000","0.46"
"5712000","0.484"
"5719000","0.36"
"5726000","0.484"
"5733000","0.37799999999999995"
"5740000","0.37400000000000005"
"5747000","0.392"
"5754000","0.412"
"5761000","0.4040000000000001"
"5768000","0.348"
"5775000","0.366"
"5782000","0.35"
"5789000","0.354"
"5796000","0.39"
"5803000","0.35"
"5810000","0.38"
"5817000","0.386"
"5824000","0.376"
"5831000","0.354"
"5838000","0.42"
"5845000","0.43400000000000005"
"5852000","0.35600000000000004"
"5859000","0.41"
"5866000","0.35200000000000004"
"5873000","0.29"
"5880000","0.422"
"5887000","0.44"
"5894000","0.324"
"5901000","0.376"
"5908000","0.382"
"5915000","0.33399999999999996"
"5922000","0.486"
"5929000","0.37200000000000005"
"5936000","0.38"
"5943000","0.388"
"5950000","0.4040000000000001"
"5957000","0.442"
"5964000","0.366"
"5971000","0.39"
"5978000","0.39"
"5985000","0.316"
"5992000","0.404"
"5999000","0.4040000000000001"
"6006000","0.464"
"6013000","0.354"
"6020000","0.466"
"6027000","0.42"
"6034000","0.348"
"6041000","0.38"
"6048000","0.484"
"6055000","0.418"
"6062000","0.394"
"6069000","0.472"
"6076000","0.402"
"6083000","0.418"
"6090000","0.364"
"6097000","0.406"
"6104000","0.3680000000000001"
"6111000","0.392"
"6118000","0.37"
"6125000","0.462"
"6132000","0.388"
"6139000","0.456"
"6146000","0.306"
"6153000","0.41"
"6160000","0.37"
"6167000","0.442"
"6174000","0.398"
"6181000","0.35600000000000004"
"6188000","0.342"
"6195000","0.42"
"6202000","0.436"
"6209000","0.38400000000000006"
"6216000","0.422"
"6223000","0.414"
"6230000","0.344"
"6237000","0.34600000000000003"
"6244000","0.454"
"6251000","0.362"
"6258000","0.406"
"6265000","0.44"
"6272000","0.42"
"6279000","0.4"
"6286000","0.33399999999999996"
"6293000","0.416"
"6300000","0.44"
"6307000","0.37200000000000005"
"6314000","0.4640000000000001"
"6321000","0.37599999999999995"
"6328000","0.322"
"6335000","0.434"
"6342000","0.29"
"6349000","0.428"
"6356000","0.37799999999999995"
"6363000","0.458"
"6370000","0.35200000000000004"
"6377000","0.44000000000000006"
"6384000","0.354"
"6391000","0.508"
"6398000","0.35600000000000004"
"6405000","0.418"
"6412000","0.394"
"6419000","0.412"
"6426000","0.416"
"6433000","0.388"
"6440000","0.376"
"6447000","0.422"
"6454000","0.368"
"6461000","0.436"
"6468000","0.466"
"6475000","0.284"
"6482000","0.37200000000000005"
"6489000","0.348"
"6496000","0.49"
"6503000","0.316"
"6510000","0.376"
"6517000","0.43"
"6524000","0.44"
"6531000","0.394"
"6538000","0.408"
"6545000","0.444"
"6552000","0.33399999999999996"
"6559000","0.4320000000000001"
"6566000","0.422"
"6573000","0.386"
"6580000","0.37200000000000005"
"6587000","0.36"
"6594000","0.304"
"6601000","0.392"
"6608000","0.35200000000000004"
"6615000","0.368"
"6622000","0.4"
"6629000","0.4"
"6636000","0.47"
"6643000","0.352"
"6650000","0.37200000000000005"
"6657000","0.33799999999999997"
"6664000","0.38"
"6671000","0.37"
"6678000","0.358"
"6685000","0.39"
"6692000","0.34600000000000003"
"6699000","0.362"
"6706000","0.42"
"6713000","0.414"
"6720000","0.324"
"6727000","0.37"
"6734000","0.436"
"6741000","0.38"
"6748000","0.424"
"6755000","0.368"
"6762000","0.36"
"6769000","0.4320000000000001"
"6776000","0.47"
"6783000","0.452"
"6790000","0.402"
"6797000","0.43799999999999994"
"6804000","0.436"
"6811000","0.38"
"6818000","0.384"
"6825000","0.34600000000000003"
"6832000","0.406"
"6839000","0.34"
"6846000","0.382"
"6853000","0.42"
"6860000","0.3559999999999999"
"6867000","0.36"
"6874000","0.35600000000000004"
"6881000","0.348"
"6888000","0.46"
"6895000","0.428"
"6902000","0.336"
"6909000","0.364"
"6916000","0.46"
"6923000","0.414"
"6930000","0.324"
"6937000","0.36"
"6944000","0.4"
"6951000","0.486"
"6958000","0.36"
"6965000","0.316"
"6972000","0.392"
"6979000","0.398"
"6986000","0.384"
"6993000","0.392"
"7000000","0.38400000000000006"
"7007000","0.4"
"7014000","0.374"
"7021000","0.36"
"7028000","0.348"
"7035000","0.47"
"7042000","0.39"
"7049000","0.422"
"7056000","0.404"
"7063000","0.43599999999999994"
"7070000","0.4059999999999999"
"7077000","0.408"
"7084000","0.406"
"7091000","0.41"
"7098000","0.382"
"7105000","0.396"
"7112000","0.384"
"7119000","0.512"
"7126000","0.38"
"7133000","0.326"
"7140000","0.382"
"7147000","0.39"
"7154000","0.4320000000000001"
"7161000","0.43800000000000006"
"7168000","0.408"
"7175000","0.39"
"7182000","0.46"
"7189000","0.29600000000000004"
"7196000","0.348"
"7203000","0.38"
"7210000","0.39"
"7217000","0.428"
"7224000","0.35600000000000004"
"7231000","0.342"
"7238000","0.43799999999999994"
"7245000","0.404"
"7252000","0.406"
"7259000","0.39"
"7266000","0.36599999999999994"
"7273000","0.384"
"7280000","0.374"
"7287000","0.394"
"7294000","0.4"
"7301000","0.446"
"7308000","0.398"
"7315000","0.416"
"7322000","0.456"
"7329000","0.376"
"7336000","0.472"
"7343000","0.36"
"7350000","0.486"
"7357000","0.32"
"7364000","0.462"
"7371000","0.34"
"7378000","0.35200000000000004"
"7385000","0.412"
"7392000","0.502"
"7399000","0.342"
"7406000","0.37"
"7413000","0.43"
"7420000","0.424"
"7427000","0.446"
"7434000","0.45"
"7441000","0.37599999999999995"
"7448000","0.364"
"7455000","0.35200000000000004"
"7462000","0.344"
"7469000","0.406"
"7476000","0.428"
"7483000","0.35"
"7490000","0.42"
"7497000","0.396"
"7504000","0.398"
"7511000","0.32"
"7518000","0.35"
"7525000","0.35200000000000004"
"7532000","0.32"
"7539000","0.39"
"7546000","0.4320000000000001"
"7553000","0.388"
"7560000","0.45"
"7567000","0.384"
"7574000","0.302"
"7581000","0.522"
"7588000","0.34"
"7595000","0.38"
"7602000","0.36"
"7609000","0.44"
"7616000","0.48"
"7623000","0.43799999999999994"
"7630000","0.4"
"7637000","0.44"
"7644000","0.342"
"7651000","0.39"
"7658000","0.44"
"7665000","0.41"
"7672000","0.386"
"7679000","0.46"
"7686000","0.394"
"7693000","0.43"
"7700000","0.318"
"7707000","0.35600000000000004"
"7714000","0.392"
"7721000","0.36"
"7728000","0.46"
"7735000","0.324"
"7742000","0.37"
"7749000","0.38"
"7756000","0.4"
"7763000","0.29"
"7770000","0.39"
"7777000","0.468"
"7784000","0.446"
"7791000","0.332"
"7798000","0.37"
"7805000","0.41"
"7812000","0.39"
"7819000","0.34"
"7826000","0.36"
"7833000","0.4640000000000001"
"7840000","0.37"
"7847000","0.37"
"7854000","0.39"
"7861000","0.39"
"7868000","0.37"
"7875000","0.31"
"7882000","0.418"
"7889000","0.358"
"7896000","0.43"
"7903000","0.454"
"7910000","0.418"
"7917000","0.418"
"7924000","0.4"
"7931000","0.39"
"7938000","0.36"
"7945000","0.34"
"7952000","0.4"
"7959000","0.47"
"7966000","0.366"
"7973000","0.388"
"7980000","0.35"
"7987000","0.318"
"7994000","0.35200000000000004"
"8001000","0.43"
"8008000","0.282"
"8015000","0.422"
"8022000","0.31"
"8029000","0.32"
"8036000","0.36"
"8043000","0.42"
"8050000","0.35"
"8057000","0.4"
"8064000","0.49"
"8071000","0.342"
"8078000","0.47"
"8085000","0.41"
"8092000","0.43"
"8099000","0.402"
"8106000","0.35"
"8113000","0.46"
"8120000","0.36"
"8127000","0.388"
"8134000","0.416"
"8141000","0.34"
"8148000","0.41"
"8155000","0.41"
"8162000","0.45"
"8169000","0.45"
"8176000","0.36"
"8183000","0.428"
"8190000","0.326"
"8197000","0.358"
"8204000","0.478"
"8211000","0.48"
"8218000","0.34"
"8225000","0.32"
"8232000","0.362"
"8239000","0.402"
"8246000","0.388"
"8253000","0.48"
"8260000","0.32799999999999996"
"8267000","0.354"
"8274000","0.39"
"8281000","0.322"
"8288000","0.36199999999999993"
"8295000","0.402"
"8302000","0.39"
"8309000","0.326"
"8316000","0.484"
"8323000","0.314"
"8330000","0.37"
"8337000","0.33799999999999997"
"8344000","0.388"
"8351000","0.42599999999999993"
"8358000","0.39"
"8365000","0.37200000000000005"
"8372000","0.386"
"8379000","0.37200000000000005"
"8386000","0.45"
"8393000","0.46"
"8400000","0.314"
"8407000","0.44"
"8414000","0.446"
"8421000","0.33"
"8428000","0.42599999999999993"
"8435000","0.42"
"8442000","0.424"
"8449000","0.37"
"8456000","0.468"
"8463000","0.4"
"8470000","0.348"
"8477000","0.424"
"8484000","0.35200000000000004"
"8491000","0.384"
"8498000","0.4320000000000001"
"8505000","0.414"
"8512000","0.388"
"8519000","0.39"
"8526000","0.33799999999999997"
"8533000","0.28800000000000003"
"8540000","0.358"
"8547000","0.34"
"8554000","0.408"
"8561000","0.392"
"8568000","0.486"
"8575000","0.37"
"8582000","0.486"
"8589000","0.37200000000000005"
"8596000","0.34600000000000003"
"8603000","0.39"
"8610000","0.45"
"8617000","0.466"
"8624000","0.37799999999999995"
"8631000","0.382"
"8638000","0.382"
"8645000","0.468"
"8652000","0.48"
"8659000","0.35600000000000004"
"8666000","0.388"
"8673000","0.454"
"8680000","0.426"
"8687000","0.362"
"8694000","0.4479999999999999"
"8701000","0.318"
"8708000","0.4459999999999999"
"8715000","0.374"
"8722000","0.32"
"8729000","0.42599999999999993"
"8736000","0.462"
"8743000","0.402"
"8750000","0.33399999999999996"
"8757000","0.404"
"8764000","0.456"
"8771000","0.396"
"8778000","0.358"
"8785000","0.382"
"8792000","0.37"
"8799000","0.43799999999999994"
"8806000","0.306"
"8813000","0.434"
"8820000","0.308"
"8827000","0.348"
"8834000","0.44"
"8841000","0.4159999999999999"
"8848000","0.35"
"8855000","0.482"
"8862000","0.368"
"8869000","0.43"
"8876000","0.41"
"8883000","0.394"
"8890000","0.348"
"8897000","0.398"
"8904000","0.43"
"8911000","0.37"
"8918000","0.318"
"8925000","0.37"
"8932000","0.3340000000000001"
"8939000","0.376"
"8946000","0.344"
"8953000","0.306"
"8960000","0.398"
"8967000","0.34600000000000003"
"8974000","0.4320000000000001"
"8981000","0.43"
"8988000","0.35"
"8995000","0.36"
"9002000","0.46"
"9009000","0.3859999999999999"
"9016000","0.31"
"9023000","0.358"
"9030000","0.424"
"9037000","0.444"
"9044000","0.444"
"9051000","0.358"
"9058000","0.264"
"9065000","0.31"
"9072000","0.38"
"9079000","0.42"
"9086000","0.504"
"9093000","0.382"
"9100000","0.37799999999999995"
"9107000","0.36"
"9114000","0.394"
"9121000","0.428"
"9128000","0.374"
"9135000","0.37799999999999995"
"9142000","0.41"
"9149000","0.4"
"9156000","0.37200000000000005"
"9163000","0.422"
"9170000","0.31"
"9177000","0.458"
