"Step","mixdecay2n4_only2decay_seed3 - 4cover_rate"
"36986400","0.6994000000000001"
"37166400","0.7097"
"37346400","0.7008"
"37526400","0.6870999999999999"
"37706400","0.6939000000000001"
"37886400","0.6985"
"38066400","0.685"
"38246400","0.7031999999999999"
"38426400","0.696"
"38606400","0.6862999999999999"
"38786400","0.6762999999999999"
"38966400","0.6912"
"39146400","0.6991"
"39326400","0.7111000000000001"
"39506400","0.695"
"39686400","0.6827000000000001"
"39866400","0.6908"
"40046400","0.6972"
"40226400","0.684"
"40406400","0.6754"
"40586400","0.6805999999999999"
"40766400","0.7022999999999999"
"40946400","0.6881"
"41126400","0.6938"
"41306400","0.7021"
"41486400","0.7157"
"41666400","0.7077"
"41846400","0.6985"
"42026400","0.7065"
"42206400","0.7321"
"42386400","0.7185"
"42566400","0.7115"
"42746400","0.7163999999999999"
"42926400","0.7223999999999999"
"43106400","0.6868"
"43286400","0.6984"
"43466400","0.7079"
"43646400","0.7055999999999999"
"43826400","0.7310999999999999"
"44006400","0.7298"
"44186400","0.7371"
"44366400","0.7499"
"44546400","0.7196999999999999"
"44726400","0.7520999999999999"
"44906400","0.7327"
"45086400","0.7278"
"45266400","0.7078000000000001"
"45446400","0.7315"
"45626400","0.7345999999999999"
"45806400","0.7372"
"45986400","0.7208"
"46166400","0.7201000000000001"
"46346400","0.7271"
"46526400","0.7098"
"46706400","0.7373"
"46886400","0.7399"
"47066400","0.7366999999999999"
"47246400","0.7547999999999999"
"47426400","0.7131000000000001"
"47606400","0.7085"
"47786400","0.7029"
"47966400","0.7255"
"48146400","0.7192000000000001"
"48326400","0.7258000000000001"
"48506400","0.7495"
"48686400","0.7367999999999999"
"48866400","0.7384"
"49046400","0.7154"
"49226400","0.739"
"49406400","0.7575"
"49586400","0.7472000000000001"
"49766400","0.7529"
"49946400","0.7333000000000001"
"50126400","0.7394"
"50306400","0.7335999999999999"
"50486400","0.7377"
"50666400","0.7275999999999999"
"50846400","0.747"
"51026400","0.7245999999999999"
"51206400","0.735"
"51386400","0.6959"
"51566400","0.7407"
"51746400","0.7378000000000001"
"51926400","0.7177"
"52106400","0.7088"
"52286400","0.7068"
"52466400","0.6977000000000001"
"52646400","0.6837000000000001"
"52826400","0.6994"
"53006400","0.6860999999999999"
"53186400","0.7191000000000001"
"53366400","0.6892"
"53546400","0.6958"
"53726400","0.6885999999999999"
"53906400","0.7131000000000002"
"54086400","0.7279"
"54266400","0.715"
"54446400","0.7355"
"54626400","0.733"
"54806400","0.7446"
"54986400","0.7222000000000001"
"55166400","0.7175999999999999"
"55346400","0.7323000000000001"
"55526400","0.7441"
"55706400","0.7333"
"55886400","0.7212999999999999"
"56066400","0.7372000000000001"
"56246400","0.7439"
"56426400","0.7402000000000001"
"56606400","0.7268"
"56786400","0.7322000000000001"
"56966400","0.7381"
"57146400","0.7312000000000001"
"57326400","0.7409000000000001"
"57506400","0.7422000000000001"
"57686400","0.7412000000000001"
"57866400","0.7461"
"58046400","0.7239000000000001"
"58226400","0.7288"
"58406400","0.7509000000000001"
"58586400","0.7335"
"58766400","0.7227"
"58946400","0.7249"
"59126400","0.7123999999999999"
"59306400","0.7457"
"59486400","0.73"
"59666400","0.712"
"59846400","0.7329"
"60026400","0.7197"
"60206400","0.7364"
"60386400","0.7443"
"60566400","0.7399"
"60746400","0.7423000000000001"
"60926400","0.7467"
"61106400","0.7632000000000001"
"61286400","0.7525"
"61466400","0.7547999999999999"
"61646400","0.7429000000000001"
"61826400","0.7749000000000001"
"62006400","0.7664000000000001"
"62186400","0.7703"
"62366400","0.7589"
"62546400","0.7602000000000001"
"62726400","0.7680999999999999"
"62906400","0.7522000000000001"
"63086400","0.7278"
"63266400","0.7402"
"63446400","0.7255999999999999"
"63626400","0.7552000000000001"
"63806400","0.7545999999999999"
"63986400","0.7694"
"64166400","0.7497"
"64346400","0.756"
"64526400","0.7457"
"64706400","0.767"
"64886400","0.7702"
"65066400","0.7664"
"65246400","0.7594"
"65426400","0.7606"
"65606400","0.7502000000000001"
"65786400","0.7477999999999999"
"65966400","0.748"
"66146400","0.7305"
"66326400","0.733"
"66506400","0.7537"
"66686400","0.7447"
"66866400","0.754"
"67046400","0.76"
"67226400","0.7383"
"67406400","0.7503"
"67586400","0.7466"
"67766400","0.7557"
"67946400","0.7321"
"68126400","0.7373999999999999"
"68306400","0.7387999999999999"
"68486400","0.7236"
"68666400","0.7546"
"68846400","0.754"
"69026400","0.728"
"69206400","0.735"
"69386400","0.7453"
"69566400","0.7376"
"69746400","0.7221000000000001"
"69926400","0.7199"
"70106400","0.7415"
"70286400","0.7202999999999999"
"70466400","0.7153999999999999"
"70646400","0.7351"
"70826400","0.746"
"71006400","0.7731"
"71186400","0.7768999999999999"
"71366400","0.7743"
"71546400","0.7616"
"71726400","0.7553"
"71906400","0.766"
"72086400","0.7652"
"72266400","0.7823"
"72446400","0.7757000000000001"
"72626400","0.7891"
"72806400","0.7871"
"72986400","0.7796000000000001"
"73166400","0.7619"
"73346400","0.7667999999999999"
"73526400","0.7732"
"73706400","0.7777000000000001"
"73886400","0.7805"
"74066400","0.789"
"74246400","0.764"
"74426400","0.7749000000000001"
"74606400","0.7686"
"74786400","0.7603"
"74966400","0.7754"
"75146400","0.7530999999999999"
"75326400","0.7764000000000001"
"75506400","0.7633000000000001"
"75686400","0.768"
"75866400","0.7477"
"76046400","0.757"
"76226400","0.7546"
"76406400","0.7666"
"76586400","0.7759000000000001"
"76766400","0.7612000000000001"
"76946400","0.7547999999999999"
"77126400","0.7655"
"77306400","0.7727"
"77486400","0.7689000000000001"
"77666400","0.7852"
"77846400","0.7775"
"78026400","0.7621"
"78206400","0.7501"
"78386400","0.7406"
"78566400","0.7692"
"78746400","0.7735"
"78926400","0.7639"
"79106400","0.7813"
"79286400","0.7744000000000001"
"79466400","0.7629"
"79646400","0.7758999999999999"
"79826400","0.7697999999999999"
"80006400","0.7611"
"80186400","0.7881"
"80366400","0.7717999999999999"
"80546400","0.7627999999999999"
"80726400","0.7515"
"80906400","0.7821"
"81086400","0.7752"
"81266400","0.7699"
"81446400","0.7836000000000001"
"81626400","0.8029000000000001"
"81806400","0.8021"
"81986400","0.7958"
"82166400","0.781"
"82346400","0.7961"
"82526400","0.8087000000000001"
"82706400","0.8151"
"82886400","0.7874000000000001"
"83066400","0.8212"
"83246400","0.8067000000000001"
"83426400","0.8075999999999999"
"83606400","0.8102"
"83786400","0.7872"
"83966400","0.787"
"84146400","0.8005999999999999"
"84326400","0.7868999999999999"
"84506400","0.813"
"84686400","0.8009"
"84866400","0.8018"
"85046400","0.8137000000000001"
"85226400","0.7932"
"85406400","0.812"
"85586400","0.8209000000000001"
"85766400","0.8189"
"85946400","0.8261000000000001"
"86126400","0.8133"
"86306400","0.8399"
"86486400","0.8137000000000001"
"86666400","0.8117000000000001"
"86846400","0.8265"
"87026400","0.8222999999999999"
"87206400","0.8134"
"87386400","0.8342"
"87566400","0.8155"
"87746400","0.8187000000000001"
"87926400","0.8095"
"88106400","0.8130999999999999"
"88286400","0.8151999999999999"
"88466400","0.8064"
"88646400","0.8089"
"88826400","0.8316"
"89006400","0.8224"
"89186400","0.8369"
"89366400","0.8342999999999999"
"89546400","0.8361000000000001"
"89726400","0.8167"
"89906400","0.821"
"90086400","0.8038"
"90266400","0.8172"
"90446400","0.8219000000000001"
"90626400","0.8185"
"90806400","0.8355"
"90986400","0.8192999999999999"
"91166400","0.8396"
"91346400","0.8361000000000001"
"91526400","0.8335"
"91706400","0.8262999999999999"
"91886400","0.8165999999999999"
"92066400","0.8232999999999999"
"92246400","0.8294"
"92426400","0.8132999999999999"
"92606400","0.832"
"92786400","0.8109000000000001"
"92966400","0.8175"
"93146400","0.8198"
"93326400","0.8204"
"93506400","0.8117000000000001"
"93686400","0.814"
"93866400","0.8115"
"94046400","0.8155"
"94226400","0.814"
"94406400","0.8145"
"94586400","0.8075"
"94766400","0.7943"
"94946400","0.7817999999999999"
"95126400","0.7897000000000001"
"95306400","0.8047000000000001"
"95486400","0.7908999999999999"
"95666400","0.8009000000000001"
"95846400","0.8036"
"96026400","0.8125999999999999"
"96206400","0.8081"
"96386400","0.7875"
"96566400","0.8058"
"96746400","0.8072999999999999"
"96926400","0.814"
"97106400","0.8049"
"97286400","0.8051"
"97466400","0.8154"
"97646400","0.8298"
"97826400","0.8402000000000001"
"98006400","0.8325"
"98186400","0.8284000000000001"
"98366400","0.8472000000000001"
"98546400","0.8319000000000001"
"98726400","0.8315"
"98906400","0.849"
"99086400","0.8452999999999999"
"99266400","0.8475"
"99446400","0.8354"
"99626400","0.8445"
"99806400","0.8403999999999999"
"99986400","0.8297"
"100166400","0.843"
"100346400","0.8339000000000001"
"100526400","0.836"
"100706400","0.8267"
"100886400","0.8421"
"101066400","0.8298"
"101246400","0.8402999999999999"
"101426400","0.8382000000000001"
"101606400","0.8341000000000001"
"101786400","0.8324"
"101966400","0.8458"
"102146400","0.8288"
"102326400","0.8512000000000001"
"102506400","0.8485"
"102686400","0.8397"
"102866400","0.8472000000000001"
"103046400","0.8406999999999999"
"103226400","0.8395"
"103406400","0.8318"
"103586400","0.8444"
"103766400","0.8302999999999999"
"103946400","0.8129000000000001"
"104126400","0.8288"
"104306400","0.8222999999999999"
"104486400","0.803"
"104666400","0.8058000000000001"
"104846400","0.8277"
"105026400","0.8288"
"105206400","0.824"
"105386400","0.8328"
"105566400","0.8078"
"105746400","0.8153"
"105926400","0.8415"
"106106400","0.8000999999999999"
"106286400","0.8044"
"106466400","0.8309000000000001"
"106646400","0.8407"
"106826400","0.8433999999999999"
"107006400","0.839"
"107186400","0.8537"
"107366400","0.8543999999999999"
"107546400","0.8474"
"107726400","0.8599"
"107906400","0.8492000000000001"
"108086400","0.8462000000000001"
"108266400","0.8335"
"108446400","0.8368"
"108626400","0.8365999999999999"
"108806400","0.8517"
"108986400","0.8419"
"109166400","0.8623"
"109346400","0.8392000000000001"
"109526400","0.8279"
"109706400","0.8337"
"109886400","0.851"
"110066400","0.8344"
"110246400","0.8480999999999999"
"110426400","0.8581"
"110606400","0.8617999999999999"
"110786400","0.8459000000000001"
"110966400","0.8585999999999999"
"111146400","0.8574"
"111326400","0.8695"
"111506400","0.8427"
"111686400","0.8647"
"111866400","0.8627"
"112046400","0.8582000000000001"
"112226400","0.8521"
"112406400","0.866"
"112586400","0.8607"
"112766400","0.8614"
"112946400","0.8352999999999999"
"113126400","0.8359000000000001"
"113306400","0.8427"
"113486400","0.8515"
"113666400","0.8463999999999999"
"113846400","0.8505"
"114026400","0.8443999999999999"
"114206400","0.8539"
"114386400","0.835"
"114566400","0.8605"
"114746400","0.8588"
"114926400","0.8607"
"115106400","0.8548000000000001"
"115286400","0.8647"
"115466400","0.867"
"115646400","0.8765"
"115826400","0.8621"
"116006400","0.8692000000000001"
"116186400","0.876"
"116366400","0.8641"
"116546400","0.8656"
"116726400","0.8567"
"116906400","0.8528"
"117086400","0.8597"
"117266400","0.8653"
"117446400","0.8555"
"117626400","0.8681"
"117806400","0.8643"
"117986400","0.8805999999999999"
"118166400","0.8752000000000001"
"118346400","0.8673"
"118526400","0.8675"
"118706400","0.8732000000000001"
"118886400","0.8601"
"119066400","0.8803"
"119246400","0.8769000000000001"
"119426400","0.8706"
"119606400","0.8691"
"119786400","0.8695"
"119966400","0.8675"
"120146400","0.872"
"120326400","0.8591"
"120506400","0.8669000000000001"
"120686400","0.8585"
"120866400","0.8764000000000001"
"121046400","0.8757"
"121226400","0.8805999999999999"
"121406400","0.8665"
"121586400","0.8784000000000001"
"121766400","0.8737"
"121946400","0.8736"
"122126400","0.8566"
"122306400","0.8697999999999999"
"122486400","0.865"
"122666400","0.875"
"122846400","0.8703"
"123026400","0.8659"
"123206400","0.8545"
"123386400","0.8685"
"123566400","0.8705"
"123746400","0.8710999999999999"
"123926400","0.8837"
"124106400","0.8625999999999999"
"124286400","0.8744"
"124466400","0.8701"
"124646400","0.8899"
"124826400","0.8765"
"125006400","0.8726"
"125186400","0.8741"
"125366400","0.8882000000000001"
"125546400","0.8776"
"125726400","0.8907999999999999"
"125906400","0.8881"
"126086400","0.8822000000000001"
"126266400","0.8789000000000001"
"126446400","0.8777999999999999"
"126626400","0.8829000000000001"
"126806400","0.8979"
"126986400","0.8875"
"127166400","0.8834"
"127346400","0.8885"
"127526400","0.8902"
"127706400","0.8855"
"127886400","0.8857"
"128066400","0.8734000000000001"
"128246400","0.8787"
"128426400","0.8604"
"128606400","0.8789000000000001"
"128786400","0.8675"
"128966400","0.8732000000000001"
"129146400","0.8670999999999999"
"129326400","0.8757"
"129506400","0.8835999999999999"
"129686400","0.8777"
"129866400","0.8608"
"130046400","0.8566"
"130226400","0.8747"
"130406400","0.8794"
"130586400","0.8652000000000001"
"130766400","0.8899"
"130946400","0.8838"
"131126400","0.8976000000000001"
"131306400","0.8945"
"131486400","0.8937"
"131666400","0.885"
"131846400","0.8839"
"132026400","0.8786"
"132206400","0.8585"
"132386400","0.847"
"132566400","0.8637"
"132746400","0.8780999999999999"
"132926400","0.8882000000000001"
"133106400","0.8924"
"133286400","0.8835"
"133466400","0.8725"
"133646400","0.8875"
"133826400","0.8844"
"134006400","0.8708"
"134186400","0.8745999999999999"
"134366400","0.8667999999999999"
"134546400","0.8900999999999999"
"134726400","0.8817999999999999"
"134906400","0.8867999999999999"
"135086400","0.8767999999999999"
"135266400","0.8764000000000001"
"135446400","0.8671"
"135626400","0.872"
"135806400","0.8709"
"135986400","0.8779"
"136166400","0.8745"
"136346400","0.8757999999999999"
"136526400","0.8774"
"136706400","0.8865"
"136886400","0.8939000000000001"
"137066400","0.8807"
"137246400","0.872"
"137426400","0.8797999999999999"
"137606400","0.8929"
"137786400","0.8859"
"137966400","0.8900999999999999"
"138146400","0.8722"
"138326400","0.8869000000000001"
"138506400","0.8742000000000001"
"138686400","0.8974"
"138866400","0.884"
"139046400","0.8902"
"139226400","0.8976000000000001"
"139406400","0.8802000000000001"
"139586400","0.8882000000000001"
"139766400","0.8954"
"139946400","0.8959"
"140126400","0.8893"
"140306400","0.9025"
"140486400","0.8925"
"140666400","0.8914"
"140846400","0.8927999999999999"
"141026400","0.8950999999999999"
"141206400","0.89"
"141386400","0.9047"
"141566400","0.9067"
"141746400","0.9009"
"141926400","0.8894"
"142106400","0.9002"
"142286400","0.9133"
"142466400","0.896"
"142646400","0.8830999999999999"
"142826400","0.887"
"143006400","0.8826999999999999"
"143186400","0.8779000000000001"
"143366400","0.895"
"143546400","0.8907999999999999"
"143726400","0.9017"
"143906400","0.8939"
"144086400","0.8899"
"144266400","0.8910999999999999"
"144446400","0.8875"
"144626400","0.8983"
"144806400","0.9022"
"144986400","0.9052"
"145166400","0.9037"
"145346400","0.9181"
"145526400","0.9125"
"145706400","0.9008"
"145886400","0.9046000000000002"
"146066400","0.9107"
"146246400","0.9082"
"146426400","0.9029"
"146606400","0.9145"
"146786400","0.9107"
"146966400","0.9074"
"147146400","0.916"
"147326400","0.9027"
"147506400","0.9122"
"147686400","0.9126"
"147866400","0.9124"
"148046400","0.9072"
"148226400","0.9108"
"148406400","0.9149"
"148586400","0.8963"
"148766400","0.9108"
"148946400","0.911"
"149126400","0.8989"
"149306400","0.8982"
"149486400","0.9127"
"149666400","0.8942"
"149846400","0.9052"
"150026400","0.9154"
"150206400","0.9069"
"150386400","0.9064"
"150566400","0.909"
"150746400","0.9087"
"150926400","0.909"
"151106400","0.9036"
"151286400","0.9126"
"151466400","0.9098"
"151646400","0.9107"
"151826400","0.9081"
"152006400","0.9112"
"152186400","0.9036"
"152366400","0.9138"
"152546400","0.9058"
"152726400","0.8998999999999999"
"152906400","0.8959000000000001"
"153086400","0.9119"
"153266400","0.9026"
"153446400","0.9078"
"153626400","0.8958"
"153806400","0.9097"
"153986400","0.9016"
"154166400","0.9077"
"154346400","0.911"
"154526400","0.9149"
"154706400","0.9103"
"154886400","0.9224"
"155066400","0.9033"
"155246400","0.9188"
"155426400","0.9157"
"155606400","0.9122"
"155786400","0.9082"
"155966400","0.9078"
"156146400","0.9042"
"156326400","0.9045"
"156506400","0.887"
"156686400","0.9014"
"156866400","0.9123"
"157046400","0.92"
"157226400","0.9258"
"157406400","0.9133"
"157586400","0.9201"
"157766400","0.913"
"157946400","0.9131"
"158126400","0.9153"
"158306400","0.9148"
"158486400","0.9133"
"158666400","0.9094"
"158846400","0.9231"
"159026400","0.9144"
"159206400","0.9201"
"159386400","0.9194"
"159566400","0.9018"
"159746400","0.9076"
"159926400","0.9144"
"160106400","0.9052"
"160286400","0.9146"
"160466400","0.9029"
"160646400","0.9201"
"160826400","0.9106"
"161006400","0.9288"
"161186400","0.9192"
"161366400","0.9164"
"161546400","0.9265"
"161726400","0.9126"
"161906400","0.9304"
"162086400","0.9272"
"162266400","0.914"
"162446400","0.9043"
"162626400","0.9106"
"162806400","0.9121"
"162986400","0.9054"
"163166400","0.9119"
"163346400","0.9009"
"163526400","0.9011"
"163706400","0.9029"
"163886400","0.9116"
"164066400","0.901"
"164246400","0.908"
"164426400","0.8997999999999999"
"164606400","0.9164"
"164786400","0.9017"
"164966400","0.9077"
"165146400","0.9052"
"165326400","0.9036"
"165506400","0.9111"
"165686400","0.9082"
"165866400","0.9193"
"166046400","0.9135"
"166226400","0.9131"
"166406400","0.9155"
"166586400","0.9139"
"166766400","0.914"
"166946400","0.9137"
"167126400","0.9161"
"167306400","0.9056"
"167486400","0.9167"
"167666400","0.9109"
"167846400","0.9102"
"168026400","0.9027"
"168206400","0.8970999999999999"
"168386400","0.9065"
"168566400","0.8991"
"168746400","0.9003"
"168926400","0.9102"
"169106400","0.9169"
"169286400","0.926"
"169466400","0.8944"
"169646400","0.9181"
"169826400","0.908"
"170006400","0.9187"
"170186400","0.9047"
"170366400","0.9044"
"170546400","0.9000999999999999"
"170726400","0.9148"
"170906400","0.9162"
"171086400","0.9232"
"171266400","0.9252"
"171446400","0.9259"
"171626400","0.9253"
"171806400","0.9157"
"171986400","0.9148"
"172166400","0.9194"
"172346400","0.9299"
"172526400","0.9241"
"172706400","0.9123"
"172886400","0.8997"
"173066400","0.9107"
"173246400","0.9228"
"173426400","0.9173"
"173606400","0.8982"
"173786400","0.9053"
"173966400","0.9108"
"174146400","0.9194"
"174326400","0.9229"
"174506400","0.9093"
"174686400","0.9151"
"174866400","0.9145"
"175046400","0.9036"
"175226400","0.9192"
"175406400","0.9205"
"175586400","0.9184"
"175766400","0.923"
"175946400","0.918"
"176126400","0.9098"
"176306400","0.9178"
"176486400","0.917"
"176666400","0.9111"
"176846400","0.8976000000000001"
"177026400","0.9071"
"177206400","0.9034"
"177386400","0.9136"
"177566400","0.9049"
"177746400","0.9122"
"177926400","0.9127"
"178106400","0.896"
"178286400","0.9066"
"178466400","0.9053"
"178646400","0.9116"
"178826400","0.8997999999999999"
"179006400","0.9043"
"179186400","0.9126"
"179366400","0.911"
"179546400","0.9034"
"179726400","0.906"
"179906400","0.8998"
"180086400","0.8987"
"180266400","0.8963"
"180446400","0.8967"
"180626400","0.9021"
"180806400","0.9091"
"180986400","0.8892"
"181166400","0.9086000000000002"
"181346400","0.9079"
"181526400","0.9022"
"181706400","0.9206"
"181886400","0.9134"
"182066400","0.9122"
"182246400","0.912"
"182426400","0.9091"
"182606400","0.9154"
"182786400","0.9177"
"182966400","0.9075"
"183146400","0.9001"
"183326400","0.8982"
"183506400","0.9066"
"183686400","0.9081"
"183866400","0.9069"
"184046400","0.9178"
"184226400","0.9208"
"184406400","0.9138"
"184586400","0.9121"
"184766400","0.903"
"184946400","0.9092"
"185126400","0.9048"
"185306400","0.9118"
"185486400","0.9188"
"185666400","0.9228"
"185846400","0.9052"
"186026400","0.9025"
"186206400","0.9069"
"186386400","0.9261"
"186566400","0.9272"
"186746400","0.9089"
"186926400","0.9118"
"187106400","0.9121"
"187286400","0.8927"
"187466400","0.8994"
"187646400","0.9121"
"187826400","0.9341"
"188006400","0.9244"
"188186400","0.9274"
"188366400","0.9197"
"188546400","0.9117"
"188726400","0.919"
"188906400","0.8947"
"189086400","0.9014"
"189266400","0.9034"
"189446400","0.9152"
"189626400","0.9092"
"189806400","0.919"
"189986400","0.9268"
"190166400","0.9112"
"190346400","0.9286"
"190526400","0.9126"
"190706400","0.926"
"190886400","0.9169"
"191066400","0.9171"
"191246400","0.9156"
"191426400","0.9185"
"191606400","0.9225"
"191786400","0.9276"
"191966400","0.9337"
"192146400","0.9306"
"192326400","0.9116"
"192506400","0.9307"
"192686400","0.915"
"192866400","0.9138"
"193046400","0.9192"
"193226400","0.9065"
"193406400","0.9154"
"193586400","0.9274"
"193766400","0.9331"
"193946400","0.9208"
"194126400","0.9265"
"194306400","0.9223"
"194486400","0.9161"
"194666400","0.9232"
"194846400","0.9284"
"195026400","0.9161"
"195206400","0.9198"
"195386400","0.9277"
"195566400","0.9365"
"195746400","0.9381"
"195926400","0.9166"
"196106400","0.9229"
"196286400","0.9214"
"196466400","0.9203"
"196646400","0.9041"
"196826400","0.9154"
"197006400","0.9211"
"197186400","0.9219"
"197366400","0.9269"
"197546400","0.9188"
"197726400","0.9303"
"197906400","0.9319"
"198086400","0.9232"
"198266400","0.9101"
"198446400","0.9094"
"198626400","0.8942"
"198806400","0.915"
"198986400","0.9047"
"199166400","0.9092"
"199346400","0.9031"
"199526400","0.9075"
"199706400","0.9093"
"199886400","0.929"
"200066400","0.9313"
"200246400","0.9412"
"200426400","0.9375"
"200606400","0.9397"
"200786400","0.9384"
"200966400","0.9334"
"201146400","0.9323"
"201326400","0.9301"
"201506400","0.9293"
"201686400","0.916"
"201866400","0.9075"
"202046400","0.9246"
"202226400","0.9244"
"202406400","0.9256"
"202586400","0.914"
"202766400","0.9282"
"202946400","0.9346"
"203126400","0.9302"
"203306400","0.9351"
"203486400","0.9315"
"203666400","0.9378"
"203846400","0.9238"
"204026400","0.923"
"204206400","0.9343"
"204386400","0.9333"
"204566400","0.9266"
"204746400","0.9206"
"204926400","0.92"
"205106400","0.9305"
"205286400","0.9276"
"205466400","0.9284"
"205646400","0.9374"
"205826400","0.9393"
"206006400","0.9275"
"206186400","0.941"
"206366400","0.9344"
"206546400","0.935"
"206726400","0.9368"
"206906400","0.9317"
"207086400","0.9258"
"207266400","0.9195"
"207446400","0.9236"
"207626400","0.9229"
"207806400","0.9299"
"207986400","0.9153"
"208166400","0.9142"
"208346400","0.9098"
"208526400","0.9083"
"208706400","0.9266"
"208886400","0.9246"
"209066400","0.9223"
"209246400","0.9189"
"209426400","0.927"
"209606400","0.9357"
"209786400","0.9393"
"209966400","0.9239"
"210146400","0.9381"
"210326400","0.9282"
"210506400","0.9369"
"210686400","0.93"
"210866400","0.9224"
"211046400","0.9256"
"211226400","0.9265"
"211406400","0.9254"
"211586400","0.9215"
"211766400","0.9179"
"211946400","0.9117"
"212126400","0.9214"
"212306400","0.9135"
"212486400","0.9214"
"212666400","0.9154"
"212846400","0.9152"
"213026400","0.9261"
"213206400","0.9197"
"213386400","0.9195"
"213566400","0.9198"
"213746400","0.9313"
"213926400","0.9233"
"214106400","0.9368"
"214286400","0.9226"
"214466400","0.9205"
"214646400","0.9392"
"214826400","0.932"
"215006400","0.9323"
"215186400","0.925"
"215366400","0.9132"
"215546400","0.9302"
"215726400","0.9316"
"215906400","0.9236"
"216086400","0.9195"
"216266400","0.9168"
"216446400","0.9182"
"216626400","0.9135"
