"Step","mixdecay2n4_decayfre60_seed1 - 4cover_rate"
"40636800","0.68675"
"40924800","0.676"
"41212800","0.6912999999999999"
"41500800","0.6727000000000001"
"41788800","0.67025"
"42076800","0.66725"
"42364800","0.6807000000000001"
"42652800","0.6695"
"42940800","0.6799000000000001"
"43228800","0.67535"
"43516800","0.6816"
"43804800","0.68175"
"44092800","0.6835"
"44371440","0.67615"
"44650080","0.6780999999999999"
"44928720","0.69"
"45207360","0.6811499999999999"
"45486000","0.6771"
"45764640","0.6781500000000001"
"46043280","0.6755999999999999"
"46321920","0.6701"
"46600560","0.6890499999999999"
"46879200","0.67525"
"47157840","0.6744000000000001"
"47436480","0.6861"
"47715120","0.6879500000000001"
"47993760","0.6802"
"48272400","0.6845500000000001"
"48551040","0.6958000000000001"
"48829680","0.7028"
"49108320","0.6859500000000001"
"49386960","0.6787000000000001"
"49665600","0.6770999999999999"
"49935960","0.6873499999999999"
"50206320","0.6785999999999999"
"50476680","0.6806500000000001"
"50747040","0.67975"
"51017400","0.6828500000000001"
"51287760","0.6915999999999999"
"51558120","0.6674000000000001"
"51828480","0.6857000000000001"
"52098840","0.6825"
"52369200","0.6945"
"52639560","0.6990999999999999"
"52909920","0.7025500000000001"
"53180280","0.6942"
"53450640","0.69805"
"53721000","0.70485"
"53991360","0.7002999999999999"
"54261720","0.70875"
"54532080","0.7009500000000001"
"54802440","0.6989500000000001"
"55072800","0.6919500000000001"
"55333800","0.70155"
"55594800","0.70525"
"55855800","0.69535"
"56116800","0.6935500000000001"
"56377800","0.70645"
"56638800","0.6926"
"56899800","0.7049"
"57160800","0.69945"
"57421800","0.70115"
"57682800","0.7053"
"57943800","0.7178"
"58204800","0.70505"
"58465800","0.7082"
"58726800","0.70405"
"58987800","0.6955500000000001"
"59248800","0.6908"
"59509800","0.6812999999999999"
"59770800","0.6913"
"60031800","0.6899500000000001"
"60292800","0.6959"
"60544800","0.70005"
"60796800","0.68565"
"61048800","0.6912"
"61300800","0.6912"
"61552800","0.6840499999999999"
"61804800","0.6789499999999999"
"62056800","0.6889000000000001"
"62308800","0.7001000000000001"
"62560800","0.6939"
"62812800","0.6997000000000001"
"63064800","0.70885"
"63316800","0.69695"
"63568800","0.6982"
"63820800","0.7051499999999999"
"64072800","0.69235"
"64324800","0.7052999999999999"
"64576800","0.69465"
"64828800","0.6998"
"65080800","0.70535"
"65332800","0.70185"
"65575440","0.6958"
"65818080","0.69625"
"66060720","0.69125"
"66303360","0.6976"
"66546000","0.6901"
"66788640","0.69685"
"67031280","0.7013499999999999"
"67273920","0.7061000000000001"
"67516560","0.6932999999999999"
"67759200","0.6916"
"68001840","0.68855"
"68244480","0.701"
"68487120","0.68625"
"68729760","0.69935"
"68972400","0.70025"
"69215040","0.7144000000000001"
"69457680","0.7159000000000001"
"69700320","0.7216"
"69942960","0.7077"
"70185600","0.70785"
"70419960","0.7095499999999999"
"70654320","0.7205499999999999"
"70888680","0.71275"
"71123040","0.70565"
"71357400","0.71465"
"71591760","0.7009500000000001"
"71826120","0.7105"
"72060480","0.7089500000000001"
"72294840","0.6952999999999999"
"72529200","0.6896"
"72763560","0.6988"
"72997920","0.70815"
"73232280","0.7026500000000001"
"73466640","0.7071"
"73701000","0.7023499999999999"
"73935360","0.71425"
"74169720","0.704"
"74404080","0.70505"
"74638440","0.7239"
"74872800","0.71895"
"75097800","0.7166"
"75322800","0.7321"
"75547800","0.71885"
"75772800","0.7207"
"75997800","0.7008"
"76222800","0.7044"
"76447800","0.7149500000000001"
"76672800","0.71815"
"76897800","0.7182000000000001"
"77122800","0.71765"
"77347800","0.71635"
"77572800","0.7069000000000001"
"77797800","0.71615"
"78022800","0.71815"
"78247800","0.7175499999999999"
"78472800","0.7209000000000001"
"78697800","0.7263"
"78922800","0.71625"
"79147800","0.72435"
"79372800","0.72165"
"79588800","0.72865"
"79804800","0.7236500000000001"
"80020800","0.734"
"80236800","0.7222000000000001"
"80452800","0.72425"
"80668800","0.7338499999999999"
"80884800","0.7240999999999999"
"81100800","0.7175499999999999"
"81316800","0.72875"
"81532800","0.7359"
"81748800","0.7232000000000001"
"81964800","0.7273"
"82180800","0.7313500000000001"
"82396800","0.7248500000000001"
"82612800","0.72665"
"82828800","0.68845"
"83044800","0.7072999999999999"
"83260800","0.7238000000000001"
"83476800","0.7208"
"83692800","0.7239"
"83899440","0.7174"
"84106080","0.7238"
"84312720","0.71935"
"84519360","0.72635"
"84726000","0.7180500000000001"
"84932640","0.7230999999999999"
"85139280","0.72415"
"85345920","0.72775"
"85552560","0.70575"
"85759200","0.72575"
"85965840","0.72425"
"86172480","0.7423500000000001"
"86379120","0.7262000000000001"
"86585760","0.73005"
"86792400","0.7173999999999999"
"86999040","0.71545"
"87205680","0.7169500000000001"
"87412320","0.7224499999999999"
"87618960","0.7142999999999999"
"87825600","0.7081000000000001"
"88023960","0.7218499999999999"
"88222320","0.7239500000000001"
"88420680","0.7287"
"88619040","0.72125"
"88817400","0.729"
"89015760","0.7380999999999999"
"89214120","0.7454"
"89412480","0.7372000000000001"
"89610840","0.7349000000000001"
"89809200","0.7192000000000001"
"90007560","0.7350999999999999"
"90205920","0.7319500000000001"
"90404280","0.7253499999999999"
"90602640","0.7211500000000001"
"90801000","0.7279"
"90999360","0.7259"
"91197720","0.7238"
"91396080","0.74115"
"91594440","0.72835"
"91792800","0.73375"
"91981800","0.71665"
"92170800","0.7331"
"92359800","0.719"
"92548800","0.7228499999999999"
"92737800","0.7343500000000001"
"92926800","0.7303999999999999"
"93115800","0.7219"
"93304800","0.7343500000000001"
"93493800","0.7283"
"93682800","0.7257"
"93871800","0.7225"
"94060800","0.7317"
"94249800","0.71615"
"94438800","0.7163499999999999"
"94627800","0.7171000000000001"
"94816800","0.7263499999999999"
"95005800","0.71515"
"95194800","0.71995"
"95383800","0.7171000000000001"
"95572800","0.7091000000000001"
"95752800","0.7172000000000001"
"95932800","0.7233999999999999"
"96112800","0.7329499999999999"
"96292800","0.73805"
"96472800","0.7423500000000001"
"96652800","0.733"
"96832800","0.7445999999999999"
"97012800","0.7518499999999999"
"97192800","0.74275"
"97372800","0.7385"
"97552800","0.73125"
"97732800","0.72975"
"97912800","0.7273999999999999"
"98092800","0.7432000000000001"
"98272800","0.7425"
"98452800","0.7267"
"98632800","0.7383"
"98812800","0.7526"
"98992800","0.75395"
"99172800","0.7466499999999999"
"99352800","0.7571500000000001"
"99532800","0.7567999999999999"
"99712800","0.7520500000000001"
"99892800","0.7547"
"100072800","0.7589"
"100252800","0.7535499999999999"
"100432800","0.7549000000000001"
"100612800","0.75465"
"100792800","0.7442"
"100972800","0.73045"
"101152800","0.7355"
"101332800","0.7473"
"101512800","0.7429"
"101692800","0.7395"
"101872800","0.73595"
"102052800","0.7400999999999999"
"102232800","0.7431500000000001"
"102412800","0.7382"
"102592800","0.7488499999999999"
"102772800","0.7455499999999999"
"102952800","0.7385999999999999"
"103132800","0.7413"
"103312800","0.7415999999999999"
"103492800","0.7556000000000002"
"103672800","0.73995"
"103852800","0.7336"
"104032800","0.7285499999999999"
"104212800","0.7290500000000001"
"104392800","0.7333"
"104572800","0.73385"
"104752800","0.72645"
"104932800","0.7253"
"105112800","0.7351500000000001"
"105292800","0.7352000000000001"
"105472800","0.7397"
"105652800","0.6995"
"105832800","0.6981499999999999"
"106012800","0.7179"
"106192800","0.732"
"106372800","0.75425"
"106552800","0.7466499999999999"
"106732800","0.7333999999999999"
"106912800","0.7474000000000001"
"107092800","0.7344499999999999"
"107272800","0.7485499999999999"
"107452800","0.73685"
"107632800","0.735"
"107812800","0.7245499999999999"
"107992800","0.7433"
"108172800","0.74275"
"108352800","0.7487999999999999"
"108532800","0.7514000000000001"
"108712800","0.7539"
"108892800","0.7405"
"109072800","0.7479000000000001"
"109252800","0.7527999999999999"
"109432800","0.74495"
"109612800","0.7347"
"109792800","0.7455999999999999"
"109972800","0.7427999999999999"
"110152800","0.7494500000000001"
"110332800","0.7474"
"110512800","0.75085"
"110692800","0.7653"
"110872800","0.7730499999999999"
"111052800","0.7776"
"111232800","0.7654500000000001"
"111412800","0.7677999999999999"
"111592800","0.76025"
"111772800","0.7596"
"111952800","0.7695"
"112132800","0.76525"
"112312800","0.7531"
"112492800","0.772"
"112672800","0.75525"
"112852800","0.7696"
"113032800","0.7666000000000001"
"113212800","0.7788499999999999"
"113392800","0.77055"
"113572800","0.7674"
"113752800","0.7673000000000001"
"113932800","0.7514"
"114112800","0.7651500000000001"
"114292800","0.7665"
"114472800","0.7695"
"114652800","0.77285"
"114832800","0.771"
"115012800","0.7497"
"115192800","0.7563"
"115372800","0.7492"
"115552800","0.75125"
"115732800","0.75875"
"115912800","0.7709"
"116092800","0.7601"
"116272800","0.7670999999999999"
"116452800","0.7605"
"116632800","0.76155"
"116812800","0.76125"
"116992800","0.7457999999999999"
"117172800","0.718"
"117352800","0.7255499999999999"
"117532800","0.73005"
"117712800","0.7464500000000001"
"117892800","0.75275"
"118072800","0.7401"
"118252800","0.74595"
"118432800","0.75915"
"118612800","0.7263499999999999"
"118792800","0.7427"
"118972800","0.7315499999999999"
"119152800","0.7328000000000001"
"119332800","0.7413500000000001"
"119512800","0.74145"
"119692800","0.7426"
"119872800","0.73465"
"120052800","0.74145"
"120232800","0.7425499999999999"
"120412800","0.7515999999999999"
"120592800","0.75185"
"120772800","0.7463500000000001"
"120952800","0.73975"
"121132800","0.73795"
"121312800","0.7333999999999999"
"121492800","0.741"
"121672800","0.7515499999999999"
"121852800","0.7246"
"122032800","0.7193999999999999"
"122212800","0.72265"
"122392800","0.7333"
"122572800","0.7416500000000001"
"122752800","0.7376"
"122932800","0.7367"
"123112800","0.74615"
"123292800","0.74725"
"123472800","0.7203999999999999"
"123652800","0.7132999999999999"
"123832800","0.7268"
"124012800","0.74415"
"124192800","0.7575"
"124372800","0.75775"
"124552800","0.757"
"124732800","0.7517999999999999"
"124912800","0.7514000000000001"
"125092800","0.74605"
"125272800","0.7306"
"125452800","0.7364"
"125632800","0.7384000000000001"
"125812800","0.7425499999999999"
"125992800","0.73375"
"126172800","0.7561500000000001"
"126352800","0.76285"
"126532800","0.76975"
"126712800","0.7685"
"126892800","0.77595"
"127072800","0.7589000000000001"
"127252800","0.76035"
"127432800","0.7564500000000001"
"127612800","0.75005"
"127792800","0.76365"
"127972800","0.7643000000000001"
"128152800","0.7550999999999999"
"128332800","0.7533"
"128512800","0.7555499999999999"
"128692800","0.7458499999999999"
"128872800","0.7563"
"129052800","0.74505"
"129232800","0.75195"
"129412800","0.73165"
"129592800","0.7357"
"129772800","0.74045"
"129952800","0.7623500000000001"
"130132800","0.7613"
"130312800","0.76175"
"130492800","0.75355"
"130672800","0.7502000000000001"
"130852800","0.7505499999999999"
"131032800","0.75"
"131212800","0.7574000000000001"
"131392800","0.7614"
"131572800","0.7643"
"131752800","0.75195"
"131932800","0.75725"
"132112800","0.77955"
"132292800","0.7690499999999999"
"132472800","0.7605500000000001"
"132652800","0.7776"
"132832800","0.7587999999999999"
"133012800","0.7633499999999999"
"133192800","0.75585"
"133372800","0.7709000000000001"
"133552800","0.7631500000000001"
"133732800","0.7748999999999999"
"133912800","0.7770499999999999"
"134092800","0.7716000000000001"
"134272800","0.7694"
"134452800","0.76415"
"134632800","0.7644000000000001"
"134812800","0.7701"
"134992800","0.76"
"135172800","0.7574"
"135352800","0.76915"
"135532800","0.76785"
"135712800","0.7626000000000001"
"135892800","0.75815"
"136072800","0.7541"
"136252800","0.7564500000000001"
"136432800","0.74965"
"136612800","0.7559000000000001"
"136792800","0.7712"
"136972800","0.7504500000000001"
