"Step","decay_fre30iter_add0.1_init_optimizer_seed2 - 8cover_rate"
"39475800","0.9466"
"39580800","0.9378"
"39685800","0.94465"
"39790800","0.9406"
"39895800","0.94125"
"40000800","0.9431"
"40105800","0.9343"
"40210800","0.93035"
"40315800","0.9417"
"40420800","0.9442"
"40525800","0.9479"
"40630800","0.94765"
"40735800","0.94605"
"40840800","0.9323"
"40945800","0.93865"
"41050800","0.94605"
"41155800","0.9445"
"41260800","0.9421"
"41365800","0.928"
"41470800","0.92725"
"41575800","0.93605"
"41680800","0.947"
"41785800","0.9487"
"41890800","0.9463"
"41995800","0.9519"
"42100800","0.95385"
"42205800","0.9597"
"42310800","0.9597"
"42415800","0.96305"
"42520800","0.96365"
"42625800","0.97395"
"42730800","0.97395"
"42835800","0.9734"
"42940800","0.97565"
"43045800","0.9747"
"43150800","0.96375"
"43255800","0.9634"
"43360800","0.9678"
"43465800","0.96555"
"43570800","0.97215"
"43675800","0.9697"
"43780800","0.97025"
"43885800","0.97535"
"43990800","0.9754"
"44095800","0.97675"
"44200800","0.97645"
"44305800","0.97975"
"44410800","0.97975"
"44515800","0.9778"
"44620800","0.97535"
"44725800","0.9794"
"44830800","0.9791"
"44935800","0.98245"
"45040800","0.98175"
"45145800","0.97695"
"45250800","0.97795"
"45355800","0.97375"
"45460800","0.97585"
"45565800","0.9742"
"45670800","0.97555"
