"Step","decay_fre150iter_add0.1_load_optimizer_seed3 - 8cover_rate"
"199290","0.8251000000000001"
"398580","0.83705"
"597870","0.7605"
"797160","0.7827"
"996450","0.7898999999999999"
"1195740","0.7915999999999999"
"1395030","0.8130499999999999"
"1594320","0.8216"
"1793610","0.8208499999999999"
"1992900","0.8194499999999999"
"2192190","0.8192999999999999"
"2391480","0.8184"
"2590770","0.8231499999999999"
"2790060","0.8405499999999999"
"2989350","0.8339500000000001"
"3188640","0.8471"
"3387930","0.81825"
"3587220","0.80945"
"3786510","0.81125"
"3985800","0.80975"
"4185090","0.8308499999999999"
"4384380","0.838"
"4583670","0.8418499999999999"
"4782960","0.8505"
"4982250","0.85505"
"5181540","0.86175"
"5380830","0.8596999999999999"
"5580120","0.8555499999999999"
"5779410","0.8614499999999999"
"5978700","0.85205"
"6177990","0.85975"
"6377280","0.85405"
"6576570","0.8605999999999999"
"6775860","0.8592000000000001"
"6975150","0.85385"
"7174440","0.8565"
"7373730","0.8596"
"7573020","0.8558000000000001"
"7772310","0.8604499999999998"
"7971600","0.8810999999999999"
"8170890","0.87195"
"8370180","0.8293499999999999"
"8569470","0.83275"
"8768760","0.8453999999999999"
"8968050","0.8598499999999999"
"9167340","0.8617999999999999"
"9366630","0.8615499999999999"
"9565920","0.8703"
"9765210","0.8545499999999999"
"9964500","0.8611499999999999"
"10153500","0.86025"
"10342500","0.8703"
"10531500","0.869"
"10720500","0.8647"
"10909500","0.8654"
"11098500","0.8719"
"11287500","0.8757999999999999"
"11476500","0.8713"
"11665500","0.86505"
"11854500","0.8685999999999999"
"12043500","0.87275"
"12232500","0.8722"
"12421500","0.88305"
"12610500","0.8864500000000001"
"12799500","0.89275"
"12988500","0.8841500000000001"
"13177500","0.8936"
"13366500","0.8948499999999999"
"13555500","0.89965"
"13744500","0.9011"
"13933500","0.9063"
"14122500","0.8984500000000001"
"14311500","0.90885"
"14500500","0.8907999999999999"
"14689500","0.89055"
"14878500","0.8891999999999999"
"15067500","0.8888499999999999"
"15256500","0.8843999999999999"
"15445500","0.88025"
"15634500","0.8701"
"15823500","0.86405"
"16012500","0.8622000000000001"
"16201500","0.8702000000000001"
"16390500","0.8645499999999999"
"16579500","0.86595"
"16768500","0.8826499999999999"
"16957500","0.89105"
"17146500","0.8516499999999999"
"17335500","0.83325"
"17524500","0.8543"
"17713500","0.85515"
"17902500","0.8510999999999999"
"18091500","0.8563999999999999"
"18280500","0.8529"
"18469500","0.848"
"18658500","0.8425999999999999"
"18847500","0.85935"
"19036500","0.8699"
"19225500","0.8582000000000001"
"19414500","0.85135"
"19593210","0.85165"
"19771920","0.85875"
"19950630","0.8455999999999999"
"20129340","0.8418999999999999"
"20308050","0.8487"
"20486760","0.86025"
"20665470","0.8505"
"20844180","0.8582"
"21022890","0.8559"
"21201600","0.864"
"21380310","0.87415"
