"Step","mixdecay_0.5_fre30_pb_seed3 - 4cover_rate"
"269640","0.684"
"539280","0.6869000000000001"
"808920","0.6932999999999999"
"1078560","0.71"
"1348200","0.6951999999999999"
"1617840","0.7091"
"1887480","0.6816"
"2157120","0.7097"
"2426760","0.6986"
"2696400","0.7006"
"2957040","0.6885"
"3217680","0.6814"
"3478320","0.6885"
"3738960","0.7065999999999999"
"3999600","0.6797000000000001"
"4260240","0.6957000000000001"
"4520880","0.6876"
"4781520","0.7034000000000001"
"5042160","0.7026"
"5302800","0.7055999999999999"
"5554800","0.6892"
"5806800","0.7024"
"6058800","0.6822"
"6310800","0.6882999999999999"
"6562800","0.7052"
"6814800","0.7077"
"7066800","0.6902"
"7318800","0.7075"
"7570800","0.7089"
"7822800","0.6965"
"8065800","0.7031000000000001"
"8308800","0.6997000000000001"
"8551800","0.7002"
"8794800","0.7108"
"9037800","0.7064000000000001"
"9280800","0.7081"
"9523800","0.7148000000000001"
"9766800","0.7121"
"10009800","0.7112"
"10252800","0.7038"
"10486800","0.7279000000000001"
"10720800","0.7097"
"10954800","0.6985"
"11188800","0.6846"
"11422800","0.6645999999999999"
"11656800","0.6872999999999999"
"11890800","0.6915"
"12124800","0.6995"
"12358800","0.6975"
"12592800","0.6979000000000001"
"12818160","0.7004"
"13043520","0.6944"
"13268880","0.6932"
"13494240","0.6976"
"13719600","0.6977000000000001"
"13944960","0.6736"
"14170320","0.7088000000000001"
"14395680","0.6984"
"14621040","0.7032"
"14846400","0.6987000000000001"
"15062400","0.7061000000000001"
"15278400","0.7015"
"15494400","0.6855"
"15710400","0.6882999999999999"
"15926400","0.7005999999999999"
"16142400","0.6708"
"16358400","0.692"
"16574400","0.7075"
"16790400","0.6808"
"17006400","0.6945999999999999"
"17213400","0.7203999999999999"
"17420400","0.7205"
"17627400","0.6877000000000001"
"17834400","0.7127"
"18041400","0.7123999999999999"
"18248400","0.7082999999999999"
"18455400","0.7112"
"18662400","0.7093"
"18869400","0.7002999999999999"
"19076400","0.7168"
"19274040","0.7147"
"19471680","0.7066999999999999"
"19669320","0.7205999999999999"
"19866960","0.7038"
"20064600","0.6905"
"20262240","0.7032"
"20459880","0.6967000000000001"
"20657520","0.7058"
"20855160","0.7198"
"21052800","0.7014"
"21242160","0.7042"
"21431520","0.711"
"21620880","0.6979"
"21810240","0.7185"
"21999600","0.7093"
"22188960","0.7095999999999999"
"22378320","0.7077"
"22567680","0.6911"
"22757040","0.6919000000000001"
"22946400","0.6925"
"23126400","0.6829"
"23306400","0.7056"
"23486400","0.6712"
"23666400","0.6902999999999999"
"23846400","0.6941999999999999"
"24026400","0.6820999999999999"
"24206400","0.6765999999999999"
"24386400","0.6881"
"24566400","0.6857000000000001"
"24746400","0.693"
"24926400","0.7021000000000001"
"25106400","0.6939000000000001"
"25286400","0.7019000000000001"
"25466400","0.6948"
"25646400","0.7082"
"25826400","0.6921"
"26006400","0.678"
"26186400","0.6644000000000001"
"26366400","0.6934000000000001"
"26546400","0.6946"
"26726400","0.6957000000000001"
"26906400","0.6862"
"27086400","0.6787000000000001"
"27266400","0.7019"
"27446400","0.6872999999999999"
"27626400","0.6855"
"27806400","0.6658"
"27986400","0.6898"
"28166400","0.6869"
"28346400","0.6872"
"28526400","0.6738999999999999"
"28706400","0.685"
"28886400","0.6925999999999999"
"29066400","0.6842999999999999"
"29246400","0.6955999999999999"
"29426400","0.6929"
"29606400","0.6927000000000001"
"29786400","0.6884000000000001"
"29966400","0.6885"
"30146400","0.686"
"30326400","0.6875"
"30506400","0.6932"
"30686400","0.6807000000000001"
"30866400","0.6879"
"31046400","0.7001000000000001"
"31226400","0.6948"
"31406400","0.7028"
"31586400","0.7075"
"31766400","0.708"
"31946400","0.7042"
"32126400","0.7005"
"32306400","0.6797000000000001"
"32486400","0.6921999999999999"
"32666400","0.6692"
"32846400","0.6832999999999999"
"33026400","0.7011000000000001"
"33206400","0.6913999999999999"
"33386400","0.6895"
"33566400","0.701"
"33746400","0.7045"
"33926400","0.6969000000000001"
"34106400","0.7048"
"34286400","0.7114000000000001"
"34466400","0.6942"
"34646400","0.7222000000000001"
"34826400","0.7099000000000001"
"35006400","0.7332000000000001"
"35186400","0.6992999999999999"
"35366400","0.6966"
"35546400","0.7109"
"35726400","0.7045"
"35906400","0.7203999999999999"
"36086400","0.7365"
"36266400","0.7167"
"36446400","0.7296"
"36626400","0.7282000000000001"
"36806400","0.7173999999999998"
"36986400","0.7310999999999999"
"37166400","0.731"
"37346400","0.7297"
"37526400","0.7459"
"37706400","0.7381"
"37886400","0.7416"
"38066400","0.7342000000000001"
"38246400","0.7215"
"38426400","0.7086"
"38606400","0.7295999999999999"
"38786400","0.7322000000000001"
"38966400","0.7112999999999999"
"39146400","0.7192000000000001"
"39326400","0.7081"
"39506400","0.7202999999999999"
"39686400","0.7222000000000001"
"39866400","0.7048"
"40046400","0.7252000000000001"
"40226400","0.7197"
"40406400","0.733"
"40586400","0.7532000000000001"
"40766400","0.7325"
"40946400","0.7106"
"41126400","0.7165"
"41306400","0.7219"
"41486400","0.7379"
"41666400","0.7447"
"41846400","0.7242000000000001"
"42026400","0.7304"
"42206400","0.7358"
"42386400","0.721"
"42566400","0.7147"
"42746400","0.7273999999999999"
"42926400","0.7116"
"43106400","0.7212999999999999"
"43286400","0.7116"
"43466400","0.7182999999999999"
"43646400","0.7046999999999999"
"43826400","0.7051000000000001"
"44006400","0.7162000000000001"
"44186400","0.7242999999999999"
"44366400","0.7390999999999999"
"44546400","0.7168"
"44726400","0.732"
"44906400","0.7341"
"45086400","0.7407999999999999"
"45266400","0.7248"
"45446400","0.7273"
"45626400","0.7432000000000001"
"45806400","0.7537999999999999"
"45986400","0.7583"
"46166400","0.755"
"46346400","0.7363999999999999"
"46526400","0.7447999999999999"
"46706400","0.736"
"46886400","0.7296"
"47066400","0.7397999999999999"
"47246400","0.7277"
"47426400","0.7389000000000001"
"47606400","0.7399000000000001"
"47786400","0.7550999999999999"
"47966400","0.7395999999999999"
"48146400","0.7365999999999999"
"48326400","0.7379"
"48506400","0.7331"
"48686400","0.7248"
"48866400","0.7475"
"49046400","0.7479000000000001"
"49226400","0.7476"
"49406400","0.7571"
"49586400","0.7617999999999999"
"49766400","0.7555"
"49946400","0.7318"
"50126400","0.7662"
"50306400","0.7570999999999999"
"50486400","0.7617"
"50666400","0.761"
"50846400","0.7653"
"51026400","0.762"
"51206400","0.7652"
"51386400","0.7412000000000001"
"51566400","0.7414"
"51746400","0.7640999999999999"
"51926400","0.7621"
"52106400","0.7587"
"52286400","0.7715"
"52466400","0.7461"
"52646400","0.7636"
"52826400","0.7494"
"53006400","0.7497"
"53186400","0.756"
"53366400","0.7515"
"53546400","0.7502000000000001"
"53726400","0.7503"
"53906400","0.7453"
"54086400","0.7414000000000001"
"54266400","0.7219"
"54446400","0.7465"
"54626400","0.7325"
"54806400","0.731"
"54986400","0.7255"
"55166400","0.7187"
"55346400","0.7409000000000001"
"55526400","0.7385999999999999"
"55706400","0.7402000000000001"
"55886400","0.7131"
"56066400","0.7365999999999999"
"56246400","0.7311"
"56426400","0.7274"
"56606400","0.7359"
"56786400","0.7572000000000001"
"56966400","0.7293999999999999"
"57146400","0.751"
"57326400","0.7271"
"57506400","0.7108000000000001"
"57686400","0.727"
"57866400","0.7637"
"58046400","0.7529000000000001"
"58226400","0.7546"
"58406400","0.7672"
"58586400","0.7587"
"58766400","0.7644"
"58946400","0.7620999999999999"
"59126400","0.7806000000000001"
"59306400","0.7668"
"59486400","0.7423"
"59666400","0.7677"
"59846400","0.7707"
"60026400","0.7676000000000001"
"60206400","0.7611"
"60386400","0.7425999999999999"
"60566400","0.7420999999999999"
"60746400","0.7321"
"60926400","0.7269"
"61106400","0.735"
"61286400","0.7474"
"61466400","0.7547999999999999"
"61646400","0.7527999999999999"
"61826400","0.7557999999999999"
"62006400","0.7509"
"62186400","0.7599000000000001"
"62366400","0.7534"
"62546400","0.7421"
"62726400","0.7351"
"62906400","0.7294"
"63086400","0.7515"
"63266400","0.7512000000000001"
"63446400","0.7582000000000001"
"63626400","0.7604"
"63806400","0.7580999999999999"
"63986400","0.7836000000000001"
"64166400","0.7768999999999999"
"64346400","0.7908"
"64526400","0.7400999999999999"
"64706400","0.7437999999999999"
"64886400","0.7726"
"65066400","0.7878999999999999"
"65246400","0.7715"
"65426400","0.7826"
"65606400","0.7736000000000001"
"65786400","0.7765"
"65966400","0.7605"
"66146400","0.7603"
"66326400","0.7757999999999999"
"66506400","0.7651"
"66686400","0.7547"
"66866400","0.7572000000000001"
"67046400","0.7639"
"67226400","0.7786"
"67406400","0.7717"
"67586400","0.7647"
"67766400","0.7751"
"67946400","0.7937000000000001"
"68126400","0.7826000000000001"
"68306400","0.7807999999999999"
"68486400","0.7874"
"68666400","0.7822"
"68846400","0.7851"
"69026400","0.7830999999999999"
"69206400","0.8011"
"69386400","0.7908"
"69566400","0.7977000000000001"
"69746400","0.7924"
"69926400","0.7841999999999999"
"70106400","0.7858999999999999"
"70286400","0.7948999999999999"
"70466400","0.7662"
"70646400","0.7827"
"70826400","0.7790999999999999"
"71006400","0.7942"
"71186400","0.7847000000000001"
"71366400","0.7822"
"71546400","0.7885999999999999"
"71726400","0.7586"
"71906400","0.7834"
"72086400","0.7918999999999999"
"72266400","0.7912"
"72446400","0.7948"
"72626400","0.7873000000000001"
"72806400","0.7767999999999999"
"72986400","0.7942"
"73166400","0.7797000000000001"
"73346400","0.7837999999999999"
"73526400","0.7803"
"73706400","0.7694000000000001"
"73886400","0.7733000000000001"
