"Step","VACL_sp_4agents_act500_sol500_seed2 - cover_rate_5step"
"105000","0"
"210000","0.002"
"315000","0.0022"
"420000","0.0072"
"525000","0.007300000000000001"
"630000","0.008"
"735000","0.0055"
"840000","0.006"
"945000","0.0103"
"1050000","0.016399999999999998"
"1155000","0.0613"
"1260000","0.1163"
"1365000","0.1068"
"1470000","0.1675"
"1575000","0.2181"
"1680000","0.203"
"1785000","0.1925"
"1890000","0.2545"
"1995000","0.2539"
"2100000","0.2554"
"2205000","0.25110000000000005"
"2310000","0.2797"
"2415000","0.2977"
"2520000","0.2931"
"2625000","0.2721"
"2730000","0.3112"
"2835000","0.29660000000000003"
"2940000","0.2847"
"3045000","0.2614"
"3150000","0.261"
"3255000","0.2942000000000001"
"3360000","0.31020000000000003"
"3465000","0.2953"
"3570000","0.3318"
"3675000","0.30129999999999996"
"3780000","0.3597"
"3885000","0.3668"
"3990000","0.355"
"4095000","0.33570000000000005"
"4200000","0.3405"
"4305000","0.34809999999999997"
"4410000","0.3864"
"4515000","0.3895"
"4620000","0.3938"
"4725000","0.3906"
"4830000","0.39779999999999993"
"4935000","0.4378"
"5040000","0.4454"
"5145000","0.4741"
"5250000","0.4686"
"5355000","0.47529999999999994"
"5460000","0.4559"
"5565000","0.4728"
"5670000","0.4728"
"5775000","0.47770000000000007"
"5880000","0.4971"
"5985000","0.5245"
"6090000","0.5081"
"6195000","0.5153"
"6300000","0.5241"
"6405000","0.5435"
"6510000","0.5483"
"6615000","0.5677000000000001"
"6720000","0.5867"
"6825000","0.5987"
"6930000","0.598"
"7035000","0.5602999999999999"
"7140000","0.5779000000000001"
"7245000","0.5975"
"7350000","0.5931000000000001"
"7455000","0.6142000000000001"
"7560000","0.6497"
"7665000","0.6366"
"7770000","0.6457999999999999"
"7875000","0.6533"
"7980000","0.6669"
"8085000","0.6773999999999999"
"8190000","0.6386999999999999"
"8295000","0.6692"
"8400000","0.6648"
"8505000","0.6631"
"8610000","0.6632"
"8715000","0.6852"
"8820000","0.6723000000000001"
"8925000","0.6665"
"9030000","0.6526"
"9135000","0.6742"
"9240000","0.6665"
"9345000","0.6671999999999999"
"9450000","0.6979000000000001"
"9555000","0.6942999999999999"
"9660000","0.6932999999999999"
"9765000","0.7049000000000001"
