step,main_box_pc_first_seed2 - main_success_rate
88722000,0.774
88776000,0.842
88830000,0.8095
88884000,0.8025
88938000,0.7845
88992000,0.765
89046000,0.769
89100000,0.7385
89154000,0.7765
89208000,0.7805
89262000,0.763
89316000,0.749
89370000,0.8145
89424000,0.816
89478000,0.814
89532000,0.7885
89586000,0.7615
89640000,0.7685
89694000,0.8055
89748000,0.7505
89802000,0.7185
89856000,0.734
89910000,0.6815
89964000,0.7405
90018000,0.7735
90072000,0.705
90126000,0.672
90180000,0.7045
90234000,0.7485
90288000,0.761
90342000,0.718
90396000,0.7675
90450000,0.7335
90504000,0.7795
90558000,0.8015
90612000,0.805
90666000,0.8135
90720000,0.7695
90774000,0.7925
90828000,0.8265
90882000,0.7975
90936000,0.813
90990000,0.824
91044000,0.7855
91098000,0.81
91152000,0.7875
91206000,0.7635
91260000,0.8145
91314000,0.7775
91368000,0.7795
91422000,0.7875
91476000,0.8155
91530000,0.832
91584000,0.8395
91638000,0.7735
91692000,0.7065
91746000,0.7705
91800000,0.794
91854000,0.785
91908000,0.8145
91962000,0.795
92016000,0.765
92070000,0.82
92124000,0.7705
92178000,0.7905
92232000,0.8345
92286000,0.8015
92340000,0.8105
92394000,0.828
92448000,0.8175
92502000,0.8145
92556000,0.8695
92610000,0.8535
92664000,0.839
92718000,0.8505
92772000,0.871
92826000,0.829
92880000,0.831
92934000,0.8045
92988000,0.803
93042000,0.819
93096000,0.822
93150000,0.81
93204000,0.8205
93258000,0.83
93312000,0.808
93366000,0.8105
93420000,0.7755
93474000,0.8055
93528000,0.7895
93582000,0.777
93636000,0.85
93690000,0.821
93744000,0.79
93798000,0.852
93852000,0.854
93906000,0.835
93960000,0.845
94014000,0.781
94068000,0.7295
94122000,0.736
94176000,0.6825
94230000,0.783
94284000,0.7815
94338000,0.814
94392000,0.803
94446000,0.802
94500000,0.782
94554000,0.843
94608000,0.8275
94662000,0.838
94716000,0.839
94770000,0.861
94824000,0.8145
94878000,0.8515
94932000,0.8465
94986000,0.8635
95040000,0.8455
95094000,0.8745
95148000,0.8205
95202000,0.801
95256000,0.8365
95310000,0.817
95364000,0.8375
95418000,0.8235
95472000,0.836
95526000,0.8285
95580000,0.8085
95634000,0.781
95688000,0.7845
95742000,0.7555
95796000,0.7545
95850000,0.802
95904000,0.758
95958000,0.773
96012000,0.7655
96066000,0.796
96120000,0.7765
96174000,0.769
96228000,0.762
96282000,0.7535
96336000,0.8135
96390000,0.7585
96444000,0.8025
96498000,0.7595
96552000,0.7305
96606000,0.7205
96660000,0.774
96714000,0.7495
96768000,0.7455
96822000,0.7365
96876000,0.772
96930000,0.732
96984000,0.7515
97038000,0.807
97092000,0.77
97146000,0.793
97200000,0.764
97254000,0.7835
97308000,0.806
97362000,0.709
97416000,0.7175
97470000,0.7715
97524000,0.7695
97578000,0.7825
97632000,0.7445
97686000,0.8295
97740000,0.8125
97794000,0.8415
97848000,0.7875
97902000,0.7845
97956000,0.793
98010000,0.749
98064000,0.743
98118000,0.744
98172000,0.785
98226000,0.7775
98280000,0.7935
98334000,0.7875
98388000,0.804
98442000,0.8005
98496000,0.768
98550000,0.792
98604000,0.8385
98658000,0.7865
98712000,0.802
98766000,0.805
98820000,0.8065
98874000,0.7945
98928000,0.8245
98982000,0.8465
99036000,0.795
99090000,0.8245
99144000,0.883
99198000,0.835
99252000,0.8365
99306000,0.8605
99360000,0.848
99414000,0.828
99468000,0.855
99522000,0.83
99576000,0.8305
99630000,0.803
99684000,0.8075
99738000,0.777
99792000,0.812
99846000,0.816
99900000,0.7625
99954000,0.813
100008000,0.778
100062000,0.767
100116000,0.8095
100170000,0.762
100224000,0.7885
100278000,0.7975
100332000,0.778
100386000,0.8425
100440000,0.819
100494000,0.7735
100548000,0.7645
100602000,0.8065
100656000,0.8035
100710000,0.7885
100764000,0.83
100818000,0.7805
100872000,0.795
100926000,0.78
100980000,0.7775
101034000,0.785
101088000,0.779
101142000,0.808
101196000,0.7905
101250000,0.8425
101304000,0.827
101358000,0.8285
101412000,0.859
101466000,0.8435
101520000,0.8635
101574000,0.805
101628000,0.8
101682000,0.84
101736000,0.811
101790000,0.8245
101844000,0.799
101898000,0.8635
101952000,0.7615
102006000,0.7945
102060000,0.789
102114000,0.763
102168000,0.7515
102222000,0.7545
102276000,0.7565
102330000,0.841
102384000,0.8545
102438000,0.8225
102492000,0.788
102546000,0.809
102600000,0.802
102654000,0.7785
102708000,0.8455
102762000,0.805
102816000,0.846
102870000,0.854
102924000,0.839
102978000,0.8235
103032000,0.835
103086000,0.83
103140000,0.796
103194000,0.8305
103248000,0.858
103302000,0.8385
103356000,0.832
103410000,0.8915
103464000,0.835
103518000,0.853
103572000,0.821
103626000,0.846
103680000,0.8425
103734000,0.803
103788000,0.8415
103842000,0.841
103896000,0.849
103950000,0.853
104004000,0.851
104058000,0.825
104112000,0.8415
104166000,0.8475
104220000,0.8335
104274000,0.7995
104328000,0.855
104382000,0.87
104436000,0.8335
104490000,0.8605
104544000,0.841
104598000,0.8265
104652000,0.816
104706000,0.869
104760000,0.8415
104814000,0.8195
104868000,0.8465
104922000,0.7445
104976000,0.8235
105030000,0.816
105084000,0.8295
105138000,0.8305
105192000,0.823
105246000,0.812
105300000,0.857
105354000,0.882
105408000,0.8485
105462000,0.87
105516000,0.88
105570000,0.8975
105624000,0.866
105678000,0.8505
105732000,0.832
105786000,0.8825
105840000,0.883
105894000,0.8515
105948000,0.8395
106002000,0.885
106056000,0.8915
106110000,0.844
106164000,0.8695
106218000,0.8345
106272000,0.851
106326000,0.8845
106380000,0.875
106434000,0.8875
106488000,0.8635
106542000,0.8445
106596000,0.857
106650000,0.869
106704000,0.8815
106758000,0.8565
106812000,0.8295
106866000,0.852
106920000,0.846
106974000,0.8525
107028000,0.806
107082000,0.8305
107136000,0.82
107190000,0.8775
107244000,0.8345
107298000,0.871
107352000,0.8275
107406000,0.8975
107460000,0.8615
107514000,0.8485
107568000,0.8705
107622000,0.8815
107676000,0.8415
107730000,0.8345
107784000,0.8435
107838000,0.832
107892000,0.834
107946000,0.813
108000000,0.8315
108054000,0.8425
108108000,0.822
108162000,0.8455
108216000,0.874
108270000,0.841
108324000,0.8595
108378000,0.873
108432000,0.8515
108486000,0.8775
108540000,0.846
108594000,0.824
108648000,0.8535
108702000,0.838
108756000,0.8405
108810000,0.8375
108864000,0.837
108918000,0.727
108972000,0.7475
109026000,0.7185
109080000,0.7895
109134000,0.8
109188000,0.7665
109242000,0.768
109296000,0.816
109350000,0.8555
109404000,0.861
109458000,0.8585
109512000,0.8115
109566000,0.816
109620000,0.8345
109674000,0.8495
109728000,0.8375
109782000,0.8225
109836000,0.879
109890000,0.843
109944000,0.782
109998000,0.805
110052000,0.8285
110106000,0.8285
110160000,0.8005
110214000,0.8775
110268000,0.875
110322000,0.855
110376000,0.871
110430000,0.829
110484000,0.85
110538000,0.863
110592000,0.861
110646000,0.85
110700000,0.8565
110754000,0.824
110808000,0.818
110862000,0.869
110916000,0.876
110970000,0.878
111024000,0.863
111078000,0.854
111132000,0.801
111186000,0.836
111240000,0.83
111294000,0.7695
111348000,0.8165
111402000,0.7885
111456000,0.807
111510000,0.845
111564000,0.8395
111618000,0.813
111672000,0.82
111726000,0.836
111780000,0.8285
111834000,0.8365
111888000,0.8775
111942000,0.857
111996000,0.823
112050000,0.8725
112104000,0.8365
112158000,0.8445
112212000,0.8555
112266000,0.893
112320000,0.8825
112374000,0.8815
112428000,0.839
112482000,0.8425
112536000,0.84
112590000,0.857
112644000,0.867
112698000,0.8375
112752000,0.8715
112806000,0.8845
112860000,0.859
112914000,0.8725
112968000,0.8685
113022000,0.905
113076000,0.8645
113130000,0.8715
113184000,0.917
113238000,0.8955
113292000,0.8905
113346000,0.871
113400000,0.829
113454000,0.851
113508000,0.9095
113562000,0.901
113616000,0.883
113670000,0.8635
113724000,0.884
113778000,0.879
113832000,0.871
113886000,0.8935
113940000,0.886
113994000,0.8885
114048000,0.9045
114102000,0.899
114156000,0.895
114210000,0.8935
114264000,0.8825
114318000,0.9105
114372000,0.8755
114426000,0.925
114480000,0.8855
114534000,0.8855
114588000,0.9125
114642000,0.918
114696000,0.8955
114750000,0.877
114804000,0.8205
114858000,0.868
114912000,0.8565
114966000,0.8685
115020000,0.8885
115074000,0.9195
115128000,0.905
115182000,0.878
115236000,0.9
115290000,0.8745
115344000,0.876
115398000,0.875
115452000,0.8915
115506000,0.8785
115560000,0.883
115614000,0.884
115668000,0.8675
115722000,0.8825
115776000,0.918
115830000,0.8705
115884000,0.9115
115938000,0.893
115992000,0.869
116046000,0.8945
116100000,0.8935
116154000,0.912
116208000,0.879
116262000,0.926
116316000,0.876
116370000,0.8855
116424000,0.8765
116478000,0.902
116532000,0.8715
116586000,0.899
116640000,0.868
116694000,0.915
116748000,0.915
116802000,0.9025
116856000,0.8935
116910000,0.914
116964000,0.87
117018000,0.8915
117072000,0.8635
117126000,0.919
117180000,0.8995
117234000,0.913
117288000,0.904
117342000,0.893
117396000,0.8745
117450000,0.8825
117504000,0.8875
117558000,0.876
117612000,0.852
117666000,0.911
117720000,0.879
117774000,0.8615
117828000,0.8885
117882000,0.858
117936000,0.886
117990000,0.8875
118044000,0.912
118098000,0.9075
118152000,0.9195
118206000,0.8975
118260000,0.864
118314000,0.87
118368000,0.9005
118422000,0.8915
118476000,0.92
118530000,0.9325
118584000,0.9045
118638000,0.885
118692000,0.9145
118746000,0.926
118800000,0.869
118854000,0.8925
118908000,0.883
118962000,0.9095
119016000,0.9275
119070000,0.911
119124000,0.881
119178000,0.887
119232000,0.899
119286000,0.8905
119340000,0.9135
119394000,0.8775
119448000,0.885
119502000,0.911
119556000,0.8915
119610000,0.894
119664000,0.901
119718000,0.8835
119772000,0.888
119826000,0.887
119880000,0.882
119934000,0.8925
119988000,0.9305
120042000,0.8685
120096000,0.91
120150000,0.8975
120204000,0.9005
120258000,0.9085
120312000,0.8805
120366000,0.866
120420000,0.913
120474000,0.9105
120528000,0.8525
120582000,0.8665
120636000,0.897
120690000,0.9205
120744000,0.934
120798000,0.9075
120852000,0.906
120906000,0.9125
120960000,0.9395
121014000,0.9
121068000,0.93
121122000,0.922
121176000,0.935
121230000,0.932
121284000,0.9395
121338000,0.9235
121392000,0.958
121446000,0.929
121500000,0.9345
121554000,0.961
121608000,0.9425
121662000,0.887
121716000,0.8395
121770000,0.91
121824000,0.915
121878000,0.8685
121932000,0.9175
121986000,0.94
122040000,0.9445
122094000,0.9345
122148000,0.918
122202000,0.9325
122256000,0.8945
122310000,0.934
122364000,0.941
122418000,0.926
122472000,0.929
122526000,0.918
122580000,0.9145
122634000,0.902
122688000,0.93
122742000,0.884
122796000,0.9365
122850000,0.9295
122904000,0.926
122958000,0.92
123012000,0.9385
123066000,0.945
123120000,0.9015
123174000,0.925
123228000,0.938
123282000,0.9445
123336000,0.9335
123390000,0.956
123444000,0.9295
123498000,0.9145
123552000,0.932
123606000,0.9315
123660000,0.938
123714000,0.928
123768000,0.946
123822000,0.9455
123876000,0.955
123930000,0.94
123984000,0.964
124038000,0.9525
124092000,0.946
124146000,0.96
124200000,0.938
124254000,0.9435
124308000,0.9475
124362000,0.9615
124416000,0.938
124470000,0.91
124524000,0.9405
124578000,0.9475
124632000,0.9505
124686000,0.922
124740000,0.928
124794000,0.942
124848000,0.915
124902000,0.96
124956000,0.9535
125010000,0.9555
125064000,0.9515
125118000,0.9375
125172000,0.908
125226000,0.9425
125280000,0.8755
125334000,0.866
125388000,0.828
125442000,0.84
125496000,0.898
125550000,0.8575
125604000,0.9025
125658000,0.902
125712000,0.92
125766000,0.8885
125820000,0.925
125874000,0.933
125928000,0.923
125982000,0.918
126036000,0.9445
126090000,0.938
126144000,0.9145
126198000,0.94
126252000,0.918
126306000,0.9395
126360000,0.9085
126414000,0.9585
126468000,0.929
126522000,0.894
126576000,0.9025
126630000,0.896
126684000,0.901
126738000,0.888
126792000,0.8955
126846000,0.9085
126900000,0.9045
126954000,0.9335
127008000,0.9345
127062000,0.9015
127116000,0.932
127170000,0.8845
127224000,0.9305
127278000,0.9255
127332000,0.8985
127386000,0.91
127440000,0.906
127494000,0.937
127548000,0.918
127602000,0.92
127656000,0.919
127710000,0.925
127764000,0.9185
127818000,0.929
127872000,0.9205
127926000,0.918
127980000,0.916
128034000,0.8695
128088000,0.9025
128142000,0.918
128196000,0.9025
128250000,0.9075
128304000,0.8845
128358000,0.907
128412000,0.9265
128466000,0.9305
128520000,0.9145
128574000,0.9425
128628000,0.9175
128682000,0.934
128736000,0.9495
128790000,0.9415
128844000,0.8975
128898000,0.898
128952000,0.9385
129006000,0.9325
129060000,0.8975
129114000,0.9105
129168000,0.908
129222000,0.8745
129276000,0.8455
129330000,0.885
129384000,0.8735
129438000,0.9
129492000,0.8985
129546000,0.908
129600000,0.9275
129654000,0.908
129708000,0.9005
129762000,0.9045
129816000,0.914
129870000,0.918
129924000,0.9005
129978000,0.9025
130032000,0.893
130086000,0.904
130140000,0.8805
130194000,0.88
130248000,0.9255
130302000,0.929
130356000,0.928
130410000,0.922
130464000,0.9445
130518000,0.941
130572000,0.9415
130626000,0.9465
130680000,0.9445
130734000,0.9545
130788000,0.9355
130842000,0.8975
130896000,0.95
130950000,0.9485
131004000,0.9455
131058000,0.9225
131112000,0.9415
131166000,0.953
131220000,0.9155
131274000,0.9465
131328000,0.9335
131382000,0.939
131436000,0.95
131490000,0.9365
131544000,0.948
131598000,0.9365
131652000,0.914
131706000,0.9425
131760000,0.9345
131814000,0.927
131868000,0.932
131922000,0.9215
131976000,0.9075
132030000,0.9355
132084000,0.9235
132138000,0.952
132192000,0.9495
132246000,0.936
132300000,0.9365
132354000,0.949
132408000,0.935
132462000,0.938
132516000,0.9125
132570000,0.931
132624000,0.931
132678000,0.9375
132732000,0.9525
132786000,0.917
132840000,0.9215
132894000,0.9265
132948000,0.9235
133002000,0.9225
133056000,0.921
133110000,0.8965
133164000,0.9385
133218000,0.9095
133272000,0.9255
133326000,0.9435
133380000,0.9345
133434000,0.9295
133488000,0.9235
133542000,0.965
133596000,0.944
133650000,0.952
133704000,0.924
133758000,0.941
133812000,0.89
133866000,0.9345
133920000,0.942
133974000,0.9345
134028000,0.953
134082000,0.9145
134136000,0.944
134190000,0.9425
134244000,0.964
134298000,0.938
134352000,0.9815
134406000,0.942
134460000,0.9695
134514000,0.9355
134568000,0.9265
134622000,0.929
134676000,0.942
134730000,0.942
134784000,0.9435
134838000,0.963
134892000,0.9485
134946000,0.92
135000000,0.934
135054000,0.917
135108000,0.945
135162000,0.9535
135216000,0.905
135270000,0.897
135324000,0.9375
135378000,0.9395
135432000,0.9545
135486000,0.942
135540000,0.951
135594000,0.9465
135648000,0.929
135702000,0.92
135756000,0.917
135810000,0.9205
135864000,0.9145
135918000,0.934
135972000,0.9035
136026000,0.9215
136080000,0.938
136134000,0.9435
136188000,0.9395
136242000,0.9395
136296000,0.911
136350000,0.928
136404000,0.9495
136458000,0.9485
136512000,0.9125
136566000,0.9385
136620000,0.9295
136674000,0.934
136728000,0.948
136782000,0.9365
136836000,0.954
136890000,0.957
136944000,0.949
136998000,0.935
137052000,0.9785
137106000,0.953
137160000,0.9495
137214000,0.964
137268000,0.9335
137322000,0.9445
137376000,0.9115
137430000,0.905
137484000,0.9375
137538000,0.9185
137592000,0.956
137646000,0.9295
137700000,0.9665
137754000,0.9575
137808000,0.935
137862000,0.895
137916000,0.9285
137970000,0.946
138024000,0.9425
138078000,0.9395
138132000,0.964
138186000,0.9685
138240000,0.9565
138294000,0.988
138348000,0.963
138402000,0.961
138456000,0.948
138510000,0.971
138564000,0.936
138618000,0.9045
138672000,0.94
138726000,0.9435
138780000,0.9485
138834000,0.9485
138888000,0.974
138942000,0.9285
138996000,0.95
139050000,0.9865
139104000,0.9565
139158000,0.9605
139212000,0.9535
139266000,0.9505
139320000,0.9325
139374000,0.9615
139428000,0.937
139482000,0.955
139536000,0.913
139590000,0.9635
139644000,0.9625
139698000,0.9415
139752000,0.9625
139806000,0.932
139860000,0.9725
139914000,0.9545
139968000,0.95
140022000,0.953
140076000,0.958
140130000,0.964
140184000,0.9635
140238000,0.953
140292000,0.9725
140346000,0.977
140400000,0.976
140454000,0.9585
140508000,0.96
140562000,0.955
140616000,0.9575
140670000,0.959
140724000,0.9705
140778000,0.969
140832000,0.904
140886000,0.9605
140940000,0.898
140994000,0.93
141048000,0.9165
141102000,0.9545
141156000,0.9445
141210000,0.973
141264000,0.9525
141318000,0.939
141372000,0.976
141426000,0.9655
141480000,0.967
141534000,0.9785
141588000,0.9795
141642000,0.9845
141696000,0.968
141750000,0.9705
141804000,0.934
141858000,0.9765
141912000,0.9765
141966000,0.9765
142020000,0.983
142074000,0.978
142128000,0.965
142182000,0.952
142236000,0.9555
142290000,0.967
142344000,0.961
142398000,0.9645
142452000,0.9475
142506000,0.9615
142560000,0.956
142614000,0.969
142668000,0.967
142722000,0.99
142776000,0.9645
142830000,0.966
142884000,0.968
142938000,0.9655
142992000,0.9745
143046000,0.9645
143100000,0.9245
143154000,0.968
143208000,0.9605
143262000,0.9175
143316000,0.9545
143370000,0.911
143424000,0.957
143478000,0.942
143532000,0.984
143586000,0.9735
143640000,0.94
143694000,0.9245
143748000,0.967
143802000,0.97
143856000,0.9565
143910000,0.9855
143964000,0.9565
144018000,0.982
144072000,0.9595
144126000,0.939
144180000,0.9435
144234000,0.9575
144288000,0.9535
144342000,0.9705
144396000,0.9725
144450000,0.9735
144504000,0.9545
144558000,0.9445
144612000,0.9705
144666000,0.9585
144720000,0.948
144774000,0.9865
144828000,0.9605
144882000,0.9665
144936000,0.945
144990000,0.9095
145044000,0.878
145098000,0.876
145152000,0.8855
145206000,0.858
145260000,0.904
145314000,0.858
145368000,0.725
145422000,0.8765
145476000,0.8805
145530000,0.9075
145584000,0.895
145638000,0.8745
145692000,0.863
145746000,0.886
