"Step","reverse_pb_eval1_final_version_seed3 - cover_rate_1step"
"18060000","0.045"
"18120000","0.054"
"18180000","0.06"
"18240000","0.067"
"18300000","0.048"
"18360000","0.062"
"18420000","0.063"
"18480000","0.047"
"18540000","0.067"
"18600000","0.047"
"18660000","0.067"
"18720000","0.062"
"18780000","0.043"
"18840000","0.062"
"18900000","0.068"
"18960000","0.067"
"19020000","0.068"
"19080000","0.072"
"19140000","0.07"
"19200000","0.07"
"19260000","0.075"
"19320000","0.067"
"19380000","0.063"
"19440000","0.082"
"19500000","0.073"
"19560000","0.057"
"19620000","0.085"
"19680000","0.07"
"19740000","0.094"
"19800000","0.07"
"19860000","0.078"
"19920000","0.079"
"19980000","0.083"
"20040000","0.084"
"20100000","0.102"
"20160000","0.088"
"20220000","0.084"
"20280000","0.084"
"20340000","0.09"
"20400000","0.098"
"20460000","0.097"
"20520000","0.09"
"20580000","0.11"
"20640000","0.094"
"20700000","0.103"
"20760000","0.105"
"20820000","0.096"
"20880000","0.083"
"20940000","0.099"
"21000000","0.088"
"21060000","0.092"
"21120000","0.107"
"21180000","0.109"
"21240000","0.112"
"21300000","0.113"
"21360000","0.105"
"21420000","0.106"
"21480000","0.112"
"21540000","0.114"
"21600000","0.12"
"21660000","0.115"
"21720000","0.12"
"21780000","0.107"
"21840000","0.115"
"21900000","0.132"
"21960000","0.133"
"22020000","0.117"
"22080000","0.135"
"22140000","0.129"
"22200000","0.144"
"22260000","0.126"
"22320000","0.104"
"22380000","0.111"
"22440000","0.126"
"22500000","0.141"
"22560000","0.126"
"22620000","0.137"
"22680000","0.159"
"22740000","0.144"
"22800000","0.127"
"22860000","0.12"
"22920000","0.157"
"22980000","0.166"
"23040000","0.115"
"23100000","0.14"
"23160000","0.12"
"23220000","0.136"
"23280000","0.135"
"23340000","0.139"
"23400000","0.16"
"23460000","0.155"
"23520000","0.149"
"23580000","0.139"
"23640000","0.137"
"23700000","0.174"
"23760000","0.153"
"23820000","0.161"
"23880000","0.144"
"23940000","0.14"
"24000000","0.143"
"24060000","0.161"
"24120000","0.142"
"24180000","0.16"
"24240000","0.158"
"24300000","0.15"
"24360000","0.182"
"24420000","0.157"
"24480000","0.146"
"24540000","0.172"
"24600000","0.144"
"24660000","0.164"
"24720000","0.163"
"24780000","0.194"
"24840000","0.162"
"24900000","0.155"
"24960000","0.156"
"25020000","0.164"
"25080000","0.186"
"25140000","0.172"
"25200000","0.153"
"25260000","0.15"
"25320000","0.163"
"25380000","0.175"
"25440000","0.181"
"25500000","0.187"
"25560000","0.173"
"25620000","0.158"
"25680000","0.168"
"25740000","0.181"
"25800000","0.175"
"25860000","0.183"
"25920000","0.176"
"25980000","0.191"
"26040000","0.186"
"26100000","0.155"
"26160000","0.187"
"26220000","0.163"
"26280000","0.165"
"26340000","0.173"
"26400000","0.19"
"26460000","0.193"
"26520000","0.193"
"26580000","0.202"
"26640000","0.192"
"26700000","0.179"
"26760000","0.19"
"26820000","0.213"
"26880000","0.198"
"26940000","0.198"
"27000000","0.2"
"27060000","0.196"
"27120000","0.2"
"27180000","0.199"
"27240000","0.21"
"27300000","0.197"
"27360000","0.192"
"27420000","0.217"
"27480000","0.192"
"27540000","0.208"
"27600000","0.196"
"27660000","0.209"
"27720000","0.206"
"27780000","0.21"
"27840000","0.194"
"27900000","0.201"
"27960000","0.193"
"28020000","0.218"
"28080000","0.207"
"28140000","0.22"
"28200000","0.234"
"28260000","0.216"
"28320000","0.24"
"28380000","0.215"
"28440000","0.218"
"28500000","0.219"
"28560000","0.216"
"28620000","0.208"
"28680000","0.225"
"28740000","0.21"
"28800000","0.217"
"28860000","0.234"
"28920000","0.242"
"28980000","0.236"
"29040000","0.238"
"29100000","0.238"
"29160000","0.203"
"29220000","0.226"
"29280000","0.228"
"29340000","0.242"
"29400000","0.233"
"29460000","0.243"
"29520000","0.228"
"29580000","0.209"
"29640000","0.237"
"29700000","0.244"
"29760000","0.247"
"29820000","0.252"
"29880000","0.246"
"29940000","0.231"
"30000000","0.237"
"30060000","0.252"
"30120000","0.253"
"30180000","0.235"
"30240000","0.236"
"30300000","0.248"
"30360000","0.268"
"30420000","0.281"
"30480000","0.24"
"30540000","0.244"
"30600000","0.231"
"30660000","0.249"
"30720000","0.254"
"30780000","0.27"
"30840000","0.246"
"30900000","0.217"
"30960000","0.275"
"31020000","0.25"
"31080000","0.28"
"31140000","0.27"
"31200000","0.268"
"31260000","0.241"
"31320000","0.257"
"31380000","0.266"
"31440000","0.258"
"31500000","0.248"
"31560000","0.269"
"31620000","0.244"
"31680000","0.246"
"31740000","0.247"
"31800000","0.254"
"31860000","0.252"
"31920000","0.262"
"31980000","0.253"
"32040000","0.268"
"32100000","0.269"
"32160000","0.274"
"32220000","0.266"
"32280000","0.263"
"32340000","0.286"
"32400000","0.265"
"32460000","0.267"
"32520000","0.286"
"32580000","0.273"
"32640000","0.284"
"32700000","0.244"
"32760000","0.256"
"32820000","0.28"
"32880000","0.288"
"32940000","0.284"
"33000000","0.303"
"33060000","0.267"
"33120000","0.284"
"33180000","0.273"
"33240000","0.276"
"33300000","0.291"
"33360000","0.294"
"33420000","0.301"
"33480000","0.334"
"33540000","0.307"
"33600000","0.309"
"33660000","0.306"
"33720000","0.307"
"33780000","0.302"
"33840000","0.29"
"33900000","0.287"
"33960000","0.295"
"34020000","0.283"
"34080000","0.299"
"34140000","0.307"
"34200000","0.302"
"34260000","0.301"
"34320000","0.307"
"34380000","0.308"
"34440000","0.309"
"34500000","0.282"
"34560000","0.286"
"34620000","0.315"
"34680000","0.329"
"34740000","0.319"
"34800000","0.338"
"34860000","0.325"
"34920000","0.316"
"34980000","0.296"
"35040000","0.302"
"35100000","0.327"
"35160000","0.295"
"35220000","0.298"
"35280000","0.331"
"35340000","0.311"
"35400000","0.312"
"35460000","0.287"
"35520000","0.326"
"35580000","0.325"
"35640000","0.326"
"35700000","0.31"
"35760000","0.344"
"35820000","0.323"
"35880000","0.316"
"35940000","0.324"
"36000000","0.334"
"36060000","0.326"
"36120000","0.321"
"36180000","0.325"
"36240000","0.335"
"36300000","0.334"
"36360000","0.307"
"36420000","0.347"
"36480000","0.341"
"36540000","0.338"
"36600000","0.327"
"36660000","0.331"
"36720000","0.357"
"36780000","0.371"
"36840000","0.382"
"36900000","0.344"
"36960000","0.352"
"37020000","0.371"
"37080000","0.371"
"37140000","0.362"
"37200000","0.354"
"37260000","0.375"
"37320000","0.352"
"37380000","0.398"
"37440000","0.37"
"37500000","0.394"
"37560000","0.386"
"37620000","0.373"
"37680000","0.38"
"37740000","0.371"
"37800000","0.374"
"37860000","0.39"
"37920000","0.368"
"37980000","0.368"
"38040000","0.382"
"38100000","0.364"
"38160000","0.381"
"38220000","0.401"
"38280000","0.377"
"38340000","0.378"
"38400000","0.371"
"38460000","0.377"
"38520000","0.416"
"38580000","0.388"
"38640000","0.38"
"38700000","0.402"
"38760000","0.394"
"38820000","0.377"
"38880000","0.403"
"38940000","0.392"
"39000000","0.377"
"39060000","0.41"
"39120000","0.405"
"39180000","0.401"
"39240000","0.393"
"39300000","0.416"
"39360000","0.4"
"39420000","0.384"
"39480000","0.383"
"39540000","0.39"
"39600000","0.403"
"39660000","0.409"
"39720000","0.392"
"39780000","0.398"
"39840000","0.417"
"39900000","0.41"
"39960000","0.411"
"40020000","0.415"
"40080000","0.434"
"40140000","0.435"
"40200000","0.434"
"40260000","0.411"
"40320000","0.403"
"40380000","0.398"
"40440000","0.416"
"40500000","0.445"
"40560000","0.418"
"40620000","0.412"
"40680000","0.413"
"40740000","0.415"
"40800000","0.392"
"40860000","0.409"
"40920000","0.432"
"40980000","0.43"
"41040000","0.394"
"41100000","0.434"
"41160000","0.422"
"41220000","0.403"
"41280000","0.429"
"41340000","0.404"
"41400000","0.424"
"41460000","0.446"
"41520000","0.42"
"41580000","0.415"
"41640000","0.44"
"41700000","0.41"
"41760000","0.421"
"41820000","0.409"
"41880000","0.442"
"41940000","0.438"
"42000000","0.4"
"42060000","0.419"
"42120000","0.414"
"42180000","0.428"
"42240000","0.434"
"42300000","0.423"
"42360000","0.441"
"42420000","0.463"
"42480000","0.42"
"42540000","0.417"
"42600000","0.432"
"42660000","0.436"
"42720000","0.435"
"42780000","0.436"
"42840000","0.428"
"42900000","0.457"
"42960000","0.444"
"43020000","0.439"
"43080000","0.424"
"43140000","0.441"
"43200000","0.447"
"43260000","0.415"
"43320000","0.414"
"43380000","0.452"
"43440000","0.434"
"43500000","0.452"
"43560000","0.425"
"43620000","0.434"
"43680000","0.436"
"43740000","0.439"
"43800000","0.447"
"43860000","0.436"
"43920000","0.447"
"43980000","0.427"
"44040000","0.454"
"44100000","0.428"
"44160000","0.461"
"44220000","0.441"
"44280000","0.483"
"44340000","0.441"
"44400000","0.433"
"44460000","0.475"
"44520000","0.434"
"44580000","0.466"
"44640000","0.469"
"44700000","0.455"
"44760000","0.493"
"44820000","0.459"
"44880000","0.456"
"44940000","0.452"
"45000000","0.469"
"45060000","0.467"
"45120000","0.468"
"45180000","0.451"
"45240000","0.444"
"45300000","0.43"
"45360000","0.492"
"45420000","0.473"
"45480000","0.464"
"45540000","0.459"
"45600000","0.483"
"45660000","0.457"
"45720000","0.469"
"45780000","0.46"
"45840000","0.469"
"45900000","0.448"
"45960000","0.452"
"46020000","0.469"
"46080000","0.473"
"46140000","0.461"
"46200000","0.467"
"46260000","0.489"
"46320000","0.439"
"46380000","0.447"
"46440000","0.455"
"46500000","0.473"
"46560000","0.465"
"46620000","0.461"
"46680000","0.455"
"46740000","0.461"
"46800000","0.475"
"46860000","0.472"
"46920000","0.469"
"46980000","0.467"
"47040000","0.451"
"47100000","0.463"
"47160000","0.474"
"47220000","0.451"
"47280000","0.478"
"47340000","0.477"
"47400000","0.456"
"47460000","0.48"
"47520000","0.481"
"47580000","0.48"
"47640000","0.478"
"47700000","0.486"
"47760000","0.5"
"47820000","0.471"
"47880000","0.489"
"47940000","0.46"
"48000000","0.459"
"48060000","0.454"
"48120000","0.444"
"48180000","0.462"
"48240000","0.459"
"48300000","0.493"
"48360000","0.488"
"48420000","0.466"
"48480000","0.487"
"48540000","0.498"
"48600000","0.486"
"48660000","0.504"
"48720000","0.496"
"48780000","0.502"
"48840000","0.469"
"48900000","0.522"
"48960000","0.489"
"49020000","0.494"
"49080000","0.495"
"49140000","0.488"
"49200000","0.501"
"49260000","0.507"
"49320000","0.515"
"49380000","0.532"
"49440000","0.506"
"49500000","0.521"
"49560000","0.531"
"49620000","0.517"
"49680000","0.517"
"49740000","0.513"
"49800000","0.49"
"49860000","0.503"
"49920000","0.523"
"49980000","0.497"
"50040000","0.515"
"50100000","0.492"
"50160000","0.529"
"50220000","0.532"
"50280000","0.528"
"50340000","0.515"
"50400000","0.516"
"50460000","0.529"
"50520000","0.538"
"50580000","0.519"
"50640000","0.543"
"50700000","0.528"
"50760000","0.54"
"50820000","0.531"
"50880000","0.513"
"50940000","0.546"
"51000000","0.55"
"51060000","0.543"
"51120000","0.565"
"51180000","0.544"
"51240000","0.572"
"51300000","0.549"
"51360000","0.577"
"51420000","0.548"
"51480000","0.554"
"51540000","0.535"
"51600000","0.528"
"51660000","0.545"
"51720000","0.558"
"51780000","0.54"
"51840000","0.544"
"51900000","0.551"
"51960000","0.565"
"52020000","0.56"
"52080000","0.571"
"52140000","0.55"
"52200000","0.555"
"52260000","0.545"
"52320000","0.552"
"52380000","0.563"
"52440000","0.561"
"52500000","0.56"
"52560000","0.525"
"52620000","0.553"
"52680000","0.554"
"52740000","0.578"
"52800000","0.569"
"52860000","0.537"
"52920000","0.555"
"52980000","0.579"
"53040000","0.568"
"53100000","0.546"
"53160000","0.543"
"53220000","0.558"
"53280000","0.562"
"53340000","0.56"
"53400000","0.573"
"53460000","0.54"
"53520000","0.569"
"53580000","0.521"
"53640000","0.551"
"53700000","0.532"
"53760000","0.551"
"53820000","0.551"
"53880000","0.547"
"53940000","0.573"
"54000000","0.567"
"54060000","0.576"
"54120000","0.557"
"54180000","0.554"
"54240000","0.517"
"54300000","0.572"
"54360000","0.563"
"54420000","0.552"
"54480000","0.6"
"54540000","0.57"
"54600000","0.57"
"54660000","0.588"
"54720000","0.53"
"54780000","0.565"
"54840000","0.568"
"54900000","0.568"
"54960000","0.594"
"55020000","0.552"
"55080000","0.558"
"55140000","0.554"
"55200000","0.548"
"55260000","0.567"
"55320000","0.549"
"55380000","0.573"
"55440000","0.545"
"55500000","0.553"
"55560000","0.567"
"55620000","0.573"
"55680000","0.563"
"55740000","0.56"
"55800000","0.563"
"55860000","0.56"
"55920000","0.569"
"55980000","0.558"
"56040000","0.554"
"56100000","0.564"
"56160000","0.563"
"56220000","0.571"
"56280000","0.567"
"56340000","0.59"
"56400000","0.535"
"56460000","0.583"
"56520000","0.579"
"56580000","0.577"
"56640000","0.582"
"56700000","0.577"
"56760000","0.582"
"56820000","0.575"
"56880000","0.56"
"56940000","0.576"
"57000000","0.574"
"57060000","0.565"
"57120000","0.589"
"57180000","0.589"
"57240000","0.61"
"57300000","0.581"
"57360000","0.592"
"57420000","0.605"
"57480000","0.572"
"57540000","0.586"
"57600000","0.58"
"57660000","0.596"
"57720000","0.556"
"57780000","0.579"
"57840000","0.595"
"57900000","0.603"
"57960000","0.574"
"58020000","0.577"
"58080000","0.565"
"58140000","0.601"
"58200000","0.598"
"58260000","0.568"
"58320000","0.588"
"58380000","0.554"
"58440000","0.578"
"58500000","0.593"
"58560000","0.582"
"58620000","0.591"
"58680000","0.574"
"58740000","0.572"
"58800000","0.594"
"58860000","0.594"
"58920000","0.597"
"58980000","0.585"
"59040000","0.604"
"59100000","0.611"
"59160000","0.586"
"59220000","0.584"
"59280000","0.587"
"59340000","0.618"
"59400000","0.587"
"59460000","0.57"
"59520000","0.627"
"59580000","0.6"
"59640000","0.599"
"59700000","0.592"
"59760000","0.591"
"59820000","0.578"
"59880000","0.615"
"59940000","0.576"
"60000000","0.593"
"60060000","0.572"
"60120000","0.612"
"60180000","0.579"
"60240000","0.571"
"60300000","0.559"
"60360000","0.585"
"60420000","0.587"
"60480000","0.567"
"60540000","0.577"
"60600000","0.592"
"60660000","0.591"
"60720000","0.593"
"60780000","0.578"
"60840000","0.585"
"60900000","0.594"
"60960000","0.606"
"61020000","0.587"
"61080000","0.599"
"61140000","0.598"
"61200000","0.587"
"61260000","0.591"
"61320000","0.602"
"61380000","0.629"
"61440000","0.598"
"61500000","0.587"
"61560000","0.602"
"61620000","0.576"
"61680000","0.597"
"61740000","0.61"
"61800000","0.602"
"61860000","0.59"
"61920000","0.608"
"61980000","0.62"
"62040000","0.615"
"62100000","0.615"
"62160000","0.584"
"62220000","0.611"
"62280000","0.612"
"62340000","0.628"
"62400000","0.614"
"62460000","0.63"
"62520000","0.616"
"62580000","0.606"
"62640000","0.6"
"62700000","0.606"
"62760000","0.594"
"62820000","0.598"
"62880000","0.62"
"62940000","0.614"
"63000000","0.598"
"63060000","0.605"
"63120000","0.62"
"63180000","0.615"
"63240000","0.595"
"63300000","0.609"
"63360000","0.566"
"63420000","0.593"
"63480000","0.598"
"63540000","0.595"
"63600000","0.632"
"63660000","0.629"
"63720000","0.604"
"63780000","0.601"
"63840000","0.609"
"63900000","0.612"
"63960000","0.585"
"64020000","0.589"
"64080000","0.604"
"64140000","0.585"
"64200000","0.593"
"64260000","0.591"
"64320000","0.577"
"64380000","0.575"
"64440000","0.624"
"64500000","0.592"
"64560000","0.589"
"64620000","0.606"
"64680000","0.594"
"64740000","0.587"
"64800000","0.591"
"64860000","0.591"
"64920000","0.59"
"64980000","0.567"
"65040000","0.564"
"65100000","0.584"
"65160000","0.593"
"65220000","0.593"
"65280000","0.577"
"65340000","0.581"
"65400000","0.596"
"65460000","0.577"
"65520000","0.583"
"65580000","0.59"
"65640000","0.578"
"65700000","0.589"
"65760000","0.592"
"65820000","0.6"
"65880000","0.582"
"65940000","0.56"
"66000000","0.571"
"66060000","0.589"
"66120000","0.565"
"66180000","0.557"
"66240000","0.578"
"66300000","0.571"
"66360000","0.572"
"66420000","0.564"
"66480000","0.6"
"66540000","0.59"
"66600000","0.576"
"66660000","0.55"
"66720000","0.568"
"66780000","0.57"
"66840000","0.557"
"66900000","0.558"
"66960000","0.579"
"67020000","0.594"
"67080000","0.565"
"67140000","0.57"
"67200000","0.575"
"67260000","0.57"
"67320000","0.577"
"67380000","0.566"
"67440000","0.574"
"67500000","0.598"
"67560000","0.566"
"67620000","0.58"
"67680000","0.6"
"67740000","0.611"
"67800000","0.583"
"67860000","0.603"
"67920000","0.576"
"67980000","0.631"
"68040000","0.586"
"68100000","0.598"
"68160000","0.586"
"68220000","0.578"
"68280000","0.585"
"68340000","0.575"
"68400000","0.59"
"68460000","0.545"
"68520000","0.583"
"68580000","0.585"
"68640000","0.567"
"68700000","0.596"
"68760000","0.588"
"68820000","0.575"
"68880000","0.585"
"68940000","0.559"
"69000000","0.556"
"69060000","0.582"
"69120000","0.584"
"69180000","0.565"
"69240000","0.596"
"69300000","0.586"
"69360000","0.581"
"69420000","0.585"
"69480000","0.578"
"69540000","0.564"
"69600000","0.534"
"69660000","0.575"
"69720000","0.565"
"69780000","0.564"
"69840000","0.577"
"69900000","0.578"
"69960000","0.579"
"70020000","0.559"
"70080000","0.549"
"70140000","0.557"
"70200000","0.557"
"70260000","0.57"
"70320000","0.564"
"70380000","0.582"
"70440000","0.572"
"70500000","0.549"
"70560000","0.585"
"70620000","0.577"
"70680000","0.594"
"70740000","0.549"
"70800000","0.582"
"70860000","0.585"
"70920000","0.576"
"70980000","0.6"
"71040000","0.56"
"71100000","0.559"
"71160000","0.589"
"71220000","0.598"
"71280000","0.609"
"71340000","0.569"
"71400000","0.593"
"71460000","0.588"
"71520000","0.578"
"71580000","0.582"
"71640000","0.592"
"71700000","0.571"
"71760000","0.577"
"71820000","0.571"
"71880000","0.586"
"71940000","0.567"
"72000000","0.598"
"72060000","0.611"
"72120000","0.595"
"72180000","0.6"
"72240000","0.585"
"72300000","0.589"
"72360000","0.589"
"72420000","0.59"
"72480000","0.566"
"72540000","0.616"
"72600000","0.592"
"72660000","0.6"
"72720000","0.585"
"72780000","0.589"
"72840000","0.6"
"72900000","0.603"
"72960000","0.606"
"73020000","0.616"
"73080000","0.586"
"73140000","0.577"
"73200000","0.633"
"73260000","0.597"
"73320000","0.608"
"73380000","0.585"
"73440000","0.606"
"73500000","0.611"
"73560000","0.632"
"73620000","0.605"
"73680000","0.608"
"73740000","0.592"
"73800000","0.615"
"73860000","0.592"
"73920000","0.636"
"73980000","0.625"
"74040000","0.617"
"74100000","0.6"
"74160000","0.594"
"74220000","0.58"
"74280000","0.612"
"74340000","0.62"
"74400000","0.608"
"74460000","0.639"
"74520000","0.606"
"74580000","0.61"
"74640000","0.65"
"74700000","0.618"
"74760000","0.648"
"74820000","0.62"
"74880000","0.601"
"74940000","0.635"
"75000000","0.624"
"75060000","0.646"
"75120000","0.639"
"75180000","0.616"
"75240000","0.634"
"75300000","0.604"
"75360000","0.608"
"75420000","0.608"
"75480000","0.617"
"75540000","0.606"
"75600000","0.595"
"75660000","0.637"
"75720000","0.618"
"75780000","0.603"
"75840000","0.629"
"75900000","0.61"
"75960000","0.618"
"76020000","0.636"
"76080000","0.606"
"76140000","0.65"
"76200000","0.617"
"76260000","0.637"
"76320000","0.636"
"76380000","0.624"
"76440000","0.61"
"76500000","0.654"
"76560000","0.632"
"76620000","0.604"
"76680000","0.642"
"76740000","0.639"
"76800000","0.657"
"76860000","0.635"
"76920000","0.657"
"76980000","0.615"
"77040000","0.641"
"77100000","0.643"
"77160000","0.624"
"77220000","0.65"
"77280000","0.606"
"77340000","0.636"
"77400000","0.601"
"77460000","0.631"
"77520000","0.617"
"77580000","0.623"
"77640000","0.647"
"77700000","0.613"
"77760000","0.628"
"77820000","0.624"
"77880000","0.636"
"77940000","0.647"
"78000000","0.629"
"78060000","0.627"
"78120000","0.627"
"78180000","0.636"
"78240000","0.643"
"78300000","0.624"
"78360000","0.606"
"78420000","0.655"
"78480000","0.638"
"78540000","0.63"
"78600000","0.609"
"78660000","0.655"
"78720000","0.624"
"78780000","0.643"
"78840000","0.651"
"78900000","0.633"
"78960000","0.633"
"79020000","0.643"
"79080000","0.672"
"79140000","0.646"
"79200000","0.632"
"79260000","0.641"
"79320000","0.622"
"79380000","0.636"
"79440000","0.634"
"79500000","0.63"
"79560000","0.672"
"79620000","0.668"
"79680000","0.621"
"79740000","0.624"
"79800000","0.656"
"79860000","0.654"
"79920000","0.667"
"79980000","0.661"
"80040000","0.67"
"80100000","0.649"
"80160000","0.635"
"80220000","0.646"
"80280000","0.661"
"80340000","0.626"
"80400000","0.671"
"80460000","0.661"
"80520000","0.662"
"80580000","0.672"
"80640000","0.645"
"80700000","0.666"
"80760000","0.671"
"80820000","0.661"
"80880000","0.64"
"80940000","0.656"
"81000000","0.651"
"81060000","0.67"
"81120000","0.667"
"81180000","0.665"
"81240000","0.647"
"81300000","0.65"
"81360000","0.657"
"81420000","0.695"
"81480000","0.659"
"81540000","0.677"
"81600000","0.673"
"81660000","0.652"
"81720000","0.664"
"81780000","0.668"
"81840000","0.703"
"81900000","0.677"
"81960000","0.69"
"82020000","0.688"
"82080000","0.68"
"82140000","0.685"
"82200000","0.657"
"82260000","0.661"
"82320000","0.67"
"82380000","0.684"
"82440000","0.673"
"82500000","0.672"
"82560000","0.678"
"82620000","0.706"
"82680000","0.665"
"82740000","0.649"
"82800000","0.662"
"82860000","0.695"
"82920000","0.68"
"82980000","0.649"
"83040000","0.675"
"83100000","0.658"
"83160000","0.67"
"83220000","0.674"
"83280000","0.699"
"83340000","0.67"
"83400000","0.684"
"83460000","0.686"
"83520000","0.698"
"83580000","0.664"
"83640000","0.7"
