"Step","VACL_sp_4agents_act200_sol200_seed3 - cover_rate_5step"
"105000","0.0001"
"147000","0.001"
"189000","0.001"
"231000","0.0007"
"273000","0.0027"
"315000","0.0045"
"357000","0.0048"
"399000","0.0047"
"441000","0.006900000000000001"
"483000","0.0025"
"525000","0.005"
"567000","0.006300000000000001"
"609000","0.0038"
"651000","0.007699999999999999"
"693000","0.0077"
"735000","0.0171"
"808500","0.0306"
"886200","0.0483"
"964740","0.066"
"1043490","0.0644"
"1090740","0.04"
"1137990","0.05660000000000001"
"1185240","0.0732"
"1232490","0.062299999999999994"
"1279740","0.0729"
"1326990","0.041699999999999994"
"1374240","0.0537"
"1421490","0.045599999999999995"
"1468740","0.0465"
"1515990","0.0469"
"1563240","0.0338"
"1610490","0.021799999999999996"
"1657740","0.020000000000000004"
"1704990","0.0194"
"1752240","0.0155"
"1799490","0.029"
"1846740","0.0379"
"1893990","0.0419"
"1941240","0.0445"
"1988490","0.053099999999999994"
"2035740","0.0411"
"2082990","0.0284"
"2130240","0.0244"
"2177490","0.025700000000000004"
"2224740","0.0091"
"2271990","0.023600000000000003"
"2319240","0.0137"
"2366490","0.027699999999999995"
"2413740","0.044"
"2460990","0.0301"
"2508240","0.0488"
"2586990","0.1009"
"2634660","0.0773"
"2682330","0.0774"
"2730000","0.08270000000000001"
"2777670","0.1241"
"2825340","0.1264"
"2873010","0.104"
"2920680","0.1135"
"2968350","0.1262"
"3016020","0.1213"
"3063690","0.0938"
"3111360","0.1088"
"3159030","0.1212"
"3206700","0.1022"
"3254370","0.1121"
"3302040","0.15130000000000002"
"3349710","0.1649"
"3397380","0.1782"
"3445050","0.1789"
"3492720","0.1948"
"3571890","0.1867"
"3651480","0.2097"
"3731490","0.2097"
"3780000","0.19240000000000004"
"3828510","0.1998"
"3877020","0.1853"
"3957030","0.1982"
"4037880","0.2123"
"4119780","0.2111"
"4203150","0.218"
"4287570","0.2296"
"4372410","0.2147"
"4459140","0.2132"
"4514370","0.2167"
"4601100","0.1932"
"4689720","0.1828"
"4778760","0.1938"
"4868850","0.1889"
"4959570","0.2"
"5050920","0.1983"
"5143740","0.1885"
"5238450","0.17639999999999997"
"5335050","0.1822"
"5435850","0.1738"
"5540640","0.19939999999999997"
"5645640","0.2127"
"5750640","0.2046"
"5855640","0.20660000000000003"
"5960640","0.18490000000000004"
"6065640","0.2092"
"6170640","0.2105"
"6275640","0.19910000000000003"
"6380640","0.1938"
"6485640","0.204"
"6590640","0.1855"
"6695640","0.19889999999999997"
"6800640","0.2108"
"6905640","0.1967"
"7010640","0.205"
"7115640","0.1922"
"7220640","0.1857"
"7325640","0.1873"
"7430640","0.1864"
"7535640","0.2103"
"7640640","0.2036"
"7745640","0.2114"
"7850640","0.1975"
"7955640","0.1808"
"8060640","0.1825"
"8165640","0.1972"
"8270640","0.2024"
"8375640","0.1854"
"8480640","0.199"
"8585640","0.19639999999999996"
"8690640","0.2099"
"8795640","0.1719"
"8900640","0.1855"
"9005640","0.2"
"9110640","0.16729999999999998"
"9215640","0.1817"
"9320640","0.2112"
"9425640","0.1862"
