"Step","gan_pb_4agents_seed1 - cover_rate_1step"
"17160000","0.0725"
"17280000","0.0925"
"17400000","0.084"
"17520000","0.0725"
"17640000","0.093"
"17760000","0.089"
"17880000","0.0735"
"18000000","0.0895"
"18120000","0.0745"
"18240000","0.09"
"18360000","0.0865"
"18480000","0.0785"
"18600000","0.102"
"18720000","0.0905"
"18840000","0.096"
"18960000","0.076"
"19080000","0.085"
"19200000","0.084"
"19320000","0.0955"
"19440000","0.0925"
"19560000","0.095"
"19680000","0.0885"
"19800000","0.093"
"19920000","0.087"
"20040000","0.093"
"20160000","0.093"
"20280000","0.096"
"20400000","0.0875"
"20520000","0.106"
"20640000","0.0935"
"20760000","0.095"
"20880000","0.096"
"21000000","0.091"
"21120000","0.1"
"21240000","0.0935"
"21360000","0.0855"
"21480000","0.0975"
"21600000","0.081"
"21720000","0.084"
"21840000","0.0925"
"21960000","0.095"
"22080000","0.09"
"22200000","0.095"
"22320000","0.0915"
"22440000","0.1015"
"22560000","0.095"
"22680000","0.089"
"22800000","0.097"
"22920000","0.1005"
"23040000","0.0955"
"23160000","0.0965"
"23280000","0.1015"
"23400000","0.108"
"23520000","0.1065"
"23640000","0.1075"
"23760000","0.0925"
"23880000","0.0895"
"24000000","0.1035"
"24120000","0.1035"
"24240000","0.096"
"24360000","0.1015"
"24480000","0.1085"
"24600000","0.1025"
"24720000","0.1115"
"24840000","0.1005"
"24960000","0.108"
"25080000","0.0995"
"25200000","0.1085"
"25320000","0.101"
"25440000","0.117"
"25560000","0.1085"
"25680000","0.09"
"25800000","0.102"
"25920000","0.105"
"26040000","0.1095"
"26160000","0.1055"
"26280000","0.11"
"26400000","0.1145"
"26520000","0.1025"
"26640000","0.1055"
"26760000","0.104"
"26880000","0.1065"
"27000000","0.098"
"27120000","0.0975"
"27240000","0.1075"
"27360000","0.116"
"27480000","0.121"
"27600000","0.11"
"27720000","0.1265"
"27840000","0.1155"
"27960000","0.1165"
"28080000","0.112"
"28200000","0.115"
"28320000","0.114"
"28440000","0.1085"
"28560000","0.1085"
"28680000","0.123"
"28800000","0.1215"
"28920000","0.11"
"29040000","0.122"
"29160000","0.1"
"29280000","0.1135"
"29400000","0.1055"
"29520000","0.114"
"29640000","0.116"
"29760000","0.134"
"29880000","0.1005"
"30000000","0.1035"
"30120000","0.1135"
"30240000","0.12"
"30360000","0.1155"
"30480000","0.113"
"30600000","0.1115"
"30720000","0.1115"
"30840000","0.102"
"30960000","0.111"
"31080000","0.1145"
"31200000","0.113"
"31320000","0.1205"
"31440000","0.116"
"31560000","0.0985"
"31680000","0.124"
"31800000","0.112"
"31920000","0.123"
"32040000","0.109"
"32160000","0.121"
"32280000","0.115"
"32400000","0.12"
"32520000","0.112"
"32640000","0.113"
"32760000","0.118"
"32880000","0.125"
"33000000","0.124"
"33120000","0.124"
"33240000","0.122"
"33360000","0.127"
"33480000","0.116"
"33600000","0.1175"
"33720000","0.1145"
"33840000","0.11"
"33960000","0.109"
"34080000","0.1185"
"34200000","0.1265"
"34320000","0.1095"
"34440000","0.1325"
"34560000","0.105"
"34680000","0.122"
"34800000","0.1155"
"34920000","0.124"
"35040000","0.135"
"35160000","0.1125"
"35280000","0.116"
"35400000","0.11"
"35520000","0.1265"
"35640000","0.126"
"35760000","0.105"
"35880000","0.1405"
"36000000","0.1255"
"36120000","0.125"
"36240000","0.1245"
"36360000","0.131"
"36480000","0.1295"
"36600000","0.112"
"36720000","0.1105"
"36840000","0.125"
"36960000","0.1255"
"37080000","0.1165"
"37200000","0.1195"
"37320000","0.117"
"37440000","0.113"
"37560000","0.1205"
"37680000","0.1225"
"37800000","0.1255"
"37920000","0.1345"
"38040000","0.1235"
"38160000","0.1155"
"38280000","0.134"
"38400000","0.125"
"38520000","0.116"
"38640000","0.1285"
"38760000","0.108"
"38880000","0.1285"
"39000000","0.1195"
"39120000","0.133"
"39240000","0.14"
"39360000","0.114"
"39480000","0.132"
"39600000","0.1245"
"39720000","0.1355"
"39840000","0.113"
"39960000","0.1205"
"40080000","0.1285"
"40200000","0.1205"
"40320000","0.131"
"40440000","0.12"
"40560000","0.126"
"40680000","0.1235"
"40800000","0.1185"
"40920000","0.133"
"41040000","0.1125"
"41160000","0.129"
"41280000","0.117"
"41400000","0.1045"
"41520000","0.1275"
"41640000","0.115"
"41760000","0.137"
"41880000","0.121"
"42000000","0.1255"
"42120000","0.1335"
"42240000","0.1275"
"42360000","0.1315"
"42480000","0.1215"
"42600000","0.1235"
"42720000","0.1245"
"42840000","0.1185"
"42960000","0.1385"
"43080000","0.1315"
"43200000","0.1235"
"43320000","0.129"
"43440000","0.119"
"43560000","0.1325"
"43680000","0.128"
"43800000","0.13"
"43920000","0.106"
"44040000","0.1325"
"44160000","0.134"
"44280000","0.1195"
"44400000","0.1225"
"44520000","0.126"
"44640000","0.13"
"44760000","0.1355"
"44880000","0.1425"
"45000000","0.14"
"45120000","0.1465"
"45240000","0.145"
"45360000","0.1395"
"45480000","0.1515"
"45600000","0.14"
"45720000","0.137"
"45840000","0.132"
"45960000","0.1365"
"46080000","0.1335"
"46200000","0.1305"
"46320000","0.145"
"46440000","0.1545"
"46560000","0.1355"
"46680000","0.1515"
"46800000","0.1385"
"46920000","0.1295"
"47040000","0.1445"
"47160000","0.147"
"47280000","0.1605"
"47400000","0.1495"
"47520000","0.1485"
"47640000","0.1385"
"47760000","0.1565"
"47880000","0.139"
"48000000","0.132"
"48120000","0.1535"
"48240000","0.141"
"48360000","0.1465"
"48480000","0.1375"
"48600000","0.1495"
"48720000","0.1585"
"48840000","0.1405"
"48960000","0.1445"
"49080000","0.156"
"49200000","0.1415"
"49320000","0.1545"
"49440000","0.158"
"49560000","0.1545"
"49680000","0.1515"
"49800000","0.1455"
"49920000","0.1455"
"50040000","0.148"
"50160000","0.1495"
"50280000","0.1485"
"50400000","0.1565"
"50520000","0.1525"
"50640000","0.141"
"50760000","0.1525"
"50880000","0.1405"
"51000000","0.1515"
"51120000","0.155"
"51240000","0.1355"
"51360000","0.134"
"51480000","0.1485"
"51600000","0.1415"
"51720000","0.158"
"51840000","0.1365"
"51960000","0.139"
"52080000","0.1415"
"52200000","0.154"
"52320000","0.1425"
"52440000","0.1325"
"52560000","0.137"
"52680000","0.151"
"52800000","0.1365"
"52920000","0.137"
"53040000","0.15"
"53160000","0.159"
"53280000","0.148"
"53400000","0.1555"
"53520000","0.1575"
"53640000","0.1475"
"53760000","0.1405"
"53880000","0.1365"
"54000000","0.1705"
"54120000","0.153"
"54240000","0.152"
"54360000","0.153"
"54480000","0.1615"
"54600000","0.1605"
"54720000","0.168"
"54840000","0.151"
"54960000","0.155"
"55080000","0.16"
"55200000","0.156"
"55320000","0.155"
"55440000","0.1555"
"55560000","0.1575"
"55680000","0.164"
"55800000","0.185"
"55920000","0.162"
"56040000","0.1585"
"56160000","0.172"
"56280000","0.1695"
"56400000","0.1635"
"56520000","0.187"
"56640000","0.1885"
"56760000","0.174"
"56880000","0.186"
"57000000","0.189"
"57120000","0.181"
"57240000","0.1815"
"57360000","0.1975"
"57480000","0.177"
"57600000","0.1695"
"57720000","0.1675"
"57840000","0.1775"
"57960000","0.177"
"58080000","0.191"
"58200000","0.1765"
"58320000","0.1725"
"58440000","0.184"
"58560000","0.164"
"58680000","0.1715"
"58800000","0.1655"
"58920000","0.1625"
"59040000","0.164"
"59160000","0.1875"
"59280000","0.1645"
"59400000","0.164"
"59520000","0.1675"
"59640000","0.1755"
"59760000","0.165"
"59880000","0.192"
"60000000","0.179"
"60120000","0.1815"
"60240000","0.182"
"60360000","0.163"
"60480000","0.175"
"60600000","0.1715"
"60720000","0.1755"
"60840000","0.168"
"60960000","0.174"
"61080000","0.1875"
"61200000","0.175"
"61320000","0.173"
"61440000","0.157"
"61560000","0.1615"
"61680000","0.1755"
"61800000","0.1755"
"61920000","0.1815"
"62040000","0.154"
"62160000","0.166"
"62280000","0.1765"
"62400000","0.197"
"62520000","0.18"
"62640000","0.1855"
"62760000","0.1835"
"62880000","0.1865"
"63000000","0.199"
"63120000","0.1945"
"63240000","0.1825"
"63360000","0.1955"
"63480000","0.1845"
"63600000","0.2035"
"63720000","0.188"
"63840000","0.19"
"63960000","0.196"
"64080000","0.1735"
"64200000","0.1905"
"64320000","0.1855"
"64440000","0.2025"
"64560000","0.1915"
"64680000","0.2115"
"64800000","0.2025"
"64920000","0.1915"
"65040000","0.2055"
"65160000","0.186"
"65280000","0.1995"
"65400000","0.1915"
"65520000","0.1915"
"65640000","0.1875"
"65760000","0.1865"
"65880000","0.189"
"66000000","0.175"
"66120000","0.182"
"66240000","0.1815"
"66360000","0.18"
"66480000","0.1785"
"66600000","0.185"
"66720000","0.166"
"66840000","0.171"
"66960000","0.1735"
"67080000","0.1685"
"67200000","0.1685"
"67320000","0.1815"
"67440000","0.1725"
"67560000","0.164"
"67680000","0.183"
"67800000","0.177"
"67920000","0.174"
"68040000","0.1745"
"68160000","0.1675"
"68280000","0.173"
"68400000","0.166"
"68520000","0.16"
"68640000","0.1655"
"68760000","0.1735"
"68880000","0.18"
"69000000","0.1855"
"69120000","0.1905"
"69240000","0.181"
"69360000","0.209"
"69480000","0.187"
"69600000","0.204"
"69720000","0.1885"
"69840000","0.191"
"69960000","0.1725"
"70080000","0.1955"
"70200000","0.1855"
"70320000","0.2005"
"70440000","0.216"
"70560000","0.2025"
"70680000","0.219"
"70800000","0.1985"
"70920000","0.208"
"71040000","0.1955"
"71160000","0.218"
"71280000","0.206"
"71400000","0.209"
"71520000","0.2125"
"71640000","0.204"
"71760000","0.2325"
"71880000","0.2045"
"72000000","0.206"
"72120000","0.2105"
"72240000","0.194"
"72360000","0.208"
"72480000","0.207"
"72600000","0.2055"
"72720000","0.2155"
"72840000","0.2095"
"72960000","0.208"
"73080000","0.2055"
"73200000","0.1885"
"73320000","0.1925"
"73440000","0.193"
"73560000","0.193"
"73680000","0.204"
"73800000","0.1865"
"73920000","0.1885"
"74040000","0.193"
"74160000","0.2015"
"74280000","0.174"
"74400000","0.177"
"74520000","0.2145"
"74640000","0.19"
"74760000","0.1975"
"74880000","0.2065"
"75000000","0.2225"
"75120000","0.198"
"75240000","0.208"
"75360000","0.202"
"75480000","0.213"
"75600000","0.2125"
"75720000","0.212"
"75840000","0.208"
"75960000","0.2135"
"76080000","0.205"
"76200000","0.208"
"76320000","0.212"
"76440000","0.2185"
"76560000","0.2185"
"76680000","0.232"
"76800000","0.215"
"76920000","0.216"
"77040000","0.204"
"77160000","0.211"
"77280000","0.211"
"77400000","0.2195"
"77520000","0.1935"
"77640000","0.2215"
"77760000","0.217"
"77880000","0.223"
"78000000","0.223"
"78120000","0.2175"
"78240000","0.2235"
"78360000","0.2165"
"78480000","0.218"
"78600000","0.2205"
"78720000","0.2275"
"78840000","0.2225"
"78960000","0.213"
"79080000","0.223"
"79200000","0.2255"
"79320000","0.238"
"79440000","0.2205"
"79560000","0.212"
"79680000","0.2195"
"79800000","0.237"
"79920000","0.229"
"80040000","0.2245"
"80160000","0.2215"
"80280000","0.2285"
"80400000","0.2125"
"80520000","0.2135"
"80640000","0.2335"
"80760000","0.22"
"80880000","0.2155"
"81000000","0.2255"
"81120000","0.2215"
"81240000","0.2285"
"81360000","0.221"
"81480000","0.2095"
"81600000","0.22"
"81720000","0.226"
"81840000","0.2205"
"81960000","0.221"
"82080000","0.215"
"82200000","0.22"
"82320000","0.2225"
"82440000","0.2235"
"82560000","0.2265"
"82680000","0.2185"
"82800000","0.227"
"82920000","0.189"
"83040000","0.212"
"83160000","0.2015"
"83280000","0.219"
"83400000","0.2165"
"83520000","0.228"
"83640000","0.222"
"83760000","0.233"
"83880000","0.2125"
"84000000","0.2435"
"84120000","0.229"
"84240000","0.2245"
"84360000","0.2125"
"84480000","0.233"
"84600000","0.222"
"84720000","0.2065"
"84840000","0.208"
"84960000","0.218"
"85080000","0.2095"
"85200000","0.2115"
"85320000","0.2115"
"85440000","0.2105"
"85560000","0.218"
"85680000","0.216"
"85800000","0.235"
"85920000","0.228"
"86040000","0.212"
"86160000","0.2285"
"86280000","0.223"
"86400000","0.2095"
"86520000","0.2245"
"86640000","0.219"
"86760000","0.2195"
"86880000","0.2275"
"87000000","0.2255"
"87120000","0.2315"
"87240000","0.224"
"87360000","0.2525"
"87480000","0.242"
"87600000","0.236"
"87720000","0.2435"
"87840000","0.2265"
"87960000","0.2185"
"88080000","0.25"
"88200000","0.2535"
"88320000","0.2315"
"88440000","0.2325"
"88560000","0.2405"
"88680000","0.233"
"88800000","0.2425"
"88920000","0.237"
"89040000","0.218"
"89160000","0.2265"
"89280000","0.236"
"89400000","0.228"
"89520000","0.229"
"89640000","0.238"
"89760000","0.239"
"89880000","0.234"
"90000000","0.232"
"90120000","0.2385"
"90240000","0.239"
"90360000","0.2325"
"90480000","0.2355"
"90600000","0.228"
"90720000","0.211"
"90840000","0.215"
"90960000","0.2195"
"91080000","0.245"
"91200000","0.2065"
"91320000","0.22"
"91440000","0.2215"
"91560000","0.23"
"91680000","0.2255"
"91800000","0.2105"
"91920000","0.2175"
"92040000","0.202"
"92160000","0.1995"
"92280000","0.211"
"92400000","0.215"
"92520000","0.2165"
"92640000","0.2235"
"92760000","0.2285"
"92880000","0.214"
"93000000","0.1905"
"93120000","0.239"
"93240000","0.229"
"93360000","0.2015"
"93480000","0.2"
"93600000","0.1935"
"93720000","0.205"
"93840000","0.2155"
"93960000","0.2075"
"94080000","0.196"
"94200000","0.2"
"94320000","0.205"
"94440000","0.1995"
"94560000","0.2135"
"94680000","0.22"
"94800000","0.1915"
"94920000","0.2175"
"95040000","0.215"
"95160000","0.2095"
"95280000","0.2165"
"95400000","0.224"
"95520000","0.2485"
"95640000","0.2275"
"95760000","0.2465"
"95880000","0.2175"
"96000000","0.236"
"96120000","0.234"
"96240000","0.2555"
"96360000","0.2505"
"96480000","0.2225"
"96600000","0.23"
"96720000","0.238"
"96840000","0.2315"
"96960000","0.238"
"97080000","0.2285"
"97200000","0.2415"
"97320000","0.233"
"97440000","0.2245"
"97560000","0.2355"
"97680000","0.2075"
"97800000","0.211"
"97920000","0.2155"
"98040000","0.23"
"98160000","0.2205"
"98280000","0.2225"
"98400000","0.235"
"98520000","0.214"
"98640000","0.2265"
"98760000","0.223"
"98880000","0.2145"
"99000000","0.218"
"99120000","0.219"
"99240000","0.201"
"99360000","0.2345"
"99480000","0.231"
"99600000","0.224"
"99720000","0.225"
"99840000","0.222"
"99960000","0.254"
"100080000","0.228"
"100200000","0.2285"
"100320000","0.225"
"100440000","0.2295"
"100560000","0.242"
"100680000","0.235"
"100800000","0.2195"
"100920000","0.2175"
"101040000","0.2485"
"101160000","0.233"
"101280000","0.227"
"101400000","0.235"
"101520000","0.2425"
"101640000","0.255"
"101760000","0.242"
"101880000","0.246"
"102000000","0.233"
"102120000","0.2415"
"102240000","0.2285"
"102360000","0.2255"
"102480000","0.251"
"102600000","0.234"
"102720000","0.2275"
"102840000","0.228"
"102960000","0.239"
"103080000","0.2235"
"103200000","0.2295"
"103320000","0.2235"
"103440000","0.242"
"103560000","0.2205"
"103680000","0.239"
"103800000","0.237"
"103920000","0.228"
"104040000","0.227"
"104160000","0.2345"
"104280000","0.218"
"104400000","0.224"
"104520000","0.2125"
"104640000","0.2225"
"104760000","0.207"
"104880000","0.2295"
"105000000","0.2185"
"105120000","0.2205"
"105240000","0.246"
"105360000","0.243"
"105480000","0.24"
"105600000","0.2375"
"105720000","0.2445"
"105840000","0.224"
"105960000","0.239"
"106080000","0.232"
"106200000","0.2365"
"106320000","0.229"
"106440000","0.239"
"106560000","0.2345"
"106680000","0.2505"
"106800000","0.2315"
"106920000","0.2355"
"107040000","0.2445"
"107160000","0.22"
"107280000","0.238"
"107400000","0.2325"
"107520000","0.229"
"107640000","0.2325"
"107760000","0.241"
"107880000","0.232"
"108000000","0.2155"
"108120000","0.2305"
"108240000","0.232"
"108360000","0.2205"
"108480000","0.2365"
"108600000","0.2405"
"108720000","0.2425"
"108840000","0.237"
"108960000","0.229"
"109080000","0.233"
"109200000","0.2465"
"109320000","0.2295"
"109440000","0.225"
"109560000","0.244"
"109680000","0.237"
"109800000","0.2335"
"109920000","0.2255"
"110040000","0.2255"
"110160000","0.235"
"110280000","0.2505"
"110400000","0.2395"
"110520000","0.25"
"110640000","0.2405"
"110760000","0.2425"
"110880000","0.238"
"111000000","0.2325"
"111120000","0.2285"
"111240000","0.2415"
"111360000","0.2635"
"111480000","0.2445"
"111600000","0.248"
"111720000","0.2375"
"111840000","0.2435"
"111960000","0.2475"
"112080000","0.247"
"112200000","0.229"
"112320000","0.2545"
"112440000","0.242"
"112560000","0.2405"
"112680000","0.248"
"112800000","0.2465"
"112920000","0.257"
"113040000","0.254"
"113160000","0.2505"
"113280000","0.237"
"113400000","0.2435"
"113520000","0.2475"
"113640000","0.2725"
"113760000","0.25"
"113880000","0.2395"
"114000000","0.2355"
"114120000","0.265"
"114240000","0.2485"
"114360000","0.2445"
"114480000","0.246"
"114600000","0.2605"
"114720000","0.249"
"114840000","0.2715"
"114960000","0.241"
"115080000","0.247"
"115200000","0.242"
"115320000","0.266"
"115440000","0.2445"
"115560000","0.26"
"115680000","0.2475"
"115800000","0.2485"
"115920000","0.24"
"116040000","0.2605"
"116160000","0.2445"
"116280000","0.2535"
"116400000","0.2545"
"116520000","0.249"
"116640000","0.2585"
"116760000","0.268"
"116880000","0.2675"
"117000000","0.269"
"117120000","0.289"
"117240000","0.256"
"117360000","0.253"
"117480000","0.258"
"117600000","0.2525"
"117720000","0.261"
"117840000","0.254"
"117960000","0.235"
"118080000","0.2545"
"118200000","0.26"
"118320000","0.2515"
"118440000","0.2415"
"118560000","0.271"
"118680000","0.252"
"118800000","0.27"
"118920000","0.252"
"119040000","0.237"
"119160000","0.261"
"119280000","0.2365"
"119400000","0.229"
"119520000","0.271"
"119640000","0.258"
"119760000","0.2465"
"119880000","0.243"
"120000000","0.261"
"120120000","0.27"
"120240000","0.2405"
"120360000","0.2515"
"120480000","0.259"
"120600000","0.2455"
"120720000","0.24"
"120840000","0.2455"
"120960000","0.244"
"121080000","0.239"
"121200000","0.262"
"121320000","0.239"
"121440000","0.229"
"121560000","0.2455"
"121680000","0.2505"
"121800000","0.2505"
"121920000","0.2375"
"122040000","0.246"
"122160000","0.225"
"122280000","0.251"
"122400000","0.2155"
"122520000","0.253"
"122640000","0.2465"
"122760000","0.24"
"122880000","0.235"
"123000000","0.2305"
"123120000","0.255"
"123240000","0.2485"
"123360000","0.239"
"123480000","0.244"
"123600000","0.2375"
"123720000","0.2215"
"123840000","0.241"
"123960000","0.2525"
"124080000","0.235"
"124200000","0.253"
"124320000","0.2425"
"124440000","0.253"
"124560000","0.255"
"124680000","0.2535"
"124800000","0.2505"
"124920000","0.2485"
"125040000","0.248"
"125160000","0.229"
"125280000","0.2535"
"125400000","0.2535"
"125520000","0.2465"
"125640000","0.251"
"125760000","0.2685"
"125880000","0.2395"
"126000000","0.2485"
"126120000","0.258"
"126240000","0.2565"
"126360000","0.2645"
"126480000","0.244"
"126600000","0.251"
"126720000","0.2255"
"126840000","0.256"
"126960000","0.262"
"127080000","0.2415"
"127200000","0.2475"
"127320000","0.262"
"127440000","0.276"
"127560000","0.258"
"127680000","0.2695"
"127800000","0.279"
"127920000","0.256"
"128040000","0.2635"
"128160000","0.276"
"128280000","0.281"
"128400000","0.2745"
"128520000","0.263"
"128640000","0.2495"
"128760000","0.253"
"128880000","0.2695"
"129000000","0.247"
"129120000","0.2625"
"129240000","0.254"
"129360000","0.264"
"129480000","0.258"
"129600000","0.2565"
"129720000","0.251"
"129840000","0.2465"
"129960000","0.2575"
"130080000","0.259"
"130200000","0.2515"
"130320000","0.2595"
"130440000","0.2745"
"130560000","0.248"
"130680000","0.2475"
"130800000","0.2595"
"130920000","0.2405"
"131040000","0.281"
"131160000","0.2555"
"131280000","0.267"
"131400000","0.26"
"131520000","0.249"
"131640000","0.262"
"131760000","0.2495"
"131880000","0.245"
"132000000","0.257"
"132120000","0.2705"
"132240000","0.2485"
"132360000","0.259"
"132480000","0.2505"
"132600000","0.2655"
"132720000","0.2665"
"132840000","0.271"
"132960000","0.246"
"133080000","0.2665"
"133200000","0.239"
"133320000","0.294"
"133440000","0.2705"
"133560000","0.2605"
"133680000","0.256"
"133800000","0.2685"
"133920000","0.278"
"134040000","0.273"
"134160000","0.271"
"134280000","0.26"
"134400000","0.273"
"134520000","0.2605"
"134640000","0.275"
"134760000","0.2655"
"134880000","0.2605"
"135000000","0.2435"
"135120000","0.253"
"135240000","0.252"
"135360000","0.2655"
"135480000","0.269"
"135600000","0.2765"
"135720000","0.2725"
"135840000","0.2765"
"135960000","0.268"
"136080000","0.259"
"136200000","0.268"
"136320000","0.269"
"136440000","0.2705"
"136560000","0.2625"
"136680000","0.2565"
"136800000","0.2755"
"136920000","0.2815"
"137040000","0.2695"
"137160000","0.2555"
"137280000","0.247"
"137400000","0.262"
"137520000","0.2675"
"137640000","0.269"
"137760000","0.252"
"137880000","0.2735"
"138000000","0.2755"
"138120000","0.283"
"138240000","0.272"
"138360000","0.2615"
"138480000","0.274"
"138600000","0.263"
"138720000","0.254"
"138840000","0.2945"
"138960000","0.27"
"139080000","0.285"
"139200000","0.279"
"139320000","0.275"
"139440000","0.282"
"139560000","0.284"
"139680000","0.2795"
"139800000","0.2715"
"139920000","0.2785"
"140040000","0.253"
"140160000","0.271"
"140280000","0.2785"
"140400000","0.2815"
"140520000","0.2875"
"140640000","0.2655"
"140760000","0.294"
"140880000","0.2695"
"141000000","0.275"
"141120000","0.2865"
"141240000","0.281"
"141360000","0.287"
"141480000","0.2825"
"141600000","0.296"
"141720000","0.287"
"141840000","0.288"
"141960000","0.3045"
"142080000","0.3035"
"142200000","0.2655"
"142320000","0.272"
"142440000","0.282"
"142560000","0.3015"
"142680000","0.294"
"142800000","0.283"
"142920000","0.296"
"143040000","0.2855"
"143160000","0.31"
"143280000","0.2875"
"143400000","0.29"
"143520000","0.274"
"143640000","0.31"
"143760000","0.294"
"143880000","0.293"
"144000000","0.29"
"144120000","0.3005"
"144240000","0.2955"
"144360000","0.2955"
"144480000","0.2995"
"144600000","0.2895"
"144720000","0.299"
"144840000","0.305"
"144960000","0.2925"
"145080000","0.2845"
"145200000","0.303"
"145320000","0.2985"
"145440000","0.307"
"145560000","0.299"
"145680000","0.302"
"145800000","0.2835"
"145920000","0.29"
"146040000","0.2995"
"146160000","0.3095"
"146280000","0.296"
"146400000","0.2945"
"146520000","0.294"
"146640000","0.302"
"146760000","0.289"
"146880000","0.2915"
"147000000","0.279"
"147120000","0.2775"
"147240000","0.2855"
"147360000","0.303"
"147480000","0.2895"
"147600000","0.2845"
"147720000","0.298"
"147840000","0.288"
"147960000","0.2915"
"148080000","0.2985"
"148200000","0.306"
"148320000","0.3055"
"148440000","0.2855"
"148560000","0.3145"
"148680000","0.295"
"148800000","0.2915"
"148920000","0.315"
"149040000","0.2945"
"149160000","0.296"
"149280000","0.295"
"149400000","0.282"
"149520000","0.314"
"149640000","0.2865"
"149760000","0.298"
"149880000","0.3055"
"150000000","0.2805"
"150120000","0.2915"
"150240000","0.2795"
"150360000","0.2805"
"150480000","0.288"
"150600000","0.284"
"150720000","0.3175"
"150840000","0.2835"
"150960000","0.288"
"151080000","0.2795"
"151200000","0.297"
"151320000","0.257"
"151440000","0.2915"
"151560000","0.2745"
"151680000","0.28"
"151800000","0.273"
"151920000","0.284"
"152040000","0.2725"
"152160000","0.2755"
"152280000","0.277"
"152400000","0.2735"
"152520000","0.278"
"152640000","0.268"
"152760000","0.28"
"152880000","0.2815"
"153000000","0.277"
"153120000","0.2845"
"153240000","0.277"
"153360000","0.2815"
"153480000","0.2795"
"153600000","0.294"
"153720000","0.2905"
"153840000","0.2825"
"153960000","0.271"
"154080000","0.278"
"154200000","0.2735"
"154320000","0.2985"
"154440000","0.286"
"154560000","0.299"
"154680000","0.2765"
"154800000","0.268"
"154920000","0.3045"
"155040000","0.2915"
"155160000","0.2805"
"155280000","0.3065"
"155400000","0.287"
"155520000","0.2925"
"155640000","0.301"
"155760000","0.2855"
"155880000","0.2965"
"156000000","0.3045"
"156120000","0.296"
"156240000","0.2955"
"156360000","0.2805"
"156480000","0.3105"
"156600000","0.3055"
"156720000","0.3135"
"156840000","0.3045"
"156960000","0.294"
"157080000","0.3105"
"157200000","0.2975"
"157320000","0.3035"
"157440000","0.3105"
"157560000","0.33"
"157680000","0.3125"
"157800000","0.322"
"157920000","0.339"
"158040000","0.3135"
"158160000","0.3125"
"158280000","0.3225"
"158400000","0.3185"
"158520000","0.325"
"158640000","0.322"
"158760000","0.314"
"158880000","0.3255"
"159000000","0.3215"
"159120000","0.3135"
"159240000","0.311"
"159360000","0.319"
