"Step","decay_fre30iter_add0.1_init_optimizer_seed1 - 8cover_rate"
"19420800","0.8587"
"19525800","0.8605"
"19630800","0.8729499999999999"
"19735800","0.87625"
"19840800","0.8505499999999999"
"19945800","0.85375"
"20050800","0.8694000000000001"
"20155800","0.8573999999999999"
"20260800","0.8542000000000001"
"20365800","0.8726"
"20470800","0.8843"
"20575800","0.8965"
"20680800","0.87515"
"20785800","0.8885"
"20890800","0.89255"
"20995800","0.8908499999999999"
"21100800","0.909"
"21205800","0.89615"
"21310800","0.89195"
"21415800","0.8876"
"21520800","0.9018"
"21625800","0.8912"
"21730800","0.90955"
"21835800","0.9155"
"21940800","0.9145"
"22045800","0.90575"
"22150800","0.90465"
"22255800","0.91305"
"22360800","0.7769000000000001"
"22465800","0.7803"
"22570800","0.7847999999999999"
"22675800","0.7831999999999999"
"22780800","0.806"
"22885800","0.8206"
"22990800","0.8205999999999999"
"23095800","0.8091"
"23200800","0.8097000000000001"
"23305800","0.7965999999999999"
"23410800","0.7532000000000001"
"23515800","0.7425499999999999"
"23620800","0.74515"
"23725800","0.75695"
"23830800","0.76405"
"23935800","0.7365999999999999"
"24040800","0.74935"
"24145800","0.7475499999999999"
"24250800","0.76475"
"24355800","0.78375"
"24460800","0.781"
"24565800","0.7925"
"24670800","0.78625"
"24775800","0.8073499999999999"
"24880800","0.8144"
"24985800","0.819"
"25090800","0.8077000000000001"
"25195800","0.80855"
"25300800","0.8294"
"25405800","0.8347"
"25510800","0.867"
"25615800","0.8635999999999999"
"25720800","0.8560999999999999"
"25825800","0.8371999999999999"
"25930800","0.86735"
"26035800","0.85735"
"26140800","0.841"
"26245800","0.8578"
"26350800","0.89415"
"26455800","0.9015"
"26560800","0.9136"
"26665800","0.91685"
"26770800","0.92515"
"26875800","0.9214"
"26980800","0.9272"
"27085800","0.9176"
"27190800","0.92315"
"27295800","0.93"
"27400800","0.92625"
"27505800","0.93055"
"27610800","0.9319"
"27715800","0.9215"
"27820800","0.9291"
"27925800","0.9294"
"28030800","0.8939499999999999"
"28135800","0.88325"
"28240800","0.8755499999999999"
"28345800","0.8863"
"28450800","0.8865"
"28555800","0.89385"
"28660800","0.89215"
"28765800","0.90055"
"28870800","0.91115"
"28975800","0.9166"
"29080800","0.92405"
"29185800","0.9242"
"29290800","0.9277"
"29395800","0.9262"
"29500800","0.93425"
"29605800","0.93525"
"29710800","0.93435"
"29815800","0.9422"
"29920800","0.94235"
"30025800","0.94755"
"30130800","0.9465"
"30235800","0.94485"
"30340800","0.9472"
"30445800","0.9561"
"30550800","0.95235"
"30655800","0.9477"
"30760800","0.9512"
"30865800","0.9521"
"30970800","0.92825"
"31075800","0.94515"
"31180800","0.94325"
"31285800","0.9363"
"31390800","0.944"
"31495800","0.9527"
"31600800","0.9481"
"31705800","0.94865"
"31810800","0.94685"
"31915800","0.94895"
"32020800","0.953"
"32125800","0.95595"
"32230800","0.9596"
"32335800","0.9612"
"32440800","0.96225"
"32545800","0.96105"
"32650800","0.95525"
"32755800","0.92915"
"32860800","0.92385"
"32965800","0.93825"
"33070800","0.938"
"33175800","0.9294"
"33280800","0.938"
"33385800","0.94045"
"33490800","0.94795"
"33595800","0.94555"
"33700800","0.95985"
"33805800","0.9511"
"33910800","0.95505"
"34015800","0.9631"
"34120800","0.963"
"34225800","0.96745"
"34330800","0.96995"
"34435800","0.96955"
"34540800","0.96475"
"34645800","0.97065"
"34750800","0.9627"
"34855800","0.9627"
"34960800","0.95965"
"35065800","0.9618"
"35170800","0.9724"
"35275800","0.9709"
"35380800","0.97455"
"35485800","0.9758"
"35590800","0.971"
"35695800","0.9731"
"35800800","0.9686"
"35905800","0.97445"
"36010800","0.97215"
"36115800","0.9701000000000002"
"36220800","0.96905"
"36325800","0.97365"
"36430800","0.9686"
"36535800","0.96545"
"36640800","0.96165"
"36745800","0.9633999999999998"
"36850800","0.9661499999999998"
"36955800","0.9715"
"37060800","0.97455"
"37165800","0.9714"
"37270800","0.9752"
"37375800","0.979"
"37480800","0.9833"
"37585800","0.98175"
"37690800","0.97605"
"37795800","0.97875"
"37900800","0.97965"
"38005800","0.98035"
"38110800","0.97675"
"38215800","0.9733"
"38320800","0.97535"
"38425800","0.9597"
"38530800","0.96235"
"38635800","0.9698"
"38740800","0.9651"
"38845800","0.9713"
"38950800","0.97175"
"39055800","0.9677"
"39160800","0.97235"
"39265800","0.96115"
"39370800","0.96785"
"39475800","0.97005"
"39580800","0.97685"
"39685800","0.97455"
"39790800","0.9765"
"39895800","0.9741"
"40000800","0.98165"
"40105800","0.98255"
"40210800","0.9869"
"40315800","0.98605"
"40420800","0.98625"
"40525800","0.9661"
"40630800","0.97095"
"40735800","0.9687"
"40840800","0.97695"
"40945800","0.9851"
"41050800","0.9834"
"41155800","0.9828"
"41260800","0.98245"
"41365800","0.9877"
"41470800","0.98715"
"41575800","0.9875"
"41680800","0.9871"
"41785800","0.9889"
"41890800","0.98755"
"41995800","0.98625"
"42100800","0.9885"
"42205800","0.988"
"42310800","0.99065"
"42415800","0.98775"
"42520800","0.99025"
"42625800","0.99015"
"42730800","0.98875"
"42835800","0.98955"
"42940800","0.9908"
"43045800","0.98725"
"43150800","0.98945"
"43255800","0.989"
"43360800","0.99025"
"43465800","0.99235"
"43570800","0.9912"
"43675800","0.9906"
"43780800","0.99265"
"43885800","0.99025"
"43990800","0.99145"
"44095800","0.9935"
"44200800","0.98965"
"44305800","0.99385"
"44410800","0.99295"
"44515800","0.99145"
"44620800","0.99195"
"44725800","0.9918"
"44830800","0.99485"
"44935800","0.99555"
"45040800","0.9937"
"45145800","0.9943"
"45250800","0.9929"
"45355800","0.9928"
"45460800","0.99355"
"45565800","0.9932"
"45670800","0.99355"
"45775800","0.99245"
"45880800","0.9923"
"45985800","0.99435"
"46090800","0.99385"
"46195800","0.99515"
"46300800","0.99415"
"46405800","0.9945"
"46510800","0.9964"
"46615800","0.99555"
"46720800","0.99375"
"46825800","0.9955"
"46930800","0.99475"
"47035800","0.98955"
"47140800","0.99105"
"47245800","0.98925"
"47350800","0.98965"
"47455800","0.9894"
"47560800","0.98605"
"47665800","0.98335"
"47770800","0.98355"
"47875800","0.9841"
"47980800","0.9824"
"48085800","0.9831"
"48190800","0.98305"
"48295800","0.98195"
"48400800","0.9835"
"48505800","0.9837"
"48610800","0.9848"
"48715800","0.98665"
"48820800","0.981"
"48925800","0.98015"
"49030800","0.98455"
"49135800","0.97995"
"49240800","0.98725"
"49345800","0.98705"
"49450800","0.9841"
"49555800","0.98705"
"49660800","0.9893"
"49765800","0.99205"
"49870800","0.9906"
"49975800","0.9893"
"50080800","0.98795"
"50185800","0.98905"
"50290800","0.98875"
"50395800","0.98775"
"50500800","0.9902"
"50605800","0.99185"
"50710800","0.99015"
"50815800","0.99265"
"50920800","0.99105"
"51025800","0.9895"
"51130800","0.98485"
"51235800","0.98745"
"51340800","0.98865"
"51445800","0.9895"
"51550800","0.99135"
"51655800","0.99235"
"51760800","0.9901"
"51865800","0.9873"
"51970800","0.99355"
"52075800","0.99165"
"52180800","0.99125"
"52285800","0.98925"
"52390800","0.99075"
"52495800","0.99105"
"52600800","0.9917"
"52705800","0.99235"
"52810800","0.992"
"52915800","0.9908"
"53020800","0.9943"
"53125800","0.99315"
"53230800","0.9941"
"53335800","0.9945"
"53440800","0.9923"
