"Step","sp3_h1000_negativegrad_seed3 - cover_rate_5step"
"20790000","0.6596"
"20895000","0.6205"
"21000000","0.6425"
"21105000","0.6748999999999999"
"21210000","0.6772999999999999"
"21315000","0.6925"
"21420000","0.682"
"21525000","0.6515"
"21630000","0.6498999999999998"
"21735000","0.6815"
"21840000","0.6975999999999999"
"21945000","0.6527999999999999"
"22050000","0.6860999999999999"
"22155000","0.6631"
"22260000","0.6513000000000001"
"22365000","0.6511"
"22470000","0.6844"
"22575000","0.6922"
"22680000","0.6959"
"22785000","0.7082"
"22890000","0.7182000000000001"
"22995000","0.7278"
"23100000","0.7537"
"23205000","0.7312000000000001"
"23310000","0.745"
"23415000","0.7490999999999999"
"23520000","0.7208"
"23625000","0.6968"
"23730000","0.717"
"23835000","0.6865"
"23940000","0.7316999999999999"
"24045000","0.6714"
"24150000","0.6167"
"24255000","0.6112000000000001"
"24360000","0.6466000000000001"
"24465000","0.6526000000000001"
"24570000","0.6455"
"24675000","0.661"
"24780000","0.6536000000000001"
"24885000","0.5947"
"24990000","0.6249000000000001"
"25095000","0.6033"
"25200000","0.55"
"25305000","0.5183000000000001"
"25410000","0.5608"
"25515000","0.5592"
"25620000","0.5875999999999999"
"25725000","0.6603"
"25830000","0.6377"
"25935000","0.6205"
"26040000","0.6656"
"26145000","0.666"
"26250000","0.6175999999999999"
"26355000","0.6237999999999999"
"26460000","0.6349"
"26565000","0.5965"
"26670000","0.6127999999999999"
"26775000","0.6403"
"26880000","0.659"
"26985000","0.6702"
"27090000","0.7079"
"27195000","0.7473"
"27300000","0.6765"
"27405000","0.6877000000000001"
"27510000","0.7004"
"27615000","0.7338"
"27720000","0.7096"
"27825000","0.7282"
"27930000","0.7523"
"28035000","0.7373"
"28140000","0.7796"
"28245000","0.7895"
"28350000","0.7806"
"28455000","0.8035"
"28560000","0.8433999999999999"
"28665000","0.8179"
"28770000","0.8408"
"28875000","0.8099000000000001"
"28980000","0.8087000000000001"
"29085000","0.8421000000000001"
"29190000","0.8523999999999999"
"29295000","0.8329999999999999"
"29400000","0.8457"
"29505000","0.8535"
"29610000","0.8455"
"29715000","0.8695999999999999"
"29820000","0.8712000000000001"
"29925000","0.8745"
"30030000","0.8732000000000001"
"30135000","0.8934"
"30240000","0.8923"
"30345000","0.8892"
"30450000","0.8995"
"30555000","0.9177"
"30660000","0.9115"
"30765000","0.9219"
"30870000","0.9316"
"30975000","0.9248"
"31080000","0.9245"
"31185000","0.9248"
"31290000","0.9374"
"31395000","0.937"
"31500000","0.9449"
"31605000","0.9476"
"31710000","0.9522"
"31815000","0.9517"
"31920000","0.9493"
"32025000","0.9635"
"32130000","0.9646"
"32235000","0.9601"
"32340000","0.9581"
"32445000","0.9655"
"32550000","0.9617"
"32655000","0.9578"
"32760000","0.9721000000000002"
"32865000","0.9698"
"32970000","0.963"
"33075000","0.9701"
"33180000","0.9705"
"33285000","0.9676"
"33390000","0.9683"
"33495000","0.9662"
"33600000","0.9743"
"33705000","0.9672"
"33810000","0.9456"
"33915000","0.9668"
"34020000","0.9646"
"34125000","0.9714"
"34230000","0.9738"
"34335000","0.973"
"34440000","0.9765"
"34545000","0.9697"
"34650000","0.9816"
"34755000","0.9764"
"34860000","0.9791"
"34965000","0.9835"
"35070000","0.983"
"35175000","0.9832"
"35280000","0.9792"
"35385000","0.9838"
"35490000","0.9754"
"35595000","0.9786"
"35700000","0.9759"
"35805000","0.9777"
"35910000","0.9784"
"36015000","0.982"
"36120000","0.9675"
"36225000","0.9764"
"36330000","0.9791"
"36435000","0.9767"
"36540000","0.975"
"36645000","0.9831"
"36750000","0.9772"
"36855000","0.987"
"36960000","0.984"
"37065000","0.9836"
"37170000","0.9818"
"37275000","0.9799"
"37380000","0.9838"
"37485000","0.9763"
"37590000","0.9789"
"37695000","0.9779"
"37800000","0.9846"
"37905000","0.9885"
"38010000","0.9791"
"38115000","0.9783999999999998"
"38220000","0.9823"
"38325000","0.9686"
"38430000","0.9663"
"38535000","0.9859"
"38640000","0.9838"
"38745000","0.982"
"38850000","0.9799"
"38955000","0.9832"
"39060000","0.9871"
"39165000","0.986"
"39270000","0.983"
"39375000","0.9873"
"39480000","0.9874"
"39585000","0.9814"
"39690000","0.9843"
"39795000","0.9846"
"39900000","0.9871"
"40005000","0.9891"
"40110000","0.9867"
"40215000","0.99"
"40320000","0.988"
"40425000","0.9898"
"40530000","0.9682"
"40635000","0.9605"
"40740000","0.9808"
"40845000","0.9887"
"40950000","0.9834"
"41055000","0.985"
"41160000","0.983"
"41265000","0.9805"
"41370000","0.9824"
"41475000","0.9879"
"41580000","0.9827"
"41685000","0.985"
"41790000","0.9923"
"41895000","0.9809"
"42000000","0.9854"
"42105000","0.9901"
"42210000","0.9896"
"42315000","0.988"
"42420000","0.9897"
"42525000","0.9924"
"42630000","0.9882"
"42735000","0.9901"
"42840000","0.9909"
"42945000","0.9931"
"43050000","0.9878"
"43155000","0.9922"
"43260000","0.9797"
"43365000","0.9874"
"43470000","0.987"
"43575000","0.9878"
"43680000","0.9891"
"43785000","0.9831"
"43890000","0.9854"
"43995000","0.989"
"44100000","0.9925"
"44205000","0.9936"
"44310000","0.989"
"44415000","0.9877"
"44520000","0.9908"
"44625000","0.9897"
"44730000","0.9944"
"44835000","0.989"
"44940000","0.9903"
"45045000","0.9861"
"45150000","0.9941"
"45255000","0.989"
"45360000","0.9903"
"45465000","0.9897"
"45570000","0.9881"
"45675000","0.9839"
"45780000","0.99"
"45885000","0.99"
"45990000","0.9882"
"46095000","0.9934"
"46200000","0.9896"
"46305000","0.9916"
"46410000","0.9948"
"46515000","0.9916"
"46620000","0.9903"
"46725000","0.9923"
"46830000","0.9909"
"46935000","0.989"
"47040000","0.9891"
"47145000","0.9929"
"47250000","0.9902"
"47355000","0.9869"
"47460000","0.9907"
"47565000","0.9892"
"47670000","0.9893"
"47775000","0.9923"
"47880000","0.9905"
"47985000","0.9918"
"48090000","0.9853"
"48195000","0.9917"
"48300000","0.991"
"48405000","0.9886"
"48510000","0.9741"
"48615000","0.98"
"48720000","0.9807"
"48825000","0.9883"
"48930000","0.9895"
"49035000","0.985"
"49140000","0.9928"
"49245000","0.9937"
"49350000","0.9912"
"49455000","0.9942"
"49560000","0.9892"
"49665000","0.9916"
"49770000","0.9912"
"49875000","0.9932"
"49980000","0.9936"
"50085000","0.9936"
"50190000","0.9928"
"50295000","0.9889"
"50400000","0.9844"
"50505000","0.9906"
"50610000","0.987"
"50715000","0.9897"
"50820000","0.9912"
"50925000","0.9924"
"51030000","0.9929"
"51135000","0.9931"
"51240000","0.992"
"51345000","0.9889"
"51450000","0.9906"
"51555000","0.991"
"51660000","0.9886"
"51765000","0.9945"
"51870000","0.9865"
"51975000","0.9883"
"52080000","0.9931"
"52185000","0.9874"
"52290000","0.9903"
"52395000","0.9927"
"52500000","0.9911"
"52605000","0.9886"
"52710000","0.9903"
"52815000","0.9921"
"52920000","0.9925"
"53025000","0.9923"
"53130000","0.9895"
"53235000","0.9894"
"53340000","0.9947"
"53445000","0.9936"
"53550000","0.9932"
"53655000","0.9906"
"53760000","0.9857"
"53865000","0.9885"
"53970000","0.9874"
"54075000","0.9846"
"54180000","0.9902"
"54285000","0.9922"
"54390000","0.9885"
"54495000","0.9915"
"54600000","0.9834"
"54705000","0.993"
"54810000","0.9927"
"54915000","0.9856"
"55020000","0.9887"
"55125000","0.9915"
"55230000","0.987"
"55335000","0.9931"
"55440000","0.9889"
"55545000","0.9918"
"55650000","0.9918"
"55755000","0.9883999999999998"
"55860000","0.9854"
"55965000","0.9828"
"56070000","0.9866"
"56175000","0.9907"
"56280000","0.9923"
"56385000","0.9921"
"56490000","0.993"
"56595000","0.9955"
"56700000","0.9927"
"56805000","0.9901"
"56910000","0.9902"
"57015000","0.9813"
"57120000","0.995"
"57225000","0.9902"
"57330000","0.9872"
"57435000","0.9945"
"57540000","0.9884"
"57645000","0.9876"
"57750000","0.9926"
"57855000","0.9926"
"57960000","0.9884"
"58065000","0.9915"
"58170000","0.9944"
"58275000","0.9961"
"58380000","0.9928"
"58485000","0.994"
"58590000","0.9915"
"58695000","0.9908"
"58800000","0.995"
"58905000","0.9948"
"59010000","0.993"
"59115000","0.993"
"59220000","0.994"
"59325000","0.9897"
"59430000","0.9901"
"59535000","0.985"
"59640000","0.9854"
"59745000","0.9835"
"59850000","0.9871"
"59955000","0.9893"
"60060000","0.9904"
"60165000","0.9913"
"60270000","0.9935"
"60375000","0.9924"
"60480000","0.9953"
"60585000","0.9926"
"60690000","0.9934"
"60795000","0.9918"
"60900000","0.9907"
"61005000","0.9933"
"61110000","0.991"
"61215000","0.9848"
"61320000","0.992"
"61425000","0.9915"
"61530000","0.9941"
"61635000","0.9935"
"61740000","0.9906"
"61845000","0.9936"
"61950000","0.9931"
"62055000","0.9918"
"62160000","0.9928"
"62265000","0.9914"
"62370000","0.9888"
"62475000","0.9905"
"62580000","0.9899"
"62685000","0.9949"
"62790000","0.9912"
"62895000","0.9864"
"63000000","0.9915"
"63105000","0.99"
"63210000","0.9868"
"63315000","0.9891"
"63420000","0.9909"
"63525000","0.9936"
"63630000","0.9874"
"63735000","0.9951"
"63840000","0.9933"
"63945000","0.9968"
"64050000","0.9931"
"64155000","0.9932"
"64260000","0.9889"
"64365000","0.9914"
"64470000","0.9926"
"64575000","0.993"
"64680000","0.991"
"64785000","0.9933"
"64890000","0.9914"
"64995000","0.991"
"65100000","0.9908"
"65205000","0.9933"
"65310000","0.997"
"65415000","0.9933"
"65520000","0.9952"
"65625000","0.9956"
"65730000","0.9948"
"65835000","0.9926"
"65940000","0.9961"
"66045000","0.9956"
"66150000","0.9926"
"66255000","0.9939"
"66360000","0.9906"
"66465000","0.993"
"66570000","0.9916"
"66675000","0.9927"
"66780000","0.993"
"66885000","0.9926"
"66990000","0.9913"
