"Step","mix28_seed3 - 4cover_rate"
"216000","0.6880999999999999"
"432000","0.686"
"648000","0.698"
"864000","0.6924000000000001"
"1080000","0.7008"
"1296000","0.7056"
"1512000","0.7082"
"1728000","0.7012"
"1944000","0.6985"
"2160000","0.6858"
"2376000","0.6909000000000001"
"2592000","0.6939"
"2808000","0.6815"
"3024000","0.7232000000000001"
"3240000","0.6882"
"3456000","0.695"
"3672000","0.7015"
"3888000","0.6997000000000001"
"4104000","0.6984000000000001"
"4320000","0.6874"
"4536000","0.7116"
"4752000","0.7142999999999999"
"4968000","0.698"
"5184000","0.6943"
"5400000","0.6942999999999999"
"5616000","0.7022"
"5832000","0.7021999999999999"
"6048000","0.695"
"6264000","0.6966"
"6480000","0.7069"
"6696000","0.6884000000000001"
"6912000","0.6718"
"7128000","0.6904"
"7344000","0.6898"
"7560000","0.7065"
"7776000","0.6918"
"7992000","0.6822"
"8208000","0.6962999999999999"
"8424000","0.6871"
"8640000","0.7125999999999999"
"8856000","0.7088"
"9072000","0.6972"
"9288000","0.6995999999999999"
"9504000","0.6957000000000001"
"9720000","0.7071"
"9936000","0.6985"
"10152000","0.7259"
"10368000","0.7092999999999999"
"10584000","0.7135"
"10800000","0.6961"
"11016000","0.7062999999999999"
"11232000","0.714"
"11448000","0.7082999999999999"
"11664000","0.6942999999999999"
"11880000","0.7021"
"12096000","0.7062"
"12312000","0.6932"
"12528000","0.6972999999999999"
"12744000","0.6949"
"12960000","0.7009000000000001"
"13176000","0.6937000000000001"
"13392000","0.7109000000000001"
"13608000","0.6971"
"13824000","0.703"
"14040000","0.6906"
"14256000","0.679"
"14472000","0.7007000000000001"
"14688000","0.6941999999999999"
"14904000","0.6861"
"15120000","0.705"
"15336000","0.7246"
"15552000","0.6967000000000001"
"15768000","0.7079000000000001"
"15984000","0.7138"
"16200000","0.7242999999999999"
"16416000","0.7124000000000001"
"16632000","0.7037"
"16848000","0.7323999999999999"
"17064000","0.7004"
"17280000","0.7107"
"17496000","0.7086"
"17712000","0.7136"
"17928000","0.7068"
"18144000","0.7187"
"18360000","0.7059"
"18576000","0.7243999999999999"
"18792000","0.7218"
"19008000","0.718"
"19224000","0.6994"
"19440000","0.7343999999999999"
"19656000","0.7179000000000001"
"19872000","0.7339000000000001"
"20088000","0.7268"
"20304000","0.7299"
"20520000","0.7433"
"20736000","0.7323999999999999"
"20952000","0.7283999999999999"
"21168000","0.7214"
"21384000","0.7213999999999999"
"21600000","0.7343999999999999"
"21816000","0.7321"
"22032000","0.7251000000000001"
"22248000","0.7381"
"22464000","0.7257"
"22680000","0.7217"
"22896000","0.7252000000000001"
"23112000","0.7018"
"23328000","0.7045999999999999"
"23544000","0.7128"
"23760000","0.7178"
"23976000","0.7303000000000001"
"24192000","0.7209"
"24408000","0.7286"
"24624000","0.723"
"24840000","0.7467999999999999"
"25056000","0.7442000000000001"
"25272000","0.7524"
"25488000","0.7414000000000001"
"25704000","0.7392000000000001"
"25920000","0.7389"
"26136000","0.7475"
"26352000","0.732"
"26568000","0.7307"
"26784000","0.7193999999999999"
"27000000","0.7405999999999999"
"27216000","0.7283000000000001"
"27432000","0.7302"
"27648000","0.7369"
"27864000","0.7283"
"28080000","0.7225"
"28296000","0.753"
"28512000","0.7238"
"28728000","0.7475"
"28944000","0.7404"
"29160000","0.7519"
"29376000","0.7347"
"29592000","0.715"
"29808000","0.7261"
"30024000","0.7308"
"30240000","0.7347"
"30456000","0.7195"
"30672000","0.7365"
"30888000","0.7289"
"31104000","0.7306"
"31320000","0.7278"
"31536000","0.7322000000000001"
"31752000","0.7349000000000001"
"31968000","0.7226"
"32184000","0.7302"
"32400000","0.7313"
"32616000","0.7499000000000001"
"32832000","0.7569000000000001"
"33048000","0.7237"
"33264000","0.7335"
"33480000","0.7342000000000001"
"33696000","0.715"
"33912000","0.6941"
"34128000","0.6971"
"34344000","0.7467999999999999"
"34560000","0.7276"
"34776000","0.7202000000000001"
"34992000","0.7289"
"35208000","0.7304"
"35424000","0.7469"
"35640000","0.7419000000000001"
"35856000","0.7512000000000001"
"36072000","0.7425"
"36288000","0.7373"
"36504000","0.7552000000000001"
"36720000","0.7517"
"36936000","0.7507"
"37152000","0.7574"
"37368000","0.7514"
"37584000","0.747"
"37800000","0.7319"
"38016000","0.7434"
"38232000","0.7615"
"38448000","0.7747999999999999"
"38664000","0.7596"
"38880000","0.7747999999999999"
"39096000","0.7685"
"39312000","0.7647999999999999"
"39528000","0.7723"
"39744000","0.7654"
"39960000","0.7758"
"40176000","0.7596"
"40392000","0.7817000000000001"
"40608000","0.7885"
"40824000","0.7647"
"41040000","0.7618"
"41256000","0.7812"
"41472000","0.7852"
"41688000","0.7969"
"41904000","0.7785"
"42120000","0.773"
"42336000","0.7751"
"42552000","0.7794000000000001"
"42768000","0.7845"
"42984000","0.7724000000000001"
"43200000","0.7629"
"43416000","0.7782"
"43632000","0.7728"
"43848000","0.7837000000000001"
"44064000","0.7953"
"44280000","0.793"
"44496000","0.7855999999999999"
"44712000","0.7955999999999999"
"44928000","0.7982"
"45144000","0.8118000000000001"
"45360000","0.7916000000000001"
"45576000","0.799"
"45792000","0.7954"
"46008000","0.8028"
"46224000","0.7851999999999999"
"46440000","0.7875"
"46656000","0.8"
"46872000","0.8106"
"47088000","0.8239"
"47304000","0.8107000000000001"
"47520000","0.8095999999999999"
"47736000","0.8107000000000001"
"47952000","0.7961"
"48168000","0.8217000000000001"
"48384000","0.8169000000000001"
"48600000","0.8105999999999999"
"48816000","0.8077000000000001"
"49032000","0.8238"
"49248000","0.82"
"49464000","0.8217"
"49680000","0.8226"
"49896000","0.8067000000000001"
"50112000","0.8214"
"50328000","0.8105"
"50544000","0.8334"
"50760000","0.8265"
"50976000","0.8336"
"51192000","0.8251000000000001"
"51408000","0.8306"
"51624000","0.8194000000000001"
"51840000","0.8006"
"52056000","0.8151"
"52272000","0.8248"
"52488000","0.8168"
"52704000","0.8208"
"52920000","0.8369"
"53136000","0.828"
"53352000","0.8242"
"53568000","0.7964000000000001"
"53784000","0.8029"
"54000000","0.8216"
"54216000","0.8061"
"54432000","0.785"
"54648000","0.7913"
"54864000","0.7756000000000001"
"55080000","0.7787"
"55296000","0.766"
"55512000","0.8090999999999999"
"55728000","0.805"
"55944000","0.8195999999999999"
"56160000","0.8151999999999999"
"56376000","0.812"
"56592000","0.8220999999999999"
"56808000","0.8202"
"57024000","0.8105999999999999"
"57240000","0.8252"
"57456000","0.8158"
"57672000","0.8225"
"57888000","0.8140999999999999"
"58104000","0.8182999999999999"
"58320000","0.8207000000000001"
"58536000","0.8322"
"58752000","0.8391"
"58968000","0.8443999999999999"
"59184000","0.8229"
"59400000","0.8307"
"59616000","0.8347"
"59832000","0.8431000000000001"
"60048000","0.8362"
"60264000","0.8371000000000001"
"60480000","0.8256999999999999"
"60696000","0.8566"
"60876000","0.8286"
"61056000","0.8335"
"61236000","0.8376"
"61416000","0.8281"
"61596000","0.8322"
"61776000","0.8355"
"61956000","0.8259"
"62136000","0.8248"
"62316000","0.8479000000000001"
"62496000","0.8275"
"62676000","0.8517"
"62856000","0.841"
"63036000","0.8391"
"63216000","0.8194000000000001"
"63396000","0.8312"
"63576000","0.8289"
"63756000","0.808"
"63936000","0.8215"
"64116000","0.8419000000000001"
"64296000","0.8292999999999999"
"64476000","0.8417"
"64656000","0.8335999999999999"
"64836000","0.8535"
"65016000","0.8548"
"65196000","0.8346"
"65376000","0.8442000000000001"
"65556000","0.8367"
"65736000","0.8585"
"65916000","0.8371000000000001"
"66096000","0.8408"
"66276000","0.8392999999999999"
"66456000","0.8382999999999999"
"66636000","0.8578"
"66816000","0.8427"
"66996000","0.8441"
"67176000","0.8511"
"67356000","0.8228"
"67536000","0.8387"
"67716000","0.8437"
"67896000","0.8261"
"68076000","0.8418000000000001"
"68256000","0.813"
"68436000","0.8246"
"68616000","0.8289000000000001"
"68796000","0.8217"
"68976000","0.8364000000000001"
"69156000","0.8337"
"69336000","0.8317"
"69516000","0.8312999999999999"
"69696000","0.8289"
"69876000","0.8327"
"70056000","0.819"
"70236000","0.81"
"70416000","0.836"
"70596000","0.831"
"70776000","0.8308"
"70956000","0.8408000000000001"
"71136000","0.8107"
"71316000","0.7968"
"71496000","0.8201"
"71676000","0.8255"
"71856000","0.8050999999999999"
"72036000","0.8114"
"72216000","0.842"
"72396000","0.8078"
"72576000","0.8266999999999999"
"72756000","0.8298"
"72936000","0.8279"
"73116000","0.8318"
"73296000","0.8241"
"73476000","0.8158"
"73656000","0.8217000000000001"
"73836000","0.8169"
"74016000","0.8291000000000001"
"74196000","0.8304000000000001"
"74376000","0.8354"
"74556000","0.8278"
"74736000","0.8494"
"74916000","0.8486999999999999"
"75096000","0.839"
"75276000","0.8227000000000001"
"75456000","0.8458"
"75636000","0.8349"
"75816000","0.8305"
"75996000","0.8332"
"76176000","0.8431000000000001"
"76356000","0.8222999999999999"
"76536000","0.8635999999999999"
"76716000","0.8202999999999999"
"76896000","0.8372"
"77076000","0.8465"
"77256000","0.8281"
"77436000","0.8499000000000001"
"77616000","0.8563000000000001"
"77796000","0.8517"
"77976000","0.861"
"78156000","0.8491000000000001"
"78336000","0.8535"
"78516000","0.8304000000000001"
"78696000","0.8302"
"78876000","0.8317"
"79056000","0.8483999999999999"
"79236000","0.8395"
"79416000","0.8482000000000001"
"79596000","0.8431000000000001"
"79776000","0.8432000000000001"
"79956000","0.8465999999999999"
"80136000","0.8536999999999999"
"80316000","0.8489000000000001"
"80496000","0.8572000000000001"
"80676000","0.8462999999999999"
"80856000","0.8537"
"81036000","0.8397"
"81216000","0.84"
"81396000","0.862"
"81576000","0.8675"
"81756000","0.8383999999999999"
"81936000","0.8515"
"82116000","0.8452"
"82296000","0.8427"
"82476000","0.854"
"82656000","0.8261"
"82836000","0.814"
"83016000","0.8272999999999999"
"83196000","0.8412000000000001"
"83376000","0.8591"
"83556000","0.8499"
"83736000","0.8296"
"83916000","0.8271"
"84096000","0.8409000000000001"
"84276000","0.8514"
"84456000","0.8471000000000001"
"84636000","0.8192"
"84816000","0.8302"
"84996000","0.8409"
"85176000","0.8237000000000001"
"85356000","0.8137000000000001"
"85536000","0.8170999999999999"
"85716000","0.833"
"85896000","0.8339000000000001"
"86076000","0.8278"
"86256000","0.8347"
"86436000","0.8543999999999999"
"86616000","0.8281000000000001"
"86796000","0.851"
"86976000","0.8556"
"87156000","0.8382999999999999"
"87336000","0.8217000000000001"
"87516000","0.8325"
"87696000","0.8309000000000001"
"87876000","0.8412999999999999"
"88056000","0.8486"
"88236000","0.8312"
"88416000","0.8301"
"88596000","0.807"
"88776000","0.8485999999999999"
"88956000","0.8399"
"89136000","0.8136"
"89316000","0.8127000000000001"
"89496000","0.8152999999999999"
"89676000","0.8445"
"89856000","0.8349000000000001"
"90036000","0.8325"
"90216000","0.8369"
"90396000","0.8491000000000001"
"90576000","0.8552000000000001"
"90756000","0.8221999999999999"
"90936000","0.8325"
"91116000","0.8282"
"91296000","0.8199"
"91476000","0.8407"
"91656000","0.852"
"91836000","0.8572000000000001"
"92016000","0.8557"
"92196000","0.8676"
"92376000","0.853"
"92556000","0.8586"
"92736000","0.8435999999999999"
"92916000","0.8592"
"93096000","0.8712000000000001"
"93276000","0.8729"
"93456000","0.8665"
"93636000","0.8671"
"93816000","0.8723"
"93996000","0.8583999999999999"
"94176000","0.8629"
"94356000","0.872"
"94536000","0.8683"
"94716000","0.8570999999999999"
"94896000","0.8592"
"95076000","0.8388"
"95256000","0.8449000000000001"
"95436000","0.8590999999999999"
"95616000","0.8456999999999999"
"95796000","0.8526"
"95976000","0.8572000000000001"
"96156000","0.8542000000000001"
"96336000","0.855"
"96516000","0.8379000000000001"
"96696000","0.8467"
"96876000","0.8498000000000001"
"97056000","0.8392000000000001"
"97236000","0.8543"
"97416000","0.8615"
"97596000","0.8633"
"97776000","0.8835"
"97956000","0.8699"
"98136000","0.8787"
"98316000","0.8711"
"98496000","0.8667999999999999"
"98676000","0.8609"
"98856000","0.871"
"99036000","0.8564"
"99216000","0.8605"
"99396000","0.8682000000000001"
"99576000","0.8757999999999999"
"99756000","0.864"
"99936000","0.8750999999999999"
"100116000","0.8505"
"100296000","0.8876000000000001"
"100476000","0.8772000000000001"
"100656000","0.8849000000000001"
"100836000","0.8503"
"101016000","0.8605"
"101196000","0.8639000000000001"
"101376000","0.8725"
"101556000","0.8695"
"101736000","0.859"
"101916000","0.8787999999999999"
"102096000","0.8637999999999999"
"102276000","0.89"
"102456000","0.894"
"102636000","0.9029"
"102816000","0.8974"
"102996000","0.8755"
"103176000","0.8764000000000001"
"103356000","0.8817"
"103536000","0.8853000000000001"
"103716000","0.8916000000000001"
"103896000","0.8883"
"104076000","0.8955"
"104256000","0.8727"
"104436000","0.863"
"104616000","0.87"
"104796000","0.8786"
"104976000","0.877"
"105156000","0.8720999999999999"
"105336000","0.8863"
"105516000","0.8969"
"105696000","0.8937999999999999"
"105876000","0.8724"
"106056000","0.8747"
"106236000","0.883"
"106416000","0.8585"
"106596000","0.8692000000000001"
"106776000","0.8613000000000001"
"106956000","0.8817999999999999"
"107136000","0.8812000000000001"
"107316000","0.8949"
"107496000","0.888"
"107676000","0.8872000000000001"
"107856000","0.8722000000000001"
"108036000","0.8737"
"108216000","0.8886"
"108396000","0.8887"
"108576000","0.8826999999999999"
"108756000","0.8863"
"108936000","0.8882000000000001"
"109116000","0.8835"
"109296000","0.8790999999999999"
"109476000","0.8917999999999999"
"109656000","0.895"
"109836000","0.8882000000000001"
"110016000","0.8847"
"110196000","0.8728"
"110376000","0.8899000000000001"
"110556000","0.8773"
"110736000","0.8913"
"110916000","0.8777999999999999"
"111096000","0.8839000000000001"
"111276000","0.8785"
"111456000","0.8704000000000001"
"111636000","0.8789000000000001"
"111816000","0.8747"
"111996000","0.8793"
"112176000","0.8925"
"112356000","0.9065"
"112536000","0.8854"
"112716000","0.878"
"112896000","0.8903"
"113076000","0.8873"
"113256000","0.8756"
"113436000","0.866"
"113616000","0.8707999999999999"
"113796000","0.8701"
"113976000","0.8655999999999999"
"114156000","0.8760999999999999"
"114336000","0.8693"
"114516000","0.8784"
"114696000","0.8679"
"114876000","0.8907"
"115056000","0.8934"
"115236000","0.8836"
"115416000","0.8922"
"115596000","0.8906999999999999"
"115776000","0.8903"
"115956000","0.9015"
"116136000","0.9057"
"116316000","0.8903"
"116496000","0.8975"
"116676000","0.8980999999999999"
"116856000","0.8993"
