"Step","phase_eval3_pb_seed1 - 4cover_rate"
"79920000","0.7001"
"80100000","0.7104000000000001"
"80280000","0.7152000000000001"
"80460000","0.6967"
"80640000","0.7117"
"80820000","0.7120000000000001"
"81000000","0.708"
"81180000","0.6975"
"81360000","0.6932999999999999"
"81540000","0.7111"
"81720000","0.7065"
"81900000","0.7033999999999999"
"82080000","0.7114"
"82260000","0.6994"
"82440000","0.7183999999999999"
"82620000","0.6999000000000001"
"82800000","0.7252000000000001"
"82980000","0.7294"
"83160000","0.709"
"83340000","0.7099"
"83520000","0.7012"
"83700000","0.713"
"83880000","0.7175999999999999"
"84060000","0.6864"
"84240000","0.6785"
"84420000","0.6938"
"84600000","0.7026"
"84780000","0.6966"
"84960000","0.7009"
"85140000","0.6972"
"85320000","0.6901"
"85500000","0.6837000000000001"
"85680000","0.6881"
"85860000","0.677"
"86040000","0.7069"
"86220000","0.6792"
"86400000","0.7181000000000001"
"86580000","0.6929"
"86760000","0.705"
"86940000","0.7061999999999999"
"87120000","0.7006"
"87300000","0.6895"
"87480000","0.683"
"87660000","0.7018000000000001"
"87840000","0.6768"
"88020000","0.7082999999999999"
"88200000","0.7108"
"88380000","0.7158"
"88560000","0.7269"
"88740000","0.7185999999999999"
"88920000","0.7223999999999999"
"89100000","0.7202999999999999"
"89280000","0.7048"
"89460000","0.7094"
"89640000","0.7011000000000001"
"89820000","0.7109"
"90000000","0.7145"
"90180000","0.7165999999999999"
"90360000","0.7216"
"90540000","0.7228"
"90720000","0.7249"
"90900000","0.73"
"91080000","0.7121000000000001"
"91260000","0.7277"
"91440000","0.7246"
"91620000","0.7343000000000001"
"91800000","0.733"
"91980000","0.7263999999999999"
"92160000","0.7248000000000001"
"92340000","0.7168"
"92520000","0.7341"
"92700000","0.7213999999999999"
"92880000","0.7128"
"93060000","0.7028"
"93240000","0.704"
"93420000","0.7254"
"93600000","0.732"
"93780000","0.73"
"93960000","0.7212000000000001"
"94140000","0.7102"
"94320000","0.7305"
"94500000","0.7455"
"94680000","0.7388000000000001"
"94860000","0.7202000000000001"
"95040000","0.7422000000000001"
"95220000","0.74"
"95400000","0.7336"
"95580000","0.7235"
"95760000","0.7152000000000001"
"95940000","0.7222000000000001"
"96120000","0.709"
"96300000","0.7249"
"96480000","0.7097"
"96660000","0.712"
"96840000","0.7202999999999999"
"97020000","0.7172999999999999"
"97200000","0.7244"
"97380000","0.7453000000000001"
"97560000","0.7370999999999999"
"97740000","0.7365"
"97920000","0.7316"
"98100000","0.7292000000000001"
"98280000","0.7404000000000001"
"98460000","0.7285"
"98640000","0.734"
"98820000","0.7319000000000001"
"99000000","0.7333999999999999"
"99180000","0.7262000000000001"
"99360000","0.7367999999999999"
"99540000","0.7291"
"99720000","0.7250999999999999"
"99900000","0.7454"
"100080000","0.7454000000000001"
"100260000","0.7417"
"100440000","0.7303"
"100620000","0.7176"
"100800000","0.7293"
"100980000","0.7347"
"101160000","0.7248000000000001"
"101340000","0.7254"
"101520000","0.73"
"101700000","0.7312000000000001"
"101880000","0.7343999999999999"
"102060000","0.7313"
"102240000","0.7041000000000001"
"102420000","0.7309000000000001"
"102600000","0.7093"
"102780000","0.711"
"102960000","0.7257"
"103140000","0.728"
"103320000","0.7403000000000001"
"103500000","0.7222000000000001"
"103680000","0.7426"
"103860000","0.7319"
"104040000","0.7248"
"104220000","0.7274"
"104400000","0.7328"
"104580000","0.7335999999999999"
"104760000","0.7308"
"104940000","0.7235"
"105120000","0.7318000000000001"
"105300000","0.7331000000000001"
"105480000","0.7152000000000001"
"105660000","0.7202999999999999"
"105840000","0.7345999999999999"
"106020000","0.744"
"106200000","0.7327"
"106380000","0.7449000000000001"
"106560000","0.7463"
"106740000","0.7319"
"106920000","0.755"
"107100000","0.7424"
"107280000","0.7507999999999999"
"107460000","0.7477"
"107640000","0.7356999999999999"
"107820000","0.7492000000000001"
"108000000","0.728"
"108180000","0.7395"
"108360000","0.7400999999999999"
"108540000","0.7185"
"108720000","0.7367"
"108900000","0.7077"
"109080000","0.7195999999999999"
"109260000","0.7226"
"109440000","0.7319000000000001"
"109620000","0.7125"
"109800000","0.7128"
"109980000","0.7115"
"110160000","0.6965"
"110340000","0.7082"
"110520000","0.728"
"110700000","0.7454000000000001"
"110880000","0.738"
"111060000","0.7382000000000001"
"111240000","0.7414"
"111420000","0.7319"
"111600000","0.7447999999999999"
"111780000","0.7444000000000001"
"111960000","0.7315"
"112140000","0.7387999999999999"
"112320000","0.7360999999999999"
"112500000","0.7525"
"112680000","0.7383"
"112860000","0.7467999999999999"
"113040000","0.7465"
"113220000","0.7345"
"113400000","0.7333000000000001"
"113580000","0.7275"
"113760000","0.721"
"113940000","0.7308"
"114120000","0.728"
"114300000","0.7231000000000001"
"114480000","0.7629000000000001"
"114660000","0.7550999999999999"
"114840000","0.7475999999999999"
"115020000","0.7352000000000001"
"115200000","0.7457999999999999"
"115380000","0.7350999999999999"
"115560000","0.74"
"115740000","0.7385"
"115920000","0.7391"
"116100000","0.7537999999999999"
"116280000","0.7465"
"116460000","0.7467"
"116640000","0.7463"
"116820000","0.75"
"117000000","0.7405"
"117180000","0.7663"
"117360000","0.7412000000000001"
"117540000","0.7279000000000001"
"117720000","0.7453"
"117900000","0.763"
"118080000","0.7567999999999999"
"118260000","0.7429"
"118440000","0.7435"
"118620000","0.7490999999999999"
"118800000","0.7387999999999999"
"118980000","0.7493000000000001"
"119160000","0.7315"
"119340000","0.7462"
"119520000","0.7299000000000001"
"119700000","0.7394"
"119880000","0.7614000000000001"
"120060000","0.7545"
"120240000","0.7503"
"120420000","0.766"
"120600000","0.7492000000000001"
"120780000","0.7447999999999999"
"120960000","0.7287"
"121140000","0.7338"
"121320000","0.7355"
"121500000","0.7298"
"121680000","0.7293"
"121860000","0.7612000000000001"
"122040000","0.7445"
"122220000","0.7430999999999999"
"122400000","0.7323"
"122580000","0.7351"
"122760000","0.7417999999999999"
"122940000","0.7627999999999999"
"123120000","0.7554000000000001"
"123300000","0.7567999999999999"
"123480000","0.7335"
"123660000","0.7555"
"123840000","0.7507"
"124020000","0.7744000000000001"
"124200000","0.7677999999999999"
"124380000","0.7583"
"124560000","0.7643"
"124740000","0.7578"
"124920000","0.7646000000000001"
"125100000","0.7504"
"125280000","0.7726000000000001"
"125460000","0.7663"
"125640000","0.7650999999999999"
"125820000","0.7636000000000001"
"126000000","0.7704"
"126180000","0.7885"
"126360000","0.7715"
"126540000","0.7894"
"126720000","0.7719000000000001"
"126900000","0.7646000000000001"
"127080000","0.7633"
"127260000","0.756"
"127440000","0.7697"
"127620000","0.7715"
"127800000","0.7643"
"127980000","0.7925"
"128160000","0.7800999999999999"
"128340000","0.7673"
"128520000","0.7764"
"128700000","0.7881"
"128880000","0.7773000000000001"
"129060000","0.7764000000000001"
"129240000","0.7557999999999999"
"129420000","0.7755"
"129600000","0.776"
"129780000","0.7683"
"129960000","0.7589"
"130140000","0.765"
"130320000","0.7722"
"130500000","0.7624000000000001"
"130680000","0.7647999999999999"
"130860000","0.7696000000000001"
"131040000","0.7836"
"131220000","0.7714"
"131400000","0.7737999999999999"
"131580000","0.7594"
"131760000","0.7585999999999999"
"131940000","0.7723"
"132120000","0.7743"
"132300000","0.7745"
"132480000","0.7496"
"132660000","0.769"
"132840000","0.7764"
"133020000","0.7557999999999999"
"133200000","0.7640999999999999"
"133380000","0.7711"
"133560000","0.7636000000000002"
"133740000","0.7626999999999999"
"133920000","0.7593000000000001"
"134100000","0.7517"
"134280000","0.7604"
"134460000","0.7701999999999999"
"134640000","0.77"
"134820000","0.7784"
"135000000","0.7615"
"135180000","0.7594000000000001"
"135360000","0.7697"
"135540000","0.7606999999999999"
"135720000","0.7775"
"135900000","0.7615"
"136080000","0.7577999999999999"
"136260000","0.7655"
"136440000","0.7645"
"136620000","0.7655"
"136800000","0.7450999999999999"
"136980000","0.7439"
"137160000","0.7664"
"137340000","0.7455"
"137520000","0.7506"
"137700000","0.7330999999999999"
"137880000","0.7594"
"138060000","0.7579000000000001"
"138240000","0.7475"
"138420000","0.7594000000000001"
"138600000","0.7784"
"138780000","0.7773"
"138960000","0.7583"
"139140000","0.7813"
"139320000","0.7620999999999999"
"139500000","0.7681"
"139680000","0.7743"
"139860000","0.7569"
"140040000","0.7742"
"140220000","0.7573"
"140400000","0.7751"
"140580000","0.7700999999999999"
"140760000","0.7672"
"140940000","0.7637999999999999"
"141120000","0.769"
"141300000","0.7583"
"141480000","0.7585"
"141660000","0.7652"
"141840000","0.7673"
"142020000","0.7739000000000001"
"142200000","0.7685"
"142380000","0.7853000000000001"
"142560000","0.7706000000000001"
"142740000","0.7699"
"142920000","0.7721"
"143100000","0.75"
"143280000","0.7634000000000001"
"143460000","0.7680999999999999"
"143640000","0.7550999999999999"
"143820000","0.7464"
"144000000","0.7692"
"144180000","0.7592000000000001"
"144360000","0.7610999999999999"
"144540000","0.7402000000000001"
"144720000","0.7505999999999999"
"144900000","0.7714000000000001"
"145080000","0.7512000000000001"
"145260000","0.7507"
"145440000","0.7559000000000001"
"145620000","0.7621"
"145800000","0.7530999999999999"
"145980000","0.7559"
"146160000","0.747"
"146340000","0.7421"
"146520000","0.76"
"146700000","0.7447999999999999"
"146880000","0.7597"
"147060000","0.7656000000000001"
"147240000","0.7662"
"147420000","0.7320999999999999"
"147600000","0.7490999999999999"
"147780000","0.7386"
"147960000","0.7557999999999999"
"148140000","0.7537"
"148320000","0.768"
"148500000","0.7743"
"148680000","0.771"
"148860000","0.7709"
"149040000","0.7686000000000001"
"149220000","0.7709000000000001"
"149400000","0.7768999999999999"
"149580000","0.7533"
"149760000","0.7632000000000001"
"149940000","0.7734000000000001"
"150120000","0.7653"
"150300000","0.752"
"150480000","0.7673"
"150660000","0.7626"
"150840000","0.7549000000000001"
"151020000","0.7627"
"151200000","0.7792"
"151380000","0.7816"
"151560000","0.7757999999999999"
"151740000","0.787"
"151920000","0.7717"
"152100000","0.785"
"152280000","0.7646000000000001"
"152460000","0.7761"
"152640000","0.7695"
"152820000","0.7563"
"153000000","0.7544"
"153180000","0.7796000000000001"
"153360000","0.7859"
"153540000","0.7768999999999999"
"153720000","0.778"
"153900000","0.785"
"154080000","0.7847000000000001"
"154260000","0.7807999999999999"
"154440000","0.7983"
"154620000","0.7904"
"154800000","0.7918999999999999"
"154980000","0.7707999999999999"
"155160000","0.7636000000000001"
"155340000","0.7693"
"155520000","0.7706"
"155700000","0.7922"
"155880000","0.7707"
"156060000","0.7801"
"156240000","0.781"
"156420000","0.7676"
"156600000","0.7827000000000001"
"156780000","0.7913"
"156960000","0.7687999999999999"
"157140000","0.7767000000000001"
"157320000","0.7684000000000001"
"157500000","0.7720999999999999"
"157680000","0.7967"
"157860000","0.7805"
"158040000","0.7777999999999999"
"158220000","0.769"
"158400000","0.7581"
"158580000","0.7367999999999999"
"158760000","0.7489000000000001"
"158940000","0.7392000000000001"
"159120000","0.7346999999999999"
"159300000","0.7139"
"159480000","0.7352000000000001"
"159660000","0.7387999999999999"
"159840000","0.7463"
"160020000","0.748"
"160200000","0.7432000000000001"
"160380000","0.7294"
"160560000","0.7554"
"160740000","0.7544000000000001"
"160920000","0.7537999999999999"
"161100000","0.7719"
"161280000","0.754"
"161460000","0.7397999999999999"
"161640000","0.7587"
"161820000","0.7473"
"162000000","0.7663000000000001"
"162180000","0.7867999999999999"
"162360000","0.7686"
"162540000","0.7725"
"162720000","0.7883"
"162900000","0.7787999999999999"
"163080000","0.7842"
"163260000","0.7865"
"163440000","0.7983"
"163620000","0.7924000000000001"
"163800000","0.798"
"163980000","0.7913"
"164160000","0.7826000000000001"
"164340000","0.7935999999999999"
"164520000","0.782"
"164700000","0.8012"
"164880000","0.7817000000000001"
"165060000","0.7767000000000001"
"165240000","0.7801999999999999"
"165420000","0.781"
"165600000","0.777"
"165780000","0.7869"
"165960000","0.7767000000000001"
"166140000","0.7761"
"166320000","0.7982"
"166500000","0.7737"
"166680000","0.7815"
"166860000","0.7866000000000001"
"167040000","0.7857999999999999"
"167220000","0.7793"
"167400000","0.7647999999999999"
"167580000","0.7735"
"167760000","0.7675"
"167940000","0.7634"
"168120000","0.7677999999999999"
"168300000","0.7878999999999999"
"168480000","0.7817999999999999"
"168660000","0.7702"
"168840000","0.7692"
"169020000","0.7785"
"169200000","0.8021"
"169380000","0.8132"
"169560000","0.8069"
"169740000","0.7771"
"169920000","0.7696999999999999"
"170100000","0.7692"
"170280000","0.7818999999999999"
"170460000","0.7872"
"170640000","0.7902"
"170820000","0.7799"
"171000000","0.7777000000000001"
"171180000","0.794"
"171360000","0.7575"
"171540000","0.7717"
"171720000","0.7772"
"171900000","0.7843"
"172080000","0.7634"
"172260000","0.7949"
"172440000","0.7836"
"172620000","0.7758"
"172800000","0.7823"
"172980000","0.7746999999999999"
"173160000","0.7894"
"173340000","0.7796"
"173520000","0.7893"
"173700000","0.7932"
"173880000","0.7866000000000001"
"174060000","0.783"
"174240000","0.7836000000000001"
"174420000","0.7750999999999999"
"174600000","0.7769000000000001"
"174780000","0.7808"
"174960000","0.7905999999999999"
"175140000","0.788"
"175320000","0.7836000000000001"
"175500000","0.7911999999999999"
"175680000","0.7898"
"175860000","0.7987000000000001"
"176040000","0.792"
"176220000","0.7711"
"176400000","0.7820999999999999"
"176580000","0.7887"
"176760000","0.7807999999999999"
"176940000","0.797"
"177120000","0.7889"
"177300000","0.7847999999999999"
"177480000","0.7806000000000001"
"177660000","0.7893"
"177840000","0.8065"
"178020000","0.7867000000000001"
"178200000","0.7975"
"178380000","0.7918"
"178560000","0.7885"
"178740000","0.7877000000000001"
"178920000","0.8137000000000001"
"179100000","0.793"
"179280000","0.7833"
"179460000","0.7827000000000001"
"179640000","0.7895"
"179820000","0.7908999999999999"
"180000000","0.7790999999999999"
"180180000","0.7642"
"180360000","0.7927000000000001"
"180540000","0.7747"
"180720000","0.8035"
"180900000","0.7685"
"181080000","0.7636000000000001"
"181260000","0.7747999999999999"
"181440000","0.7822"
"181620000","0.7867000000000001"
"181800000","0.7895"
"181980000","0.7977"
"182160000","0.8077000000000001"
"182340000","0.7792"
"182520000","0.7813"
"182700000","0.8016"
"182880000","0.7949"
"183060000","0.8022999999999999"
"183240000","0.7918"
"183420000","0.804"
"183600000","0.7907000000000001"
"183780000","0.7756"
"183960000","0.7787999999999999"
"184140000","0.7702"
"184320000","0.7614000000000001"
"184500000","0.7822"
"184680000","0.7605999999999999"
"184860000","0.7483000000000001"
"185040000","0.764"
"185220000","0.7677999999999999"
"185400000","0.764"
"185580000","0.7818999999999999"
"185760000","0.7813"
"185940000","0.7612000000000001"
"186120000","0.7557999999999999"
"186300000","0.7717"
"186480000","0.7701999999999999"
"186660000","0.7842"
"186840000","0.7552000000000001"
"187020000","0.767"
"187200000","0.7686000000000001"
"187380000","0.7642"
"187560000","0.7847999999999999"
"187740000","0.7862"
"187920000","0.7621"
"188100000","0.7762"
"188280000","0.7672"
"188460000","0.7436999999999999"
"188640000","0.7507"
"188820000","0.7692"
"189000000","0.7537"
"189180000","0.7652"
"189360000","0.7742"
"189540000","0.7772"
"189720000","0.7602000000000001"
"189900000","0.7601"
"190080000","0.7714000000000001"
"190260000","0.7814"
"190440000","0.777"
"190620000","0.8015999999999999"
"190800000","0.8042"
"190980000","0.7806000000000001"
"191160000","0.7709"
"191340000","0.781"
"191520000","0.7716000000000001"
"191700000","0.7531"
"191880000","0.7577999999999999"
"192060000","0.7712"
"192240000","0.7969"
"192420000","0.7801"
"192600000","0.7704"
"192780000","0.7787999999999999"
"192960000","0.7957000000000001"
"193140000","0.7909"
"193320000","0.8012999999999999"
"193500000","0.7914000000000001"
"193680000","0.775"
"193860000","0.7892"
"194040000","0.8"
"194220000","0.8052999999999999"
"194400000","0.7928"
"194580000","0.7787999999999999"
"194760000","0.7783000000000001"
"194940000","0.7722"
"195120000","0.7725"
"195300000","0.7845"
"195480000","0.7737"
"195660000","0.7657"
"195840000","0.7762"
"196020000","0.7857999999999999"
"196200000","0.7632000000000001"
"196380000","0.7725"
"196560000","0.7965"
"196740000","0.7702"
"196920000","0.7574"
"197100000","0.7657999999999999"
"197280000","0.7717999999999999"
"197460000","0.7689"
"197640000","0.7744000000000001"
"197820000","0.7729"
"198000000","0.7749000000000001"
"198180000","0.7652"
"198360000","0.7792"
"198540000","0.7887000000000001"
"198720000","0.7868999999999999"
"198900000","0.7663"
"199080000","0.7793000000000001"
"199260000","0.7784"
"199440000","0.7663"
"199620000","0.7707"
"199800000","0.7874"
"199980000","0.7871"
"200160000","0.7808999999999999"
"200340000","0.7831"
"200520000","0.773"
"200700000","0.7720999999999999"
"200880000","0.7799"
"201060000","0.7835"
"201240000","0.8182999999999999"
"201420000","0.7980999999999999"
"201600000","0.805"
"201780000","0.8087000000000001"
"201960000","0.8144000000000001"
"202140000","0.8047000000000001"
"202320000","0.8065999999999999"
"202500000","0.8092999999999999"
"202680000","0.8049000000000001"
"202860000","0.8108"
