"Step","amigo_pb_teacherhorizon10_seed2 - 4cover_rate_5step"
"11400000","0.07690000000000001"
"11460000","0.0834"
"11520000","0.0877"
"11580000","0.0752"
"11640000","0.0871"
"11700000","0.0876"
"11760000","0.0753"
"11820000","0.0866"
"11880000","0.0986"
"11940000","0.0862"
"12000000","0.0895"
"12060000","0.0917"
"12120000","0.0912"
"12180000","0.094"
"12240000","0.08280000000000001"
"12300000","0.0745"
"12360000","0.0926"
"12420000","0.0785"
"12480000","0.0846"
"12540000","0.0854"
"12600000","0.0804"
"12660000","0.084"
"12720000","0.0715"
"12780000","0.0828"
"12840000","0.0859"
"12900000","0.0768"
"12960000","0.0918"
"13020000","0.0836"
"13080000","0.0848"
"13140000","0.0946"
"13200000","0.0851"
"13260000","0.08669999999999999"
"13320000","0.0986"
"13380000","0.0862"
"13440000","0.0884"
"13500000","0.0892"
"13560000","0.0937"
"13620000","0.088"
"13680000","0.0895"
"13740000","0.0916"
"13800000","0.0929"
"13860000","0.08769999999999999"
"13920000","0.07970000000000001"
"13980000","0.08410000000000001"
"14040000","0.0746"
"14100000","0.07869999999999999"
"14160000","0.0792"
"14220000","0.0869"
"14280000","0.0804"
"14340000","0.08159999999999999"
"14400000","0.0915"
"14460000","0.0847"
"14520000","0.0733"
"14580000","0.085"
"14640000","0.0726"
"14700000","0.087"
"14760000","0.0907"
"14820000","0.082"
"14880000","0.0896"
"14940000","0.0918"
"15000000","0.087"
"15060000","0.0877"
"15120000","0.082"
"15180000","0.08130000000000001"
"15240000","0.0735"
"15300000","0.0927"
"15360000","0.08430000000000001"
"15420000","0.088"
"15480000","0.07659999999999999"
"15540000","0.0835"
"15600000","0.0913"
"15660000","0.0831"
"15720000","0.0935"
"15780000","0.0864"
"15840000","0.0851"
"15900000","0.0977"
"15960000","0.07659999999999999"
"16020000","0.0777"
"16080000","0.08669999999999999"
"16140000","0.08990000000000001"
"16200000","0.07909999999999999"
"16260000","0.0951"
"16320000","0.077"
"16380000","0.083"
"16440000","0.0918"
"16500000","0.0896"
"16560000","0.084"
"16620000","0.0853"
"16680000","0.0818"
"16740000","0.084"
"16800000","0.0828"
"16860000","0.0919"
"16920000","0.0923"
"16980000","0.0983"
"17040000","0.0903"
"17100000","0.0859"
"17160000","0.081"
"17220000","0.0928"
"17280000","0.0911"
"17340000","0.0846"
"17400000","0.0868"
"17460000","0.0804"
"17520000","0.0931"
"17580000","0.0869"
"17640000","0.082"
"17700000","0.0871"
"17760000","0.08059999999999999"
"17820000","0.085"
"17880000","0.0929"
"17940000","0.0896"
"18000000","0.0851"
"18060000","0.0905"
"18120000","0.0886"
"18180000","0.0822"
"18240000","0.07940000000000001"
"18300000","0.0861"
"18360000","0.08270000000000001"
"18420000","0.091"
"18480000","0.1011"
"18540000","0.08730000000000002"
"18600000","0.083"
"18660000","0.0945"
"18720000","0.0855"
"18780000","0.0933"
"18840000","0.084"
"18900000","0.0924"
"18960000","0.088"
"19020000","0.0985"
"19080000","0.0961"
"19140000","0.0803"
"19200000","0.0896"
"19260000","0.0815"
"19320000","0.0951"
"19380000","0.0814"
"19440000","0.079"
"19500000","0.0875"
"19560000","0.0907"
"19620000","0.0967"
"19680000","0.0855"
"19740000","0.0942"
"19800000","0.0954"
"19860000","0.091"
"19920000","0.0911"
"19980000","0.0919"
"20040000","0.0925"
"20100000","0.08769999999999999"
"20160000","0.0924"
"20220000","0.10330000000000002"
"20280000","0.088"
"20340000","0.0967"
"20400000","0.0986"
"20460000","0.0876"
"20520000","0.0995"
"20580000","0.0938"
"20640000","0.0913"
"20700000","0.10069999999999998"
"20760000","0.09"
"20820000","0.1004"
"20880000","0.1003"
"20940000","0.0945"
"21000000","0.08530000000000001"
"21060000","0.1003"
"21120000","0.0919"
"21180000","0.102"
"21240000","0.0951"
"21300000","0.088"
"21360000","0.0983"
"21420000","0.0992"
"21480000","0.101"
"21540000","0.0855"
"21600000","0.0956"
"21660000","0.0845"
"21720000","0.0952"
"21780000","0.0978"
"21840000","0.099"
"21900000","0.0938"
"21960000","0.08109999999999999"
"22020000","0.0871"
"22080000","0.1003"
"22140000","0.1004"
"22200000","0.098"
"22260000","0.1036"
"22320000","0.099"
"22380000","0.0999"
"22440000","0.0993"
"22500000","0.1002"
"22560000","0.1023"
"22620000","0.0952"
"22680000","0.1036"
"22740000","0.096"
"22800000","0.0958"
"22860000","0.1021"
"22920000","0.0909"
"22980000","0.08719999999999999"
"23040000","0.0975"
"23100000","0.0973"
"23160000","0.0962"
"23220000","0.0975"
"23280000","0.09969999999999998"
"23340000","0.0951"
"23400000","0.0962"
"23460000","0.0941"
"23520000","0.1019"
"23580000","0.0854"
"23640000","0.0886"
"23700000","0.0941"
"23760000","0.0903"
"23820000","0.0941"
"23880000","0.1045"
"23940000","0.1022"
"24000000","0.0795"
"24060000","0.0913"
"24120000","0.1"
"24180000","0.0971"
"24240000","0.1034"
"24300000","0.1128"
"24360000","0.1009"
"24420000","0.1045"
"24480000","0.116"
"24540000","0.1014"
"24600000","0.1039"
"24660000","0.1089"
"24720000","0.1055"
"24780000","0.1016"
"24840000","0.1065"
"24900000","0.097"
"24960000","0.1058"
"25020000","0.0967"
"25080000","0.1088"
"25140000","0.1008"
"25200000","0.1032"
"25260000","0.1086"
"25320000","0.10069999999999998"
"25380000","0.1082"
"25440000","0.1063"
"25500000","0.0967"
"25560000","0.1038"
"25620000","0.0992"
"25680000","0.1029"
"25740000","0.1039"
"25800000","0.1079"
"25860000","0.1073"
"25920000","0.0977"
"25980000","0.0971"
"26040000","0.1085"
"26100000","0.0993"
"26160000","0.1023"
"26220000","0.1005"
"26280000","0.0954"
"26340000","0.1013"
"26400000","0.1094"
"26460000","0.107"
"26520000","0.1"
"26580000","0.104"
"26640000","0.0921"
"26700000","0.1101"
"26760000","0.102"
"26820000","0.1034"
"26880000","0.1098"
"26940000","0.1205"
"27000000","0.1037"
"27060000","0.1067"
"27120000","0.1143"
"27180000","0.1184"
"27240000","0.1187"
"27300000","0.1285"
"27360000","0.1123"
"27420000","0.1108"
"27480000","0.112"
"27540000","0.1231"
"27600000","0.1156"
"27660000","0.1254"
"27720000","0.1138"
"27780000","0.1273"
"27840000","0.1111"
"27900000","0.1045"
"27960000","0.106"
"28020000","0.1193"
"28080000","0.1296"
"28140000","0.1243"
"28200000","0.1203"
"28260000","0.1116"
"28320000","0.1141"
"28380000","0.1167"
"28440000","0.1079"
"28500000","0.12510000000000002"
"28560000","0.1025"
"28620000","0.1127"
"28680000","0.11419999999999998"
"28740000","0.114"
"28800000","0.106"
"28860000","0.1091"
"28920000","0.13040000000000002"
"28980000","0.1074"
"29040000","0.1147"
"29100000","0.1143"
"29160000","0.1025"
"29220000","0.11719999999999998"
"29280000","0.1031"
"29340000","0.1092"
"29400000","0.1144"
"29460000","0.1053"
"29520000","0.1034"
"29580000","0.1129"
"29640000","0.1088"
"29700000","0.1021"
"29760000","0.1079"
"29820000","0.0844"
"29880000","0.1247"
"29940000","0.1139"
"30000000","0.12"
"30060000","0.1255"
"30120000","0.1168"
"30180000","0.1086"
"30240000","0.1157"
"30300000","0.1136"
"30360000","0.1241"
"30420000","0.1242"
"30480000","0.1249"
"30540000","0.1176"
"30600000","0.1212"
"30660000","0.1288"
"30720000","0.1233"
"30780000","0.1247"
"30840000","0.1305"
"30900000","0.1185"
"30960000","0.1268"
"31020000","0.1191"
"31080000","0.12680000000000002"
"31140000","0.11780000000000002"
"31200000","0.1187"
"31260000","0.124"
"31320000","0.1272"
"31380000","0.112"
"31440000","0.1229"
"31500000","0.1177"
"31560000","0.116"
"31620000","0.1192"
"31680000","0.11930000000000002"
"31740000","0.1208"
"31800000","0.1164"
"31860000","0.1142"
"31920000","0.1269"
"31980000","0.1181"
"32040000","0.11469999999999998"
"32100000","0.1212"
"32160000","0.1316"
"32220000","0.13389999999999996"
"32280000","0.1181"
"32340000","0.1353"
"32400000","0.1318"
"32460000","0.1208"
"32520000","0.1247"
"32580000","0.1281"
"32640000","0.1362"
"32700000","0.1219"
"32760000","0.1313"
"32820000","0.1303"
"32880000","0.13219999999999998"
"32940000","0.1405"
"33000000","0.1468"
"33060000","0.1404"
"33120000","0.1475"
"33180000","0.1375"
"33240000","0.1306"
"33300000","0.1426"
"33360000","0.1358"
"33420000","0.1372"
"33480000","0.1413"
"33540000","0.1452"
"33600000","0.1398"
"33660000","0.1473"
"33720000","0.1332"
"33780000","0.1392"
"33840000","0.14179999999999998"
"33900000","0.1355"
"33960000","0.1454"
"34020000","0.14360000000000003"
"34080000","0.1332"
"34140000","0.1459"
"34200000","0.14939999999999998"
"34260000","0.1337"
"34320000","0.1368"
"34380000","0.1405"
"34440000","0.1469"
"34500000","0.1596"
"34560000","0.14010000000000003"
"34620000","0.1479"
"34680000","0.1449"
"34740000","0.1388"
"34800000","0.1294"
"34860000","0.12730000000000002"
"34920000","0.14389999999999997"
"34980000","0.1323"
"35040000","0.14830000000000002"
"35100000","0.1433"
"35160000","0.1444"
"35220000","0.1446"
"35280000","0.1453"
"35340000","0.15510000000000002"
"35400000","0.1384"
"35460000","0.16390000000000002"
"35520000","0.1401"
"35580000","0.13440000000000002"
"35640000","0.1435"
"35700000","0.1446"
"35760000","0.1394"
"35820000","0.1362"
"35880000","0.13069999999999998"
"35940000","0.13729999999999998"
"36000000","0.1444"
"36060000","0.155"
"36120000","0.1507"
"36180000","0.152"
"36240000","0.16360000000000002"
"36300000","0.1555"
"36360000","0.1606"
"36420000","0.1754"
"36480000","0.1556"
"36540000","0.15680000000000002"
"36600000","0.16479999999999995"
"36660000","0.15760000000000002"
"36720000","0.158"
"36780000","0.15880000000000002"
"36840000","0.163"
"36900000","0.1683"
"36960000","0.17570000000000002"
"37020000","0.16419999999999998"
"37080000","0.1595"
"37140000","0.1629"
"37200000","0.1719"
"37260000","0.1734"
"37320000","0.16539999999999996"
"37380000","0.1658"
"37440000","0.1608"
"37500000","0.1607"
"37560000","0.1603"
"37620000","0.1676"
"37680000","0.16540000000000002"
"37740000","0.15869999999999998"
"37800000","0.1595"
"37860000","0.1608"
"37920000","0.1652"
"37980000","0.1527"
"38040000","0.1585"
"38100000","0.1901"
"38160000","0.1659"
"38220000","0.1693"
"38280000","0.16190000000000002"
"38340000","0.1775"
"38400000","0.1745"
"38460000","0.1662"
"38520000","0.1589"
"38580000","0.1788"
"38640000","0.1688"
"38700000","0.1735"
"38760000","0.1745"
"38820000","0.17909999999999998"
"38880000","0.1744"
"38940000","0.1815"
"39000000","0.1768"
"39060000","0.1825"
"39120000","0.1737"
"39180000","0.1672"
"39240000","0.1701"
"39300000","0.1743"
"39360000","0.183"
"39420000","0.1778"
"39480000","0.1722"
"39540000","0.1705"
"39600000","0.16160000000000002"
"39660000","0.1823"
"39720000","0.1843"
"39780000","0.1852"
"39840000","0.1859"
"39900000","0.1867"
"39960000","0.1868"
"40020000","0.1776"
"40080000","0.1965"
"40140000","0.18"
"40200000","0.1765"
"40260000","0.1877"
"40320000","0.17860000000000004"
"40380000","0.178"
"40440000","0.1827"
"40500000","0.1658"
"40560000","0.17959999999999998"
"40620000","0.185"
"40680000","0.1805"
"40740000","0.1823"
"40800000","0.1751"
"40860000","0.1962"
"40920000","0.1894"
"40980000","0.1716"
"41040000","0.183"
"41100000","0.1675"
"41160000","0.193"
"41220000","0.1951"
"41280000","0.1846"
"41340000","0.1989"
"41400000","0.2024"
"41460000","0.2019"
"41520000","0.1932"
"41580000","0.1988"
"41640000","0.1968"
"41700000","0.2025"
"41760000","0.2094"
"41820000","0.193"
"41880000","0.1972"
"41940000","0.2038"
"42000000","0.1998"
"42060000","0.2002"
"42120000","0.1963"
"42180000","0.2075"
"42240000","0.1925"
"42300000","0.1994"
"42360000","0.2046"
"42420000","0.1895"
"42480000","0.186"
"42540000","0.19639999999999996"
"42600000","0.198"
"42660000","0.2045"
"42720000","0.1994"
"42780000","0.2038"
"42840000","0.2115"
"42900000","0.2005"
"42960000","0.1882"
"43020000","0.2025"
"43080000","0.1955"
"43140000","0.2105"
"43200000","0.2083"
"43260000","0.203"
"43320000","0.1997"
"43380000","0.2017"
"43440000","0.2017"
"43500000","0.2026"
"43560000","0.2131"
"43620000","0.1964"
"43680000","0.2064"
"43740000","0.2178"
"43800000","0.2068"
"43860000","0.1959"
"43920000","0.2074"
"43980000","0.1952"
"44040000","0.2326"
"44100000","0.2221"
"44160000","0.2154"
"44220000","0.2094"
"44280000","0.2079"
"44340000","0.2134"
"44400000","0.22279999999999997"
"44460000","0.1978"
"44520000","0.2231"
"44580000","0.2119"
"44640000","0.209"
"44700000","0.2141"
"44760000","0.2022"
"44820000","0.2149"
"44880000","0.2156"
"44940000","0.2125"
"45000000","0.2045"
"45060000","0.2111"
"45120000","0.1994"
"45180000","0.2212"
"45240000","0.2142"
"45300000","0.21290000000000003"
"45360000","0.1977"
"45420000","0.2125"
"45480000","0.2055"
"45540000","0.2227"
"45600000","0.2124"
"45660000","0.2159"
"45720000","0.2222"
"45780000","0.2212"
"45840000","0.216"
"45900000","0.2156"
"45960000","0.2238"
"46020000","0.2162"
"46080000","0.2332"
"46140000","0.2207"
"46200000","0.2237"
"46260000","0.2232"
"46320000","0.2124"
"46380000","0.2214"
"46440000","0.2378"
"46500000","0.2175"
"46560000","0.2332"
"46620000","0.2454"
"46680000","0.2248"
"46740000","0.2269"
"46800000","0.239"
"46860000","0.2348"
"46920000","0.2196"
"46980000","0.2281"
"47040000","0.2264"
"47100000","0.2205"
"47160000","0.2159"
"47220000","0.2187"
"47280000","0.2179"
"47340000","0.2172"
"47400000","0.2282"
"47460000","0.2234"
"47520000","0.23389999999999997"
"47580000","0.2347"
"47640000","0.2205"
"47700000","0.2285"
"47760000","0.2142"
"47820000","0.2237"
"47880000","0.2353"
"47940000","0.2356"
"48000000","0.23039999999999997"
"48060000","0.23389999999999997"
"48120000","0.2197"
"48180000","0.2263"
"48240000","0.2037"
"48300000","0.2302"
"48360000","0.2377"
"48420000","0.2402"
"48480000","0.2394"
"48540000","0.2288"
"48600000","0.2312"
"48660000","0.2298"
"48720000","0.2285"
"48780000","0.2392"
"48840000","0.2434"
"48900000","0.2355"
"48960000","0.23510000000000003"
"49020000","0.2442"
"49080000","0.256"
"49140000","0.2403"
"49200000","0.2538"
"49260000","0.267"
"49320000","0.2476"
"49380000","0.2456"
"49440000","0.2449"
"49500000","0.2351"
"49560000","0.2348"
"49620000","0.2508"
"49680000","0.23960000000000004"
"49740000","0.2426"
"49800000","0.2435"
"49860000","0.2419"
"49920000","0.2443"
"49980000","0.2471"
"50040000","0.2437"
"50100000","0.24039999999999995"
"50160000","0.25439999999999996"
"50220000","0.2503"
"50280000","0.2472"
"50340000","0.2515"
"50400000","0.2559"
"50460000","0.2476"
"50520000","0.249"
"50580000","0.25930000000000003"
"50640000","0.25360000000000005"
"50700000","0.2516"
"50760000","0.2556"
"50820000","0.267"
"50880000","0.2686"
"50940000","0.2512"
"51000000","0.251"
"51060000","0.2535"
"51120000","0.26220000000000004"
"51180000","0.2795"
"51240000","0.2461"
"51300000","0.25839999999999996"
"51360000","0.26289999999999997"
"51420000","0.25689999999999996"
"51480000","0.2717"
"51540000","0.25920000000000004"
"51600000","0.2586"
"51660000","0.264"
"51720000","0.2592"
"51780000","0.25930000000000003"
"51840000","0.26870000000000005"
"51900000","0.26509999999999995"
"51960000","0.26430000000000003"
"52020000","0.25889999999999996"
"52080000","0.2606"
"52140000","0.26580000000000004"
"52200000","0.2552"
"52260000","0.2709"
"52320000","0.26180000000000003"
"52380000","0.2685"
"52440000","0.2541"
"52500000","0.25160000000000005"
"52560000","0.2791"
"52620000","0.2726"
"52680000","0.28590000000000004"
"52740000","0.2668"
"52800000","0.2715"
"52860000","0.26"
"52920000","0.2681"
"52980000","0.25620000000000004"
"53040000","0.26689999999999997"
"53100000","0.27579999999999993"
"53160000","0.27770000000000006"
"53220000","0.2723"
"53280000","0.2727"
"53340000","0.25589999999999996"
"53400000","0.2737"
"53460000","0.284"
"53520000","0.2819"
"53580000","0.2853"
"53640000","0.2815"
"53700000","0.2922"
"53760000","0.27640000000000003"
"53820000","0.2734"
"53880000","0.281"
"53940000","0.2725"
"54000000","0.27759999999999996"
"54060000","0.27990000000000004"
"54120000","0.2735"
"54180000","0.277"
"54240000","0.28020000000000006"
"54300000","0.2803"
"54360000","0.2743"
"54420000","0.28430000000000005"
"54480000","0.282"
"54540000","0.2888"
"54600000","0.2894"
"54660000","0.26580000000000004"
"54720000","0.27879999999999994"
"54780000","0.2699"
"54840000","0.27420000000000005"
"54900000","0.289"
"54960000","0.28079999999999994"
"55020000","0.2772"
"55080000","0.2874"
"55140000","0.276"
"55200000","0.275"
"55260000","0.26730000000000004"
"55320000","0.28029999999999994"
"55380000","0.2891"
"55440000","0.2718"
"55500000","0.28670000000000007"
"55560000","0.2786"
"55620000","0.2827"
"55680000","0.28820000000000007"
"55740000","0.2966"
"55800000","0.29660000000000003"
"55860000","0.2859"
"55920000","0.2896"
"55980000","0.28520000000000006"
"56040000","0.28370000000000006"
"56100000","0.2962"
"56160000","0.274"
"56220000","0.29679999999999995"
"56280000","0.2852"
"56340000","0.2919"
"56400000","0.306"
"56460000","0.2829"
"56520000","0.2756"
"56580000","0.2871"
"56640000","0.30019999999999997"
"56700000","0.2871"
"56760000","0.2986"
"56820000","0.3002"
"56880000","0.2838"
"56940000","0.2981"
"57000000","0.3005"
"57060000","0.298"
"57120000","0.2956"
"57180000","0.29669999999999996"
"57240000","0.289"
"57300000","0.2975"
"57360000","0.29469999999999996"
"57420000","0.288"
"57480000","0.2926"
"57540000","0.29140000000000005"
"57600000","0.2939"
"57660000","0.29810000000000003"
"57720000","0.3115"
"57780000","0.2999"
"57840000","0.30210000000000004"
"57900000","0.3078"
"57960000","0.2975"
"58020000","0.29919999999999997"
"58080000","0.3123"
"58140000","0.3014"
"58200000","0.3028"
"58260000","0.2975"
"58320000","0.297"
"58380000","0.2873"
"58440000","0.30260000000000004"
"58500000","0.2944"
"58560000","0.2868"
"58620000","0.30760000000000004"
"58680000","0.3002"
"58740000","0.3195"
"58800000","0.29919999999999997"
"58860000","0.30739999999999995"
"58920000","0.2984"
"58980000","0.296"
"59040000","0.3095"
"59100000","0.30290000000000006"
"59160000","0.3047"
"59220000","0.2979"
"59280000","0.31229999999999997"
"59340000","0.29009999999999997"
"59400000","0.3009"
"59460000","0.30479999999999996"
"59520000","0.31139999999999995"
"59580000","0.30839999999999995"
"59640000","0.2954"
"59700000","0.2949"
"59760000","0.3267"
"59820000","0.3003"
"59880000","0.29519999999999996"
"59940000","0.31870000000000004"
"60000000","0.31930000000000003"
"60060000","0.3246"
"60120000","0.31560000000000005"
"60180000","0.3096"
"60240000","0.2893"
"60300000","0.3252"
"60360000","0.30970000000000003"
"60420000","0.2985"
"60480000","0.30710000000000004"
"60540000","0.30329999999999996"
"60600000","0.301"
"60660000","0.31189999999999996"
"60720000","0.31610000000000005"
"60780000","0.3163"
"60840000","0.3175"
"60900000","0.313"
"60960000","0.3261"
"61020000","0.3231"
"61080000","0.32339999999999997"
"61140000","0.3211"
"61200000","0.30889999999999995"
"61260000","0.33130000000000004"
"61320000","0.32630000000000003"
"61380000","0.3241"
"61440000","0.3262"
"61500000","0.3256"
"61560000","0.3161"
"61620000","0.3226"
"61680000","0.3297"
"61740000","0.3495"
"61800000","0.32809999999999995"
"61860000","0.3168"
"61920000","0.32970000000000005"
"61980000","0.3335"
"62040000","0.33120000000000005"
"62100000","0.3266"
"62160000","0.31560000000000005"
"62220000","0.3266"
"62280000","0.3494"
"62340000","0.342"
"62400000","0.3057"
"62460000","0.3324"
"62520000","0.33679999999999993"
"62580000","0.32289999999999996"
"62640000","0.3198"
"62700000","0.33370000000000005"
"62760000","0.3335"
"62820000","0.3363"
"62880000","0.3287"
"62940000","0.3405"
"63000000","0.33469999999999994"
"63060000","0.3258"
"63120000","0.3388"
"63180000","0.3335"
"63240000","0.3429"
"63300000","0.32230000000000003"
"63360000","0.3311"
"63420000","0.3436"
"63480000","0.3515"
"63540000","0.339"
"63600000","0.3273"
"63660000","0.331"
"63720000","0.34390000000000004"
"63780000","0.334"
"63840000","0.3331"
"63900000","0.3394"
"63960000","0.3317"
"64020000","0.321"
"64080000","0.34"
"64140000","0.33039999999999997"
"64200000","0.3426"
"64260000","0.3461"
"64320000","0.3412"
"64380000","0.3332"
"64440000","0.341"
"64500000","0.33920000000000006"
"64560000","0.3345"
"64620000","0.3385"
"64680000","0.335"
"64740000","0.3366"
"64800000","0.3285"
"64860000","0.3354"
"64920000","0.32820000000000005"
"64980000","0.336"
"65040000","0.34079999999999994"
"65100000","0.31720000000000004"
"65160000","0.33729999999999993"
"65220000","0.32780000000000004"
"65280000","0.33089999999999997"
"65340000","0.3229"
"65400000","0.33"
"65460000","0.327"
"65520000","0.3321"
"65580000","0.32189999999999996"
"65640000","0.3631"
"65700000","0.3459"
"65760000","0.3356"
"65820000","0.31930000000000003"
"65880000","0.34540000000000004"
"65940000","0.34409999999999996"
"66000000","0.3296"
"66060000","0.335"
"66120000","0.3315"
"66180000","0.3484"
"66240000","0.3444"
"66300000","0.34770000000000006"
"66360000","0.33770000000000006"
"66420000","0.35229999999999995"
"66480000","0.3215"
"66540000","0.348"
"66600000","0.341"
"66660000","0.3475"
"66720000","0.33259999999999995"
"66780000","0.3494"
"66840000","0.3371"
"66900000","0.3418"
"66960000","0.3472"
"67020000","0.3296"
"67080000","0.3382"
"67140000","0.3316"
"67200000","0.34229999999999994"
"67260000","0.3354"
"67320000","0.34409999999999996"
"67380000","0.3351"
"67440000","0.3442"
"67500000","0.3356"
"67560000","0.3369"
"67620000","0.33720000000000006"
"67680000","0.33940000000000003"
"67740000","0.34679999999999994"
"67800000","0.3482"
"67860000","0.3431"
"67920000","0.3356"
"67980000","0.3439"
"68040000","0.32280000000000003"
"68100000","0.32839999999999997"
"68160000","0.3396"
"68220000","0.3438"
"68280000","0.32739999999999997"
"68340000","0.3285"
"68400000","0.33779999999999993"
"68460000","0.3341"
"68520000","0.3394"
"68580000","0.32180000000000003"
"68640000","0.3252"
"68700000","0.34420000000000006"
"68760000","0.3425"
"68820000","0.3506"
"68880000","0.3376"
"68940000","0.34"
"69000000","0.3449"
"69060000","0.336"
"69120000","0.3391"
"69180000","0.3411"
"69240000","0.3346"
"69300000","0.3455"
"69360000","0.3343"
"69420000","0.3354"
"69480000","0.34270000000000006"
"69540000","0.3255"
"69600000","0.3285"
"69660000","0.33080000000000004"
"69720000","0.3355"
"69780000","0.3247"
"69840000","0.33809999999999996"
"69900000","0.3306"
"69960000","0.34120000000000006"
"70020000","0.3415"
"70080000","0.3395"
"70140000","0.35"
"70200000","0.3521"
"70260000","0.3402"
"70320000","0.34720000000000006"
"70380000","0.3394"
"70440000","0.3363"
"70500000","0.3408"
"70560000","0.35329999999999995"
"70620000","0.3396"
"70680000","0.3484"
"70740000","0.3436"
"70800000","0.34020000000000006"
"70860000","0.3373"
"70920000","0.3409"
"70980000","0.3256"
"71040000","0.3326"
"71100000","0.3396"
"71160000","0.3413"
"71220000","0.3257"
"71280000","0.3311"
"71340000","0.3436"
"71400000","0.34979999999999994"
